BOR;AN;FI;RS;FI_EJ;ETPSAL_TOT;ETPSAL_URG;ETPSAL_SMUR;ETPSAL_SAMU;EFFLIB_TOT;EFFLIB_URG;EFFLIB_SMUR;EFFLIB_SAMU;COM_SMUR_SU;MOD;PERSO
PCAMEDURG_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;1.53;1.53;;;;;;;1;1;N2120
PCAMEDURG_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;35.71;24.04;11.67;;;;;;;;N2500
PCAMEDURG_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;92.08;68.24;23.84;;;;;;1;1;N9999
PCAMEDURG_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;49.33;37.36;11.97;;;;;;1;1;NIDE
PCAMEDURG_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;12.79;9.92;2.87;;;;;;1;2;M9999
PCAMEDURG_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;3.58;3.58;;;;;;;;2;N1200
PCAMEDURG_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;0.71;0.71;;;;;;;;2;N2120
PCAMEDURG_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;21.27;16.08;5.19;;;;;;;;N2500
PCAMEDURG_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;;;;;;;;;;2;N2620
PCAMEDURG_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;0.05;0.05;;;;;;;;;N3120
PCAMEDURG_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;58.45;47.15;11.3;;;;;;1;2;N9999
PCAMEDURG_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;32.7;26.72;5.98;;;;;;1;2;NIDE
PCAMEDURG_P;2024;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;1.23;1.23;;;4;4;;;0;;M9999
PCAMEDURG_P;2024;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;2.4;2.4;;;;;;;0;;N1200
PCAMEDURG_P;2024;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;1.09;1.09;;;;;;;0;;N2120
PCAMEDURG_P;2024;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;5.83;5.83;;;;;;;;;N2500
PCAMEDURG_P;2024;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;17.22;17.22;;;;;;;0;;N9999
PCAMEDURG_P;2024;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;7.9;7.9;;;;;;;0;;NIDE
PCAMEDURG_P;2024;820000032;CH MONTAUBAN;820000016;0.2;0.2;;;;;;;;;M3020
PCAMEDURG_P;2024;820000032;CH MONTAUBAN;820000016;15.64;8;4.7;2.94;;;;;1;3;M9999
PCAMEDURG_P;2024;820000032;CH MONTAUBAN;820000016;14.69;7.05;4.7;2.94;;;;;1;3;MREG
PCAMEDURG_P;2024;820000032;CH MONTAUBAN;820000016;24.41;5.3;;19.11;;;;;1;3;N1200
PCAMEDURG_P;2024;820000032;CH MONTAUBAN;820000016;3.84;;;3.84;;;;;;;N1230
PCAMEDURG_P;2024;820000032;CH MONTAUBAN;820000016;2.04;1.37;0.34;0.33;;;;;1;3;N2120
PCAMEDURG_P;2024;820000032;CH MONTAUBAN;820000016;39.17;32.59;6;0.58;;;;;;;N2500
PCAMEDURG_P;2024;820000032;CH MONTAUBAN;820000016;;;;;;;;;;3;N2620
PCAMEDURG_P;2024;820000032;CH MONTAUBAN;820000016;0.48;0.48;;;;;;;;;N3120
PCAMEDURG_P;2024;820000032;CH MONTAUBAN;820000016;2;;2;;;;;;;;N5140
PCAMEDURG_P;2024;820000032;CH MONTAUBAN;820000016;118.51;82.77;11.88;23.86;;;;;1;;N9999
PCAMEDURG_P;2024;820000032;CH MONTAUBAN;820000016;46.56;43.02;3.54;;;;;;1;3;NIDE
PCAMEDURG_P;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;1.3;1.3;;;5;5;;;;;M9999
PCAMEDURG_P;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;6.1;6.1;;;;;;;;;N1200
PCAMEDURG_P;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;1.1;1.1;;;;;;;;;N2120
PCAMEDURG_P;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;5.1;5.1;;;;;;;;;N2500
PCAMEDURG_P;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;1.2;1.2;;;;;;;;;N2620
PCAMEDURG_P;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;36.7;36.7;;;;;;;;;N9999
PCAMEDURG_P;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;14.2;14.2;;;;;;;;;NIDE
PCAMEDURG_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;2.9;2.9;;;;;;;1;;M9999
PCAMEDURG_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;6.99;6.69;0.3;;;;;;;;N2500
PCAMEDURG_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;0.47;0.47;;;;;;;;;N3120
PCAMEDURG_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;1.03;;1.03;;;;;;;;N5140
PCAMEDURG_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;21.86;15;6.86;;;;;;1;;N9999
PCAMEDURG_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;12.82;7.29;5.53;;;;;;;;NIDE
PCAMEDURG_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;15.3;10.71;4.59;;10;10;;;;;M9999
PCAMEDURG_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;9.52;9.52;;;;;;;1;3;N1200
PCAMEDURG_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;1;0.75;0.25;;;;;;1;3;N2120
PCAMEDURG_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;21.93;21.93;;;;;;;;;N2500
PCAMEDURG_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;6.33;6.33;;;;;;;0;;N2620
PCAMEDURG_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;0.46;0.46;;;;;;;;;N3120
PCAMEDURG_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;8.05;;8.05;;;;;;;;N5140
PCAMEDURG_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;85.22;67.31;17.91;;;;;;;;N9999
PCAMEDURG_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;38.03;28.42;9.61;;;;;;0;1;NIDE
PCAMEDURG_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;;;;;;;;;;3;M1140
PCAMEDURG_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;0.12;0.12;;;;;;;;;M3020
PCAMEDURG_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;10.02;7.13;2.89;;;;;;1;3;M9999
PCAMEDURG_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;;;;;;;;;;3;MREG
PCAMEDURG_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;1.93;1.93;;;;;;;1;3;N1200
PCAMEDURG_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;1.58;1.58;;;;;;;1;3;N2120
PCAMEDURG_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;23.77;19.52;4.25;;;;;;;;N2500
PCAMEDURG_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;0.4;0.4;;;;;;;;;N3120
PCAMEDURG_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;74.71;64.91;9.8;;;;;;1;3;N9999
PCAMEDURG_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;40.7;35.16;5.54;;;;;;1;3;NIDE
PCAMEDURG_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;18.45;14.12;4.33;;0;0;0;;1;1;M9999
PCAMEDURG_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;6.77;6.77;;;;;;;0;;N1200
PCAMEDURG_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;1;1;;;;;;;1;2;N2120
PCAMEDURG_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;20.03;20.03;;;;;;;;;N2500
PCAMEDURG_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;5.07;5.07;;;;;;;0;;N2620
PCAMEDURG_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;6;;6;;;;;;;;N5140
PCAMEDURG_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;85.02;73.02;12;;;;;;1;1;N9999
PCAMEDURG_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;37.9;31.9;6;;;;;;1;1;NIDE
PCAMEDURG_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;11.14;5.81;5.33;;;;;;1;2;M9999
PCAMEDURG_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;5.19;5.19;;;;;;;;;N1200
PCAMEDURG_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;1;1;;;;;;;;2;N2120
PCAMEDURG_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;11.57;11.57;;;;;;;;;N2500
PCAMEDURG_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;45.46;42.46;3;;;;;;1;2;N9999
PCAMEDURG_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;27.7;24.7;3;;;;;;;2;NIDE
PCAMEDURG_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;5.32;5.32;;;;;;;0;;M1140
PCAMEDURG_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;4.32;4.32;;;;;;;;;M3020
PCAMEDURG_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;66.92;44.97;5.26;16.69;;;;;1;2;M9999
PCAMEDURG_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;9.4;;;9.4;;;;;;;MREG
PCAMEDURG_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;18.56;2.16;1.2;15.2;;;;;;;N1200
PCAMEDURG_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;41.45;;;41.45;;;;;;;N1230
PCAMEDURG_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;5.34;3.71;0.68;0.95;;;;;;;N2120
PCAMEDURG_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;33.45;28.75;1.08;3.62;;;;;;;N2500
PCAMEDURG_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;19.96;19.96;;;;;;;;;N2620
PCAMEDURG_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;24.94;;24.94;;;;;;;;N5140
PCAMEDURG_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;240.62;132.13;46.27;62.22;;;;;;;N9999
PCAMEDURG_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;78.88;60.52;17.36;1;;;;;;;NIDE
PCAMEDURG_P;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;11.3;11.3;;;;;;;;;M9999
PCAMEDURG_P;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;4.5;4.5;;;;;;;;;N1200
PCAMEDURG_P;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;1;1;;;;;;;;;N2120
PCAMEDURG_P;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;16.6;16.6;;;;;;;;;N2500
PCAMEDURG_P;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;54.8;54.8;;;;;;;;;N9999
PCAMEDURG_P;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;34.7;34.7;;;;;;;;;NIDE
PCAMEDURG_P;2024;830100608;CHITS CH GEORGE SAND;830100616;3.98;3.98;;;;;;;1;;M9999
PCAMEDURG_P;2024;830100608;CHITS CH GEORGE SAND;830100616;2;2;;;;;;;;;N1200
PCAMEDURG_P;2024;830100608;CHITS CH GEORGE SAND;830100616;1;1;;;;;;;;;N2120
PCAMEDURG_P;2024;830100608;CHITS CH GEORGE SAND;830100616;7.42;7.42;;;;;;;;;N2500
PCAMEDURG_P;2024;830100608;CHITS CH GEORGE SAND;830100616;9.4;9.4;;;;;;;;;N2620
PCAMEDURG_P;2024;830100608;CHITS CH GEORGE SAND;830100616;46.5;46.5;;;;;;;;;N9999
PCAMEDURG_P;2024;830100608;CHITS CH GEORGE SAND;830100616;26.68;26.68;;;;;;;;;NIDE
PCAMEDURG_P;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;4.08;4.08;;;1;1;;;0;;M9999
PCAMEDURG_P;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;2.5;2.5;;;;;;;;;N1200
PCAMEDURG_P;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;1;1;;;;;;;;;N2120
PCAMEDURG_P;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;4;4;;;;;;;;;N2500
PCAMEDURG_P;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;2;2;;;;;;;;;N2620
PCAMEDURG_P;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;22.5;22.5;;;;;;;;;N9999
PCAMEDURG_P;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;13;13;;;;;;;;;NIDE
PCAMEDURG_P;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;4.45;4.45;;;;;;;1;2;M9999
PCAMEDURG_P;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;1.4;1.4;;;;;;;1;2;N1200
PCAMEDURG_P;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;0.4;0.4;;;;;;;1;2;N2120
PCAMEDURG_P;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;4;4;;;;;;;;;N2500
PCAMEDURG_P;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;1;1;;;;;;;;;N2620
PCAMEDURG_P;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;0.1;0.1;;;;;;;;;N3120
PCAMEDURG_P;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;26.2;26.2;;;;;;;1;2;N9999
PCAMEDURG_P;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;7;7;;;;;;;1;2;NIDE
PCAMEDURG_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;10.23;10.23;;;;;;;1;3;M9999
PCAMEDURG_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1.35;1.35;;;;;;;1;3;N1200
PCAMEDURG_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;7.15;1.35;5.8;;;;;;1;3;N2120
PCAMEDURG_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;17.96;17.96;;;;;;;;;N2500
PCAMEDURG_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;3.18;3.18;;;;;;;0;;N2620
PCAMEDURG_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;5.8;;5.8;;;;;;;;N5140
PCAMEDURG_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;65.83;65.83;;;;;;;1;3;N9999
PCAMEDURG_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;32.84;32.84;;;;;;;1;3;NIDE
PCAMEDURG_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;12.05;6.65;5.4;;;;;;;;M9999
PCAMEDURG_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;7.09;6.84;0.25;;;;;;;;N1200
PCAMEDURG_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;0.75;0.5;0.25;;;;;;;;N2120
PCAMEDURG_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;12.42;11.42;1;;;;;;;;N2500
PCAMEDURG_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;0.1;0.1;;;;;;;;;N3120
PCAMEDURG_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;5;;5;;;;;;;;N5140
PCAMEDURG_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;40.2;27.84;12.36;;;;;;;;N9999
PCAMEDURG_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;14.84;8.98;5.86;;;;;;;;NIDE
PCAMEDURG_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;18.52;13.1;5.42;;;;;;1;1;M9999
PCAMEDURG_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;3.82;2.82;1;;;;;;0;;N1200
PCAMEDURG_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;1.04;1.04;;;;;;;1;3;N2120
PCAMEDURG_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;15.53;15.53;;;;;;;;;N2500
PCAMEDURG_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;5.88;;5.88;;;;;;;;N5140
PCAMEDURG_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;74.18;65.62;8.56;;;;;;;;N9999
PCAMEDURG_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;38.27;36.59;1.68;;;;;;0;;NIDE
PCAMEDURG_P;2024;840000491;CHI SITE DE PERTUIS;130041916;7.21;3.91;3.3;;;;;;1;3;M9999
PCAMEDURG_P;2024;840000491;CHI SITE DE PERTUIS;130041916;4.84;4.84;;;;;;;;;N1200
PCAMEDURG_P;2024;840000491;CHI SITE DE PERTUIS;130041916;0.08;0.06;0.02;;;;;;;2;N2120
PCAMEDURG_P;2024;840000491;CHI SITE DE PERTUIS;130041916;13.3;12.2;1.1;;;;;;;;N2500
PCAMEDURG_P;2024;840000491;CHI SITE DE PERTUIS;130041916;39.04;30.95;8.09;;;;;;;;N9999
PCAMEDURG_P;2024;840000491;CHI SITE DE PERTUIS;130041916;15.74;8.85;6.89;;;;;;;2;NIDE
PCAMEDURG_P;2024;840000525;CH VAISON LA ROMAINE;840000111;1;1;0;0;0;0;0;0;0;;M9999
PCAMEDURG_P;2024;840000525;CH VAISON LA ROMAINE;840000111;4.6;4.6;0;0;0;0;0;0;0;;N1200
PCAMEDURG_P;2024;840000525;CH VAISON LA ROMAINE;840000111;0.6;0.6;0;0;0;0;0;0;1;3;N2120
PCAMEDURG_P;2024;840000525;CH VAISON LA ROMAINE;840000111;4.9;4.9;0;0;0;0;0;0;;;N2500
PCAMEDURG_P;2024;840000525;CH VAISON LA ROMAINE;840000111;27.9;27.9;0;0;0;0;0;0;1;3;N9999
PCAMEDURG_P;2024;840000525;CH VAISON LA ROMAINE;840000111;17.8;17.8;0;0;0;0;0;0;1;3;NIDE
PCAMEDURG_P;2024;840000533;CH JULES NIEL DE VALREAS;840000129;5.65;5.65;;;;;;;0;;M9999
PCAMEDURG_P;2024;840000533;CH JULES NIEL DE VALREAS;840000129;0.8;0.8;;;;;;;;;N1200
PCAMEDURG_P;2024;840000533;CH JULES NIEL DE VALREAS;840000129;1;1;;;;;;;0;;N2120
PCAMEDURG_P;2024;840000533;CH JULES NIEL DE VALREAS;840000129;6;6;;;;;;;;;N2500
PCAMEDURG_P;2024;840000533;CH JULES NIEL DE VALREAS;840000129;0.5;0.5;;;;;;;;;N3120
PCAMEDURG_P;2024;840000533;CH JULES NIEL DE VALREAS;840000129;21.14;21.14;;;;;;;;;N9999
PCAMEDURG_P;2024;840000533;CH JULES NIEL DE VALREAS;840000129;12.84;12.84;;;;;;;0;;NIDE
PCAMEDURG_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;5.26;5.26;;;;;;;;;M1140
PCAMEDURG_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;33.91;21.38;6.39;6.14;;;;;1;;M9999
PCAMEDURG_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;6.14;;;6.14;;;;;;;MREG
PCAMEDURG_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;7.94;6.04;0.38;1.52;;;;;0;;N1200
PCAMEDURG_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;27.08;;;27.08;;;;;;;N1230
PCAMEDURG_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;1.74;1;0.46;0.28;;;;;0;;N2120
PCAMEDURG_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;28.3;28.3;;;;;;;;;N2500
PCAMEDURG_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;24.32;24.32;;;;;;;0;;N2620
PCAMEDURG_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;0.14;0.14;;;;;;;;;N3120
PCAMEDURG_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;14.88;;14.88;;;;;;;;N5140
PCAMEDURG_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;193.69;133.67;27.86;32.16;;;;;0;;N9999
PCAMEDURG_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;76.06;63.43;11.5;1.13;;;;;0;;NIDE
PCAMEDURG_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;2.16;;;2.16;;;;;;;NOPE
PCAMEDURG_P;2024;840006480;SMUR CH ORANGE SITE VAISON;840000087;5.42;;5.42;;;;;;;;M9999
PCAMEDURG_P;2024;840006480;SMUR CH ORANGE SITE VAISON;840000087;7;;7;;;;;;;;N5140
PCAMEDURG_P;2024;840006480;SMUR CH ORANGE SITE VAISON;840000087;12;;12;;;;;;;;N9999
PCAMEDURG_P;2024;840006480;SMUR CH ORANGE SITE VAISON;840000087;5;;5;;;;;;;;NIDE
PCAMEDURG_P;2024;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;17.4;3.4;14;;;;;;1;2;M9999
PCAMEDURG_P;2024;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;2;1;1;;;;;;1;2;N1200
PCAMEDURG_P;2024;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;0.5;0.25;0.25;;;;;;1;2;N2120
PCAMEDURG_P;2024;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;8.3;4.3;4;;;;;;;;N2500
PCAMEDURG_P;2024;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;1.5;1.5;;;;;;;0;;N2620
PCAMEDURG_P;2024;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;0.2;0.2;;;;;;;;;N3120
PCAMEDURG_P;2024;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;1;;1;;;;;;;;N5140
PCAMEDURG_P;2024;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;29.3;16.65;12.65;;;;;;1;2;N9999
PCAMEDURG_P;2024;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;12.8;6.4;6.4;;;;;;1;2;NIDE
PCAMEDURG_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;0.45;0.45;;;4;4;;;0;;M9999
PCAMEDURG_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;2.38;2.38;;;;;;;0;;N1200
PCAMEDURG_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;0.5;0.5;;;;;;;0;;N2120
PCAMEDURG_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;5.33;5.33;;;;;;;;;N2500
PCAMEDURG_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;0.1;0.1;;;;;;;;;N3120
PCAMEDURG_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;21.49;21.49;;;;;;;0;;N9999
PCAMEDURG_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;13.18;13.18;;;;;;;0;;NIDE
PCAMEDURG_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;0.86;0.86;;;;;;;;;M1140
PCAMEDURG_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;33.95;19.4;7.13;7.42;;;;;1;3;M9999
PCAMEDURG_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;7.3;7.3;;;;;;;;;MREG
PCAMEDURG_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;60.67;5.57;;55.1;;;;;;;N1200
PCAMEDURG_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;3.2;2.2;;1;;;;;;;N2120
PCAMEDURG_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;59.11;58.94;;0.17;;;;;;;N2500
PCAMEDURG_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;12.9;12.9;;;;;;;;;N2620
PCAMEDURG_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;1;1;;;;;;;;;N3120
PCAMEDURG_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;202.89;145.7;;57.19;;;;;;;N9999
PCAMEDURG_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;64.66;64.66;;;;;;;;;NIDE
PCAMEDURG_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;0;0;0;0;;;;;1;;M1140
PCAMEDURG_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;8.9;5.2;3.7;0;;;;;1;1;M9999
PCAMEDURG_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;0;0;0;0;;;;;1;;MREG
PCAMEDURG_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;5.95;5.95;;;;;;;1;;N1200
PCAMEDURG_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;1.1;1.1;;;;;;;1;;N2120
PCAMEDURG_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;22.38;22.38;;;;;;;;;N2500
PCAMEDURG_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;5.52;;5.52;;;;;;;;N5140
PCAMEDURG_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;78.89;69.32;9.57;;;;;;1;;N9999
PCAMEDURG_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;38.46;34.41;4.05;;;;;;1;;NIDE
PCAMEDURG_P;2024;850000209;CHD-SITE DE LUCON;850000019;3.58;2.62;0.96;;;;;;1;2;M9999
PCAMEDURG_P;2024;850000209;CHD-SITE DE LUCON;850000019;2.81;2.81;;;;;;;;;N1200
PCAMEDURG_P;2024;850000209;CHD-SITE DE LUCON;850000019;1;1;0;;;;;;;;N2120
PCAMEDURG_P;2024;850000209;CHD-SITE DE LUCON;850000019;15.89;9.66;6.23;;;;;;;;N2500
PCAMEDURG_P;2024;850000209;CHD-SITE DE LUCON;850000019;42.95;30.27;12.68;;;;;;;;N9999
PCAMEDURG_P;2024;850000209;CHD-SITE DE LUCON;850000019;20.41;13.97;6.44;;;;;;;;NIDE
PCAMEDURG_P;2024;850000225;CHD - SITE DE MONTAIGU;850000019;3.14;2.6;0.54;;;;;;1;2;M9999
