BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST;GARDED;ASTDED
PERINAT_P;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;M1140;0.7;;0;0;;
PERINAT_P;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;M2050;0.5;;0;0;;
PERINAT_P;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N2200;2;;;;;
PERINAT_P;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N2340;4.71;;;;;
PERINAT_P;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N2530;16.23;;;;;
PERINAT_P;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N2700;0.1;;;;;
PERINAT_P;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N2800;9.54;;;;;
PERINAT_P;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;NAUT;7.7;;;;;
PERINAT_P;2024;800000143;CH ABBEVILLE;800000028;M1030;;;1;0;0;0
PERINAT_P;2024;800000143;CH ABBEVILLE;800000028;M1140;0.25;;0;1;;
PERINAT_P;2024;800000143;CH ABBEVILLE;800000028;M2050;5.48;;1;0;;
PERINAT_P;2024;800000143;CH ABBEVILLE;800000028;MAUT;2.16;;;;;
PERINAT_P;2024;800000143;CH ABBEVILLE;800000028;N2200;9.19;;;;;
PERINAT_P;2024;800000143;CH ABBEVILLE;800000028;N2340;2;;;;;
PERINAT_P;2024;800000143;CH ABBEVILLE;800000028;N2530;5.73;;;;;
PERINAT_P;2024;800000143;CH ABBEVILLE;800000028;N2700;0.4;;;;;
PERINAT_P;2024;800000143;CH ABBEVILLE;800000028;N2800;19.35;;;;;
PERINAT_P;2024;800000143;CH ABBEVILLE;800000028;N280H;19.35;;;;;
PERINAT_P;2024;800000143;CH ABBEVILLE;800000028;NAUT;30.6;;;;;
PERINAT_P;2024;800000226;CH DOULLENS;800000069;M2050;1;;0;0;;
PERINAT_P;2024;800000226;CH DOULLENS;800000069;N2800;1.32;;;;;
PERINAT_P;2024;800000226;CH DOULLENS;800000069;NAUT;1.12;;;;;
PERINAT_P;2024;800000390;CH CHIMR MONTDIDIER;800000085;M2050;0.18;0;0;0;;
PERINAT_P;2024;800000390;CH CHIMR MONTDIDIER;800000085;N2800;0.5;0;;;;
PERINAT_P;2024;800000390;CH CHIMR MONTDIDIER;800000085;NAUT;1;0;;;;
PERINAT_P;2024;800000432;CH PÉRONNE;800000093;N2340;1.57;;;;;
PERINAT_P;2024;800000432;CH PÉRONNE;800000093;N2530;0.47;;;;;
PERINAT_P;2024;800000432;CH PÉRONNE;800000093;N2700;0.04;;;;;
PERINAT_P;2024;800000432;CH PÉRONNE;800000093;N2800;4.04;;;;;
PERINAT_P;2024;800000432;CH PÉRONNE;800000093;NAUT;3.07;;;;;
PERINAT_P;2024;800006124;CHU AMIENS SUD;800000044;M1030;;;1;1;1;0
PERINAT_P;2024;800006124;CHU AMIENS SUD;800000044;M1140;5.93;;1;1;;
PERINAT_P;2024;800006124;CHU AMIENS SUD;800000044;M2050;4.59;;1;0;;
PERINAT_P;2024;800006124;CHU AMIENS SUD;800000044;MAUT;1.43;;;;;
PERINAT_P;2024;800006124;CHU AMIENS SUD;800000044;MIVG;1.1;;;;;
PERINAT_P;2024;800006124;CHU AMIENS SUD;800000044;N2200;50.34;;;;;
PERINAT_P;2024;800006124;CHU AMIENS SUD;800000044;N2340;27.43;;;;;
PERINAT_P;2024;800006124;CHU AMIENS SUD;800000044;N2530;19.51;;;;;
PERINAT_P;2024;800006124;CHU AMIENS SUD;800000044;N2700;1.32;;;;;
PERINAT_P;2024;800006124;CHU AMIENS SUD;800000044;N2800;47.17;;;;;
PERINAT_P;2024;800006124;CHU AMIENS SUD;800000044;N280H;47.17;;;;;
PERINAT_P;2024;800006124;CHU AMIENS SUD;800000044;NAUT;52.87;;;;;
PERINAT_P;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;M1030;;16;1;0;1;0
PERINAT_P;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;M1140;;10;0;1;;
PERINAT_P;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;M2050;;9;1;1;;
PERINAT_P;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;N2200;4.82;;;;;
PERINAT_P;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;N2340;10.38;;;;;
PERINAT_P;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;N2530;16.93;;;;;
PERINAT_P;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;N2700;0.6;;;;;
PERINAT_P;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;N2800;26.14;;;;;
PERINAT_P;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;NAUT;1.01;;;;;
PERINAT_P;2024;810000224;CL CLAUDE BERNARD ALBI;810000471;M1140;0;1;;;;
PERINAT_P;2024;810000505;CH ALBI;810000331;M1030;;;1;0;0;0
PERINAT_P;2024;810000505;CH ALBI;810000331;M1140;0.84;;0;1;;
PERINAT_P;2024;810000505;CH ALBI;810000331;M2050;4.63;;1;0;;
PERINAT_P;2024;810000505;CH ALBI;810000331;MIVG;0.04;;;;;
PERINAT_P;2024;810000505;CH ALBI;810000331;N2200;2.38;;;;;
PERINAT_P;2024;810000505;CH ALBI;810000331;N2340;5.37;;;;;
PERINAT_P;2024;810000505;CH ALBI;810000331;N2530;11.59;;;;;
PERINAT_P;2024;810000505;CH ALBI;810000331;N2800;23.76;;;;;
PERINAT_P;2024;810000505;CH ALBI;810000331;N280H;23.76;;;;;
PERINAT_P;2024;810000505;CH ALBI;810000331;NAUT;19.89;;;;;
PERINAT_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;M1030;3.59;;1;0;0;0
PERINAT_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;M1140;5.2;;1;0;;
PERINAT_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;M2050;8.26;;1;0;;
PERINAT_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2200;1.22;;;;;
PERINAT_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2340;12;;;;;
PERINAT_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2530;28.52;;;;;
PERINAT_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2700;0.4;;;;;
PERINAT_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2800;24.23;;;;;
PERINAT_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N280H;11.08;;;;;
PERINAT_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;NAUT;6.85;;;;;
PERINAT_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;M1140;1;;;;;
PERINAT_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;M2050;3.4;;;;;
PERINAT_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;N2530;12.61;;;;;
PERINAT_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;N2800;19.75;;;;;
PERINAT_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;NAUT;3.97;;;;;
PERINAT_P;2024;820000032;CH MONTAUBAN;820000016;M1140;1.7;;0;1;;
PERINAT_P;2024;820000032;CH MONTAUBAN;820000016;M2050;7.26;;1;0;;
PERINAT_P;2024;820000032;CH MONTAUBAN;820000016;N2200;6.12;;;;;
PERINAT_P;2024;820000032;CH MONTAUBAN;820000016;N2340;1;;;;;
PERINAT_P;2024;820000032;CH MONTAUBAN;820000016;N2530;11.87;;;;;
PERINAT_P;2024;820000032;CH MONTAUBAN;820000016;N2800;14.8;;;;;
PERINAT_P;2024;820000032;CH MONTAUBAN;820000016;N280H;0.13;;;;;
PERINAT_P;2024;820000032;CH MONTAUBAN;820000016;NAUT;13.7;;;;;
PERINAT_P;2024;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;M1030;;3;0;1;0;0
PERINAT_P;2024;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;M1140;0.4;4;0;1;;
PERINAT_P;2024;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;M2050;0.5;4;0;1;;
PERINAT_P;2024;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;N2340;1.1;;;;;
PERINAT_P;2024;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;N2530;12.94;;;;;
PERINAT_P;2024;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;N2800;9.95;4;;;;
PERINAT_P;2024;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;NAUT;2.2;;;;;
PERINAT_P;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;M2050;;3;;;;
PERINAT_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;M1140;4;1;;;;
PERINAT_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;M2050;6;;;;;
PERINAT_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;MIVG;4;;;;;
PERINAT_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N2530;13.32;;;;;
PERINAT_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N2700;0.1;;;;;
PERINAT_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N2800;18.64;;;;;
PERINAT_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;NAUT;11.98;;;;;
PERINAT_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;M1140;1.03;;;1;;
PERINAT_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;M2050;1.72;;;1;;
PERINAT_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;MAUT;0.13;;;;;
PERINAT_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2200;1.03;;;;;
PERINAT_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2340;2.16;;;;;
PERINAT_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2530;17.41;;;;;
PERINAT_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2700;1.3;;;;;
PERINAT_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2800;19.63;;;;;
PERINAT_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N280H;7.74;;;;;
PERINAT_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;NAUT;12.28;;;;;
PERINAT_P;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;M1030;0.5;;1;0;0;1
PERINAT_P;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;M1140;0.4;;0;1;;
PERINAT_P;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;M2050;6.64;;;1;;
PERINAT_P;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2340;1;;;;;
PERINAT_P;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2530;14.81;;;;;
PERINAT_P;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2800;20.49;;;;;
PERINAT_P;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;NAUT;7.46;;;;;
PERINAT_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M1030;0.8;;1;0;;
PERINAT_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M1140;4.81;;0;1;;
PERINAT_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M2050;0.61;;1;0;;
PERINAT_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2200;1.7;;;;;
PERINAT_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2340;2.85;;;;;
PERINAT_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2530;22.12;;;;;
PERINAT_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2700;0.5;;;;;
PERINAT_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2800;24.91;;;;;
PERINAT_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N280H;11.98;;;;;
PERINAT_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;NAUT;10.23;;;;;
PERINAT_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;M1030;1.99;;0;1;0;1
PERINAT_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;M1140;1.66;;0;1;;
PERINAT_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;M2050;1.19;;0;1;;
PERINAT_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2530;7;;;;;
PERINAT_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2800;14.04;;;;;
PERINAT_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;NAUT;0.86;;;;;
PERINAT_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;M1030;20.07;;1;;1;
PERINAT_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;M1140;5.09;;1;;;
PERINAT_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;M2050;9.88;;1;;;
PERINAT_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;N2200;11.08;;;;;
PERINAT_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;N2340;23.69;;;;;
PERINAT_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;N2530;48.4;;;;;
PERINAT_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;N2700;0.17;;;;;
PERINAT_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;N2800;57.27;;;;;
PERINAT_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;NAUT;24.74;;;;;
PERINAT_P;2024;830100251;CLINIQUE DU CAP D'OR;830000063;M2050;;3;0;0;;
PERINAT_P;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;M1030;;6;1;0;1;0
PERINAT_P;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;M1140;3;;0;1;;
PERINAT_P;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;M2050;;9;1;0;;
PERINAT_P;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2200;2;;;;;
PERINAT_P;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2340;1;;;;;
PERINAT_P;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2530;11.5;;;;;
PERINAT_P;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2700;0.75;;;;;
PERINAT_P;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2800;20.2;;;;;
PERINAT_P;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N280H;12;;;;;
PERINAT_P;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;NAUT;3;;;;;
PERINAT_P;2024;830100459;CLINIQUE SAINT MICHEL;830000212;M2050;;1;0;0;;
PERINAT_P;2024;830100608;CHITS CH GEORGE SAND;830100616;M1140;0.74;;0;0;;
PERINAT_P;2024;830100608;CHITS CH GEORGE SAND;830100616;M2050;1.58;;0;0;;
PERINAT_P;2024;830100608;CHITS CH GEORGE SAND;830100616;N2800;0.8;;;;;
PERINAT_P;2024;840000285;POLYCLINIQUE URBAIN V;840000608;M1140;1.02;0;;;;
PERINAT_P;2024;840000285;POLYCLINIQUE URBAIN V;840000608;M2050;0.25;;;;;
PERINAT_P;2024;840000285;POLYCLINIQUE URBAIN V;840000608;N2200;1.07;;;;;
PERINAT_P;2024;840000285;POLYCLINIQUE URBAIN V;840000608;N2340;4.34;;;;;
PERINAT_P;2024;840000285;POLYCLINIQUE URBAIN V;840000608;N2530;11.18;;;;;
PERINAT_P;2024;840000285;POLYCLINIQUE URBAIN V;840000608;N2700;0.7;;;;;
PERINAT_P;2024;840000285;POLYCLINIQUE URBAIN V;840000608;N2800;16.01;;;;;
PERINAT_P;2024;840000285;POLYCLINIQUE URBAIN V;840000608;N280H;16.01;;;;;
PERINAT_P;2024;840000285;POLYCLINIQUE URBAIN V;840000608;NAUT;2.86;;;;;
PERINAT_P;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;M2050;0.7;;;;;
PERINAT_P;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;N2800;1.2;;;;;
PERINAT_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;M1030;1;;0;1;0;1
PERINAT_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;M1140;3.45;;0;1;;
PERINAT_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;M2050;3.51;;0;1;;
PERINAT_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;MIVG;0.45;;;;;
PERINAT_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2530;18.98;;;;;
PERINAT_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2700;1;;;;;
PERINAT_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2800;26.61;;;;;
PERINAT_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N280H;3;;;;;
PERINAT_P;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;NAUT;6.88;;;;;
PERINAT_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;M1140;0.5;;;;;
PERINAT_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;M2050;1.89;;;;;
PERINAT_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;N2530;11.72;;;;;
PERINAT_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;N2700;0.3;;;;;
PERINAT_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;N2800;10.44;;;;;
PERINAT_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;N280H;10.44;;;;;
PERINAT_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;NAUT;2.65;;;;;
PERINAT_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;M1030;6.93;;1;;0;0
PERINAT_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;M1140;1.39;;;1;;
PERINAT_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;M2050;4.53;;1;;;
PERINAT_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;MIVG;0.2;;;;;
PERINAT_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2530;10.57;;;;;
PERINAT_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2700;0.49;;;;;
PERINAT_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2800;23.53;;;;;
PERINAT_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N280H;11.2;;;;;
PERINAT_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;NAUT;16.72;;;;;
PERINAT_P;2024;840000491;CHI SITE DE PERTUIS;130041916;M1030;0.28;;1;0;1;0
PERINAT_P;2024;840000491;CHI SITE DE PERTUIS;130041916;M1140;1.48;;1;0;;
PERINAT_P;2024;840000491;CHI SITE DE PERTUIS;130041916;M2050;3.1;;1;0;;
PERINAT_P;2024;840000491;CHI SITE DE PERTUIS;130041916;MIVG;0.4;;;;;
PERINAT_P;2024;840000491;CHI SITE DE PERTUIS;130041916;N2200;1;;;;;
PERINAT_P;2024;840000491;CHI SITE DE PERTUIS;130041916;N2340;0.99;;;;;
PERINAT_P;2024;840000491;CHI SITE DE PERTUIS;130041916;N2530;9.89;;;;;
PERINAT_P;2024;840000491;CHI SITE DE PERTUIS;130041916;N2700;0.38;;;;;
PERINAT_P;2024;840000491;CHI SITE DE PERTUIS;130041916;N2800;14.7;;;;;
PERINAT_P;2024;840000491;CHI SITE DE PERTUIS;130041916;N280H;14.7;;;;;
PERINAT_P;2024;840000491;CHI SITE DE PERTUIS;130041916;NAUT;14.91;;;;;
PERINAT_P;2024;840000525;CH VAISON LA ROMAINE;840000111;M2050;0.2;;;;;
PERINAT_P;2024;840000525;CH VAISON LA ROMAINE;840000111;N2800;0.4;;;;;
PERINAT_P;2024;840000533;CH JULES NIEL DE VALREAS;840000129;M1140;0.2;1;;;;
PERINAT_P;2024;840000533;CH JULES NIEL DE VALREAS;840000129;N2800;1.36;2;;;;
PERINAT_P;2024;840000533;CH JULES NIEL DE VALREAS;840000129;NAUT;0.5;1;;;;
PERINAT_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M1030;1.9;;1;0;1;0
PERINAT_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M1140;6.66;;1;0;;
PERINAT_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M2050;14;;1;0;;
PERINAT_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;MAUT;2.74;;;;;
PERINAT_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2200;20.48;;;;;
PERINAT_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2340;34.13;;;;;
PERINAT_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2530;58.31;;;;;
PERINAT_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2700;1.9;;;;;
PERINAT_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2800;57.92;;;;;
PERINAT_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;NAUT;38.39;;;;;
PERINAT_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;M1030;;7;0;1;0;0
PERINAT_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;M1140;;;0;1;;
PERINAT_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;M2050;;4;0;1;;
PERINAT_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;N2340;1;;;;;
PERINAT_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;N2530;11.02;;;;;
PERINAT_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;N2700;0.12;;;;;
PERINAT_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;N2800;12.26;;;;;
PERINAT_P;2024;850000118;CLINIQUE SAINT CHARLES;850013244;NAUT;0.1;;;;;
PERINAT_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;M1140;1.04;;1;1;;
PERINAT_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;M2050;9.77;;1;1;;
PERINAT_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;MAUT;0.18;;;;;
PERINAT_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2200;19.9;;;;;
PERINAT_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2340;17.7;;;;;
PERINAT_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2530;45.97;;;;;
PERINAT_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2700;0.98;;;;;
PERINAT_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2800;52.12;;;;;
PERINAT_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;NAUT;38.67;;;;;
PERINAT_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;M1030;;;1;0;0;0
PERINAT_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;M1140;0.6;;0;0;;
PERINAT_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;M2050;3.39;;1;0;;
PERINAT_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;MIVG;0.75;;;;;
PERINAT_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;N2530;15.62;;;;;
PERINAT_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;N2700;0.8;;;;;
PERINAT_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;N2800;16.33;;;;;
PERINAT_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;NAUT;4.03;;;;;
PERINAT_P;2024;850000209;CHD-SITE DE LUCON;850000019;M2050;0.2;;0;0;;
PERINAT_P;2024;850000209;CHD-SITE DE LUCON;850000019;N2700;0.01;;;;;
PERINAT_P;2024;850000209;CHD-SITE DE LUCON;850000019;N2800;2.55;;;;;
PERINAT_P;2024;850000209;CHD-SITE DE LUCON;850000019;NAUT;0.25;;;;;
PERINAT_P;2024;850000225;CHD - SITE DE MONTAIGU;850000019;M2050;0.8;;0;0;;
PERINAT_P;2024;850000225;CHD - SITE DE MONTAIGU;850000019;N2530;0.8;;;;;
PERINAT_P;2024;850000225;CHD - SITE DE MONTAIGU;850000019;N2700;0.25;;;;;
PERINAT_P;2024;850000225;CHD - SITE DE MONTAIGU;850000019;N2800;1.42;;;;;
PERINAT_P;2024;850000225;CHD - SITE DE MONTAIGU;850000019;NAUT;1.43;;;;;
PERINAT_P;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;M1030;4.95;;0;1;0;1
PERINAT_P;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;M1140;2.15;;0;1;;
PERINAT_P;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;M2050;5.64;;0;1;;
PERINAT_P;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;MIVG;0.33;;;;;
PERINAT_P;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2200;7.3;;;;;
PERINAT_P;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2340;1;;;;;
PERINAT_P;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2530;7.61;;;;;
PERINAT_P;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2700;0.5;;;;;
PERINAT_P;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2800;16.56;;;;;
PERINAT_P;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;NAUT;23.14;;;;;
PERINAT_P;2024;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;M2050;2.72;;;;;
PERINAT_P;2024;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N2530;11.44;;;;;
PERINAT_P;2024;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N2700;0.25;;;;;
PERINAT_P;2024;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N2800;8.37;;;;;
PERINAT_P;2024;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N280H;8.37;;;;;
PERINAT_P;2024;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;NAUT;1.3;;;;;
