BOR;AN;FI;RS;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALHYB;SAL24HYB;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15
BLOCS;2024;760780619;CLINIQUE SAINT-HILAIRE;760000307;1;11;1;;;2;1;;;2;;;;15;2;;2;;;20;;;5852;7952;13804;11676;;0;0;0;0;;2190;295;2485;2025;;385;723;1108;373;;2143;7245;9388;7005;;2;56;58;10;
BLOCS;2024;760780668;CLINIQUE HEMERA;760000331;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;7;0;5703;5703;5427;;0;0;0;0;;0;0;0;0;;0;38;38;0;;0;2229;2229;1437;;0;6;6;3;
BLOCS;2024;760780783;CLINIQUE TOUS VENTS;760000406;1;3;3;1;1;;;;;1;;;;5;4;;1;1;;8;2;;480;1380;1860;1504;;0;0;0;0;;0;0;0;0;;0;31;31;0;;308;1670;1978;1134;;1;1;2;0;
BLOCS;2024;760780791;CLINIQUE LES ORMEAUX;760000414;2;10;0;0;0;0;0;0;0;2;0;1;0;13;0;;1;0;;10;0;;2405;4106;6511;5158;;0;0;0;0;;0;0;0;0;;1;1;2;2;;1140;991;2131;1826;;3;30;33;6;
BLOCS;2024;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;1;1;;;;;;;;1;;;;2;;;1;;;2;;;144;108;252;11;;0;0;0;0;;3;0;3;0;;18;0;18;0;;48;16;64;5;;0;0;0;0;
BLOCS;2024;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;2;10;2;2;1;1;0;0;0;0;0;9;7;22;10;;2;0;;21;0;;6403;5080;11483;8780;;2125;223;2348;963;;1008;566;1574;288;;159;79;238;106;;2762;2102;4864;2361;;40;68;108;3;
BLOCS;2024;760921809;CLINIQUE DE L'EUROPE;760000273;2;8;8;;;;;1;1;;;;;9;9;6;1;1;1;14;14;12;6415;11210;17625;16328;;1;2;3;3;;15;0;15;0;;877;1027;1904;943;;1426;2684;4110;3202;;0;22;22;1;
BLOCS;2024;770000131;CH DE COULOMMIERS;770021145;1;4;0;1;1;0;0;0;0;1;0;0;0;6;1;;1;0;;8;1;;1186;2345;3531;2410;;434;18;452;231;;17;0;17;0;;4;25;29;2;;669;1216;1885;1068;;0;2;2;1;
BLOCS;2024;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;2;5;1;1;1;;;;;2;;;;8;2;7;1;1;1;12;12;12;2320;4087;6407;4077;;928;83;1011;426;;3;0;3;2;;2;0;2;1;;1800;3212;5012;3617;;1;4;5;1;
BLOCS;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;3;2;1;2;2;0;0;0;0;3;0;3;0;10;3;;3;1;;10;7;;2535;1003;3538;2782;;2347;293;2640;1189;;42;1;43;15;;125;27;152;18;;2008;1983;3991;2016;;2;20;22;0;
BLOCS;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;2;3;1;1;1;0;;;;1;;0;;5;2;;1;;1;7;;7;1412;1601;3013;2416;;315;17;332;160;;40;0;40;12;;3;0;3;1;;343;994;1337;754;;0;0;0;0;
BLOCS;2024;770000172;CH DE PROVINS LEON BINET;770110070;1;4;;1;;;;;;1;;;;6;;;1;;;7;;;2079;2786;4865;3971;;282;39;321;204;;44;0;44;6;;1;0;1;0;;1690;2512;4202;2746;;8;96;104;103;
BLOCS;2024;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;0;;;;;;;;;;;;;;;;;;;;;;;;;3;;0;0;0;0;;;0;0;0;;;0;0;1;;;0;0;33;;0;0;0;0;
BLOCS;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;1;7;1;1;1;0;0;0;0;1;0;0;0;9;2;;2;2;;19;19;;3978;3463;7441;5820;;1763;158;1921;986;;90;0;90;2;;31;0;31;14;;2022;2426;4448;2753;;22;187;209;2;
BLOCS;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;1;8;1;1;1;4;0;1;0;3;0;0;0;17;2;;1;1;;16;16;;4084;2046;6130;4753;;2484;278;2762;1001;;2332;715;3047;231;;430;186;616;128;;2135;1989;4124;1860;;4;41;45;1;
BLOCS;2024;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;1;2;0;0;0;0;0;0;0;2;0;0;0;4;0;0;1;0;0;4;0;0;123;187;310;7;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327;3470;3797;2663;309;;;;;
BLOCS;2024;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;1;5;5;0;0;0;0;0;0;2;2;0;0;7;7;;2;2;;11;11;;1629;3727;5356;4680;;0;9;9;9;;7;0;7;0;;2;0;2;0;;1040;4918;5958;3728;;1;23;24;6;
BLOCS;2024;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;1;8;8;;;2;2;;;1;1;;;11;11;;1;1;;15;15;;3315;4338;7653;6985;;0;0;0;0;;1444;77;1521;1047;;254;175;429;262;;593;2383;2976;1685;;1;10;11;10;
BLOCS;2024;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;1;12;0;0;;;;;;2;;;;14;0;;1;;;24;;;3116;15513;18629;16030;;0;1;1;1;;0;0;0;0;;0;32;32;0;;1186;3610;4796;3530;;6;62;68;65;
BLOCS;2024;770790707;CLINIQUE DE TOURNAN;770000719;2;7;7;1;1;;;;;1;1;;;9;9;;1;;;14;;;1813;5532;7345;6649;;281;89;370;219;;9;0;9;1;;84;42;126;79;;379;3260;3639;2399;;0;18;18;14;
BLOCS;2024;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;1;8;;0;;0;;0;;2;;0;;10;;;1;;;12;;;1481;12417;13898;12651;;0;0;0;0;;0;0;0;0;;23;321;344;233;;361;2112;2473;1708;;0;33;33;31;
BLOCS;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;2;6;1;1;1;1;1;;;1;;;;9;3;;2;;;13;;;2404;3786;6190;3218;;1402;98;1500;676;;83;0;83;18;;10;0;10;6;;914;1062;1976;944;;1;115;116;0;
BLOCS;2024;780000295;CHI DE MEULAN LES MUREAUX;780002697;1;5;0;1;1;0;0;0;0;1;0;0;0;7;1;0;1;1;0;9;9;0;1826;1917;3743;3333;;491;64;555;257;;0;0;0;0;;49;32;81;46;;328;1202;1530;785;;1;14;15;0;
BLOCS;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;1;;;;;;;;;2;;;;2;;;;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;6;0;6;0;29;0;0;0;0;
BLOCS;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;2;6;1;2;1;1;0;;;2;1;;;11;3;;1;1;;12;6;;4066;2905;6971;4502;;3606;718;4324;2152;;853;122;975;5;;73;23;96;10;;1238;1464;2702;1395;;19;20;39;8;
BLOCS;2024;780000329;CH DE RAMBOUILLET;780110052;1;3;1;1;;0;;;;1;;;;5;1;0;1;1;0;9;2;0;1274;1887;3161;2637;14;1094;90;1184;435;3;174;2;176;103;1;6;77;83;2;;732;1958;2690;1447;242;2;4;6;2;12
BLOCS;2024;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;2;6;0;1;0;1;0;1;0;0;0;;;9;0;6;1;0;1;14;0;10;4;1875;1879;611;;0;3;3;3;;0;0;0;0;;0;0;0;0;;4;693;697;429;;0;5;5;0;
BLOCS;2024;780018727;CLINIQUE SAINT GERMAIN;780018719;1;5;1;1;1;0;0;0;0;1;0;0;0;7;2;0;1;1;0;12;4;0;974;3939;4913;4340;;135;20;155;145;;0;0;0;0;;17;0;17;16;;256;2968;3224;1996;;0;9;9;7;
BLOCS;2024;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;1;1;;;;1;1;;1;;;;;2;2;;1;;;4;;;42;21;63;8;;0;0;0;0;;1084;18;1102;857;;124;8;132;115;;36;0;36;15;;0;0;0;0;
BLOCS;2024;780300125;CLINIQUE DE LA REGION MANTAISE;780000535;1;4;;;;;;;;2;;;;6;;;1;;;9;;;1811;4047;5858;5057;;0;0;0;0;;2;0;2;0;;38;129;167;37;;837;10256;11093;6222;;3;157;160;152;
BLOCS;2024;780300208;CLINIQUE SAINT LOUIS;780000576;1;7;;;;;;;;1;;;;8;;;1;;;10;;;1809;8499;10308;9467;;0;8;8;4;;0;0;0;0;;3;98;101;0;;350;3173;3523;2241;;0;12;12;10;
BLOCS;2024;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;3;10;10;2;2;;;;;5;;;;17;12;;3;3;;25;25;;7074;8683;15757;13425;;367;19;386;358;;0;0;0;0;;201;80;281;281;;1432;12555;13987;9349;;5;127;132;32;
BLOCS;2024;780300406;HOPITAL PRIVE DE PARLY II;780018032;4;9;1;1;1;5;1;;;2;1;1;;18;4;3;3;1;1;23;4;4;3641;10010;13651;10260;;432;46;478;301;;2305;342;2647;2185;;1229;648;1877;1341;;417;5338;5755;3651;;3;72;75;0;
BLOCS;2024;780300414;CH PRIVE DE L EUROPE;780000675;2;9;1;0;;1;;;;4;;;;14;1;6;2;;1;18;;6;3344;7528;10872;9686;;0;0;0;0;;36;0;36;1;;228;1203;1431;225;;2178;10383;12561;7701;;14;55;69;39;
BLOCS;2024;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;2;13;1;1;1;0;0;0;0;2;0;;;16;2;3;2;1;1;18;3;3;4784;26884;31668;27144;;237;94;331;329;;56;0;56;16;;143;245;388;130;;1246;5076;6322;4205;;9;127;136;83;
BLOCS;2024;780300455;CH PRIVE DU MONTGARDE;780000717;1;5;5;;;;;;;1;1;;;6;6;6;2;;2;14;;14;1267;17228;18495;15340;;0;0;0;0;;0;0;0;0;;0;0;0;0;;281;3474;3755;2361;;0;6;6;0;
BLOCS;2024;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;2;8;1;1;1;1;;;;1;;;;11;2;;1;1;;15;5;;4261;3916;8177;7551;1762;2497;209;2706;946;70;1021;286;1307;44;;38;148;186;22;;1946;1814;3760;2415;5334;5;45;50;17;481
BLOCS;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;2;7;2;2;;;;1;;;;;;10;2;3;3;2;1;13;4;5;4873;2954;7827;1754;;1193;269;1462;330;;1475;5;1480;1;;159;25;184;11;;2659;1883;4542;1464;;17;168;185;2;
BLOCS;2024;790009948;POLYCLINIQUE D'INKERMANN;790001242;1;8;1;0;0;1;1;0;0;2;0;0;0;11;2;8;1;1;1;12;2;4;3973;7526;11499;10803;5397;0;3;3;3;0;129;0;129;0;0;374;405;779;405;0;806;2066;2872;2285;;4;64;68;3;0
BLOCS;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;1;6;2;1;1;;;;;1;;;;8;3;;1;1;;14;4;;2781;2502;5283;4049;;391;78;469;214;;;;;;;;;;;;1035;1552;2587;1997;;;32;32;29;
BLOCS;2024;800000143;CH ABBEVILLE;800000028;1;4;4;1;1;;;;;1;1;;;6;6;;1;1;;8;8;;2439;2110;4549;3789;3592;534;92;626;341;10;70;0;70;1;1;3;35;38;2;0;2825;1762;4587;2506;4038;5;38;43;40;323
BLOCS;2024;800000226;CH DOULLENS;800000069;2;1;;;;;;;;3;;;;4;;1;1;;1;2;;2;51;38;89;7;;0;0;0;0;;0;0;0;0;;0;54;54;0;;276;1175;1451;821;;0;1;1;0;
BLOCS;2024;800000390;CH CHIMR MONTDIDIER;800000085;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;17;52;52;;0;0;0;0;;0;0;0;0;;0;0;0;0;;64;4;68;26;;0;0;0;0;
BLOCS;2024;800000432;CH PÉRONNE;800000093;1;3;3;0;0;0;0;0;0;0;0;0;0;3;3;1;1;1;1;4;4;2;561;696;1257;880;24;0;1;1;1;0;0;0;0;0;0;0;28;28;0;0;122;353;475;191;0;1;38;39;39;0
BLOCS;2024;800002503;SA SAINTE-ISABELLE;800001141;1;6;0;0;0;0;0;0;0;1;0;0;0;7;0;4;1;0;1;15;0;8;1946;4996;6942;5801;;0;0;0;0;;27;0;27;0;;199;413;612;204;;786;5509;6295;3542;;1;13;14;6;
BLOCS;2024;800006124;CHU AMIENS SUD;800000044;2;26;4;2;1;5;1;1;;6;;;;40;6;5;2;1;2;48;12;8;34727;9376;44103;31535;;1959;700;2659;1217;;3288;17;3305;1558;;1468;362;1830;1260;;9408;7429;16837;9342;;114;147;261;25;
BLOCS;2024;800009466;POLYCLINIQUE DE PICARDIE;800002982;1;9;;0;;1;;1;;2;;2;;15;;;1;;;19;;;3143;5904;9047;7631;;0;0;0;0;;2;0;2;2;;451;492;943;445;;862;7020;7882;5065;;6;32;38;30;
BLOCS;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;1;16;2;2;2;;;;;2;;;;20;4;5;2;2;2;24;4;24;9879;11632;21511;17919;;717;132;849;555;;1;96;97;1;;508;599;1107;489;;1895;6542;8437;4862;;2;21;23;13;
BLOCS;2024;800013179;CLINIQUE DE L'EUROPE;800013138;1;1;;;;1;;;;2;;;;4;;;1;;;8;;;107;48;155;39;;0;0;0;0;;0;0;0;0;;2;0;2;1;;2042;6009;8051;4376;;3;86;89;0;
BLOCS;2024;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;2;1;;;;2;2;;;;;;;3;2;;1;;;4;;;81;51;132;6;;0;0;0;0;;1172;191;1363;1059;;25;1;26;26;;210;1;211;8;;0;0;0;0;
BLOCS;2024;800017253;CHU AMIENS IOP;800000044;1;;;;;;;;;;;;;;;3;;;1;;;2;;4134;4134;3859;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;;9;9;0;
BLOCS;2024;800018491;IOP SOPP AMIENS;800018483;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;3;0;6531;6531;6098;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;1;1;0;
BLOCS;2024;810000224;CL CLAUDE BERNARD ALBI;810000471;4;4;;1;;2;;0;;2;;1;;10;;4;1;;1;14;;2;4029;3349;7378;6302;;0;0;0;0;;1159;29;1188;1060;;144;66;210;156;;3654;7914;11568;7434;;0;4;4;0;
BLOCS;2024;810000505;CH ALBI;810000331;1;6;1;1;1;1;1;;;1;;;;9;3;;1;1;;12;12;;2928;2466;5394;4164;253;937;199;1136;577;;196;0;196;25;;0;0;0;0;;818;1756;2574;1537;174;4;39;43;4;
BLOCS;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;2;7;1;1;1;1;;;;1;;;;10;2;;1;;;15;;;4337;3894;8231;5101;79;856;124;980;347;9;249;0;249;71;;76;77;153;52;;1477;1817;3294;1921;169;12;10;22;3;
BLOCS;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;2;1;1;0;5;5;0;72;618;690;542;356;516;94;610;207;0;0;0;0;0;0;0;0;0;0;0;106;1126;1232;774;85;0;0;0;0;0
BLOCS;2024;810101170;CL TOULOUSE LAUTREC ALBI;810101162;1;8;1;0;0;1;0;0;0;1;0;1;0;11;1;;1;0;0;10;0;;2082;8280;10362;8817;;1;0;1;1;;0;0;0;0;;25;334;359;41;;1799;2118;3917;3213;;19;223;242;11;
BLOCS;2024;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;1;2;1;0;;3;;0;;2;;1;;8;1;;1;;;10;;;2517;4371;6888;5695;1448;0;0;0;0;0;3;0;3;3;0;53;58;111;53;0;2435;5331;7766;4953;0;1;50;51;29;0
BLOCS;2024;820000032;CH MONTAUBAN;820000016;1;5;1;1;1;1;;;;;;;;7;2;;1;1;;9;2;;3030;1625;4655;3850;4246;774;137;911;445;5;170;2;172;67;0;0;24;24;0;2;358;912;1270;750;79;0;16;16;3;229
BLOCS;2024;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;1;4;0;1;1;0;0;0;0;1;0;0;0;6;1;0;1;;;9;;;1003;2546;3549;2928;;329;81;410;260;;66;0;66;0;;0;1;1;0;;930;5593;6523;3879;;3;29;32;4;
BLOCS;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;2;9;;;;2;;;;6;;;;17;;0;2;;0;22;;0;4476;4864;9340;7862;349;4;7;11;11;;1608;229;1837;1660;;410;504;914;382;;2485;4561;7046;4863;1440;4;33;37;31;
BLOCS;2024;820000065;CL DU DR HONORE CAVE MONTAUBAN;820000156;1;6;1;;;;;;;2;;;;8;1;;1;;;12;;;640;12396;13036;12527;;0;0;0;0;;0;0;0;0;;0;0;0;0;;48;307;355;133;;7;49;56;0;
BLOCS;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;1;4;;;;;;;;1;;;;5;;;1;;;4;;;724;710;1434;1205;181;0;0;0;0;;2;0;2;0;;0;0;0;0;;147;509;656;357;;0;0;0;0;
BLOCS;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;1;3;;;;;;;;;;;;3;;;1;;;8;;;1239;2401;3640;1879;1543;406;69;475;172;0;0;0;0;0;0;1;42;43;0;0;405;1969;2374;1326;383;5;16;21;4;2
BLOCS;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2;5;1;1;1;;;;;1;;;;7;2;;2;;;12;;;2408;1867;4275;3214;1107;636;136;772;368;0;7;0;7;0;0;35;97;132;35;0;668;964;1632;830;7;0;3;3;0;1
BLOCS;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;1;2;2;2;2;;;;;1;1;;;5;5;;1;1;;6;2;;1516;3073;4589;3995;;420;100;520;260;;1;0;1;0;;4;131;135;0;;1033;1436;2469;1238;;2;3;5;2;
BLOCS;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;6;5;;1;;1;;;;3;;2;;12;;;2;;;14;;;3536;2005;5541;3945;;849;106;955;367;;1430;13;1443;0;;18;0;18;8;;2620;3257;5877;3217;;5;15;20;0;
BLOCS;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;1;0;;1;1;;;;;;;;;1;1;;0;;;0;;;20;1;21;10;;305;50;355;163;;0;0;0;0;;0;0;0;0;;54;1;55;6;;0;0;0;0;
BLOCS;2024;830000345;CHITS CH SAINTE MUSSE;830100616;1;9;1;1;1;2;;1;;5;;2;;20;2;0;1;1;;22;22;;8661;3421;12082;9611;;2082;475;2557;1270;;2094;33;2127;274;;449;136;585;185;;4024;4376;8400;5574;;12;10;22;2;
BLOCS;2024;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;;;;;;;;;;;;;;;;;;;;;;;980;2656;3636;2666;;0;0;0;0;;7;15;22;8;;64;73;137;53;;437;2356;2793;1797;;0;4;4;2;
BLOCS;2024;830100251;CLINIQUE DU CAP D'OR;830000063;1;5;0;0;0;0;0;0;0;2;0;;;7;0;0;1;;;7;;;2760;4055;6815;5604;;2;3;5;5;;0;0;0;0;;0;140;140;0;;804;4271;5075;2846;;27;237;264;25;
BLOCS;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;2;5;0;0;0;4;0;2;0;1;0;2;0;14;0;;3;0;;21;0;;4248;3635;7883;5145;;0;0;0;0;;3683;107;3790;3308;;2355;245;2600;2367;;1002;2528;3530;2172;;31;13;44;13;
BLOCS;2024;830100327;CLINIQUE LES LAURIERS;830000105;1;6;0;0;;0;;0;;1;0;;;7;0;;1;;;11;;;1318;7492;8810;6795;;1;4;5;5;;0;0;0;0;;1;25;26;0;;639;4762;5401;3191;;0;6;6;0;
BLOCS;2024;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;1;6;1;0;;1;;0;;1;;0;;8;1;;1;;;8;;;1362;3023;4385;3440;;6;1;7;7;;0;0;0;0;;0;0;0;0;;362;2259;2621;1616;;0;13;13;11;
BLOCS;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;2;5;2;0;0;1;1;;;2;1;0;0;8;4;;2;1;;13;2;;1782;3956;5738;4961;;0;0;0;0;;92;0;92;4;;884;79;963;904;;1918;6496;8414;5495;;4;108;112;7;
BLOCS;2024;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;1;6;;;;;;;;1;;;;7;;;1;;;14;;;1199;3715;4914;4280;;0;2;2;2;;0;0;0;0;;0;0;0;0;;380;4335;4715;2709;;2;16;18;0;
BLOCS;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;4;13;2;2;2;2;1;1;1;2;1;1;;21;7;;4;2;;22;6;;4228;18844;23072;18033;;355;150;505;491;;8;31;39;36;;323;305;628;333;;1685;6882;8567;6013;;5;162;167;29;
BLOCS;2024;830100459;CLINIQUE SAINT MICHEL;830000212;2;12;;;;;;;;1;;;;13;;;2;;;16;;;2557;17819;20376;17132;;0;1;1;1;;0;0;0;0;;14;501;515;0;;916;2101;3017;1744;;45;76;121;108;
BLOCS;2024;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;2;6;;;;;;;;1;;;;7;;;2;;;10;;;2541;4646;7187;6516;;0;0;0;0;;0;0;0;0;;0;0;0;0;;140;2279;2419;1417;;0;0;0;0;
BLOCS;2024;830100558;HOPITAL RENEE SABRAN HYERES;690781810;1;3;;;;;;;;;;;;3;;;1;;;12;;;1991;597;2588;2585;13;0;0;0;0;;0;0;0;0;;0;0;0;0;;4;88;92;0;20;0;0;0;0;
BLOCS;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;4;7;2;;;4;2;0;;3;0;1;;15;4;0;2;1;;16;11;;6069;3125;9194;6173;;1;0;1;1;;711;10;721;5;;182;65;247;111;;1467;1585;3052;1691;;48;8;56;0;
BLOCS;2024;830100608;CHITS CH GEORGE SAND;830100616;1;;;;;;;;;1;;;;1;;;;;;;;;;;;;;1;0;1;1;;0;0;0;0;;0;0;0;0;;42;2;44;2;;0;0;0;0;
BLOCS;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;1;6;;;;1;;;;1;;;;8;;;2;;;13;;;1031;3245;4276;2609;;0;0;0;0;;0;0;0;0;;98;41;139;67;;514;4594;5108;3099;;1;14;15;13;
BLOCS;2024;840000285;POLYCLINIQUE URBAIN V;840000608;2;7;7;1;1;0;;0;;1;;0;;9;8;;2;;;14;;;3147;5175;8322;7651;397;162;62;224;216;2;0;0;0;0;0;0;0;0;0;0;92;2021;2113;1581;125;1;34;35;14;0
BLOCS;2024;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;1;4;;;;;;;;;;;;4;;;1;;;8;;;2253;1103;3356;3324;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;8;50;58;0;
BLOCS;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;1;2;2;;;1;;;;;;;;3;2;1;1;;1;4;;4;573;341;914;711;335;0;1;1;1;;0;0;0;1;;0;0;0;0;;132;919;1051;527;;0;0;0;0;
BLOCS;2024;840000350;INSTITUT SAINTE CATHERINE;840000657;1;;;;;;;;;;;1;;1;;;1;;;1;;;166;599;765;2;;0;0;0;0;;0;0;0;0;;0;0;0;0;;209;116;325;6;;0;0;0;0;
BLOCS;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1;1;;1;1;;;;;1;;3;;6;1;;1;;;4;;;132;710;842;340;444;692;135;827;727;2;0;0;0;0;;0;0;0;0;;22;341;363;214;1;0;7;7;2;18
BLOCS;2024;840000400;SYNERGIA LUBERON;840000673;;;;;;;;;;;;;;;;;;;;;;;585;1944;2529;2207;;0;0;0;0;;0;0;0;0;;0;152;152;0;;31;2011;2042;1288;;0;2;2;1;
BLOCS;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;1;1;;1;;0;;;;;;1;;3;;;1;;;4;;;692;954;1646;1096;;317;36;353;138;;33;1;34;0;;0;0;0;0;;87;504;591;261;;0;8;8;0;
BLOCS;2024;840000467;CLINIQUE D'ORANGE;840003651;1;5;;0;;1;;0;;1;;0;;7;;;1;;;10;;;1699;3508;5207;4648;;0;0;0;0;;0;0;0;0;;101;228;329;255;;407;3763;4170;2708;;3;12;15;8;
BLOCS;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;1;3;;1;;;;;;1;;;;5;;;1;;;8;;;1591;617;2208;1778;;522;29;551;209;;36;0;36;1;;0;0;0;0;;615;430;1045;614;;0;1;1;0;
BLOCS;2024;840000491;CHI SITE DE PERTUIS;130041916;1;1;;1;1;;;;;;;;;2;1;;1;;;3;;;65;218;283;145;1428;506;128;634;254;1;0;1;1;0;;0;0;0;0;1;42;111;153;95;170;0;0;0;0;12
BLOCS;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;4;13;1;2;1;5;;;;2;;1;;23;2;0;3;2;0;29;5;0;8652;4709;13361;10927;3640;2322;326;2648;1046;97;2382;270;2652;137;6;411;296;707;246;4;3523;3009;6532;3433;3715;57;29;86;3;547
BLOCS;2024;840013312;CLINIQUE RHONE DURANCE;840003685;2;4;1;;;4;2;;;3;;1;;12;3;;2;;;16;;;1394;932;2326;1661;;0;0;0;0;;2878;578;3456;2929;;1316;886;2202;1798;;2037;1202;3239;2830;;7;53;60;55;
BLOCS;2024;840013445;CLINIQUE FONTVERT;840014658;1;15;1;;;;;;;3;;;;18;1;;2;;;18;;;2401;15905;18306;18306;;0;0;0;0;;0;0;0;0;;0;886;886;0;;31;5753;5784;5784;;1;65;66;66;
BLOCS;2024;840017172;SYNERGIA VENTOUX;840017164;1;6;0;0;;0;;0;;2;0;0;;8;0;;1;;;11;;;2817;6094;8911;7540;;0;0;0;0;;0;0;0;0;;206;141;347;205;;613;3036;3649;2528;;0;58;58;57;
BLOCS;2024;840018337;CH D'AVIGNON CHIRURGIE SITE APT;840006597;1;2;2;;;;;;;;;;;2;2;1;1;;1;4;;4;573;341;914;711;;0;1;1;1;;0;0;0;0;;0;0;0;0;;3;7;10;2;;0;0;0;0;
BLOCS;2024;850000118;CLINIQUE SAINT CHARLES;850013244;1;9;;1;;;;;;2;;;;12;;;1;;;18;;;3614;11693;15307;11689;;210;7;217;93;;0;0;0;0;;140;586;726;239;;885;5527;6412;4846;;21;299;320;22;
BLOCS;2024;850000126;CLINIQUE SUD VENDEE;850022948;1;3;;0;;1;;0;;1;;1;;6;;;1;;;12;;;2537;6695;9232;8292;;0;0;0;0;;0;0;0;0;;0;0;0;0;;356;2282;2638;2367;;4;3;7;2;
BLOCS;2024;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;1;7;;;;;;1;;;;;;8;;;1;;;13;;;4500;11084;15584;13887;;0;0;0;0;;0;0;0;0;;205;414;619;326;;801;429;1230;1072;;7;243;250;13;
