BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A76;PN_A77;PN_A25;PN_A24;PN_A26;PN_A27;PN_A28;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2024;770000172;CH DE PROVINS LEON BINET;770110070;1.5;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;278;188;0;1;;;;;;;;;;0.76;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;1;0.7;97;5;1;242;126;0.2;0;;;;
PN;2024;770000180;CH DE BRIE COMTE ROBERT;770110054;;1;0;;;;;0;1;;6931;1921;996;996;1557;;3;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;1299;;0.5;0;;;;
PN;2024;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;0.33;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;5.17;1;1;0.7;158;1;;1;1;;5000;700;1200;2290;1500;1500;2;0;;;0;;;1;1;0;1;1;417;323;1;1;;;1;1;;;;1;;0.4;;;1.4;0.9;0;;;;0;;;;0;;;;1;21;2958;0;;1;0.73;;;1;;;5.34;0;;;;
PN;2024;770001873;UNITE D AUTODIALYSE PONTAULT COMBAULT;940000060;0.11;0.03;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770006138;CLINIQUE PSY PAYS DE SEINE INICEA;770020113;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;0.1;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770016160;UNITE AUTODIALYSE AURA SANTEPOLE;940026677;0.01;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;15;10;1;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770016475;HAD DE L'EST FRANCILIEN 77;440052041;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;3;1;1;1.9;136;;;;0;;;;;;;;;0;;;0;;;1;1;0;1;1;621;330;0;1;;;1;1;1;;;2;1;0.7;;;2.5;1.5;0;;;;0;;;;0;;;;1;17;4681;1;1;1;0.5;;;1;;;;0;;;;
PN;2024;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;0.07;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;1;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;0;;;;
PN;2024;770020949;INSTITUT CANCEROLOGIE SEINE ET MARNE;770027035;0;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;7;0;;;;0;;;;0;;;;
PN;2024;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;0.05;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770021251;HAD NORD SEINE ET MARNE;440052041;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770023042;ANNEXE COULOMMIERS LRS DAF;750814030;1;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770023059;SSR POLE SANTE ORGEMONT;440056455;;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;0;0;1;111;29;0;;;;;;1;1;;;;0.1;0.1;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770027688;SSR LRS GHEF MEAUX;750814030;1;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;10;2;1;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770027696;CARRE HAUSMANN;750814030;1;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;0.4;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770150043;BTP RESIDENCE MEDICO SOCIALES;750034589;1;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;0.5;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;0.6;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.8;0;;;;0;;;;0;;;;
PN;2024;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;1;0.45;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;0;;;;
PN;2024;770300218;INSTITUT DE READAPTATION SERRIS;440052041;0.8;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;41;3087;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770300259;CLINIQUE LES TROIS SOLEILS;770000347;0.2;0.27;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770310027;CLINIQUE PSYCHIATRIQ DE L ANGE GARDIEN;770000388;1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770420024;ESSR LE PRIEURE;930027347;0.2;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770510055;MAISON HOSPITALIERE CHANTEMERLE;750719270;0.3;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;1.85;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;7;2;1;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770701225;CENTRE DE REEDUCATION LE BRASSET;750721334;0.5;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770790707;CLINIQUE DE TOURNAN;770000719;0.7;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;0;;;;
PN;2024;770803708;UNITE DE DIALYSE AURA MEAUX;940026677;0.01;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770803989;CTRE READAPTATION CARDIAQUE DE LA BRIE;770000925;0.3;0.07;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;283;154;0.45;0;;;;
PN;2024;770809028;CENTRE DIALYSE DIAVERUM AVON;770016137;0.06;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;0.4;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770813426;UNITE D AUTODIALYSE PROVINS;770813418;0.05;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770813459;UNITE D AUTODIALYSE CHELLES;940000060;0.11;0.03;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;12;5;4211;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;770814986;UNITE D AUTODIALYSE COULOMMIERS;940000060;0.11;0.03;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;1.35;0.4;1;2;384;0;0;0;1;;508;26;4;4;161;192;0;0;;;0;;;1;1;1;1;1;170;110;1;1;;;1;;;;;;;0.2;;;0.2;;0;;;;0;;;;0;;;;1;2;315;0;;0;;;;1;323;153;0.2;1;0;0;0.17;0.17
PN;2024;780000295;CHI DE MEULAN LES MUREAUX;780002697;3.27;0.8;1;5.12;406;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;18;3051;0;;0;;;;0;;;;0;;;;
PN;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;1.5;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;1;1;630;283;1;1;;;2;1;2;;;4;2;1;;;4.35;1.97;1;14;141;3884;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;4.6;1.2;1;1.2;264;0;0;0;1;;1116;222;996;436;578;195;;0;;;0;;;1;0;0;1;1;498;155;0;;;;1;;3;3;;2;2;0.45;0.45;;1.6;0.6;0;;;;0;;;;0;;;;1;;267;1;1.4;1;4.1;496;255;1;1437;871;1;1;1492;0;2;2
PN;2024;780000329;CH DE RAMBOUILLET;780110052;1.64;0.51;1;1.9;198;0;0;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;240;153;0;;;;;;2;2;;3;1;0.6;0.6;;1.22;0.22;0;;;;0;;;;0;;;;1;5;1260;1;0.5;1;0.65;72;42;0;;;;0;;;;
PN;2024;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;1.2;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;0;1;1;659;358;0;;;;1;;4;;;1;1;0.83;;;2.27;1.05;0;;;;0;;;;0;;;;1;;;1;0.4;0;;;;0;;;;0;;;;
PN;2024;780000345;CH DE VERSAILLES SITE RICHAUD;780110078;;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;1;1;562;292;0;;;;;;2;2;;;;0.46;0.1;0.36;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780000352;HOPITAL DU VESINET CENTRE;780110094;;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;112;54;0;;;;;;;;;3;2;;;;2.09;1.29;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780000360;USLD GERONTOLOGIQUE DE CHEVREUSE;780130019;1;1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780000378;CH LOCAL DE HOUDAN;780130027;0.22;0.11;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;3;0;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780000386;CH DE LA MAULDRE SITE SAINT LOUIS;780021788;0.33;0.13;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780000402;CHS JEAN MARTIN CHARCOT;780024113;1.8;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;586;192;2.8;0;;;;
PN;2024;780000410;CHS THEOPHILE ROUSSEL;780140059;0.48;0.1;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780000428;CHI MEULAN (SITE DE BECHEVILLE);780002697;;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;187;126;1;1;1;;;;;;;;;;;;;;1;12;26;1933;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780001657;HOPITAL PEDIATRIE REEDUCATION BULLION;780530010;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780008298;CLINIQUE SAINT REMY;920030269;0.25;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;41;3210;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780018727;CLINIQUE SAINT GERMAIN;780018719;0.3;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780020111;ASSOCIATION ARISSE;780020111;0.01;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;0.1;0.1;0;;;;;;0;;;;;;;;;0;;;0;;;1;0;1;0;1;5;5;0;;;;;;1;1;;;;0.01;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780022760;CLINIQUE SSR - LE GRAND PARC INICEA;310021258;0.2;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780023164;CENTRE DE REEDUCATION L'OISEAU BLANC;780023156;0.4;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;0.57;0;0;;;;;0;0;;;;;;;;2;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;530;160;1;0;;;;
PN;2024;780140042;CLINIQUE D YVELINES;780017455;0.33;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780140075;CENTRE SPECIALISE GILBERT RABY;750721391;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780150066;HOPITAL LA PORTE VERTE;780808614;1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;0;1;1;928;403;0;;;;4;3;1;1;;;;0.2;0.2;;3.48;2.99;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;0.42;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780300083;CLINIQUE MEDICALE DE GOUSSONVILLE;920030269;0.3;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780300109;CLINIQUE VAL DE SEINE A LOUVECIENNE;780000519;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780300125;CLINIQUE DE LA REGION MANTAISE;780000535;0.7;0.34;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.7;0;;;;0;;;;0;;;;
PN;2024;780300208;CLINIQUE SAINT LOUIS;780000576;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;0;;;;
PN;2024;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780300406;HOPITAL PRIVE DE PARLY II;780018032;0.4;0.2;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780300414;CH PRIVE DE L EUROPE;780000675;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;0;;;;
PN;2024;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;0.4;0.7;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780300455;CH PRIVE DU MONTGARDE;780000717;0.3;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780310025;CLINIQUE VILLA DES PAGES;920030269;0.5;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780420022;SSR LE CERRSY;930027347;0.1;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780420048;MAISON REPOS ET CONVALESCENCE L OASIS;780021069;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780630026;CENTRE PEDIATRIQUE DES COTES;750803900;0.45;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780700027;INSTITUT DE READAPTATION D'ACHERES;780822193;0.5;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;4.75;1;1;1.85;455;0;0;1;1;;4569;224;90;1639;2560;2666;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;20;2286;1;1.4;1;2.71;431;93;1;168;104;2.71;1;1148;;2.65;0.75
PN;2024;780822748;USLD CHATELAIN GUILLET;780002697;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;12;5;3786;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;780825816;FONDATION MALLET SITE RICHEBOURG;780003638;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;5.1;1.8;1;4.2;1190;1;1;1;1;;1598;108;434;320;142;319;2;0;;;0;;;1;1;1;1;1;630;284;1;1;1;;;;2;2;;1;;1;1;;0.9;;0;;;;1;12;7;2632;0;;;;1;32;5459;1;3.4;1;3.89;2516;700;1;1510;467;1.49;1;2009;1403;6.11;
PN;2024;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;8;38;2247;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;0.9;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;790019491;0.9;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;1;0;1;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;790000145;CTRE HOSPITALIER DE MAULEON;790000079;0.2;0.05;0;;;;;0;0;;;;;;;;0;0;;;0;;;1;0;1;0;1;16;16;0;;;;;;;;;1;1;;;;0.6;0.6;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;790000186;MRC PARSAY - BREUIL/CHIZE;790000178;0.6;0.2;0;;;;;;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;790000269;SSR PEDIATRIQUE LES TERRASSES NIORT;870015336;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;790000681;MELIORIS LE GRAND FEU;790002497;0.5;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;790003537;SITE HOSPITALIER DE THOUARS;790006654;;;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.3;536;344;1;386;262;8.25;0;;;;
PN;2024;790007306;AURA POITOU-CH - NIORT;860000348;0.15;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
