BOR;AN;FI;RS;FI_EJ;PERSO;ETPS;NBLIB_MOY
HAD_P;2024;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N2120;1;
HAD_P;2024;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N2210;7;
HAD_P;2024;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N2410;1.5;
HAD_P;2024;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N2460;1.8;
HAD_P;2024;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N2510;9;
HAD_P;2024;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N2710;1;
HAD_P;2024;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N2800;1;
HAD_P;2024;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N3120;1;
HAD_P;2024;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N9999;34.3;
HAD_P;2024;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;NAUT;6;
HAD_P;2024;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;NCOOR;5;
HAD_P;2024;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;NLIAI;1;
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;M3050;0.42;
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;M9999;1.22;0.13
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;MAUT;;0.13
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;MCOOR;0.8;
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;N2120;0.68;
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;N2210;4.81;0.61
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;N2410;1.14;0.19
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;N2510;7.6;
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;N2710;0.46;
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;N3120;0.5;
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;N9999;25.07;0.85
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;NAUT;6.94;0.05
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;NCOOR;2.52;
HAD_P;2024;780023545;HAD LEOPOLD BELLAN;750720609;NLIAI;0.42;
HAD_P;2024;790017289;HAD NORD 79;790017271;M9999;1;20
HAD_P;2024;790017289;HAD NORD 79;790017271;MCOOR;1;20
HAD_P;2024;790017289;HAD NORD 79;790017271;N2120;0.25;
HAD_P;2024;790017289;HAD NORD 79;790017271;N2710;0.25;
HAD_P;2024;790017289;HAD NORD 79;790017271;N3120;0.5;
HAD_P;2024;790017289;HAD NORD 79;790017271;N9999;5;
HAD_P;2024;790017289;HAD NORD 79;790017271;NCOOR;4;
HAD_P;2024;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;M3050;0.5;
HAD_P;2024;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;M9999;3;
HAD_P;2024;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;MCOOR;2.5;
HAD_P;2024;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2120;1.45;
HAD_P;2024;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2210;14.91;
HAD_P;2024;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2460;0.28;
HAD_P;2024;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2510;27.1;
HAD_P;2024;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2710;0.2;
HAD_P;2024;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N3120;1.1;
HAD_P;2024;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N9999;48.43;
HAD_P;2024;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;NAUT;3.39;
HAD_P;2024;800000226;CH DOULLENS;800000069;M9999;0.48;
HAD_P;2024;800000226;CH DOULLENS;800000069;MCOOR;0.48;
HAD_P;2024;800000226;CH DOULLENS;800000069;N2120;0.7;
HAD_P;2024;800000226;CH DOULLENS;800000069;N2210;14.25;
HAD_P;2024;800000226;CH DOULLENS;800000069;N2510;9.04;
HAD_P;2024;800000226;CH DOULLENS;800000069;N2710;0.3;
HAD_P;2024;800000226;CH DOULLENS;800000069;N9999;24.4;
HAD_P;2024;800000226;CH DOULLENS;800000069;NAUT;0.11;
HAD_P;2024;800000523;HAD ASS BOVES;800000853;M3050;1;39.18
HAD_P;2024;800000523;HAD ASS BOVES;800000853;M9999;7.13;47.66
HAD_P;2024;800000523;HAD ASS BOVES;800000853;MAUT;;8.48
HAD_P;2024;800000523;HAD ASS BOVES;800000853;MCOOR;6.13;0
HAD_P;2024;800000523;HAD ASS BOVES;800000853;N2120;5.42;
HAD_P;2024;800000523;HAD ASS BOVES;800000853;N2210;26.14;82
HAD_P;2024;800000523;HAD ASS BOVES;800000853;N2410;2.72;3.58
HAD_P;2024;800000523;HAD ASS BOVES;800000853;N2450;1.32;0
HAD_P;2024;800000523;HAD ASS BOVES;800000853;N2460;1;0.03
HAD_P;2024;800000523;HAD ASS BOVES;800000853;N2510;43.26;
HAD_P;2024;800000523;HAD ASS BOVES;800000853;N2710;1.6;0
HAD_P;2024;800000523;HAD ASS BOVES;800000853;N3120;1.93;
HAD_P;2024;800000523;HAD ASS BOVES;800000853;N9999;129.49;86.16
HAD_P;2024;800000523;HAD ASS BOVES;800000853;NAUT;27.27;0.55
HAD_P;2024;800000523;HAD ASS BOVES;800000853;NCOOR;16.66;
HAD_P;2024;800000523;HAD ASS BOVES;800000853;NLIAI;2.17;
HAD_P;2024;800015448;HAD CH PÉRONNE;800000093;M9999;0.6;
HAD_P;2024;800015448;HAD CH PÉRONNE;800000093;MCOOR;0.6;
HAD_P;2024;800015448;HAD CH PÉRONNE;800000093;N2120;0.5;
HAD_P;2024;800015448;HAD CH PÉRONNE;800000093;N2210;7.34;
HAD_P;2024;800015448;HAD CH PÉRONNE;800000093;N2510;7.94;
HAD_P;2024;800015448;HAD CH PÉRONNE;800000093;N3120;0.12;
HAD_P;2024;800015448;HAD CH PÉRONNE;800000093;N9999;18;
HAD_P;2024;800015448;HAD CH PÉRONNE;800000093;NAUT;1.1;
HAD_P;2024;800015448;HAD CH PÉRONNE;800000093;NCOOR;1;
HAD_P;2024;800015489;HAD CH ALBERT;800000036;M9999;1.13;
HAD_P;2024;800015489;HAD CH ALBERT;800000036;MCOOR;1.13;
HAD_P;2024;800015489;HAD CH ALBERT;800000036;N2210;6.79;
HAD_P;2024;800015489;HAD CH ALBERT;800000036;N2510;3.71;
HAD_P;2024;800015489;HAD CH ALBERT;800000036;N9999;12.25;
HAD_P;2024;800015489;HAD CH ALBERT;800000036;NAUT;0.75;
HAD_P;2024;800015489;HAD CH ALBERT;800000036;NCOOR;1;
HAD_P;2024;800015539;HAD CH ABBEVILLE;800000028;M9999;0.61;
HAD_P;2024;800015539;HAD CH ABBEVILLE;800000028;MAUT;0.61;
HAD_P;2024;800015539;HAD CH ABBEVILLE;800000028;N2120;1;
HAD_P;2024;800015539;HAD CH ABBEVILLE;800000028;N2210;14.31;
HAD_P;2024;800015539;HAD CH ABBEVILLE;800000028;N2510;9.68;
HAD_P;2024;800015539;HAD CH ABBEVILLE;800000028;N3120;0.26;
HAD_P;2024;800015539;HAD CH ABBEVILLE;800000028;N9999;26.3;
HAD_P;2024;800015539;HAD CH ABBEVILLE;800000028;NAUT;1.05;
HAD_P;2024;800015588;HAD CH HAM;800000077;M9999;0.1;
HAD_P;2024;800015588;HAD CH HAM;800000077;MCOOR;0.1;
HAD_P;2024;800015588;HAD CH HAM;800000077;N2120;0.05;
HAD_P;2024;800015588;HAD CH HAM;800000077;N2210;6.6;
HAD_P;2024;800015588;HAD CH HAM;800000077;N2510;7.32;
HAD_P;2024;800015588;HAD CH HAM;800000077;N3120;0.02;
HAD_P;2024;800015588;HAD CH HAM;800000077;N9999;14;
HAD_P;2024;800015588;HAD CH HAM;800000077;NAUT;0.01;
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;M3050;0.09;0.42
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;M9999;0.77;0.48
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;MCOOR;0.68;0.06
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;N2120;0.68;
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;N2210;7.48;0.65
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;N2410;;0.1
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;N2450;0.14;
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;N2510;4.67;
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;N2710;0.4;
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;N3120;0.41;
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;N9999;17.91;0.75
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;NAUT;2.31;
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;NCOOR;1.41;
HAD_P;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;NLIAI;0.41;
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;M3050;0.09;0.42
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;M9999;0.77;0.45
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;MCOOR;0.68;0.03
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;N2120;0.68;
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;N2210;7.48;1.13
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;N2410;;0.23
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;N2450;0.14;
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;N2510;4.67;
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;N2710;0.4;
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;N3120;0.41;
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;N9999;17.91;1.36
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;NAUT;2.31;
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;NCOOR;1.41;
HAD_P;2024;800016776;HAD CHIMR MONTDIDIER;800000085;NLIAI;0.41;
HAD_P;2024;810000505;CH ALBI;810000331;M3050;0.3;
HAD_P;2024;810000505;CH ALBI;810000331;M9999;4.73;
HAD_P;2024;810000505;CH ALBI;810000331;MAUT;2.63;
HAD_P;2024;810000505;CH ALBI;810000331;MCOOR;1.8;
HAD_P;2024;810000505;CH ALBI;810000331;N2120;0.08;
HAD_P;2024;810000505;CH ALBI;810000331;N2210;17.36;22
HAD_P;2024;810000505;CH ALBI;810000331;N2410;;4
HAD_P;2024;810000505;CH ALBI;810000331;N2510;9.72;
HAD_P;2024;810000505;CH ALBI;810000331;N2710;0.4;
HAD_P;2024;810000505;CH ALBI;810000331;N3120;0.5;
HAD_P;2024;810000505;CH ALBI;810000331;N9999;31.24;26
HAD_P;2024;810000505;CH ALBI;810000331;NAUT;1.18;
HAD_P;2024;810000505;CH ALBI;810000331;NCOOR;2;
HAD_P;2024;810007989;HAD KORIAN PAYS D'OVALIE;310025010;M9999;1.5;
HAD_P;2024;810007989;HAD KORIAN PAYS D'OVALIE;310025010;MCOOR;1;
HAD_P;2024;810007989;HAD KORIAN PAYS D'OVALIE;310025010;N2210;3.5;
HAD_P;2024;810007989;HAD KORIAN PAYS D'OVALIE;310025010;N2510;5;
HAD_P;2024;810007989;HAD KORIAN PAYS D'OVALIE;310025010;N2710;0.4;
HAD_P;2024;810007989;HAD KORIAN PAYS D'OVALIE;310025010;N2800;0.5;
HAD_P;2024;810007989;HAD KORIAN PAYS D'OVALIE;310025010;N3120;0.7;
HAD_P;2024;810007989;HAD KORIAN PAYS D'OVALIE;310025010;N9999;14.6;
HAD_P;2024;810007989;HAD KORIAN PAYS D'OVALIE;310025010;NCOOR;4;
HAD_P;2024;810007989;HAD KORIAN PAYS D'OVALIE;310025010;NLIAI;1;
HAD_P;2024;820000032;CH MONTAUBAN;820000016;M3050;;2
HAD_P;2024;820000032;CH MONTAUBAN;820000016;M9999;2.37;11
HAD_P;2024;820000032;CH MONTAUBAN;820000016;MCOOR;2.37;9
HAD_P;2024;820000032;CH MONTAUBAN;820000016;N2120;0.37;
HAD_P;2024;820000032;CH MONTAUBAN;820000016;N2210;6.39;199
HAD_P;2024;820000032;CH MONTAUBAN;820000016;N2410;;18
HAD_P;2024;820000032;CH MONTAUBAN;820000016;N2460;;1
HAD_P;2024;820000032;CH MONTAUBAN;820000016;N2510;5.48;
HAD_P;2024;820000032;CH MONTAUBAN;820000016;N2710;0.17;1
HAD_P;2024;820000032;CH MONTAUBAN;820000016;N3120;0.48;
HAD_P;2024;820000032;CH MONTAUBAN;820000016;N9999;15.69;219
HAD_P;2024;820000032;CH MONTAUBAN;820000016;NAUT;2.8;
HAD_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;M9999;0.84;
HAD_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;MCOOR;0.84;
HAD_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2120;1;
HAD_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2210;5.69;
HAD_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2510;6.74;
HAD_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2710;0.6;
HAD_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N3120;0.5;
HAD_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N9999;16.03;
HAD_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;NAUT;1.5;
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;M9999;2.5;
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;MCOOR;2.5;
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N2120;1;
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N2210;7;61
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N2410;;51
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N2450;;15
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N2460;;9
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N2510;4;
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N2710;;19
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N3120;1.4;
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N9999;27.2;155
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;NAUT;4.8;
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;NCOOR;8;
HAD_P;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;NLIAI;1;
HAD_P;2024;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;M3050;0.04;
HAD_P;2024;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;M9999;2.54;
HAD_P;2024;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;MCOOR;2.5;
HAD_P;2024;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N2120;3;
HAD_P;2024;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N2210;25;
HAD_P;2024;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N2410;0.55;
HAD_P;2024;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N2510;23;
HAD_P;2024;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N2710;0.51;
HAD_P;2024;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N3120;2;
HAD_P;2024;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N9999;62.06;
HAD_P;2024;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;NCOOR;6;
HAD_P;2024;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;NLIAI;2;
HAD_P;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;M9999;2.5;
HAD_P;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;MCOOR;2.5;
HAD_P;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;N2120;1;
HAD_P;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;N2450;0.7;
HAD_P;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;N2510;16.3;
HAD_P;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;N2710;0.4;
HAD_P;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;N3120;0.8;
HAD_P;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;N9999;31.9;
HAD_P;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;NAUT;3.3;
HAD_P;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;NCOOR;9.4;
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;M3050;1;65
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;M9999;10.75;65
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;MCOOR;9.75;
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2120;1;
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2210;56.31;165
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2410;;81
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2450;;1
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2460;;1
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2510;58.47;
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2710;;3
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N3120;6.81;
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N9999;228.71;252
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;NAUT;77.89;1
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;NCOOR;15.68;
HAD_P;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;NLIAI;12.55;
HAD_P;2024;850006008;HAD DE VENDEE;850005968;M3050;0.91;134
HAD_P;2024;850006008;HAD DE VENDEE;850005968;M9999;9.15;326
HAD_P;2024;850006008;HAD DE VENDEE;850005968;MAUT;0.19;
HAD_P;2024;850006008;HAD DE VENDEE;850005968;MCOOR;7.72;189
HAD_P;2024;850006008;HAD DE VENDEE;850005968;N2120;4.84;
HAD_P;2024;850006008;HAD DE VENDEE;850005968;N2210;1.03;560
HAD_P;2024;850006008;HAD DE VENDEE;850005968;N2410;1.73;163
HAD_P;2024;850006008;HAD DE VENDEE;850005968;N2450;0;12
HAD_P;2024;850006008;HAD DE VENDEE;850005968;N2460;1.2;8
HAD_P;2024;850006008;HAD DE VENDEE;850005968;N2710;2.52;4
HAD_P;2024;850006008;HAD DE VENDEE;850005968;N2800;0.33;3
HAD_P;2024;850006008;HAD DE VENDEE;850005968;N3120;3.79;
HAD_P;2024;850006008;HAD DE VENDEE;850005968;N9999;89.92;1302
HAD_P;2024;850006008;HAD DE VENDEE;850005968;NAUT;31.58;555
HAD_P;2024;850006008;HAD DE VENDEE;850005968;NCOOR;37.4;
HAD_P;2024;850006008;HAD DE VENDEE;850005968;NLIAI;5.83;
HAD_P;2024;860000223;CHU LA MILETRIE;860014208;M9999;4.93;
HAD_P;2024;860000223;CHU LA MILETRIE;860014208;MCOOR;4.93;
HAD_P;2024;860000223;CHU LA MILETRIE;860014208;N2120;1;
HAD_P;2024;860000223;CHU LA MILETRIE;860014208;N2210;22.31;1
HAD_P;2024;860000223;CHU LA MILETRIE;860014208;N2460;0.42;
HAD_P;2024;860000223;CHU LA MILETRIE;860014208;N2510;21.05;
HAD_P;2024;860000223;CHU LA MILETRIE;860014208;N2710;0.77;
HAD_P;2024;860000223;CHU LA MILETRIE;860014208;N3120;0.7;
HAD_P;2024;860000223;CHU LA MILETRIE;860014208;N9999;56.57;1
HAD_P;2024;860000223;CHU LA MILETRIE;860014208;NAUT;4.07;
HAD_P;2024;860000223;CHU LA MILETRIE;860014208;NCOOR;6.25;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;M3050;1.8;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;M9999;5;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;MCOOR;3.2;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;N2120;1;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;N2210;4;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;N2410;2;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;N2450;0.2;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;N2460;1;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;N2510;20;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;N2710;0.85;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;N3120;1;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;N9999;42.15;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;NAUT;4.1;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;NCOOR;7;
HAD_P;2024;860008929;H.A.D. DE POITIERS;860008879;NLIAI;1;
HAD_P;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;M9999;2.49;
HAD_P;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;MCOOR;2.49;
HAD_P;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2120;1;
HAD_P;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2210;12.9;0
HAD_P;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2450;0.3;0
HAD_P;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2510;6.74;
HAD_P;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N3120;0.5;
HAD_P;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N9999;24.19;0
HAD_P;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;NAUT;2.75;0
HAD_P;2024;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;M9999;1.88;
HAD_P;2024;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;MCOOR;1.88;
HAD_P;2024;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;N2120;0.7;
HAD_P;2024;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;N2510;25.46;
HAD_P;2024;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;N9999;46.17;
HAD_P;2024;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;NAUT;12.85;
HAD_P;2024;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;NCOOR;7.16;
HAD_P;2024;880000039;CHI HMV - SITE GERARDMER;880009147;M9999;2.1;
HAD_P;2024;880000039;CHI HMV - SITE GERARDMER;880009147;MCOOR;0.5;
HAD_P;2024;880000039;CHI HMV - SITE GERARDMER;880009147;N2120;1;
HAD_P;2024;880000039;CHI HMV - SITE GERARDMER;880009147;N2410;0.11;
HAD_P;2024;880000039;CHI HMV - SITE GERARDMER;880009147;N2510;0.8;
HAD_P;2024;880000039;CHI HMV - SITE GERARDMER;880009147;N2800;1.6;
HAD_P;2024;880000039;CHI HMV - SITE GERARDMER;880009147;N3120;0.1;
HAD_P;2024;880000039;CHI HMV - SITE GERARDMER;880009147;N9999;12.3;
HAD_P;2024;880000039;CHI HMV - SITE GERARDMER;880009147;NAUT;0.27;
HAD_P;2024;880000039;CHI HMV - SITE GERARDMER;880009147;NCOOR;10.02;
HAD_P;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;M9999;1.8;
HAD_P;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;MCOOR;1;
HAD_P;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N2120;1;
HAD_P;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N2210;7;
HAD_P;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N2460;0.2;
HAD_P;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N2510;5;
HAD_P;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N2710;0.6;
HAD_P;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N2800;0.8;
HAD_P;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N3120;0.2;
HAD_P;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N9999;17;
HAD_P;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;NCOOR;2;
HAD_P;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;NLIAI;1;
HAD_P;2024;880006721;HAD NEUFCHATEAU;310025010;M9999;3;
HAD_P;2024;880006721;HAD NEUFCHATEAU;310025010;MCOOR;2;
HAD_P;2024;880006721;HAD NEUFCHATEAU;310025010;N2120;1;
HAD_P;2024;880006721;HAD NEUFCHATEAU;310025010;N2210;12;
HAD_P;2024;880006721;HAD NEUFCHATEAU;310025010;N2460;1;
HAD_P;2024;880006721;HAD NEUFCHATEAU;310025010;N2510;6.8;
HAD_P;2024;880006721;HAD NEUFCHATEAU;310025010;N2710;0.8;
HAD_P;2024;880006721;HAD NEUFCHATEAU;310025010;N2800;1;
HAD_P;2024;880006721;HAD NEUFCHATEAU;310025010;N3120;0.8;
HAD_P;2024;880006721;HAD NEUFCHATEAU;310025010;N9999;30;
HAD_P;2024;880006721;HAD NEUFCHATEAU;310025010;NAUT;5;
HAD_P;2024;880006721;HAD NEUFCHATEAU;310025010;NCOOR;2.6;
HAD_P;2024;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;M3050;0.2;
HAD_P;2024;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;M9999;0.63;
HAD_P;2024;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;MAUT;0.13;
HAD_P;2024;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;MCOOR;0.3;
HAD_P;2024;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;N2120;2;
HAD_P;2024;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;N2210;;184
HAD_P;2024;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;N2410;;28
HAD_P;2024;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;N2510;7.2;
