BOR;AN;FI;RS;FI_EJ;PERSO;EFFLIB;ETPSAL;GAR;AST
BLOCS_P;2024;760000166;CLCC H BECQUEREL;760780247;NAUT;;3;;
BLOCS_P;2024;760000182;CH DU BELVEDERE;760780262;M1030;0;4.43;1;0
BLOCS_P;2024;760000182;CH DU BELVEDERE;760780262;M200H;0;2.1;0;
BLOCS_P;2024;760000182;CH DU BELVEDERE;760780262;N2200;0;10.63;0;0
BLOCS_P;2024;760000182;CH DU BELVEDERE;760780262;N2310;0;6.25;0;0
BLOCS_P;2024;760000182;CH DU BELVEDERE;760780262;N2320;0;4.31;0;1
BLOCS_P;2024;760000182;CH DU BELVEDERE;760780262;N2510;0;5.24;0;0
BLOCS_P;2024;760000182;CH DU BELVEDERE;760780262;NAUT;0;3.3;0;0
BLOCS_P;2024;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;M100H;;0.07;;1
BLOCS_P;2024;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;M1030;;1.47;;1
BLOCS_P;2024;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;M200H;;1;1;
BLOCS_P;2024;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;N2200;;14.92;0;1
BLOCS_P;2024;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;N2310;;7.61;1;0
BLOCS_P;2024;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;N2320;;3.16;0;1
BLOCS_P;2024;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;N2510;;0.87;0;0
BLOCS_P;2024;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;NAUT;;3.21;0;0
BLOCS_P;2024;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;M1030;;3.77;1;
BLOCS_P;2024;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;M200H;;2.73;1;
BLOCS_P;2024;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;N2310;;5;1;
BLOCS_P;2024;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;M100H;;5.36;0;1
BLOCS_P;2024;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;M1030;;9.62;1;0
BLOCS_P;2024;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;M200H;;24.16;0;1
BLOCS_P;2024;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2200;;1.5;0;0
BLOCS_P;2024;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2310;;20.28;0;1
BLOCS_P;2024;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2320;;20.7;0;1
BLOCS_P;2024;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2510;;9.66;0;0
BLOCS_P;2024;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N4160;;1.9;0;
BLOCS_P;2024;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;NAUT;;1;0;0
BLOCS_P;2024;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;M100H;;;0;1
BLOCS_P;2024;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;M1030;12;;0;1
BLOCS_P;2024;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;M200H;46;;0;1
BLOCS_P;2024;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N2200;;42.56;0;1
BLOCS_P;2024;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N2310;;;0;1
BLOCS_P;2024;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N2320;;3.14;0;1
BLOCS_P;2024;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N2510;;2.37;0;1
BLOCS_P;2024;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N4130;;;0;1
BLOCS_P;2024;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N4160;;4;0;1
BLOCS_P;2024;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;NAUT;;8.83;0;1
BLOCS_P;2024;760025312;CLINIQUE MATHILDE;760000315;M100H;32;;0;0
BLOCS_P;2024;760025312;CLINIQUE MATHILDE;760000315;M1030;15;;0;0
BLOCS_P;2024;760025312;CLINIQUE MATHILDE;760000315;M200H;66;;0;0
BLOCS_P;2024;760025312;CLINIQUE MATHILDE;760000315;N2200;;26.4;0;1
BLOCS_P;2024;760025312;CLINIQUE MATHILDE;760000315;N2320;;3.84;0;1
BLOCS_P;2024;760025312;CLINIQUE MATHILDE;760000315;N2510;;8.55;0;0
BLOCS_P;2024;760025312;CLINIQUE MATHILDE;760000315;N4160;;1;0;1
BLOCS_P;2024;760027292;CLINIQUE MEGIVAL;760027300;M1030;3;;;
BLOCS_P;2024;760027292;CLINIQUE MEGIVAL;760027300;M200H;33;;;
BLOCS_P;2024;760027292;CLINIQUE MEGIVAL;760027300;N2200;;7.34;;
BLOCS_P;2024;760027292;CLINIQUE MEGIVAL;760027300;N2310;;1;;
BLOCS_P;2024;760027292;CLINIQUE MEGIVAL;760027300;N2320;;1;;
BLOCS_P;2024;760027292;CLINIQUE MEGIVAL;760027300;N2510;;1.34;;
BLOCS_P;2024;760027292;CLINIQUE MEGIVAL;760027300;N4160;;1;;
BLOCS_P;2024;760027292;CLINIQUE MEGIVAL;760027300;NAUT;;8.53;;
BLOCS_P;2024;760037796;SCM DES CARDIOLOGUES DY PT COLMOULINS;760031393;M100H;3;3;1;1
BLOCS_P;2024;760037796;SCM DES CARDIOLOGUES DY PT COLMOULINS;760031393;M1030;12;12;0;1
BLOCS_P;2024;760037796;SCM DES CARDIOLOGUES DY PT COLMOULINS;760031393;N2200;0;3.5;0;1
BLOCS_P;2024;760037796;SCM DES CARDIOLOGUES DY PT COLMOULINS;760031393;NAUT;0;4;0;0
BLOCS_P;2024;760041368;GCS PÔLE DE SANTE CHIRURGICAL;760041350;M100H;1;;0;0
BLOCS_P;2024;760041368;GCS PÔLE DE SANTE CHIRURGICAL;760041350;M1030;;1.44;0;0
BLOCS_P;2024;760041368;GCS PÔLE DE SANTE CHIRURGICAL;760041350;M200H;10;;0;0
BLOCS_P;2024;760041368;GCS PÔLE DE SANTE CHIRURGICAL;760041350;N2200;;14.92;0;1
BLOCS_P;2024;760041368;GCS PÔLE DE SANTE CHIRURGICAL;760041350;N2310;;7.61;1;0
BLOCS_P;2024;760041368;GCS PÔLE DE SANTE CHIRURGICAL;760041350;N2320;;3.16;0;1
BLOCS_P;2024;760041368;GCS PÔLE DE SANTE CHIRURGICAL;760041350;N2510;;0.87;0;0
BLOCS_P;2024;760041368;GCS PÔLE DE SANTE CHIRURGICAL;760041350;NAUT;;3.21;0;0
BLOCS_P;2024;760780205;CLINIQUE SAINT ANTOINE;760000125;M1030;13;;0;0
BLOCS_P;2024;760780205;CLINIQUE SAINT ANTOINE;760000125;M200H;17;;0;0
BLOCS_P;2024;760780205;CLINIQUE SAINT ANTOINE;760000125;N2200;;5.36;0;1
BLOCS_P;2024;760780205;CLINIQUE SAINT ANTOINE;760000125;N2310;7;;0;
BLOCS_P;2024;760780205;CLINIQUE SAINT ANTOINE;760000125;N2320;;0.97;0;1
BLOCS_P;2024;760780205;CLINIQUE SAINT ANTOINE;760000125;N4160;;1;0;1
BLOCS_P;2024;760780205;CLINIQUE SAINT ANTOINE;760000125;NAUT;;4.66;0;0
BLOCS_P;2024;760780510;CLINIQUE DU CEDRE;760000257;M100H;6;;0;1
BLOCS_P;2024;760780510;CLINIQUE DU CEDRE;760000257;M1030;10;;0;1
BLOCS_P;2024;760780510;CLINIQUE DU CEDRE;760000257;M200H;25;;0;1
BLOCS_P;2024;760780510;CLINIQUE DU CEDRE;760000257;N2200;;42;0;1
BLOCS_P;2024;760780510;CLINIQUE DU CEDRE;760000257;N2310;6;;0;1
BLOCS_P;2024;760780510;CLINIQUE DU CEDRE;760000257;N2320;;4.8;0;1
BLOCS_P;2024;760780510;CLINIQUE DU CEDRE;760000257;N2510;;3;0;0
BLOCS_P;2024;760780510;CLINIQUE DU CEDRE;760000257;N4160;;1;0;1
BLOCS_P;2024;760780510;CLINIQUE DU CEDRE;760000257;NAUT;;29.9;0;0
BLOCS_P;2024;760780619;CLINIQUE SAINT-HILAIRE;760000307;M100H;10;;0;1
BLOCS_P;2024;760780619;CLINIQUE SAINT-HILAIRE;760000307;M1030;11;;0;1
BLOCS_P;2024;760780619;CLINIQUE SAINT-HILAIRE;760000307;M200H;37;;0;0
BLOCS_P;2024;760780619;CLINIQUE SAINT-HILAIRE;760000307;N2200;;41.8;0;1
BLOCS_P;2024;760780619;CLINIQUE SAINT-HILAIRE;760000307;N2310;5;;0;0
BLOCS_P;2024;760780619;CLINIQUE SAINT-HILAIRE;760000307;N2320;;5.91;0;1
BLOCS_P;2024;760780619;CLINIQUE SAINT-HILAIRE;760000307;N2510;;4.23;0;0
BLOCS_P;2024;760780619;CLINIQUE SAINT-HILAIRE;760000307;N4160;;1.69;0;0
BLOCS_P;2024;760780619;CLINIQUE SAINT-HILAIRE;760000307;NAUT;;28.51;0;0
BLOCS_P;2024;760780668;CLINIQUE HEMERA;760000331;M1030;2;0;0;0
BLOCS_P;2024;760780668;CLINIQUE HEMERA;760000331;M200H;30;0;0;0
BLOCS_P;2024;760780668;CLINIQUE HEMERA;760000331;N2200;0;12;0;0
BLOCS_P;2024;760780668;CLINIQUE HEMERA;760000331;N2310;4;0;0;0
BLOCS_P;2024;760780668;CLINIQUE HEMERA;760000331;N2320;0;4;0;0
BLOCS_P;2024;760780668;CLINIQUE HEMERA;760000331;N2510;0;3;0;0
BLOCS_P;2024;760780668;CLINIQUE HEMERA;760000331;N4160;0;1;0;0
BLOCS_P;2024;760780668;CLINIQUE HEMERA;760000331;NAUT;0;4;0;0
BLOCS_P;2024;760780783;CLINIQUE TOUS VENTS;760000406;M1030;2;;0;1
BLOCS_P;2024;760780783;CLINIQUE TOUS VENTS;760000406;M200H;12;;0;1
BLOCS_P;2024;760780783;CLINIQUE TOUS VENTS;760000406;N2200;;7.6;0;1
BLOCS_P;2024;760780783;CLINIQUE TOUS VENTS;760000406;N2320;;1;0;1
BLOCS_P;2024;760780783;CLINIQUE TOUS VENTS;760000406;N2510;;1;;0
BLOCS_P;2024;760780783;CLINIQUE TOUS VENTS;760000406;NAUT;;1;;0
BLOCS_P;2024;760780791;CLINIQUE LES ORMEAUX;760000414;M100H;1;0;;0
BLOCS_P;2024;760780791;CLINIQUE LES ORMEAUX;760000414;M1030;5;0;;1
BLOCS_P;2024;760780791;CLINIQUE LES ORMEAUX;760000414;M200H;23;0;;1
BLOCS_P;2024;760780791;CLINIQUE LES ORMEAUX;760000414;N2200;;21.39;;1
BLOCS_P;2024;760780791;CLINIQUE LES ORMEAUX;760000414;N2310;;1.04;;0
BLOCS_P;2024;760780791;CLINIQUE LES ORMEAUX;760000414;N2510;;3.17;;0
BLOCS_P;2024;760780791;CLINIQUE LES ORMEAUX;760000414;N4160;;0.75;;0
BLOCS_P;2024;760780791;CLINIQUE LES ORMEAUX;760000414;NAUT;;9.59;;0
BLOCS_P;2024;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;M200H;;0.01;;
BLOCS_P;2024;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N2200;;22.9;;
BLOCS_P;2024;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N2310;;27.8;;
BLOCS_P;2024;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N2320;;27.25;;
BLOCS_P;2024;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N2510;;9.2;;
BLOCS_P;2024;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N4160;;1;;
BLOCS_P;2024;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;NAUT;;24.11;;
BLOCS_P;2024;760921809;CLINIQUE DE L'EUROPE;760000273;M100H;64;;0;1
BLOCS_P;2024;760921809;CLINIQUE DE L'EUROPE;760000273;M1030;17;;0;1
BLOCS_P;2024;760921809;CLINIQUE DE L'EUROPE;760000273;M200H;37;;0;1
BLOCS_P;2024;760921809;CLINIQUE DE L'EUROPE;760000273;N2200;;30.12;0;1
BLOCS_P;2024;760921809;CLINIQUE DE L'EUROPE;760000273;N2320;;3.76;0;1
BLOCS_P;2024;760921809;CLINIQUE DE L'EUROPE;760000273;N2510;;2.09;0;0
BLOCS_P;2024;760921809;CLINIQUE DE L'EUROPE;760000273;N4160;;1;0;1
BLOCS_P;2024;760921809;CLINIQUE DE L'EUROPE;760000273;NAUT;;5.74;0;1
BLOCS_P;2024;770000131;CH DE COULOMMIERS;770021145;M100H;;0.2;1;1
BLOCS_P;2024;770000131;CH DE COULOMMIERS;770021145;M1030;;3.79;1;1
BLOCS_P;2024;770000131;CH DE COULOMMIERS;770021145;M200H;;3.76;1;1
BLOCS_P;2024;770000131;CH DE COULOMMIERS;770021145;N2200;;8.79;1;1
BLOCS_P;2024;770000131;CH DE COULOMMIERS;770021145;N2310;;10.06;1;1
BLOCS_P;2024;770000131;CH DE COULOMMIERS;770021145;N2320;;7;1;1
BLOCS_P;2024;770000131;CH DE COULOMMIERS;770021145;N2510;;3.5;1;1
BLOCS_P;2024;770000131;CH DE COULOMMIERS;770021145;NAUT;;4.13;1;1
BLOCS_P;2024;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;M100H;;;1;1
BLOCS_P;2024;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;M1030;;13.24;1;1
BLOCS_P;2024;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;M200H;;12.08;1;1
BLOCS_P;2024;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;N2200;;25.64;0;1
BLOCS_P;2024;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;N2310;;1;0;1
BLOCS_P;2024;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;N2320;;10.17;0;1
BLOCS_P;2024;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;N2510;;23.05;0;1
BLOCS_P;2024;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;NAUT;;13.16;;
BLOCS_P;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;M100H;;6.53;0;1
BLOCS_P;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;M1030;;13.47;1;0
BLOCS_P;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;M200H;;32.6;1;1
BLOCS_P;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2200;0;31.24;;
BLOCS_P;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2310;0;12.02;;
BLOCS_P;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2320;0;1.45;;
BLOCS_P;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2510;0;14.88;;
BLOCS_P;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;M100H;;;1;1
BLOCS_P;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;M1030;;;1;1
BLOCS_P;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;M200H;;3.73;1;1
BLOCS_P;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N2200;;17.61;0;1
BLOCS_P;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N2310;;;1;0
BLOCS_P;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N2320;;7;0;1
BLOCS_P;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N2510;;19.97;1;0
BLOCS_P;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;NAUT;;8.58;;
BLOCS_P;2024;770000172;CH DE PROVINS LEON BINET;770110070;M1030;;8.07;1;
BLOCS_P;2024;770000172;CH DE PROVINS LEON BINET;770110070;M200H;;10.79;1;1
BLOCS_P;2024;770000172;CH DE PROVINS LEON BINET;770110070;N2200;;36.12;;0
BLOCS_P;2024;770000172;CH DE PROVINS LEON BINET;770110070;N2310;;6.8;;1
BLOCS_P;2024;770000172;CH DE PROVINS LEON BINET;770110070;N2320;;5.49;;1
BLOCS_P;2024;770000172;CH DE PROVINS LEON BINET;770110070;N2510;;33.7;;1
BLOCS_P;2024;770000172;CH DE PROVINS LEON BINET;770110070;N4160;;3;;1
BLOCS_P;2024;770000172;CH DE PROVINS LEON BINET;770110070;NAUT;;18.58;;0
BLOCS_P;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;M100H;;1.74;1;0
BLOCS_P;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;M1030;;15.15;1;0
BLOCS_P;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;M200H;;12.6;1;0
BLOCS_P;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;N2200;;41.42;1;0
BLOCS_P;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;N2310;;22.58;1;0
BLOCS_P;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;N2320;;11.67;1;0
BLOCS_P;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;N2510;;28.76;1;0
BLOCS_P;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;N4130;;1;1;0
BLOCS_P;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;N4160;;0.25;0;0
BLOCS_P;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;NAUT;;14.38;0;1
BLOCS_P;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;M100H;;16.33;1;0
BLOCS_P;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;M1030;;14.98;1;0
BLOCS_P;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;M200H;;28.48;1;0
BLOCS_P;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;N2200;;28.78;1;1
BLOCS_P;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;N2310;;25.44;1;1
BLOCS_P;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;N2320;;8.42;1;1
BLOCS_P;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;N2510;;24.17;1;1
BLOCS_P;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;N4130;;0.67;1;1
BLOCS_P;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;N4160;;;;1
BLOCS_P;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;NAUT;;2.63;1;1
BLOCS_P;2024;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;N2200;;6;;
BLOCS_P;2024;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;N2510;;2;;
BLOCS_P;2024;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;M100H;6;0;0;1
BLOCS_P;2024;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;M1030;14;0;1;1
BLOCS_P;2024;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;M200H;34;0;0;1
BLOCS_P;2024;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;N2200;;14;0;1
BLOCS_P;2024;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;N2310;12;;0;0
BLOCS_P;2024;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;N2320;;0;0;1
BLOCS_P;2024;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;N2510;;3;0;0
BLOCS_P;2024;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;N4130;;3;0;0
BLOCS_P;2024;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;N4160;;2;0;0
BLOCS_P;2024;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;NAUT;;4;0;0
BLOCS_P;2024;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;M100H;36;;1;
BLOCS_P;2024;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;M1030;5;;;1
BLOCS_P;2024;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;M200H;22;;;1
BLOCS_P;2024;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;N2200;3;17.6;;1
BLOCS_P;2024;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;N2310;4;;;
BLOCS_P;2024;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;N2320;5;2;;1
BLOCS_P;2024;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;N2510;;2;;
BLOCS_P;2024;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;N4160;;1;;
BLOCS_P;2024;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;NAUT;;22;;
BLOCS_P;2024;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;M100H;11;0;0;1
BLOCS_P;2024;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;M1030;11;0;;
BLOCS_P;2024;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;M200H;40;0;0;1
BLOCS_P;2024;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;N2200;;25.57;0;1
BLOCS_P;2024;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;N2320;;9.29;0;1
BLOCS_P;2024;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;N2510;;3.69;0;0
BLOCS_P;2024;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;N4160;;1;0;0
BLOCS_P;2024;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;NAUT;;20.19;0;0
BLOCS_P;2024;770790707;CLINIQUE DE TOURNAN;770000719;M100H;15;;;1
BLOCS_P;2024;770790707;CLINIQUE DE TOURNAN;770000719;M1030;4;;;1
BLOCS_P;2024;770790707;CLINIQUE DE TOURNAN;770000719;M200H;27;;;1
BLOCS_P;2024;770790707;CLINIQUE DE TOURNAN;770000719;N2200;;13.07;0;1
BLOCS_P;2024;770790707;CLINIQUE DE TOURNAN;770000719;N2320;;1;0;1
BLOCS_P;2024;770790707;CLINIQUE DE TOURNAN;770000719;N2510;;2;0;0
BLOCS_P;2024;770790707;CLINIQUE DE TOURNAN;770000719;N4160;;1;0;1
BLOCS_P;2024;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;M1030;5;4.5;0;1
BLOCS_P;2024;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;M200H;34;9;0;1
BLOCS_P;2024;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;N2200;;;0;1
BLOCS_P;2024;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;N2320;;0;0;1
BLOCS_P;2024;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;N4160;;1;0;
BLOCS_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;M1030;;10.58;1;0
BLOCS_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;M200H;;3.6;1;1
BLOCS_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N2200;;19.45;0;0
BLOCS_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N2310;;14.52;0;0
BLOCS_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N2320;;10.83;0;0
BLOCS_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N2510;;1.8;0;0
BLOCS_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N4130;;0.86;0;0
BLOCS_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N4160;;1.21;0;0
BLOCS_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;NAUT;;16.3;0;0
BLOCS_P;2024;780000295;CHI DE MEULAN LES MUREAUX;780002697;M100H;;0;1;
BLOCS_P;2024;780000295;CHI DE MEULAN LES MUREAUX;780002697;M1030;;2.6;;
BLOCS_P;2024;780000295;CHI DE MEULAN LES MUREAUX;780002697;M200H;;13.25;;
BLOCS_P;2024;780000295;CHI DE MEULAN LES MUREAUX;780002697;N2310;3;3;;
BLOCS_P;2024;780000295;CHI DE MEULAN LES MUREAUX;780002697;N2320;2;2;;
BLOCS_P;2024;780000295;CHI DE MEULAN LES MUREAUX;780002697;N2510;7;6.23;;
BLOCS_P;2024;780000295;CHI DE MEULAN LES MUREAUX;780002697;N4160;1;1.25;;
BLOCS_P;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;M100H;;0.02;;
BLOCS_P;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;N2200;;0.01;;
BLOCS_P;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;NAUT;;0.01;;
BLOCS_P;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;M100H;;0.97;0;0
BLOCS_P;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;M1030;;18.42;1;0
BLOCS_P;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;M200H;;;1;1
BLOCS_P;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N2200;;26.43;;
BLOCS_P;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N2310;;24.88;;
BLOCS_P;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N2320;;14.37;;
BLOCS_P;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N2510;;24.65;;
BLOCS_P;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;NAUT;;17.34;;
BLOCS_P;2024;780000329;CH DE RAMBOUILLET;780110052;M100H;;0.85;0;1
BLOCS_P;2024;780000329;CH DE RAMBOUILLET;780110052;M1030;;5.47;1;0
BLOCS_P;2024;780000329;CH DE RAMBOUILLET;780110052;M200H;5;3.76;0;1
BLOCS_P;2024;780000329;CH DE RAMBOUILLET;780110052;N2200;;7.38;0;0
BLOCS_P;2024;780000329;CH DE RAMBOUILLET;780110052;N2310;;10.88;1;0
BLOCS_P;2024;780000329;CH DE RAMBOUILLET;780110052;N2320;;5.89;1;1
BLOCS_P;2024;780000329;CH DE RAMBOUILLET;780110052;N2510;;9.67;0;0
BLOCS_P;2024;780000329;CH DE RAMBOUILLET;780110052;N4160;;1;0;0
BLOCS_P;2024;780000329;CH DE RAMBOUILLET;780110052;NAUT;;4.12;0;
BLOCS_P;2024;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;N2200;;6.36;;
BLOCS_P;2024;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;N2310;;8.44;;
BLOCS_P;2024;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;N2320;;1;;
BLOCS_P;2024;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;N2510;;6.74;;
BLOCS_P;2024;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;NAUT;;2;;
BLOCS_P;2024;780018727;CLINIQUE SAINT GERMAIN;780018719;M100H;7;;0;1
BLOCS_P;2024;780018727;CLINIQUE SAINT GERMAIN;780018719;M1030;4;;0;1
