BOR;AN;FI;RS;FI_EJ;EMGER;EVALIH;EVALEH;FILACT;ETP;UGER;LIT_GER;PLA_GER;SEJHC_GER;SEJHP_GER;JOU_GER;EFFLIB_PM;EFFLIB_GER;ETPSAL_PM;ETPSAL_GER;GAR_PM;GAR_GER;AST_PM;AST_GER;EFFLIB_INF;EFFLIB_AID;EFFLIB_ERG;EFFLIB_PMT;EFFLIB_APNM;ETPSAL_INF;ETPSAL_AID;ETPSAL_ERG;ETPSAL_PMT;ETPSAL_APNM
MCOGER;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;1;2387;32;1100;11.11;1;30;2;1130;280;14292;;;4.93;4.93;0;0;1;1;;;;;;15.03;18.43;;;5.1
MCOGER;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;1;298;0;298;2.2;1;20;;395;0;5498;0;0;1.31;1.31;0;0;1;1;0;0;0;0;0;8.41;22.06;0;0;0
MCOGER;2024;790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;790019491;1;;0;;1.3;1;12;;249;0;4176;0;0;0.8;0.8;;;;;0;0;0;0;0;0;0;0;0;0
MCOGER;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;1;193;86;161;3.3;1;22;;490;;7650;;;1;;0;0;0;0;;;;;;8.86;12.32;0.08;;4.66
MCOGER;2024;800000143;CH ABBEVILLE;800000028;1;891;60;838;4;1;45;2;3138;194;25440;;;8.11;8.09;0;0;0;0;;;;;;23.38;26.27;;;8.04
MCOGER;2024;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;1;17;102;79;1.05;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;800000614;CHU AMIENS SAINT VICTOR;800000044;0;;;;;1;7;3;92;332;2318;;;1.17;0.17;1;1;1;1;;;;;;2.33;4.17;;;2.5
MCOGER;2024;800006124;CHU AMIENS SUD;800000044;1;680;;521;1.7;1;68;0;2539;0;23604;;;8.64;7.26;;;;;;;;;;27.97;34.4;0.11;;8.11
MCOGER;2024;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;1;0;0;0;0;1;21;0;528;0;5273;;;3;2;0;0;1;1;;;;;;17.56;14.61;0.45;;8.86
MCOGER;2024;810000505;CH ALBI;810000331;1;389;171;495;3.4;1;16;0;512;0;5848;;;3.43;3.43;0;0;1;1;;;;;;10.75;11.61;0.1;;2.74
MCOGER;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;1;315;373;688;4.34;1;25;1;911;191;8710;;;6.61;6.61;0;0;1;1;;;;;;10.33;13.5;0.4;;3.64
MCOGER;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;1;978;696;437;2.7;1;16;5;67;669;618;;;5.65;;;;;;;;;;;12.62;15.88;;;6.28
MCOGER;2024;820000032;CH MONTAUBAN;820000016;1;1211;395;1321;2.5;1;17;0;563;0;6606;;;4.1;1.9;0;0;1;1;;;;;;12.19;18.65;;;4.63
MCOGER;2024;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;0;;;;;1;82;0;300;0;4196;;;126.32;;0;0;0;0;;;;;;;;;;
MCOGER;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;1;1;147;101;2.6;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;1;770;1027;989;3.33;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;1;787;1383;1090;8.45;1;15;1;412;143;5409;;;2.31;2.31;0;0;0;0;;;;;;9.22;10.23;0;0;7.86
MCOGER;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;1;904;0;945;2.1;1;64;;1656;0;22336;;;7.83;;0;;0;;;;;;;25.31;31.73;;;12.35
MCOGER;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;1;1272;1461;1272;2;1;60;;1379;0;22224;;;2.51;2.2;0;0;1;1;;;;;;27.57;32.51;0.5;;21.21
MCOGER;2024;830000345;CHITS CH SAINTE MUSSE;830100616;1;804;;431;0.96;1;43;0;1124;0;15651;;;9.3;3.6;0;0;1;;;;;;;21.19;25.68;;;11.81
MCOGER;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;1;1075;102;575;13.5;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;830100558;HOPITAL RENEE SABRAN HYERES;690781810;0;;;;;1;8;1;327;52;1380;;;0.6;0.5;1;0;0;0;;;;;;2;2;;;
MCOGER;2024;830100608;CHITS CH GEORGE SAND;830100616;1;19;;11;;1;20;;95;0;1107;;;0.17;0.17;;;;;;;;;;2.29;2.37;;;1.46
MCOGER;2024;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;0;;;;;1;36;0;817;0;7791;9;;1.2;;0;;1;;;;;;1;5.2;8.2;;;5.22
MCOGER;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;1;457;17;459;2.6;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1;154;;154;3.8;1;21;1;509;38;6352;;;0.8;;0;0;1;0;;;;;;7.9;12.8;;;0.4
MCOGER;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;1;0;30;28;2;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;0;;;;;1;28;0;1137;0;11433;;;1;1;0;0;1;1;;;;;;14.03;16.17;;;6.41
MCOGER;2024;840000525;CH VAISON LA ROMAINE;840000111;1;1957;411;975;6.5;1;4;;94;0;1064;0;0;0.4;;0;0;1;0;0;0;0;0;0;0.4;0.4;;;0.2
MCOGER;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;1;1577;80;65;5.45;1;46;0;1296;0;17006;;;6.06;2.9;0;0;0;0;;;;;;18.76;24.88;;;13.04
MCOGER;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;1;237;;215;0.45;1;42;6;916;1241;14370;;;0.45;0.19;0;0;0;0;;;;;;29.56;33.03;;0.31;21.27
MCOGER;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;1;247;78;719;5.75;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;850000209;CHD-SITE DE LUCON;850000019;0;;;;;1;;1;0;89;0;;;0;0;0;0;0;0;;;;;;1.47;1;;;0.88
MCOGER;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;1;1173;144;1001;2.3;1;35;0;927;60;13372;;;4.43;3.24;0;0;0;0;;;;;;14.72;16.3;;;9.35
MCOGER;2024;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;1;307;2;286;1.8;1;24;0;426;0;5155;;;1.24;0.03;;;;;;;;;;7.22;17.1;0;0;0
MCOGER;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;0;;;;;1;30;1;957;274;10607;;;2.83;2.83;0;0;1;0;;;;;;15.38;15.43;0.2;0;4.78
MCOGER;2024;860000223;CHU LA MILETRIE;860014208;1;1468;1583;1173;2.81;1;86;1;3081;247;32934;;;9.52;8.57;0;0;1;1;;;;;;33.03;55.41;0.3;0;15.37
MCOGER;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;1;1586;2235;993;24.56;1;51;2;1562;1102;17611;;;9.27;5.15;0;0;1;1;0;0;0;0;0;30.6;25.85;0;0;18.31
MCOGER;2024;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;1;1520;941;520;4;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;1;46;24;70;1;1;15;;294;0;3824;;;2.5;0.6;0;0;0;0;;;;;;3.2;3.46;;;
MCOGER;2024;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;0;;;;;1;16;1;860;42;5575;2;1;0.7;0.4;;;;;;;;;;6.16;10.07;;;
MCOGER;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;1;1146;14;1058;3.3;1;23;0;434;0;6861;;;2;1;;;1;1;;;;;;9.6;12.24;0;0;5.38
MCOGER;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;1;518;;154;2.2;1;25;0;794;0;9185;;;1.24;;;;;;;;;;;10.74;12.91;;;0.8
MCOGER;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;1;291;473;622;3;1;20;0;354;0;3699;;;1.6;0.9;0;;1;;;;;;;6.95;6.4;;;1.4
MCOGER;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;1;218;40;238;1;1;5;0;44;54;779;;;2.26;1;0;0;0;0;;;;;;0.06;0.19;0;;0.18
MCOGER;2024;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;1;291;473;622;3;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;0;;;;;1;8;0;229;0;2329;;;0.6;0.6;0;0;1;1;;;;;;3;3;;;3
MCOGER;2024;890975527;CH AUXERRE;890000037;1;1263;1557;1110;5.1;1;32;;862;0;9366;;;3.6;0.8;0;0;1;1;;;;;;15.93;18.63;;;8.3
MCOGER;2024;890975543;CH JOIGNY;890000417;1;1380;283;326;2.3;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;890975550;CH SENS;890970569;1;632;225;523;0.2;1;29;6;747;131;8750;;;2.57;2.57;0;0;1;1;;;;;;10.55;11.99;;;6.24
MCOGER;2024;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;0;;;;;1;28;0;1100;0;8009;;;5.95;;0;0;1;0;;;;;;8.96;14.84;0;0;1.1
MCOGER;2024;900003039;HNFC SITE TREVENANS;900000365;1;567;673;952;5.26;1;31;1;831;158;12061;;;4.65;4.65;0;0;1;1;;;;;;13.95;9.7;0;0;1.15
MCOGER;2024;910000272;CH D ARPAJON;910110014;1;1188;70;454;0.4;1;10;2;98;318;2071;;;1.3;0.9;0;0;1;1;;;;;;2.24;3.01;0.25;;1.89
MCOGER;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;1;724;0;202;1.3;1;;;593;0;6694;;;1.35;1.35;;;;;;;;;;;;;;
MCOGER;2024;910000306;CH D ORSAY;910110055;1;242;1;110;1.13;1;0;0;174;1;3201;;;0.25;0.25;;;;;;;;;;;;;;
MCOGER;2024;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;1;734;267;546;3.4;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;1;426;130;516;2.9;1;32;2;710;118;8131;;;7.75;2;0;0;0;0;;;;;;17.94;18.75;;;2.89
MCOGER;2024;910026780;HOPITAL PARIS-SACLAY;910110055;1;251;0;220;3.38;1;27;;357;0;4759;;;3.41;;;;;;;;;;;8.55;13.8;;;
MCOGER;2024;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;0;;;;;1;44;2;384;166;8467;;;4.2;;1;;1;1;;;;;;9.4;24;0.6;1.7;4.3
MCOGER;2024;910100031;GHU APHP HM SITE DUPUYTREN;750712184;0;;;;;1;61;3;980;509;15560;;;7.6;;1;;1;;;;;;;16.2;35.8;1;0.4;2.7
MCOGER;2024;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;1;901;;584;2.35;1;71;4;1848;923;23821;;;14.99;3.4;1;1;0;0;;;;;;30.11;26.74;1.01;1.14;43.59
MCOGER;2024;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;0;;;;;1;12;;449;0;4129;;;1.5;;0;0;0;0;;;;;;2.43;2.57;;;2.38
MCOGER;2024;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;1;1217;25;736;2.4;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;0;;;;;1;77;5;1379;798;16067;;;4.02;3.79;0;0;1;1;;;;;;9.12;11.68;0.54;0.07;9.01
MCOGER;2024;920000577;CH DE NANTERRE;920110020;0;;;;;1;30;1;783;6;9279;0;0;4.92;3.1;0;0;0;0;;;;;;;;;;
MCOGER;2024;920000601;CH DEPARTEMENTAL DE STELL;920110053;0;;;;;1;16;;484;0;5876;0;0;3;2;0;0;0;0;0;0;0;0;0;8.15;9.97;0;0;4.09
MCOGER;2024;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;0;;;;;1;27;;688;0;7219;0;;4.55;;1;;0;;;;;;;12.93;29.52;;;20.05
MCOGER;2024;920000643;HOPITAL FRANCO BRITANNIQUE - FCJ;750720468;0;;;;;1;36;1;1324;220;12436;;;7.83;7.83;;;1;;;;;;;13.4;21.86;;;7.77
MCOGER;2024;920000650;HOPITAL FOCH;920150059;1;2117;399;1712;6.9;1;14;0;399;0;4503;;;2.27;;0;;0;;;;;;;6.1;6.43;;;2.83
MCOGER;2024;920100013;GHU APHP UPS SITE AMBROISE PARE;750712184;1;3243;224;3467;7.26;1;27;2;1098;316;9994;;;9.47;9.47;1;1;1;1;;;;;;8.06;14.27;0.5;0;4.6
MCOGER;2024;920100021;GHU APHP UPS SITE ANTOINE BECLERE;750712184;1;575;173;748;2;1;33;0;605;0;10571;;;6;;;;;;;;;;;18.07;17.62;0;0;4.56
MCOGER;2024;920100039;GHU APHP NUP SITE BEAUJON;750712184;1;743;332;769;3.5;1;21;0;488;0;7497;;;5.8;4;0;0;0;0;;;;;;12.7;11;0;0;2.35
MCOGER;2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;750712184;1;1277;651;294;2;1;16;1;353;105;5378;;;6;2;1;1;0;0;;;;;;11;13;;;2
MCOGER;2024;920100062;GHU APHP CUP SITE CELTON;750712184;1;;871;443;1.9;1;38;2;961;116;13218;;;8.65;8.65;1;1;0;0;;;;;;17.77;20.6;5.5;4.5;2
MCOGER;2024;930000286;GHI LE RAINCY MONTFERMEIL;930021480;0;;;;;1;26;;882;0;9360;;;6.04;4.98;;;;;;;;;;10.23;17.16;;;8.4
MCOGER;2024;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;1;2229;1292;1620;5.1;1;;2;;;;;;1;1;;;;;;;;;;0.8;0.33;;;5.18
MCOGER;2024;930000302;CHI ANDRE GREGOIRE;930110036;1;1714;544;1309;2;1;19;6;696;422;7410;;;10.14;5.14;0;0;0;0;;;;;;9.04;14.73;;;2.77
MCOGER;2024;930000336;CHI ROBERT BALLANGER;930110069;0;;;;;1;24;0;526;0;8640;;;8.51;4;;;;;;;;;;10.87;15.36;;;4.51
MCOGER;2024;930100011;GHU APHP HU PSSD SITE MURET;750712184;1;0;258;213;2.6;1;28;1;536;371;9739;;;4.3;2.3;1;;;;;;;;;15;15;;;6
MCOGER;2024;930100037;GHU APHP HU PSSD SITE AVICENNE;750712184;1;1274;;1098;1.6;1;15;;378;0;5517;;;3.6;3.6;1;0;0;0;;;;;;8;11;;;1
MCOGER;2024;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;1;510;457;259;5;1;22;2;582;255;7482;;;6.46;4.17;;;;;;;;;;11.26;15.43;1.25;;15
MCOGER;2024;940000573;CHI DE CRETEIL;940110018;1;655;;404;2;1;24;;453;0;5446;;;2.42;2.42;;;;;;;;;;10.22;11.95;0;1;3
MCOGER;2024;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;1;348;0;241;0.6;1;30;0;952;0;10489;0;0;3;3;0;0;0;0;0;0;0;0;0;11;18;0;0;0
MCOGER;2024;940000649;HOPITAL SAINT CAMILLE;940150014;1;935;101;636;4.98;1;26;3;891;698;12921;;;4.54;1.97;;;;;;;;;;14.81;12.5;;;5.63
MCOGER;2024;940100027;GHU APHP HM SITE HENRI MONDOR;750712184;1;1157;930;1438;2;1;59;5;1494;700;20579;;;16.36;;0;0;1;1;;;;;;42.76;49.9;0.33;;5.46
MCOGER;2024;940100035;GHU APHP SUN SITE CHARLES FOIX;750712184;0;;;;;1;98;3;2205;1783;23496;;;12.59;12.59;0;0;1;;;;;;;28.18;50.95;;;8.52
MCOGER;2024;940100043;GHU APHP UPS SITE KREMLIN BICETRE APHP;750712184;1;1821;479;2300;5;1;48;0;1225;0;17361;;;3.5;3.5;0;0;0;0;;;;;;23.33;30.04;0;0;6.8
MCOGER;2024;940100050;GHU APHP HM SITE E ROUX;750712184;0;;;;;1;80;4;1814;1480;24250;;;9.9;;1;;1;;;;;;;22.6;35.1;0;0;11.7
MCOGER;2024;940100068;GHU APHP UPS SITE PAUL BROUSSE;750712184;1;;;;5;1;34;6;833;1348;13679;;;6.23;;;;;;;;;;;15.32;21.37;0;0;3.2
MCOGER;2024;950000307;CH VICTOR DUPOUY;950110015;1;760;0;555;3;1;30;10;839;1049;10749;0;0;9.36;2.5;;;;;0;0;0;0;0;17.89;15.1;0;0;4.41
MCOGER;2024;950000315;HOPITAL NOVO SITE BEAUMONT SUR OISE;950110080;0;;;;;1;1;0;19;0;129;;;0.4;0.4;;;;;;;;;;;;;;
MCOGER;2024;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;1;2878;3341;3205;8.68;1;30;2;1078;1014;11180;;;5.97;4.26;0;0;0;0;;;;;;13.36;17.05;;0.33;9.06
MCOGER;2024;950000331;CH GENERAL DE GONESSE;950110049;1;275;396;497;6.1;1;34;1;911;15;10682;;;6.09;2.93;1;1;0;0;;;;;;13.72;20.78;;;1.52
MCOGER;2024;950000364;CH NOVO SITE RENE DUBOS;950110080;1;1167;177;1054;3;1;36;0;1180;62;13330;;;10.72;7.18;;;;;;;;;;15.78;13.49;;;7.05
MCOGER;2024;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;950150037;0;;;;;1;22;4;546;561;6212;;;3.18;3.18;;;1;1;;;;;;6.87;10.29;0.1;;18.57
MCOGER;2024;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;1;62;;62;4.3;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;1;441;1287;1255;8.9;1;22;;618;0;8153;0;;11.6;11.6;1;1;;;;;;;;15;15;1;;7
MCOGER;2024;970200036;HOPITAL DU MARIN;970202156;0;;;;;1;20;0;642;0;7495;;;7.68;1;;;;;;;;;;16.63;18.52;0.03;;29.7
MCOGER;2024;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;970211207;1;;;;;1;16;;374;0;5757;;;7.51;2.99;;;;;;;;;;12.12;11.15;;;5.39
MCOGER;2024;970211223;CHU DE MARTINIQUE SITE DE TRINITE;970211207;0;;;;;1;10;2;219;4412;3220;;;1.76;0.91;;;;;;;;;;11.2;12.74;;;5.16
MCOGER;2024;970211231;CHU DE MARTINIQUE SITE MANGOT VULCIN;970211207;0;;;;;1;;4;0;767;0;;;1;;;;;;;;;;;;;;;
MCOGER;2024;970300026;CENTRE HOSPITALIER DE CAYENNE;970302022;1;53;0;53;2;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2024;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;1;;;;5.21;1;20;;510;0;6168;;;4.21;;;;;;;;;;;11.89;14.17;;;0.99
MCOGER;2024;970400057;CHU SITE SUD (SAINT PIERRE);970408589;1;;;;5.26;1;24;;0;998;0;;;4.93;;;;;;;;;;;14.9;17.35;;;2.48
MCOGER;2024;970400065;CH OUEST REUNION;970421038;1;942;200;787;7.3;1;15;;572;0;6106;;;3;;0;0;1;0;;;;;;8.5;8.3;;;1.2
MCOGER;2024;970400073;GHER (SAINT-BENOIT);970403606;1;40;284;332;6.73;1;24;;1046;0;8265;0;0;1.21;0;;;;;0;0;0;0;0;2.45;0;1;0;4.96
MCOGER;2024;970400180;CHU SITE SUD (SAINT JOSEPH);970408589;1;;;;;1;12;4;512;0;6513;;;4.82;;0;0;1;1;;;;;;8.84;14.2;;;4.8
