BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;COMEHPAD
USLD_P;2024;750100216;GHU APHP CUP SITE VAUGIRARD;750712184;NAUT;8.87;;0
USLD_P;2024;750100299;GHU APHP UPS SITE SAINTE PERINE;750712184;MEDCH;7.99;;0
USLD_P;2024;750100299;GHU APHP UPS SITE SAINTE PERINE;750712184;N2210;49.36;;0
USLD_P;2024;750100299;GHU APHP UPS SITE SAINTE PERINE;750712184;N2410;7.36;;0
USLD_P;2024;750100299;GHU APHP UPS SITE SAINTE PERINE;750712184;N2460;3.6;;0
USLD_P;2024;750100299;GHU APHP UPS SITE SAINTE PERINE;750712184;N2510;190.78;;0
USLD_P;2024;750100299;GHU APHP UPS SITE SAINTE PERINE;750712184;NAUT;33.53;;0
USLD_P;2024;750150377;HOPITAL HENRY DUNANT;750721334;M1320;1.04;;
USLD_P;2024;750150377;HOPITAL HENRY DUNANT;750721334;MEDCH;1.16;;
USLD_P;2024;750150377;HOPITAL HENRY DUNANT;750721334;N2210;13.6;;
USLD_P;2024;750150377;HOPITAL HENRY DUNANT;750721334;N2410;0.13;;
USLD_P;2024;750150377;HOPITAL HENRY DUNANT;750721334;N2460;0.04;;
USLD_P;2024;750150377;HOPITAL HENRY DUNANT;750721334;N2510;31.49;;
USLD_P;2024;750150377;HOPITAL HENRY DUNANT;750721334;NAUT;6.84;;
USLD_P;2024;750801441;GHU APHP CUP SITE BROCA;750712184;M1320;2.29;;0
USLD_P;2024;750801441;GHU APHP CUP SITE BROCA;750712184;MEDCH;2.29;;0
USLD_P;2024;750801441;GHU APHP CUP SITE BROCA;750712184;N2210;23.5;;0
USLD_P;2024;750801441;GHU APHP CUP SITE BROCA;750712184;N2410;1.2;;0
USLD_P;2024;750801441;GHU APHP CUP SITE BROCA;750712184;N2460;1.3;;0
USLD_P;2024;750801441;GHU APHP CUP SITE BROCA;750712184;N2510;87.77;;0
USLD_P;2024;750801441;GHU APHP CUP SITE BROCA;750712184;N3120;1;;0
USLD_P;2024;750801441;GHU APHP CUP SITE BROCA;750712184;NAUT;3.3;;0
USLD_P;2024;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;M1320;0.6;0;1
USLD_P;2024;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;MEDCH;0.66;0;1
USLD_P;2024;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;N2210;6.9;0;
USLD_P;2024;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;N2410;0.34;0;
USLD_P;2024;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;N2460;0.3;0;
USLD_P;2024;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;N2510;16.12;0;
USLD_P;2024;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;N3120;0.2;0;
USLD_P;2024;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;NAUT;10.99;0;
USLD_P;2024;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;MEDCH;2;;0
USLD_P;2024;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;N2210;22.21;;
USLD_P;2024;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;N2410;0.83;;
USLD_P;2024;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;N2460;0.8;;
USLD_P;2024;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;N2510;68;;
USLD_P;2024;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;N3120;1.07;;
USLD_P;2024;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;NAUT;33.99;;
USLD_P;2024;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;MEDCH;1.05;;
USLD_P;2024;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;N2210;25.14;;
USLD_P;2024;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;N2410;0.85;;
USLD_P;2024;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;N2460;0.5;;
USLD_P;2024;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;N2510;64.39;;
USLD_P;2024;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;N3120;0.5;;
USLD_P;2024;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;NAUT;30.82;;
USLD_P;2024;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;M1320;0;;1
USLD_P;2024;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;MEDCH;0.95;;1
USLD_P;2024;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;N2210;4;;1
USLD_P;2024;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;N2410;0.18;;1
USLD_P;2024;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;N2460;1;;1
USLD_P;2024;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;N2510;19.25;;1
USLD_P;2024;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;N3120;0.2;;1
USLD_P;2024;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;NAUT;12.17;;1
USLD_P;2024;760023671;USLD ARCADIE BOUCICAUT CHU ROUEN;760780239;MEDCH;1;;0
USLD_P;2024;760023671;USLD ARCADIE BOUCICAUT CHU ROUEN;760780239;N2210;11.94;;
USLD_P;2024;760023671;USLD ARCADIE BOUCICAUT CHU ROUEN;760780239;N2460;0.5;;
USLD_P;2024;760023671;USLD ARCADIE BOUCICAUT CHU ROUEN;760780239;N2510;42.44;;
USLD_P;2024;760023671;USLD ARCADIE BOUCICAUT CHU ROUEN;760780239;NAUT;15.03;;
USLD_P;2024;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;M1320;1.5;;0
USLD_P;2024;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;MEDCH;1.5;;0
USLD_P;2024;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;N2210;17.46;;
USLD_P;2024;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;N2410;1;;
USLD_P;2024;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;N2460;1.7;;
USLD_P;2024;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;N2510;63.06;;
USLD_P;2024;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;NAUT;22.87;;
USLD_P;2024;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;M1320;2.15;;1
USLD_P;2024;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;MEDCH;2.15;;1
USLD_P;2024;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;N2210;17.2;;0
USLD_P;2024;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;N2460;1;;1
USLD_P;2024;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;N2510;41.94;;0
USLD_P;2024;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;N3120;0.3;;0
USLD_P;2024;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;NAUT;1;;0
USLD_P;2024;760806950;USLD DE L'EHPAD YVON LAMOUR FECAMP;760780734;MEDCH;0.65;;1
USLD_P;2024;760806950;USLD DE L'EHPAD YVON LAMOUR FECAMP;760780734;N2210;8.29;;0
USLD_P;2024;760806950;USLD DE L'EHPAD YVON LAMOUR FECAMP;760780734;N2510;18.16;;0
USLD_P;2024;760806950;USLD DE L'EHPAD YVON LAMOUR FECAMP;760780734;NAUT;9.48;;0
USLD_P;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;M1320;0.5;0;1
USLD_P;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;MEDCH;0.5;0;1
USLD_P;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2210;7.61;0;
USLD_P;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2460;0.8;0;
USLD_P;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2510;23.57;0;
USLD_P;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;MEDCH;1;;0
USLD_P;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N2210;5.48;;0
USLD_P;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N2510;18.54;;0
USLD_P;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;NAUT;2.8;;0
USLD_P;2024;770022473;CLINIQUE USLD FSEF NEUFMOUTIERS;750720575;MEDCH;0.51;;0
USLD_P;2024;770022473;CLINIQUE USLD FSEF NEUFMOUTIERS;750720575;N2210;6.67;;0
USLD_P;2024;770022473;CLINIQUE USLD FSEF NEUFMOUTIERS;750720575;N2410;0.8;;0
USLD_P;2024;770022473;CLINIQUE USLD FSEF NEUFMOUTIERS;750720575;N2460;0.3;;0
USLD_P;2024;770022473;CLINIQUE USLD FSEF NEUFMOUTIERS;750720575;N2510;12.3;;0
USLD_P;2024;770022473;CLINIQUE USLD FSEF NEUFMOUTIERS;750720575;N3120;0.41;;0
USLD_P;2024;770022473;CLINIQUE USLD FSEF NEUFMOUTIERS;750720575;NAUT;1.45;;0
USLD_P;2024;770023059;SSR POLE SANTE ORGEMONT;440056455;N2210;5.48;;
USLD_P;2024;770023059;SSR POLE SANTE ORGEMONT;440056455;N2510;15.06;;
USLD_P;2024;770023059;SSR POLE SANTE ORGEMONT;440056455;NAUT;6.2;;
USLD_P;2024;770026706;USLD POLE SANTE DE SERRIS;440052041;M1320;0.35;;1
USLD_P;2024;770026706;USLD POLE SANTE DE SERRIS;440052041;MEDCH;0.35;;1
USLD_P;2024;770026706;USLD POLE SANTE DE SERRIS;440052041;N2210;1.67;;0
USLD_P;2024;770026706;USLD POLE SANTE DE SERRIS;440052041;N2410;;;1
USLD_P;2024;770026706;USLD POLE SANTE DE SERRIS;440052041;N2460;;;1
USLD_P;2024;770026706;USLD POLE SANTE DE SERRIS;440052041;N2510;4.81;;0
USLD_P;2024;770026706;USLD POLE SANTE DE SERRIS;440052041;NAUT;3.43;;1
USLD_P;2024;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;MEDCH;0.5;;0
USLD_P;2024;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2210;7.44;;0
USLD_P;2024;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2410;1.5;;0
USLD_P;2024;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2510;9.65;;0
USLD_P;2024;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N3120;0.2;;0
USLD_P;2024;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;NAUT;1.47;;0
USLD_P;2024;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;M1320;2.57;;0
USLD_P;2024;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;MEDCH;2.57;;0
USLD_P;2024;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;N2210;12.47;;0
USLD_P;2024;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;N2460;0.5;;0
USLD_P;2024;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;N2510;40.69;;0
USLD_P;2024;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;N3120;0.2;;0
USLD_P;2024;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;NAUT;22.78;;0
USLD_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;MEDCH;1.1;;1
USLD_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N2210;9.36;;1
USLD_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N2410;0.53;;0
USLD_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N2510;16.4;;1
USLD_P;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;NAUT;11.95;;1
USLD_P;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;M1320;1;;1
USLD_P;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;MEDCH;1;;1
USLD_P;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;N2210;6.71;;0
USLD_P;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;N2410;0.42;;0
USLD_P;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;N2460;0.26;;0
USLD_P;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;N2510;26.49;;0
USLD_P;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;N3120;0.04;;0
USLD_P;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;NAUT;5.44;;0
USLD_P;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;M1320;0.8;;
USLD_P;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;MEDCH;2.59;;
USLD_P;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N2210;13.42;;
USLD_P;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N2510;36.22;;
USLD_P;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;NAUT;19.81;;
USLD_P;2024;780000352;HOPITAL DU VESINET CENTRE;780110094;N2210;10.27;;0
USLD_P;2024;780000352;HOPITAL DU VESINET CENTRE;780110094;N2410;1.49;;0
USLD_P;2024;780000352;HOPITAL DU VESINET CENTRE;780110094;N2460;0.63;;0
USLD_P;2024;780000352;HOPITAL DU VESINET CENTRE;780110094;N2510;20.09;;0
USLD_P;2024;780000352;HOPITAL DU VESINET CENTRE;780110094;N3120;0.3;;0
USLD_P;2024;780000352;HOPITAL DU VESINET CENTRE;780110094;NAUT;0.63;;0
USLD_P;2024;780000360;USLD GERONTOLOGIQUE DE CHEVREUSE;780130019;M1320;0.2;0;1
USLD_P;2024;780000360;USLD GERONTOLOGIQUE DE CHEVREUSE;780130019;MEDCH;0.28;0;1
USLD_P;2024;780000360;USLD GERONTOLOGIQUE DE CHEVREUSE;780130019;N2210;5.1;0;1
USLD_P;2024;780000360;USLD GERONTOLOGIQUE DE CHEVREUSE;780130019;N2510;12.5;0;0
USLD_P;2024;780000360;USLD GERONTOLOGIQUE DE CHEVREUSE;780130019;N3120;0.24;0;1
USLD_P;2024;780000360;USLD GERONTOLOGIQUE DE CHEVREUSE;780130019;NAUT;16.94;0;1
USLD_P;2024;780000378;CH LOCAL DE HOUDAN;780130027;MEDCH;1;;
USLD_P;2024;780000378;CH LOCAL DE HOUDAN;780130027;N2210;6.42;;
USLD_P;2024;780000378;CH LOCAL DE HOUDAN;780130027;N2410;0.07;;
USLD_P;2024;780000378;CH LOCAL DE HOUDAN;780130027;N2460;0.1;;
USLD_P;2024;780000378;CH LOCAL DE HOUDAN;780130027;N2510;9.07;;
USLD_P;2024;780000378;CH LOCAL DE HOUDAN;780130027;N3120;0.03;;
USLD_P;2024;780000378;CH LOCAL DE HOUDAN;780130027;NAUT;8.92;;
USLD_P;2024;780822748;USLD CHATELAIN GUILLET;780002697;MEDCH;0.73;1;
USLD_P;2024;780822748;USLD CHATELAIN GUILLET;780002697;N2210;6;6;
USLD_P;2024;780822748;USLD CHATELAIN GUILLET;780002697;N2410;0.5;1;
USLD_P;2024;780822748;USLD CHATELAIN GUILLET;780002697;N2460;0.4;1;
USLD_P;2024;780822748;USLD CHATELAIN GUILLET;780002697;N2510;8.6;9;
USLD_P;2024;780822748;USLD CHATELAIN GUILLET;780002697;NAUT;11.83;12;
USLD_P;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;M1320;1;;0
USLD_P;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;MEDCH;1;;0
USLD_P;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N2210;14.49;;0
USLD_P;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N2410;0.5;;0
USLD_P;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N2460;0.5;;1
USLD_P;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N2510;23.8;;0
USLD_P;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N3120;0.3;;0
USLD_P;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;NAUT;23.47;;1
USLD_P;2024;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;MEDCH;0.95;;
USLD_P;2024;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;N2210;8.05;;
USLD_P;2024;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;N2410;0.5;;
USLD_P;2024;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;N2460;0.76;;
USLD_P;2024;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;N2510;22.33;;
USLD_P;2024;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;N3120;0.21;;
USLD_P;2024;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;NAUT;12.92;;
USLD_P;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;MEDCH;0.2;0;
USLD_P;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;N2210;4.44;0;
USLD_P;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;N2510;18.76;0;
USLD_P;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;N3120;0.12;0;
USLD_P;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;NAUT;5.22;0;
USLD_P;2024;790000145;CTRE HOSPITALIER DE MAULEON;790000079;MEDCH;0.65;;0
USLD_P;2024;790000145;CTRE HOSPITALIER DE MAULEON;790000079;N2210;11.28;;0
USLD_P;2024;790000145;CTRE HOSPITALIER DE MAULEON;790000079;N2410;0.2;;0
USLD_P;2024;790000145;CTRE HOSPITALIER DE MAULEON;790000079;N2460;0.5;;0
USLD_P;2024;790000145;CTRE HOSPITALIER DE MAULEON;790000079;N2510;14.68;;0
USLD_P;2024;790000145;CTRE HOSPITALIER DE MAULEON;790000079;NAUT;4.33;;1
USLD_P;2024;800000200;CH CORBIE;800000051;MEDCH;0.7;;1
USLD_P;2024;800000200;CH CORBIE;800000051;N2210;7.63;;0
USLD_P;2024;800000200;CH CORBIE;800000051;N2510;17.26;;0
USLD_P;2024;800000200;CH CORBIE;800000051;NAUT;6.69;;1
USLD_P;2024;800000226;CH DOULLENS;800000069;MEDCH;0.55;;
USLD_P;2024;800000226;CH DOULLENS;800000069;N2210;5.2;;
USLD_P;2024;800000226;CH DOULLENS;800000069;N2510;15.8;;
USLD_P;2024;800000226;CH DOULLENS;800000069;NAUT;6.3;;
USLD_P;2024;800000275;CH HAM;800000077;M1320;0.49;;1
USLD_P;2024;800000275;CH HAM;800000077;MEDCH;0.49;;1
USLD_P;2024;800000275;CH HAM;800000077;N2210;5.43;;0
USLD_P;2024;800000275;CH HAM;800000077;N2410;0.2;;1
USLD_P;2024;800000275;CH HAM;800000077;N2460;0.8;;1
USLD_P;2024;800000275;CH HAM;800000077;N2510;15.3;;0
USLD_P;2024;800000275;CH HAM;800000077;N3120;;;1
USLD_P;2024;800000275;CH HAM;800000077;NAUT;7.5;;1
USLD_P;2024;800000390;CH CHIMR MONTDIDIER;800000085;MEDCH;1;1;0
USLD_P;2024;800000390;CH CHIMR MONTDIDIER;800000085;N2210;10.74;0;0
USLD_P;2024;800000390;CH CHIMR MONTDIDIER;800000085;N2510;29.42;0;0
USLD_P;2024;800000390;CH CHIMR MONTDIDIER;800000085;NAUT;11.89;0;0
USLD_P;2024;800000432;CH PÉRONNE;800000093;M1320;0.08;;1
USLD_P;2024;800000432;CH PÉRONNE;800000093;MEDCH;0.08;;1
USLD_P;2024;800000432;CH PÉRONNE;800000093;N2210;10.67;;1
USLD_P;2024;800000432;CH PÉRONNE;800000093;N2410;0.13;;1
USLD_P;2024;800000432;CH PÉRONNE;800000093;N2460;0;;1
USLD_P;2024;800000432;CH PÉRONNE;800000093;N2510;15;;1
USLD_P;2024;800000432;CH PÉRONNE;800000093;N3120;0.1;;1
USLD_P;2024;800000432;CH PÉRONNE;800000093;NAUT;5.5;;1
USLD_P;2024;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;MEDCH;1.94;;0
USLD_P;2024;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;N2210;19.22;;0
USLD_P;2024;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;N2510;56.62;;0
USLD_P;2024;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;NAUT;20.64;;0
USLD_P;2024;800000614;CHU AMIENS SAINT VICTOR;800000044;M1320;0.65;;
USLD_P;2024;800000614;CHU AMIENS SAINT VICTOR;800000044;MEDCH;0.98;;
USLD_P;2024;800000614;CHU AMIENS SAINT VICTOR;800000044;N2210;16.33;;
USLD_P;2024;800000614;CHU AMIENS SAINT VICTOR;800000044;N2510;38.85;;
USLD_P;2024;800000614;CHU AMIENS SAINT VICTOR;800000044;NAUT;19.48;;
USLD_P;2024;810000505;CH ALBI;810000331;MEDCH;1;;0
USLD_P;2024;810000505;CH ALBI;810000331;N2210;12.82;;0
USLD_P;2024;810000505;CH ALBI;810000331;N2410;0.8;;0
USLD_P;2024;810000505;CH ALBI;810000331;N2460;0.1;;0
USLD_P;2024;810000505;CH ALBI;810000331;N2510;29.83;;0
USLD_P;2024;810000505;CH ALBI;810000331;NAUT;21.32;;0
USLD_P;2024;810000513;CH GAILLAC;810000349;MEDCH;0.5;;0
USLD_P;2024;810000513;CH GAILLAC;810000349;N2210;6.56;;0
USLD_P;2024;810000513;CH GAILLAC;810000349;N2410;0.2;;0
USLD_P;2024;810000513;CH GAILLAC;810000349;N2510;15.56;;0
USLD_P;2024;810000513;CH GAILLAC;810000349;NAUT;4.7;;0
USLD_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;MEDCH;1.3;;
USLD_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;N2210;9.04;;
USLD_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;N2410;0.04;;
USLD_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;N2460;0.48;;
USLD_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;N2510;30.82;;
USLD_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;N3120;0.3;;
USLD_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;NAUT;14.36;;
USLD_P;2024;810099838;CHIC CASTRES MAZAMET SITE MONGES CASTR;810000380;MEDCH;0.7;;
USLD_P;2024;810099838;CHIC CASTRES MAZAMET SITE MONGES CASTR;810000380;N2210;7.24;;0
USLD_P;2024;810099838;CHIC CASTRES MAZAMET SITE MONGES CASTR;810000380;N2460;0.58;;0
USLD_P;2024;810099838;CHIC CASTRES MAZAMET SITE MONGES CASTR;810000380;N2510;9.43;;0
USLD_P;2024;810099838;CHIC CASTRES MAZAMET SITE MONGES CASTR;810000380;NAUT;1.31;;0
USLD_P;2024;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;M1320;0.8;;1
USLD_P;2024;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;MEDCH;0.8;;1
USLD_P;2024;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;N2210;9.71;;0
USLD_P;2024;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;N2510;15.51;;0
USLD_P;2024;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;NAUT;1.42;;0
USLD_P;2024;820000032;CH MONTAUBAN;820000016;M1320;0.75;;1
USLD_P;2024;820000032;CH MONTAUBAN;820000016;MEDCH;0.75;;1
USLD_P;2024;820000032;CH MONTAUBAN;820000016;N2210;6.17;;0
USLD_P;2024;820000032;CH MONTAUBAN;820000016;N2410;0.15;;0
USLD_P;2024;820000032;CH MONTAUBAN;820000016;N2510;9.17;;0
USLD_P;2024;820000032;CH MONTAUBAN;820000016;NAUT;7.95;;0
USLD_P;2024;820000438;USLD CAUSSADE;820000206;M1320;0.4;;
USLD_P;2024;820000438;USLD CAUSSADE;820000206;MEDCH;0.4;;
USLD_P;2024;820000438;USLD CAUSSADE;820000206;N2210;7.27;;
USLD_P;2024;820000438;USLD CAUSSADE;820000206;N2410;0.14;;
USLD_P;2024;820000438;USLD CAUSSADE;820000206;N2510;16.52;;
USLD_P;2024;820000438;USLD CAUSSADE;820000206;NAUT;11.01;;
USLD_P;2024;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;M1320;0.7;0;1
USLD_P;2024;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;MEDCH;0.99;5;1
USLD_P;2024;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;N2210;8.2;;1
USLD_P;2024;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;N2410;1;;0
USLD_P;2024;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;N2460;0.4;;1
USLD_P;2024;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;N2510;8;;0
USLD_P;2024;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;N3120;0;;1
USLD_P;2024;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;NAUT;11.1;;1
USLD_P;2024;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;M1320;0.21;;1
USLD_P;2024;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;MEDCH;0.61;;1
USLD_P;2024;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;N2210;5.5;;0
USLD_P;2024;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;N2410;0.16;;1
USLD_P;2024;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;N2510;11.04;;1
USLD_P;2024;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;NAUT;7.46;;1
USLD_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;MEDCH;1.2;;
USLD_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2210;6.62;;
USLD_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2410;0.55;;
USLD_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2510;13.93;;
USLD_P;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;NAUT;13.14;;
USLD_P;2024;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;M1320;0.32;0;1
USLD_P;2024;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;MEDCH;0.48;0;1
USLD_P;2024;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;N2210;7.06;;
USLD_P;2024;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;N2510;14.24;;
USLD_P;2024;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;NAUT;9.26;;
USLD_P;2024;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;MEDCH;0.4;;0
USLD_P;2024;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;N2210;3.57;;0
USLD_P;2024;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;N2410;;1;0
USLD_P;2024;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;N2460;;1;0
