BOR;AN;FI;RS;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A37;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A36;PHARMA_F8;PHARMA_G8;PHARMA_E8;PHARMA_H8;PHARMA_F9;PHARMA_G9;PHARMA_H9;PHARMA_E9;PHARMA_A20;PHARMA_A11;PHARMA_B14;PHARMA_C14;PHARMA_A16;PHARMA_A38;PHARMA_A17;PHARMA_A18;PHARMA_A39;PHARMA_A40;PHARMA_A41;PHARMA_A42;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A43;PHARMA_A44;PHARMA_A45;PHARMA_A46;PHARMA_A47;PHARMA_A25;PHARMA_A26;PHARMA_A48;PHARMA_A49;PHARMA_A50;PHARMA_F29;PHARMA_F30;PHARMA_F31;PHARMA_F32;PHARMA_F33;PHARMA_F34;PHARMA_F35;PHARMA_G29;PHARMA_G30;PHARMA_G31;PHARMA_G32;PHARMA_G33;PHARMA_G34;PHARMA_G35;PHARMA_D29;PHARMA_E29
PHARMA;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;0;;;;1;1;0;;;;;;0;;;;;;;;;1;1;;;1;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;2.05;;;;5.18;1.2;1;;;;;;;;0;1
PHARMA;2024;840000426;CENTRE HOSPITALIER DE GORDES;840000061;1;4;0;;;;;5;;20;;75;0;;;;;;;;;1;1;25;75;0;0;0;0;1;0;1600;1600;0;0;;;;0;0;1;1;0;0;;;;0.6;;;;0.8;;;;;;;;;;0;0
PHARMA;2024;840000434;CENTRE HOSPITALIER ISLE SUR LA SORGUE;840000079;0;;;;;;;8;;20;;111;0;;;;;;;;;1;1;28;111;0;0;0;0;1;0;45600;146;1;0;;;;0;0;0;0;0;0;0;0;0;1.11;;;;1.6;;;;;;;;;;0;0
PHARMA;2024;840000467;CLINIQUE D'ORANGE;840003651;0;;;;1;;;44;;;;;0;;;;;;;;;1;1;0;;0;0;0;0;0;0;26459;423;0;0;;;;0;0;0;0;1;1;2;;2;1;0.27;;;0.98;3.36;0.56;;;;;;;;0;0
PHARMA;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;1;4;0;8;;;;180;;41;30;;0;;;;;;;;;1;1;30;;0;0;0;0;1;0;;;1;0;;;;0;0;0;0;1;0;2;0;2;2.86;0.2;0.1;0.6;5.3;3.16;1;0;;;;;;;0;0
PHARMA;2024;840000491;CHI SITE DE PERTUIS;130041916;1;4;0;;1;0;0;49;;37;50;;0;;;;;;;;;1;1;50;;0;0;0;0;1;0;44584;2795;1;0;;;;0;0;0;0;0;0;;;1;0.67;;;0.24;2.27;0.5;0.6;;;;;;;;0;0
PHARMA;2024;840000525;CH VAISON LA ROMAINE;840000111;1;4;0;10;;;;33;;30;;80;1;0;1;0;1;0;0;0;0;1;1;30;80;0;0;0;0;1;0;7800;2074;1;0;;;;1;0;0;0;0;0;;;;2;0;0;0;2;0;0.4;;;;;;;;0;0
PHARMA;2024;840000533;CH JULES NIEL DE VALREAS;840000129;0;;;;;;;30;;30;;130;0;;;;;;;;;1;1;60;130;0;0;0;0;0;0;;;1;0;;;;1;0;0;0;0;0;0;0;0;1.79;;;0.05;2.39;;;;;;;;;;0;0
PHARMA;2024;840000541;CHS DE MONTFAVET;840000137;1;4;0;;1;1;0;;297;14;;100;1;0;0;0;1;0;0;0;0;1;1;311;100;0;0;0;0;1;1;37758;2326;1;0;;;;1;1;0;0;0;0;;;;4.76;;;0.1;7.07;1;1.31;;;;;;;;0;1
PHARMA;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;0;;;;0;0;0;708;;119;67;;1;0;1;0;0;0;1;1;0;1;0;;;1;1;0;1;0;1;;;1;1;275;;745;1;1;0;0;1;1;4;1;5;9.62;0.45;1.32;7.6;26.16;25;5.9;;;;;;;;1;1
PHARMA;2024;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;0;;;;1;0;0;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;1;3109;89;1;1;0;33;0;0;0;0;0;0;0;;;;0.71;;;;1.18;3.29;0.41;;;;;;;;0;0
PHARMA;2024;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;0;;;;1;0;0;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;156;1;0;0;;;;0;0;0;0;0;0;;;;0.02;;;;;;;;;;;;;;0;0
PHARMA;2024;840013312;CLINIQUE RHONE DURANCE;840003685;0;;;;0;0;0;110;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;0;1;1;1;;1.13;;;3.61;1.09;;;;;;;;;0;0
PHARMA;2024;840013445;CLINIQUE FONTVERT;840014658;0;;;;0;0;0;40;0;0;;0;0;;;;;;;;;1;1;0;;0;0;0;0;1;0;54879;76;0;0;;;;0;0;0;0;1;1;2;0;2;1;;;;1;1;1;;;;;;;;0;0
PHARMA;2024;840014088;CLINIQUE LES CYPRES;310025010;0;;;;;;;;;115;;;0;;;;;;;;;1;1;115;;0;0;0;0;0;0;20781;318;0;0;;;;0;0;0;0;0;0;;;;1.6;;;;1.82;;;;;;;;;;0;0
PHARMA;2024;840014849;CENTRE DE REEDUCATION DU LAVARIN;920030269;0;;;;0;0;;;;89;;;0;;;;;;;;;1;1;89;;0;0;0;0;1;1;38064;2252;0;0;;;;0;0;1;0;0;0;;;;0.66;;;;1.12;;;;;;;;;;0;0
PHARMA;2024;840017172;SYNERGIA VENTOUX;840017164;0;;;;;;;92;;;;;0;;;;;;;;;1;1;10;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;1;1;3;0;2;0.65;;;;4.13;6.57;;;;;;;;;0;0
PHARMA;2024;840017214;CLINIQUE MONT VENTOUX;840018667;0;;;;0;0;0;;;54;;;0;;;;;;;;;1;1;54;;0;0;0;0;1;0;13536;0;0;0;;;;0;0;0;0;0;0;;;;0.6;;;;0.6;;;;;;;;;;0;0
PHARMA;2024;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;0;;;;1;0;0;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;1;2272;76;0;0;;;;0;0;0;0;0;0;;;;0.45;;;;;;;;;;;;;;0;0
PHARMA;2024;840017461;ATIR CTRE D'HEMODIALYSE ORANGE SITE CH;840002844;0;;;;1;0;0;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;1;1767;43;0;0;;;;0;0;0;0;0;0;;;;0.42;;;;0.7;0.68;0.24;;;;;;;;0;0
PHARMA;2024;840018642;ATIR UAD APT;840002844;0;;;;1;0;0;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;177;3;0;0;;;;0;0;0;0;0;0;;;;0.22;;;;;;;;;;;;;;0;0
PHARMA;2024;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;0;;;;1;0;0;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;1;595;23;0;0;;;;0;0;0;0;0;0;;;;0.15;;;;0.25;0.24;0.09;;;;;;;;0;0
PHARMA;2024;850000118;CLINIQUE SAINT CHARLES;850013244;0;;;;0;0;0;105;;30;;;0;;;;;;;;;1;1;60;;0;0;0;0;1;0;1124;0;0;0;;;;0;0;0;0;0;0;;;;1;;;;6.05;;;;;;;;;;0;0
PHARMA;2024;850000126;CLINIQUE SUD VENDEE;850022948;0;;;;;;;30;;;;;0;;;;;;;;;1;1;30;;0;0;0;0;1;1;7522;976;0;0;;;;0;0;0;0;1;1;2;;2;0.9;;;;3.9;;;;;;;;;;0;0
PHARMA;2024;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;0;;;;;;;53;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;5111;0;0;0;;;;0;0;0;0;0;0;;;;1;;;;4;0.25;0.04;;;;;;;;0;1
PHARMA;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;0;;;;1;;1;652;0;75;40;65;0;;;;;;;;;1;1;0;0;1;1;0;0;1;1;273561;9024;1;0;;;;1;0;0;0;1;1;3;1;5;13.72;;;1;30.7;34.35;5.36;;;;;;;;;
PHARMA;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;1;1;1;;1;;0;166;28;182;111;446;0;;;;;;;;;1;1;0;440;0;0;0;0;1;1;;;1;0;;;;0;0;1;1;1;1;2;0;2;6.4;0.5;0;1;8.3;8.9;0.7;;;;;;;;0;1
PHARMA;2024;850000209;CHD-SITE DE LUCON;850000019;0;;;;0;0;0;60;0;81;30;212;0;;;;;;;;;1;1;36;212;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;0;0;;;;0.44;;;0.2;3.27;1.56;1;;;;;;;;0;0
PHARMA;2024;850000225;CHD - SITE DE MONTAIGU;850000019;0;;;;0;0;0;60;0;42;0;110;0;;;;;;;;;1;1;0;112;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;0;0;;;;0.52;;;0.1;2.82;1.59;;;;;;;;;0;1
PHARMA;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;0;;;;1;1;0;164;;50;60;;0;;;;;;;;;1;1;214;259;1;1;0;1;1;0;135000;1500;1;0;;;;0;0;0;0;0;0;;;;4.99;;;0.25;14.18;4.27;;;;;;;;;0;1
PHARMA;2024;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;0;;;;;;;;314;;25;;0;;;;;;;;;0;0;;;0;0;0;0;1;1;27230;400;0;0;;;;0;0;0;0;0;0;;;;3.69;;;;7.25;1;0.32;;;;;;;;0;1
PHARMA;2024;850000357;SSR VILLA NOTRE DAME;850026378;0;;;;;;;;;75;;;0;;;;;;;;;1;1;75;;0;0;0;0;1;1;841;;0;0;;;;0;0;0;0;0;0;;;;;0.7;;;1.53;;;;;;;;;;0;0
PHARMA;2024;850000399;SSR LA CHIMOTAIE;750005068;0;;;;0;0;0;;;106;;;0;;;;;;;;;1;1;106;;0;0;0;0;1;1;643;55;0;0;;;;0;0;0;0;0;0;;;;0.92;;;;2.71;;;;;;;;;;0;0
PHARMA;2024;850002403;SSR LE CLOUSIS;750721334;0;;;;;;;;;100;;;0;;;;;;;;;1;1;100;;0;0;0;0;1;1;5706;;0;0;;;;0;0;0;0;0;0;;;;1.18;;;;1.18;;;;;;;;;;0;0
PHARMA;2024;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;1;3;1;;1;1;1;128;;47;;;1;0;1;0;1;0;0;0;0;1;1;85;287;0;1;0;0;1;0;8628;3271;1;1;0;0;;0;1;0;0;0;0;;;;2.47;0;0.2;0.2;7.07;0;0;;;;;;;;0;0
PHARMA;2024;860000017;CH HENRI LABORIT;860780048;1;4;0;4;0;0;0;19;310;;;;0;;;;;;;;;1;1;310;;0;0;0;0;1;1;27657;2843;0;0;;;;0;0;0;0;0;0;;;;3;0;0;0.2;4;1;0.5;0;;;;;;;0;1
PHARMA;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;1;4;0;2;0;0;0;122;0;55;60;245;0;;;;;;;;;1;1;228;248;1;0;0;0;0;0;120042;2953;1;0;;;;0;0;0;0;1;1;2;0;3;3.96;0.2;1;0.7;9.94;8.9;1;;;;;;;;0;1
PHARMA;2024;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;1;4;0;2;0;0;0;24;0;25;30;66;0;;;;;;;;;1;1;79;66;0;0;0;0;0;0;69000;17000;1;0;;;;0;0;0;0;0;0;;;;1.14;;;0.1;1.92;0.6;0;;;;;;;;0;1
PHARMA;2024;860000223;CHU LA MILETRIE;860014208;1;4;0;2;0;1;1;1033;;196;117;286;1;0;1;0;0;0;1;1;0;1;1;80;122;1;1;1;1;1;1;385654;18971;1;1;80;0;3;1;1;0;0;1;1;6;2;7;22.78;0.5;3.22;1.83;43.27;51.09;1.97;;;;;;;;0;1
PHARMA;2024;860008929;H.A.D. DE POITIERS;860008879;1;1;1;;;;;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;;;0;1;130;;;0;0;0;0;0;0;;;;2.05;;;;1.73;1;;;;;;;;;0;1
PHARMA;2024;860010321;POLYCLINIQUE DE POITIERS;860010313;0;;;;;;;168;;;;;1;1;1;1;1;1;1;1;1;1;1;;;0;0;0;0;0;0;17710;1700;1;0;;;;0;0;0;0;1;1;3;0;3;2;2;0;0;5;2;0;;;;;;;;0;1
PHARMA;2024;860780311;CLINIQUE DE CHATELLERAULT;860010750;0;;;;;;;31;;;;;0;;;;;;;;;1;1;31;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;1;0;2;0;2;1.2;;;;2;4;;;;;;;;;0;0
PHARMA;2024;860780436;SSR LA COLLINE ENSOLEILLEE;870015336;1;3;;;0;0;0;;;74;;;0;;;;;;;;;1;1;74;;0;0;0;0;0;0;6590;1800;0;0;;;;0;0;0;0;0;0;;;;1.26;;;;1.4;;;;;;;;;;0;0
PHARMA;2024;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;0;;;;;;;57;;;;;1;1;1;1;1;1;1;1;1;1;1;;;0;0;0;0;0;0;4061;97;1;0;;;;0;0;0;0;1;1;;;;1;1;0;0;1.5;0;0;;;;;;;;0;1
PHARMA;2024;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;0;;;;1;;;116;;;;;0;;;;;;;;;1;1;116;;0;0;0;0;1;0;9928;25;0;1;0;55;0;0;0;0;0;0;0;;;;2.1;;;;0.9;2.1;;;;;;;;;0;1
PHARMA;2024;860790419;CLINIQUE ST CHARLES - MAIS. DE CONVAL.;860003110;1;1;1;;;;;;;77;;;0;;;;;;;;;1;1;;77;0;0;0;0;1;0;;;0;1;130;;;0;0;0;0;0;0;;;;2.05;;;;1.73;1;;;;;;;;;0;1
PHARMA;2024;860791268;CLINIQUE L'OREGON;310021365;0;;;;;;;;;84;;;0;;;;;;;;;1;1;84;;0;0;0;0;1;1;14099;348;0;0;;;;0;0;0;0;0;0;0;0;0;1.1;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0
PHARMA;2024;860793405;ETS CONVALESC. P ALCOOLIQUES - PAYROUX;860793397;0;;;;0;0;0;;;70;;;0;;;;;;;;;1;1;70;;0;0;0;0;1;0;4720;100;0;0;;;;0;0;0;0;0;0;;;;0.71;;;;0.5;;;;;;;;;;0;0
PHARMA;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;0;;;;1;0;0;881;;265;248;268;0;;;;;;;;;1;1;248;268;1;1;1;1;1;1;90689;600;1;1;74;0;85;0;0;0;0;1;1;5;2;9;21.27;0.1;3;2;39.52;49.59;1;;;;0;0;0;0;0;1
PHARMA;2024;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;0;;;;1;0;0;93;;;;;0;;;;;;;;;1;1;93;;0;0;0;0;1;1;4910;7;0;1;0;75;0;0;0;0;0;0;0;;;;2;0;0;;1.49;0.57;0.6;;;;;;;;0;0
PHARMA;2024;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;1;4;0;;1;;0;89;;60;60;152;0;;;;;;;;;1;0;60;152;1;1;0;1;1;0;10408;2586;1;0;;;;0;1;1;0;1;0;2;0;2;4.49;0.5;;0;6.09;5.02;1;;;;;;;;0;1
PHARMA;2024;870000171;CENTRE LA CHENAIE;870015336;0;;;;0;0;0;;;79;;;0;;;;;;;;;1;1;79;;0;0;0;0;1;1;9459;;0;0;;;;1;0;0;0;0;0;;;;0.93;;;;2.53;;;;;;;;;;0;0
PHARMA;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;0;;;;1;0;0;65;0;37;401;185;0;;;;;;;;;1;1;40;185;0;0;0;0;1;0;;;1;0;;;;0;0;1;0;0;0;;;;2;1;1;;2.15;;0.5;;;;;;;;0;0
PHARMA;2024;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;1;1;1;;0;1;0;406;;;;;0;;;;;;;;;1;1;406;;1;0;0;0;1;0;98452;12600;1;0;;;;0;0;1;0;1;1;4;0;7;4.28;1.2;1.5;;12.9;26.3;0.34;;;;;;;;0;0
PHARMA;2024;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;1;1;1;;0;1;0;;;;;;0;;;;;;;;;1;1;;;1;0;0;0;1;0;;;1;0;;;;0;0;1;0;1;1;;;;1.03;;;;3.99;4.9;1;;;;;;;;0;0
PHARMA;2024;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;0;;;;1;;0;36;0;60;84;513;0;;;;;;;;;1;1;180;513;0;1;0;0;0;0;12887;2600;0;0;;;;0;0;0;0;0;0;;;;2;;;0.4;5.37;1.91;1;;;;;;;;0;0
PHARMA;2024;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;0;;;;1;;;;320;57;0;55;1;0;0;0;1;0;0;0;0;1;1;;55;0;0;0;0;1;1;28604;4471;1;0;;;;1;0;1;1;0;0;;;;5.87;0;0;0.97;7.14;2.68;0.27;0;0;0;0;0;0;0;0;0
PHARMA;2024;870007358;HOPITAL DE JOUR BAUDIN;870016722;0;;;;0;0;0;;;0;;;0;;;;;;;;;1;1;0;;0;0;0;0;1;0;10;0;1;0;;;;0;0;0;0;0;0;;;;;;;1;;;0.1;;;;;;;;0;0
PHARMA;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;0;;;;;1;0;327;0;174;30;909;0;;;;;;;;;1;1;531;909;1;1;0;0;1;1;;3830;1;1;20;0;300;0;0;0;1;0;0;;;;8.6;;1;0.8;20.84;6.68;2.74;;;;;;;;0;1
PHARMA;2024;880000039;CHI HMV - SITE GERARDMER;880009147;0;;;;1;;0;47;;30;25;110;0;;;;;;;;;1;1;77;145;1;1;0;0;1;0;;;1;1;30;;;0;1;1;1;1;1;;;;1;;;;2.15;;0.5;;;;;;;;0;1
PHARMA;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;0;;;;1;;0;243;0;80;30;618;0;;;;;;;;;1;1;207;648;1;1;0;0;1;0;30056;2531;1;1;50;0;0;0;1;1;1;1;1;2;;;4;;;0.9;14.01;3.35;1.27;;;;;;;;0;1
PHARMA;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;1;4;0;;1;;0;108;;29;;144;1;0;0;0;0;0;0;1;0;1;1;99;144;1;0;0;0;1;0;93785;1061;1;1;70;0;0;0;1;0;1;1;1;2;0;3;3.1;;;0.1;9.11;0.4;1.5;;;;;;;;0;1
PHARMA;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;1;4;0;;1;;1;236;0;48;24;349;1;0;0;0;1;0;1;0;0;1;1;308;349;1;1;0;0;1;0;100400;3132;1;0;;;;0;0;1;1;0;0;;;;6.72;0.68;;0.5;13.66;2.67;0.9;;;;;;;;0;1
PHARMA;2024;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;1;4;0;;1;;0;23;;89;30;303;1;0;0;0;0;1;1;0;1;1;1;142;303;0;0;0;0;1;1;32224;2289;1;1;70;;;0;1;0;1;0;0;;;;2.52;;;;3.74;;0.3;;;;;;;;0;0
PHARMA;2024;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;1;4;0;;;;;;213;;;82;1;0;1;0;1;0;0;0;0;1;1;213;82;0;0;0;0;1;1;19471;8166;1;0;;;;0;1;0;1;0;0;;;;3.05;0;0;0.14;8.01;0.36;0.6;0;0;0;0;0;0;0;0;1
PHARMA;2024;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;1;4;0;8;;;0;;;;;;0;;;;;;;;;1;1;56;106;0;0;0;0;1;0;2500;15;1;0;;;;0;0;0;0;0;0;;;;1.12;0;0;0;2;0;0;;;;;;;;0;0
PHARMA;2024;880000112;CENTRE HOSPITALIER LES TROIS RIVIERES;880780267;0;;;;;;;;;58;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.8;;;;1.1;;;;;;;;;;0;0
PHARMA;2024;880000203;HOPITAL LE THILLOT;880007786;1;4;1;;0;0;1;;;18;;;0;;;;;;;;;0;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.17;;;;;;;;;;;;;;0;0
PHARMA;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;0;;;;;;;235;;;;;0;;;;;;;;;1;1;235;;1;0;0;0;1;0;19507;8716;0;0;;;;0;0;0;0;1;1;3;0;5;2;0.1;0.5;1;8;15;1;;;;;;;;0;1
PHARMA;2024;890000169;CLINIQUE PAUL PICQUET SENS;890000151;0;;;;;;;119;;;;;0;;;;;;;;;1;1;119;;1;0;0;1;1;1;;;1;0;;;;0;0;0;0;1;1;2;;3;1.3;0.5;0.8;1;3.5;0.5;;;;;;;;;0;0
PHARMA;2024;890000300;AIHP CENTRE ARMANCON;890000193;0;;;;1;0;0;;;52;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;;;;;;;;;;;;1;1
PHARMA;2024;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;0;;;;0;0;;;;90;;;0;;;;;;;;;1;1;90;;0;0;0;0;1;1;33761;3977;0;0;;;;0;0;1;0;0;0;;;;1.15;;;;2;;;;;;;;;;0;0
PHARMA;2024;890002298;CLINIQUE DE REGENNES;890000672;0;;;;0;0;0;;110;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;;1;;;;;;;;;;0;0
PHARMA;2024;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;0;;;;1;0;0;117;0;36;0;0;0;;;;;;;;;1;1;90;0;1;1;1;1;1;0;0;73;0;0;;;;0;0;0;0;1;1;2;1;3;2;1;1;0;3.4;2;0;;;;;;;;0;0
PHARMA;2024;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;1;4;0;;;;;25;229;;;40;0;;;;;;;;;1;1;;;0;0;0;0;1;1;;;1;0;;;;0;0;0;0;0;0;;;;2;;;;3.14;;1;;;;;;;;0;0
PHARMA;2024;890975527;CH AUXERRE;890000037;0;;;;;;;369;;80;;;0;;;;;;;;;0;1;;;1;1;1;0;1;0;;;0;1;80;0;697;0;0;0;0;1;1;3;1;4;4.5;1;1;1;19.6;5.49;1.96;;;;;;;;0;1
PHARMA;2024;890975535;CH AVALLON;890000409;0;;;;;;;45;;40;;161;0;;;;;;;;;1;1;10;161;0;0;0;0;0;0;2000;200;1;0;;;;0;0;0;0;0;0;;;;1.02;;;;3.64;;0.5;;;;;;;;0;0
PHARMA;2024;890975543;CH JOIGNY;890000417;1;1;1;;1;0;0;72;;72;64;122;0;;;;;;;;;1;1;209;122;0;0;0;0;1;0;20929;1200;1;1;50;0;0;0;0;0;0;0;0;;;;3.3;;;1;9.2;2.1;;;;;;;;;1;1
PHARMA;2024;890975550;CH SENS;890970569;0;;;;0;1;0;297;;135;;217;0;;;;;;;;;1;1;0;352;1;1;0;1;1;1;21312;6822;1;0;;;;0;0;0;0;1;1;4;1;4;5.53;0.1;0.9;1;18.17;18.88;1.15;;;;;;;;0;1
PHARMA;2024;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;1;3;0;4;;;;35;;55;;;0;;;;;;;;;1;1;104;227;0;0;0;0;0;0;5536;552;1;0;;;;0;0;0;0;0;0;;;;1;;;0.2;2;1;;;;;;;;;0;0
PHARMA;2024;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;0;;;;;;;28;;;;;0;;;;;;;;;1;1;28;;0;0;0;0;0;0;8699;222;0;0;;;;0;0;0;0;1;1;2;0;2;1;0.5;;0.1;2.91;1;;;;;;;;;0;1
PHARMA;2024;900000647;CHSLD LE CHENOIS;900004698;1;1;1;;1;;;;;;123;1302;0;;;;;;;;;1;1;123;1302;0;0;0;0;0;0;16950;1695;0;0;;;;0;1;0;1;0;0;;;;2.46;;;0.05;6.72;;1.63;;;;;;;;0;1
PHARMA;2024;900003039;HNFC SITE TREVENANS;900000365;0;;;;1;;;804;0;221;30;96;0;;;;;;;;;1;1;236;96;1;0;0;1;1;1;96000;;0;1;;;61;0;0;0;0;1;1;5;1;5;12.82;0.2;1.2;1;29.67;12.42;4;0;0;0;;;;;0;1
PHARMA;2024;910000272;CH D ARPAJON;910110014;1;4;0;;;;;188;;35;47;76;1;0;1;0;0;0;0;0;0;1;1;93;76;1;1;0;0;1;0;;;1;0;;;;1;1;1;0;1;0;2;0;3;3.7;0.5;;0.25;7.28;5.69;1.22;;;;;;;;0;1
PHARMA;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;1;4;0;;;;;36;;24;26;;1;0;1;0;0;0;0;1;0;1;1;36;50;0;0;0;0;0;0;7251;1258;1;0;;;;0;1;0;0;0;0;;;;1.56;;;0.5;3.5;1.08;1.5;;;;;;;;0;1
PHARMA;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;0;;;;1;0;0;450;95;90;;;0;;;;;;;;;1;1;221;;1;1;0;0;1;0;65000;6000;1;0;;;;1;1;0;0;1;1;3;0;4;3.41;;;9.87;170.43;;;;;;;;;;0;0
PHARMA;2024;910000330;CHS BARTHELEMY DURAND;910140029;0;;;;1;0;0;15;468;;;;0;;;;;;;;;1;1;60;;0;0;0;0;1;1;22687;1491;0;0;;;;0;1;1;0;0;0;;;;3.47;;;1;8.21;0.02;1.93;;;;;;;;0;0
PHARMA;2024;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;1;4;0;2;1;;0;143;;;;126;1;0;1;0;0;0;0;1;0;1;1;112;126;1;0;0;0;0;0;21755;3775;1;0;;;;0;1;0;0;1;1;2;0;2;2.67;0.4;0.6;0.5;3.36;2.05;1.39;;;;;;;;0;1
PHARMA;2024;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;910000587;0;;;;;;;;;;;;0;;;;;;;;;1;1;;;0;1;0;0;0;0;;;0;0;;;;0;0;0;0;1;0;;;;1;;;1;2;0.4;2;;;;;;;;0;0
PHARMA;2024;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;1;1;1;;1;0;0;;;138;;;0;;;;;;;;;1;1;138;;0;0;0;0;1;0;19285;361;0;0;;;;0;0;0;0;1;0;2;0;2;1;;;0.5;1.5;0.5;;;;;;;;;0;0
PHARMA;2024;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;0;;;;0;1;;37;184;200;;;0;;;;;;;;;1;1;421;;0;0;0;0;1;1;130761;9785;0;0;;;;0;0;1;0;0;0;;;;2.56;;;;3.58;;;;;;;;;;0;0
PHARMA;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;0;;;;1;;;696;132;49;;84;0;;;;;;;;;1;0;0;0;1;1;0;0;1;1;76137;2883;1;1;;;4382;1;0;0;0;1;0;3;1;5;17.91;0.8;;1;49.94;32.54;9.78;;;;;;;;1;1
PHARMA;2024;910025121;CLINIQUE LA CLOSERIE DE BRUNOY USLD;910027812;0;;;;;;;;;;84;;0;;;;;;;;;1;1;84;;0;0;0;0;0;0;279;15;0;0;;;;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0
PHARMA;2024;910026780;HOPITAL PARIS-SACLAY;910110055;0;;;;1;0;0;488;95;90;;;0;;;;;;;;;1;1;124;;1;0;0;1;1;1;70000;6000;1;0;;;;1;0;1;0;1;1;3;0;4;4.6;0.5;;;0.4;0.24;0.01;;;;;;;;0;0
