BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;JOUHP;EMSSR
SSR;2024;780825816;FONDATION MALLET SITE RICHEBOURG;780003638;SSR_A;;50;18300;20;298;17131;7521;
SSR;2024;780825816;FONDATION MALLET SITE RICHEBOURG;780003638;SSR_A50;1;20;;8;;5773;4616;
SSR;2024;780825816;FONDATION MALLET SITE RICHEBOURG;780003638;SSR_A52;1;30;;12;;11358;2905;
SSR;2024;780825816;FONDATION MALLET SITE RICHEBOURG;780003638;SSR_TOT;;50;18300;20;298;17131;7521;1
SSR;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;SSR_A;;95;32913;10;681;29883;2276;
SSR;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;SSR_A50;1;25;;5;;8100;1063;
SSR;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;SSR_A52;1;18;;5;;4669;1213;
SSR;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;SSR_A59;1;52;;;;17114;0;
SSR;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;SSR_TOT;;95;32913;10;681;29883;2276;
SSR;2024;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;SSR_A;;30;10980;2;236;9955;1086;
SSR;2024;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;SSR_A50;1;;;2;;0;1086;
SSR;2024;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;SSR_A59;1;30;;;;9955;0;
SSR;2024;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;SSR_TOT;;30;10980;2;236;9955;1086;0
SSR;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;SSR_A;;49;17934;;200;7682;0;
SSR;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;SSR_A50;1;18;;;;2866;0;
SSR;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;SSR_A59;1;31;;;;4816;0;
SSR;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;SSR_TOT;;49;17934;;200;7682;0;
SSR;2024;790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;790019491;SSR_A;;22;8418;;183;7265;0;
SSR;2024;790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;790019491;SSR_A50;1;8;;;;2591;0;
SSR;2024;790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;790019491;SSR_A59;1;14;;;;4674;0;
SSR;2024;790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;790019491;SSR_TOT;;22;8418;;183;7265;0;
SSR;2024;790000145;CTRE HOSPITALIER DE MAULEON;790000079;SSR_A;;40;14600;0;434;14045;0;
SSR;2024;790000145;CTRE HOSPITALIER DE MAULEON;790000079;SSR_A50;1;0;;0;;0;0;
SSR;2024;790000145;CTRE HOSPITALIER DE MAULEON;790000079;SSR_A59;1;40;;0;;14045;0;
SSR;2024;790000145;CTRE HOSPITALIER DE MAULEON;790000079;SSR_TOT;;40;14600;0;434;14045;0;
SSR;2024;790000186;MRC PARSAY - BREUIL/CHIZE;790000178;SSR_A;;74;27010;;413;14611;0;
SSR;2024;790000186;MRC PARSAY - BREUIL/CHIZE;790000178;SSR_A50;1;74;;;;14611;0;
SSR;2024;790000186;MRC PARSAY - BREUIL/CHIZE;790000178;SSR_TOT;;74;27010;;413;14611;0;0
SSR;2024;790000269;SSR PEDIATRIQUE LES TERRASSES NIORT;870015336;SSR_E;;30;10950;3;312;4466;312;
SSR;2024;790000269;SSR PEDIATRIQUE LES TERRASSES NIORT;870015336;SSR_E55;1;30;;3;;4466;312;
SSR;2024;790000269;SSR PEDIATRIQUE LES TERRASSES NIORT;870015336;SSR_TOT;;30;10950;3;312;4466;312;0
SSR;2024;790000681;MELIORIS LE GRAND FEU;790002497;SSR_A;;100;36500;23;567;27982;7749;
SSR;2024;790000681;MELIORIS LE GRAND FEU;790002497;SSR_A51;1;55;;13;;12295;5280;
SSR;2024;790000681;MELIORIS LE GRAND FEU;790002497;SSR_A52;1;40;;9;;14532;2442;
SSR;2024;790000681;MELIORIS LE GRAND FEU;790002497;SSR_A57;1;5;;1;;1155;27;
SSR;2024;790000681;MELIORIS LE GRAND FEU;790002497;SSR_E;;2;730;2;10;346;144;
SSR;2024;790000681;MELIORIS LE GRAND FEU;790002497;SSR_E51;1;1;;1;;175;57;
SSR;2024;790000681;MELIORIS LE GRAND FEU;790002497;SSR_E52;1;1;;1;;171;87;
SSR;2024;790000681;MELIORIS LE GRAND FEU;790002497;SSR_TOT;;102;37230;25;577;28328;7893;1
SSR;2024;790003537;SITE HOSPITALIER DE THOUARS;790006654;SSR_A;;24;8784;;310;7414;0;
SSR;2024;790003537;SITE HOSPITALIER DE THOUARS;790006654;SSR_A58;1;24;;;;7414;0;
SSR;2024;790003537;SITE HOSPITALIER DE THOUARS;790006654;SSR_TOT;;24;8784;;310;7414;0;0
SSR;2024;790008064;MELIORIS LE LOGIS DES FRANCS;790002497;SSR_A;;78;28470;2;719;23377;19;
SSR;2024;790008064;MELIORIS LE LOGIS DES FRANCS;790002497;SSR_A50;1;11;;0;;9781;0;
SSR;2024;790008064;MELIORIS LE LOGIS DES FRANCS;790002497;SSR_A52;1;18;;0;;4034;0;
SSR;2024;790008064;MELIORIS LE LOGIS DES FRANCS;790002497;SSR_A55;1;29;;2;;7415;19;
SSR;2024;790008064;MELIORIS LE LOGIS DES FRANCS;790002497;SSR_A59;1;20;;0;;2147;0;
SSR;2024;790008064;MELIORIS LE LOGIS DES FRANCS;790002497;SSR_TOT;;78;28470;2;719;23377;19;0
SSR;2024;790009948;POLYCLINIQUE D'INKERMANN;790001242;SSR_A;;6;2190;60;4;80;5107;
SSR;2024;790009948;POLYCLINIQUE D'INKERMANN;790001242;SSR_A53;1;6;;30;;80;3358;
SSR;2024;790009948;POLYCLINIQUE D'INKERMANN;790001242;SSR_A54;1;0;;30;;0;1749;
SSR;2024;790009948;POLYCLINIQUE D'INKERMANN;790001242;SSR_TOT;;6;2190;60;4;80;5107;
SSR;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;SSR_A;;30;14070;;303;13333;0;
SSR;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;SSR_A50;1;30;;;;13333;0;
SSR;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;SSR_TOT;;30;14070;;303;13333;0;0
SSR;2024;800000143;CH ABBEVILLE;800000028;SSR_A;;;;14;0;0;2714;
SSR;2024;800000143;CH ABBEVILLE;800000028;SSR_A53;1;;;7;;0;1413;
SSR;2024;800000143;CH ABBEVILLE;800000028;SSR_A54;1;;;7;;0;1301;
SSR;2024;800000143;CH ABBEVILLE;800000028;SSR_TOT;;;;14;0;0;2714;
SSR;2024;800000150;SSR PCP ALBERT;800002982;SSR_A;;29;10585;12;189;7281;6590;
SSR;2024;800000150;SSR PCP ALBERT;800002982;SSR_A50;1;29;;12;;7281;6590;
SSR;2024;800000150;SSR PCP ALBERT;800002982;SSR_TOT;;29;10585;12;189;7281;6590;0
SSR;2024;800000184;CH ALBERT;800000036;SSR_A;;30;10950;;267;6308;0;
SSR;2024;800000184;CH ALBERT;800000036;SSR_A50;1;15;;;;1811;0;
SSR;2024;800000184;CH ALBERT;800000036;SSR_A59;1;15;;;;4497;0;
SSR;2024;800000184;CH ALBERT;800000036;SSR_TOT;;30;10950;;267;6308;0;0
SSR;2024;800000200;CH CORBIE;800000051;SSR_A;;60;19071;40;949;14253;8596;
SSR;2024;800000200;CH CORBIE;800000051;SSR_A51;1;13;;2;;4321;582;
SSR;2024;800000200;CH CORBIE;800000051;SSR_A52;1;14;;15;;4750;740;
SSR;2024;800000200;CH CORBIE;800000051;SSR_A53;1;15;;20;;1938;6762;
SSR;2024;800000200;CH CORBIE;800000051;SSR_A55;1;18;;3;;3244;512;
SSR;2024;800000200;CH CORBIE;800000051;SSR_E;;18;4590;18;203;4026;1844;
SSR;2024;800000200;CH CORBIE;800000051;SSR_E50;1;8;;8;;2169;1422;
SSR;2024;800000200;CH CORBIE;800000051;SSR_E55;1;10;;10;;1857;422;
SSR;2024;800000200;CH CORBIE;800000051;SSR_TOT;;78;23661;58;1152;18279;10440;1
SSR;2024;800000226;CH DOULLENS;800000069;SSR_A;;40;14600;;319;10394;0;
SSR;2024;800000226;CH DOULLENS;800000069;SSR_A50;1;40;;;;10394;0;
SSR;2024;800000226;CH DOULLENS;800000069;SSR_TOT;;40;14600;;319;10394;0;
SSR;2024;800000275;CH HAM;800000077;SSR_A;;32;11680;0;345;8689;0;
SSR;2024;800000275;CH HAM;800000077;SSR_A50;1;32;;0;;8689;0;
SSR;2024;800000275;CH HAM;800000077;SSR_TOT;;32;11680;0;345;8689;0;0
SSR;2024;800000390;CH CHIMR MONTDIDIER;800000085;SSR_A;;40;14600;;341;11346;0;
SSR;2024;800000390;CH CHIMR MONTDIDIER;800000085;SSR_A50;1;40;;;;11346;0;
SSR;2024;800000390;CH CHIMR MONTDIDIER;800000085;SSR_A59;1;;;;;0;0;
SSR;2024;800000390;CH CHIMR MONTDIDIER;800000085;SSR_TOT;;40;14600;;341;11346;0;0
SSR;2024;800000440;CH CHIMR ROYE;800000085;SSR_A;;20;7300;;145;5681;0;
SSR;2024;800000440;CH CHIMR ROYE;800000085;SSR_A50;1;0;;;;0;0;
SSR;2024;800000440;CH CHIMR ROYE;800000085;SSR_A58;1;20;;;;5681;0;
SSR;2024;800000440;CH CHIMR ROYE;800000085;SSR_TOT;;20;7300;;145;5681;0;0
SSR;2024;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;SSR_A;;57;20862;;387;18135;0;
SSR;2024;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;SSR_A50;1;12;;;;4056;0;
SSR;2024;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;SSR_A59;1;45;;;;14079;0;
SSR;2024;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;SSR_TOT;;57;20862;;387;18135;0;0
SSR;2024;800000614;CHU AMIENS SAINT VICTOR;800000044;SSR_A;;10;3660;;71;3586;0;
SSR;2024;800000614;CHU AMIENS SAINT VICTOR;800000044;SSR_A50;1;;;;;0;0;
SSR;2024;800000614;CHU AMIENS SAINT VICTOR;800000044;SSR_A59;1;10;;;;3586;0;
SSR;2024;800000614;CHU AMIENS SAINT VICTOR;800000044;SSR_TOT;;10;3660;;71;3586;0;0
SSR;2024;800004152;SSR CH PERONNE;800000093;SSR_A;;30;9550;;237;8499;0;
SSR;2024;800004152;SSR CH PERONNE;800000093;SSR_A50;1;30;;;;8499;0;
SSR;2024;800004152;SSR CH PERONNE;800000093;SSR_TOT;;30;9550;;237;8499;0;0
SSR;2024;800006124;CHU AMIENS SUD;800000044;SSR_A;;53;19398;8;298;10537;2203;
SSR;2024;800006124;CHU AMIENS SUD;800000044;SSR_A50;1;;;;;0;0;
SSR;2024;800006124;CHU AMIENS SUD;800000044;SSR_A51;1;;;;;0;0;
SSR;2024;800006124;CHU AMIENS SUD;800000044;SSR_A52;1;15;;8;;0;2203;
SSR;2024;800006124;CHU AMIENS SUD;800000044;SSR_A59;1;38;;;;10537;0;
SSR;2024;800006124;CHU AMIENS SUD;800000044;SSR_E;;4;1464;;0;0;0;
SSR;2024;800006124;CHU AMIENS SUD;800000044;SSR_E50;1;4;;;;0;0;
SSR;2024;800006124;CHU AMIENS SUD;800000044;SSR_E51;1;;;;;0;0;
SSR;2024;800006124;CHU AMIENS SUD;800000044;SSR_E52;1;;;;;0;0;
SSR;2024;800006124;CHU AMIENS SUD;800000044;SSR_TOT;;57;20862;8;298;10537;2203;1
SSR;2024;800006231;SSR CH ABBEVILLE;800000028;SSR_A;;47;17155;;424;14430;0;
SSR;2024;800006231;SSR CH ABBEVILLE;800000028;SSR_A50;1;;;;;0;0;
SSR;2024;800006231;SSR CH ABBEVILLE;800000028;SSR_A59;1;47;;;;14430;0;
SSR;2024;800006231;SSR CH ABBEVILLE;800000028;SSR_TOT;;47;17155;;424;14430;0;0
SSR;2024;800008989;SSR AQUENNES VILLERS-BRETONNEUX;800002941;SSR_A;;46;16790;30;368;12162;3371;
SSR;2024;800008989;SSR AQUENNES VILLERS-BRETONNEUX;800002941;SSR_A50;1;4;;1;;1754;14;
SSR;2024;800008989;SSR AQUENNES VILLERS-BRETONNEUX;800002941;SSR_A51;1;42;;29;;10408;3357;
SSR;2024;800008989;SSR AQUENNES VILLERS-BRETONNEUX;800002941;SSR_TOT;;46;16790;30;368;12162;3371;1
SSR;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;SSR_A;;1;365;34;15;125;6368;
SSR;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;SSR_A50;1;;;;;0;0;
SSR;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;SSR_A54;1;1;;34;;125;6368;
SSR;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;SSR_TOT;;1;365;34;15;125;6368;0
SSR;2024;800012528;SSR PAUCHET CORBIE;800003071;SSR_A;;30;10800;48;301;10339;12094;
SSR;2024;800012528;SSR PAUCHET CORBIE;800003071;SSR_A50;1;;;;;0;0;
SSR;2024;800012528;SSR PAUCHET CORBIE;800003071;SSR_A51;1;15;;26;;4891;6675;
SSR;2024;800012528;SSR PAUCHET CORBIE;800003071;SSR_A52;1;14;;21;;4916;5278;
SSR;2024;800012528;SSR PAUCHET CORBIE;800003071;SSR_A57;1;1;;1;;532;141;
SSR;2024;800012528;SSR PAUCHET CORBIE;800003071;SSR_TOT;;30;10800;48;301;10339;12094;0
SSR;2024;800016727;SSR PAUCHET AMIENS;800003071;SSR_A;;27;9855;3;314;9440;876;
SSR;2024;800016727;SSR PAUCHET AMIENS;800003071;SSR_A50;1;7;;;;2104;0;
SSR;2024;800016727;SSR PAUCHET AMIENS;800003071;SSR_A59;1;20;;3;;7336;876;
SSR;2024;800016727;SSR PAUCHET AMIENS;800003071;SSR_TOT;;27;9855;3;314;9440;876;0
SSR;2024;800016735;SSR CHU AMIENS;800000044;SSR_A;;27;9882;;324;9781;0;
SSR;2024;800016735;SSR CHU AMIENS;800000044;SSR_A50;1;;;;;0;0;
SSR;2024;800016735;SSR CHU AMIENS;800000044;SSR_A59;1;27;;;;9781;0;
SSR;2024;800016735;SSR CHU AMIENS;800000044;SSR_TOT;;27;9882;;324;9781;0;0
SSR;2024;810000158;SSR LE REFUGE PROTESTANT MAZAMET;240000265;SSR_A;;30;10980;0;348;10280;0;
SSR;2024;810000158;SSR LE REFUGE PROTESTANT MAZAMET;240000265;SSR_A50;1;30;;0;;10280;0;
SSR;2024;810000158;SSR LE REFUGE PROTESTANT MAZAMET;240000265;SSR_TOT;;30;10980;0;348;10280;0;0
SSR;2024;810000232;CMRF ALBI;810099903;SSR_A;;104;38064;29;892;34626;7721;
SSR;2024;810000232;CMRF ALBI;810099903;SSR_A50;1;5;;5;;205;22;
SSR;2024;810000232;CMRF ALBI;810099903;SSR_A51;1;44;;10;;21785;4209;
SSR;2024;810000232;CMRF ALBI;810099903;SSR_A52;1;55;;14;;11500;3490;
SSR;2024;810000232;CMRF ALBI;810099903;SSR_A59;0;0;;;;1136;0;
SSR;2024;810000232;CMRF ALBI;810099903;SSR_TOT;;104;38064;29;892;34626;7721;1
SSR;2024;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;SSR_A;;30;10980;6;389;8764;1699;
SSR;2024;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;SSR_A50;1;10;;6;;1437;1699;
SSR;2024;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;SSR_A59;1;20;;;;7327;0;
SSR;2024;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;SSR_TOT;;30;10980;6;389;8764;1699;0
SSR;2024;810000513;CH GAILLAC;810000349;SSR_A;;27;9882;4;274;9159;978;
SSR;2024;810000513;CH GAILLAC;810000349;SSR_A50;1;27;;4;;9159;978;
SSR;2024;810000513;CH GAILLAC;810000349;SSR_TOT;;27;9882;4;274;9159;978;0
SSR;2024;810000539;CH GRAULHET;810000398;SSR_A;;20;6695;;127;3985;0;
SSR;2024;810000539;CH GRAULHET;810000398;SSR_A50;1;20;;;;3985;0;
SSR;2024;810000539;CH GRAULHET;810000398;SSR_TOT;;20;6695;;127;3985;0;0
SSR;2024;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;SSR_A;;54;19764;5;579;17999;186;
SSR;2024;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;SSR_A50;1;7;;5;;2278;186;
SSR;2024;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;SSR_A51;1;0;;;;0;0;
SSR;2024;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;SSR_A52;1;10;;;;2866;0;
SSR;2024;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;SSR_A59;1;37;;;;12855;0;
SSR;2024;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;SSR_TOT;;54;19764;5;579;17999;186;0
SSR;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;SSR_A;;60;21960;5;437;17469;3324;
SSR;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;SSR_A50;1;20;;;;2759;0;
SSR;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;SSR_A51;1;20;;5;;3640;3324;
SSR;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;SSR_A59;1;20;;;;11070;0;
SSR;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;SSR_TOT;;60;21960;5;437;17469;3324;0
SSR;2024;810003954;CRPA VALENCE D'ALBIGEOIS;810099903;SSR_A;;72;26352;;544;23313;0;
SSR;2024;810003954;CRPA VALENCE D'ALBIGEOIS;810099903;SSR_A50;1;27;;;;6595;0;
SSR;2024;810003954;CRPA VALENCE D'ALBIGEOIS;810099903;SSR_A59;1;45;;;;16718;0;
SSR;2024;810003954;CRPA VALENCE D'ALBIGEOIS;810099903;SSR_TOT;;72;26352;;544;23313;0;0
SSR;2024;810004200;CL SSR KORIAN LE CHATEAU CAHUZAC;310025010;SSR_A;;108;39420;;677;24537;0;
SSR;2024;810004200;CL SSR KORIAN LE CHATEAU CAHUZAC;310025010;SSR_A50;1;9;;;;4256;0;
SSR;2024;810004200;CL SSR KORIAN LE CHATEAU CAHUZAC;310025010;SSR_A55;1;59;;;;3913;0;
SSR;2024;810004200;CL SSR KORIAN LE CHATEAU CAHUZAC;310025010;SSR_A59;1;40;;;;16368;0;
SSR;2024;810004200;CL SSR KORIAN LE CHATEAU CAHUZAC;310025010;SSR_TOT;;108;39420;;677;24537;0;0
SSR;2024;810099838;CHIC CASTRES MAZAMET SITE MONGES CASTR;810000380;SSR_A;;38;13908;2;352;12279;80;
SSR;2024;810099838;CHIC CASTRES MAZAMET SITE MONGES CASTR;810000380;SSR_A51;1;20;;2;;6928;80;
SSR;2024;810099838;CHIC CASTRES MAZAMET SITE MONGES CASTR;810000380;SSR_A52;1;18;;;;5351;0;
SSR;2024;810099838;CHIC CASTRES MAZAMET SITE MONGES CASTR;810000380;SSR_TOT;;38;13908;2;352;12279;80;0
SSR;2024;810101170;CL TOULOUSE LAUTREC ALBI;810101162;SSR_A;;84;30660;31;747;26845;6699;
SSR;2024;810101170;CL TOULOUSE LAUTREC ALBI;810101162;SSR_A50;1;70;;17;;23874;2952;
SSR;2024;810101170;CL TOULOUSE LAUTREC ALBI;810101162;SSR_A53;1;;;1;;0;0;
SSR;2024;810101170;CL TOULOUSE LAUTREC ALBI;810101162;SSR_A54;1;14;;10;;2971;2154;
SSR;2024;810101170;CL TOULOUSE LAUTREC ALBI;810101162;SSR_A59;1;;;3;;0;1593;
SSR;2024;810101170;CL TOULOUSE LAUTREC ALBI;810101162;SSR_TOT;;84;30660;31;747;26845;6699;0
SSR;2024;820000032;CH MONTAUBAN;820000016;SSR_A;;50;14640;15;428;13462;4945;
SSR;2024;820000032;CH MONTAUBAN;820000016;SSR_A50;1;22;;;;1152;0;
SSR;2024;820000032;CH MONTAUBAN;820000016;SSR_A51;1;25;;9;;9679;2681;
SSR;2024;820000032;CH MONTAUBAN;820000016;SSR_A52;1;2;;6;;2248;2230;
SSR;2024;820000032;CH MONTAUBAN;820000016;SSR_A59;1;1;;;;383;34;
SSR;2024;820000032;CH MONTAUBAN;820000016;SSR_TOT;;50;14640;15;428;13462;4945;1
SSR;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;SSR_A;;;;8;0;0;492;
SSR;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;SSR_A50;1;;;8;;0;492;
SSR;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;SSR_TOT;;;;8;0;0;492;0
SSR;2024;820000198;CHI CASTELSARRASIN MOISSAC SITE CASTE;820004950;SSR_A;;36;13176;;306;11426;0;
SSR;2024;820000198;CHI CASTELSARRASIN MOISSAC SITE CASTE;820004950;SSR_A50;1;17;;;;5629;0;
SSR;2024;820000198;CHI CASTELSARRASIN MOISSAC SITE CASTE;820004950;SSR_A59;1;19;;;;5797;0;
SSR;2024;820000198;CHI CASTELSARRASIN MOISSAC SITE CASTE;820004950;SSR_TOT;;36;13176;;306;11426;0;0
SSR;2024;820000412;CL DE LONGUES AYGUES NEGREPELISSE;820000560;SSR_A;;60;21900;;743;19618;0;
SSR;2024;820000412;CL DE LONGUES AYGUES NEGREPELISSE;820000560;SSR_A58;1;60;;;;19618;0;
SSR;2024;820000412;CL DE LONGUES AYGUES NEGREPELISSE;820000560;SSR_TOT;;60;21900;;743;19618;0;0
SSR;2024;820000420;CH TURENNE NEGREPELISSE;820000206;SSR_A;;33;12078;0;239;10668;0;
SSR;2024;820000420;CH TURENNE NEGREPELISSE;820000206;SSR_A50;1;33;;0;;10668;0;
SSR;2024;820000420;CH TURENNE NEGREPELISSE;820000206;SSR_TOT;;33;12078;0;239;10668;0;0
SSR;2024;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;SSR_A;;30;10980;;356;10563;0;
SSR;2024;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;SSR_A50;1;30;;;;10563;0;
SSR;2024;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;SSR_TOT;;30;10980;;356;10563;0;
SSR;2024;820002350;CTRE MIDI GASCOGNE BEAUMONT DE LOMAGNE;820000578;SSR_A;;92;33580;;1316;26851;0;
SSR;2024;820002350;CTRE MIDI GASCOGNE BEAUMONT DE LOMAGNE;820000578;SSR_A50;1;;;;;0;0;
SSR;2024;820002350;CTRE MIDI GASCOGNE BEAUMONT DE LOMAGNE;820000578;SSR_A53;1;72;;;;25911;0;
SSR;2024;820002350;CTRE MIDI GASCOGNE BEAUMONT DE LOMAGNE;820000578;SSR_A55;1;20;;;;940;0;
SSR;2024;820002350;CTRE MIDI GASCOGNE BEAUMONT DE LOMAGNE;820000578;SSR_TOT;;92;33580;;1316;26851;0;
SSR;2024;820003218;CL SSR LA PINEDE ST NAUPHARY;820008142;SSR_A;;140;51240;10;1193;49316;2868;
SSR;2024;820003218;CL SSR LA PINEDE ST NAUPHARY;820008142;SSR_A50;1;80;;5;;27475;1549;
SSR;2024;820003218;CL SSR LA PINEDE ST NAUPHARY;820008142;SSR_A52;1;20;;5;;7489;1319;
SSR;2024;820003218;CL SSR LA PINEDE ST NAUPHARY;820008142;SSR_A59;1;40;;;;14352;0;
SSR;2024;820003218;CL SSR LA PINEDE ST NAUPHARY;820008142;SSR_TOT;;140;51240;10;1193;49316;2868;0
SSR;2024;820010866;CTRE MIDI GASCOGNE BRESSOLS;820000578;SSR_A;;;;25;0;0;5216;
SSR;2024;820010866;CTRE MIDI GASCOGNE BRESSOLS;820000578;SSR_A50;1;;;;;0;0;
SSR;2024;820010866;CTRE MIDI GASCOGNE BRESSOLS;820000578;SSR_A53;1;;;20;;0;5208;
SSR;2024;820010866;CTRE MIDI GASCOGNE BRESSOLS;820000578;SSR_A55;1;;;5;;0;8;
SSR;2024;820010866;CTRE MIDI GASCOGNE BRESSOLS;820000578;SSR_TOT;;;;25;0;0;5216;0
SSR;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;SSR_A;;;;8;0;0;2559;
SSR;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;SSR_A53;1;;;8;;0;2559;
SSR;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;SSR_TOT;;;;8;0;0;2559;0
SSR;2024;830000303;HOPITAL LEON BERARD;830100541;SSR_A;;241;87965;27;2384;73155;8325;
SSR;2024;830000303;HOPITAL LEON BERARD;830100541;SSR_A51;1;95;;12;;26279;3500;
SSR;2024;830000303;HOPITAL LEON BERARD;830100541;SSR_A52;1;30;;3;;8071;1026;
SSR;2024;830000303;HOPITAL LEON BERARD;830100541;SSR_A53;1;76;;11;;34281;3747;
SSR;2024;830000303;HOPITAL LEON BERARD;830100541;SSR_A57;1;40;;1;;4524;52;
SSR;2024;830000303;HOPITAL LEON BERARD;830100541;SSR_TOT;;241;87965;27;2384;73155;8325;
SSR;2024;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;SSR_A;;30;10782;;204;9520;0;
SSR;2024;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;SSR_A50;1;;;;;0;0;
SSR;2024;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;SSR_A59;1;30;;;;9520;0;
SSR;2024;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;SSR_TOT;;30;10782;;204;9520;0;0
SSR;2024;830016556;CLINIQUE LES ESPERELS;830000451;SSR_A;;57;20862;;569;18868;0;
SSR;2024;830016556;CLINIQUE LES ESPERELS;830000451;SSR_A50;1;57;;;;18868;0;
SSR;2024;830016556;CLINIQUE LES ESPERELS;830000451;SSR_TOT;;57;20862;;569;18868;0;
SSR;2024;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;SSR_A;;50;18250;;480;17271;0;
SSR;2024;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;SSR_A50;1;0;;;;0;0;
SSR;2024;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;SSR_A59;1;50;;;;17271;0;
SSR;2024;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;SSR_TOT;;50;18250;;480;17271;0;0
SSR;2024;830100012;APHP HOPITAL SAN SALVADOUR;750712184;SSR_A;;65;20862;14;248;19382;2641;
SSR;2024;830100012;APHP HOPITAL SAN SALVADOUR;750712184;SSR_A52;1;65;;14;;19382;2641;
SSR;2024;830100012;APHP HOPITAL SAN SALVADOUR;750712184;SSR_E;;39;14274;16;144;12445;2627;
SSR;2024;830100012;APHP HOPITAL SAN SALVADOUR;750712184;SSR_E52;1;39;;16;;12445;2627;
SSR;2024;830100012;APHP HOPITAL SAN SALVADOUR;750712184;SSR_TOT;;104;35136;30;392;31827;5268;0
SSR;2024;830100087;CCV DE SAINT RAPHAEL LA CHENEVIERE;920030269;SSR_A;;80;29280;10;1202;27720;7176;
SSR;2024;830100087;CCV DE SAINT RAPHAEL LA CHENEVIERE;920030269;SSR_A50;1;1;;;;4;0;
SSR;2024;830100087;CCV DE SAINT RAPHAEL LA CHENEVIERE;920030269;SSR_A53;1;79;;10;;27716;7176;
SSR;2024;830100087;CCV DE SAINT RAPHAEL LA CHENEVIERE;920030269;SSR_TOT;;80;29280;10;1202;27720;7176;0
