BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACT;ACTINT
IMAGES;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;dtIRM2;1;1;180;0;0;2072;2252;
IMAGES;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;IRM;1;1;966;4;0;2322;3292;0
IMAGES;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;RADIO;3;3;7264;58;1;14537;21860;1
IMAGES;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;SCAN;1;1;4969;35;1;6226;11231;1
IMAGES;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;IRM;1;1;654;;39;10705;11398;0
IMAGES;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;MAMM;1;1;;;;1982;1982;
IMAGES;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;RADIO;2;2;2611;82;0;19359;22052;1
IMAGES;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;SCAN;1;1;1582;177;0;14760;16519;0
IMAGES;2024;830000303;HOPITAL LEON BERARD;830100541;RADIO;1;1;3119;;244;;3363;
IMAGES;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;CAM;2;2;918;0;0;6025;6943;0
IMAGES;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;IRM;1;1;902;4;;13071;13977;0
IMAGES;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;LITHO;1;1;0;;;;0;
IMAGES;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;MAMM;1;1;;;;1;1;
IMAGES;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;RADIO;3;3;4916;23;;23174;28113;0
IMAGES;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;SCAN;2;2;5375;25;0;35387;40787;0
IMAGES;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;VASC;1;1;2432;;;;2432;
IMAGES;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;dtIRM2;1;1;902;4;0;13071;13977;0
IMAGES;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;IRM;1;;;;;;;
IMAGES;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;RADIO;2;;;;;;;
IMAGES;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;SCAN;1;;;;;;;
IMAGES;2024;830000345;CHITS CH SAINTE MUSSE;830100616;CAM;3;3;456;;51;8454;8961;0
IMAGES;2024;830000345;CHITS CH SAINTE MUSSE;830100616;IRM;2;1;1859;410;;9154;11423;
IMAGES;2024;830000345;CHITS CH SAINTE MUSSE;830100616;MAMM;1;1;;;;1959;1959;
IMAGES;2024;830000345;CHITS CH SAINTE MUSSE;830100616;RADIO;3;3;21832;86;;27010;48928;1
IMAGES;2024;830000345;CHITS CH SAINTE MUSSE;830100616;SCAN;3;3;15029;51;;12198;27278;1
IMAGES;2024;830000345;CHITS CH SAINTE MUSSE;830100616;TOMO;2;2;155;;28;6927;7110;0
IMAGES;2024;830000345;CHITS CH SAINTE MUSSE;830100616;VASC;2;2;4223;23;;71;4317;
IMAGES;2024;830016556;CLINIQUE LES ESPERELS;830000451;RADIO;1;;;;;;;0
IMAGES;2024;830100012;APHP HOPITAL SAN SALVADOUR;750712184;RADIO;1;1;485;225;136;105;951;0
IMAGES;2024;830100251;CLINIQUE DU CAP D'OR;830000063;IRM;2;2;260;1;;20349;20610;0
IMAGES;2024;830100251;CLINIQUE DU CAP D'OR;830000063;MAMM;1;;;;;;;
IMAGES;2024;830100251;CLINIQUE DU CAP D'OR;830000063;RADIO;1;;;;;;;0
IMAGES;2024;830100251;CLINIQUE DU CAP D'OR;830000063;SCAN;1;1;1272;;;12637;13909;1
IMAGES;2024;830100251;CLINIQUE DU CAP D'OR;830000063;dtIRM2;1;1;119;;;10404;10523;0
IMAGES;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;IRM;2;2;267;3;;19313;19583;
IMAGES;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;RADIO;1;;;;;;;
IMAGES;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;SCAN;2;2;2138;10;;23128;25276;
IMAGES;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;VASC;6;;;;;;;
IMAGES;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;dtIRM2;1;1;56;1;;9730;9787;
IMAGES;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;LITHO;1;;;;;;;
IMAGES;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;RADIO;1;;;;;;;
IMAGES;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;SCAN;1;;;;;;;
IMAGES;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;VASC;1;;;;;;;
IMAGES;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;IRM;3;2;220;;;6267;6487;0
IMAGES;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;LITHO;1;1;105;;;;105;
IMAGES;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;MAMM;1;;;;;;;
IMAGES;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;RADIO;2;;;;;;;
IMAGES;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;SCAN;1;;;;;;;
IMAGES;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;VASC;1;1;252;;;;252;
IMAGES;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;dtIRM2;1;1;752;;;6511;7263;0
IMAGES;2024;830100459;CLINIQUE SAINT MICHEL;830000212;RADIO;1;;;;;;;
IMAGES;2024;830100459;CLINIQUE SAINT MICHEL;830000212;SCAN;1;1;427;;;11653;12080;1
IMAGES;2024;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;RADIO;2;;;;;;;0
IMAGES;2024;830100558;HOPITAL RENEE SABRAN HYERES;690781810;RADIO;2;2;3742;1;0;14633;18376;0
IMAGES;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;CAM;2;2;48;;;2129;2177;0
IMAGES;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;IRM;2;2;1454;;;5700;7154;0
IMAGES;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;RADIO;4;4;11696;;;23562;35258;1
IMAGES;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;SCAN;2;2;6570;;;12648;19218;1
IMAGES;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;TOMO;1;1;273;;;3611;3884;0
IMAGES;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;VASC;3;3;3544;;;577;4121;1
IMAGES;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;dtIRM2;1;1;1049;;;3952;5001;0
IMAGES;2024;830100608;CHITS CH GEORGE SAND;830100616;RADIO;2;2;3497;630;;9254;13381;1
IMAGES;2024;830100608;CHITS CH GEORGE SAND;830100616;SCAN;1;1;4864;581;;4166;9611;1
IMAGES;2024;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;RADIO;1;1;1075;;;;1075;
IMAGES;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;IRM;1;1;13;;;2150;2163;0
IMAGES;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;RADIO;1;1;683;;;11913;12596;
IMAGES;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;SCAN;1;1;181;;;3298;3479;0
IMAGES;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;VASC;1;1;569;;;1531;2100;
IMAGES;2024;840000285;POLYCLINIQUE URBAIN V;840000608;RADIO;1;;;;;0;0;
IMAGES;2024;840000285;POLYCLINIQUE URBAIN V;840000608;SCAN;1;;;;;0;0;
IMAGES;2024;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;RADIO;1;;;;;;;
IMAGES;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;RADIO;1;1;925;;;11824;12749;
IMAGES;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;SCAN;1;1;984;;;6955;7939;0
IMAGES;2024;840000350;INSTITUT SAINTE CATHERINE;840000657;IRM;1;0;;;;;;
IMAGES;2024;840000350;INSTITUT SAINTE CATHERINE;840000657;MAMM;3;0;;;;;;
IMAGES;2024;840000350;INSTITUT SAINTE CATHERINE;840000657;RADIO;2;0;;;;;;
IMAGES;2024;840000350;INSTITUT SAINTE CATHERINE;840000657;SCAN;1;0;;;;;;
IMAGES;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;IRM;1;0;;;;;;0
IMAGES;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;RADIO;2;2;1163;;;15093;16256;0
IMAGES;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;SCAN;1;0;;;;;;0
IMAGES;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;IRM;1;1;352;;;2203;2555;
IMAGES;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;RADIO;3;3;4672;;;15632;20304;
IMAGES;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;SCAN;1;1;4530;;;6923;11453;
IMAGES;2024;840000491;CHI SITE DE PERTUIS;130041916;RADIO;2;2;504;;;7162;7666;
IMAGES;2024;840000491;CHI SITE DE PERTUIS;130041916;SCAN;1;1;2409;;;1805;4214;
IMAGES;2024;840000525;CH VAISON LA ROMAINE;840000111;MAMM;1;;;;;;;
IMAGES;2024;840000525;CH VAISON LA ROMAINE;840000111;RADIO;3;3;864;31;182;4015;5092;0
IMAGES;2024;840000525;CH VAISON LA ROMAINE;840000111;SCAN;1;1;636;;;5547;6183;0
IMAGES;2024;840000533;CH JULES NIEL DE VALREAS;840000129;RADIO;1;1;267;0;0;6913;7180;
IMAGES;2024;840000533;CH JULES NIEL DE VALREAS;840000129;SCAN;1;1;594;;;2411;3005;
IMAGES;2024;840000541;CHS DE MONTFAVET;840000137;RADIO;1;1;1014;205;;;1219;0
IMAGES;2024;840000558;CTRE PNEUMO ROQUEFRAICHE CHI CAVAILLON;840004659;RADIO;1;1;870;0;0;494;1364;0
IMAGES;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;CAM;3;3;396;;;8038;8434;
IMAGES;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;IRM;2;2;3160;;;6525;9685;
IMAGES;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;MAMM;1;1;;;;1493;1493;
IMAGES;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;RADIO;6;6;25107;;;41275;66382;
IMAGES;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SCAN;3;3;18975;;;16571;35546;
IMAGES;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;TOMO;1;1;200;;;5026;5226;
IMAGES;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;VASC;1;1;563;;;19;582;
IMAGES;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;dtIRM2;2;2;3160;;;6525;9685;
IMAGES;2024;840013312;CLINIQUE RHONE DURANCE;840003685;LITHO;1;;;;;;;
IMAGES;2024;840013312;CLINIQUE RHONE DURANCE;840003685;RADIO;1;;;;;;;
IMAGES;2024;840013312;CLINIQUE RHONE DURANCE;840003685;SCAN;1;;;;;;;
IMAGES;2024;840013312;CLINIQUE RHONE DURANCE;840003685;VASC;4;;;;;;;
IMAGES;2024;840013445;CLINIQUE FONTVERT;840014658;IRM;1;;;;;;;0
IMAGES;2024;840013445;CLINIQUE FONTVERT;840014658;RADIO;4;;;;;;;0
IMAGES;2024;840013445;CLINIQUE FONTVERT;840014658;SCAN;1;;;;;;;0
IMAGES;2024;850000118;CLINIQUE SAINT CHARLES;850013244;IRM;2;;;;;;;
IMAGES;2024;850000118;CLINIQUE SAINT CHARLES;850013244;MAMM;1;;;;;;;
IMAGES;2024;850000118;CLINIQUE SAINT CHARLES;850013244;RADIO;3;;;;;;;
IMAGES;2024;850000118;CLINIQUE SAINT CHARLES;850013244;SCAN;2;;;;;;;
IMAGES;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;CAM;2;2;491;30;;9412;9933;0
IMAGES;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;IRM;3;3;2982;299;;10688;13969;
IMAGES;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;LITHO;1;1;11;;;;11;
IMAGES;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;MAMM;2;2;;;;4432;4432;
IMAGES;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;RADIO;6;6;30979;64;;38151;69194;
IMAGES;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;SCAN;2;2;17477;4;;7914;25395;
IMAGES;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;TOMO;2;2;423;21;;5004;5448;0
IMAGES;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;VASC;3;3;4410;99;;20;4529;
IMAGES;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;dtIRM2;1;1;154;10;;4879;5043;
IMAGES;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;IRM;1;1;424;98;1;3326;3849;
IMAGES;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;MAMM;1;1;;;;3386;3386;
IMAGES;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;RADIO;3;3;7622;217;10;20703;28552;
IMAGES;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;SCAN;1;1;5851;434;12;8227;14524;
IMAGES;2024;850000209;CHD-SITE DE LUCON;850000019;MAMM;1;1;;;;3054;3054;
IMAGES;2024;850000209;CHD-SITE DE LUCON;850000019;RADIO;2;2;2529;;;13679;16208;
IMAGES;2024;850000209;CHD-SITE DE LUCON;850000019;SCAN;1;1;2733;3;;5448;8184;
IMAGES;2024;850000225;CHD - SITE DE MONTAIGU;850000019;RADIO;1;1;1592;6;;4686;6284;
IMAGES;2024;850000225;CHD - SITE DE MONTAIGU;850000019;SCAN;1;1;1744;13;;6081;7838;
IMAGES;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;IRM;1;1;751;;;3255;4006;0
IMAGES;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;MAMM;1;1;;;;3740;3740;
IMAGES;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;RADIO;5;5;9332;;;27966;37298;0
IMAGES;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;SCAN;1;1;6923;;;5472;12395;0
IMAGES;2024;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;RADIO;1;1;352;0;0;6;358;1
IMAGES;2024;850000647;CH DES COLLINES VENDEENNES;850025867;RADIO;1;1;335;;;3278;3613;
IMAGES;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;IRM;1;1;183;2;;2497;2682;0
IMAGES;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;LITHO;1;1;11;;;40;51;
IMAGES;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;MAMM;1;1;;;;901;901;
IMAGES;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;RADIO;4;4;3111;6;;18290;21407;0
IMAGES;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;SCAN;1;1;1221;;;4719;5940;0
IMAGES;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;VASC;1;1;329;;;2059;2388;
IMAGES;2024;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;IRM;1;1;8;;;1084;1092;0
IMAGES;2024;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;RADIO;3;3;328;;;6471;6799;0
IMAGES;2024;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;SCAN;1;1;196;;;3402;3598;0
IMAGES;2024;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;MAMM;1;1;;;;1577;1577;
IMAGES;2024;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;RADIO;3;3;1544;;;14717;16261;0
IMAGES;2024;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;SCAN;1;1;1004;;;4877;5881;0
IMAGES;2024;860000223;CHU LA MILETRIE;860014208;CAM;3;3;666;16;;8135;8817;0
IMAGES;2024;860000223;CHU LA MILETRIE;860014208;IRM;5;5;4294;26;96;13257;17673;1
IMAGES;2024;860000223;CHU LA MILETRIE;860014208;LITHO;1;1;11;;;;11;0
IMAGES;2024;860000223;CHU LA MILETRIE;860014208;MAMM;3;3;;;;3867;3867;
IMAGES;2024;860000223;CHU LA MILETRIE;860014208;RADIO;6;6;41597;86;322;37007;79012;0
IMAGES;2024;860000223;CHU LA MILETRIE;860014208;SCAN;5;5;21899;121;88;18600;40708;1
IMAGES;2024;860000223;CHU LA MILETRIE;860014208;TOMO;2;2;1458;;;7712;9170;0
IMAGES;2024;860000223;CHU LA MILETRIE;860014208;VASC;2;2;2054;11;;193;2258;1
IMAGES;2024;860000223;CHU LA MILETRIE;860014208;dtIRM2;5;5;4294;26;96;13257;17673;1
IMAGES;2024;860010321;POLYCLINIQUE DE POITIERS;860010313;IRM;1;1;60;;;9044;9104;0
IMAGES;2024;860010321;POLYCLINIQUE DE POITIERS;860010313;RADIO;3;3;2901;;;43434;46335;
IMAGES;2024;860010321;POLYCLINIQUE DE POITIERS;860010313;SCAN;1;1;416;;;11834;12250;
IMAGES;2024;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;MAMM;1;1;;;;1832;1832;
IMAGES;2024;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;RADIO;1;1;190;;;;190;
IMAGES;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;CAM;3;3;1005;;;11536;12541;
IMAGES;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;IRM;3;3;7032;;;37476;44508;
IMAGES;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;RADIO;8;8;29056;;;51671;80727;
IMAGES;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;SCAN;3;3;23378;;;46051;69429;
IMAGES;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;TOMO;1;1;642;;;6814;7456;
IMAGES;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;VASC;3;3;6449;;;2575;9024;
IMAGES;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;dtIRM2;1;1;1853;;;12813;14666;
IMAGES;2024;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;MAMM;1;1;;;;1643;1643;
IMAGES;2024;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;RADIO;3;3;3777;10;;12939;16726;
IMAGES;2024;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;SCAN;1;1;2335;8;;3004;5347;
IMAGES;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;IRM;1;1;120;;;950;1070;0
IMAGES;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;MAMM;1;1;;;;2036;2036;
IMAGES;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;RADIO;2;2;1562;;;8941;10503;0
IMAGES;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;SCAN;1;1;1831;;;4447;6278;0
IMAGES;2024;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;IRM;1;;;;;;;0
IMAGES;2024;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;RADIO;6;;;;;;;1
IMAGES;2024;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;SCAN;4;;;;;;;1
IMAGES;2024;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;IRM;1;;;;;;;0
IMAGES;2024;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;MAMM;1;;;;;;;
IMAGES;2024;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;RADIO;3;;;;;;;0
IMAGES;2024;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;SCAN;1;;;;;;;0
IMAGES;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;RADIO;2;2;685;;;336;1021;
IMAGES;2024;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;RADIO;2;2;981;0;0;0;981;1
IMAGES;2024;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;MAMM;2;2;;;;6765;6765;
IMAGES;2024;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;RADIO;2;2;2808;;;16794;19602;
IMAGES;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;IRM;2;2;1729;;;6995;8724;
IMAGES;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;MAMM;1;1;;;;864;864;
IMAGES;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;RADIO;2;2;9766;;;15186;24952;1
IMAGES;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SCAN;2;2;11111;;;10465;21576;1
IMAGES;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;dtIRM2;1;1;478;;;3730;4208;
IMAGES;2024;880000039;CHI HMV - SITE GERARDMER;880009147;MAMM;1;1;;;;1496;1496;
IMAGES;2024;880000039;CHI HMV - SITE GERARDMER;880009147;RADIO;2;2;251;0;;10108;10359;
IMAGES;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;IRM;1;1;471;;;4158;4629;
IMAGES;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;MAMM;1;1;;;;1073;1073;
IMAGES;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;RADIO;4;4;5537;;;17295;22832;
IMAGES;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;SCAN;1;1;4966;;;9459;14425;
IMAGES;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;IRM;1;1;265;68;;4406;4739;0
IMAGES;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;MAMM;1;1;;;;1330;1330;
IMAGES;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;RADIO;3;3;4480;28;;11197;15705;0
IMAGES;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;SCAN;1;1;3302;394;;6428;10124;1
IMAGES;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;IRM;1;1;331;;;5162;5493;0
IMAGES;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;MAMM;1;1;;;;1507;1507;
IMAGES;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;RADIO;2;2;3838;13;;14795;18646;0
IMAGES;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;SCAN;1;1;2200;11;;7108;9319;1
IMAGES;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;dtIRM1;1;1;331;;;;331;0
IMAGES;2024;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;MAMM;1;1;;;;847;847;
IMAGES;2024;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;RADIO;2;2;813;;;6747;7560;0
IMAGES;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;CAM;2;;;;;;;0
IMAGES;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;IRM;1;;;;;;;0
IMAGES;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;LITHO;1;;;;;;;1
IMAGES;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;RADIO;2;;;;;;;0
IMAGES;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;SCAN;1;;;;;;;0
IMAGES;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;TOMO;1;;;;;;;0
IMAGES;2024;890975527;CH AUXERRE;890000037;CAM;1;;;;;;;0
IMAGES;2024;890975527;CH AUXERRE;890000037;IRM;1;1;1283;;;6067;7350;0
IMAGES;2024;890975527;CH AUXERRE;890000037;MAMM;1;1;;;;2271;2271;
IMAGES;2024;890975527;CH AUXERRE;890000037;RADIO;3;3;12150;;;28001;40151;
IMAGES;2024;890975527;CH AUXERRE;890000037;SCAN;2;2;10022;;;13524;23546;1
IMAGES;2024;890975527;CH AUXERRE;890000037;dtIRM2;1;;;;;;;0
IMAGES;2024;890975535;CH AVALLON;890000409;IRM;1;1;134;;;26;160;0
IMAGES;2024;890975535;CH AVALLON;890000409;MAMM;1;;;;;;;
IMAGES;2024;890975535;CH AVALLON;890000409;RADIO;3;3;861;;;2797;3658;0
IMAGES;2024;890975535;CH AVALLON;890000409;SCAN;1;1;3319;;;1679;4998;1
IMAGES;2024;890975535;CH AVALLON;890000409;dtIRM1;1;1;5;;;9;14;0
IMAGES;2024;890975543;CH JOIGNY;890000417;MAMM;1;1;;;;340;340;
IMAGES;2024;890975543;CH JOIGNY;890000417;RADIO;3;3;690;;;13655;14345;0
IMAGES;2024;890975543;CH JOIGNY;890000417;SCAN;1;1;1030;;;3816;4846;0
IMAGES;2024;890975550;CH SENS;890970569;IRM;2;2;1076;;645;11392;13113;0
IMAGES;2024;890975550;CH SENS;890970569;MAMM;3;3;;;;3553;3553;
IMAGES;2024;890975550;CH SENS;890970569;RADIO;3;3;5928;;;26043;31971;1
IMAGES;2024;890975550;CH SENS;890970569;SCAN;2;2;3298;;;15496;18794;1
IMAGES;2024;890975550;CH SENS;890970569;dtIRM2;1;1;30;;1;6337;6368;0
IMAGES;2024;900003039;HNFC SITE TREVENANS;900000365;CAM;3;0;0;;;;0;
IMAGES;2024;900003039;HNFC SITE TREVENANS;900000365;IRM;2;2;2779;;;6234;9013;0
IMAGES;2024;900003039;HNFC SITE TREVENANS;900000365;LITHO;1;1;51;;;;51;
IMAGES;2024;900003039;HNFC SITE TREVENANS;900000365;MAMM;1;1;;;;3473;3473;
IMAGES;2024;900003039;HNFC SITE TREVENANS;900000365;RADIO;7;7;26025;;;41082;67107;1
IMAGES;2024;900003039;HNFC SITE TREVENANS;900000365;SCAN;2;2;17553;;;12068;29621;1
IMAGES;2024;900003039;HNFC SITE TREVENANS;900000365;TOMO;1;0;0;;;;0;
IMAGES;2024;900003039;HNFC SITE TREVENANS;900000365;VASC;1;1;1561;;;;1561;
IMAGES;2024;900003039;HNFC SITE TREVENANS;900000365;dtIRM1;1;1;43;;;908;951;0
IMAGES;2024;900003039;HNFC SITE TREVENANS;900000365;dtIRM2;1;1;436;;;4068;4504;0
IMAGES;2024;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;IRM;2;0;;;;;;
IMAGES;2024;910000272;CH D ARPAJON;910110014;MAMM;1;1;;;;694;694;
IMAGES;2024;910000272;CH D ARPAJON;910110014;RADIO;2;2;3445;;;8304;11749;0
IMAGES;2024;910000272;CH D ARPAJON;910110014;SCAN;1;1;1945;;;1792;3737;0
