BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST;DISU;DISHU
IMAGES_P;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;N4130;0.06;;0;0;;
IMAGES_P;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;NAUT;0.13;;;;;
IMAGES_P;2024;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;M1160;;12;;;1;1
IMAGES_P;2024;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;N4130;6;;0;1;;
IMAGES_P;2024;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;N4160;1;;;;;
IMAGES_P;2024;810000224;CL CLAUDE BERNARD ALBI;810000471;M1160;;8;0;1;0;1
IMAGES_P;2024;810000224;CL CLAUDE BERNARD ALBI;810000471;M1210;;8;0;1;;
IMAGES_P;2024;810000224;CL CLAUDE BERNARD ALBI;810000471;N4130;;;0;1;;
IMAGES_P;2024;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;M1160;0.69;;0;0;0;0
IMAGES_P;2024;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;N4130;2.67;;0;0;;
IMAGES_P;2024;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;NAUT;1.94;;;;;
IMAGES_P;2024;810000505;CH ALBI;810000331;M1160;5;;0;1;0;0
IMAGES_P;2024;810000505;CH ALBI;810000331;M1210;2.4;1;0;0;;
IMAGES_P;2024;810000505;CH ALBI;810000331;N4130;27.63;;1;0;;
IMAGES_P;2024;810000505;CH ALBI;810000331;N4160;1;;;;;
IMAGES_P;2024;810000505;CH ALBI;810000331;NAUT;11.61;;;;;
IMAGES_P;2024;810000513;CH GAILLAC;810000349;M1160;0.25;;0;0;0;0
IMAGES_P;2024;810000513;CH GAILLAC;810000349;NAUT;1;;;;;
IMAGES_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;M1160;1.41;4;0;1;1;0
IMAGES_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N4130;18.28;;1;1;;
IMAGES_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N4160;1;;;;;
IMAGES_P;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;NAUT;8.54;;;;;
IMAGES_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;M1160;0.88;;0;0;;
IMAGES_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;N4130;8;;0;0;;
IMAGES_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;N4160;0.8;;;;;
IMAGES_P;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;NAUT;7.21;;;;;
IMAGES_P;2024;810101170;CL TOULOUSE LAUTREC ALBI;810101162;M1160;0;9;1;1;0;
IMAGES_P;2024;820000032;CH MONTAUBAN;820000016;M1160;10.33;;0;1;0;0
IMAGES_P;2024;820000032;CH MONTAUBAN;820000016;N4130;23.48;;0;;;
IMAGES_P;2024;820000032;CH MONTAUBAN;820000016;N4160;1;;;;;
IMAGES_P;2024;820000032;CH MONTAUBAN;820000016;NAUT;8.04;;;;;
IMAGES_P;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;M1160;;9;0;1;1;0
IMAGES_P;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;M1210;;13;0;1;;
IMAGES_P;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;N4130;;;0;1;;
IMAGES_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;M1160;2.69;;1;1;0;0
IMAGES_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N4130;7.77;;0;0;;
IMAGES_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N4160;0.17;;;;;
IMAGES_P;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;NAUT;6.43;;;;;
IMAGES_P;2024;820002350;CTRE MIDI GASCOGNE BEAUMONT DE LOMAGNE;820000578;N4130;0.23;;;;;
IMAGES_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;M1160;1;;;;;
IMAGES_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N4130;8.54;;0;1;;
IMAGES_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N4160;0.43;;;;;
IMAGES_P;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;NAUT;7.27;;;;;
IMAGES_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;M1160;2.56;;0;1;0;0
IMAGES_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N4130;17.24;;1;0;;
IMAGES_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N4160;0.88;;;;;
IMAGES_P;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;NAUT;8.13;;;;;
IMAGES_P;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;M1160;5.71;2;0;1;0;0
IMAGES_P;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N4130;15.09;;1;0;;
IMAGES_P;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N4160;0.6;;;;;
IMAGES_P;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;NAUT;4.68;;;;;
IMAGES_P;2024;830000303;HOPITAL LEON BERARD;830100541;N4130;1.9;;0;0;;
IMAGES_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M1160;6.5;14;0;1;0;0
IMAGES_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M1210;2;0;0;0;;
IMAGES_P;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;MAUT;0.06;;;;;
IMAGES_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;M1160;9.28;1;0;0;0;0
IMAGES_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;M1210;5.4;;;;;
IMAGES_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;N4130;30.17;;;;;
IMAGES_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;N4160;2.55;;;;;
IMAGES_P;2024;830000345;CHITS CH SAINTE MUSSE;830100616;NAUT;16.18;;;;;
IMAGES_P;2024;830100012;APHP HOPITAL SAN SALVADOUR;750712184;N4130;1;;0;0;;
IMAGES_P;2024;830100012;APHP HOPITAL SAN SALVADOUR;750712184;NAUT;1;;;;;
IMAGES_P;2024;830100251;CLINIQUE DU CAP D'OR;830000063;M1160;0;69;0;0;0;0
IMAGES_P;2024;830100251;CLINIQUE DU CAP D'OR;830000063;MAUT;1;;;;;
IMAGES_P;2024;830100251;CLINIQUE DU CAP D'OR;830000063;N4130;12;;0;1;;
IMAGES_P;2024;830100251;CLINIQUE DU CAP D'OR;830000063;N4160;1;;;;;
IMAGES_P;2024;830100251;CLINIQUE DU CAP D'OR;830000063;NAUT;7.39;;;;;
IMAGES_P;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;M1160;;69;0;1;0;0
IMAGES_P;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;MAUT;0.1;6;;;;
IMAGES_P;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;N4130;11.85;;0;1;;
IMAGES_P;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;N4160;0.98;;;;;
IMAGES_P;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;NAUT;13.53;;;;;
IMAGES_P;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;M1160;;24;0;1;0;0
IMAGES_P;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;N4130;0.05;;0;1;;
IMAGES_P;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;M1160;;15;0;1;1;1
IMAGES_P;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N4130;;12;0;1;;
IMAGES_P;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;NAUT;;7;;;;
IMAGES_P;2024;830100459;CLINIQUE SAINT MICHEL;830000212;M1160;;55;0;1;0;0
IMAGES_P;2024;830100459;CLINIQUE SAINT MICHEL;830000212;N4130;3.17;;0;1;;
IMAGES_P;2024;830100459;CLINIQUE SAINT MICHEL;830000212;N4160;0.26;;;;;
IMAGES_P;2024;830100459;CLINIQUE SAINT MICHEL;830000212;NAUT;2.7;;;;;
IMAGES_P;2024;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;M1160;;;;1;;1
IMAGES_P;2024;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;N4130;;;0;1;;
IMAGES_P;2024;830100558;HOPITAL RENEE SABRAN HYERES;690781810;M1160;0.6;;0;0;0;1
IMAGES_P;2024;830100558;HOPITAL RENEE SABRAN HYERES;690781810;N4130;4.25;;;;;
IMAGES_P;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;M1160;10.8;;1;1;1;0
IMAGES_P;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;M1210;3;;0;0;;
IMAGES_P;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;N4130;44.4;;1;0;;
IMAGES_P;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;N4160;1.8;;;;;
IMAGES_P;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;NAUT;16.8;;;;;
IMAGES_P;2024;830100608;CHITS CH GEORGE SAND;830100616;M1160;0.2;;0;0;;
IMAGES_P;2024;830100608;CHITS CH GEORGE SAND;830100616;N4130;9.69;;;;;
IMAGES_P;2024;830100608;CHITS CH GEORGE SAND;830100616;N4160;0.1;;;;;
IMAGES_P;2024;830100608;CHITS CH GEORGE SAND;830100616;NAUT;4.55;;;;;
IMAGES_P;2024;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;M1160;;1;;;;
IMAGES_P;2024;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;N4130;0.39;;;;;
IMAGES_P;2024;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;NAUT;0.39;;;;;
IMAGES_P;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;M1160;3.36;1;0;;;
IMAGES_P;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;N4130;5;;0;1;;
IMAGES_P;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;N4160;1;;;;;
IMAGES_P;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;NAUT;2;;;;;
IMAGES_P;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;M1160;;1;0;1;1;1
IMAGES_P;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;N4130;3.6;;0;1;;
IMAGES_P;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;N4160;0.2;;;;;
IMAGES_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;M1160;2.63;;0;1;0;0
IMAGES_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;N4130;5.81;;0;0;;
IMAGES_P;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;NAUT;2;;;;;
IMAGES_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;M1160;3.03;;0;1;0;0
IMAGES_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;MAUT;0.33;;;;;
IMAGES_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N4130;10.9;;0;1;;
IMAGES_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N4160;1.2;;;;;
IMAGES_P;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;NAUT;6.87;;;;;
IMAGES_P;2024;840000491;CHI SITE DE PERTUIS;130041916;N4130;4.4;;0;0;;
IMAGES_P;2024;840000491;CHI SITE DE PERTUIS;130041916;N4160;0.32;;;;;
IMAGES_P;2024;840000491;CHI SITE DE PERTUIS;130041916;NAUT;2.42;;;;;
IMAGES_P;2024;840000525;CH VAISON LA ROMAINE;840000111;M1160;0;;;;1;1
IMAGES_P;2024;840000525;CH VAISON LA ROMAINE;840000111;N4130;6;;0;1;;
IMAGES_P;2024;840000525;CH VAISON LA ROMAINE;840000111;N4160;0.1;;;;;
IMAGES_P;2024;840000533;CH JULES NIEL DE VALREAS;840000129;N4130;3.26;4;;1;;
IMAGES_P;2024;840000533;CH JULES NIEL DE VALREAS;840000129;N4160;0.2;1;;;;
IMAGES_P;2024;840000541;CHS DE MONTFAVET;840000137;M1160;0.3;;0;0;;
IMAGES_P;2024;840000541;CHS DE MONTFAVET;840000137;N4130;1;;0;0;;
IMAGES_P;2024;840000558;CTRE PNEUMO ROQUEFRAICHE CHI CAVAILLON;840004659;M1160;3.01;;0;0;0;0
IMAGES_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M1160;5.58;17;0;1;1;0
IMAGES_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M1210;2.96;1;0;0;;
IMAGES_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;MAUT;2.01;3;;;;
IMAGES_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N4130;47.59;;;;;
IMAGES_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N4160;2;;;;;
IMAGES_P;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;NAUT;55.94;;;;;
IMAGES_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;M1160;19.01;;;;;
IMAGES_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;M1210;1.8;;;;;
IMAGES_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;MAUT;3.55;;;;;
IMAGES_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;N4130;64.8;;;;;
IMAGES_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;N4160;3.87;;;;;
IMAGES_P;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;NAUT;39.27;;;;;
IMAGES_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;M1160;0.09;;0;0;0;0
IMAGES_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;N4130;21.68;;1;0;;
IMAGES_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;N4160;1.6;;;;;
IMAGES_P;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;NAUT;11.31;;;;;
IMAGES_P;2024;850000209;CHD-SITE DE LUCON;850000019;M1160;1.02;;0;0;;
IMAGES_P;2024;850000209;CHD-SITE DE LUCON;850000019;N4130;12.37;;;;;
IMAGES_P;2024;850000209;CHD-SITE DE LUCON;850000019;N4160;1;;;;;
IMAGES_P;2024;850000209;CHD-SITE DE LUCON;850000019;NAUT;5.5;;;;;
IMAGES_P;2024;850000225;CHD - SITE DE MONTAIGU;850000019;M1160;0.2;;0;0;;
IMAGES_P;2024;850000225;CHD - SITE DE MONTAIGU;850000019;N4130;5.27;;;;;
IMAGES_P;2024;850000225;CHD - SITE DE MONTAIGU;850000019;N4160;0.2;;;;;
IMAGES_P;2024;850000225;CHD - SITE DE MONTAIGU;850000019;NAUT;0.8;;;;;
IMAGES_P;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;M1160;4.13;;0;1;1;1
IMAGES_P;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N4130;25.27;;;;;
IMAGES_P;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;NAUT;13.85;;;;;
IMAGES_P;2024;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;M1160;0.1;0;0;0;0;0
IMAGES_P;2024;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;N4130;1.8;0;0;0;;
IMAGES_P;2024;850000647;CH DES COLLINES VENDEENNES;850025867;N4130;1.09;;0;;;
IMAGES_P;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;M1160;2.68;;0;1;1;0
IMAGES_P;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N4130;13.39;;1;0;;
IMAGES_P;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N4160;1;;;;;
IMAGES_P;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;NAUT;8.54;;;;;
IMAGES_P;2024;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;M1160;1.4;;0;0;1;0
IMAGES_P;2024;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;N4130;4.5;;0;0;;
IMAGES_P;2024;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;N4160;0.1;;;;;
IMAGES_P;2024;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;NAUT;2.59;;;;;
IMAGES_P;2024;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;M1160;1.7;;0;1;0;0
IMAGES_P;2024;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;MAUT;0.7;;;;;
IMAGES_P;2024;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N4130;7.12;;0;1;;
IMAGES_P;2024;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N4160;0.5;;;;;
IMAGES_P;2024;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;NAUT;3.72;;;;;
IMAGES_P;2024;860000223;CHU LA MILETRIE;860014208;M1160;19.47;;1;1;1;1
IMAGES_P;2024;860000223;CHU LA MILETRIE;860014208;M1210;6.26;;0;0;;
IMAGES_P;2024;860000223;CHU LA MILETRIE;860014208;N4130;87.73;;1;1;;
IMAGES_P;2024;860000223;CHU LA MILETRIE;860014208;N4160;4.7;;;;;
IMAGES_P;2024;860000223;CHU LA MILETRIE;860014208;NAUT;52.66;;;;;
IMAGES_P;2024;860010321;POLYCLINIQUE DE POITIERS;860010313;M1160;;16;0;1;0;0
IMAGES_P;2024;860010321;POLYCLINIQUE DE POITIERS;860010313;N4130;8.42;;;1;;
IMAGES_P;2024;860010321;POLYCLINIQUE DE POITIERS;860010313;NAUT;6;;;;;
IMAGES_P;2024;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;M1160;;1;;;;
IMAGES_P;2024;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;N4130;2;;;;;
IMAGES_P;2024;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;NAUT;2;;;;;
IMAGES_P;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;M1160;7.4;;0;1;1;0
IMAGES_P;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;M1210;2.05;;0;0;;
IMAGES_P;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;MAUT;6.32;;;;;
IMAGES_P;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;N4130;75.98;0;1;1;;
IMAGES_P;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;N4160;2.78;0;;;;
IMAGES_P;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;NAUT;62.83;0;;;;
IMAGES_P;2024;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;M1160;2;;0;1;0;0
IMAGES_P;2024;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;MAUT;2.4;;;;;
IMAGES_P;2024;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N4130;8.82;;0;1;;
IMAGES_P;2024;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;NAUT;7.15;;;;;
IMAGES_P;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;M1160;3.4;;0;1;1;0
IMAGES_P;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;M1210;;;0;1;;
IMAGES_P;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;N4130;7.57;;0;1;;
IMAGES_P;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;NAUT;1.24;;;;;
IMAGES_P;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N4130;1.13;0;1;0;;
IMAGES_P;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N4160;0.02;0;;;;
IMAGES_P;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;NAUT;1;0;;;;
IMAGES_P;2024;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;M1160;0.3;;;;;
IMAGES_P;2024;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;N4130;2;;0;0;;
IMAGES_P;2024;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;M1160;0.97;;0;1;1;0
IMAGES_P;2024;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;MAUT;0.15;;;;;
IMAGES_P;2024;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N4130;11.12;0;1;0;;
IMAGES_P;2024;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N4160;0.1;0;;;;
IMAGES_P;2024;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;NAUT;6.19;0;;;;
IMAGES_P;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;M1160;5.3;4;;1;;
IMAGES_P;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;M1210;2.5;;;0;;
IMAGES_P;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N4130;29.32;;0;0;;
IMAGES_P;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N4160;0.87;;;;;
IMAGES_P;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;NAUT;7.79;;;;;
IMAGES_P;2024;880000039;CHI HMV - SITE GERARDMER;880009147;M1160;;1;0;0;;
IMAGES_P;2024;880000039;CHI HMV - SITE GERARDMER;880009147;N4130;2.16;;0;0;;
IMAGES_P;2024;880000039;CHI HMV - SITE GERARDMER;880009147;NAUT;1.5;;;;;
IMAGES_P;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;M1160;1.8;3;;;;
IMAGES_P;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;N4130;16.12;;;;;
IMAGES_P;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;N4160;0.4;;;;;
IMAGES_P;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;NAUT;2.05;;;;;
IMAGES_P;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;M1160;1.14;1;0;1;0;0
IMAGES_P;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N4130;10.13;;0;1;;
IMAGES_P;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N4160;0.1;;;;;
IMAGES_P;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;NAUT;9.95;;;;;
IMAGES_P;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;M1160;1.6;2;0;1;1;0
IMAGES_P;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N4130;15.18;;;;;
IMAGES_P;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;NAUT;10.09;;;;;
IMAGES_P;2024;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;M1160;0.91;;0;1;0;0
IMAGES_P;2024;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N4130;3.43;;0;1;;
IMAGES_P;2024;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N4160;0.1;;;;;
IMAGES_P;2024;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;NAUT;2.61;;;;;
IMAGES_P;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;M1160;;;;1;1;1
IMAGES_P;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;M1210;;;;1;;
IMAGES_P;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;N4130;;;;1;;
IMAGES_P;2024;890975527;CH AUXERRE;890000037;M1160;6.06;1;0;;0;0
IMAGES_P;2024;890975527;CH AUXERRE;890000037;N4130;21.93;;1;0;;
IMAGES_P;2024;890975527;CH AUXERRE;890000037;N4160;2;;;;;
IMAGES_P;2024;890975527;CH AUXERRE;890000037;NAUT;11.67;;;;;
IMAGES_P;2024;890975535;CH AVALLON;890000409;M1160;;;0;1;0;0
IMAGES_P;2024;890975535;CH AVALLON;890000409;M1210;;;0;1;;
IMAGES_P;2024;890975535;CH AVALLON;890000409;N4130;1.68;;0;1;;
IMAGES_P;2024;890975535;CH AVALLON;890000409;NAUT;0.68;;;;;
IMAGES_P;2024;890975543;CH JOIGNY;890000417;M1160;2;;0;1;0;0
IMAGES_P;2024;890975543;CH JOIGNY;890000417;N4130;8.4;;1;0;;
IMAGES_P;2024;890975543;CH JOIGNY;890000417;N4160;0.8;;;;;
IMAGES_P;2024;890975543;CH JOIGNY;890000417;NAUT;4;;;;;
IMAGES_P;2024;890975550;CH SENS;890970569;M1160;;3;0;0;1;1
IMAGES_P;2024;890975550;CH SENS;890970569;MAUT;;1;;;;
IMAGES_P;2024;890975550;CH SENS;890970569;N4130;20.65;;1;0;;
IMAGES_P;2024;890975550;CH SENS;890970569;N4160;1;;;;;
IMAGES_P;2024;890975550;CH SENS;890970569;NAUT;16.73;;;;;
IMAGES_P;2024;900003039;HNFC SITE TREVENANS;900000365;M1160;3.39;4;1;1;0;0
IMAGES_P;2024;900003039;HNFC SITE TREVENANS;900000365;M1210;0.6;4;0;1;;
IMAGES_P;2024;900003039;HNFC SITE TREVENANS;900000365;MAUT;1;0;;;;
IMAGES_P;2024;900003039;HNFC SITE TREVENANS;900000365;N4130;57.11;;;;;
IMAGES_P;2024;900003039;HNFC SITE TREVENANS;900000365;N4160;2;;;;;
IMAGES_P;2024;900003039;HNFC SITE TREVENANS;900000365;NAUT;18.59;;;;;
IMAGES_P;2024;910000272;CH D ARPAJON;910110014;M1160;4.8;;0;1;0;0
IMAGES_P;2024;910000272;CH D ARPAJON;910110014;N4130;11.37;;;;;
IMAGES_P;2024;910000272;CH D ARPAJON;910110014;N4160;0.5;;;;;
IMAGES_P;2024;910000272;CH D ARPAJON;910110014;NAUT;4.65;;;;;
IMAGES_P;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;M1160;4.6;;0;1;0;0
IMAGES_P;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N4130;9.36;;1;0;;
IMAGES_P;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N4160;0.5;;;;;
IMAGES_P;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;NAUT;5.06;;;;;
IMAGES_P;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;M1160;5.17;;1;0;0;0
IMAGES_P;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;N4130;6.71;;;;;
IMAGES_P;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;N4160;0.5;;;;;
IMAGES_P;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;NAUT;4.7;;;;;
