BOR;AN;FI;RS;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;URG;SMURSAMU;BLOC;IMAG;ACTINTER;MEDNUC;BIO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;PALIA;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR
FILTRE;2024;690787478;HOPITAL PIERRE GARRAUD - HCL;690781810;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;690788930;HAD SOINS ET SANTE LYON;690001623;DECLA;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;;;;;;;;
FILTRE;2024;690788930;HAD SOINS ET SANTE LYON;690001623;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;690790472;SSR LA MAISONNEE;690029723;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2024;690790472;SSR LA MAISONNEE;690029723;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;690791082;CLINIQUE LES BRUYERES;690001904;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;690791082;CLINIQUE LES BRUYERES;690001904;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;690791132;CLINIQUE BELLECOMBE;310033550;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;690791132;CLINIQUE BELLECOMBE;310033550;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;690793468;INFIRMERIE PROTESTANTE;690002068;DECLA;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;1;1;1;1;0;0;0;0;1
FILTRE;2024;690793468;INFIRMERIE PROTESTANTE;690002068;INIT;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;;;0;;;;;;;;;;1;1;1;0;;0;0;1
FILTRE;2024;690795489;CALYDIAL - VENISSIEUX CROIZAT;690002225;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;690795489;CALYDIAL - VENISSIEUX CROIZAT;690002225;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;690796727;FONDATION ARHM;690796727;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1;1;;;;;;;;
FILTRE;2024;690796727;FONDATION ARHM;690796727;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;690797873;LONG SEJOUR DE COURS;690043237;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;690797873;LONG SEJOUR DE COURS;690043237;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;690801709;USLD LES ALTHEAS;690802715;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;690801709;USLD LES ALTHEAS;690802715;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;690802251;USLD CH DE VILLEFRANCHE;690782222;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;690802251;USLD CH DE VILLEFRANCHE;690782222;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;690802913;USLD LES HIBISCUS;920039914;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;690802913;USLD LES HIBISCUS;920039914;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;690803044;CLINIQUE IRIS - MARCY L'ETOILE;690000450;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;690803044;CLINIQUE IRIS - MARCY L'ETOILE;690000450;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;690803093;USLD LA MALETIERE VAUGNERAY;690780564;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;690803093;USLD LA MALETIERE VAUGNERAY;690780564;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;690804018;AURAL UNITE DIALYSE CH VILLEFRANCHE;690796552;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;690804018;AURAL UNITE DIALYSE CH VILLEFRANCHE;690796552;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;690805361;CH ST JOSEPH ST LUC;690805353;DECLA;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0
FILTRE;2024;690805361;CH ST JOSEPH ST LUC;690805353;INIT;1;1;1;0;0;0;0;1;1;1;0;0;1;0;1;;;0;;;;;;;;;;1;1;1;0;;0;0;0
FILTRE;2024;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;DECLA;1;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2024;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;INIT;1;1;1;0;0;0;0;1;0;1;0;0;1;0;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;700000011;GH HAUTE SAONE SITE GRAY;700004591;DECLA;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;700000011;GH HAUTE SAONE SITE GRAY;700004591;INIT;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;700000029;GH HAUTE SAONE SITE VESOUL;700004591;DECLA;1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0
FILTRE;2024;700000029;GH HAUTE SAONE SITE VESOUL;700004591;INIT;1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;;;0;;;;;;;;;;0;1;1;0;;0;0;0
FILTRE;2024;700000045;CLINIQUE MEDICALE BRUGNON AGACHE;250006335;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;700000045;CLINIQUE MEDICALE BRUGNON AGACHE;250006335;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;700000698;HAD COMTOISE VESOUL;250001161;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;700000698;HAD COMTOISE VESOUL;250001161;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;700003577;UNITE DIALYSE SANTELYS VESOUL;210012290;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;700003577;UNITE DIALYSE SANTELYS VESOUL;210012290;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;700004377;CRCPFC UNITE AMBULATOIRE HERICOURT;250006335;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;700004377;CRCPFC UNITE AMBULATOIRE HERICOURT;250006335;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;700780042;CMPR BRETEGNIER HERICOURT;250006335;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2024;700780042;CMPR BRETEGNIER HERICOURT;250006335;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;DECLA;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;700780075;CHS ST REMY ET NFC SITE SAINT REMY;700004096;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;700780075;CHS ST REMY ET NFC SITE SAINT REMY;700004096;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;700780174;CLINIQUE ST MARTIN;700000052;DECLA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;700780174;CLINIQUE ST MARTIN;700000052;INIT;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;700780208;GH HAUTE SAONE SITE LURE;700004591;DECLA;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;700780208;GH HAUTE SAONE SITE LURE;700004591;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;700784341;USLD LA CHENAIE;700004096;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;700784341;USLD LA CHENAIE;700004096;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;700784887;CRF NAVENNE;920030269;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;700784887;CRF NAVENNE;920030269;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710002569;CLINIQUE DU CHALONNAIS;710000092;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;710002569;CLINIQUE DU CHALONNAIS;710000092;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710006859;POLYCLINIQUE DU VAL DE SAONE;710000118;DECLA;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
FILTRE;2024;710006859;POLYCLINIQUE DU VAL DE SAONE;710000118;INIT;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;DECLA;1;1;1;0;1;0;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0
FILTRE;2024;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;INIT;1;1;1;0;1;0;0;1;0;1;0;0;1;1;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;710010166;UNITE DE DIALYSE DE MONTCEAU;210012290;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;710010166;UNITE DE DIALYSE DE MONTCEAU;210012290;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710010786;CH AUTUN SITE PARPAS;710781451;DECLA;1;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;710010786;CH AUTUN SITE PARPAS;710781451;INIT;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;710014317;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;DECLA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;710014317;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;INIT;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710014820;CENTRE ONCOLOGIE RADIOTHÉRAPIE MACON;710017443;DECLA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;710014820;CENTRE ONCOLOGIE RADIOTHÉRAPIE MACON;710017443;INIT;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;DECLA;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710015587;CLINIQUE LE GOUZ;750060246;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;710015587;CLINIQUE LE GOUZ;750060246;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710016775;USLD SITE EHPAD LES TERRES DE DIANE;710780958;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;710016775;USLD SITE EHPAD LES TERRES DE DIANE;710780958;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710018292;SMR MARGUERITE BOUCICAUT;750721334;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;710018292;SMR MARGUERITE BOUCICAUT;750721334;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710780081;CLINIQUE LE TINAILLER;710010695;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;710780081;CLINIQUE LE TINAILLER;710010695;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710780818;CLINIQUE VAL DRACY;710000233;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;710780818;CLINIQUE VAL DRACY;710000233;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710780917;HOPITAL PRIVE SAINTE MARIE;710000274;DECLA;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0
FILTRE;2024;710780917;HOPITAL PRIVE SAINTE MARIE;710000274;INIT;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;710781410;CLINIQUE DU PARC;710000373;DECLA;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;710781410;CLINIQUE DU PARC;710000373;INIT;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;710781535;CRRF LE BOURBONNAIS;210010294;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;710781535;CRRF LE BOURBONNAIS;210010294;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710781824;CTRE ORTHOPEDIQUE MEDICO CHIRURGICAL;710000464;DECLA;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;710781824;CTRE ORTHOPEDIQUE MEDICO CHIRURGICAL;710000464;INIT;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;710970658;ANTENNE DIALYSE DE MACON;210012290;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;710970658;ANTENNE DIALYSE DE MACON;210012290;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710972365;USLD CH DU PAYS CHAROLAIS BRIONNAIS;710780644;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;710972365;USLD CH DU PAYS CHAROLAIS BRIONNAIS;710780644;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710972423;USLD HOTEL DIEU CH LES CHANAUX;710780263;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;710972423;USLD HOTEL DIEU CH LES CHANAUX;710780263;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710973504;ANTENNE DIALYSE DE CHALON SUR SAONE;210012290;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;710973504;ANTENNE DIALYSE DE CHALON SUR SAONE;210012290;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710974502;UNITE DE DIALYSE DE CHALON SAINT REMY;210012290;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;710974502;UNITE DE DIALYSE DE CHALON SAINT REMY;210012290;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710974528;UNITE DE DIALYSE DE MACON CHANAUX;210012290;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;710974528;UNITE DE DIALYSE DE MACON CHANAUX;210012290;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710977307;CLINIQUE LA BRESSANE;710977299;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;710977307;CLINIQUE LA BRESSANE;710977299;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710978107;HOPITAL LOCAL CHAGNY;710781592;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;710978107;HOPITAL LOCAL CHAGNY;710781592;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;710978123;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;710780644;DECLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;710978123;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;710780644;INIT;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;710978131;CENTRE HOSPITALIER DU CLUNISOIS;710781089;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;710978131;CENTRE HOSPITALIER DU CLUNISOIS;710781089;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;710978156;CENTRE HOSPITALIER BRESSE LOUHANNAISE;710780214;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;710978156;CENTRE HOSPITALIER BRESSE LOUHANNAISE;710780214;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;710978180;CENTRE HOSPITALIER BELNAY;710781360;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;710978180;CENTRE HOSPITALIER BELNAY;710781360;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;710978206;CENTRE HOSPITALIER DE LA GUICHE;710780156;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;710978206;CENTRE HOSPITALIER DE LA GUICHE;710780156;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710978230;EPSM 71;710781329;DECLA;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;710978230;EPSM 71;710781329;INIT;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;710978248;CH AUTUN SITE LATOUCHE;710781451;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;710978248;CH AUTUN SITE LATOUCHE;710781451;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710978255;CH ALIGRE BOURBON LANCY;710781568;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;710978255;CH ALIGRE BOURBON LANCY;710781568;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;DECLA;1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
FILTRE;2024;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;INIT;1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;;;0;;;;;;;;;;1;1;1;0;;0;0;0
FILTRE;2024;710978271;CH PAYS CHAROLAIS BRIONNAIS CHAROLLES;710780644;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;710978271;CH PAYS CHAROLAIS BRIONNAIS CHAROLLES;710780644;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;710978289;CH LES CHANAUX MACON;710780263;DECLA;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
FILTRE;2024;710978289;CH LES CHANAUX MACON;710780263;INIT;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;;;0;;;;;;;;;;1;1;1;0;;0;0;0
FILTRE;2024;710978313;CENTRE HOSPITALIER DE MONTCEAU;710976705;DECLA;1;0;0;0;1;0;0;1;0;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;710978313;CENTRE HOSPITALIER DE MONTCEAU;710976705;INIT;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;710978347;HOTEL DIEU DU CREUSOT;570010181;DECLA;1;1;1;0;1;0;0;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0
FILTRE;2024;710978347;HOTEL DIEU DU CREUSOT;570010181;INIT;1;1;1;0;1;0;0;0;0;1;0;0;1;1;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;720000033;CENTRE HOSPITALIER DU MANS;720000025;DECLA;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
