BOR;AN;FI;RS;FI_EJ;INTMED;DOCJU_MED;INTPHA;DOCJU_PHA;INTODO;DOCJU_ODO;INTGEN;INTURG;DOCJU_URG;INT;DOCJU;FFI;dtSTAG
Q22;2024;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;;;;;;;;;;;;2;1
Q22;2024;680000601;HOPITAL DE THANN;680020336;;;;;;;;;;;;2;2
Q22;2024;680000627;HOPITAL DU HASENRAIN;680020336;5;3;;;;;2;;;7;3;1;
Q22;2024;680000684;HOPITAL LOUIS PASTEUR;680000973;76;22;2;1;;;34;5;3;117;26;68;51
Q22;2024;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;;;;;;;;;;;;3;2
Q22;2024;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;5;;;;;;1;;;6;;6;
Q22;2024;680000882;CLINIQUE DU DIACONAT COLMAR;680000643;;;;;;;2;;;2;;;
Q22;2024;680001195;HOPITAL ALBERT SCHWEITZER;680000643;6;;;;;;;;;6;;;
Q22;2024;680004546;HOPITAL EMILE MULLER;680020336;45;12;3;2;;;40;9;2;97;16;92;38
Q22;2024;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;1;;;;;;7;;;8;;;
Q22;2024;680004579;CENTRE POUR PERSONNES AGEES;680000973;;1;;;;;2;;;2;1;;
Q22;2024;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;;;;;;;;;;;;2;1
Q22;2024;690000013;CH MONTGELAS;690780036;;;;;;;;;;;;3;
Q22;2024;690000021;CH DE SAINTE FOY LES LYON;690780044;;;;;;;;;;;;6;2
Q22;2024;690000088;LE VINATIER PSY UNIV LYON METROPOLE;690780101;55;16;;;;;1;;;56;16;21;8
Q22;2024;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;7;;;;;;2;;;9;;17;8
Q22;2024;690000245;HOPITAL DE FOURVIERE;690780432;;;1;;;;7;;;8;;3;
Q22;2024;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;4;;;;;;;;;4;;1;
Q22;2024;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;26;8;1;2;1;;20;7;2;55;12;23;12
Q22;2024;690000625;HNO DE TARARE;690782271;;;;;;;7;;;7;;6;2
Q22;2024;690000773;CH DU MONT D'OR;690782925;1;;;;;;;;;1;;;5
Q22;2024;690000880;CENTRE LEON BERARD;690783220;40;10;5;;;;;;;45;10;14;
Q22;2024;690001524;CENTRE MEDICAL GERMAINE REVEL;690787338;;;;;;;;;;;;1;
Q22;2024;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;102;30;11;1;;;9;;2;122;33;31;15
Q22;2024;690019849;IHOP - HCL;690781810;3;1;;;;;;;;3;1;1;
Q22;2024;690022959;HOPITAL PRIVE NATECIA;690000732;1;;;;;;;;;1;;1;
Q22;2024;690023239;CLINIQUE DU PARC LYON;690000146;1;;;;;;;;;1;;;
Q22;2024;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;12;;0;;0;;0;0;;12;;0;0
Q22;2024;690041124;MEDIPOLE HOPITAL PRIVE;690000724;6;1;;;;;;;;6;1;;
Q22;2024;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;3;;;;;;18;;;21;;0;
Q22;2024;690041488;ADDIPSY;690041488;1;;;;;;;;;1;;;
Q22;2024;690051347;IEAJA LYON;690045117;;1;;;;;;;;;1;;
Q22;2024;690780093;HOP INSTRUC DES ARMEES DESGENETTES;750821092;3;;;;;;;;;3;;;
Q22;2024;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;;;;;;;2;;;2;;;
Q22;2024;690780507;CLINIQUE MEDICALE DE CHAMPVERT;920031721;;;;;;;;;;;;5;
Q22;2024;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;;;;;;;;6;;6;;1;
Q22;2024;690781026;SSR VAL ROSAY;690029723;1;;;;;;;;;1;;;
Q22;2024;690781745;CLINIQUE SAINT VINCENT DE PAUL LYON;690000542;3;;;;;;;;;3;;;
Q22;2024;690782172;SANTE MENTALE ET COMMUNAUTES;690782172;1;;;;;;;;;1;;;
Q22;2024;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;143;47;7;2;22;;17;;2;189;51;29;14
Q22;2024;690784137;HOPITAL LYON SUD - HCL;690781810;122;52;19;5;1;;13;;2;155;59;52;31
Q22;2024;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;118;39;16;4;;;11;;3;145;46;20;8
Q22;2024;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;32;11;3;;;;;;;35;11;18;5
Q22;2024;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;50;16;2;3;;;;;;52;19;24;5
Q22;2024;690784194;HOPITAL DES CHARPENNES - HCL;690781810;5;1;2;;;;4;;;11;1;2;1
Q22;2024;690784202;HOPITAL HENRY GABRIELLE - HCL;690781810;7;;;;;;;;;7;;;
Q22;2024;690787478;HOPITAL PIERRE GARRAUD - HCL;690781810;;2;1;;;;;;;1;2;;
Q22;2024;690796727;FONDATION ARHM;690796727;17;1;;;;;;;;17;1;;
Q22;2024;690805361;CH ST JOSEPH ST LUC;690805353;30;17;2;;;;12;8;;52;17;6;1
Q22;2024;700000011;GH HAUTE SAONE SITE GRAY;700004591;;;;;;;5;;;5;;1;1
Q22;2024;700000029;GH HAUTE SAONE SITE VESOUL;700004591;29;13;1;;;;21;4;;55;13;23;23
Q22;2024;700780042;CMPR BRETEGNIER HERICOURT;250006335;2;;;;;;;;;2;;;
Q22;2024;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;;;;;;;;;;;;1;1
Q22;2024;700780075;CHS ST REMY ET NFC SITE SAINT REMY;700004096;2;1;;;;;1;;;3;1;1;
Q22;2024;700780208;GH HAUTE SAONE SITE LURE;700004591;;;;;;;3;;;3;;2;2
Q22;2024;700784341;USLD LA CHENAIE;700004096;;;;;;;;;;;;1;1
Q22;2024;710002569;CLINIQUE DU CHALONNAIS;710000092;;;;;;;2;;;2;;;
Q22;2024;710006859;POLYCLINIQUE DU VAL DE SAONE;710000118;1;;;;;;;;;1;;;
Q22;2024;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;8;;;;;;17;;;25;;;
Q22;2024;710010786;CH AUTUN SITE PARPAS;710781451;6;;;;;;;;;6;;5;5
Q22;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;;;;;;;1;;;1;;;
Q22;2024;710018292;SMR MARGUERITE BOUCICAUT;750721334;1;;;;;;;;;1;;;
Q22;2024;710780917;HOPITAL PRIVE SAINTE MARIE;710000274;;;;;;;6;;;6;;2;
Q22;2024;710978107;HOPITAL LOCAL CHAGNY;710781592;1;0;0;0;0;0;1;0;0;2;0;0;0
Q22;2024;710978230;EPSM 71;710781329;2;1;;;;;;;;2;1;12;12
Q22;2024;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;37;19;2;1;0;0;12;7;3;58;23;5;5
Q22;2024;710978289;CH LES CHANAUX MACON;710780263;28;9;;;;;18;2;3;48;12;5;4
Q22;2024;710978313;CENTRE HOSPITALIER DE MONTCEAU;710976705;2;0;0;0;0;0;2;4;0;8;0;3;3
Q22;2024;710978347;HOTEL DIEU DU CREUSOT;570010181;8;1;;;;;3;5;;16;1;1;1
Q22;2024;720000033;CENTRE HOSPITALIER DU MANS;720000025;85;19;3;1;0;0;46;21;5;155;25;30;16
Q22;2024;720000041;EPSM DE LA SARTHE;720000058;6;2;;;;;;;;6;2;2;4
Q22;2024;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;;;;;;;;;;;;1;1
Q22;2024;720000249;CLINIQUE VICTOR HUGO;720000645;2;;;;;;;;;2;;;
Q22;2024;720000470;CENTRE HOSPITALIER MAMERS;610780082;;;;;;;3;;;3;;2;2
Q22;2024;720000520;CENTRE HOSPITALIER ST CALAIS;720000140;1;;;;;;;;;1;;;1
Q22;2024;720000744;SSR CENTRE DE L'ARCHE;720000454;3;;;;;;1;;;4;;3;1
Q22;2024;720016179;POLE SANTE SARTHE ET LOIR;720016724;;;1;;;;9;;;10;;1;1
Q22;2024;720018100;CLINIQUE FSEF SABLE SUR SARTHE;750720575;1;;;;;;;;;1;;;
Q22;2024;720023001;SAS ATLAS - ET SIEGE;720022995;2;;;;;;;;;2;;;
Q22;2024;720023068;CH LE MANS - SITE CCS;720000025;;;1;1;;;;;;1;1;3;3
Q22;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;53;14;4;;;;32;1;3;90;17;19;19
Q22;2024;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;;;;;;;2;;;2;;1;1
Q22;2024;730000098;CHMS - SITE AIX GRAND PORT;730000015;1;1;1;;;;5;;;7;1;;
Q22;2024;730000262;CH D'ALBERTVILLE;730002839;2;0;0;0;0;0;9;3;0;14;0;0;0
Q22;2024;730000304;CHS DE LA SAVOIE;730780582;7;1;;;;;;;;7;1;6;
Q22;2024;730783644;CHMS - SITE AIX REINE HORTENSE;730000015;2;2;;;;;;;;2;2;2;2
Q22;2024;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;64;14;;;;;34;1;2;99;16;8;7
Q22;2024;740000278;CH ANDREVETAN;740781182;;;;;;;;;;;;;1
Q22;2024;740000294;HOPITAL GABRIEL DEPLANTE;740781208;;;;;;;1;;;1;;;
Q22;2024;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;1;;;;;;4;;;5;;;
Q22;2024;740000328;HOPITAUX DU LEMAN;740790381;;1;;1;;;10;4;;14;2;18;16
Q22;2024;740000583;EPSM 74;740785035;;;;;;;;;;;;1;1
Q22;2024;740013412;UNITE D'HOSPIT PSYCHIATRIQUE ADULTE;740781133;;1;;;;;;;;;1;;
Q22;2024;740780424;CLINIQUE GENERALE D'ANNECY;740000120;2;0;0;0;0;0;0;0;0;2;0;0;0
Q22;2024;740781141;CH ALPES LEMAN;740790258;19;4;0;;;;25;4;2;48;6;18;11
Q22;2024;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;18;1;;;;;2;6;;26;1;6;2
Q22;2024;750000481;CHNO DES QUINZE VINGTS PARIS;750110025;25;18;1;0;0;0;0;0;0;26;18;6;1
Q22;2024;750000499;CH SAINTE ANNE;750062036;104;21;1;;;;;;;105;21;38;21
Q22;2024;750000507;HOPITAL SAINTE MARIE PARIS;750058844;3;1;;;;;;;;3;1;;
Q22;2024;750000523;GH PARIS SITE SAINT JOSEPH;750150120;117;24;6;;;;;11;;134;24;45;13
Q22;2024;750000549;HOPITAL FONDATION A DE ROTHSCHILD;750150229;43;28;3;;;;;;;46;28;39;9
Q22;2024;750006538;CMP CATTP ADULTE REPUBLIQUE;940016819;5;;;;;;;;;5;;2;
Q22;2024;750007668;ESPACE DE TRAITEMENT ET READAPTATION;750719270;2;2;;;;;;;;2;2;;
Q22;2024;750039448;CTRE ACCUEIL FAM THERAPEUTIQUE ENFANTS;750720914;4;2;;;;;;;;4;2;3;
Q22;2024;750041543;GHU APHP NUP SITE BRETONNEAU;750712184;3;1;0;0;23;0;7;1;0;34;1;1;1
Q22;2024;750052037;FONDATION SAINT JEAN DE DIEU;750052037;4;1;;;;;;;;4;1;;
Q22;2024;750055287;AURA PARIS PLAISANCE;940026677;4;;;;;;;;;4;;4;
Q22;2024;750057028;ETB SANTE MENTALE DE PARIS MGEN;750005068;;1;;;;;;;;;1;;
Q22;2024;750100018;GHU APHP CUP SITE HOTEL DIEU;750712184;21;2;0;0;0;0;15;1;1;37;3;1;0
Q22;2024;750100042;GHU APHP NUP SITE LARIBOISIERE;750712184;102;22;8;4;1;0;42;11;3;164;29;37;3
Q22;2024;750100075;GHU APHP NUP SITE SAINT LOUIS;750712184;90;18;20;4;0;0;17;9;2;136;24;40;6
Q22;2024;750100083;GHU APHP SUN SITE ROTHSCHILD;750712184;9;2;2;0;4;0;5;0;0;20;2;2;1
Q22;2024;750100091;GHU APHP SUN SITE ST ANTOINE;750712184;95;15;14;4;1;0;27;7;3;144;22;20;6
Q22;2024;750100109;GHU APHP SUN SITE TROUSSEAU;750712184;90;22;10;0;0;0;24;9;0;133;22;31;7
Q22;2024;750100125;GHU APHP SUN SITE PITIE SALPETRIERE;750712184;238;53;23;3;38;3;63;13;2;375;61;90;9
Q22;2024;750100166;GHU APHP CUP SITE COCHIN PORT ROYAL;750712184;169;35;21;5;0;0;38;4;3;232;43;64;9
Q22;2024;750100208;GHU CUP SITE NECKER ENFANTS MALADES;750712184;160;38;17;1;2;1;25;11;6;215;46;55;2
Q22;2024;750100232;GHU APHP NUP SITE BICHAT C BERNARD;750712184;112;33;11;3;0;0;49;5;3;177;39;66;7
Q22;2024;750100273;GHU APHP SUN SITE TENON;750712184;86;17;9;0;0;0;24;2;2;121;19;21;2
Q22;2024;750100299;GHU APHP UPS SITE SAINTE PERINE;750712184;4;2;0;0;0;0;1;1;0;6;2;0;0
Q22;2024;750150013;HOPITAL PIERRE ROUQUES LES BLUETS;750811887;20;1;0;0;0;0;0;0;0;20;1;4;0
Q22;2024;750150104;INSTITUT MUTUALISTE MONTSOURIS;750720476;43;15;3;1;;;;;;46;16;21;7
Q22;2024;750150146;HOPITAL LEOPOLD BELLAN;750720609;;2;;;;;;;;;2;6;
Q22;2024;750150187;MAISON MEDICALE JEANNE GARNIER;750000143;;;;;;;3;;;3;;;
Q22;2024;750150237;HOPITAL CROIX SAINT SIMON;750006728;28;11;1;;;;;5;;34;11;8;1
Q22;2024;750150260;HOPITAL DES DIACONESSES;750006728;;;;;;;2;;;2;;;
Q22;2024;750150344;HOPITAL PRIVE COGNACQ JAY;750720468;;;;;;;3;;;3;;;
Q22;2024;750160012;CLCC INSTITUT CURIE;750813321;43;14;1;;;;;;;44;14;12;
Q22;2024;750170102;HDJ INSTITUT PAUL SIVADON;750721391;1;;;;;;;;;1;;;
Q22;2024;750300097;INSTITUT ARTHUR VERNES;750813305;3;1;;;;;;;;3;1;;
Q22;2024;750301160;CLINIQUE MAUSSINS NOLLET;750001067;4;;;;;;;;;4;;;
Q22;2024;750700015;HOPITAL LEOPOLD BELLAN SITE AQUEDUC;750720609;;;;;;;;;;;;;1
Q22;2024;750801441;GHU APHP CUP SITE BROCA;750712184;5;1;0;0;0;0;3;3;0;11;1;1;0
Q22;2024;750803447;GHU APHP CUP SITE G POMPIDOU HEGP;750712184;130;38;10;2;1;0;37;11;1;189;41;48;3
Q22;2024;750803454;GHU APHP NUP SITE ROBERT DEBRE;750712184;97;29;11;2;1;0;15;6;0;130;31;37;1
Q22;2024;750806226;HOSPITALISATION A DOMICILE APHP PARIS;750712184;1;0;0;0;0;0;1;0;0;2;0;1;0
Q22;2024;760000018;CH DIEPPE;760780023;29;10;;;;;25;10;;64;10;11;9
Q22;2024;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;0;;0;;0;;1;0;;1;;0;0
Q22;2024;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;5;;;;;;10;;;15;;2;
Q22;2024;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;428;122;32;9;;;196;;;656;131;48;17
Q22;2024;760000166;CLCC H BECQUEREL;760780247;37;10;0;3;0;0;0;0;0;37;13;11;1
Q22;2024;760000174;CH YVETOT;760780254;;;;;;;;;;;;1;
Q22;2024;760000182;CH DU BELVEDERE;760780262;5;1;0;0;0;0;6;0;0;11;1;2;0
Q22;2024;760000190;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;29;10;1;;;;;;;30;10;17;12
Q22;2024;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;2;2;;;2;;;;;4;2;4;2
Q22;2024;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;1;1;;;;;6;2;;9;1;2;2
Q22;2024;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;;;;;;;5;;;5;;1;3
Q22;2024;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;;;;;;;;;;;;1;
Q22;2024;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;26;12;2;1;;0;34;0;1;62;14;5;1
Q22;2024;760000620;CENTRE SSR PA CH DARNETAL;760782227;;;;;;;3;;;3;;1;1
Q22;2024;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;;;;;;;1;;;1;;1;1
Q22;2024;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;;;3;;;3;;;
Q22;2024;760023671;USLD ARCADIE BOUCICAUT CHU ROUEN;760780239;;;;;;;;;;;;2;2
Q22;2024;760780510;CLINIQUE DU CEDRE;760000257;;;;;;;;1;;1;;;
Q22;2024;760780619;CLINIQUE SAINT-HILAIRE;760000307;;1;;;;;;1;;1;1;;
Q22;2024;760780692;CMPR LES HERBIERS;760025734;7;1;;;;;;;;7;1;;
Q22;2024;760781054;LADAPT SEINE MARITIME;930019484;1;;;;;;;;;1;;;
Q22;2024;760781070;CENTRE PIERRE JANET CH LE HAVRE;760780726;7;7;;;;;;;;7;7;12;6
Q22;2024;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;19;;;;;;6;;;25;;2;
Q22;2024;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;2;;;;;;1;;;3;;1;
Q22;2024;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;67;14;1;;;;32;9;3;109;17;38;9
Q22;2024;770000131;CH DE COULOMMIERS;770021145;;;;;;;11;;;11;;31;2
Q22;2024;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;30;11;3;;;;6;8;2;47;13;;
Q22;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;6;0;1;0;0;0;20;12;8;39;8;76;73
Q22;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;6;1;;;;;3;7;4;16;5;;
Q22;2024;770000172;CH DE PROVINS LEON BINET;770110070;;;;;;;;;;;;12;9
Q22;2024;770000180;CH DE BRIE COMTE ROBERT;770110054;0;0;0;0;0;0;1;0;0;1;0;6;6
Q22;2024;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;5;2;;;;;7;1;2;13;4;;
Q22;2024;770000446;CH DE MEAUX SITE SAINT FARON;770021145;8;1;;;;;15;1;;24;1;;
Q22;2024;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;25;9;1;;;;28;5;;59;9;;
Q22;2024;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;;;;;;;2;;;2;;1;
Q22;2024;770020949;INSTITUT CANCEROLOGIE SEINE ET MARNE;770027035;2;;;;;;;;;2;;;
Q22;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;4;;;;;;15;;;19;;66;56
Q22;2024;780000295;CHI DE MEULAN LES MUREAUX;780002697;17;;3;;;;7;4;1;31;1;31;24
Q22;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;;;;;;;1;;;1;;5;4
Q22;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;48;7;4;;;;24;;;76;7;73;51
Q22;2024;780000329;CH DE RAMBOUILLET;780110052;;;;;;;13;;;13;;20;5
Q22;2024;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;4;;;;;;;;;4;;2;2
Q22;2024;780000352;HOPITAL DU VESINET CENTRE;780110094;;;;;;;;;;;;5;
Q22;2024;780000402;CHS JEAN MARTIN CHARCOT;780024113;4;3;;;;;;;;4;3;10;10
Q22;2024;780000410;CHS THEOPHILE ROUSSEL;780140059;1;1;;;;;;;;1;1;4;4
Q22;2024;780000428;CHI MEULAN (SITE DE BECHEVILLE);780002697;2;;;;;;0;0;;2;;;
Q22;2024;780001657;HOPITAL PEDIATRIE REEDUCATION BULLION;780530010;;;;;;;;;;;;1;1
Q22;2024;780140075;CENTRE SPECIALISE GILBERT RABY;750721391;;;;;;;;;;;;3;2
Q22;2024;780150066;HOPITAL LA PORTE VERTE;780808614;4;;;;;;;;;4;;;
Q22;2024;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;;;;;;;1;;;1;;;
Q22;2024;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;109;20;5;;;;27;9;4;150;24;35;28
Q22;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;30;6;3;;;;33;12;4;78;10;30;26
Q22;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;0;0;0;0;0;0;1;0;0;1;0;0;0
Q22;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;;1;;;;;13;;;13;1;24;20
Q22;2024;800000184;CH ALBERT;800000036;;;;;;;1;;;1;;;
Q22;2024;800000200;CH CORBIE;800000051;;1;;;;;6;;;6;1;;
Q22;2024;800000226;CH DOULLENS;800000069;;;;;;;11;;;11;;;
Q22;2024;800000275;CH HAM;800000077;;;;;;;1;;;1;;1;1
Q22;2024;800000390;CH CHIMR MONTDIDIER;800000085;0;0;0;0;0;0;6;0;0;6;0;0;0
Q22;2024;800000432;CH PÉRONNE;800000093;;;;;;;6;;;6;;;
Q22;2024;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;14;3;1;1;;;;;;15;4;1;
Q22;2024;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;;;;;;;1;;;1;;;
Q22;2024;800000614;CHU AMIENS SAINT VICTOR;800000044;2;;;;;;;;;2;;;
Q22;2024;800006124;CHU AMIENS SUD;800000044;333;97;37;7;;;28;16;8;414;112;25;3
Q22;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;1;;1;;;;;;;2;;;
Q22;2024;800012528;SSR PAUCHET CORBIE;800003071;;;1;;;;1;;;2;;;
Q22;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;;;;;;;1;;;1;;;
Q22;2024;800016776;HAD CHIMR MONTDIDIER;800000085;;;;;;;1;;;1;;;
Q22;2024;810000232;CMRF ALBI;810099903;1;;;;;;;;;1;;;
Q22;2024;810000505;CH ALBI;810000331;28;3;;;;;;;;28;3;5;
Q22;2024;810000513;CH GAILLAC;810000349;;;1;;;;2;;;3;;0;0
Q22;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;12;5;1;;;;16;3;;32;5;5;8
Q22;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;2;;;;;;4;2;;8;;;
Q22;2024;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;2;1;;;;;;;;2;1;;
Q22;2024;820000032;CH MONTAUBAN;820000016;24;5;;1;;;;7;;31;6;17;15
Q22;2024;820000065;CL DU DR HONORE CAVE MONTAUBAN;820000156;1;;;;;;;;;1;;;
Q22;2024;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;1;;;;;;;;;1;;6;5
Q22;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;;;;;;;10;;;10;;8;6
Q22;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;1;1;1;;;;13;0;;15;1;3;3
Q22;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;;;1;;;;10;;;11;;2;2
Q22;2024;830000303;HOPITAL LEON BERARD;830100541;;;;;;;2;;;2;;;
Q22;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;0;0;2;0;0;0;20;0;0;22;0;24;13
Q22;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;;;;;;;1;0;;1;;4;2
Q22;2024;830000345;CHITS CH SAINTE MUSSE;830100616;36;9;5;;;;27;11;6;79;15;32;10
Q22;2024;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;1;0;0;0;0;0;0;0;0;1;0;2;0
Q22;2024;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;;;;;;;;;;;;2;2
Q22;2024;830100251;CLINIQUE DU CAP D'OR;830000063;;;1;0;;;;;;1;0;;
Q22;2024;830100558;HOPITAL RENEE SABRAN HYERES;690781810;;3;;;;;;;;;3;3;1
Q22;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;57;8;1;;;1;58;1;;117;9;;
Q22;2024;830100582;CENTRE DE RADIOTHERAPIE SAINT LOUIS;750721334;1;;;;;;;;;1;;;
Q22;2024;830100608;CHITS CH GEORGE SAND;830100616;8;;;;;;9;;;17;;6;1
Q22;2024;830100764;INSTITUT MEDICALISE DE MAR VIVO;440052041;;;;;;;1;;;1;;;
Q22;2024;830202743;CHITS HOPITAL GEORGES CLEMENCEAU;830100616;;;;;;;1;;;1;;;
Q22;2024;830206983;CH DEPARTEMENTAL DU VAR AU LUC;830100517;;;;;;;2;;;2;;;
Q22;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;;;;;;;;1;;1;;2;
Q22;2024;840000350;INSTITUT SAINTE CATHERINE;840000657;;;;;;;;;;;;1;
Q22;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;4;;;;;;1;;;5;;3;1
Q22;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;;;;;;;1;;;1;;9;4
Q22;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;;;;;;;6;;;6;;5;5
Q22;2024;840000491;CHI SITE DE PERTUIS;130041916;;;;1;;;6;;;6;1;1;
Q22;2024;840000525;CH VAISON LA ROMAINE;840000111;;;;;;;;1;;1;;2;2
Q22;2024;840000533;CH JULES NIEL DE VALREAS;840000129;1;;;;;;;;;1;;;
Q22;2024;840000541;CHS DE MONTFAVET;840000137;1;;1;;;;1;;;3;;19;
Q22;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;18;7;0;1;0;0;17;3;6;38;14;80;54
Q22;2024;840007579;CENTRE HOSPITALIER DU PAYS D'APT SLD;840000012;;;;;;;;;;;;1;
Q22;2024;840014088;CLINIQUE LES CYPRES;310025010;;;;;;;1;;;1;;;
Q22;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;63;24;5;;;;36;15;8;119;32;1;
Q22;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;;1;3;;;;14;;;17;1;6;6
Q22;2024;850000183;CH FONTENAY LE COMTE-SITE RABELAIS;850000035;;;;;;;;;;;;1;1
Q22;2024;850000209;CHD-SITE DE LUCON;850000019;;;;;;;4;;;4;;;
Q22;2024;850000225;CHD - SITE DE MONTAIGU;850000019;;1;;;;;5;;;5;1;;
Q22;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;;1;0;;;;16;;;16;1;;
Q22;2024;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;6;1;;;;;1;;;7;1;7;5
Q22;2024;850000647;CH DES COLLINES VENDEENNES;850025867;;;;;;;;;;;;2;2
Q22;2024;850006008;HAD DE VENDEE;850005968;;;;;;;1;;;1;;;
Q22;2024;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;;;;;;;8;;;8;;3;3
Q22;2024;860000017;CH HENRI LABORIT;860780048;25;6;;;;;;;;25;6;;
Q22;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;3;;1;;;;11;;;15;;;
Q22;2024;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;;;;;;;1;;;1;;1;
Q22;2024;860000223;CHU LA MILETRIE;860014208;276;88;34;3;;;43;9;8;362;99;4;11
Q22;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;224;80;40;8;1;0;75;5;9;345;97;25;24
Q22;2024;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;4;;;;;;7;;;11;;5;4
