BOR;AN;FI;RS;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;dtETP_STAG;EFF_LIB
Q21;2024;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;9999;13.3;0;;0.28;0;
Q21;2024;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;1000;1.05;;;;;
Q21;2024;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;2000;26.83;;0.99;6.88;1.33;
Q21;2024;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;2200;26.83;;0.99;6.88;1.33;
Q21;2024;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;9999;27.88;;0.99;6.88;1.33;
Q21;2024;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;2000;1.32;;;;;6
Q21;2024;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;2400;0.71;;;;;3
Q21;2024;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;2500;0.61;;;;;3
Q21;2024;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;9999;1.32;;;;;6
Q21;2024;880000112;CENTRE HOSPITALIER LES TROIS RIVIERES;880780267;1000;0.12;;;;;
Q21;2024;880000112;CENTRE HOSPITALIER LES TROIS RIVIERES;880780267;2000;2.7;;;;;
Q21;2024;880000112;CENTRE HOSPITALIER LES TROIS RIVIERES;880780267;2400;2.7;;;;;
Q21;2024;880000112;CENTRE HOSPITALIER LES TROIS RIVIERES;880780267;9999;2.82;;;;;
Q21;2024;880000138;HOPITAL SITE MATTAINCOURT;880006325;2000;2;;;;;
Q21;2024;880000138;HOPITAL SITE MATTAINCOURT;880006325;2400;2;;;;;
Q21;2024;880000138;HOPITAL SITE MATTAINCOURT;880006325;9999;2;;;;;
Q21;2024;880000179;CHI HMV - SITE FRAIZE;880009147;2000;0.2;;;;;6
Q21;2024;880000179;CHI HMV - SITE FRAIZE;880009147;2100;0.2;;;;;6
Q21;2024;880000179;CHI HMV - SITE FRAIZE;880009147;9999;0.2;;;;;6
Q21;2024;880000203;HOPITAL LE THILLOT;880007786;2000;0.52;;;;;4
Q21;2024;880000203;HOPITAL LE THILLOT;880007786;2400;0.52;;;;;4
Q21;2024;880000203;HOPITAL LE THILLOT;880007786;9999;0.52;;;;;4
Q21;2024;880000336;CHI E. DURKHEIM - SITE DE GOLBEY;880007059;2000;7.9;;;2;0;
Q21;2024;880000336;CHI E. DURKHEIM - SITE DE GOLBEY;880007059;2100;7.9;;;2;0;
Q21;2024;880000336;CHI E. DURKHEIM - SITE DE GOLBEY;880007059;9999;7.9;;;2;0;
Q21;2024;880001458;CENTRE D'AUTODIALYSE GERARDMER (ALTIR);540001112;2000;0.05;;;;;
Q21;2024;880001458;CENTRE D'AUTODIALYSE GERARDMER (ALTIR);540001112;2100;0.05;;;;;
Q21;2024;880001458;CENTRE D'AUTODIALYSE GERARDMER (ALTIR);540001112;9999;0.05;;;;;
Q21;2024;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);540001112;2000;0.25;;;;;
Q21;2024;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);540001112;2100;0.25;;;;;
Q21;2024;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);540001112;9999;0.25;;;;;
Q21;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;2000;2.1;;;;;
Q21;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;2300;2.1;;;;;
Q21;2024;880006606;HAD KORIAN PAYS DES IMAGES;310025010;9999;2.1;;;;;
Q21;2024;880006663;CHI E.DURKHEIM-MAISON DE SANTE ST JEAN;880007059;2000;11.4;;;;;
Q21;2024;880006663;CHI E.DURKHEIM-MAISON DE SANTE ST JEAN;880007059;2100;11.4;;;;;
Q21;2024;880006663;CHI E.DURKHEIM-MAISON DE SANTE ST JEAN;880007059;9999;11.4;;;;;
Q21;2024;880006721;HAD NEUFCHATEAU;310025010;2000;2.5;;;;;
Q21;2024;880006721;HAD NEUFCHATEAU;310025010;2300;2.5;;;;;
Q21;2024;880006721;HAD NEUFCHATEAU;310025010;9999;2.5;;;;;
Q21;2024;880007653;CENTRE UDM ET AUTODIALYSE EPINAL;540001112;2000;0.5;;;;;
Q21;2024;880007653;CENTRE UDM ET AUTODIALYSE EPINAL;540001112;2100;0.5;;;;;
Q21;2024;880007653;CENTRE UDM ET AUTODIALYSE EPINAL;540001112;9999;0.5;;;;;
Q21;2024;880008529;HOPITAL DE JOUR ADOLESCENTS - CSPA;880008511;2000;0.5;;;;;2
Q21;2024;880008529;HOPITAL DE JOUR ADOLESCENTS - CSPA;880008511;2200;0.5;;;;;2
Q21;2024;880008529;HOPITAL DE JOUR ADOLESCENTS - CSPA;880008511;9999;0.5;;;;;2
Q21;2024;880009410;CHI HMV SITE DES 5 VALLEES;880009147;2000;2.7;;;2;;
Q21;2024;880009410;CHI HMV SITE DES 5 VALLEES;880009147;2400;2.7;;;2;;
Q21;2024;880009410;CHI HMV SITE DES 5 VALLEES;880009147;9999;2.7;;;2;;
Q21;2024;880780465;MAISON D'ENFANTS  LA COMBE  - SENONES;540019726;1000;0.1;;;;;
Q21;2024;880780465;MAISON D'ENFANTS  LA COMBE  - SENONES;540019726;2000;0.69;;;;;
Q21;2024;880780465;MAISON D'ENFANTS  LA COMBE  - SENONES;540019726;2100;0.04;;;;;
Q21;2024;880780465;MAISON D'ENFANTS  LA COMBE  - SENONES;540019726;2400;0.65;;;;;
Q21;2024;880780465;MAISON D'ENFANTS  LA COMBE  - SENONES;540019726;9999;0.79;;;;;
Q21;2024;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;2000;3.71;;;;;
Q21;2024;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;2400;3.71;;;;;
Q21;2024;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;9999;3.71;;;;;
Q21;2024;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);540001112;2000;0.5;;;;;
Q21;2024;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);540001112;2100;0.5;;;;;
Q21;2024;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);540001112;9999;0.5;;;;;
Q21;2024;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT;880780093;2000;1;0;1;0;0;
Q21;2024;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT;880780093;2100;1;0;1;0;0;
Q21;2024;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT;880780093;9999;1;0;1;0;0;
Q21;2024;880786645;CHI HMV - USLD FOUCHARUPT;880009147;2000;0.7;;;;;
Q21;2024;880786645;CHI HMV - USLD FOUCHARUPT;880009147;2500;0.7;;;;;
Q21;2024;880786645;CHI HMV - USLD FOUCHARUPT;880009147;9999;0.7;;;;;
Q21;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;2000;4.5;;;;;93
Q21;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;2100;4.2;;;;;90
Q21;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;2400;0.3;;;;;3
Q21;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;9999;4.5;;;;;93
Q21;2024;890000169;CLINIQUE PAUL PICQUET SENS;890000151;2000;1.5;;;;;46
Q21;2024;890000169;CLINIQUE PAUL PICQUET SENS;890000151;2100;1.5;;;;;46
Q21;2024;890000169;CLINIQUE PAUL PICQUET SENS;890000151;9999;1.5;;;;;46
Q21;2024;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;750721334;2000;2;;;;;
Q21;2024;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;750721334;2400;2;;;;;
Q21;2024;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;750721334;9999;2;;;;;
Q21;2024;890000292;CLINIQUE DU SENONAIS;310025010;2000;3.34;;;;;
Q21;2024;890000292;CLINIQUE DU SENONAIS;310025010;2400;3.34;;;;;
Q21;2024;890000292;CLINIQUE DU SENONAIS;310025010;9999;3.34;;;;;
Q21;2024;890000300;AIHP CENTRE ARMANCON;890000193;2000;0.66;;;;;
Q21;2024;890000300;AIHP CENTRE ARMANCON;890000193;2400;0.66;;;;;
Q21;2024;890000300;AIHP CENTRE ARMANCON;890000193;9999;0.66;;;;;
Q21;2024;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;2000;6.2;;;;;
Q21;2024;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;2400;6.2;;;;;
Q21;2024;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;9999;6.2;;;;;
Q21;2024;890002298;CLINIQUE DE REGENNES;890000672;2000;1;;;;;6
Q21;2024;890002298;CLINIQUE DE REGENNES;890000672;2200;1;;;;;6
Q21;2024;890002298;CLINIQUE DE REGENNES;890000672;9999;1;;;;;6
Q21;2024;890002371;CLINIQUE KER YONNEC;890000722;2000;0.2;;;;;9
Q21;2024;890002371;CLINIQUE KER YONNEC;890000722;2100;;;;;;1
Q21;2024;890002371;CLINIQUE KER YONNEC;890000722;2200;0.2;;;;;8
Q21;2024;890002371;CLINIQUE KER YONNEC;890000722;9999;0.2;;;;;9
Q21;2024;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;2000;4;;;;;35
Q21;2024;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;2100;4;;;;;34
Q21;2024;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;2400;;;;;;1
Q21;2024;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;9999;4;;;;;35
Q21;2024;890003130;UNITE DE DIALYSE DE SENS;210012290;2000;0.29;;;;;
Q21;2024;890003130;UNITE DE DIALYSE DE SENS;210012290;2100;0.29;;;;;
Q21;2024;890003130;UNITE DE DIALYSE DE SENS;210012290;9999;0.29;;;;;
Q21;2024;890008295;UNITE DE DIALYSE D'AUXERRE;210012290;2000;0.24;;;;;
Q21;2024;890008295;UNITE DE DIALYSE D'AUXERRE;210012290;2100;0.24;;;;;
Q21;2024;890008295;UNITE DE DIALYSE D'AUXERRE;210012290;9999;0.24;;;;;
Q21;2024;890008956;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;2000;;;;;;5
Q21;2024;890008956;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;2100;;;;;;5
Q21;2024;890008956;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;9999;;;;;;5
Q21;2024;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;2000;0.5;;;;;
Q21;2024;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;2300;0.5;;;;;
Q21;2024;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;9999;0.5;;;;;
Q21;2024;890971583;USLD DU CH JOIGNY;890000417;2000;0.4;;;1.5;1.5;
Q21;2024;890971583;USLD DU CH JOIGNY;890000417;2100;0.4;;;1.5;1.5;
Q21;2024;890971583;USLD DU CH JOIGNY;890000417;9999;0.4;;;1.5;1.5;
Q21;2024;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;2000;0.24;;;;;
Q21;2024;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;2100;0.24;;;;;
Q21;2024;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;9999;0.24;;;;;
Q21;2024;890973258;MOYEN SEJOUR CH SENS;890970569;2000;3.06;;;2.47;1.79;
Q21;2024;890973258;MOYEN SEJOUR CH SENS;890970569;2400;3.06;;;2.47;1.79;
Q21;2024;890973258;MOYEN SEJOUR CH SENS;890970569;9999;3.06;;;2.47;1.79;
Q21;2024;890973431;ANTENNE DIALYSE DE SENS;210012290;2000;0.29;;;;;
Q21;2024;890973431;ANTENNE DIALYSE DE SENS;210012290;2100;0.29;;;;;
Q21;2024;890973431;ANTENNE DIALYSE DE SENS;210012290;9999;0.29;;;;;
Q21;2024;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;2000;25.8;;;8.88;5.39;
Q21;2024;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;2100;2.32;;;;;
Q21;2024;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;2200;23.48;;;8.88;5.39;
Q21;2024;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;9999;25.8;;;8.88;5.39;
Q21;2024;890975527;CH AUXERRE;890000037;2000;146.51;0.28;;89.47;47.8;
Q21;2024;890975527;CH AUXERRE;890000037;2100;143.04;0.28;;87.47;46.8;
Q21;2024;890975527;CH AUXERRE;890000037;2400;3.17;;;2;1;
Q21;2024;890975527;CH AUXERRE;890000037;2500;0.3;;;;;
Q21;2024;890975527;CH AUXERRE;890000037;9999;146.51;0.28;;89.47;47.8;
Q21;2024;890975535;CH AVALLON;890000409;2000;14.4;0.1;;6.54;2.92;
Q21;2024;890975535;CH AVALLON;890000409;2100;12.6;0.1;;4.8;2;
Q21;2024;890975535;CH AVALLON;890000409;2400;1.8;;;1.74;0.92;
Q21;2024;890975535;CH AVALLON;890000409;9999;14.4;0.1;;6.54;2.92;
Q21;2024;890975543;CH JOIGNY;890000417;2000;32.88;;;13;9;
Q21;2024;890975543;CH JOIGNY;890000417;2100;27.6;;;13;9;
Q21;2024;890975543;CH JOIGNY;890000417;2300;2.09;;;;;
Q21;2024;890975543;CH JOIGNY;890000417;2400;0.79;;;;;
Q21;2024;890975543;CH JOIGNY;890000417;2500;2.4;;;;;
Q21;2024;890975543;CH JOIGNY;890000417;9999;32.88;;;13;9;
Q21;2024;890975550;CH SENS;890970569;1000;0.8;;;;;
Q21;2024;890975550;CH SENS;890970569;2000;101.55;;3.22;60.3;45.02;6
Q21;2024;890975550;CH SENS;890970569;2100;101.55;;3.22;60.3;45.02;6
Q21;2024;890975550;CH SENS;890970569;9999;102.35;;3.22;60.3;45.02;6
Q21;2024;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;2000;15.19;;;7.16;6.16;5
Q21;2024;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;2100;12.65;;;4.83;4.83;5
Q21;2024;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;2400;2.54;;;2.33;1.33;
Q21;2024;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;9999;15.19;;;7.16;6.16;5
Q21;2024;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;1000;1.84;;;;;
Q21;2024;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;2000;;;;;;36
Q21;2024;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;2100;;;;;;36
Q21;2024;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;9999;1.84;;;;;36
Q21;2024;900000647;CHSLD LE CHENOIS;900004698;2000;1.59;;;3.67;;
Q21;2024;900000647;CHSLD LE CHENOIS;900004698;2500;1.59;;;3.67;;
Q21;2024;900000647;CHSLD LE CHENOIS;900004698;9999;1.59;;;3.67;;
Q21;2024;900001728;UNITE DE DIALYSE DE BELFORT;210012290;2000;0.69;;;;;
Q21;2024;900001728;UNITE DE DIALYSE DE BELFORT;210012290;2100;0.69;;;;;
Q21;2024;900001728;UNITE DE DIALYSE DE BELFORT;210012290;9999;0.69;;;;;
Q21;2024;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;2000;15.91;;;5.27;;
Q21;2024;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;2200;15.91;;;5.27;;
Q21;2024;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;9999;15.91;;;5.27;;
Q21;2024;900003039;HNFC SITE TREVENANS;900000365;1000;6.68;0;1.5;0;0;0
Q21;2024;900003039;HNFC SITE TREVENANS;900000365;2000;226.01;0;1.54;143.82;35.1;17
Q21;2024;900003039;HNFC SITE TREVENANS;900000365;2100;224.95;0;1.54;143.31;35.1;17
Q21;2024;900003039;HNFC SITE TREVENANS;900000365;2200;0.01;0;0;0;0;0
Q21;2024;900003039;HNFC SITE TREVENANS;900000365;2400;1.05;0;0;0.51;0;0
Q21;2024;900003039;HNFC SITE TREVENANS;900000365;9999;232.69;0;3.04;143.82;35.1;17
Q21;2024;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;2000;3.79;;;0.14;;
Q21;2024;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;2400;3.79;;;0.14;;
Q21;2024;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;9999;3.79;;;0.14;;
Q21;2024;910000199;CENTRE DE RADIOTHERAPIE DE RIS ORANGIS;910000181;2000;;;;;;5
Q21;2024;910000199;CENTRE DE RADIOTHERAPIE DE RIS ORANGIS;910000181;2100;;;;;;5
Q21;2024;910000199;CENTRE DE RADIOTHERAPIE DE RIS ORANGIS;910000181;9999;;;;;;5
Q21;2024;910000272;CH D ARPAJON;910110014;1000;10.75;;10.54;1;;
Q21;2024;910000272;CH D ARPAJON;910110014;2000;81.84;;;29.93;10.14;6
Q21;2024;910000272;CH D ARPAJON;910110014;2100;78.8;;;28.55;10.14;6
Q21;2024;910000272;CH D ARPAJON;910110014;2400;2.24;;;1.38;;
Q21;2024;910000272;CH D ARPAJON;910110014;2500;0.8;;;;;
Q21;2024;910000272;CH D ARPAJON;910110014;9999;92.59;;10.54;30.93;10.14;6
Q21;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;1000;0.5;;;;;
Q21;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;2000;32.04;;;4.91;2;4
Q21;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;2100;29.12;;;4.91;2;4
Q21;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;2400;1.46;;;;;
Q21;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;2500;1.46;;;;;
Q21;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;9999;32.54;;;4.91;2;4
Q21;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;2000;90.41;;13.23;42.37;10.17;
Q21;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;2100;90.01;;13.23;42.37;10.17;
Q21;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;2400;0.4;;;;;
Q21;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;9999;90.41;;13.23;42.37;10.17;
Q21;2024;910000306;CH D ORSAY;910110055;2000;42.18;;1.45;11.87;3.72;
Q21;2024;910000306;CH D ORSAY;910110055;2100;42.18;;1.45;11.87;3.72;
Q21;2024;910000306;CH D ORSAY;910110055;9999;42.18;;1.45;11.87;3.72;
Q21;2024;910000314;CH SUD FRANCILIEN;910002773;2000;20.15;;;8.76;;
Q21;2024;910000314;CH SUD FRANCILIEN;910002773;2100;20.15;;;8.76;;
Q21;2024;910000314;CH SUD FRANCILIEN;910002773;9999;20.15;;;8.76;;
Q21;2024;910000330;CHS BARTHELEMY DURAND;910140029;1000;2.33;;;;;
Q21;2024;910000330;CHS BARTHELEMY DURAND;910140029;2000;92.86;;;36.12;30.37;
Q21;2024;910000330;CHS BARTHELEMY DURAND;910140029;2100;6.86;;;3.09;;
Q21;2024;910000330;CHS BARTHELEMY DURAND;910140029;2200;86;;;33.03;30.37;
Q21;2024;910000330;CHS BARTHELEMY DURAND;910140029;9999;95.19;;;36.12;30.37;
Q21;2024;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;1000;0.5;;;;;
Q21;2024;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;2000;62.39;;;26.15;;2
Q21;2024;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;2100;62.39;;;26.15;;2
Q21;2024;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;9999;62.89;;;26.15;;2
Q21;2024;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;910000587;2000;;;;;;3
Q21;2024;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;910000587;2100;;;;;;3
Q21;2024;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;910000587;9999;;;;;;3
Q21;2024;910005057;UNITE D AUTODIALYSE GEORGES LAURE;910000660;2000;;;;;;2
Q21;2024;910005057;UNITE D AUTODIALYSE GEORGES LAURE;910000660;2100;;;;;;2
Q21;2024;910005057;UNITE D AUTODIALYSE GEORGES LAURE;910000660;9999;;;;;;2
Q21;2024;910008028;ANGIO SCE INTERCLINQUE IMAGERIE-MASSY;910001221;2000;;;;;;33
Q21;2024;910008028;ANGIO SCE INTERCLINQUE IMAGERIE-MASSY;910001221;2100;;;;;;33
Q21;2024;910008028;ANGIO SCE INTERCLINQUE IMAGERIE-MASSY;910001221;9999;;;;;;33
Q21;2024;910009349;CENTRE D HEMODIALYSE D ETAMPES;940000060;2000;;;;;;2
Q21;2024;910009349;CENTRE D HEMODIALYSE D ETAMPES;940000060;2100;;;;;;2
Q21;2024;910009349;CENTRE D HEMODIALYSE D ETAMPES;940000060;9999;;;;;;2
Q21;2024;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;2000;7.53;;;;;
Q21;2024;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;2400;7.53;;;;;
Q21;2024;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;9999;7.53;;;;;
Q21;2024;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;2000;13.49;;;;;
Q21;2024;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;2100;2;;;;;
Q21;2024;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;2400;11.49;;;;;
Q21;2024;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;9999;13.49;;;;;
Q21;2024;910018423;CENTRE HOSPITALIER DE JUVISY SUR ORGE;910110055;2000;9.21;;;4.55;0.78;
Q21;2024;910018423;CENTRE HOSPITALIER DE JUVISY SUR ORGE;910110055;2100;9.21;;;4.55;0.78;
Q21;2024;910018423;CENTRE HOSPITALIER DE JUVISY SUR ORGE;910110055;9999;9.21;;;4.55;0.78;
Q21;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;1000;4.37;;;;;
Q21;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;2000;408.8;2.75;;202.68;64.71;24
Q21;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;2100;367.73;2.75;;181.59;48.57;23
Q21;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;2200;26.92;;;8.27;4.32;
Q21;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;2400;14.15;;;12.82;11.82;1
Q21;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;9999;413.17;2.75;;202.68;64.71;24
Q21;2024;910022037;UDM NEPHROCARE ILE DE FRANCE;940000060;2000;;;;;;2
Q21;2024;910022037;UDM NEPHROCARE ILE DE FRANCE;940000060;2100;;;;;;2
Q21;2024;910022037;UDM NEPHROCARE ILE DE FRANCE;940000060;9999;;;;;;2
Q21;2024;910022888;ANGIO SCE INTERCLINIQUE IMAGERIE-QUINC;910001221;2000;;;;;;30
Q21;2024;910022888;ANGIO SCE INTERCLINIQUE IMAGERIE-QUINC;910001221;2100;;;;;;30
Q21;2024;910022888;ANGIO SCE INTERCLINIQUE IMAGERIE-QUINC;910001221;9999;;;;;;30
Q21;2024;910023407;CLINALLIANCE ETAMPES;910023399;2000;2;;;;;
Q21;2024;910023407;CLINALLIANCE ETAMPES;910023399;2400;2;;;;;
Q21;2024;910023407;CLINALLIANCE ETAMPES;910023399;9999;2;;;;;
Q21;2024;910023654;SMR HDJ CLINALLIANCE CLUSTER;910019702;2000;2;;;;;
Q21;2024;910023654;SMR HDJ CLINALLIANCE CLUSTER;910019702;2400;2;;;;;
Q21;2024;910023654;SMR HDJ CLINALLIANCE CLUSTER;910019702;9999;2;;;;;
Q21;2024;910025121;CLINIQUE LA CLOSERIE DE BRUNOY USLD;910027812;2000;0.38;;;;;0
Q21;2024;910025121;CLINIQUE LA CLOSERIE DE BRUNOY USLD;910027812;2500;0.38;;;;;0
Q21;2024;910025121;CLINIQUE LA CLOSERIE DE BRUNOY USLD;910027812;9999;0.38;;;;;0
Q21;2024;910025410;HAD DE L'ESSONNE INICEA;310021233;2000;2;;;0;;0
Q21;2024;910025410;HAD DE L'ESSONNE INICEA;310021233;2300;2;;;0;;0
Q21;2024;910025410;HAD DE L'ESSONNE INICEA;310021233;9999;2;;;0;;0
Q21;2024;910026780;HOPITAL PARIS-SACLAY;910110055;2000;109.4;0.08;11.25;42.56;10.76;
Q21;2024;910026780;HOPITAL PARIS-SACLAY;910110055;2100;109.4;0.08;11.25;42.56;10.76;
Q21;2024;910026780;HOPITAL PARIS-SACLAY;910110055;9999;109.4;0.08;11.25;42.56;10.76;
Q21;2024;910026921;HDJ ENDOCRINOLOGIE DIABETOLOGIE CHSF;910002773;2000;1;;;;;
Q21;2024;910026921;HDJ ENDOCRINOLOGIE DIABETOLOGIE CHSF;910002773;2100;1;;;;;
Q21;2024;910026921;HDJ ENDOCRINOLOGIE DIABETOLOGIE CHSF;910002773;9999;1;;;;;
Q21;2024;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;1000;0.25;0.01;0;0.23;0;
Q21;2024;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;2000;23.81;0.02;0;0.06;0.02;
Q21;2024;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;2100;10.4;0.02;0;0.06;0.02;
Q21;2024;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;2400;12.7;0;0;0;0;
Q21;2024;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;2500;0.71;0;0;0;0;
Q21;2024;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;9999;24.06;0.03;0;0.29;0.02;
Q21;2024;910100031;GHU APHP HM SITE DUPUYTREN;750712184;1000;0.1;0.01;0;0.42;0;
Q21;2024;910100031;GHU APHP HM SITE DUPUYTREN;750712184;2000;44.79;0.04;0;0.69;0.04;
Q21;2024;910100031;GHU APHP HM SITE DUPUYTREN;750712184;2100;16.15;0.04;0;0.11;0.04;
Q21;2024;910100031;GHU APHP HM SITE DUPUYTREN;750712184;2400;28.64;0;0;0.58;0;
Q21;2024;910100031;GHU APHP HM SITE DUPUYTREN;750712184;9999;44.89;0.05;0;1.11;0.04;
Q21;2024;910110071;CH D'ORSAY DOMAINE DU GRAND MESNIL;910110055;2000;26.69;;;7.44;4.15;
Q21;2024;910110071;CH D'ORSAY DOMAINE DU GRAND MESNIL;910110055;2200;26.69;;;7.44;4.15;
Q21;2024;910110071;CH D'ORSAY DOMAINE DU GRAND MESNIL;910110055;9999;26.69;;;7.44;4.15;
Q21;2024;910140037;HOPITAL PSYCHIATRIQUE L'EAU VIVE;750720914;2000;2.79;;;3.57;;
Q21;2024;910140037;HOPITAL PSYCHIATRIQUE L'EAU VIVE;750720914;2200;2.79;;;3.57;;
Q21;2024;910140037;HOPITAL PSYCHIATRIQUE L'EAU VIVE;750720914;9999;2.79;;;3.57;;
Q21;2024;910150010;CH FREDERIC HENRI MANHES;910014919;1000;;;;;;1
Q21;2024;910150010;CH FREDERIC HENRI MANHES;910014919;2000;14.25;;;;;
Q21;2024;910150010;CH FREDERIC HENRI MANHES;910014919;2100;3.81;;;;;
Q21;2024;910150010;CH FREDERIC HENRI MANHES;910014919;2200;5.55;;;;;
