date,service,admissions,duree_moyenne,cout_total,cas_graves
2025-07-07,Neurologie,51,7.529411764705882,539861.12,14
2025-07-07,Pédiatrie,37,2.4594594594594597,164557.11,9
2025-07-07,Réanimation,37,9.108108108108109,315421.51,8
2025-07-07,Urgences,152,1.4605263157894737,645115.61,39
2025-07-08,Cardiologie,39,3.8205128205128207,158880.38,5
2025-07-08,Maladies Infectieuses,22,4.909090909090909,155354.94,6
2025-07-08,Neurologie,42,9.571428571428571,456652.66,12
2025-07-08,Pédiatrie,32,2.75,169698.19,8
2025-07-08,Réanimation,27,9.777777777777779,382282.83999999997,11
2025-07-08,Urgences,143,1.5874125874125875,711039.71,42
2025-07-09,Cardiologie,60,4.683333333333334,329369.65,13
2025-07-09,Maladies Infectieuses,32,6.5,218460.18,7
2025-07-09,Neurologie,40,7.9,333189.02,10
2025-07-09,Pédiatrie,30,3.1,159919.52,9
2025-07-09,Réanimation,25,9.0,201406.96,4
2025-07-09,Urgences,127,1.5275590551181102,638266.1,31
2025-07-10,Cardiologie,43,5.558139534883721,322833.81,13
2025-07-10,Maladies Infectieuses,31,6.935483870967742,275773.27,10
2025-07-10,Neurologie,39,8.076923076923077,288113.96,8
2025-07-10,Pédiatrie,32,3.09375,158091.82,5
2025-07-10,Réanimation,13,9.384615384615385,95118.33,4
2025-07-10,Urgences,142,1.5070422535211268,640481.5,27
2025-07-11,Cardiologie,47,5.8936170212765955,344561.23,10
2025-07-11,Maladies Infectieuses,25,7.44,189078.38,11
2025-07-11,Neurologie,39,7.923076923076923,343339.67,14
2025-07-11,Pédiatrie,29,2.5517241379310347,113370.71,5
2025-07-11,Réanimation,18,9.666666666666666,249373.6,7
2025-07-11,Urgences,144,1.4236111111111112,621289.19,31
2025-07-12,Cardiologie,31,5.161290322580645,151491.42,5
2025-07-12,Maladies Infectieuses,31,6.0,300202.43,10
2025-07-12,Neurologie,39,8.051282051282051,443822.29,13
2025-07-12,Pédiatrie,31,3.225806451612903,204490.43,11
2025-07-12,Réanimation,29,11.310344827586206,386626.48,12
2025-07-12,Urgences,140,1.5142857142857142,582632.85,26
2025-07-13,Cardiologie,38,5.447368421052632,281387.63,13
2025-07-13,Maladies Infectieuses,29,6.310344827586207,215561.98,8
2025-07-13,Neurologie,42,8.19047619047619,358107.9,14
2025-07-13,Pédiatrie,30,3.2333333333333334,157190.72,5
2025-07-13,Réanimation,26,9.923076923076923,277079.61,8
2025-07-13,Urgences,143,1.3986013986013985,593026.46,35
2025-07-14,Cardiologie,53,5.39622641509434,359543.24,11
2025-07-14,Maladies Infectieuses,32,8.15625,425336.89,13
2025-07-14,Neurologie,43,6.953488372093023,409742.18,12
2025-07-14,Pédiatrie,48,3.0833333333333335,250730.77,11
2025-07-14,Réanimation,31,13.548387096774194,559728.62,11
2025-07-14,Urgences,148,1.5067567567567568,731612.88,37
2025-07-15,Cardiologie,49,5.204081632653061,414220.5,12
2025-07-15,Maladies Infectieuses,38,5.447368421052632,239560.11000000002,6
2025-07-15,Neurologie,34,8.411764705882353,310313.47,10
2025-07-15,Pédiatrie,29,2.5172413793103448,144182.85,9
2025-07-15,Réanimation,21,10.047619047619047,138190.51,4
2025-07-15,Urgences,126,1.4206349206349207,513362.42,31
2025-07-16,Cardiologie,50,5.6,396850.02999999997,13
2025-07-16,Maladies Infectieuses,26,6.884615384615385,227510.83000000002,6
2025-07-16,Neurologie,49,8.959183673469388,596404.54,16
2025-07-16,Pédiatrie,28,2.3214285714285716,95506.32,5
2025-07-16,Réanimation,32,10.4375,246711.16,8
2025-07-16,Urgences,149,1.3691275167785235,604796.42,30
2025-07-17,Cardiologie,39,5.230769230769231,231908.46,9
2025-07-17,Maladies Infectieuses,29,5.724137931034483,161895.16,7
2025-07-17,Neurologie,29,4.655172413793103,197982.74,5
2025-07-17,Pédiatrie,22,2.5,131644.6,6
2025-07-17,Réanimation,26,12.576923076923077,249313.81,10
2025-07-17,Urgences,119,1.5714285714285714,438125.41000000003,25
2025-07-18,Cardiologie,49,3.6530612244897958,249418.41999999998,10
2025-07-18,Maladies Infectieuses,32,5.53125,262414.13,7
2025-07-18,Neurologie,33,6.7272727272727275,239764.97,9
2025-07-18,Pédiatrie,35,2.4857142857142858,160752.53,9
2025-07-18,Réanimation,30,10.933333333333334,343039.08,5
2025-07-18,Urgences,122,1.4426229508196722,572585.63,37
2025-07-19,Cardiologie,38,5.842105263157895,352895.26,9
2025-07-19,Maladies Infectieuses,21,4.571428571428571,108194.38,4
2025-07-19,Neurologie,44,7.7727272727272725,379526.85000000003,10
2025-07-19,Pédiatrie,33,2.757575757575758,198565.16999999998,9
2025-07-19,Réanimation,27,9.481481481481481,196926.29,6
2025-07-19,Urgences,161,1.5900621118012421,787067.07,40
2025-07-20,Cardiologie,45,4.888888888888889,345578.7,16
2025-07-20,Maladies Infectieuses,26,6.384615384615385,235732.28,7
2025-07-20,Neurologie,27,6.666666666666667,149392.6,4
2025-07-20,Pédiatrie,27,3.074074074074074,109385.39,5
2025-07-20,Réanimation,19,11.052631578947368,254554.83000000002,4
2025-07-20,Urgences,101,1.386138613861386,415395.86,23
2025-07-21,Cardiologie,44,4.5227272727272725,218669.57,11
2025-07-21,Maladies Infectieuses,40,6.15,283531.88,6
2025-07-21,Neurologie,40,8.95,248176.66,7
2025-07-21,Pédiatrie,37,2.3513513513513513,133269.66,6
2025-07-21,Réanimation,18,8.88888888888889,181246.09,6
2025-07-21,Urgences,160,1.4625,729450.96,41
2025-07-22,Cardiologie,43,5.116279069767442,266097.5,13
2025-07-22,Maladies Infectieuses,35,5.457142857142857,228497.93999999997,7
2025-07-22,Neurologie,25,9.88,370034.08999999997,6
2025-07-22,Pédiatrie,27,2.2222222222222223,133079.04,5
2025-07-22,Réanimation,28,10.571428571428571,230897.03,8
2025-07-22,Urgences,135,1.511111111111111,591662.4400000001,30
2025-07-23,Cardiologie,43,4.651162790697675,264637.1,9
2025-07-23,Maladies Infectieuses,26,8.538461538461538,229709.12,7
2025-07-23,Neurologie,48,7.625,392415.67,9
2025-07-23,Pédiatrie,30,2.8,119679.46,4
2025-07-23,Réanimation,16,13.4375,201126.21,5
2025-07-23,Urgences,146,1.3972602739726028,631609.06,35
2025-07-24,Cardiologie,40,4.075,217426.36000000002,7
2025-07-24,Maladies Infectieuses,30,6.266666666666667,255607.17,7
2025-07-24,Neurologie,48,7.0,320607.53,9
2025-07-24,Pédiatrie,30,2.8666666666666667,136936.74,10
2025-07-24,Réanimation,25,8.56,152832.45,5
2025-07-24,Urgences,146,1.6506849315068493,683280.95,33
2025-07-25,Cardiologie,50,5.08,370422.92,10
2025-07-25,Maladies Infectieuses,32,7.375,227983.9,9
2025-07-25,Neurologie,26,8.961538461538462,263460.87,8
2025-07-25,Pédiatrie,35,3.6857142857142855,323438.73,13
2025-07-25,Réanimation,19,13.894736842105264,271320.33,6
2025-07-25,Urgences,147,1.5238095238095237,647202.09,33
2025-07-26,Cardiologie,43,5.813953488372093,458376.7,18
2025-07-26,Maladies Infectieuses,45,5.222222222222222,195686.26,4
2025-07-26,Neurologie,28,9.035714285714286,354373.1,9
2025-07-26,Pédiatrie,28,2.857142857142857,167870.77,9
2025-07-26,Réanimation,20,12.0,321109.25,5
2025-07-26,Urgences,139,1.5107913669064748,616964.58,29
2025-07-27,Cardiologie,49,5.326530612244898,563581.36,12
2025-07-27,Maladies Infectieuses,24,5.958333333333333,144261.79,3
2025-07-27,Neurologie,26,7.576923076923077,233519.11,10
2025-07-27,Pédiatrie,40,3.1,191799.71,8
2025-07-27,Réanimation,19,7.7368421052631575,90578.33,2
2025-07-27,Urgences,139,1.39568345323741,565499.54,30
2025-07-28,Cardiologie,30,3.966666666666667,147429.05,9
2025-07-28,Maladies Infectieuses,31,6.548387096774194,354862.47,9
2025-07-28,Neurologie,27,5.37037037037037,121709.85,5
2025-07-28,Pédiatrie,29,2.8620689655172415,129539.14,7
2025-07-28,Réanimation,26,10.692307692307692,196249.27000000002,6
2025-07-28,Urgences,142,1.4507042253521127,563518.48,34
2025-07-29,Cardiologie,45,4.866666666666666,285045.57,11
2025-07-29,Maladies Infectieuses,26,5.576923076923077,163013.67,4
2025-07-29,Neurologie,41,8.634146341463415,300168.12,9
2025-07-29,Pédiatrie,31,2.870967741935484,144313.01,8
2025-07-29,Réanimation,21,10.571428571428571,271603.19,5
2025-07-29,Urgences,134,1.3955223880597014,636123.96,38
2025-07-30,Cardiologie,35,3.342857142857143,120992.1,5
2025-07-30,Maladies Infectieuses,30,6.633333333333334,300505.36,9
2025-07-30,Neurologie,29,5.517241379310345,185586.41,6
2025-07-30,Pédiatrie,31,2.6451612903225805,182434.51,9
2025-07-30,Réanimation,18,9.333333333333334,90816.99,2
2025-07-30,Urgences,138,1.3840579710144927,641076.73,35
2025-07-31,Cardiologie,54,4.666666666666667,353028.37,9
2025-07-31,Maladies Infectieuses,30,6.3,174952.11,7
2025-07-31,Neurologie,30,8.0,230222.78,9
2025-07-31,Pédiatrie,30,3.466666666666667,254927.82,8
2025-07-31,Réanimation,33,8.484848484848484,212051.04,3
2025-07-31,Urgences,168,1.6547619047619047,807569.11,41
2025-08-01,Cardiologie,38,4.815789473684211,342719.49,7
2025-08-01,Maladies Infectieuses,28,6.714285714285714,289213.5,10
2025-08-01,Neurologie,36,5.305555555555555,165269.08,7
2025-08-01,Pédiatrie,18,2.0555555555555554,113770.98999999999,5
2025-08-01,Réanimation,17,14.705882352941176,207591.55,5
2025-08-01,Urgences,127,1.6299212598425197,568916.05,29
2025-08-02,Cardiologie,46,5.543478260869565,353025.92,13
2025-08-02,Maladies Infectieuses,5,5.8,41154.42,2
2025-08-02,Neurologie,40,5.725,286220.13,8
2025-08-02,Pédiatrie,10,5.5,96338.17,4
2025-08-02,Réanimation,19,11.736842105263158,164143.17,3
2025-08-02,Urgences,151,1.6158940397350994,760253.95,41
2025-08-03,Cardiologie,69,5.971014492753623,623840.35,21
2025-08-03,Maladies Infectieuses,6,8.666666666666666,44708.87,2
2025-08-03,Neurologie,52,7.5,606807.9500000001,17
2025-08-03,Pédiatrie,13,2.6153846153846154,82675.94,4
2025-08-03,Réanimation,35,10.428571428571429,355286.98,6
2025-08-03,Urgences,167,1.622754491017964,807472.77,51
2025-08-04,Cardiologie,94,5.4361702127659575,753785.35,29
2025-08-04,Maladies Infectieuses,12,6.5,85139.09,5
2025-08-04,Neurologie,53,6.566037735849057,310664.38,12
2025-08-04,Pédiatrie,10,2.7,32971.48,2
2025-08-04,Réanimation,38,8.789473684210526,217921.43,7
2025-08-04,Urgences,216,1.6712962962962963,1051275.2,60
2025-08-05,Cardiologie,84,5.011904761904762,683068.87,25
2025-08-05,Maladies Infectieuses,13,8.0,176964.12,4
2025-08-05,Neurologie,65,7.8,545810.51,16
2025-08-05,Pédiatrie,13,2.1538461538461537,62086.3,5
2025-08-05,Réanimation,35,9.628571428571428,344476.44,5
2025-08-05,Urgences,201,1.5572139303482586,875888.73,47
2025-08-06,Cardiologie,70,5.585714285714285,458699.63,16
2025-08-06,Maladies Infectieuses,9,4.555555555555555,13003.42,0
2025-08-06,Neurologie,56,8.303571428571429,621440.77,17
2025-08-06,Pédiatrie,14,3.7142857142857144,95724.3,7
2025-08-06,Réanimation,34,9.5,260026.43,6
2025-08-06,Urgences,229,1.4890829694323144,1038610.84,59
2025-08-07,Cardiologie,73,5.342465753424658,536003.44,22
2025-08-07,Maladies Infectieuses,11,6.818181818181818,124112.46,5
2025-08-07,Neurologie,57,5.5964912280701755,215470.32,4
2025-08-07,Pédiatrie,9,2.3333333333333335,30012.649999999998,1
2025-08-07,Réanimation,54,9.25925925925926,400300.96,12
2025-08-07,Urgences,206,1.6067961165048543,945135.82,59
2025-08-08,Cardiologie,66,4.878787878787879,430732.27999999997,14
2025-08-08,Maladies Infectieuses,20,7.45,228853.95,8
2025-08-08,Neurologie,61,6.885245901639344,487199.31,16
2025-08-08,Pédiatrie,16,2.9375,90131.8,4
2025-08-08,Réanimation,49,11.387755102040817,537701.25,12
2025-08-08,Urgences,206,1.529126213592233,967838.74,53
2025-08-09,Cardiologie,60,5.55,399086.16,12
2025-08-09,Maladies Infectieuses,15,4.666666666666667,75763.91,4
2025-08-09,Neurologie,63,6.698412698412699,516182.14,15
2025-08-09,Pédiatrie,6,1.8333333333333333,29475.059999999998,1
2025-08-09,Réanimation,35,13.314285714285715,479669.77,11
2025-08-09,Urgences,149,1.5838926174496644,783325.27,44
2025-08-10,Cardiologie,64,4.9375,533027.25,23
2025-08-10,Maladies Infectieuses,6,6.5,100294.69,3
2025-08-10,Neurologie,53,8.056603773584905,391066.51,12
2025-08-10,Pédiatrie,12,2.25,71712.09999999999,3
2025-08-10,Réanimation,35,12.571428571428571,737243.88,13
2025-08-10,Urgences,172,1.6046511627906976,975354.36,42
2025-08-11,Cardiologie,66,5.212121212121212,485967.11,15
2025-08-11,Maladies Infectieuses,19,5.631578947368421,91286.9,5
2025-08-11,Neurologie,63,7.714285714285714,496514.1,13
2025-08-11,Pédiatrie,15,4.4,182831.94,7
2025-08-11,Réanimation,33,9.606060606060606,281857.08,6
2025-08-11,Urgences,207,1.6135265700483092,1048868.32,55
2025-08-12,Cardiologie,51,5.921568627450981,649023.12,17
2025-08-12,Maladies Infectieuses,7,11.857142857142858,187379.03,4
2025-08-12,Neurologie,35,9.17142857142857,444213.26,10
2025-08-12,Pédiatrie,7,3.2857142857142856,22993.29,0
2025-08-12,Réanimation,26,10.961538461538462,309553.27,8
2025-08-12,Urgences,169,1.4319526627218935,805587.63,42
2025-08-13,Cardiologie,66,5.606060606060606,425070.01,18
2025-08-13,Maladies Infectieuses,6,6.833333333333333,37067.62,2
2025-08-13,Neurologie,44,9.0,551822.85,15
2025-08-13,Pédiatrie,12,2.9166666666666665,49773.55,3
2025-08-13,Réanimation,39,9.025641025641026,327137.57,8
2025-08-13,Urgences,218,1.6422018348623852,1105941.14,65
2025-08-14,Cardiologie,72,4.986111111111111,497214.48,19
2025-08-14,Maladies Infectieuses,13,6.6923076923076925,80719.61,4
2025-08-14,Neurologie,70,7.9,713296.8,23
2025-08-14,Pédiatrie,13,3.230769230769231,57407.85,2
2025-08-14,Réanimation,45,8.8,364190.17,9
2025-08-14,Urgences,209,1.5454545454545454,1034466.02,59
2025-08-15,Cardiologie,25,5.68,118387.89,4
2025-08-15,Maladies Infectieuses,28,8.392857142857142,239976.66,7
2025-08-15,Neurologie,40,8.025,357560.85,11
2025-08-15,Pédiatrie,31,3.6774193548387095,273438.91000000003,10
2025-08-15,Réanimation,13,12.76923076923077,278808.25,7
2025-08-15,Urgences,117,1.564102564102564,613269.31,30
2025-08-16,Cardiologie,21,4.809523809523809,174319.18,6
2025-08-16,Maladies Infectieuses,22,4.909090909090909,123648.45000000001,4
2025-08-16,Neurologie,33,8.575757575757576,347548.09,9
2025-08-16,Pédiatrie,25,2.88,187509.33,6
2025-08-16,Réanimation,11,10.272727272727273,79242.28,3
2025-08-16,Urgences,102,1.5196078431372548,457506.4,22
2025-08-17,Cardiologie,34,5.147058823529412,294306.57999999996,9
2025-08-17,Maladies Infectieuses,29,5.275862068965517,232043.22,3
2025-08-17,Neurologie,27,6.296296296296297,197602.22,4
2025-08-17,Pédiatrie,17,3.823529411764706,134788.94,8
2025-08-17,Réanimation,23,13.08695652173913,424117.92,7
2025-08-17,Urgences,107,1.6074766355140186,519209.57,27
2025-08-18,Cardiologie,56,4.160714285714286,273691.02,7
2025-08-18,Maladies Infectieuses,38,6.473684210526316,377597.26,11
2025-08-18,Neurologie,35,8.914285714285715,456001.65,15
2025-08-18,Pédiatrie,41,3.658536585365854,230494.48,11
2025-08-18,Réanimation,27,9.555555555555555,177022.53,4
2025-08-18,Urgences,144,1.6597222222222223,792052.91,38
2025-08-19,Cardiologie,49,5.061224489795919,423725.08,11
2025-08-19,Maladies Infectieuses,26,7.8076923076923075,172530.41,6
2025-08-19,Neurologie,41,6.902439024390244,323336.18,10
2025-08-19,Pédiatrie,38,3.4210526315789473,342227.7,14
2025-08-19,Réanimation,23,10.652173913043478,150953.35,4
2025-08-19,Urgences,127,1.5433070866141732,575705.89,28
2025-08-20,Cardiologie,50,4.8,244430.25,10
2025-08-20,Maladies Infectieuses,35,5.9714285714285715,305860.97000000003,7
2025-08-20,Neurologie,43,7.27906976744186,330601.57,14
2025-08-20,Pédiatrie,37,2.918918918918919,165447.49,7
2025-08-20,Réanimation,15,10.666666666666666,127579.46,5
2025-08-20,Urgences,141,1.574468085106383,670435.2,36
2025-08-21,Cardiologie,39,4.512820512820513,218570.33000000002,9
2025-08-21,Maladies Infectieuses,24,5.583333333333333,152782.04,3
2025-08-21,Neurologie,31,6.645161290322581,276098.3,6
2025-08-21,Pédiatrie,23,3.5217391304347827,133309.86,7
2025-08-21,Réanimation,25,9.0,186930.63,8
2025-08-21,Urgences,128,1.5625,798987.96,40
2025-08-22,Cardiologie,41,6.585365853658536,369374.4,9
2025-08-22,Maladies Infectieuses,21,5.809523809523809,131098.63999999998,6
2025-08-22,Neurologie,36,9.305555555555555,500405.11,11
2025-08-22,Pédiatrie,25,2.64,188782.03,9
2025-08-22,Réanimation,24,13.583333333333334,237777.41,6
2025-08-22,Urgences,109,1.5321100917431192,579899.74,37
2025-08-23,Cardiologie,28,5.178571428571429,262579.17,5
2025-08-23,Maladies Infectieuses,15,9.2,207045.95,6
2025-08-23,Neurologie,33,7.696969696969697,295016.78,7
2025-08-23,Pédiatrie,17,2.588235294117647,80669.02,3
2025-08-23,Réanimation,12,17.0,324903.56,4
2025-08-23,Urgences,83,1.3734939759036144,275295.22,10
2025-08-24,Cardiologie,43,4.395348837209302,231038.56,7
2025-08-24,Maladies Infectieuses,40,7.725,451499.83999999997,14
2025-08-24,Neurologie,33,7.545454545454546,225156.43000000002,4
2025-08-24,Pédiatrie,26,3.230769230769231,155081.98,7
2025-08-24,Réanimation,26,12.192307692307692,384390.62,6
2025-08-24,Urgences,117,1.8034188034188035,715486.89,29
2025-08-25,Cardiologie,38,6.2894736842105265,324885.12,11
2025-08-25,Maladies Infectieuses,33,5.636363636363637,170519.86,4
2025-08-25,Neurologie,32,7.03125,217142.98,5
2025-08-25,Pédiatrie,28,2.5357142857142856,140086.69999999998,8
2025-08-25,Réanimation,12,9.0,66271.04,1
2025-08-25,Urgences,132,1.7272727272727273,719758.3,39
2025-08-26,Cardiologie,56,5.196428571428571,396495.43,13
2025-08-26,Maladies Infectieuses,25,5.52,295371.35,8
2025-08-26,Neurologie,38,6.447368421052632,157740.0,4
2025-08-26,Pédiatrie,43,3.2093023255813953,217153.7,9
2025-08-26,Réanimation,18,14.61111111111111,287001.75,8
2025-08-26,Urgences,124,1.435483870967742,554817.16,31
2025-08-27,Cardiologie,47,5.276595744680851,308450.07,8
2025-08-27,Maladies Infectieuses,34,5.5,193712.72,7
2025-08-27,Neurologie,39,7.717948717948718,384266.49,10
2025-08-27,Pédiatrie,34,3.5588235294117645,191192.63,10
2025-08-27,Réanimation,32,9.625,310104.01,7
2025-08-27,Urgences,150,1.4333333333333333,721672.92,33
2025-08-28,Cardiologie,47,4.148936170212766,340175.8,12
2025-08-28,Maladies Infectieuses,27,5.777777777777778,164595.12,5
2025-08-28,Neurologie,41,8.195121951219512,315845.09,9
2025-08-28,Pédiatrie,28,3.8214285714285716,235815.4,11
2025-08-28,Réanimation,25,9.6,233820.03,8
2025-08-28,Urgences,130,1.5384615384615385,653962.43,34
2025-08-29,Cardiologie,44,4.431818181818182,267036.29,12
2025-08-29,Maladies Infectieuses,33,6.0,257967.4,9
2025-08-29,Neurologie,33,7.666666666666667,345207.95,14
2025-08-29,Pédiatrie,28,3.7857142857142856,199389.88999999998,9
2025-08-29,Réanimation,22,10.954545454545455,199323.0,5
2025-08-29,Urgences,122,1.598360655737705,661228.52,35
2025-08-30,Cardiologie,41,5.7560975609756095,259948.93,15
2025-08-30,Maladies Infectieuses,34,4.617647058823529,163331.91999999998,3
2025-08-30,Neurologie,38,6.368421052631579,387386.43,11
2025-08-30,Pédiatrie,35,2.8,190698.63,9
2025-08-30,Réanimation,25,13.76,405493.55,8
2025-08-30,Urgences,121,1.4462809917355373,504069.16,25
2025-08-31,Cardiologie,46,5.195652173913044,276929.56,12
2025-08-31,Maladies Infectieuses,35,6.485714285714286,221828.86,10
2025-08-31,Neurologie,40,6.775,286671.33,8
2025-08-31,Pédiatrie,21,1.9047619047619047,49397.48,2
2025-08-31,Réanimation,23,12.304347826086957,183659.8,5
2025-08-31,Urgences,138,1.608695652173913,754018.37,42
2025-09-01,Cardiologie,53,4.90566037735849,291800.13,12
2025-09-01,Maladies Infectieuses,28,5.75,239484.9,5
2025-09-01,Neurologie,26,6.3076923076923075,150117.03,6
2025-09-01,Pédiatrie,30,3.3,203565.06,8
2025-09-01,Réanimation,28,11.035714285714286,326426.39,10
2025-09-01,Urgences,141,1.5319148936170213,636965.34,39
2025-09-02,Cardiologie,37,5.4324324324324325,246368.15,6
2025-09-02,Maladies Infectieuses,34,5.764705882352941,233940.99,5
2025-09-02,Neurologie,38,6.157894736842105,378252.93,9
2025-09-02,Pédiatrie,33,2.8181818181818183,142593.5,7
2025-09-02,Réanimation,24,12.083333333333334,328672.43,8
2025-09-02,Urgences,144,1.4027777777777777,612988.35,34
2025-09-03,Cardiologie,31,6.064516129032258,214007.48,10
2025-09-03,Maladies Infectieuses,25,7.32,204335.83,8
2025-09-03,Neurologie,33,10.090909090909092,367357.45,12
2025-09-03,Pédiatrie,20,2.7,82977.66,4
2025-09-03,Réanimation,21,11.0,249836.69,4
2025-09-03,Urgences,114,1.5614035087719298,576075.3,29
2025-09-04,Cardiologie,41,5.7073170731707314,233064.07,8
2025-09-04,Maladies Infectieuses,34,7.852941176470588,250441.69999999998,8
2025-09-04,Neurologie,47,6.425531914893617,224834.79,5
2025-09-04,Pédiatrie,37,3.2162162162162162,262174.07,11
2025-09-04,Réanimation,31,8.483870967741936,223951.66,6
2025-09-04,Urgences,151,1.390728476821192,631782.95,36
2025-09-05,Cardiologie,61,4.672131147540983,325054.32,12
2025-09-05,Maladies Infectieuses,17,5.411764705882353,85297.12,4
2025-09-05,Neurologie,45,7.688888888888889,332204.75,11
2025-09-05,Pédiatrie,41,2.5365853658536586,161907.14,9
2025-09-05,Réanimation,12,7.75,67037.62,2
2025-09-05,Urgences,137,1.6788321167883211,703106.13,34
2025-09-06,Cardiologie,46,5.521739130434782,288995.3,13
2025-09-06,Maladies Infectieuses,32,7.4375,429757.35,12
2025-09-06,Neurologie,44,7.5,494954.06,14
2025-09-06,Pédiatrie,37,3.2432432432432434,188788.7,12
2025-09-06,Réanimation,30,6.833333333333333,138822.78,5
2025-09-06,Urgences,188,1.452127659574468,924665.96,51
2025-09-07,Cardiologie,45,5.2444444444444445,274562.01,7
2025-09-07,Maladies Infectieuses,34,5.4411764705882355,165310.69,6
2025-09-07,Neurologie,30,8.233333333333333,320403.44,6
2025-09-07,Pédiatrie,26,2.4615384615384617,141430.92,4
2025-09-07,Réanimation,30,11.833333333333334,328646.26,10
2025-09-07,Urgences,144,1.4722222222222223,620402.29,31
2025-09-08,Cardiologie,46,4.391304347826087,248837.45,9
2025-09-08,Maladies Infectieuses,31,6.258064516129032,231534.27,9
2025-09-08,Neurologie,50,8.52,598962.4,18
2025-09-08,Pédiatrie,35,2.3714285714285714,117987.38,2
2025-09-08,Réanimation,23,12.608695652173912,303202.06,9
2025-09-08,Urgences,178,1.5561797752808988,802541.86,41
2025-09-09,Cardiologie,58,6.327586206896552,417554.64,21
2025-09-09,Maladies Infectieuses,38,5.2894736842105265,218925.33,6
2025-09-09,Neurologie,35,8.285714285714286,381097.83,10
2025-09-09,Pédiatrie,31,3.096774193548387,195248.97,14
2025-09-09,Réanimation,47,14.063829787234043,888149.81,18
2025-09-09,Urgences,134,1.5149253731343284,660475.23,34
2025-09-10,Cardiologie,41,4.219512195121951,172931.77000000002,9
2025-09-10,Maladies Infectieuses,36,8.0,297836.2,12
2025-09-10,Neurologie,48,4.8125,275750.47,10
2025-09-10,Pédiatrie,28,2.75,133684.97,6
2025-09-10,Réanimation,22,11.272727272727273,328594.64,6
2025-09-10,Urgences,166,1.5542168674698795,803711.44,47
2025-09-11,Cardiologie,45,4.377777777777778,222439.61,9
2025-09-11,Maladies Infectieuses,32,4.625,211306.26,8
2025-09-11,Neurologie,45,6.888888888888889,352113.26,11
2025-09-11,Pédiatrie,23,3.217391304347826,163680.44,8
2025-09-11,Réanimation,32,8.9375,163056.1,4
2025-09-11,Urgences,142,1.3309859154929577,535199.66,27
2025-09-12,Cardiologie,48,4.333333333333333,220675.6,9
2025-09-12,Maladies Infectieuses,37,6.216216216216216,182540.86,6
2025-09-12,Neurologie,40,8.075,366359.89999999997,14
2025-09-12,Pédiatrie,28,3.5714285714285716,178675.77,9
2025-09-12,Réanimation,23,11.695652173913043,183419.36,4
2025-09-12,Urgences,151,1.4635761589403973,802575.09,41
2025-09-13,Cardiologie,55,4.763636363636364,330178.17,14
2025-09-13,Maladies Infectieuses,28,4.321428571428571,111848.09,3
2025-09-13,Neurologie,36,8.472222222222221,218741.65,7
2025-09-13,Pédiatrie,37,3.675675675675676,210336.98,13
2025-09-13,Réanimation,22,10.045454545454545,139787.1,3
2025-09-13,Urgences,151,1.5298013245033113,711634.03,33
2025-09-14,Cardiologie,60,5.433333333333334,461109.91,15
2025-09-14,Maladies Infectieuses,26,4.846153846153846,128159.31,6
2025-09-14,Neurologie,29,8.448275862068966,314685.08999999997,8
2025-09-14,Pédiatrie,35,2.3714285714285714,161510.43,7
2025-09-14,Réanimation,27,8.11111111111111,161516.49,6
2025-09-14,Urgences,160,1.46875,662503.1900000001,25
2025-09-15,Cardiologie,64,6.078125,671451.18,17
2025-09-15,Maladies Infectieuses,46,6.217391304347826,371873.6,7
2025-09-15,Neurologie,42,7.714285714285714,262739.02999999997,7
2025-09-15,Pédiatrie,30,2.7,166185.1,6
2025-09-15,Réanimation,34,11.411764705882353,399917.05,8
2025-09-15,Urgences,192,1.5208333333333333,970578.13,50
2025-09-16,Cardiologie,51,5.666666666666667,438777.77999999997,18
2025-09-16,Maladies Infectieuses,25,7.6,243420.71000000002,13
2025-09-16,Neurologie,39,7.461538461538462,310524.47000000003,11
2025-09-16,Pédiatrie,31,2.6774193548387095,162218.83,8
2025-09-16,Réanimation,25,10.68,270917.68,7
2025-09-16,Urgences,138,1.6159420289855073,635012.49,40
2025-09-17,Cardiologie,47,4.76595744680851,221673.75,10
2025-09-17,Maladies Infectieuses,30,5.8,226038.66,9
2025-09-17,Neurologie,40,7.775,323979.62,11
2025-09-17,Pédiatrie,27,1.8888888888888888,121078.98,5
2025-09-17,Réanimation,17,10.058823529411764,140564.07,6
2025-09-17,Urgences,135,1.511111111111111,576884.48,30
2025-09-18,Cardiologie,59,5.88135593220339,501847.21,17
2025-09-18,Maladies Infectieuses,43,6.069767441860465,333259.25,10
2025-09-18,Neurologie,44,8.090909090909092,331176.57,11
2025-09-18,Pédiatrie,38,2.710526315789474,195635.55,11
2025-09-18,Réanimation,25,14.04,385817.05,5
2025-09-18,Urgences,167,1.5688622754491017,918646.77,48
2025-09-19,Cardiologie,42,5.642857142857143,299021.3,14
2025-09-19,Maladies Infectieuses,25,6.44,170414.76,6
2025-09-19,Neurologie,37,8.864864864864865,342566.86,11
2025-09-19,Pédiatrie,36,2.75,209578.64,9
2025-09-19,Réanimation,25,9.72,194466.7,5
2025-09-19,Urgences,144,1.5138888888888888,735866.51,41
2025-09-20,Cardiologie,55,5.654545454545454,571075.77,17
2025-09-20,Maladies Infectieuses,43,6.325581395348837,377957.36,13
2025-09-20,Neurologie,34,6.911764705882353,251787.26,7
2025-09-20,Pédiatrie,30,3.1666666666666665,208741.3,8
