BOR;AN;FI;RS;FI_EJ;PERSO;SMUR_ETPSAL;SMUR_EFFLIB;SMUR_COMSU;SAMU_ETPSAL;SAMU_EFFLIB
SMURSAMU_P;2022;750803454;HU ROBERT DEBRE APHP;750712184;N9999;9;;0;;
SMURSAMU_P;2022;750803454;HU ROBERT DEBRE APHP;750712184;NSEC;1;;0;;
SMURSAMU_P;2022;760000018;CH DIEPPE;760780023;M9999;5.4;;;;
SMURSAMU_P;2022;760000018;CH DIEPPE;760780023;MREG;5.4;;1;;
SMURSAMU_P;2022;760000018;CH DIEPPE;760780023;N2120;0.05;;;;
SMURSAMU_P;2022;760000018;CH DIEPPE;760780023;N2223;6.33;;;;
SMURSAMU_P;2022;760000018;CH DIEPPE;760780023;N2500;3.34;;;;
SMURSAMU_P;2022;760000018;CH DIEPPE;760780023;N5140;3.47;;;;
SMURSAMU_P;2022;760000018;CH DIEPPE;760780023;N9999;13.24;;;;
SMURSAMU_P;2022;760000018;CH DIEPPE;760780023;NSEC;0.05;;;;
SMURSAMU_P;2022;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;M9999;16.24;0;0;10.6;0
SMURSAMU_P;2022;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;N2120;1.17;;;;
SMURSAMU_P;2022;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;N2223;20.01;;;3;
SMURSAMU_P;2022;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;N2500;1;;;0;
SMURSAMU_P;2022;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;N5140;21.08;;;1.45;
SMURSAMU_P;2022;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;N9999;51.22;;;34.99;
SMURSAMU_P;2022;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;NARM;0.21;;;26.79;
SMURSAMU_P;2022;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;NSEC;2;;;0.92;
SMURSAMU_P;2022;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;M9999;1.4;;1;;
SMURSAMU_P;2022;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;N2120;;;1;;
SMURSAMU_P;2022;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;N2223;;;1;;
SMURSAMU_P;2022;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;N5140;6.13;;0;;
SMURSAMU_P;2022;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;N9999;6.13;;;;
SMURSAMU_P;2022;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;M9999;5.65;;;;
SMURSAMU_P;2022;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;MREG;0;;1;;
SMURSAMU_P;2022;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;N2223;1;;;;
SMURSAMU_P;2022;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;N2500;3.58;;;;
SMURSAMU_P;2022;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;N9999;5.47;;;;
SMURSAMU_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;M9999;5;;1;21.92;
SMURSAMU_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2120;0.1;;1;;
SMURSAMU_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2223;7.54;;;;
SMURSAMU_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N5140;7.93;;0;;
SMURSAMU_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N9999;16.05;;;;
SMURSAMU_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;NSEC;0.48;;0;;
SMURSAMU_P;2022;760026252;ANTENNE DE SMUR EU CH DIEPPE;760780023;M9999;5.4;;1;;
SMURSAMU_P;2022;760026252;ANTENNE DE SMUR EU CH DIEPPE;760780023;N2223;6;;;;
SMURSAMU_P;2022;760026252;ANTENNE DE SMUR EU CH DIEPPE;760780023;N9999;6;;;;
SMURSAMU_P;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;M9999;5.52;;1;5.17;
SMURSAMU_P;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;MREG;5.52;;0;5.17;
SMURSAMU_P;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N2120;0.75;;;0.25;
SMURSAMU_P;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N2223;24.27;;;17.14;
SMURSAMU_P;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N2500;;;;1.07;
SMURSAMU_P;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N5140;4.64;;;4.55;
SMURSAMU_P;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N9999;35.24;;;35.1;
SMURSAMU_P;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;NARM;5.08;;;4.26;
SMURSAMU_P;2022;770000131;CH DE COULOMMIERS;770021145;M9999;2.7;;1;;
SMURSAMU_P;2022;770000131;CH DE COULOMMIERS;770021145;N2500;1;;;;
SMURSAMU_P;2022;770000131;CH DE COULOMMIERS;770021145;N5140;5;;;;
SMURSAMU_P;2022;770000131;CH DE COULOMMIERS;770021145;N9999;6;;;;
SMURSAMU_P;2022;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;M9999;2.4;;;;
SMURSAMU_P;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;M9999;16.93;0;1;24.27;28
SMURSAMU_P;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;MREG;0;0;;24.27;28
SMURSAMU_P;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2120;1.25;0;;0.23;0
SMURSAMU_P;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2223;15.86;0;;3.1;0
SMURSAMU_P;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2500;0;0;;1.24;0
SMURSAMU_P;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N5140;17.76;0;;0;0
SMURSAMU_P;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N9999;35.86;0;;48.86;0
SMURSAMU_P;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;NARM;0.99;0;;44.19;0
SMURSAMU_P;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;NSEC;0;0;;0.1;0
SMURSAMU_P;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;M9999;1.26;;;;
SMURSAMU_P;2022;770000172;CH DE PROVINS LEON BINET;770110070;M9999;3.66;;;;
SMURSAMU_P;2022;770000172;CH DE PROVINS LEON BINET;770110070;N2120;0.6;;1;;
SMURSAMU_P;2022;770000172;CH DE PROVINS LEON BINET;770110070;N2223;6.85;;1;;
SMURSAMU_P;2022;770000172;CH DE PROVINS LEON BINET;770110070;N5140;12.56;;1;;
SMURSAMU_P;2022;770000172;CH DE PROVINS LEON BINET;770110070;N9999;16.62;;;;
SMURSAMU_P;2022;770000172;CH DE PROVINS LEON BINET;770110070;NSEC;0.5;;1;;
SMURSAMU_P;2022;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;M9999;1.99;;;;
SMURSAMU_P;2022;770000446;CH DE MEAUX SITE SAINT FARON;770021145;M9999;2;;1;;
SMURSAMU_P;2022;770000446;CH DE MEAUX SITE SAINT FARON;770021145;N2500;2;;;;
SMURSAMU_P;2022;770000446;CH DE MEAUX SITE SAINT FARON;770021145;N5140;8;;;;
SMURSAMU_P;2022;770000446;CH DE MEAUX SITE SAINT FARON;770021145;N9999;10.5;;;;
SMURSAMU_P;2022;770000446;CH DE MEAUX SITE SAINT FARON;770021145;NSEC;0.5;;;;
SMURSAMU_P;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;M9999;2.56;;1;;
SMURSAMU_P;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;N2223;3.33;;;;
SMURSAMU_P;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;N2500;1;;;;
SMURSAMU_P;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;N5140;8.85;;;;
SMURSAMU_P;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;N9999;13.18;;;;
SMURSAMU_P;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;M9999;2.4;;1;;
SMURSAMU_P;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N2120;0.2;;1;;
SMURSAMU_P;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N2223;3;;1;;
SMURSAMU_P;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N9999;3.35;;1;;
SMURSAMU_P;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;NSEC;0.15;;1;;
SMURSAMU_P;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;M9999;6.31;;1;;
SMURSAMU_P;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N2120;0.45;;1;;
SMURSAMU_P;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N2223;9.5;;0;;
SMURSAMU_P;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N9999;10.95;;;;
SMURSAMU_P;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;NSEC;1;;;;
SMURSAMU_P;2022;780000329;CH DE RAMBOUILLET;780110052;M9999;5.04;;1;;
SMURSAMU_P;2022;780000329;CH DE RAMBOUILLET;780110052;N2120;0.2;;1;;
SMURSAMU_P;2022;780000329;CH DE RAMBOUILLET;780110052;N2223;6;;1;;
SMURSAMU_P;2022;780000329;CH DE RAMBOUILLET;780110052;N5140;4;;1;;
SMURSAMU_P;2022;780000329;CH DE RAMBOUILLET;780110052;N9999;10.3;;1;;
SMURSAMU_P;2022;780000329;CH DE RAMBOUILLET;780110052;NSEC;0.1;;1;;
SMURSAMU_P;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;M9999;32.52;;;;
SMURSAMU_P;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;N2120;1;1;;;
SMURSAMU_P;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;N2223;16.8;21;;;
SMURSAMU_P;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;N9999;18.8;23;;53.7;69
SMURSAMU_P;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;NARM;;;;52.7;68
SMURSAMU_P;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;NSEC;1;1;;1;1
SMURSAMU_P;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;M9999;6.1;;1;7.6;
SMURSAMU_P;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;MREG;;;1;;
SMURSAMU_P;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N2120;0.5;;1;0.5;
SMURSAMU_P;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N2223;8.28;;1;;
SMURSAMU_P;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N5140;14.01;;0;;
SMURSAMU_P;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N9999;23.3;;0;24.89;
SMURSAMU_P;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;NARM;;;;22.39;
SMURSAMU_P;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;NSEC;0.5;;;2;
SMURSAMU_P;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;M9999;2.56;;1;;
SMURSAMU_P;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N2223;5.94;;1;;
SMURSAMU_P;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N2500;3;;;;
SMURSAMU_P;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N5140;2;;1;;
SMURSAMU_P;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N9999;10.94;;1;;
SMURSAMU_P;2022;800000143;CH ABBEVILLE;800000028;M9999;3.24;;1;;
SMURSAMU_P;2022;800000143;CH ABBEVILLE;800000028;N2223;9.72;;1;;
SMURSAMU_P;2022;800000143;CH ABBEVILLE;800000028;N2500;2.6;;;;
SMURSAMU_P;2022;800000143;CH ABBEVILLE;800000028;N5140;7.2;;1;;
SMURSAMU_P;2022;800000143;CH ABBEVILLE;800000028;N9999;21.36;;1;;
SMURSAMU_P;2022;800000143;CH ABBEVILLE;800000028;NSEC;0.8;;1;;
SMURSAMU_P;2022;800000226;CH DOULLENS;800000069;M9999;1.48;;;;
SMURSAMU_P;2022;800000226;CH DOULLENS;800000069;N2120;0.2;;;;
SMURSAMU_P;2022;800000226;CH DOULLENS;800000069;N2223;2.6;;;;
SMURSAMU_P;2022;800000226;CH DOULLENS;800000069;N2500;4;;;;
SMURSAMU_P;2022;800000226;CH DOULLENS;800000069;N5140;1;;;;
SMURSAMU_P;2022;800000226;CH DOULLENS;800000069;N9999;7.8;;;;
SMURSAMU_P;2022;800000390;CH CHIMR MONTDIDIER;800000085;M9999;7.14;;1;;
SMURSAMU_P;2022;800000390;CH CHIMR MONTDIDIER;800000085;N2120;0.05;0;1;0;0
SMURSAMU_P;2022;800000390;CH CHIMR MONTDIDIER;800000085;N2223;5.79;0;0;;
SMURSAMU_P;2022;800000390;CH CHIMR MONTDIDIER;800000085;N5140;5.08;0;0;;
SMURSAMU_P;2022;800000390;CH CHIMR MONTDIDIER;800000085;N9999;10.92;;;;
SMURSAMU_P;2022;800000432;CH PÉRONNE;800000093;M9999;8.22;;;;
SMURSAMU_P;2022;800000432;CH PÉRONNE;800000093;N2223;4.36;;1;;
SMURSAMU_P;2022;800000432;CH PÉRONNE;800000093;N2500;2;;;;
SMURSAMU_P;2022;800000432;CH PÉRONNE;800000093;N5140;6;;1;;
SMURSAMU_P;2022;800000432;CH PÉRONNE;800000093;N9999;12.36;;1;;
SMURSAMU_P;2022;800006124;CHU AMIENS SUD;800000044;M1140;3.67;;0;;
SMURSAMU_P;2022;800006124;CHU AMIENS SUD;800000044;M9999;6.67;;1;7.17;
SMURSAMU_P;2022;800006124;CHU AMIENS SUD;800000044;MREG;;;;7.17;
SMURSAMU_P;2022;800006124;CHU AMIENS SUD;800000044;N2120;1.5;;0;0.5;
SMURSAMU_P;2022;800006124;CHU AMIENS SUD;800000044;N2223;23.64;;0;;
SMURSAMU_P;2022;800006124;CHU AMIENS SUD;800000044;N2500;;;;0.6;
SMURSAMU_P;2022;800006124;CHU AMIENS SUD;800000044;N5140;26.93;;0;;
SMURSAMU_P;2022;800006124;CHU AMIENS SUD;800000044;N9999;52.07;;0;27.78;
SMURSAMU_P;2022;800006124;CHU AMIENS SUD;800000044;NARM;;;;25.28;
SMURSAMU_P;2022;800006124;CHU AMIENS SUD;800000044;NSEC;;;;1;
SMURSAMU_P;2022;810000505;CH ALBI;810000331;M9999;2.98;;1;2.42;
SMURSAMU_P;2022;810000505;CH ALBI;810000331;MREG;;;1;2.42;
SMURSAMU_P;2022;810000505;CH ALBI;810000331;N2120;0.1;;1;0.1;
SMURSAMU_P;2022;810000505;CH ALBI;810000331;N2223;7.34;;1;0.65;
SMURSAMU_P;2022;810000505;CH ALBI;810000331;N2500;0.07;;;4.63;
SMURSAMU_P;2022;810000505;CH ALBI;810000331;N9999;8.52;;1;17.06;
SMURSAMU_P;2022;810000505;CH ALBI;810000331;NARM;1;;0;10.58;
SMURSAMU_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;M9999;13.26;;1;;
SMURSAMU_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2120;0.4;;1;;
SMURSAMU_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2223;11.23;;1;;
SMURSAMU_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2500;12.02;;;;
SMURSAMU_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N9999;23.95;;1;;
SMURSAMU_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;NSEC;0.2;;1;;
SMURSAMU_P;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;M9999;7.92;;1;;
SMURSAMU_P;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;N2223;6.6;;;;
SMURSAMU_P;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;N2500;5.85;;;;
SMURSAMU_P;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;N9999;12.45;;;;
SMURSAMU_P;2022;820000032;CH MONTAUBAN;820000016;M9999;5.79;;1;3.63;
SMURSAMU_P;2022;820000032;CH MONTAUBAN;820000016;MREG;5.79;;1;3.63;
SMURSAMU_P;2022;820000032;CH MONTAUBAN;820000016;N2120;0.33;;1;0.33;
SMURSAMU_P;2022;820000032;CH MONTAUBAN;820000016;N2223;5.35;;1;;
SMURSAMU_P;2022;820000032;CH MONTAUBAN;820000016;N2500;4.25;;;1.25;
SMURSAMU_P;2022;820000032;CH MONTAUBAN;820000016;N5140;2;;1;0;
SMURSAMU_P;2022;820000032;CH MONTAUBAN;820000016;N9999;11.93;;1;19.05;
SMURSAMU_P;2022;820000032;CH MONTAUBAN;820000016;NARM;;;;9.76;
SMURSAMU_P;2022;820000032;CH MONTAUBAN;820000016;NSEC;;;1;;
SMURSAMU_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;M9999;3.44;;1;;
SMURSAMU_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2120;0.17;;1;;
SMURSAMU_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2223;5.96;;1;;
SMURSAMU_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2500;0.3;;;;
SMURSAMU_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N5140;0.3;;1;;
SMURSAMU_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N9999;6.73;;1;;
SMURSAMU_P;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;M9999;4.33;;1;;
SMURSAMU_P;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N2120;0.23;;1;;
SMURSAMU_P;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N2223;8.46;;;;
SMURSAMU_P;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N5140;8.81;;0;;
SMURSAMU_P;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N9999;17.55;;;;
SMURSAMU_P;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;NSEC;0.05;;1;;
SMURSAMU_P;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;M9999;2.38;;1;;
SMURSAMU_P;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2120;0.05;;1;;
SMURSAMU_P;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2223;5.25;;1;;
SMURSAMU_P;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2500;3.92;;;;
SMURSAMU_P;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N9999;9.22;;1;;
SMURSAMU_P;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;M9999;2.23;;;;
SMURSAMU_P;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;MREG;2.23;;;;
SMURSAMU_P;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2223;6.15;;;;
SMURSAMU_P;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N5140;0.65;;;;
SMURSAMU_P;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N9999;6.8;;;;
SMURSAMU_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M9999;4.61;0;1;;
SMURSAMU_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2223;5.86;;;;
SMURSAMU_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N5140;5.86;;;;
SMURSAMU_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N9999;11.72;;;;
SMURSAMU_P;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;M9999;5.33;0;1;;
SMURSAMU_P;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2223;3.43;;0;;
SMURSAMU_P;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N9999;3.43;;;;
SMURSAMU_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;M9999;5.24;;1;14.7;
SMURSAMU_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;N2120;0.75;;0;0.61;
SMURSAMU_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;N2223;17.56;;0;0.25;
SMURSAMU_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;N2500;1.99;;;2.14;
SMURSAMU_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;N5140;23.33;;0;0.33;
SMURSAMU_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;N9999;46.41;;0;43.96;
SMURSAMU_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;NARM;;;0;40.05;
SMURSAMU_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;NSEC;1.19;;0;;
SMURSAMU_P;2022;830100608;CHITS CH GEORGE SAND;830100616;M9999;4.3;;;;
SMURSAMU_P;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;M9999;4.03;;1;;
SMURSAMU_P;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2223;1.8;;1;;
SMURSAMU_P;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N5140;6.01;;1;;
SMURSAMU_P;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N9999;7.81;;1;;
SMURSAMU_P;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;M9999;3.57;;1;;
SMURSAMU_P;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;N2120;0.23;;1;;
SMURSAMU_P;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;N2223;6.01;;1;;
SMURSAMU_P;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;N5140;6.37;;1;;
SMURSAMU_P;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;N9999;13.06;;1;;
SMURSAMU_P;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;NARM;;;1;;
SMURSAMU_P;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;NSEC;0.44;;1;;
SMURSAMU_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;M9999;5.5;;1;;
SMURSAMU_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2120;;;1;;
SMURSAMU_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2223;1.75;;1;;
SMURSAMU_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2500;1.89;;;;
SMURSAMU_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N5140;4;;0;;
SMURSAMU_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N9999;8.64;;1;;
SMURSAMU_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;NSEC;1;;1;;
SMURSAMU_P;2022;840000491;CHI SITE DE PERTUIS;130041916;M9999;3.54;;1;;
SMURSAMU_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N2120;0.12;;1;;
SMURSAMU_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N2223;6.9;;1;;
SMURSAMU_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N2500;1.13;;;;
SMURSAMU_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N9999;8.23;;1;;
SMURSAMU_P;2022;840000491;CHI SITE DE PERTUIS;130041916;NSEC;0.07;;1;;
SMURSAMU_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M9999;10.53;;1;4.44;
SMURSAMU_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;MREG;;;;4.44;
SMURSAMU_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2120;0.4;;;0.4;
SMURSAMU_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2223;11.58;;;;
SMURSAMU_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N5140;15.62;;;;
SMURSAMU_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N9999;29.12;;0;25.13;
SMURSAMU_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;NARM;;;;22.71;
SMURSAMU_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;NSEC;0.41;;;1.95;
SMURSAMU_P;2022;840006480;SMUR CH ORANGE SITE VAISON;840000087;M9999;5.5;;1;;
SMURSAMU_P;2022;840006480;SMUR CH ORANGE SITE VAISON;840000087;N2223;5.8;;;;
SMURSAMU_P;2022;840006480;SMUR CH ORANGE SITE VAISON;840000087;N2500;0.5;;;;
SMURSAMU_P;2022;840006480;SMUR CH ORANGE SITE VAISON;840000087;N5140;5.5;;;;
SMURSAMU_P;2022;840006480;SMUR CH ORANGE SITE VAISON;840000087;N9999;11.8;;;;
SMURSAMU_P;2022;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;M9999;5;;;;
SMURSAMU_P;2022;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;N2120;1;;;;
SMURSAMU_P;2022;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;N2223;10;;;;
SMURSAMU_P;2022;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;N2500;6;;;;
SMURSAMU_P;2022;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;N9999;17;;;;
SMURSAMU_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;M9999;6.56;;1;7.29;
SMURSAMU_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2120;0.99;;;0.99;
SMURSAMU_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2223;11.75;;1;;
SMURSAMU_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2500;;;;2;
SMURSAMU_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N5140;11.31;;;1;
SMURSAMU_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N9999;25.05;;;35.9;
SMURSAMU_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;NARM;;;;20.43;
SMURSAMU_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;NSEC;1;;;10.48;
SMURSAMU_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;M9999;4.88;;1;;
SMURSAMU_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;N2223;5.9;;0;;
SMURSAMU_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;N5140;3.98;;0;;
