BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACT;ACTINT
IMAGES;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;IRM;1;1;661;;;2964;3625;0
IMAGES;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;MAMM;1;1;;;;3928;3928;
IMAGES;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;RADIO;5;5;8935;;;24747;33682;0
IMAGES;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;SCAN;1;1;6196;;;5362;11558;0
IMAGES;2022;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;RADIO;1;1;403;;;22;425;1
IMAGES;2022;850000647;CH DES COLLINES VENDEENNES;850025867;RADIO;1;1;370;;;4135;4505;
IMAGES;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;IRM;1;1;187;2;;2469;2658;0
IMAGES;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;LITHO;1;;;;;;;
IMAGES;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;MAMM;1;1;;;;992;992;
IMAGES;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;RADIO;4;4;3316;12;;14967;18295;0
IMAGES;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;SCAN;1;1;2072;5;;3662;5739;0
IMAGES;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;VASC;1;1;312;13;;1346;1671;0
IMAGES;2022;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;IRM;1;1;11;;;1204;1215;0
IMAGES;2022;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;RADIO;3;3;178;;;5780;5958;0
IMAGES;2022;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;SCAN;1;1;233;;;2214;2447;0
IMAGES;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;MAMM;1;1;;;;693;693;
IMAGES;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;RADIO;3;3;1461;;;14754;16215;0
IMAGES;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;SCAN;1;1;817;;;4072;4889;0
IMAGES;2022;860000223;CHU LA MILETRIE;860014208;CAM;4;4;961;26;;7015;8002;0
IMAGES;2022;860000223;CHU LA MILETRIE;860014208;IRM;5;5;4938;24;76;13326;18364;1
IMAGES;2022;860000223;CHU LA MILETRIE;860014208;LITHO;1;1;15;;;;15;0
IMAGES;2022;860000223;CHU LA MILETRIE;860014208;MAMM;3;3;;;;2611;2611;
IMAGES;2022;860000223;CHU LA MILETRIE;860014208;RADIO;6;6;42423;57;273;33370;76123;0
IMAGES;2022;860000223;CHU LA MILETRIE;860014208;SCAN;5;5;22432;25;76;16533;39066;1
IMAGES;2022;860000223;CHU LA MILETRIE;860014208;TOMO;2;2;1418;;;6657;8075;0
IMAGES;2022;860000223;CHU LA MILETRIE;860014208;VASC;2;2;1731;;;174;1905;1
IMAGES;2022;860000223;CHU LA MILETRIE;860014208;dtIRM2;5;5;4938;24;76;13326;18364;1
IMAGES;2022;860010321;POLYCLINIQUE DE POITIERS;860010313;IRM;1;1;48;;;9544;9592;
IMAGES;2022;860010321;POLYCLINIQUE DE POITIERS;860010313;RADIO;4;4;2256;;;50759;53015;
IMAGES;2022;860010321;POLYCLINIQUE DE POITIERS;860010313;SCAN;1;1;410;;;10910;11320;
IMAGES;2022;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;MAMM;1;1;;;;11432;11432;
IMAGES;2022;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;RADIO;1;1;165;;;127;292;0
IMAGES;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;CAM;3;3;1205;;;10763;11968;0
IMAGES;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;IRM;3;3;6798;;;32405;39203;0
IMAGES;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;RADIO;8;8;21122;;;40280;61402;1
IMAGES;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;SCAN;3;3;21645;;;40140;61785;1
IMAGES;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;TOMO;1;1;489;;;5646;6135;0
IMAGES;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;VASC;3;3;7302;;;2138;9440;1
IMAGES;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;dtIRM2;1;1;2051;;;11338;13389;0
IMAGES;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;MAMM;1;1;;;;1351;1351;
IMAGES;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;RADIO;3;3;3774;9;;12207;15990;
IMAGES;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;SCAN;1;1;2389;2;;2651;5042;
IMAGES;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;IRM;1;1;175;;;953;1128;0
IMAGES;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;MAMM;1;1;;;;2219;2219;
IMAGES;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;RADIO;2;2;1216;;;7471;8687;0
IMAGES;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;SCAN;1;1;1829;;;3631;5460;0
IMAGES;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;IRM;1;;;;;;;
IMAGES;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;RADIO;7;;;;;;;
IMAGES;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;SCAN;2;;;;;;;
IMAGES;2022;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;IRM;1;;;;;;;
IMAGES;2022;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;MAMM;1;;;;;;;
IMAGES;2022;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;RADIO;5;;;;;;;
IMAGES;2022;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;SCAN;1;;;;;;;
IMAGES;2022;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;RADIO;1;1;231;;;1834;2065;
IMAGES;2022;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;RADIO;2;2;643;;;194;837;0
IMAGES;2022;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;RADIO;2;2;1264;0;0;0;1264;0
IMAGES;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;MAMM;2;2;;;;5639;5639;
IMAGES;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;RADIO;2;2;2749;;;14905;17654;1
IMAGES;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;IRM;1;1;4197;0;0;11967;16164;
IMAGES;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;MAMM;1;1;;;;2688;2688;
IMAGES;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;RADIO;3;3;8366;3;0;20308;28677;
IMAGES;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SCAN;2;2;25803;0;0;27404;53207;
IMAGES;2022;880000039;CHI HMV - SITE GERARDMER;880009147;MAMM;1;1;;;;1458;1458;
IMAGES;2022;880000039;CHI HMV - SITE GERARDMER;880009147;RADIO;2;2;284;;;9710;9994;
IMAGES;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;IRM;1;1;521;4;;4024;4549;
IMAGES;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;MAMM;1;1;;;;515;515;
IMAGES;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;RADIO;4;4;4904;4;;15569;20477;
IMAGES;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;SCAN;1;1;4542;26;;7805;12373;
IMAGES;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;IRM;1;1;238;31;;3175;3444;0
IMAGES;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;MAMM;1;1;;;;367;367;
IMAGES;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;RADIO;3;3;4650;;;10166;14816;1
IMAGES;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;SCAN;1;1;3520;328;;6122;9970;1
IMAGES;2022;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;IRM;1;1;587;2;;5352;5941;
IMAGES;2022;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;MAMM;1;1;;;;2658;2658;
IMAGES;2022;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;RADIO;2;2;5637;10;;20586;26233;
IMAGES;2022;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;SCAN;1;1;4449;7;;7750;12206;
IMAGES;2022;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;MAMM;1;1;;;;934;934;
IMAGES;2022;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;RADIO;2;2;965;;;8083;9048;0
IMAGES;2022;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;CAM;2;;;;;;;
IMAGES;2022;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;IRM;1;;;;;;;
IMAGES;2022;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;RADIO;2;;;;;;;
IMAGES;2022;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;SCAN;1;;;;;;;
IMAGES;2022;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;TOMO;1;;;;;;;
IMAGES;2022;890975527;CH AUXERRE;890000037;CAM;1;0;;;;;;
IMAGES;2022;890975527;CH AUXERRE;890000037;IRM;1;1;1088;;;5900;6988;1
IMAGES;2022;890975527;CH AUXERRE;890000037;MAMM;1;1;;;;2280;2280;
IMAGES;2022;890975527;CH AUXERRE;890000037;RADIO;4;4;9048;;;22687;31735;1
IMAGES;2022;890975527;CH AUXERRE;890000037;SCAN;2;2;9503;;;12293;21796;1
IMAGES;2022;890975527;CH AUXERRE;890000037;dtIRM2;1;;;;;;;1
IMAGES;2022;890975535;CH AVALLON;890000409;IRM;1;1;61;;;31;92;0
IMAGES;2022;890975535;CH AVALLON;890000409;MAMM;1;1;;;;1;1;
IMAGES;2022;890975535;CH AVALLON;890000409;RADIO;3;3;791;;;3826;4617;
IMAGES;2022;890975535;CH AVALLON;890000409;SCAN;1;1;2613;;;1177;3790;1
IMAGES;2022;890975535;CH AVALLON;890000409;VASC;;;;;;;;1
IMAGES;2022;890975543;CH JOIGNY;890000417;MAMM;1;1;;;;317;317;
IMAGES;2022;890975543;CH JOIGNY;890000417;RADIO;3;3;436;;;11219;11655;0
IMAGES;2022;890975543;CH JOIGNY;890000417;SCAN;1;1;892;0;;6150;7042;0
IMAGES;2022;890975550;CH SENS;890970569;IRM;1;1;780;48;673;8369;9870;0
IMAGES;2022;890975550;CH SENS;890970569;MAMM;1;1;;;;2302;2302;
IMAGES;2022;890975550;CH SENS;890970569;RADIO;3;3;4382;108;;20499;24989;1
IMAGES;2022;890975550;CH SENS;890970569;SCAN;2;2;2851;159;;12328;15338;1
IMAGES;2022;890975550;CH SENS;890970569;VASC;;;;;;;;1
IMAGES;2022;900003039;HNFC SITE TREVENANS;900000365;CAM;3;2;474;;;2942;3416;
IMAGES;2022;900003039;HNFC SITE TREVENANS;900000365;IRM;2;2;2482;;;6703;9185;
IMAGES;2022;900003039;HNFC SITE TREVENANS;900000365;LITHO;1;1;47;;;;47;
IMAGES;2022;900003039;HNFC SITE TREVENANS;900000365;MAMM;1;1;;;;3310;3310;
IMAGES;2022;900003039;HNFC SITE TREVENANS;900000365;RADIO;7;7;30841;;;48200;79041;
IMAGES;2022;900003039;HNFC SITE TREVENANS;900000365;SCAN;2;2;16746;;;12273;29019;
IMAGES;2022;900003039;HNFC SITE TREVENANS;900000365;TOMO;1;1;553;;;1137;1690;
IMAGES;2022;900003039;HNFC SITE TREVENANS;900000365;VASC;1;1;1287;;;;1287;
IMAGES;2022;900003039;HNFC SITE TREVENANS;900000365;dtIRM1;1;1;34;;;870;904;
IMAGES;2022;900003039;HNFC SITE TREVENANS;900000365;dtIRM2;1;1;106;;;4593;4699;
IMAGES;2022;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;IRM;1;0;;;;;;
IMAGES;2022;910000272;CH D ARPAJON;910110014;MAMM;1;1;;;;166;166;
IMAGES;2022;910000272;CH D ARPAJON;910110014;RADIO;2;2;3351;;;22204;25555;0
IMAGES;2022;910000272;CH D ARPAJON;910110014;SCAN;1;1;1922;;;5043;6965;0
IMAGES;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;MAMM;1;1;;;;1023;1023;
IMAGES;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;RADIO;2;1;648;;;10750;11398;
IMAGES;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;SCAN;1;1;865;;;4235;5100;
IMAGES;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;IRM;1;1;678;;;2141;2819;0
IMAGES;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;RADIO;3;3;7757;;;28215;35972;
IMAGES;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;SCAN;1;1;4608;;;10093;14701;1
IMAGES;2022;910000306;CH D ORSAY;910110055;IRM;2;2;791;;;1086;1877;
IMAGES;2022;910000306;CH D ORSAY;910110055;RADIO;2;2;2483;;;13431;15914;
IMAGES;2022;910000306;CH D ORSAY;910110055;SCAN;1;1;3446;;;4052;7498;
IMAGES;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;IRM;1;1;273;;;6008;6281;
IMAGES;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;RADIO;1;1;2326;;;11137;13463;
IMAGES;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;SCAN;1;1;1319;;;6946;8265;
IMAGES;2022;910008028;ANGIO SCE INTERCLINQUE IMAGERIE-MASSY;910001221;IRM;1;1;318;;;9078;9396;1
IMAGES;2022;910008028;ANGIO SCE INTERCLINQUE IMAGERIE-MASSY;910001221;VASC;4;;;;;;;0
IMAGES;2022;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;IRM;2;0;0;;;0;0;0
IMAGES;2022;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;MAMM;3;0;;;;0;0;
IMAGES;2022;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;RADIO;3;0;0;;;0;0;0
IMAGES;2022;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;SCAN;1;0;0;;;0;0;0
IMAGES;2022;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;VASC;;;;;;;;1
IMAGES;2022;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;RADIO;1;;;;;;;
IMAGES;2022;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;RADIO;1;1;128;;;9754;9882;
IMAGES;2022;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;SCAN;1;1;430;;;3303;3733;
IMAGES;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;CAM;2;2;325;;56;2524;2905;0
IMAGES;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;IRM;2;2;5265;;;15593;20858;1
IMAGES;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;MAMM;1;1;;;;3147;3147;
IMAGES;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;RADIO;5;5;9914;;;49320;59234;1
IMAGES;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SCAN;2;2;11428;;;29808;41236;1
IMAGES;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;TOMO;1;1;339;;98;2544;2981;0
IMAGES;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;VASC;3;3;2529;;;59;2588;1
IMAGES;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;dtIRM2;1;1;1360;;;7681;9041;0
IMAGES;2022;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;RADIO;1;1;1171;0;0;52;1223;1
IMAGES;2022;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;RADIO;2;1;2444;6;;142;2592;1
IMAGES;2022;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;RADIO;2;2;4472;;;809;5281;0
IMAGES;2022;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SCAN;1;1;3531;;;4563;8094;0
IMAGES;2022;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;RADIO;3;3;2930;;;;2930;
IMAGES;2022;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;IRM;1;;;;;;;
IMAGES;2022;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;MAMM;1;;;;;;;
IMAGES;2022;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;RADIO;2;;;;;;;
IMAGES;2022;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;SCAN;1;;;;;;;
IMAGES;2022;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;dtIRM1;1;;;;;;;
IMAGES;2022;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;RADIO;1;;;;;;;
IMAGES;2022;910300144;CMCO D EVRY;910000447;IRM;2;;;;;;;
IMAGES;2022;910300144;CMCO D EVRY;910000447;MAMM;1;;;;;;;
IMAGES;2022;910300144;CMCO D EVRY;910000447;RADIO;5;;;;;;;
IMAGES;2022;910300144;CMCO D EVRY;910000447;SCAN;1;;;;;;;
IMAGES;2022;910300177;CLINIQUE DE L YVETTE;910000462;IRM;2;;;;;;;
IMAGES;2022;910300177;CLINIQUE DE L YVETTE;910000462;MAMM;1;;;;;;;
IMAGES;2022;910300177;CLINIQUE DE L YVETTE;910000462;RADIO;2;;;;;;;
IMAGES;2022;910300177;CLINIQUE DE L YVETTE;910000462;SCAN;1;;;;;;;
IMAGES;2022;910300177;CLINIQUE DE L YVETTE;910000462;dtIRM1;1;;;;;;;
IMAGES;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;IRM;3;3;330;;;12475;12805;1
IMAGES;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;MAMM;1;1;;;;2340;2340;
IMAGES;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;RADIO;2;2;13096;;;;13096;1
IMAGES;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;SCAN;2;2;2036;;;15461;17497;1
IMAGES;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;VASC;5;5;720;;;;720;1
IMAGES;2022;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;RADIO;1;1;0;;;;0;0
IMAGES;2022;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;SCAN;1;1;2335;0;0;10292;12627;
IMAGES;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;CAM;1;;;;;;;
IMAGES;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;IRM;2;;;;;;;
IMAGES;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;LITHO;1;;;;;;;
IMAGES;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;MAMM;1;;;;;;;
IMAGES;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;RADIO;3;;;;;;;
IMAGES;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;SCAN;2;;;;;;;
IMAGES;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;VASC;2;;;;;;;
IMAGES;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;dtIRM1;1;;;;;;;
IMAGES;2022;910805357;CLINIQUE DE L ESSONNE;910001643;IRM;2;0;;;;;;0
IMAGES;2022;910805357;CLINIQUE DE L ESSONNE;910001643;MAMM;3;0;;;;;;
IMAGES;2022;910805357;CLINIQUE DE L ESSONNE;910001643;RADIO;3;0;;;;;;0
IMAGES;2022;910805357;CLINIQUE DE L ESSONNE;910001643;SCAN;1;0;;;;;;0
IMAGES;2022;910805357;CLINIQUE DE L ESSONNE;910001643;VASC;;;;;;;;1
IMAGES;2022;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;CAM;1;1;60;;;4913;4973;
IMAGES;2022;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;IRM;1;1;224;;;4319;4543;0
IMAGES;2022;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;MAMM;3;3;;;;9716;9716;
IMAGES;2022;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;RADIO;1;1;2096;;;645;2741;
IMAGES;2022;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;SCAN;1;1;750;;;5713;6463;0
IMAGES;2022;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;TOMO;1;1;745;;;2688;3433;
IMAGES;2022;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;IRM;1;1;387;26;0;9645;10058;0
IMAGES;2022;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;MAMM;1;1;;;;908;908;
IMAGES;2022;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;RADIO;2;2;807;8;0;2300;3115;0
IMAGES;2022;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;SCAN;1;1;666;14;0;5850;6530;0
IMAGES;2022;920000577;CH DE NANTERRE;920110020;IRM;1;1;16;;;384;400;0
IMAGES;2022;920000577;CH DE NANTERRE;920110020;RADIO;5;5;1758;;;11343;13101;0
IMAGES;2022;920000577;CH DE NANTERRE;920110020;SCAN;1;1;1609;;;4394;6003;0
IMAGES;2022;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;IRM;1;1;314;0;0;8080;8394;0
IMAGES;2022;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;RADIO;2;2;2058;10;0;16105;18173;0
IMAGES;2022;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;SCAN;1;1;4585;8;0;10053;14646;0
IMAGES;2022;920000601;CH DEPARTEMENTAL DE STELL;920110053;RADIO;3;3;1680;;;1750;3430;0
IMAGES;2022;920000635;HOPITAL SUISSE DE PARIS;920150026;MAMM;1;1;;;;651;651;
IMAGES;2022;920000635;HOPITAL SUISSE DE PARIS;920150026;RADIO;3;3;1223;;;9421;10644;0
IMAGES;2022;920000635;HOPITAL SUISSE DE PARIS;920150026;SCAN;1;1;1827;0;0;6981;8808;0
IMAGES;2022;920000635;HOPITAL SUISSE DE PARIS;920150026;VASC;1;1;78;;;596;674;0
IMAGES;2022;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;IRM;1;0;;;;;;0
IMAGES;2022;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;MAMM;1;0;;;;;;
IMAGES;2022;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;RADIO;4;;;;;;;0
IMAGES;2022;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;SCAN;1;0;;;;;;0
IMAGES;2022;920000650;HOPITAL FOCH;920150059;CAM;2;2;1034;;;2647;3681;0
IMAGES;2022;920000650;HOPITAL FOCH;920150059;IRM;3;3;3284;;;15986;19270;0
IMAGES;2022;920000650;HOPITAL FOCH;920150059;LITHO;1;1;13;;;0;13;1
IMAGES;2022;920000650;HOPITAL FOCH;920150059;MAMM;1;1;;;;1403;1403;
IMAGES;2022;920000650;HOPITAL FOCH;920150059;RADIO;3;3;22493;;;14144;36637;1
IMAGES;2022;920000650;HOPITAL FOCH;920150059;SCAN;3;3;13120;;;18848;31968;1
IMAGES;2022;920000650;HOPITAL FOCH;920150059;TOMO;1;1;414;;;3545;3959;0
IMAGES;2022;920000650;HOPITAL FOCH;920150059;VASC;4;4;9234;;;958;10192;1
IMAGES;2022;920000650;HOPITAL FOCH;920150059;dtIRM2;2;2;2861;;;9128;11989;0
IMAGES;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;CAM;2;2;188;;16;2788;2992;0
IMAGES;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;IRM;1;1;428;;2;2916;3346;0
IMAGES;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;RADIO;1;1;24072;;63;1696;25831;0
IMAGES;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;SCAN;2;2;3825;;11;6787;10623;1
IMAGES;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;TOMO;1;1;262;;227;6268;6757;0
IMAGES;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;VASC;5;5;19930;;181;33;20144;1
IMAGES;2022;920001369;SSR FONDATION ROGUET;920710654;RADIO;1;1;473;;;;473;
IMAGES;2022;920012978;SCM ANGIO SCAN;920024775;IRM;3;3;3129;0;1986;106434;111549;
IMAGES;2022;920012978;SCM ANGIO SCAN;920024775;MAMM;2;2;;;;20525;20525;
IMAGES;2022;920012978;SCM ANGIO SCAN;920024775;RADIO;5;5;34403;0;1919;58469;94791;
IMAGES;2022;920012978;SCM ANGIO SCAN;920024775;SCAN;3;2;37154;0;2064;55465;94683;
IMAGES;2022;920012978;SCM ANGIO SCAN;920024775;VASC;3;2;6604;0;4;644;7252;
IMAGES;2022;920012978;SCM ANGIO SCAN;920024775;dtIRM2;1;1;1120;0;722;46563;48405;
IMAGES;2022;920029550;CH A PARE HARTMANN P CHEREST;920810736;IRM;2;2;64;;10;1391;1465;0
IMAGES;2022;920029550;CH A PARE HARTMANN P CHEREST;920810736;MAMM;1;;;;;;;
IMAGES;2022;920029550;CH A PARE HARTMANN P CHEREST;920810736;RADIO;2;;;;;;;
IMAGES;2022;920029550;CH A PARE HARTMANN P CHEREST;920810736;SCAN;1;1;1198;;30;2762;3990;1
IMAGES;2022;920029550;CH A PARE HARTMANN P CHEREST;920810736;dtIRM2;1;1;6;;;;6;0
IMAGES;2022;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;IRM;2;2;1678;210;0;9755;11643;0
IMAGES;2022;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;RADIO;5;5;18371;31;0;30599;49001;1
IMAGES;2022;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;SCAN;2;2;11869;450;3;8857;21179;1
IMAGES;2022;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;VASC;5;5;3566;68;55;151;3840;1
IMAGES;2022;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;dtIRM2;1;1;765;69;1;5276;6111;0
IMAGES;2022;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;CAM;1;1;341;2;0;3436;3779;0
IMAGES;2022;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;IRM;1;1;1081;4;0;3532;4617;0
IMAGES;2022;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;MAMM;1;1;;;;1199;1199;
IMAGES;2022;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;RADIO;3;3;11377;1;0;25609;36987;1
