BOR;AN;FI;RS;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;MED;CHIRAMBU;PSY;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;SSR;URG;SMURSAMU;BLOC;IMAG;BIO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;PALIA;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR
FILTRE;2022;820000438;USLD CH CAUSSADE;820000214;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;820000438;USLD CH CAUSSADE;820000214;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;820000461;CH DES DEUX RIVES;820000248;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2022;820000461;CH DES DEUX RIVES;820000248;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;INIT;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;820002350;CENTRE MIDI GASCOGNE;820000578;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;820002350;CENTRE MIDI GASCOGNE;820000578;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;820003218;CL SSR LA PINEDE;820008142;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;820003218;CL SSR LA PINEDE;820008142;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;820005791;CL PONT DE CHAUME UAD CASTELSARRASIN;820000131;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;820005791;CL PONT DE CHAUME UAD CASTELSARRASIN;820000131;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;820005908;SERVICE PIJ MONTAUBAN ASEI;310781562;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;820005908;SERVICE PIJ MONTAUBAN ASEI;310781562;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;820007102;GROUPE ONCORAD PONT DE CHAUME;310797519;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;820007102;GROUPE ONCORAD PONT DE CHAUME;310797519;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0
FILTRE;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;INIT;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;DECLA;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0
FILTRE;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;INIT;1;1;1;1;0;0;1;1;0;0;1;0;0;0;0;1;1;1;1;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;DECLA;1;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;1;1;1;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;INIT;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;830000303;HOPITAL LEON BERARD;830100541;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830000303;HOPITAL LEON BERARD;830100541;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;DECLA;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0
FILTRE;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;INIT;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;1;1;1;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;DECLA;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;INIT;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;830000345;CHITS CH SAINTE MUSSE;830100616;DECLA;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
FILTRE;2022;830000345;CHITS CH SAINTE MUSSE;830100616;INIT;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;1;1;1;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2022;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830003877;CLINIQUE LA BASTIDE;920030921;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830003877;CLINIQUE LA BASTIDE;920030921;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;;;;;;;;
FILTRE;2022;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;INIT;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2022;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;DECLA;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;;;;;;;;
FILTRE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2022;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;DECLA;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;DECLA;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;;
FILTRE;2022;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830016556;CLINIQUE LES ESPERELS;830000451;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2022;830016556;CLINIQUE LES ESPERELS;830000451;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2022;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;;;;;;;;
FILTRE;2022;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830017497;KORIAN LE GOLFE;830004958;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;830017497;KORIAN LE GOLFE;830004958;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;DECLA;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;;
FILTRE;2022;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830019600;HAD CAP DOMICILE;830000063;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830019600;HAD CAP DOMICILE;830000063;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830020889;CH DE HYERES ANTENNE SMUR DU LAVANDOU;830100533;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;830020889;CH DE HYERES ANTENNE SMUR DU LAVANDOU;830100533;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100012;APHP HOPITAL SAN SALVADOUR;750712184;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;1;;;;;;;;
FILTRE;2022;830100012;APHP HOPITAL SAN SALVADOUR;750712184;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100087;CCV DE SAINT RAPHAEL LA CHENEVIERE;920030269;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830100087;CCV DE SAINT RAPHAEL LA CHENEVIERE;920030269;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;DECLA;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2022;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;INIT;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2022;830100251;CLINIQUE DU CAP D'OR;830000063;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0
FILTRE;2022;830100251;CLINIQUE DU CAP D'OR;830000063;INIT;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;DECLA;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0
FILTRE;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;INIT;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2022;830100327;CLINIQUE LES LAURIERS;830000105;DECLA;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2022;830100327;CLINIQUE LES LAURIERS;830000105;INIT;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2022;830100335;CLINIQUE LES OLIVIERS;920030269;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830100335;CLINIQUE LES OLIVIERS;920030269;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;DECLA;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2022;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;INIT;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2022;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;DECLA;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2022;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0
FILTRE;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;INIT;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2022;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100459;CLINIQUE SAINT MICHEL;830000212;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2022;830100459;CLINIQUE SAINT MICHEL;830000212;INIT;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2022;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;DECLA;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2022;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;830100558;HOPITAL RENEE SABRAN HYERES;690781810;DECLA;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2022;830100558;HOPITAL RENEE SABRAN HYERES;690781810;INIT;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;830100574;HIA SAINTE ANNE;750821092;DECLA;1;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0
FILTRE;2022;830100574;HIA SAINTE ANNE;750821092;INIT;1;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;1;0;1;;;;;;;;;;;1;1;1;1;1;0;1;0
FILTRE;2022;830100582;CENTRE DE RADIOTHERAPIE SAINT LOUIS;750721334;DECLA;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;830100582;CENTRE DE RADIOTHERAPIE SAINT LOUIS;750721334;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100608;CHITS CH GEORGE SAND;830100616;DECLA;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
FILTRE;2022;830100608;CHITS CH GEORGE SAND;830100616;INIT;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1;1;1;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;830100624;CTRE MED ET READAP DES MTS TOULONNAIS;920030913;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830100624;CTRE MED ET READAP DES MTS TOULONNAIS;920030913;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100632;INST REEDUC FONCT POMPONIANA OLBIA;250002284;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830100632;INST REEDUC FONCT POMPONIANA OLBIA;250002284;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100681;CENTRE SSR MGEN PIERRE CHEVALIER;750005068;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2022;830100681;CENTRE SSR MGEN PIERRE CHEVALIER;750005068;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100756;CENTRE DE SOINS LES COLLINES DU REVEST;920030269;DECLA;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830100756;CENTRE DE SOINS LES COLLINES DU REVEST;920030269;INIT;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100764;INSTITUT MEDICALISE DE MAR VIVO;440052041;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2022;830100764;INSTITUT MEDICALISE DE MAR VIVO;440052041;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100806;CTRE REED FONCT DU BESSILLON;920030269;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830100806;CTRE REED FONCT DU BESSILLON;920030269;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100814;CLINIQUE HELIADES SANTE;920030269;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830100814;CLINIQUE HELIADES SANTE;920030269;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100822;CENTRE MEDICAL INFANTILE LES OISEAUX;830000477;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830100822;CENTRE MEDICAL INFANTILE LES OISEAUX;830000477;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2022;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;830101408;CLINIQUE SAINTE THERESE;830000659;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;830101408;CLINIQUE SAINTE THERESE;830000659;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;830200507;ETABLISSEMENT DE SANTE JEAN LACHENAUD;830013678;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
