BOR;AN;FI;RS;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A37;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A36;PHARMA_F8;PHARMA_G8;PHARMA_E8;PHARMA_H8;PHARMA_F9;PHARMA_G9;PHARMA_H9;PHARMA_E9;PHARMA_A20;PHARMA_A11;PHARMA_B14;PHARMA_C14;PHARMA_A16;PHARMA_A38;PHARMA_A17;PHARMA_A18;PHARMA_A39;PHARMA_A40;PHARMA_A41;PHARMA_A42;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A43;PHARMA_A44;PHARMA_A45;PHARMA_A46;PHARMA_A47;PHARMA_A25;PHARMA_A26;PHARMA_A48;PHARMA_A49;PHARMA_A50;PHARMA_F29;PHARMA_F30;PHARMA_F31;PHARMA_F32;PHARMA_F33;PHARMA_F34;PHARMA_F35;PHARMA_G29;PHARMA_G30;PHARMA_G31;PHARMA_G32;PHARMA_G33;PHARMA_G34;PHARMA_G35;PHARMA_D29;PHARMA_E29
PHARMA;2022;750300493;CLINIQUE ARAGO;750000796;0;;;;0;0;0;72;;;;;0;;;;;;;;;1;1;72;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;1;2;0;2;1;;;;1;1;;;;;;;;;0;0
PHARMA;2022;750300550;CLINIQUE SAINTE GENEVIEVE;750000812;0;;;;1;0;0;22;;;;;1;0;0;0;0;0;0;0;0;1;1;22;;0;0;0;0;0;0;80;0;0;0;;;;0;0;0;0;0;0;;;;0.65;;;;1.2;;;;;;;;;;0;0
PHARMA;2022;750300592;CLINIQUE BLOMET;750000820;0;;;;0;0;0;58;;;;;0;;;;;;;;;1;1;0;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1.1;;;;0.5;1;;;;;;;;;0;0
PHARMA;2022;750300667;MATERNITE SAINTE FELICITE;750000838;0;;;;0;0;0;62;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0.75;;;;1;;;;;;;;;;0;0
PHARMA;2022;750300741;CLINIQUE CHIRURGICALE VICTOR HUGO;750000861;0;;;;;;;20;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;1;1;0;1;1;0.5;;;1;0.5;;1;1;;;1;1;;0;0
PHARMA;2022;750300766;CLINIQUE BIZET;750056145;0;;;;0;0;0;120;;30;;;0;;;;;;;;;1;1;;;1;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;1;;;;2.83;;;;3;;2.25;;;;;;;;0;0
PHARMA;2022;750300774;CLINIQUE JOUVENET;750000895;0;;;;0;0;0;75;;;;;0;;;;;;;;;1;1;75;;0;0;0;0;1;0;26686;155;0;0;;;;0;0;0;0;1;1;2;0;3;1;0.1;;0;1.5;0.7;2;;;;;;;;0;0
PHARMA;2022;750300840;CLINIQUE DE LA MUETTE;750000903;0;;;;0;0;0;53;;;;;0;;;;;;;;;1;0;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;0;1;0;1;1;0.2;;;1;1;;1;;;;1;1;;0;0
PHARMA;2022;750300857;CLINIQUE REMUSAT;750062218;0;;;;0;0;0;15;0;0;0;0;0;;;;;;;;;1;1;15;;0;0;0;0;1;0;4055;24;0;0;;;;0;0;0;0;1;0;1;0;1;1;;;;;0.7;;;;;;;;;0;0
PHARMA;2022;750300881;CLINIQUE CHIRURGICALE DU TROCADERO;750000937;0;;;;0;0;0;47;0;0;0;0;0;;;;;;;;;0;1;0;;0;1;0;0;0;0;;;0;0;;;;0;0;0;0;1;0;;;;1;0.5;0;2;37;19;16;;;;;;;;0;0
PHARMA;2022;750300915;CLINIQUE INTERNATIONALE PARC MONCEAU;750065963;0;;;;1;0;;66;0;0;0;0;0;;;;;;;;;1;1;24;0;0;0;1;1;1;1;;;0;0;;;;0;0;0;0;1;1;2;0;2;1.8;0;0.8;0;2.8;2;0;;;;;;;;0;0
PHARMA;2022;750300931;CLINIQUE STE THERESE;750000978;0;;;;;;;38;;;;;0;;;;;;;;;0;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.8;;;;;;;;;;;;;;0;0
PHARMA;2022;750301137;CLINIQUE CHIRURG ALLERAY LABROUSTE;750001034;0;;;;1;0;0;154;;;;;0;;;;;;;;;1;1;0;;0;0;0;0;0;0;20195;365;0;0;;;;0;0;0;0;1;0;2;0;2;1.62;0.5;;;3.65;0.91;;;;;;;;;0;0
PHARMA;2022;750301145;CLINIQUE DU MONT LOUIS;750001042;0;;;;;;;89;0;0;0;0;0;;;;;;;;;1;1;1;0;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;1;1;2;0;3;1.06;0.3;0;0;3.39;0.89;0.71;;;;;;;;0;1
PHARMA;2022;750301160;CLINIQUE MAUSSINS NOLLET;750001067;0;;;;;;;110;;;;;0;;;;;;;;;1;1;0;;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;1;0;2;0;2;1.1;1;0;0;2.5;0;0;;;;;;;;0;0
PHARMA;2022;750310013;CLINIQUE VILLA MONTSOURIS;920030269;0;;;;0;0;0;;61;;;;0;;;;;;;;;0;1;61;;0;0;0;0;1;0;11864;78;0;0;;;;0;0;0;0;0;0;;;;0.59;;;;;;;;;;;;;;0;0
PHARMA;2022;750700015;HOPITAL LEOPOLD BELLAN SITE AQUEDUC;750720609;1;1;1;;;;;693;;44;;;0;;;;;;;;;1;1;;;1;1;1;1;1;1;;;1;0;;;;1;0;0;1;1;1;;;;11.6;1.6;3;1;21;12;0.5;;;;;;;;1;0
PHARMA;2022;750801441;HU PARIS CENTRE SITE BROCA APHP;750712184;0;;;;0;0;;60;144;;256;0;0;;;;;;;;;1;1;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1.4;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
PHARMA;2022;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;1;3;0;;1;1;0;714;0;0;0;0;0;;;;;;;;;1;1;79;0;1;1;0;1;0;1;;1753;1;0;;;;1;0;0;0;1;1;5;1;4;16.4;1.5;3;3.7;41.25;35.87;2;;;;;;;;1;1
PHARMA;2022;750803454;HU ROBERT DEBRE APHP;750712184;0;;;;;;;340;16;;;;1;0;0;0;0;0;1;1;0;1;1;310;;1;1;1;1;1;1;220;11;1;1;39;0;0;1;0;1;0;1;1;4;1;4;13.3;0.6;1.3;3;28;18;1;0;0;0;0;0;0;0;1;1
PHARMA;2022;750806226;HOSPITALISATION A DOMICILE APHP PARIS;750712184;0;;;;;;;;;;;;0;;;;;;;;;1;1;;;1;1;0;1;1;0;14170;;0;1;800;0;0;0;0;0;0;0;0;;;;11.21;;;1.4;15.6;1;1.3;;;;;;;;0;0
PHARMA;2022;750808578;SSR INSTITUT NATIONAL DES INVALIDES;750813032;0;;;;;;;;;60;;;0;;;;;;;;;1;1;60;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;;3;2.8;3;;;;;;;;0;1
PHARMA;2022;750814824;UNITE DIALYSE BUTTES CHAUMONT-ANDRA;920036407;0;;;;;;;;;;;;0;;;;;;;;;0;1;;;0;0;0;0;0;0;;;0;0;;1;;0;0;0;0;0;0;;;;0.5;;;1;0.5;;;;;;;;;;0;0
PHARMA;2022;750831067;CENTRE DIAVERUM PARIS MONT LOUIS;690049846;0;;;;1;0;0;24;;;;;0;;;;;;;;;1;1;24;;0;0;0;0;1;1;1948;20;0;0;;;;0;0;0;1;0;0;;;;1;;;;1;;;;;;;;;;0;0
PHARMA;2022;760000018;CH DIEPPE;760780023;1;4;1;;1;0;1;288;73;80;130;236;1;0;0;0;0;1;1;1;1;1;0;135;34;1;1;0;0;1;0;;;1;0;;;;0;0;0;0;1;1;3;0;3;5.58;0.5;0.7;0.3;12.96;10;3.61;;;;;;;;0;1
PHARMA;2022;760000026;HL SAINT-VALERY-EN-CAUX;760780031;1;4;;;0;1;0;;;19;;121;1;0;1;0;0;0;0;0;0;1;1;19;;0;0;0;0;0;0;3120;52;1;0;;;;0;0;0;0;0;0;;;;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
PHARMA;2022;760000034;HL GOURNAY-EN-BRAY;760780049;1;4;0;;;;;;;26;;110;0;;;;;;;;;1;1;26;104;0;0;0;0;0;0;1788;93;0;0;;;;0;0;0;0;0;0;;;;0.85;;;;1.65;;;;;;;;;;0;0
PHARMA;2022;760000042;CH EU;760780056;1;4;0;3;;;;15;;17;;136;1;1;0;1;1;0;0;0;0;1;1;32;136;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;0;0;;;;1;;;;4.12;;;;;;;;;;0;1
PHARMA;2022;760000059;CH NEUFCHATEL-EN-BRAY;760780064;1;4;0;;;;;15;;30;;189;1;0;1;0;0;0;0;0;0;1;1;30;189;0;0;0;0;0;0;13874;142;1;0;;;;0;0;0;0;0;0;;;;0.75;;;;0.83;;0.46;;;;;;;;0;0
PHARMA;2022;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;1;4;0;0;1;;0;0;0;50;39;199;0;;;;;;;;;1;1;89;113;0;0;0;0;1;0;6491;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.63;0;0;0;4.02;0;0;0;0;0;0;0;0;0;0;0
PHARMA;2022;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;1;4;0;;1;;0;1425;10;276;305;149;1;1;1;1;1;0;0;0;0;1;1;90;;1;1;1;1;1;1;10792;2150;1;1;0;0;300;1;0;0;0;1;1;5;2;8;22.43;1;;2.31;47.53;75.95;0.81;0;0;;;;;;0;1
PHARMA;2022;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;0;;;;;;;125;;;;;0;;;;;;;;;1;1;21;;1;0;0;0;1;1;14708;693;0;0;;;;0;0;0;0;0;0;;;;5;0.1;1.5;1;13.4;1;0;;;;;;;;0;0
PHARMA;2022;760000174;HL YVETOT;760780254;0;;;;1;0;0;15;0;25;0;202;0;;;;;;;;;1;1;;;0;0;0;0;1;0;;;1;0;;;;0;0;0;0;0;0;;;;1.2;;;;0.35;;;;;;;;;;0;0
PHARMA;2022;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;0;;;;0;0;0;72;0;3;0;0;0;;;;;;;;;1;0;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;0;2;0;1;0.8;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0
PHARMA;2022;760000190;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;1;4;0;;;;;;517;;;;0;;;;;;;;;1;1;0;0;1;1;0;0;1;1;46625;3150;1;0;;;;0;0;0;0;0;0;;;;3.4;0;0;0.5;6.25;2.45;0;;;;;;;;0;1
PHARMA;2022;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;1;4;0;4;;;;150;0;60;40;300;0;;;;;;;;;1;1;;;1;1;0;0;1;0;28873;1821;1;1;30;;;0;0;0;0;0;0;;;;2.85;;;0.41;4.84;1.12;1;;;;;;;;0;0
PHARMA;2022;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;1;3;0;;1;0;0;90;;52;;;1;0;0;0;1;0;0;0;0;1;1;459;;0;0;0;0;1;0;30179;995;1;0;;;;0;1;0;1;0;0;;;;3;;;;6.8;2;;;;;;;;;0;0
PHARMA;2022;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;0;;;;0;0;0;;;20;35;127;0;;;;;;;;;1;1;55;127;0;0;0;0;0;0;5215;160;0;0;;;;0;0;0;0;0;0;;;;0.56;;;0;2.75;0;0;;;;;;;;0;0
PHARMA;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;1;4;0;2;1;;1;354;;120;;456;0;;;;;;;;;1;1;150;456;1;1;0;1;1;1;45704;9135;1;1;40;;800;1;1;1;1;1;1;3;;3;7.6;;;1;16.69;13.01;9.84;;;;;;;;0;1
PHARMA;2022;760000620;CENTRE SSR PA CH DARNETAL;760782227;0;;;;1;;0;;;60;;320;0;;;;;;;;;1;1;;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;0.45;;;;0.14;;;;;;;;;;0;0
PHARMA;2022;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;1;4;0;7;;;;;;;;212;0;;;;;;;;;1;1;30;217;0;0;0;0;1;0;8179;428;0;0;;;;0;0;0;0;0;0;;;;0.9;;;;3;;0.1;;;;;;;;0;0
PHARMA;2022;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;0;;;;;;;;;70;;;0;;;;;;;;;1;1;70;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.5;;;1;12.43;44.02;9.47;;;;;;;;0;0
PHARMA;2022;760020529;HAD DU CEDRE;760000257;0;;;;;;;;;;;;0;;;;;;;;;1;1;;;1;0;0;0;1;1;372;104;1;1;45;0;0;0;0;0;0;1;0;2;1;3;0.5;0.1;0.1;0;1;0.1;0;;;;;;;;0;0
PHARMA;2022;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;0;;;;;;;276;;20;;;0;;;;;;;;;1;1;100;;1;0;0;0;1;0;138682;4460;0;1;40;0;;0;0;0;0;1;1;3;0;3;2.66;0.62;1;;9.87;11.15;2.81;;;;;;;;0;0
PHARMA;2022;760025312;CLINIQUE MATHILDE ROUEN;760000315;1;1;0;;;;;174;;;;;0;;;;;;;;;1;1;118;;1;0;0;0;0;0;9751;;1;0;;;;0;0;0;0;1;1;3;0;4;2.6;0.7;0.4;0;6.64;2.73;0;0;0;0;0;0;0;0;0;0
PHARMA;2022;760026674;CLINIQUE OCEANE;750035578;0;;;;;;;;90;;;;0;;;;;;;;;1;1;90;;0;0;0;0;1;1;6955;286;0;0;;;;0;0;0;0;0;0;;;;1;;;;;;;;;;;;;;0;0
PHARMA;2022;760027292;CLINIQUE MEGIVAL;760027300;0;;;;0;0;0;122;;47;;;0;;;;;;;;;1;0;0;0;1;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;1;1;;;1;;;;2;;;;;;;;;;0;0
PHARMA;2022;760029017;CLINIQUE GUILLAUME;920030269;0;;;;0;0;0;;;78;;;0;;;;;;;;;1;1;78;;0;0;0;0;1;1;17274;1189;0;0;;;;0;0;0;0;0;0;;;;0.6;;;;0.74;;;;;;;;;;0;0
PHARMA;2022;760034637;SSR PETIT COLMOULINS;760000448;0;;;;0;0;;;;100;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;;1.16;;;;;;;;;;0;0
PHARMA;2022;760035709;HAD CAUX MARITIME;440052041;0;;;;;;;;;;;;0;;;;;;;;;0;1;65;;0;0;0;0;0;0;;;0;1;65;0;0;0;0;0;0;0;0;;;;0.98;0;0;0;1.62;0;0;;;;;;;;0;0
PHARMA;2022;760780205;CLINIQUE ST ANTOINE BOIS GUILLAUME;760000125;1;1;1;;1;;;44;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;1;3;0;3;2.8;0.5;;;6;2;;;;;;;;;0;0
PHARMA;2022;760780510;CLINIQUE DU CEDRE;760000257;0;;;;1;0;;158;;;;;0;;;;;;;;;1;1;;;1;1;0;0;1;1;;;1;0;;;;0;0;0;0;1;0;2;1;3;1.66;;;;6;;;;;;;;;;0;0
PHARMA;2022;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;0;;;;;;;150;;20;;;0;;;;;;;;;1;1;170;;1;0;0;0;1;0;2700;135;1;0;;;;0;0;0;0;1;1;3;;5;2;0.25;0.5;;9;16.89;;;;;;;;;0;0
PHARMA;2022;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;0;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;1;1;0;0;0;0;0;0;1;0;5850;0;0;0;0;0;0;0;0;0;0;1;1;2;0;2;0.57;0;0;0;1;0.25;0;;;;;;;;0;0
PHARMA;2022;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;1;3;;9;1;0;;;;152;;;0;;;;;;;;;0;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1.03;;;0;4.44;0;0;0;0;0;0;0;0;0;0;1
PHARMA;2022;760780783;CLINIQUE TOUS VENTS LILLEBONNE;760000406;0;;;;;;;26;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;0;2;0;1;1;0.2;;;;;;;;;;;;;0;1
PHARMA;2022;760780791;CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE;760000414;0;;;;1;0;0;200;;;;;0;;;;;;;;;1;1;200;;1;1;0;0;1;0;11000;250;1;0;;;;0;0;0;0;1;0;2;1;3;1.69;0.5;0.5;;5.7;1;1.5;;;;;;;;0;1
PHARMA;2022;760780825;CLINIQUE DE L'ABBAYE FECAMP;760000430;0;;;;1;0;0;56;;;;;0;;;;;;;;;1;1;56;;0;0;0;0;1;0;;;0;0;;;;0;0;0;1;1;0;2;0;2;1.33;;;;1.96;;;;;;;;;;0;0
PHARMA;2022;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;0;;;;1;1;0;;;30;;;0;;;;;;;;;1;1;30;;0;0;0;0;1;1;;6;0;0;;;;0;0;0;0;0;0;;;;0.35;;;;0.36;;;;;;;;;;0;0
PHARMA;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;0;;;;;;;13;;60;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;1;1;70;;;0;0;0;0;0;0;;;;0.52;;;;1.65;0.48;;;;;;;;;0;0
PHARMA;2022;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;0;;;;;;;20;;68;;;0;;;;;;;;;1;1;0;0;0;0;0;0;1;0;13623;48;0;0;;;;0;0;0;0;0;0;;;;0.8;;;;;;;;;;;;;;0;0
PHARMA;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;1;4;0;;1;;1;612;225;98;154;;1;0;0;0;0;0;0;1;0;1;1;;;1;1;0;1;1;1;53454;6295;1;1;0;0;800;1;0;0;0;1;1;4;0;4;9.91;0.6;0.5;1.3;25.89;21.5;2.5;;;;;;;;0;1
PHARMA;2022;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;0;;;;0;0;0;;;88;;;0;;;;;;;;;1;1;88;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.55;0;0;0;1.02;0;0;0;0;0;0;0;0;0;0;0
PHARMA;2022;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;1;1;1;;1;;;;;93;;;0;;;;;;;;;1;1;16;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.5;0;0;1;1;0.5;0;;;;;;;;0;0
PHARMA;2022;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;1;1;1;;1;;;231;;;;;0;;;;;;;;;1;1;161;;0;0;0;0;0;0;;;0;1;;19;;0;0;0;0;1;1;3;0;3;2;0.2;;;5;1.5;;;;;;;;;0;0
PHARMA;2022;770000131;CH DE COULOMMIERS;770021145;0;;;;0;1;0;183;60;61;88;204;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;1;1;40;;;0;1;0;0;0;0;;;;5.58;0.5;;;5.92;2.52;2.83;;;;;;;;1;1
PHARMA;2022;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;0;;;;0;0;0;471;38;150;50;461;0;;;;;;;;;1;1;;;1;1;1;1;0;0;;;1;1;80;0;;1;1;1;1;1;0;;;;4.57;;;0.6;12.59;;4.28;;;;;;;;0;1
PHARMA;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;0;;;;0;;;372;103;30;41;139;1;0;1;0;1;0;1;0;0;1;1;41;143;1;1;0;0;1;0;26387;1794;1;0;;;;1;0;1;1;0;1;;;;8.12;0.18;1.5;0.15;19.65;8.44;2.8;0;0;0;0;0;0;0;0;1
PHARMA;2022;770000172;CH DE PROVINS LEON BINET;770110070;0;;;;;;;171;31;56;;150;0;;;;;;;;;1;1;;;1;1;0;0;0;0;;;1;0;;;;0;1;0;0;1;1;2;0;2;2.7;;;0.5;2.86;4.86;1.64;;;;;;;;0;1
PHARMA;2022;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;0;;;;0;0;0;;;60;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;2569;385;0;0;;;;0;0;0;0;0;0;;;;0.59;;;;0.24;;;;;;;;;;0;0
PHARMA;2022;770000446;CH DE MEAUX SITE SAINT FARON;770021145;0;;;;0;1;0;421;95;;;;0;;;;;;;;;1;1;;;1;1;1;0;1;0;;;1;1;6;10;550;1;1;0;1;1;1;3;1;3;7.3;1;;;18.07;30.02;1.15;;;;;;;;1;1
PHARMA;2022;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;0;;;;1;0;0;;;;;;0;;;;;;;;;1;1;21;;0;0;0;0;1;1;4986;40;0;0;;;;0;0;0;0;0;0;;;;1;;;;;1;;;;;;;;;0;0
PHARMA;2022;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;0;;;;0;0;0;;;110;;;0;;;;;;;;;1;1;110;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;0;0;;;;0.87;;;;0.83;;;;;;;;;;0;0
PHARMA;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;0;;;;0;0;0;405;124;;;;0;;;;;;;;;1;1;;;1;1;1;0;0;0;;;1;0;;;;1;0;0;0;0;0;;;;11.9;0.1;;1;19.13;6.55;2.8;;;;;;;;1;1
PHARMA;2022;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;0;;;;0;0;0;;;;;;0;;;;;;;;;1;1;52;;0;0;0;0;1;1;26;0;0;1;0;3;0;0;0;0;0;0;0;;;;0.96;;;;0.61;;;;;;;;;;0;0
PHARMA;2022;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;0;;;;;;;116;;180;;;0;;;;;;;;;1;1;296;;1;0;0;0;1;1;71195;4277;1;0;;;;0;0;0;0;0;0;;;;3;;1;;8;1;1;;;;;;;;0;1
PHARMA;2022;770021251;HAD NORD SEINE ET MARNE;440052041;1;1;1;;;;;;;92;;;0;;;;;;;;;1;1;92;;0;0;0;0;0;0;;;0;1;100;;;0;1;0;1;0;0;;;;3;;;;4.97;;0.99;;;;;;;;0;0
PHARMA;2022;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;0;;;;;;;;40;42;12;;0;;;;;;;;;0;0;94;;0;0;0;0;0;0;4777;168;0;0;;;;0;0;0;0;0;0;;;;1.2;;;;2;;;;;;;;;;0;0
PHARMA;2022;770150043;BTP RESIDENCE MEDICO SOCIALES;750034589;0;;;;;;;;;70;;;0;;;;;;;;;1;1;70;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.77;;;;0.89;;;;;;;;;;0;0
PHARMA;2022;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;0;;;;;;;108;;;;;0;;;;;;;;;1;1;0;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;0;3;1;0;;;;;;;;0;0
PHARMA;2022;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;0;;;;;;;106;;;;;0;;;;;;;;;1;1;106;;0;0;0;0;1;0;56250;156;0;0;;;;0;0;0;0;1;0;2;;3;1.8;;;;2;1.5;1;;;;;;;;0;0
PHARMA;2022;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;0;;;;1;0;;;;;;;0;;;;;;;;;1;1;7;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1.39;;;;2.54;1;;;;;;;;;0;0
PHARMA;2022;770300192;CLINIQUE SAINT BRICE;770000313;0;;;;;;;35;;;;;0;;;;;;;;;1;1;0;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;0;1;0;1;1;;;;;;;;;;;;;;0;0
PHARMA;2022;770300218;INSTITUT MEDICAL DE SERRIS;440052041;1;1;1;;;;;;;92;;;0;;;;;;;;;1;1;92;;0;0;0;0;0;0;;;0;1;100;;;0;1;0;1;0;0;;;;3;;;;4.97;0.99;;;;;;;;;0;0
PHARMA;2022;770300259;CLINIQUE LES TROIS SOLEILS;770000347;0;;;;1;1;0;;;142;;;0;;;;;;;;;1;1;142;;0;0;0;0;1;0;;;0;1;70;;;0;0;0;0;0;0;;;;1.72;;;;2;;;;;;;;;;0;0
PHARMA;2022;770310019;CLINIQUE DU CHATEAU DE PERREUSE;770000370;0;;;;0;0;0;;108;;;;0;;;;;;;;;1;1;108;;0;0;0;0;0;0;;;0;0;;;;0;0;0;1;0;0;;;;0.5;;;;0.5;;;;;;;;;;0;0
PHARMA;2022;770310027;CLINIQUE PSYCHIATRIQ DE L ANGE GARDIEN;770000388;0;;;;0;0;0;;106;;;;0;;;;;;;;;1;1;106;;0;0;0;0;0;0;;;0;0;;;;0;0;0;1;0;0;;;;0.5;;;;0.5;;;;;;;;;;0;0
PHARMA;2022;770420024;ESSR LE PRIEURE;930027347;0;;;;0;0;0;;;96;;;0;;;;;;;;;1;1;96;;0;0;0;0;1;0;;70;0;0;;;;0;0;0;0;0;0;;;;1.19;;;;1.22;1;;;;;;;;;0;0
PHARMA;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;0;;;;0;0;0;;;207;12;;0;;;;;;;;;0;1;219;;0;0;0;0;0;0;13000;1950;0;1;90;;;0;0;0;0;0;0;;;;2.27;;;;6.63;;0.95;;;;;;;;0;0
PHARMA;2022;770790707;CLINIQUE DE TOURNAN;770000719;0;;;;0;0;0;48;;;;;0;;;;;;;;;1;1;48;;0;0;0;0;0;0;33000;2500;0;0;;;;0;0;0;0;1;0;2;0;2;1.5;0.5;0;0;2.8;1;0;;;;;;;;0;0
PHARMA;2022;770803989;CTRE READAPTATION CARDIAQUE DE LA BRIE;770000925;0;;;;0;0;0;;;65;;;0;;;;;;;;;1;1;65;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.65;;;;0.61;;;;;;;;;;0;0
PHARMA;2022;770809028;CENTRE DIALYSE DIAVERUM AVON;770016137;0;;;;;;;;;;;;0;;;;;;;;;1;1;17;;0;0;0;0;1;1;3425;20;0;0;;;;0;0;0;0;0;0;;;;;;;;;1;;;;;;;;;0;0
PHARMA;2022;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;0;;;;0;0;0;60;;;;;0;;;;;;;;;1;0;0;;1;0;0;1;0;0;;;0;0;;;;0;0;0;0;1;0;;;2;1.5;0.5;0.5;;3;;;;;;;;;;0;0
PHARMA;2022;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;0;;;;;;;;;;;;0;;;;;;;;;0;0;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.4;;;;0;;;0;;;;;;;0;0
PHARMA;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;1;3;0;3;1;;0;297;56;40;50;50;0;;;;;;;;;1;1;50;0;1;1;0;1;1;0;28690;5902;1;1;0;0;60;0;0;0;0;1;1;2;0;3;6.19;0.7;1.2;1.82;17.07;17.26;1.79;;;;;;;;0;1
