BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2022;830100251;CLINIQUE DU CAP D'OR;830000063;0.3;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;0.7;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2022;830100327;CLINIQUE LES LAURIERS;830000105;0.72;0.16;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830100335;CLINIQUE LES OLIVIERS;920030269;0.15;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;1.5;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;2.4;0.7;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;0;;;;
PN;2022;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;0.75;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;2;1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;4.5;0;;;;0;;;;;0;;;;
PN;2022;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;0.3;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830100459;CLINIQUE SAINT MICHEL;830000212;0;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2022;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;1.5;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830100558;HOPITAL RENEE SABRAN HYERES;690781810;0.6;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;126;52;15;2;0;;;;
PN;2022;830100574;HIA SAINTE ANNE;750821092;1.5;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.3;1;0.2;138;11;1;233;132;37;0.5;0;;;;
PN;2022;830100582;CENTRE DE RADIOTHERAPIE SAINT LOUIS;750721334;0.05;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;0;;;;;0;;;;
PN;2022;830100608;CHITS CH GEORGE SAND;830100616;;;1;3.42;372;0;1;1;0;;;;;;;;;0;;;0;;;1;1;1;05/12/2012;151;100;1;64;;;;;;3;;3;;;0.23;;0.23;;;0;;;;1;14;9;4979;1;12;23;1;1;4;220;0;;1;;;;1;1398;381;8;;0;;;;
PN;2022;830100624;CTRE MED ET READAP DES MTS TOULONNAIS;920030913;0.5;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830100632;INST REEDUC FONCT POMPONIANA OLBIA;250002284;0;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830100681;CENTRE SSR MGEN PIERRE CHEVALIER;750005068;0.55;0.36;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830100756;CENTRE DE SOINS LES COLLINES DU REVEST;920030269;1;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830100764;INSTITUT MEDICALISE DE MAR VIVO;440052041;0.6;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830100806;CTRE REED FONCT DU BESSILLON;920030269;0.05;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;3;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830100814;CLINIQUE HELIADES SANTE;920030269;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;0.72;0.17;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830101408;CLINIQUE SAINTE THERESE;830000659;0.26;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830200507;ETABLISSEMENT DE SANTE JEAN LACHENAUD;830013678;0.3;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830200515;CLINIQUE LES TROIS SOLLIES;830001012;0.8;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;0.5;0.36;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2022;830202743;CHITS HOPITAL GEORGES CLEMENCEAU;830100616;;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;05/12/2012;73;46;1;128;0;;;;;1;;;;;0.2;;0.2;;;1;12;48;1833;0;;;;0;;;;0;;;0;;1;;;;1;273;113;8;;0;;;;
PN;2022;830206397;CENTRE EUROPEEN REEDUCATION DU SPORTIF;830017893;0.25;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830206983;CH DEPARTEMENTAL DU VAR AU LUC;830100517;0.8;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830212783;LE MONT D'AZUR SLD;830002432;0.22;0.04;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830213617;AVODD UDM CH BRIGNOLES;830002119;0.2;0.03;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830213625;AVODD UMD SAINT MICHEL;830002119;0.17;0.01;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;0.3;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830215919;KORIAN VAL DU FENOUILLET;750056335;0.3;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;0.5;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840000202;CSSR LE MYLORD;130037815;0.3;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840000285;POLYCLINIQUE URBAIN V;840000608;0.5;0.12;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;0.5;0.12;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;0.8;0.2;1;1.15;203;1;0;0;0;;;;;;;;;0;;;0;;;1;1;1;01/09/2013;159;40;0;;;;;;;1;1;;2;1;0.1;0.1;;1.31;0.81;0;;;;0;;;;0;;;;0;;;0;;1;1;74;;1;850;155;3;1.3;0;;;;
PN;2022;840000350;INSTITUT SAINTE CATHERINE;840000657;0.85;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.82;0;;;;1;71;36;30;0.05;1;834;0;2.59;0.55
PN;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;0.9;0.1;1;1.1;152;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;01/01/2013;206;167;0;64;;;;;;1;;1;3;2;0.1;;0.1;0.97;0.67;0;;;;0;;;;0;;;;1;37;525;0;;1;0.7;521;;1;153;68;10;1;0;;;;
PN;2022;840000400;SYNERGIA LUBERON;840000673;0.4;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;0.75;;1;0.5;140;0;0;0;0;;;;;;;;;0;;;0;;;1;1;0;;12;11;1;14;;;;;;3;3;;;;;;;;;1;10;44;1727;1;12;24;4307;0;;;;1;35;403;0;;1;0.5;116;21;1;167;83;1;0.8;0;;;;
PN;2022;840000426;CENTRE HOSPITALIER DE GORDES;840000061;0.25;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840000434;CENTRE HOSPITALIER ISLE SUR LA SORGUE;840000079;0.2;0.06;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840000467;ELSAN CLINIQUE D'ORANGE;840003651;0.4;0.18;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;0.85;0.35;1;1.15;100;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;;652;360;1;;;;;;;2;;;3;2;0.45;;;1.3;1;0;;;;0;;;;0;;;;1;40;;0;;1;1.51;259;59;1;1642;368;;1.88;0;;;;
PN;2022;840000491;CHI SITE DE PERTUIS;130041916;0.4;;1;0.57;26;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;;77;47;0;60;;;;;;;;;2;2;;;;0.3;0.3;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840000509;CLINIQUE SAINT DIDIER;840000707;0.3;0.14;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840000517;CENTRE HOSPITALIER DE SAULT;840000103;0.05;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840000525;CH VAISON LA ROMAINE;840000111;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;20/12/2012;327;167;1;120;1;1;;;;1;;1;;;0.51;0.3;0.21;0.9;0.7;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840000533;CH JULES NIEL DE VALREAS;840000129;0.15;0.07;1;1;100;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;20/12/2012;6;6;0;;1;1;;1;1;;;;;;0.03;0.03;;0.1;0.1;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;89;23;15;;0;;;;
PN;2022;840000541;CHS DE MONTFAVET;840000137;1;0.25;0;;;;;1;1;;0;0;3598;59167;0;2349;;0;;;0;;;1;1;0;;98;6;0;30;;;;1;;1;1;;2;;0.17;0.17;;0.79;0.5;0;;;;0;;;;0;;;;0;;;0;;1;0.48;176;0;1;26;4;9;0.4;0;;;;
PN;2022;840000558;CHI CAVAILLON CTRE PNEUMO ROQUEFRAICHE;840004659;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;6.93;1.57;1;3.4;;1;1;0;1;840000541;4873;824;;;2616;1380;2;0;;;0;;;1;2;1;01/01/2016;767;514;0;131;;;;;;;;;;;0.71;0.56;0.1;1.63;0.51;0;;;;1;10;2;3587;0;;;;1;40;7414;1;1.7;1;4.48;884;7;1;458;159;60;0.4;1;0;;;
PN;2022;840007579;CENTRE HOSPITALIER DU PAYS D'APT SLD;840000012;1;0.7;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1.62;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840011340;HADAR;840003164;0.2;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;1.62;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840013312;CLINIQUE RHONE DURANCE;840003685;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;0;;;;
PN;2022;840013445;CAPIO CLINIQUE FONTVERT AVIGNON NORD;840014658;1;1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840014088;KORIAN LES CYPRES;750056335;2;2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;32;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840014849;CENTRE DE REEDUCATION DU LAVARIN;920030269;0.4;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840017172;SYNERGIA VENTOUX;840017164;0.5;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840017214;CLINIQUE KORIAN MONT VENTOUX;840018667;0.2;0.17;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;1.62;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;1.62;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840018337;CH D'AVIGNON CHIRURGIE SITE APT;840006597;0.8;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;1.62;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;850000118;CLINIQUE SAINT CHARLES;850013244;0.6;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;850000126;CLINIQUE SUD VENDEE;850022948;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.14;0;;;;0;;;;;0;;;;
PN;2022;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;0.5;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;6.38;3.1;1;4.02;505;0;0;0;1;;987;119;198;518;485;241;1;0;;;0;;;1;1;1;17/08/2012;313;200;1;;;;;;;3;1;1;3;2;0.23;0.1;0.05;1.1;1;1;10;10;607;0;;;;0;;;;1;26;3924;1;2.68;0;;;;1;2383;484;20;5.76;0;;;;
PN;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;3.46;0.8;1;0.09;32;0;0;1;0;;;;;;;;;0;;;0;;;1;1;1;17/08/2012;217;198;1;;1;;;;;;;;4;1;0.85;;;2.4;1;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;0;0;;0;0;;;;
PN;2022;850000209;CHD-SITE DE LUCON;850000019;;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;17/08/2012;201;88;1;;;;;;;;;;;;0.3;;;0.42;0.2;0;;;;0;;;;1;6;0;1;0;;;0;;1;2.31;1743;274;1;897;175;35;0.23;0;;;;
PN;2022;850000225;CHD - SITE DE MONTAIGU;850000019;;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;17/08/2012;166;61;1;;0;;;0;;2;;;2;;0.23;;;0.6;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;771;150;20;0.49;0;;;;
PN;2022;850000233;HOPITAL DE ST-GILLES- CROIX- DE- VIE;850009010;;;0;;;;;;0;;;;;;;;;0;;;0;;;1;1;0;;559;559;0;110;1;1;;;;;;;4;1;0.85;0.85;;2.4;1;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;1.38;0.46;1;0.3;8;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;17/08/2012;357;122;0;;1;1;0;3;0;3;1;0;4;4;0.53;0.16;0;2.61;2;0;;;;0;;;;0;;;;0;;;0;;1;1.41;318;74;1;451;149;;1.21;0;;;;
PN;2022;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;1;0.05;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;198;46;;0.1;0;;;;
PN;2022;850000357;SSR VILLA NOTRE DAME;850026378;0.5;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;850000399;SSR LA CHIMOTAIE;750005068;0.4;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;850000647;CH DES COLLINES VENDEENNES;850025867;0.8;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;01/11/2009;77;58;0;60;;;;;;1;;;2;1;0.19;;;0.4;0.2;0;;;;1;15;6;5129;0;;;;0;;;0;;0;;;;1;142;57;10;0.3;0;;;;
PN;2022;850002130;SSR LES METIVES LA ROCHE SUR YON;750054157;0.03;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;850002395;CLINIQUE ST CHARLES-SITE LES ESSARTS;850013244;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;850002403;SSR LE CLOUSIS;750721334;0.05;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;850005224;SSR LES METIVES LES SABLES D OLONNE;750054157;0.03;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;850006008;HAD DE VENDEE;850005968;1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;1.08;0.05;1;0.51;105;0;0;0;1;;1548;153;0;;187;213;;0;;;0;;;1;1;1;01/12/2008;63;44;0;;0;;;;0;;;;;;;;;0.3;0;0;;;;0;;;;0;;;;1;2;;0;;1;1.28;212;58;1;1938;263;;0.98;0;;;;
PN;2022;850021049;USLD LES MAISONNEES DE LUMIERE;850000084;0.2;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;850022013;SSR HOPITAL NOIRMOUTIER;850000100;0;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;860000017;CH HENRI LABORIT;860780048;1.04;0.1;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;6.9;2030;521;1;462;333;;;0;;;;
PN;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;0.8;0.09;1;2.4;636;1;1;1;0;;;;;;;;;0;;;0;;;1;1;1;28/12/2012;3;3;0;0;1;1;;;;1;;;1;1;0.02;0.02;0;0.02;0.02;0;;;;1;20;11;7214;0;;;;1;7;340;0;;0;;;;1;92;33;13;0.1;0;;;;
PN;2022;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;0.2;0.04;1;0.25;60;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;2;94;0;;1;;;;0;;;;;0;;;;
PN;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;0.5;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;28/12/2012;36;33;1;86;1;1;;3;2;;;;1;1;0.02;0.02;;0.3;0.2;0;;;;0;;;;0;;;;1;1;61;0;;0;;;;0;;;;;0;;;;
