BOR;AN;FI;RS;FI_EJ;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;IVG1516;CONV;IMG;AMP;PAT_AMP
PERINAT;2022;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;TYPE2;;0;18;11;7;;4;1390;99;381;32;215;13;0;0;717;1;5022;2248;2112;0;2072;945;3782;235;1281;16;920;25;6;;972;10067;1215;67;172;0;1;208;209;166;11;2;1;3;0;0
PERINAT;2022;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;TYPE1;;;28;;;;4;1025;124;0;0;0;0;0;0;740;12;3027;0;0;0;2281;745;2672;222;1006;0;743;2;13;;749;;;;96;0;1;246;189;195;6;0;;3;0;0
PERINAT;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;TYPE1;;;12;0;0;0;2;395;55;0;0;0;0;0;0;273;5;1248;0;0;0;955;285;1150;63;326;0;283;2;5;;290;4505;3940;259;9;0;1;1;3;1;0;0;;0;0;0
PERINAT;2022;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;TYPE2;;1;36;12;6;;6;3570;601;318;14;249;30;0;0;2101;2;11959;3459;1422;0;7015;2361;10165;512;2948;5;2309;52;14;;2425;5734;10380;177;150;2;1;382;335;356;12;5;;20;0;0
PERINAT;2022;570000364;CLINIQUE NOTRE DAME DE THIONVILLE;570011569;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;131;90;107;3;1;0;0;0;0
PERINAT;2022;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;TYPE2;;0;25;;;;5;1815;387;0;0;0;0;0;0;1317;8;5335;0;0;0;4407;1288;5010;300;1409;1;1273;15;8;;1321;;;;74;0;1;98;91;60;7;0;;4;0;0
PERINAT;2022;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;CPPR;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;373;429;0;;;0;;;;;;;;0;
PERINAT;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;TYPE1;;0;17;;;;3;788;137;0;0;0;0;0;0;533;12;2361;0;0;0;1896;524;2151;119;579;0;519;5;12;;534;3760;1473;7;12;0;1;221;177;170;13;3;;0;0;0
PERINAT;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;TYPE2;INT;1;60;12;9;;7;4246;345;454;18;376;53;0;0;2535;0;15971;3932;2949;0;9237;2924;13376;603;3557;1;2866;58;13;;3015;10149;12653;428;116;0;1;943;1072;364;76;31;;42;1;537
PERINAT;2022;580972669;CH CLAMECY;580780070;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;265;2285;0;0;0;1;10;15;10;0;0;;0;0;0
PERINAT;2022;580972677;CH COSNE COURS SUR LOIRE;580780088;CPPR;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0;;0;45;0;;;0;;13;;;;0;;0;
PERINAT;2022;580972685;CH DECIZE;580780096;CPPR;;;0;0;0;0;0;25;21;0;0;0;0;0;0;0;0;4;0;0;0;0;2;1;0;0;0;2;0;0;;2;1028;6931;75;0;0;1;81;99;59;6;1;;4;0;0
PERINAT;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;TYPE2;;0;19;7;3;;4;1458;94;202;4;66;24;0;0;881;5;5734;1701;140;0;3160;1018;4614;195;1246;1;1005;13;14;0;1040;3885;4400;55;28;0;1;150;121;100;20;2;9;10;0;0
PERINAT;2022;590000121;CH SECLIN;590780227;TYPE2;;0;37;6;;;4;2463;264;333;30;0;0;0;0;1649;8;8766;1805;0;0;5810;1835;7891;321;1675;2;1825;10;16;;1852;;3048;;149;0;1;256;234;167;16;4;1;11;0;0
PERINAT;2022;590000337;CH DUNKERQUE;590781415;TYPE2;;1;23;12;;;4;2044;218;1810;38;0;0;0;0;0;0;6771;7177;0;0;0;1482;5924;308;1532;0;1470;12;13;;1501;1303;5958;248;176;0;1;782;726;584;35;0;;9;0;0
PERINAT;2022;590000428;CH CAMBRAI;590781605;TYPE1;;;17;;;;3;785;50;0;0;0;0;0;0;523;13;2659;0;0;0;1845;521;2257;107;577;0;518;3;11;;531;;;;16;0;1;371;352;294;17;5;;0;0;0
PERINAT;2022;590000436;CH LE CATEAU;590781621;TYPE1;;0;15;;;;2;532;31;0;0;0;0;0;0;404;4;2053;0;0;0;1573;402;1812;89;479;0;400;2;3;;407;;;;8;0;1;217;203;183;4;0;;0;0;0
PERINAT;2022;590000469;CH FOURMIES;590781662;TYPE1;;;14;;;;4;694;40;0;0;0;0;0;0;533;12;2300;0;0;0;1708;526;2005;86;373;0;522;4;12;;537;3802;2042;530;30;0;1;101;123;98;0;0;;0;0;0
PERINAT;2022;590000535;CH DE MAUBEUGE MCO;590781803;TYPE2;;;22;8;6;;4;1786;211;303;15;270;20;0;0;980;0;6293;2377;1638;0;3147;1177;5238;234;1289;4;1160;17;5;;1216;1424;3906;491;24;0;1;306;362;236;28;8;;1;0;0
PERINAT;2022;590000592;CH DENAIN;590782165;TYPE1;;;21;;;;3;1214;104;0;0;0;0;0;0;908;8;4254;0;0;0;3245;904;3821;174;876;0;900;4;8;;911;6938;7487;214;8;0;1;322;283;220;22;3;;0;0;0
PERINAT;2022;590000618;CH VALENCIENNES;590782215;TYPE3;;1;45;14;6;10;7;4869;635;1201;25;246;17;238;13;2132;0;18166;7052;2439;3727;6331;3255;15558;757;5186;13;3191;64;6;;3321;7350;7053;14;357;0;1;614;628;447;40;2;7;63;0;0
PERINAT;2022;590000758;CH ARMENTIERES;590782637;TYPE2;;1;23;8;;;3;1427;184;488;38;0;0;0;0;792;4;4775;2425;0;0;2508;1034;4271;144;808;4;1025;9;8;;1043;2023;5470;500;116;0;1;614;571;360;35;4;5;1;0;0
PERINAT;2022;590000774;CH HAZEBROUCK;590782652;TYPE1;;;17;;;;3;1312;259;0;0;0;0;0;0;816;17;3815;0;0;0;2832;811;3298;169;859;0;807;4;17;;818;6145;6543;;41;0;0;0;0;0;0;0;;0;0;0
PERINAT;2022;590001004;CH DOUAI DECHY;590783239;TYPE2;;0;28;12;;;4;2603;779;300;31;0;0;0;0;1408;1;7459;2115;0;0;4998;1526;6788;293;1692;2;1511;15;16;;1560;8670;5194;1004;111;0;1;448;484;217;52;16;;11;0;0
PERINAT;2022;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;TYPE3;EXT;1;100;22;24;18;9;7402;1004;1134;18;437;6;575;41;4177;13;29827;11191;7257;5018;14973;5114;26024;1068;7328;19;4949;165;17;20;5317;10321;10983;564;422;29;1;1160;1233;539;89;46;19;127;1;933
PERINAT;2022;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;TYPE2;;0;25;6;;;3;744;47;105;10;0;0;0;0;528;0;2809;964;0;0;1847;574;2435;129;689;1;566;8;2;;582;3899;500;;22;0;0;0;0;0;0;0;;0;0;0
PERINAT;2022;590780268;HOPITAL PRIVÉ LE BOIS;590053955;TYPE2;EXT;0;59;6;;;4;1793;234;217;7;0;0;0;0;1196;0;6075;1320;0;0;3918;1413;5751;338;1717;23;1399;14;6;;1427;;;;151;0;0;0;2;0;0;0;;8;1;612
PERINAT;2022;590782298;POLYCLINIQUE DU PARC;590000675;TYPE1;;0;26;;;;4;1293;153;0;0;0;0;0;0;962;18;4144;0;0;0;3103;952;3688;327;1501;8;941;11;16;;964;;;;60;0;0;0;0;0;0;0;;33;1;361
PERINAT;2022;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;TYPE1;;;43;;;;7;1906;131;0;0;0;0;0;0;1611;15;6789;0;0;0;5638;1595;6367;360;1669;8;1581;14;13;;1613;;;;112;0;1;1;3;0;0;0;;13;0;0
PERINAT;2022;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;TYPE2;;;30;15;6;;4;2677;343;521;17;213;36;0;0;1683;1;9600;3980;1785;0;5940;1878;8173;317;1841;17;1855;23;1;;1921;7043;11965;;101;0;1;1;2;0;0;0;;7;0;0
PERINAT;2022;590801106;HOPITAL VICTOR PROVO;590782421;TYPE2;;;57;14;6;;7;4893;1167;465;7;207;8;0;0;2713;4;16574;4005;3764;0;9972;3021;14650;627;4039;5;2978;43;8;;3084;;10859;878;316;1;1;986;925;588;57;7;4;12;0;0
PERINAT;2022;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;TYPE2;;0;27;6;;;5;2665;750;203;22;0;0;0;0;1394;13;7484;1580;0;0;4939;1461;6531;209;1168;16;1447;14;9;0;1513;6630;10258;101;142;0;1;582;584;408;13;4;;17;0;0
PERINAT;2022;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;TYPE1;;;24;;;;4;599;30;0;0;0;0;0;0;527;5;1977;0;0;0;1674;531;1882;140;595;0;529;2;5;;533;;;;13;0;0;0;0;0;0;0;;4;0;0
PERINAT;2022;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;1;5;3;;;;;0;0;0
PERINAT;2022;590816310;CLINIQUE SAINT AME;590000048;TYPE1;;0;25;;;;4;1241;103;0;0;0;0;0;0;896;8;4037;0;0;0;2946;950;3622;220;1018;0;943;7;16;;959;;;;57;0;0;0;0;0;0;0;;6;0;0
PERINAT;2022;600000053;CH GHPSO SENLIS;600101984;TYPE3;INT;1;42;14;6;6;8;3926;920;410;13;186;7;175;11;2325;0;12325;3691;1614;1053;8310;2636;11184;587;3015;3;2586;50;5;;2709;5962;2155;;128;1;1;373;407;323;23;6;;22;1;205
PERINAT;2022;600000186;CH CLERMONT;600100648;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1727;3537;55;0;0;1;71;88;71;0;0;;0;0;0
PERINAT;2022;600000194;CH BEAUVAIS;600100713;TYPE2;;1;35;9;6;;5;2520;114;301;5;149;9;0;0;1856;0;10346;2423;1300;0;6719;2044;9293;395;2184;0;2013;31;5;;2095;4263;5647;5;26;1;1;433;395;265;64;17;1;13;0;0
PERINAT;2022;600000285;CH CHICN NOYON;600100721;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2387;2531;2499;0;0;0;0;0;0;0;0;;0;0;0
PERINAT;2022;600000467;CH GHPSO CREIL;600101984;;;;0;;;;;126;118;0;0;0;0;0;0;0;0;38;0;0;0;0;2;17;1;17;0;2;0;0;;0;4908;727;;0;0;1;0;0;0;0;0;;0;0;0
PERINAT;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;TYPE1;;;23;;;;4;1240;73;0;0;0;0;0;0;1050;15;4388;0;0;0;3400;1048;4104;172;827;2;1042;6;14;;1056;;;;52;0;1;1;0;0;0;0;;7;0;0
PERINAT;2022;600113476;CH CHICN COMPIÈGNE;600100721;TYPE2;;0;24;9;6;0;4;2520;511;277;11;221;11;0;0;1460;0;7833;1559;1661;0;4921;1652;6796;375;1927;1;1621;31;8;;1714;;;;103;0;1;441;454;353;30;10;;14;0;0
PERINAT;2022;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;TYPE1;;;12;0;0;0;3;579;72;0;0;0;0;0;0;375;5;1898;0;0;0;1429;373;1613;99;487;1;373;0;5;8;375;3467;3500;0;8;0;1;111;108;81;1;0;0;3;0;0
PERINAT;2022;610000051;CHICAM - SITE ALENCON;610780082;TYPE2;;;19;6;;;4;1350;267;157;9;0;0;0;0;782;0;3779;1187;0;0;2451;866;3329;211;1039;1;855;11;4;;887;10434;7338;0;50;2;1;235;195;187;15;6;;3;0;0
PERINAT;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;TYPE1;;0;15;;;;3;1080;237;0;0;0;0;0;0;614;4;3128;0;0;0;2312;637;2746;104;529;0;630;7;15;;645;3639;651;205;9;0;1;152;155;138;4;3;2;4;0;0
PERINAT;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;TYPE2;;;15;7;;;3;1063;124;215;13;0;0;0;0;709;1;3901;1479;0;0;2657;790;3521;175;943;2;781;9;5;;806;;;;13;0;1;146;152;107;8;2;;5;0;0
PERINAT;2022;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1606;1100;87;;;0;;;;;;;;0;
PERINAT;2022;620000034;CH ARRAS;620100057;TYPE3;;1;44;13;11;8;5;3443;743;686;21;320;16;273;1;1804;3;11915;3848;2583;3369;6562;2202;10384;502;2936;47;2144;58;3;;2283;7083;19496;710;117;1;1;452;467;293;40;11;;27;1;0
PERINAT;2022;620000224;CH BETHUNE;620100651;TYPE2;;0;21;6;;;3;1872;623;195;14;0;0;0;0;0;0;4695;1432;0;0;0;958;4057;222;1077;4;954;4;13;;967;9037;5668;202;81;0;1;468;527;344;15;2;;11;0;0
PERINAT;2022;620000257;CH LENS;620100685;TYPE3;;1;46;9;12;8;6;3583;417;382;8;294;6;284;19;2174;8;12322;2767;3542;2466;6633;2567;10538;496;2774;31;2525;42;5;;2634;19241;13801;2307;351;0;1;724;652;369;67;21;;37;1;500
PERINAT;2022;620000323;CH CALAIS;620101337;TYPE3;;1;42;8;14;11;5;3336;748;485;6;259;3;300;6;1636;0;11708;2868;3283;3917;6002;2034;10086;356;2389;62;1986;48;2;2;2083;6204;11663;233;20;0;1;497;417;350;39;8;1;40;1;204
PERINAT;2022;620000349;CH REGION DE ST OMER;620101360;TYPE2;;1;25;6;;;4;1661;325;190;16;0;0;0;0;983;3;5111;1137;0;0;3297;1073;4505;195;996;0;1063;10;12;0;1086;4162;3460;92;71;0;1;247;253;200;5;4;0;6;0;0
PERINAT;2022;620000653;CH BOULOGNE-SUR-MER;620103440;TYPE2;;;25;6;3;;4;1527;267;185;11;120;8;0;0;928;0;5083;1029;1118;0;3593;1044;4608;197;1019;2;1031;13;7;0;1061;11518;5180;365;11;0;1;341;310;231;27;6;1;3;0;0
PERINAT;2022;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;TYPE2;;;23;6;;;3;1149;161;135;14;0;0;0;0;715;3;3985;667;0;0;2639;777;3474;214;1119;1;773;4;8;;784;7285;3905;;10;0;1;198;205;113;3;0;;3;0;0
PERINAT;2022;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;TYPE1;;;24;;;;3;1342;159;0;0;0;0;0;0;975;18;4209;0;0;0;3099;962;3735;161;755;0;956;6;18;;979;7862;7885;;110;0;0;1;1;0;0;0;;3;0;0
PERINAT;2022;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;TYPE1;;0;21;;;;4;926;53;0;0;0;0;0;0;760;9;3423;0;0;0;2826;760;3202;239;1120;0;756;4;11;;769;;;;26;0;0;0;0;0;0;0;;2;0;0
PERINAT;2022;620100735;CLINIQUE ANNE ARTOIS;620000265;TYPE1;;;28;;;;4;326;36;0;0;0;0;0;0;237;5;971;0;0;0;802;233;874;88;368;0;230;3;5;;239;;;;20;0;1;1;0;0;0;0;;23;0;0
PERINAT;2022;620118513;CENTRE MCO COTE D'OPALE;620002915;TYPE1;;;29;;;;4;1018;69;0;0;0;0;0;0;770;9;3574;0;0;0;2794;764;3203;176;845;0;760;4;9;;772;;;;3;0;0;0;1;0;0;0;;0;1;128
PERINAT;2022;630000412;CH D'AMBERT;630780997;CPPR;;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;374;2684;280;0;0;1;27;18;27;0;0;;0;0;0
PERINAT;2022;630000420;CH PAUL ARDIER ISSOIRE;630781003;TYPE1;;0;14;;;;2;651;58;0;0;0;0;0;0;528;9;2231;0;0;0;1818;518;2097;109;529;0;512;6;7;;530;;1413;155;37;1;1;209;228;172;7;0;3;1;0;0
PERINAT;2022;630000446;CH DE THIERS;630781029;TYPE1;;0;16;;;;2;589;55;0;0;0;0;0;0;438;7;2156;0;0;0;1654;438;1939;94;530;0;435;3;6;;444;5871;1027;440;24;0;1;111;99;90;1;5;;1;0;0
PERINAT;2022;630781268;HOPITAL ESTAING - CHU63;630780989;TYPE3;;1;64;21;12;10;9;4845;402;723;8;324;6;349;18;3118;1;20045;6994;3721;2793;12052;3594;17326;739;4594;30;3501;93;1;;3735;14694;19478;234;105;0;1;862;806;415;55;20;31;85;1;567
PERINAT;2022;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;TYPE2;;;34;6;;;6;2318;309;144;16;0;0;0;0;1581;0;7956;1046;0;0;5493;1701;7096;380;1858;3;1684;17;8;;1725;;;;14;0;1;100;127;52;4;1;;4;1;386
PERINAT;2022;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;TYPE3;INT;1;35;6;4;6;5;2837;157;354;12;171;2;211;3;1961;3;11632;1297;1911;2501;6488;2213;10234;354;2443;18;2151;62;3;;2289;15605;5002;170;292;78;1;558;425;243;55;14;;40;0;0
PERINAT;2022;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;CPPR;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2598;3059;109;0;0;1;59;62;59;0;0;0;0;0;0
PERINAT;2022;640000410;CENTRE HOSPITALIER OLORON;640780821;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1087;1168;94;0;0;1;28;17;28;0;0;;0;0;0
PERINAT;2022;640000600;CENTRE HOSPITALIER DE PAU;640781290;TYPE3;;0;31;8;3;6;4;2621;357;208;9;48;1;202;14;1701;7;10041;2116;965;1929;5749;1881;8568;347;2271;13;1832;49;1;1;1941;8442;7061;538;171;0;1;403;340;145;60;10;7;11;0;0
PERINAT;2022;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;TYPE1;;;7;0;0;0;2;444;34;0;0;0;0;0;0;368;4;1447;0;0;0;1214;362;1357;71;350;0;362;0;3;;364;2914;2395;;42;0;1;9;26;5;0;1;;1;0;0
PERINAT;2022;640018206;CLINIQUE BELHARRA;640012209;TYPE1;;0;23;;;;6;1786;219;0;0;0;0;0;0;1378;20;6014;0;0;0;4850;1368;5591;238;1236;6;1356;12;19;;1384;;;;100;0;0;2;1;0;2;0;;15;1;351
PERINAT;2022;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;183;1155;44;;;0;;;;;;;;0;
PERINAT;2022;640780946;POLYCLINIQUE DE NAVARRE;640000469;TYPE1;;;34;;;;5;1501;120;0;0;0;0;0;0;1236;14;5582;0;0;0;4484;1235;5214;338;1777;3;1229;6;15;;1245;;;;57;0;1;100;84;77;0;0;;6;1;460
PERINAT;2022;650000045;CH LOURDES;650780158;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;4689;1489;;0;0;1;42;34;42;0;0;;0;0;0
PERINAT;2022;650000052;CH BAGNERES DE BIGORRE;650780166;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;4;;4;0;0;;0;0;0
PERINAT;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;TYPE2;EXT;0;19;6;2;;3;1688;491;142;10;70;4;0;0;866;0;4754;1499;265;0;2950;924;4083;215;1304;9;907;17;3;;950;6180;4543;145;56;0;1;228;170;110;26;3;;4;0;0
PERINAT;2022;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;TYPE1;;;20;;;;3;987;131;0;0;0;0;0;0;782;5;3062;0;0;0;2657;772;2925;199;959;1;761;11;5;;785;;;;40;0;1;118;165;108;4;0;;6;0;0
PERINAT;2022;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;685;1335;29;0;0;1;5;19;5;0;0;;0;0;0
PERINAT;2022;660000084;CH PERPIGNAN;660780180;TYPE3;;;44;17;5;6;5;3388;567;468;22;154;10;194;13;1908;5;13346;5552;995;2387;6736;2242;11337;556;3900;21;2168;74;3;;2356;16513;6502;1145;96;1;1;1249;1131;901;115;39;;20;0;0
PERINAT;2022;660780669;POLYCL MEDITERRANEE;660000324;TYPE1;;;45;;;;8;2460;152;0;0;0;0;0;0;2110;20;9319;0;0;0;7412;2101;8795;438;2258;4;2099;2;12;;2111;;;;96;0;1;328;396;258;5;1;;5;0;0
PERINAT;2022;660780784;CL ST PIERRE;660000407;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;54;75;7;0;0;;0;1;241
PERINAT;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;TYPE2;;1;31;6;4;;5;2183;531;349;6;158;13;0;0;1134;3;5515;1875;884;0;3095;1347;4796;241;930;0;1332;15;4;;1371;;7170;245;209;0;1;325;299;278;14;4;14;5;0;0
PERINAT;2022;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;TYPE2;;1;16;4;;;2;1122;171;133;15;0;0;0;0;685;0;3336;689;0;0;2176;745;2906;149;751;1;740;5;6;;754;2523;;;49;0;1;234;242;167;8;0;;1;0;0
PERINAT;2022;670000215;HOPITAL DU NEUENBERG;680000643;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;935;1320;39;;;0;;;;;;;;0;
PERINAT;2022;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;TYPE1;;;10;;;;2;392;45;0;0;0;0;0;0;316;6;1205;0;0;0;980;313;1143;50;217;0;309;4;5;;318;5390;1291;;50;0;1;38;54;35;2;0;;0;0;0
PERINAT;2022;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;TYPE1;;;22;;;;3;1474;474;0;0;0;0;0;0;819;11;3532;0;0;0;2681;802;3121;137;641;1;799;3;10;;823;17783;2512;109;85;0;1;230;231;211;4;0;1;1;0;0
PERINAT;2022;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;68;1116;59;0;0;0;27;38;27;0;0;;0;0;0
PERINAT;2022;670018068;CLINIQUE RHENA GCS ES;670017847;TYPE1;;0;24;0;0;0;7;1131;61;0;0;0;0;0;0;920;9;3619;0;0;0;2837;907;3229;225;996;24;896;11;7;;920;;;;154;0;1;19;20;11;0;0;0;2;0;0
PERINAT;2022;670780113;CMCO;670780055;TYPE2;;1;40;5;;;9;4192;550;436;26;0;0;0;0;2632;35;13355;1684;0;0;8151;2983;11642;529;2605;4;2947;36;44;;3043;16043;16193;;423;16;1;1698;1374;1445;0;0;14;73;1;401
PERINAT;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;TYPE2;;1;39;6;;;6;1815;120;268;15;0;0;0;0;1340;3;6734;904;0;0;4502;1571;6434;410;2027;67;1558;13;8;;1586;51;3549;188;116;2;0;0;3;0;0;0;;0;0;0
PERINAT;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;TYPE3;EXT;1;56;16;15;16;9;4217;333;725;26;435;21;359;34;2282;21;17465;5605;4596;4038;7720;2791;13489;723;4952;8;2698;93;26;;2970;16043;7201;;225;2;1;308;511;260;0;0;14;44;0;0
PERINAT;2022;670798636;CLINIQUE SAINT-LUC;670014604;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1078;2872;59;0;0;0;0;;0;0;0;;0;0;0
PERINAT;2022;680000320;CLINIQUE DIACONAT FONDERIE;680000643;TYPE2;;1;38;6;;;5;1637;159;221;23;0;0;0;0;1025;2;6121;1026;0;0;3653;1223;5518;338;1917;41;1210;13;14;;1236;;;;28;0;0;0;6;0;0;0;;8;0;0
PERINAT;2022;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;0;0;0;0;;0;1;433
PERINAT;2022;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;CPPR;;;0;;;;;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2449;3142;35;0;0;1;79;97;74;1;0;;0;0;0
PERINAT;2022;680000601;HOPITAL DE THANN;680020336;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3818;2175;18;;;0;;0;;;;;;0;
PERINAT;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;TYPE2;;0;43;12;6;;6;2949;569;372;19;157;13;0;0;1690;6;10625;3232;1096;0;6539;1900;9527;450;2981;0;1873;27;5;;1939;23607;7483;390;91;0;1;546;476;389;39;13;;15;0;0
PERINAT;2022;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;CPPR;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;3695;2324;161;0;0;1;23;30;23;0;0;;0;0;0
PERINAT;2022;680001195;HOPITAL ALBERT SCHWEITZER;680000643;TYPE1;;;17;;;;3;659;55;0;0;0;0;0;0;584;25;2119;0;0;0;1780;576;2023;110;495;0;572;4;9;;584;4722;2921;264;96;0;0;0;0;0;0;0;;0;0;0
PERINAT;2022;680004546;HOPITAL EMILE MULLER;680020336;TYPE3;EXT;0;58;12;9;8;7;5641;1224;432;9;183;9;178;15;3225;0;18550;3777;3029;1729;11554;3525;15923;770;4385;0;3462;63;11;;3608;35361;14183;2;103;0;1;1153;1071;1054;74;27;;24;0;106
PERINAT;2022;690000013;CH MONTGELAS;690780036;TYPE1;;;14;;;;3;1305;104;0;0;0;0;0;0;1103;21;4175;0;0;0;3324;1101;3971;147;693;2;1101;0;11;32;1107;1980;3492;727;138;0;1;93;78;61;2;0;;0;0;0
PERINAT;2022;690000021;CH DE SAINTE FOY LES LYON;690780044;TYPE1;;0;23;;;;4;1371;83;0;0;0;0;0;0;1153;12;4970;0;0;0;3677;1145;4543;177;912;1;1142;3;11;0;1154;3491;3488;176;68;0;1;86;120;43;2;1;;0;0;0
PERINAT;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;TYPE2;;1;26;9;9;;4;2728;169;224;12;121;8;0;0;2010;1;10821;2915;1525;0;6936;2160;9642;405;2604;10;2134;26;3;;2190;9629;6137;319;199;0;1;431;490;269;27;4;;7;0;0
PERINAT;2022;690000625;CH DE TARARE;690782271;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1966;2249;77;0;0;1;52;65;52;0;0;;0;0;0
