BOR;AN;FI;RS;FI_EJ;PERSO;ETPS;NBLIB
HAD_P;2022;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;N9999;27.73;
HAD_P;2022;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;NAUT;2.14;
HAD_P;2022;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;Ncoor;2;
HAD_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;M9999;0.8;
HAD_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;MAUT;0.8;
HAD_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2120;0.5;
HAD_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2210;14.15;
HAD_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2510;12.29;
HAD_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2710;0.5;
HAD_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N9999;28.44;
HAD_P;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;NAUT;1;
HAD_P;2022;760020529;HAD DU CEDRE;760000257;M3050;0.5;
HAD_P;2022;760020529;HAD DU CEDRE;760000257;M9999;1.66;
HAD_P;2022;760020529;HAD DU CEDRE;760000257;Mcoor;1.16;
HAD_P;2022;760020529;HAD DU CEDRE;760000257;N2120;1;
HAD_P;2022;760020529;HAD DU CEDRE;760000257;N2210;;222
HAD_P;2022;760020529;HAD DU CEDRE;760000257;N2410;;20
HAD_P;2022;760020529;HAD DU CEDRE;760000257;N2510;12.43;
HAD_P;2022;760020529;HAD DU CEDRE;760000257;N2710;0.43;
HAD_P;2022;760020529;HAD DU CEDRE;760000257;N3120;0.5;
HAD_P;2022;760020529;HAD DU CEDRE;760000257;N9999;24.57;242
HAD_P;2022;760020529;HAD DU CEDRE;760000257;NAUT;4.3;
HAD_P;2022;760020529;HAD DU CEDRE;760000257;Ncoor;5.91;
HAD_P;2022;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;M9999;0.6;
HAD_P;2022;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;Mcoor;0.6;
HAD_P;2022;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N2120;1;
HAD_P;2022;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N2210;12.62;
HAD_P;2022;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N2510;1.38;
HAD_P;2022;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N2710;0.1;
HAD_P;2022;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N9999;17.53;
HAD_P;2022;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;NAUT;1.63;
HAD_P;2022;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;Ncoor;0.8;
HAD_P;2022;760035709;HAD CAUX MARITIME;440052041;M3050;1.23;
HAD_P;2022;760035709;HAD CAUX MARITIME;440052041;M9999;2.65;
HAD_P;2022;760035709;HAD CAUX MARITIME;440052041;Mcoor;1.42;
HAD_P;2022;760035709;HAD CAUX MARITIME;440052041;N2120;0.98;
HAD_P;2022;760035709;HAD CAUX MARITIME;440052041;N2210;19.52;
HAD_P;2022;760035709;HAD CAUX MARITIME;440052041;N2510;10.51;
HAD_P;2022;760035709;HAD CAUX MARITIME;440052041;N2710;0.5;
HAD_P;2022;760035709;HAD CAUX MARITIME;440052041;N3120;0.59;
HAD_P;2022;760035709;HAD CAUX MARITIME;440052041;N9999;45.81;
HAD_P;2022;760035709;HAD CAUX MARITIME;440052041;NAUT;8.78;
HAD_P;2022;760035709;HAD CAUX MARITIME;440052041;Ncoor;4.93;
HAD_P;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;M3050;1.6;
HAD_P;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;M9999;2.93;
HAD_P;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;MAUT;0.13;
HAD_P;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;Mcoor;1.2;
HAD_P;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N2120;0.95;
HAD_P;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N2210;11.07;222
HAD_P;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N2410;;57
HAD_P;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N2510;13.8;
HAD_P;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N2710;;2
HAD_P;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N3120;1.42;
HAD_P;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N9999;43.4;301
HAD_P;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;NAUT;11.5;20
HAD_P;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;Ncoor;4.66;
HAD_P;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;M9999;1;
HAD_P;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;MAUT;1;
HAD_P;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N2210;24.58;
HAD_P;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N2510;23.92;
HAD_P;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N2710;0.5;
HAD_P;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N3120;0.99;
HAD_P;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N9999;57.01;
HAD_P;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;NAUT;7.02;
HAD_P;2022;770016475;HAD DE L'EST FRANCILIEN 77;770014207;M9999;1.3;
HAD_P;2022;770016475;HAD DE L'EST FRANCILIEN 77;770014207;Mcoor;1.3;
HAD_P;2022;770016475;HAD DE L'EST FRANCILIEN 77;770014207;N2120;1;
HAD_P;2022;770016475;HAD DE L'EST FRANCILIEN 77;770014207;N2210;10.35;
HAD_P;2022;770016475;HAD DE L'EST FRANCILIEN 77;770014207;N2510;10.47;
HAD_P;2022;770016475;HAD DE L'EST FRANCILIEN 77;770014207;N2710;0.2;
HAD_P;2022;770016475;HAD DE L'EST FRANCILIEN 77;770014207;N9999;26.82;
HAD_P;2022;770016475;HAD DE L'EST FRANCILIEN 77;770014207;NAUT;1.9;
HAD_P;2022;770016475;HAD DE L'EST FRANCILIEN 77;770014207;Ncoor;2.9;
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;M3050;0.5;97
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;M9999;4.46;103
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;MAUT;;6
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;Mcoor;3.96;
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;N2120;1;
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;N2210;0.25;260
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;N2410;2;10
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;N2460;0.2;
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;N2510;9.58;
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;N2710;0.5;
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;N3120;1.66;
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;N9999;27.4;275
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;NAUT;2.96;5
HAD_P;2022;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;Ncoor;9.25;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;M3050;1;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;M9999;4.24;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;MAUT;0.12;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;Mcoor;3.12;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;N2120;1;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;N2210;27.12;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;N2410;2.33;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;N2460;1.33;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;N2510;11.74;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;N2710;0.63;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;N3120;1.07;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;N9999;57.17;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;NAUT;7.48;
HAD_P;2022;770021251;HAD NORD SEINE ET MARNE;440052041;Ncoor;4.47;
HAD_P;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;M9999;2.14;
HAD_P;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;MAUT;0.14;
HAD_P;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;Mcoor;2;
HAD_P;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2120;0.8;
HAD_P;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2210;10.28;
HAD_P;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2410;8.35;
HAD_P;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2460;9.96;
HAD_P;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2510;10.52;
HAD_P;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2710;2.46;
HAD_P;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N3120;2;
HAD_P;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N9999;53.93;
HAD_P;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;NAUT;9.56;
HAD_P;2022;780004529;HAD KORIAN YVELINES SUD;310021233;M3050;0;102
HAD_P;2022;780004529;HAD KORIAN YVELINES SUD;310021233;M9999;3.5;102
HAD_P;2022;780004529;HAD KORIAN YVELINES SUD;310021233;Mcoor;3.5;
HAD_P;2022;780004529;HAD KORIAN YVELINES SUD;310021233;N2210;12;60
HAD_P;2022;780004529;HAD KORIAN YVELINES SUD;310021233;N2410;1;29
HAD_P;2022;780004529;HAD KORIAN YVELINES SUD;310021233;N2460;1;
HAD_P;2022;780004529;HAD KORIAN YVELINES SUD;310021233;N2510;14;
HAD_P;2022;780004529;HAD KORIAN YVELINES SUD;310021233;N2710;1;
HAD_P;2022;780004529;HAD KORIAN YVELINES SUD;310021233;N3120;1;
HAD_P;2022;780004529;HAD KORIAN YVELINES SUD;310021233;N9999;44;89
HAD_P;2022;780004529;HAD KORIAN YVELINES SUD;310021233;NAUT;6;
HAD_P;2022;780004529;HAD KORIAN YVELINES SUD;310021233;Ncoor;8;
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;M3050;0.24;
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;M9999;0.91;
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;MAUT;0.1;
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;Mcoor;0.57;
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;N2120;0.4;
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;N2210;4.54;37
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;N2410;1.45;4
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;N2460;0.02;
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;N2510;6.99;
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;N2710;0.42;
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;N3120;0.62;
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;N9999;21.44;41
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;NAUT;4.39;
HAD_P;2022;780023545;HAD LEOPOLD BELLAN;750720609;Ncoor;2.61;
HAD_P;2022;790017289;HAD NORD 79;790017271;M3050;;30
HAD_P;2022;790017289;HAD NORD 79;790017271;M9999;0.5;30
HAD_P;2022;790017289;HAD NORD 79;790017271;Mcoor;0.5;
HAD_P;2022;790017289;HAD NORD 79;790017271;N2120;0.4;
HAD_P;2022;790017289;HAD NORD 79;790017271;N2210;;120
HAD_P;2022;790017289;HAD NORD 79;790017271;N2410;;30
HAD_P;2022;790017289;HAD NORD 79;790017271;N2710;0.25;
HAD_P;2022;790017289;HAD NORD 79;790017271;N3120;0.33;
HAD_P;2022;790017289;HAD NORD 79;790017271;N9999;8.9;150
HAD_P;2022;790017289;HAD NORD 79;790017271;NAUT;3.52;
HAD_P;2022;790017289;HAD NORD 79;790017271;Ncoor;4.4;
HAD_P;2022;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;M3050;0.49;
HAD_P;2022;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;M9999;2.79;
HAD_P;2022;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;MAUT;0.7;
HAD_P;2022;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;Mcoor;1.6;
HAD_P;2022;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2120;1.98;
HAD_P;2022;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2210;13.18;
HAD_P;2022;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2460;0.1;
HAD_P;2022;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2510;28.2;
HAD_P;2022;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2710;0.2;
HAD_P;2022;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N3120;0.58;
HAD_P;2022;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N9999;46.92;
HAD_P;2022;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;NAUT;2.68;
HAD_P;2022;800000226;CH DOULLENS;800000069;M9999;0.48;
HAD_P;2022;800000226;CH DOULLENS;800000069;Mcoor;0.48;
HAD_P;2022;800000226;CH DOULLENS;800000069;N2120;0.8;
HAD_P;2022;800000226;CH DOULLENS;800000069;N2210;10.78;
HAD_P;2022;800000226;CH DOULLENS;800000069;N2510;11.36;
HAD_P;2022;800000226;CH DOULLENS;800000069;N2710;0.2;
HAD_P;2022;800000226;CH DOULLENS;800000069;N3120;0.2;
HAD_P;2022;800000226;CH DOULLENS;800000069;N9999;25.79;
HAD_P;2022;800000226;CH DOULLENS;800000069;NAUT;0.95;
HAD_P;2022;800000226;CH DOULLENS;800000069;Ncoor;1.5;
HAD_P;2022;800000523;HAD ASS BOVES;800000853;M3050;1;80
HAD_P;2022;800000523;HAD ASS BOVES;800000853;M9999;5.88;219
HAD_P;2022;800000523;HAD ASS BOVES;800000853;MAUT;;139
HAD_P;2022;800000523;HAD ASS BOVES;800000853;Mcoor;4.88;
HAD_P;2022;800000523;HAD ASS BOVES;800000853;N2120;0.98;
HAD_P;2022;800000523;HAD ASS BOVES;800000853;N2210;27.56;223
HAD_P;2022;800000523;HAD ASS BOVES;800000853;N2410;0.56;120
HAD_P;2022;800000523;HAD ASS BOVES;800000853;N2460;1;1
HAD_P;2022;800000523;HAD ASS BOVES;800000853;N2510;50.97;
HAD_P;2022;800000523;HAD ASS BOVES;800000853;N2710;2;0
HAD_P;2022;800000523;HAD ASS BOVES;800000853;N3120;1.84;
HAD_P;2022;800000523;HAD ASS BOVES;800000853;N9999;134.68;379
HAD_P;2022;800000523;HAD ASS BOVES;800000853;NAUT;28.49;35
HAD_P;2022;800000523;HAD ASS BOVES;800000853;Ncoor;21.28;
HAD_P;2022;800015448;HAD CH P…RONNE;800000093;M9999;0.6;
HAD_P;2022;800015448;HAD CH P…RONNE;800000093;Mcoor;0.6;
HAD_P;2022;800015448;HAD CH P…RONNE;800000093;N2120;1;
HAD_P;2022;800015448;HAD CH P…RONNE;800000093;N2210;9.46;
HAD_P;2022;800015448;HAD CH P…RONNE;800000093;N2510;6.34;
HAD_P;2022;800015448;HAD CH P…RONNE;800000093;N3120;0.26;
HAD_P;2022;800015448;HAD CH P…RONNE;800000093;N9999;17.06;
HAD_P;2022;800015489;HAD CH ALBERT;800000036;M9999;0.07;
HAD_P;2022;800015489;HAD CH ALBERT;800000036;Mcoor;0.07;
HAD_P;2022;800015489;HAD CH ALBERT;800000036;N2210;6.84;
HAD_P;2022;800015489;HAD CH ALBERT;800000036;N2510;4.26;
HAD_P;2022;800015489;HAD CH ALBERT;800000036;N9999;12.21;
HAD_P;2022;800015489;HAD CH ALBERT;800000036;NAUT;0.11;
HAD_P;2022;800015489;HAD CH ALBERT;800000036;Ncoor;1;
HAD_P;2022;800015539;HAD CH ABBEVILLE;800000028;M9999;0.5;
HAD_P;2022;800015539;HAD CH ABBEVILLE;800000028;MAUT;0.5;
HAD_P;2022;800015539;HAD CH ABBEVILLE;800000028;N2120;1;
HAD_P;2022;800015539;HAD CH ABBEVILLE;800000028;N2210;14.07;
HAD_P;2022;800015539;HAD CH ABBEVILLE;800000028;N2510;9.86;
HAD_P;2022;800015539;HAD CH ABBEVILLE;800000028;N9999;25.94;
HAD_P;2022;800015539;HAD CH ABBEVILLE;800000028;NAUT;1.01;
HAD_P;2022;800015588;HAD CH HAM;800000077;M3050;0.1;
HAD_P;2022;800015588;HAD CH HAM;800000077;M9999;0.43;
HAD_P;2022;800015588;HAD CH HAM;800000077;Mcoor;0.33;
HAD_P;2022;800015588;HAD CH HAM;800000077;N2120;0.05;
HAD_P;2022;800015588;HAD CH HAM;800000077;N2210;5.1;
HAD_P;2022;800015588;HAD CH HAM;800000077;N2510;6.9;
HAD_P;2022;800015588;HAD CH HAM;800000077;N9999;12.55;
HAD_P;2022;800015588;HAD CH HAM;800000077;Ncoor;0.5;
HAD_P;2022;800016768;HAD PAUCHET MONTDIDIER;800003071;M3050;0.1;16
HAD_P;2022;800016768;HAD PAUCHET MONTDIDIER;800003071;M9999;0.8;16
HAD_P;2022;800016768;HAD PAUCHET MONTDIDIER;800003071;Mcoor;0.7;
HAD_P;2022;800016768;HAD PAUCHET MONTDIDIER;800003071;N2120;0.4;
HAD_P;2022;800016768;HAD PAUCHET MONTDIDIER;800003071;N2210;6.01;32
HAD_P;2022;800016768;HAD PAUCHET MONTDIDIER;800003071;N2410;;5
HAD_P;2022;800016768;HAD PAUCHET MONTDIDIER;800003071;N2510;4.39;
HAD_P;2022;800016768;HAD PAUCHET MONTDIDIER;800003071;N2710;0.4;
HAD_P;2022;800016768;HAD PAUCHET MONTDIDIER;800003071;N3120;0.38;
HAD_P;2022;800016768;HAD PAUCHET MONTDIDIER;800003071;N9999;15.65;37
HAD_P;2022;800016768;HAD PAUCHET MONTDIDIER;800003071;NAUT;2.22;
HAD_P;2022;800016768;HAD PAUCHET MONTDIDIER;800003071;Ncoor;1.85;
HAD_P;2022;800016776;HAD CHIMR MONTDIDIER;800000085;M3050;0.1;19
HAD_P;2022;800016776;HAD CHIMR MONTDIDIER;800000085;M9999;0.8;19
HAD_P;2022;800016776;HAD CHIMR MONTDIDIER;800000085;Mcoor;0.7;
HAD_P;2022;800016776;HAD CHIMR MONTDIDIER;800000085;N2120;0.4;
HAD_P;2022;800016776;HAD CHIMR MONTDIDIER;800000085;N2210;6.01;26
HAD_P;2022;800016776;HAD CHIMR MONTDIDIER;800000085;N2410;;4
HAD_P;2022;800016776;HAD CHIMR MONTDIDIER;800000085;N2510;4.39;
HAD_P;2022;800016776;HAD CHIMR MONTDIDIER;800000085;N2710;0.4;
HAD_P;2022;800016776;HAD CHIMR MONTDIDIER;800000085;N3120;0.38;
HAD_P;2022;800016776;HAD CHIMR MONTDIDIER;800000085;N9999;15.65;30
HAD_P;2022;800016776;HAD CHIMR MONTDIDIER;800000085;NAUT;2.22;
HAD_P;2022;800016776;HAD CHIMR MONTDIDIER;800000085;Ncoor;1.85;
HAD_P;2022;810000505;CH ALBI;810000331;M9999;2;
HAD_P;2022;810000505;CH ALBI;810000331;MAUT;2;
HAD_P;2022;810000505;CH ALBI;810000331;N2120;0.4;
HAD_P;2022;810000505;CH ALBI;810000331;N2210;12.25;
HAD_P;2022;810000505;CH ALBI;810000331;N2510;6.13;
HAD_P;2022;810000505;CH ALBI;810000331;N2710;0.44;
HAD_P;2022;810000505;CH ALBI;810000331;N3120;0.22;
HAD_P;2022;810000505;CH ALBI;810000331;N9999;20.01;
HAD_P;2022;810000505;CH ALBI;810000331;NAUT;0.57;
HAD_P;2022;810007989;HAD KORIAN PAYS D'OVALIE;750056335;M9999;0.93;
HAD_P;2022;810007989;HAD KORIAN PAYS D'OVALIE;750056335;Mcoor;0.93;
HAD_P;2022;810007989;HAD KORIAN PAYS D'OVALIE;750056335;N2120;0.66;
HAD_P;2022;810007989;HAD KORIAN PAYS D'OVALIE;750056335;N2210;;85
HAD_P;2022;810007989;HAD KORIAN PAYS D'OVALIE;750056335;N2510;5.46;
HAD_P;2022;810007989;HAD KORIAN PAYS D'OVALIE;750056335;N2710;0.45;
HAD_P;2022;810007989;HAD KORIAN PAYS D'OVALIE;750056335;N3120;0.72;
HAD_P;2022;810007989;HAD KORIAN PAYS D'OVALIE;750056335;N9999;15.7;85
HAD_P;2022;810007989;HAD KORIAN PAYS D'OVALIE;750056335;NAUT;0.74;
HAD_P;2022;810007989;HAD KORIAN PAYS D'OVALIE;750056335;Ncoor;7.67;
HAD_P;2022;820000032;CH MONTAUBAN;820000016;M9999;1.74;28
HAD_P;2022;820000032;CH MONTAUBAN;820000016;MAUT;1.74;28
HAD_P;2022;820000032;CH MONTAUBAN;820000016;N2120;0.43;
HAD_P;2022;820000032;CH MONTAUBAN;820000016;N2210;6.04;191
HAD_P;2022;820000032;CH MONTAUBAN;820000016;N2410;;26
HAD_P;2022;820000032;CH MONTAUBAN;820000016;N2510;5.4;
HAD_P;2022;820000032;CH MONTAUBAN;820000016;N2710;;2
HAD_P;2022;820000032;CH MONTAUBAN;820000016;N3120;0.45;
HAD_P;2022;820000032;CH MONTAUBAN;820000016;N9999;14.82;231
HAD_P;2022;820000032;CH MONTAUBAN;820000016;NAUT;2.5;12
HAD_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;M9999;1.19;
HAD_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;Mcoor;1.19;
HAD_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2120;1.04;
HAD_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2210;6.69;
HAD_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2510;6.86;
HAD_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2710;0.6;
HAD_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N3120;0.5;
HAD_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N9999;17.6;
HAD_P;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;NAUT;1.91;
HAD_P;2022;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;M9999;2;
HAD_P;2022;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;Mcoor;2;
HAD_P;2022;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N2210;7;
HAD_P;2022;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N2510;5;
HAD_P;2022;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N3120;1;
HAD_P;2022;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N9999;26.3;
HAD_P;2022;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;NAUT;5.3;
HAD_P;2022;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;Ncoor;8;
HAD_P;2022;830019600;HAD CAP DOMICILE;830000063;M3050;0.04;
HAD_P;2022;830019600;HAD CAP DOMICILE;830000063;M9999;2.44;
HAD_P;2022;830019600;HAD CAP DOMICILE;830000063;Mcoor;2.4;
HAD_P;2022;830019600;HAD CAP DOMICILE;830000063;N2120;3;
HAD_P;2022;830019600;HAD CAP DOMICILE;830000063;N2210;30.2;
HAD_P;2022;830019600;HAD CAP DOMICILE;830000063;N2410;0.55;
HAD_P;2022;830019600;HAD CAP DOMICILE;830000063;N2510;27.25;
HAD_P;2022;830019600;HAD CAP DOMICILE;830000063;N2710;0.51;
HAD_P;2022;830019600;HAD CAP DOMICILE;830000063;N3120;2;
HAD_P;2022;830019600;HAD CAP DOMICILE;830000063;N9999;74.48;
HAD_P;2022;830019600;HAD CAP DOMICILE;830000063;NAUT;6.97;
HAD_P;2022;830019600;HAD CAP DOMICILE;830000063;Ncoor;4;
HAD_P;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;M9999;1.36;
HAD_P;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;Mcoor;1.36;
HAD_P;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;N2120;2;
HAD_P;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;N2210;5.43;
HAD_P;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;N2510;16.03;
HAD_P;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;N2710;0.8;
HAD_P;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;N3120;0.5;
HAD_P;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;N9999;28.16;
HAD_P;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;NAUT;3.4;
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;M3050;1;216
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;M9999;6.93;216
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;MAUT;0.1;
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;Mcoor;5.83;
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2120;0.95;
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2210;45.83;1146
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2410;;127
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2460;;2
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2510;52.79;
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2710;;35
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N3120;3.8;
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N9999;173.54;1361
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;NAUT;58.29;51
HAD_P;2022;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;Ncoor;11.88;
