BOR;AN;FI;RS;FI_EJ;INTMED;DOCJU_MED;INTPHA;DOCJU_PHA;INTODO;DOCJU_ODO;INTGEN;INTURG;DOCJU_URG;INT;DOCJU;FFI;dtSTAG
Q22;2022;710002288;SSR MARGUERITE BOUCICAUT;750721334;2;;;;;;;;;2;;;
Q22;2022;710002569;CLINIQUE DU CHALONNAIS;710000092;;;;;;;1;;;1;;;
Q22;2022;710006859;POLYCLINIQUE DU VAL DE SAONE;710000118;2;;;;;;;;;2;;;
Q22;2022;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;2;;;;;;19;;;21;;2;
Q22;2022;710010786;CH AUTUN SITE PARPAS;710781451;;;;;;;1;;;1;;;
Q22;2022;710014317;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;1;;;;;;;;;1;;;
Q22;2022;710015231;HAD NORD SAONE ET LOIRE;710015223;;;;;;;1;;;1;;;
Q22;2022;710780917;HOPITAL PRIVE SAINTE MARIE;710000274;;;;;;;2;;;2;;;
Q22;2022;710978107;HOPITAL LOCAL CHAGNY;710781592;;;;;;;1;;;1;;;
Q22;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;38;17;1;;;;17;6;1;62;18;4;
Q22;2022;710978271;CH PAYS CHAROLAIS BRIONNAIS CHAROLLES;710780644;;;;;;;1;;;1;;1;
Q22;2022;710978289;CH LES CHANAUX MACON;710780263;31;9;;;;;13;8;1;52;10;0;4
Q22;2022;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;;;;;;;7;3;;10;;1;
Q22;2022;710978347;HOTEL DIEU DU CREUSOT;570010181;6;2;;;;;2;5;;13;2;;
Q22;2022;720000033;CENTRE HOSPITALIER DU MANS;720000025;99;14;3;;1;;31;13;6;147;20;26;13
Q22;2022;720000041;EPSM DE LA SARTHE;720000058;9;1;;;;;1;;;10;1;1;
Q22;2022;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;;;;;;;;;;;;2;2
Q22;2022;720000249;CLINIQUE VICTOR HUGO;720000645;1;;;;;;;;;1;;1;
Q22;2022;720000413;CENTRE SSR FRANÇOIS GALLOUEDEC PARIGNE;720008390;1;;;;;;;;;1;;;
Q22;2022;720000470;CENTRE HOSPITALIER MAMERS;610780082;1;;;;;;;;;1;;5;1
Q22;2022;720000744;SSR CENTRE DE L'ARCHE;720000454;1;;;;;;;;;1;;4;
Q22;2022;720014729;CENTRE JEAN BERNARD;720002294;1;;;;;;;;;1;;;
Q22;2022;720018100;CLINIQUE FSEF SABLE SUR SARTHE;750720575;2;;;;;;;;;2;;;
Q22;2022;730000031;CHMS CHAMBERY NH;730000015;45;11;4;;0;;36;1;3;86;14;24;18
Q22;2022;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;;;;;;;1;1;;2;;;
Q22;2022;730000098;CHMS AIX GRAND PORT;730000015;;;1;;;;1;2;;4;;;
Q22;2022;730000262;CH D'ALBERTVILLE;730002839;1;1;;;;;11;;;12;1;0;0
Q22;2022;730000304;CHS DE LA SAVOIE;730780582;6;1;;;;;;;;6;1;;
Q22;2022;730783644;CHMS AIX REINE HORTENSE;730000015;;3;;;;;;;;;3;2;2
Q22;2022;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;58;9;3;;;;32;2;2;95;11;9;9
Q22;2022;740000278;CH ANDREVETAN;740781182;;;;;;;;;;;;;1
Q22;2022;740000294;HOPITAL GABRIEL DEPLANTE;740781208;;;;;;;1;;;1;;;
Q22;2022;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;2;;;;;;7;;;9;;;
Q22;2022;740000328;HOPITAUX DU LEMAN;740790381;;2;;1;;;13;;;13;3;14;9
Q22;2022;740011481;ESIS SEYNOD;740781133;;;;;;;1;;;1;;;
Q22;2022;740013412;UNITE D'HOSPIT PSYCHIATRIQUE ADULTE;740781133;1;1;;;;;;;;1;1;;
Q22;2022;740780135;CMR DU NOIRET-SANCELLEMOZ;920030939;;;;;;;;;;;;1;1
Q22;2022;740780424;CLINIQUE GENERALE D'ANNECY;740000120;2;;;;;;0;;;2;;0;0
Q22;2022;740781026;CLINIQUE NOUVELLE DES VALLEES;740000211;;1;;;;;;;;;1;;
Q22;2022;740781141;CH ALPES LEMAN;740790258;24;3;1;;;;23;;2;48;5;17;11
Q22;2022;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;1;1;;;;;23;;;24;1;3;1
Q22;2022;750000481;CHNO DES QUINZE VINGTS PARIS;750110025;22;17;1;;;;;;;23;17;5;3
Q22;2022;750000499;CH SAINTE ANNE;750062036;118;21;5;1;0;0;1;0;0;124;22;44;18
Q22;2022;750000523;GH PARIS SITE SAINT JOSEPH;750150120;130;26;12;0;0;0;0;16;2;158;28;43;13
Q22;2022;750000549;HOPITAL FONDATION A DE ROTHSCHILD;750150229;;19;2;;;;63;;;65;19;19;
Q22;2022;750006538;CMP CATTP ADULTE REPUBLIQUE;940016819;4;;;;;;;;;4;;2;
Q22;2022;750007668;ESPACE DE TRAITEMENT ET READAPTATION;750719270;2;2;;;;;;;;2;2;;
Q22;2022;750039448;CTRE ACCUEIL FAM THERAPEUTIQUE ENFANTS;750720914;6;;;;;;;;;6;;2;
Q22;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;6;2;0;0;21;0;3;1;0;31;2;0;0
Q22;2022;750052037;FONDATION SAINT JEAN DE DIEU;750052037;3;1;;;;;;;;3;1;;
Q22;2022;750055287;AURA PARIS PLAISANCE;940026677;7;;;;;;;;;7;;3;
Q22;2022;750057028;ETB SANTE MENTALE DE PARIS MGEN;750005068;1;;;;;;;;;1;;;
Q22;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;17;3;0;0;0;0;7;1;0;25;3;2;0
Q22;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;112;19;9;0;0;0;22;12;4;155;23;38;1
Q22;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;106;24;18;0;0;0;7;4;2;135;26;26;0
Q22;2022;750100083;HU EST PARISIEN SITE ROTHSCHILD APHP;750712184;8;1;2;0;7;0;3;0;0;20;1;1;0
Q22;2022;750100091;HU EST PARISIEN SITE ST ANTOINE APHP;750712184;98;20;13;0;0;0;17;5;2;133;22;17;1
Q22;2022;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;87;17;6;0;0;0;16;6;0;115;17;20;2
Q22;2022;750100125;HU PITIE SALPETRIERE APHP;750712184;234;71;20;0;25;0;17;10;4;306;75;97;3
Q22;2022;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;158;51;14;0;0;0;16;6;2;194;53;49;3
Q22;2022;750100208;HU NECKER ENFANTS MALADES APHP;750712184;144;35;13;0;2;0;14;15;5;188;40;60;6
Q22;2022;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;107;37;16;0;0;0;25;10;3;158;40;46;3
Q22;2022;750100273;HU EST PARISIEN SITE TENON APHP;750712184;76;28;8;0;0;0;16;9;1;109;29;16;0
Q22;2022;750100299;HU PARIS IDF SITE SAINTE PERINE APHP;750712184;2;1;0;0;0;0;1;1;0;4;1;0;0
Q22;2022;750150013;HOPITAL PIERRE ROUQUES LES BLUETS;750811887;10;;;;;;2;;;12;;3;1
Q22;2022;750150104;INSTITUT MUTUALISTE MONTSOURIS;750720476;35;6;2;1;;;;;;37;7;27;
Q22;2022;750150146;HOPITAL LEOPOLD BELLAN;750720609;3;1;;;;;;;;3;1;6;
Q22;2022;750150187;MAISON MEDICALE JEANNE GARNIER;750000143;0;0;0;0;0;0;3;0;0;3;0;0;0
Q22;2022;750150237;HOPITAL DE LA CROIX SAINT SIMON;750006728;33;8;1;;;;;;;34;8;5;
Q22;2022;750150260;HOPITAL DES DIACONESSES;750006728;;;;;;;2;;;2;;;
Q22;2022;750160012;CLCC INSTITUT CURIE;750813321;45;8;1;1;;;;;;46;9;2;
Q22;2022;750170102;HDJ INSTITUT PAUL SIVADON;750721391;3;;;;;;;;;3;;;
Q22;2022;750300097;INSTITUT ARTHUR VERNES;750813305;3;1;;;;;;;;3;1;;
Q22;2022;750300121;CLINIQUE SAINT JEAN DE DIEU;750063679;1;;;;;;;;;1;;;
Q22;2022;750300592;CLINIQUE BLOMET;750000820;1;;;;;;;;;1;;;
Q22;2022;750301160;CLINIQUE MAUSSINS NOLLET;750001067;4;;;;;;;;;4;;;
Q22;2022;750801441;HU PARIS CENTRE SITE BROCA APHP;750712184;4;0;0;0;0;0;1;4;0;9;0;0;0
Q22;2022;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;135;43;19;0;0;0;9;15;2;178;45;52;4
Q22;2022;750803454;HU ROBERT DEBRE APHP;750712184;94;25;11;0;1;0;14;4;0;124;25;26;0
Q22;2022;750806226;HOSPITALISATION A DOMICILE APHP PARIS;750712184;1;0;0;0;0;0;1;0;0;2;0;0;0
Q22;2022;760000018;CH DIEPPE;760780023;17;9;2;;;;37;11;;67;9;13;9
Q22;2022;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;;;;;;;1;;;1;;;
Q22;2022;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;7;1;;;;;12;;;19;1;;
Q22;2022;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;471;132;34;2;;;170;;;675;134;44;17
Q22;2022;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;28;9;3;;;;;;;31;9;13;
Q22;2022;760000174;HL YVETOT;760780254;;;;;;;1;;;1;;1;
Q22;2022;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;11;2;;;;;;;;11;2;;
Q22;2022;760000190;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;34;13;;;;;;;;34;13;8;8
Q22;2022;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;2;2;;;2;;;;;4;2;4;2
Q22;2022;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;;;;;;;12;;;12;;2;
Q22;2022;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;;;;;;;5;;;5;;2;
Q22;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;33;14;3;;;;15;12;2;63;16;9;2
Q22;2022;760000620;CENTRE SSR PA CH DARNETAL;760782227;1;1;;;;;3;;;4;1;;
Q22;2022;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;;;2;;;2;;;
Q22;2022;760023671;USLD ARCADIE BOUCICAUT CHU ROUEN;760780239;;;;;;;;;;;;1;1
Q22;2022;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;1;1;;;;;;;;1;1;;
Q22;2022;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;7;;;;;;;;;7;;;
Q22;2022;760781070;CENTRE PIERRE JANET CH LE HAVRE;760780726;7;2;;;;;;;;7;2;12;6
Q22;2022;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;16;1;;;;;10;;;26;1;2;2
Q22;2022;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;1;;;;;;1;;;2;;;
Q22;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;67;14;1;;;;32;9;3;109;17;38;9
Q22;2022;770000131;CH DE COULOMMIERS;770021145;2;;;;;;8;;;10;;;12
Q22;2022;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;19;;1;;;;2;9;1;31;1;;
Q22;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;5;1;0;1;0;0;24;17;6;46;8;45;38
Q22;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;6;;;;;;2;6;;14;;;
Q22;2022;770000172;CH DE PROVINS LEON BINET;770110070;5;;;;;;;1;;6;;4;4
Q22;2022;770000180;CH DE BRIE COMTE ROBERT;770110054;0;;0;;0;;0;0;;0;;1;1
Q22;2022;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;;;;;;;3;;;3;;;
Q22;2022;770000446;CH DE MEAUX SITE SAINT FARON;770021145;9;2;;;;;7;;;16;2;24;49
Q22;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;29;4;;;;;24;2;1;55;5;17;31
Q22;2022;770020949;INSTITUT CANCEROLOGIE SEINE ET MARNE;770015030;1;;;;;;;;;1;;;
Q22;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;4;;;;;;6;1;;11;;57;50
Q22;2022;780000295;CHI DE MEULAN LES MUREAUX;780002697;22;8;;;;;26;;;48;8;;
Q22;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;42;7;3;;;;26;;;71;7;57;42
Q22;2022;780000329;CH DE RAMBOUILLET;780110052;;2;;;;;13;;;13;2;7;7
Q22;2022;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;2;;;;;;1;;;3;;;
Q22;2022;780000402;CHS JEAN MARTIN CHARCOT;780024113;2;2;;;;;;;;2;2;2;1
Q22;2022;780000410;CHS THEOPHILE ROUSSEL;780140059;2;1;;;;;;;;2;1;;
Q22;2022;780000428;CHI MEULAN (SITE DE BECHEVILLE);780002697;;3;;;;;4;;;4;3;;
Q22;2022;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;1;;;;;;;;;1;;;
Q22;2022;780140075;CENTRE POST CURE GILBERT RABY;750721391;;;;;;;;;;;;2;2
Q22;2022;780150066;HOPITAL LA PORTE VERTE;780808614;4;;;;;;;;;4;;;
Q22;2022;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;;;;;;;1;;;1;;;
Q22;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;74;11;3;1;;;28;15;6;120;18;27;16
Q22;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;33;9;1;1;0;0;26;9;2;69;12;14;13
Q22;2022;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;;;;;;;1;;;1;;;
Q22;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;2;;;;;;8;;;10;;5;3
Q22;2022;800000143;CH ABBEVILLE;800000028;33;;;1;;;1;;;34;1;17;
Q22;2022;800000184;CH ALBERT;800000036;;;;;;;1;;;1;;;
Q22;2022;800000192;CHU AMIENS NORD;800000044;31;7;;;;;7;;;38;7;1;1
Q22;2022;800000200;CH CORBIE;800000051;;;;;;;7;;;7;;;
Q22;2022;800000226;CH DOULLENS;800000069;;;;;;;10;;;10;;1;
Q22;2022;800000275;CH HAM;800000077;0;;0;;0;;2;0;;2;;1;1
Q22;2022;800000390;CH CHIMR MONTDIDIER;800000085;;;;;;;7;;;7;;;
Q22;2022;800000432;CH PÉRONNE;800000093;;;;;;;6;;;6;;;
Q22;2022;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;10;1;1;;;;;;;11;1;2;
Q22;2022;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;;;;;;;1;;;1;;;
Q22;2022;800000614;CHU AMIENS SAINT VICTOR;800000044;1;;;;;;;;;1;;;
Q22;2022;800006124;CHU AMIENS SUD;800000044;297;80;35;6;;;9;16;3;357;89;12;6
Q22;2022;800016768;HAD PAUCHET MONTDIDIER;800003071;;;;;;;1;;;1;;;
Q22;2022;800016776;HAD CHIMR MONTDIDIER;800000085;;;;;;;1;;;1;;;
Q22;2022;810000505;CH ALBI;810000331;15;4;;;;;8;;;23;4;5;1
Q22;2022;810000513;CH DE GAILLAC;810000349;1;;;;;;;;;1;;;
Q22;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;13;5;;1;;;13;3;;29;6;14;9
Q22;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;4;;;;;;4;;;8;;;
Q22;2022;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;4;2;;;;;;;;4;2;;
Q22;2022;820000032;CH MONTAUBAN;820000016;23;6;1;;;;;10;;34;6;4;3
Q22;2022;820000065;CL DU DR HONORE CAVE;820000156;1;;;;;;;;;1;;;
Q22;2022;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;;1;;;;;;;;;1;;
Q22;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;;;;;;;13;;;13;;2;
Q22;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;;;1;;;;16;;;17;;2;
Q22;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;1;;;;;;11;5;;17;;;
Q22;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;3;;0;;0;;15;0;;18;;12;7
Q22;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;;;;;;;2;;;2;;2;1
Q22;2022;830000345;CHITS CH SAINTE MUSSE;830100616;46;14;1;1;;;21;8;3;76;18;23;14
Q22;2022;830100251;CLINIQUE DU CAP D'OR;830000063;;;1;;;;;;;1;;;
Q22;2022;830100558;HOPITAL RENEE SABRAN HYERES;690781810;;2;;;;;;;;;2;1;1
Q22;2022;830100574;HIA SAINTE ANNE;750821092;49;12;1;;;;39;3;;92;12;;
Q22;2022;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;;;;;;;;;;;;1;
Q22;2022;840000350;INSTITUT SAINTE CATHERINE;840000657;;;1;1;;;1;;;2;1;0;0
Q22;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;;;;;;;1;;;1;;2;
Q22;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;;;;;;;;;;;;7;2
Q22;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;;;;;;;1;;;1;;;1
Q22;2022;840000491;CHI SITE DE PERTUIS;130041916;;;;;;;2;;;2;;;
Q22;2022;840000541;CHS DE MONTFAVET;840000137;;1;;;;;2;;;2;1;2;
Q22;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;14;5;1;0;0;0;17;7;4;39;9;80;67
Q22;2022;840007579;CENTRE HOSPITALIER DU PAYS D'APT SLD;840000012;;;;;;;;;;;;1;
Q22;2022;840014088;KORIAN LES CYPRES;750056335;;;;;;;1;;;1;;;
Q22;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;61;21;4;0;0;0;33;11;5;109;26;5;
Q22;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;4;2;2;;;;16;;;22;2;;
Q22;2022;850000209;CHD-SITE DE LUCON;850000019;;;;;;;4;;;4;;;
Q22;2022;850000225;CHD - SITE DE MONTAIGU;850000019;1;0;;0;;0;5;;0;6;0;0;
Q22;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;;1;;1;;;20;;;20;2;1;1
Q22;2022;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;4;1;;;;;1;;;5;1;2;
Q22;2022;850006008;HAD DE VENDEE;850005968;;;;;;;1;;;1;;;
Q22;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;;;;;;;10;;;10;;;
Q22;2022;860000017;CH HENRI LABORIT;860780048;22;10;;;;;;;;22;10;1;1
Q22;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;2;;;;;;8;1;;11;;;
Q22;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;;;;;;;1;;;1;;1;
Q22;2022;860000223;CHU LA MILETRIE;860014208;254;66;29;4;;;39;21;13;343;83;8;
Q22;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;240;58;40;7;1;;4;9;4;294;69;17;13
Q22;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;4;2;1;;;;8;;;13;2;2;2
Q22;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;1;;;;;;4;;;5;;1;1
Q22;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;2;;;;;;;;;2;;;
Q22;2022;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;;;;;;;1;;;1;;;
Q22;2022;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;;;;;;;2;;;2;;;
Q22;2022;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;;;;;;;1;;;1;;;
Q22;2022;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;6;1;;;;;;;;6;1;1;
Q22;2022;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;25;4;;;;;;;;25;4;;
Q22;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;16;4;;;;;11;5;1;32;5;2;2
Q22;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;21;13;1;;6;;25;7;1;60;14;8;2
Q22;2022;880000039;CHI HMV - SITE GERARDMER;880009147;;;;;;;1;;;1;;1;
Q22;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;4;3;;;;;13;;1;17;4;9;
Q22;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;;;1;;;;4;;;5;;0;1
Q22;2022;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;2;;1;;;;18;;;21;;3;
Q22;2022;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;5;1;;;;;;;;5;1;;
Q22;2022;880006721;HAD NEUFCHATEAU;750056335;0;;0;;0;;1;0;;1;;0;0
Q22;2022;890973258;MOYEN SEJOUR CH SENS;890970569;1;;;;;;;;;1;;4;4
Q22;2022;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;;;;;;;;;;;;4;4
Q22;2022;890975527;CH AUXERRE;890000037;18;3;;;;;13;8;2;39;5;53;48
Q22;2022;890975535;CH AVALLON;890000409;;;;;;;3;;;3;;1;1
Q22;2022;890975543;CH JOIGNY;890000417;1;;;;;;1;1;;3;;6;6
Q22;2022;890975550;CH SENS;890970569;5;;0;;0;;6;1;;12;;95;72
Q22;2022;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;;;;;;;;2;;2;;1;1
Q22;2022;900000647;CHSLD LE CHENOIS;900004698;;;;;;;;;;;;5;
Q22;2022;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;3;;;;;;;;;3;;;
Q22;2022;900003039;HNFC SITE TREVENANS;900000365;31;18;6;0;0;0;30;7;1;74;19;46;23
Q22;2022;910000272;CH D ARPAJON;910110014;5;;;;;;;;;5;;8;2
Q22;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;;;;;;;3;;;3;;3;2
Q22;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;20;1;;;;;1;10;;31;1;38;17
Q22;2022;910000306;CH D ORSAY;910110055;7;1;;;;;;5;;12;1;12;3
Q22;2022;910000314;CH SUD FRANCILIEN;910002773;;;;;;;;4;4;4;4;;
Q22;2022;910000330;CHS BARTHELEMY DURAND;910140029;25;;;;;;2;;;27;;1;20
Q22;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;;;;;;;11;;;11;;9;9
Q22;2022;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;;;;;;;;4;;4;;3;1
Q22;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;44;4;2;;;;5;14;6;65;10;102;47
Q22;2022;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;910110055;2;1;;;;;;;;2;1;4;1
Q22;2022;910140037;HOPITAL PSYCHIATRIQUE L'EAU VIVE;750720914;6;;;;;;;;;6;;2;
Q22;2022;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;;;;;;;;;;;;2;
Q22;2022;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;;;;;2;;;;;2;;;
Q22;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;7;1;;;;;;;;7;1;;
Q22;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;4;;;;;;;;;4;;;
Q22;2022;910813732;CLCC DE PROTONTHERAPIE ORSAY;750813321;1;;;;;;;;;1;;;
Q22;2022;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;22;4;3;;;;;;;25;4;5;
Q22;2022;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;1;;;;;;;;;1;;2;
Q22;2022;920000577;CH DE NANTERRE;920110020;1;0;0;0;1;0;12;1;0;15;0;10;1
Q22;2022;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;7;;;;;;21;;;28;;5;
Q22;2022;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;920026374;1;;;;;;;;;1;;;
Q22;2022;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;3;0;0;0;0;0;7;0;0;10;0;5;4
Q22;2022;920000635;HOPITAL SUISSE DE PARIS;920150026;0;0;0;0;0;0;0;0;0;0;0;1;0
Q22;2022;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;3;1;0;0;0;0;3;5;0;11;1;0;0
Q22;2022;920000650;HOPITAL FOCH;920150059;76;15;7;;;;18;;;101;15;22;
Q22;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;29;4;2;0;0;0;0;0;0;31;4;9;4
Q22;2022;920002177;CHS PUBLIC DE SANTE ERASME;920804465;7;1;;;;;1;;;8;1;;
Q22;2022;920007408;CHS ROGER PREVOT DE NANTERRE;950140012;;;;;;;3;;;3;;;
Q22;2022;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;1;;;;;;;;;1;;;
Q22;2022;920027711;CHS PAUL GUIRAUD SITE CLAMART;940140049;5;;;;;;1;;;6;;1;
Q22;2022;920029550;CH A PARE HARTMANN P CHEREST;920810736;4;1;;;;;;;;4;1;;
Q22;2022;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;63;17;5;0;0;0;17;6;2;91;19;14;0
Q22;2022;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;43;10;4;0;0;0;21;11;0;79;10;29;1
Q22;2022;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;58;14;12;0;0;0;14;4;4;88;18;21;1
Q22;2022;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;43;9;2;0;4;0;22;11;2;82;11;26;0
Q22;2022;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;28;3;0;0;0;0;1;4;2;33;5;7;0
Q22;2022;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;13;5;0;0;0;0;0;0;0;13;5;1;0
Q22;2022;920120011;HIA PERCY;750821092;28;;;;;;2;14;;44;;;
Q22;2022;920140019;CTRE DE SANTE MENTALE DE RUEIL MGEN;750005068;1;;;;;;;;;1;;;
Q22;2022;920140027;CLINIQUE FSEF SCEAUX;750720575;;;;;;;5;;;5;;5;
Q22;2022;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;;;;;;;;;;;;2;
Q22;2022;920300365;CLINIQUE LA MONTAGNE;920815388;2;0;0;0;0;0;0;0;0;2;0;0;0
Q22;2022;920300787;HOPITAL AMERICAIN;920000981;;;;;;;16;;;16;;;
Q22;2022;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;1;;;;;;;;;1;;;
Q22;2022;920811635;CAS POUR ADOLESCENTS DE SURESNES;780140059;1;;;;;;;;;1;;;
Q22;2022;930000286;GHI LE RAINCY MONTFERMEIL;930021480;35;4;;;;;5;;;40;4;53;
Q22;2022;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;;;;;;;;;;;;1;
Q22;2022;930000302;CHI ANDRE GREGOIRE;930110036;34;4;5;;;;34;;;73;4;30;
