BOR;AN;FI;RS;FI_EJ;PSY_A22;PSY_A23;PSY_A24;PSY_A25;PSY_A26;PSY_A27;PSY_A28;PSY_B23;PSY_B24;PSY_B25;PSY_B26;PSY_B27;PSY_B28;PSY_C22;PSY_C23;PSY_C24;PSY_C25;PSY_C26;PSY_C27;PSY_C28;PSY_D22;PSY_D23;PSY_D24;PSY_D25;PSY_D26;PSY_D27;PSY_D28;PSY_E22;PSY_E23;PSY_E24;PSY_E25;PSY_E26;PSY_E27;PSY_E28;PSY_A38;PSY_B38;PSY_A39;PSY_B39;PSY_A40;PSY_B40;PSY_A41;PSY_B41;PSY_A42;PSY_B42;PSY_A43;PSY_A44
PSY2;2022;650780737;CLINIQUE MALADIES MENTALES LE PIETAT;650000284;271;0;0;0;0;0;0;0;0;0;0;0;0;12637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;0;0
PSY2;2022;660000092;CHS LEON JEAN GREGORY;660780198;16427;167;7;;17;456;339;173;7;;23;410;359;40462;6326;1391;;198;16366;12036;17825;311;52;;;1237;454;158897;889;84;;3;3545;2047;1;6.5;1;41.19;1;49.55;1;;1;;0;0
PSY2;2022;660000142;SA CL DU PRE;660000142;1040;;;;;;;;;;;;;43235;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;660780735;CL DU ROUSSILLON;920030269;788;;;;;;;;;;;;;51924;;;;;;;7360;;;;;;;;;;;;;;0;;1;;1;;0;;0;;0;0
PSY2;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;11381;106;58;1;6;128;84;36;;1;1;56;56;16655;743;0;12;78;1390;1586;9493;;;;;;;51156;228;530;0;5;111;52;1;2.5;0;;1;35.87;0;;0;;0;0
PSY2;2022;670000058;EPSAN BRUMATH;670013366;17452;185;38;2;27;619;616;196;44;0;14;557;654;79919;5900;2496;;142;20491;19002;48146;651;330;;;375;163;182126;2983;669;19;1006;1563;1150;1;3.2;1;119.6;1;4.83;0;;1;16.75;0;0
PSY2;2022;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;8638;91;25;2;9;324;237;92;22;1;11;269;230;44254;4710;1621;0;85;8449;6371;11951;221;205;415;0;146;54;106820;1501;857;3;19;2386;1157;1;1;1;43.55;1;32.13;0;;0;;0;0
PSY2;2022;670013754;UGECAM ALSACE;670013754;932;6;;;;42;10;12;;;;43;12;12333;500;;;;711;529;3349;51;;;;176;;8483;101;;;;175;3;0;;0;;0;;0;;0;;0;0
PSY2;2022;680000627;HOPITAL DU HASENRAIN;680020336;7531;50;0;0;9;145;56;27;0;0;9;142;55;17793;743;0;0;44;2903;1557;6435;0;0;0;0;0;0;51267;441;0;0;0;23;10;1;4.54;1;1.45;1;6;0;;0;;0;0
PSY2;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;4673;11;;;;11;6;11;;;;11;6;12480;;;;;;;10353;96;;;;63;3;30479;106;;;;92;99;1;5;1;1.6;1;10.8;0;;0;;0;0
PSY2;2022;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;14325;137;7;1;20;445;193;139;30;1;21;477;200;56284;8762;432;14;137;20743;7393;12549;184;0;0;0;268;31;111391;1394;84;0;83;2243;474;1;0.94;1;83.77;1;25.83;0;;0;;0;0
PSY2;2022;680001294;CLINIQUE KORIAN SOLISANA;680000890;463;;;;;;;;;;;;;18113;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;690000088;CH LE VINATIER;690780101;28605;357;56;;268;1222;592;371;56;;320;1390;657;89298;21585;6375;;9576;31214;14094;19962;523;106;;46;940;426;303154;5055;1766;;1133;5950;1898;0;;1;161.44;1;35.51;1;137.65;1;36.37;1;1
PSY2;2022;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;11642;59;15;0;3;272;184;60;15;0;4;302;201;30933;3614;1672;;32;113651;5426;7467;105;19;;;45;119;97704;369;104;;;759;558;1;1.43;1;3.45;1;24.5;0;;0;;0;0
PSY2;2022;690000310;CLINIQUE MON REPOS;690000310;1376;;;;;;;;;;;;;49324;;;;;;;10879;;;;;;;;;;;;;;0;;1;23.04;0;;0;;0;;0;0
PSY2;2022;690000336;MAISON DE SANTE DE VAUGNERAY;690780564;595;;;;;;;;;;;;;17963;;;;;;;2023;;;;;;;2889;;;;;;;0;;0;;1;9.3;0;;0;;0;0
PSY2;2022;690002092;CLINIQUE NOTRE DAME;010783009;856;;;;;;;;;;;;;21707;;;;;;;3136;;;;;;;1165;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;1;;0;;0;;0;0
PSY2;2022;690022959;HOPITAL PRIVE NATECIA;690000732;66;;;;;;;;;;;;;989;;;;;;;1222;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;690036108;CLPA - INICEA;690036090;375;;;;;;;;;;;;;;;;;;;;10731;;;;;;;;;;;;;;;;;;;;0;;0;;0;0
PSY2;2022;690041488;ADDIPSY;690041488;650;;;;;;;;;;;;;;;;;;;;13071;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;
PSY2;2022;690041579;CTRE CALADOIS DE PSY AMBU - CCPA;690044052;169;;;;;;;;;;;;;;;;;;;;7563;;;;;;;;;;;;;;;;1;;;;0;;0;;0;0
PSY2;2022;690043393;C2RBP LYON METROPOLE;690043385;274;;;;;;;;;;;;;;;;;;;;5127;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;690044623;CENTRE PSYPRO LYON;690042593;897;;;;;;;;;;;;;;;;;;;;13446;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;690051347;IEAJA LYON;690045117;56;;;;;;;;;;;;;2210;;;;;;;71;;;;;;;;;;;;;;0;;;;1;33.61;0;;0;;0;0
PSY2;2022;690780093;HIA DESGENETTES;750821092;;;;;;;;;;;;;;2;;;;;;;2698;;;;;;;3418;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;690780507;CLINIQUE MEDICALE DE CHAMPVERT;920031721;1549;;;;;;;;;;;;;66780;;;;;;;5515;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;690780515;CLINIQUE VILLA DES ROSES;690000294;337;;;;;;;;;;;;;16234;;;;;;;8583;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;690780523;CLINIQUE LA CHAVANNERIE;920031739;384;;;;;;;;;;;;;19766;;;;;;;5427;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;690780549;CLINIQUE LYON LUMIERE;920030269;2830;;;;;;;;;;;;;59282;;;;;;;2260;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;690781745;CLINIQUE SAINT VINCENT DE PAUL LYON;690000542;1133;;;;;;;;;;;;;43800;;;;;;;7453;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;690782081;CTRE DE SANTÉ MENTALE HJ MGEN;750005068;307;;;;;;;;;;;;;;;;;;;;6979;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;690782172;SANTE MENTALE ET COMMUNAUTES;690782172;865;;;;;;;;;;;;;8396;;;;;;;2395;;;;;;;6547;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;690796727;FONDATION ARHM;690796727;12655;181;36;0;0;568;272;180;41;0;0;592;274;50247;13224;3068;0;0;21943;11183;11069;601;137;0;0;814;483;148599;1955;988;0;0;3643;1553;0;;1;109.26;1;60.13;0;;0;;0;0
PSY2;2022;700780075;CHS ST REMY ET NFC SITE SAINT REMY;700004096;7907;41;1;5;2;134;49;48;1;7;2;149;53;63602;2200;;151;259;5256;3062;10782;72;;;;41;;89759;234;34;3;;108;1;1;1.09;1;15.93;1;44.44;0;;0;;0;0
PSY2;2022;710015587;CLINIQUE LE GOUZ;750060246;252;0;0;0;0;0;0;;;;;;;11234;;;;;;;932;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;710780818;CLINIQUE VAL DRACY;710000233;709;;;;;287;201;;;;;298;217;30560;;;;;6824;3576;6680;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;710978230;CENTRE HOSPITALIER SPECIALISE SEVREY;710781329;12285;19;10;30;10;207;181;20;12;31;13;209;195;56245;2917;2694;3315;216;12375;9350;16848;;175;;;70;;112648;115;191;398;57;1876;668;1;2.15;1;2.02;1;3;0;;0;;0;0
PSY2;2022;710978289;CH LES CHANAUX MACON;710780263;426;25;5;;;83;20;25;5;;;90;20;10068;5509;1270;;;9720;1752;;;;;;;;1562;;;;;;;1;2;0;;0;;0;;0;;0;0
PSY2;2022;720000041;EPSM DE LA SARTHE;720000058;20225;93;35;2;20;308;275;95;35;3;23;325;308;66592;6534;2936;21;282;11776;10689;12482;294;61;0;0;562;290;185014;1610;720;31;0;3282;2073;0;;1;3.92;1;20;0;;0;;0;0
PSY2;2022;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;335;;;;;;;;;;;;;16772;;;;;;;2314;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;720018100;CLINIQUE FSEF SABLE SUR SARTHE;750720575;224;;;;;;;;;;;;;20178;;;;;;;1754;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;730000304;CHS DE LA SAVOIE;730780582;14811;30;8;3;10;352;280;43;8;3;14;437;352;34765;1304;1461;8;128;13526;10525;5065;29;;;;115;30;133470;118;111;;7;1525;982;1;1.46;1;4.74;1;45.67;0;;0;;0;0
PSY2;2022;730007978;CLINIQUE MEDICALE LE SERMAY;730011731;1548;;;;;;;;;;;;;44536;;;;;;;8560;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;740000583;EPSM 74;740785035;8908;79;11;2;23;394;206;55;2;2;27;375;233;28179;4009;1411;5;292;12890;5675;11385;49;7;;;69;211;68621;411;54;1;45;810;202;1;2.51;1;4.88;1;21.29;0;;0;;0;0
PSY2;2022;740013412;UNITE D'HOSPIT PSYCHIATRIQUE ADULTE;740781133;7737;42;7;;;228;52;42;9;;;230;53;15717;2159;1183;;;6859;1619;4898;11;;;;95;10;62755;322;15;;;1226;269;1;7;1;1;1;4.9;0;;0;;0;0
PSY2;2022;740780184;CLINIQUE PSYCHIATRIQUE PARASSY;920030269;451;;;;;;;;;;;;;19151;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;740781026;CLINIQUE NOUVELLE DES VALLEES;740000211;1354;;;;;;;;;;;;;58876;;;;;;;13225;;;;;;;;;;;;;;0;;1;;1;;0;;0;;0;0
PSY2;2022;740781034;CLINIQUE REGINA;920030905;830;;;;;;;;;;;;;24662;;;;;;;11199;;;;;;;;;;;;;;0;;0;;1;;0;;0;;0;0
PSY2;2022;750000499;CH SAINTE ANNE;750062036;59665;820;45;4;23;2252;1657;834;45;4;28;2473;1820;160547;45897;4447;101;679;74328;54105;35282;2154;37;;;1670;909;644042;11262;1023;58;91;13056;6568;;;1;5.6;1;126.3;;;1;30.6;0;0
PSY2;2022;750006538;CMP CATTP ADULTE REPUBLIQUE;940016819;10204;190;18;;1;396;363;194;18;;1;429;417;8564;2753;37;;1;2850;2816;687;;;;;;;228295;1460;0;;0;941;1701;0;;0;;0;;0;;0;;0;0
PSY2;2022;750007528;HOPITAL DE JOUR GRANGE BATELIERE;750804940;91;;;;;;;;;;;;;11382;;;;;;;;;;;;;;;;;;;;;0;;0;;1;;0;;0;;0;0
PSY2;2022;750007668;ESPACE DE TRAITEMENT ET READAPTATION;750719270;677;;;;;;;;;;;;;;;;;;;;32042;;;;;;;;;;;;;;0;;1;9.6;1;7.8;0;;0;;0;0
PSY2;2022;750039448;CTRE ACCUEIL FAM THERAPEUTIQUE ENFANTS;750720914;6882;116;5;0;0;255;189;117;5;;;299;244;16227;1082;;;;2385;1203;20146;814;9;;;560;245;88684;1534;88;0;0;1136;333;0;;1;1.1;1;1.81;;;0;;0;0
PSY2;2022;750052037;FONDATION SAINT JEAN DE DIEU;750052037;10901;46;5;5;7;196;123;47;5;6;7;224;141;47155;3251;1055;70;24;6067;3203;18373;288;;;;240;23;87868;470;117;7;0;508;71;1;0.5;1;50.91;1;34.35;0;;0;;0;0
PSY2;2022;750057028;ETB SANTE MENTALE DE PARIS MGEN;750005068;820;;;;;;;;;;;;;;;;;;;;21926;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;5023;1;;;;4;2;1;;;;4;2;6540;;;;;;;;;;;;;;9649;1;;;;4;2;1;11;;;;;0;;0;;0;
PSY2;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;2075;2;;1;;1;;2;;2;;1;;7432;1;;;;;;281;;;;;;;6181;1;;2;;1;;1;0.1;0;;0;;0;;0;;0;0
PSY2;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;238;;;;;;;;;;;;;;;;;;;;;;;;;;;873;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;750100091;HU EST PARISIEN SITE ST ANTOINE APHP;750712184;3787;1;;;;1;;1;;;;8;;8713;;;;;;;915;;;;;;;11971;1;;;;8;;1;1.5;0;;0;;0;;0;;0;0
PSY2;2022;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;143;;;;;;;;;;;;;;;;;;;;;;;;;;;319;;;;;;;0;;0;;0;;;;;;;0
PSY2;2022;750100125;HU PITIE SALPETRIERE APHP;750712184;6451;;;;;;;;;;;;;24235;;;;;;;2438;;;;;;;20684;;;;;;;1;1;0;;1;1.31;0;;0;;0;0
PSY2;2022;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;4373;1;;;;2;;2;;;;4;;2800;;;;;;;1573;;;;;;;22680;2;;;;4;;1;2.5;;;1;;;;;;;
PSY2;2022;750100208;HU NECKER ENFANTS MALADES APHP;750712184;2178;;;;;1;;;;;;2;;;;;;;;;530;;;;;;;13917;;;;;2;;1;2;0;;1;8.7;0;;0;;0;0
PSY2;2022;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;1090;;;1;;;;;;1;;;;2497;;;15;;;;856;;;;;;;8311;;;;;;;1;1.5;0;;0;;0;;0;;0;0
PSY2;2022;750100273;HU EST PARISIEN SITE TENON APHP;750712184;2854;;;;;;;;;;;;;5662;;;;;;;;;;;;;;9486;;;;;;;1;1.6;0;;0;;0;;0;;0;0
PSY2;2022;750140022;CLINIQUE FSEF PARIS 13;750720575;1094;;;;;;;;;;;;;10785;;;;;;;3146;;;;;;;4757;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;750150104;INSTITUT MUTUALISTE MONTSOURIS;750720476;2073;;;1;;1;;;;1;;1;;9636;;;;;;;2606;;;;;;;23254;;;9;;1;;0;;0;;1;102.86;0;;0;;0;0
PSY2;2022;750170102;HDJ INSTITUT PAUL SIVADON;750721391;2770;;;;;;;;;;;;;8861;;;;;;;26669;;;;;;;34166;;;;;;;0;;0;;1;;0;;0;;0;0
PSY2;2022;750170128;HOPITAL DE JOUR CENTRE SERGE LEBOVICI;750710428;55;;;;;;;;;;;;;;;;;;;;3593;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;750170243;HOPITAL DE JOUR GOMBAULT DARNAUD;750720922;105;;;;;;;;;;;;;12767;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;750170268;HDJ L ETINCELLE;750721334;18;;;;;;;;;;;;;;;;;;;;1224;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;750170490;HDJ ENTRAIDE UNIVERSITAIRE;750719312;18;;;;;;;;;;;;;;;;;;;;2195;;;;;;;;;;;;;;0;;;;0;;0;;0;;0;0
PSY2;2022;750310013;CLINIQUE VILLA MONTSOURIS;920030269;301;;;;;;;;;;;;;18081;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;750719361;ASSOCIATION AURORE;750719361;167;;;;;;;;;;;;;72;;;;;;;26106;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;750720674;CEREP FBG POISSONNIERE PARIS;750720674;241;;;;;;;;;;;;;139;;;;;;;14523;;;;;;;1383;;;;;;;0;;0;;1;25;0;;0;;;0
PSY2;2022;750802316;CMP ENFANTS SOCIETE PHILANTHROPIQUE;750720492;268;;;;;;;;;;;;;;;;;;;;;;;;;;;9134;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;750802985;ASSOCIATION RENE CAPITANT;750802985;571;;;;;;;;;;;;;5229;;;;;;;4938;;;;;;;5704;;;;;;;0;;0;;0;;0;;0;;;0
PSY2;2022;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;4524;;;;;13;19;;;;;15;19;;;;;;;;;;;;;;;13451;;;;;15;19;1;2;0;;0;;0;;0;;0;0
PSY2;2022;750803454;HU ROBERT DEBRE APHP;750712184;6018;;;;;1;;;;;;4;;5553;;;;;;;4025;;;;;;;19295;;;;;4;;0;;0;;1;3.4;0;;0;;0;0
PSY2;2022;750813016;CMP EPE IDF;750001711;315;;;;;;;;;;;;;;;;;;;;;;;;;;;939;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;750826141;HOPITAL DE JOUR CENTRE ETIENNE MARCEL;750825960;80;;;;;;;;;;;;;;;;;;;;7006;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;750827214;CMP POPINCOURT;750815607;321;;;;;;;;;;;;;;;;;;;;;;;;;;;3817;;;;;;;0;;1;0.1;;;0;;0;;0;0
PSY2;2022;760000018;CH DIEPPE;760780023;4697;29;;;;233;44;16;;;;99;30;17124;700;;;;4185;1183;5257;6;;;;68;18;29421;275;;;;1038;152;0;;;;;;0;;0;;0;0
PSY2;2022;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;45;;;;;;;;;;;;;3448;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;0
PSY2;2022;760000190;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;29970;171;27;0;139;872;435;172;27;0;215;967;456;119650;15285;1374;0;3172;40478;18587;35112;1057;363;0;5;1358;678;277669;4250;690;0;52;8570;3051;1;5.02;1;46.75;1;77.41;1;83.3;1;28.76;0;0
PSY2;2022;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;3086;;;;;;;;;;;;;11461;;;;;;;;;;;;;;17346;;;;;;;0;;1;;0;;0;;0;;0;0
PSY2;2022;760026674;CLINIQUE OCEANE;750035578;623;;;;;;;;;;;;;25096;;;;;;;14013;;;;;;;;;;;;;;0;;0;;0;;0;;;;0;
PSY2;2022;760035147;CLINIQUE DES BOUCLES DE LA SEINE;760035139;609;;;;;;;;;;;;;35560;;;;;;;;;;;;;;;;;;;;;0;;1;17.35;0;;0;;0;;0;0
PSY2;2022;760780288;HOPITAL PRIVE DE JOUR MGENASS;750005068;160;;;;;;;;;;;;;;;;;;;;10809;;;;;;;548;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;760781070;CENTRE PIERRE JANET CH LE HAVRE;760780726;13394;17;0;0;3;65;21;92;5;0;11;268;143;77900;1552;0;;78;2623;347;15947;49;;;7;290;;109918;;;;3651;;;1;;0;;1;47.02;0;;0;;0;0
PSY2;2022;760783563;INSTITUT DE JOUR ALFRED BINET;760919373;15;;;;;;;;;;;;;;;;;;;;3001;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;26;;;;;;;;;;;;;541;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;1305;;;;;;;;;;;;;;;;;;;;45;;;;;;;4282;;;;;;;1;;0;;1;;0;;0;;0;0
PSY2;2022;770000131;CH DE COULOMMIERS;770021145;2982;9;0;;;14;0;9;0;;;14;0;11965;321;;;;773;;1354;;;;;;;38740;41;;;;15;;;;;;1;0.8;0;;0;;0;0
PSY2;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;392;69;5;;28;245;30;91;8;;38;320;30;13187;4121;739;;321;13155;752;764;;;;;;;;;;;;;;1;;0;;1;;0;;0;;0;0
PSY2;2022;770000172;CH DE PROVINS LEON BINET;770110070;1096;7;1;;;68;13;8;1;;;102;14;2626;11;2;;;621;60;924;19;;;;106;;9134;36;;;;612;25;1;6.88;0;;0;;0;;0;;0;0
PSY2;2022;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;372;34;1;2;;118;15;34;1;2;;118;15;6865;982;21;46;;3818;421;3293;5;;;;;;40402;292;18;11;;611;17;1;;1;;1;;;;;;;
PSY2;2022;770000446;CH DE MEAUX SITE SAINT FARON;770021145;3928;30;4;;11;3;0;30;4;;11;3;0;28517;730;;;;90;;3136;;;;;90;;20346;57;4;;1;;;;;1;1.89;1;54.08;0;;0;;0;0
PSY2;2022;770006138;CLINIQUE PSYCHIATRIQUE PAYS DE SEINE;770020113;851;;;;;;;;;;;;;39826;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;9158;94;0;;;191;22;94;0;;;191;22;30884;3503;;;;5755;604;11954;;;;;;;77086;1034;;;;486;16;;;1;19.39;1;77.03;0;;0;;0;0
PSY2;2022;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;560;;;;;;;;;;;;;7832;;;;;;;3689;;;;;;;2777;;;;;;;0;;0;;1;61.52;0;;0;;0;0
PSY2;2022;770310019;CLINIQUE DU CHATEAU DE PERREUSE;770000370;742;;;;;;;;;;;;;31501;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;770310027;CLINIQUE PSYCHIATRIQ DE L ANGE GARDIEN;770000388;597;;;;;;;;;;;;;28363;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;325;17;3;;5;95;19;17;3;;5;95;19;10932;572;101;;168;3195;639;;;;;;;;;;;;;;;1;;0;;1;2.4;0;;0;;0;0
PSY2;2022;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;128;;;;;;;;;;;;;;;;;;;;1421;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;3120;23;1;;;87;11;26;1;;;101;13;6562;692;365;;;3119;359;3051;;;;;;;10547;29;;;;;39;1;7.19;;;;;0;;0;;0;0
PSY2;2022;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;1269;28;;;6;182;23;30;;;7;192;26;4606;533;;;99;3427;392;4880;297;;;;64;;14007;121;;;;52;24;0;;0;;0;;0;;0;;0;0
PSY2;2022;780000402;CHS JEAN MARTIN CHARCOT;780024113;10584;146;4;0;10;333;124;122;14;0;10;366;119;13571;4213;540;0;85;14178;4019;20497;15;0;0;0;102;0;123586;598;0;0;1;199;176;0;;1;1.54;1;3.1;0;;1;;0;0
PSY2;2022;780000410;CHS THEOPHILE ROUSSEL;780140059;3835;40;2;2;8;161;36;41;2;2;8;161;36;13998;3193;158;38;74;7958;1473;8361;57;0;0;0;98;0;45111;11;0;0;0;208;0;1;1.59;1;0.4;1;23.03;0;;0;;0;0
PSY2;2022;780000428;CHI MEULAN (SITE DE BECHEVILLE);780002697;2134;15;2;0;2;84;13;16;2;0;3;95;14;16579;1723;21;0;18;3962;191;10823;;;;;;;14263;212;;;;208;;1;;0;;0;;0;;;;0;0
PSY2;2022;780020111;ARISSE;780020111;412;;;;;;;;;;;;;;;;;;;;;;;;;;;4675;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;780023909;HDJ CTRE AUBERGENVILLOIS PSY AMBUL;780025441;161;;;;;;;;;;;;;;;;;;;;5702;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;1297;12;1;;0;97;26;12;1;;0;113;28;30108;283;36;;0;5212;1572;4125;26;;;;166;;9128;42;;1;;78;14;0;;1;;1;;0;;0;;0;0
PSY2;2022;780140042;CLINIQUE D YVELINES;780017455;1639;;;;;;;;;;;;;52457;;;;;;;2251;;;;;;;;;;;;;;;;;;;;0;;0;;0;0
PSY2;2022;780140075;CENTRE POST CURE GILBERT RABY;750721391;377;0;0;0;0;0;0;0;0;0;0;0;0;13024;0;0;0;0;0;0;966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;0;0
PSY2;2022;780170049;HDJ POUR ENFANTS ASOIMEEP;780009528;35;;;;;;;;;;;;;4168;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;780170056;HDJ L ENVOL;780825097;33;;;;;;;;;;;;;;;;;;;;4205;;;;;;;;;;;;;;0;;0;;1;3.8;0;;0;;0;0
PSY2;2022;780310025;CLINIQUE VILLA DES PAGES;920030269;378;;;;;;;;;;;;;13495;;;;;;;2789;;;;;;;;;;;;;;0;;0;;1;20;0;;0;;0;0
PSY2;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;5896;86;;;2;426;152;42;;;2;336;94;2936;527;;;6;2081;589;1770;12;;;;14;;24774;206;;;;1100;282;1;;0;10.3;1;26.1;0;;0;;0;0
PSY2;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;3330;23;2;0;1;173;28;23;2;0;1;367;28;32602;1067;173;0;10;12421;1039;5864;27;0;0;0;183;0;16311;6;0;0;0;143;119;0;;1;53.33;1;35.22;0;;0;;0;0
PSY2;2022;790003537;SITE HOSPITALIER DE THOUARS;790006654;342;12;;;;53;6;22;3;0;0;79;18;14777;621;;;;2019;144;;;;;;;;;;;;;;;1;0.05;1;2.8;0;;0;;0;;0;0
PSY2;2022;790007694;PSY. ADULTES - HOP DE JOUR MALADRY;790006654;3975;;;;;;;;;;;;;;;;;;;;7394;;;;;;;36409;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2022;790012355;CEAA - CTRE EXPERTISE AUTISME ADULTES;790000012;8747;36;2;0;0;282;36;36;2;0;0;344;36;2631;0;176;0;0;0;0;1101;0;0;0;0;23;0;62745;30;0;0;0;2;43;0;;1;2.25;0;;0;;0;;0;0
PSY2;2022;800000143;CH ABBEVILLE;800000028;3744;31;;;;197;48;22;;;;174;46;8040;1063;;;;4705;598;2562;48;;;;1;;41500;504;;;;826;103;1;9;0;;1;1.82;0;;0;;0;0
PSY2;2022;800000390;CH CHIMR MONTDIDIER;800000085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.3;0;;;;0;;0;;0;0
PSY2;2022;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;9777;40;8;0;36;358;99;27;5;0;41;384;102;37324;3069;1273;0;81;19264;4314;14505;208;212;0;0;833;116;157082;836;413;0;0;1167;361;1;0.8;1;33.63;1;47.09;0;;1;17.63;0;1
