BOR;AN;FI;RS;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALHYB;SAL24HYB;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15
BLOCS;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;2;10;2;2;2;1;0;0;0;0;0;9;7;22;11;;2;0;0;21;0;0;5453;4566;10019;7824;;2204;159;2363;924;;841;418;1259;40;;138;3;141;96;;2575;1966;4541;2023;;25;42;67;5;
BLOCS;2022;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;2;8;8;;;;;1;1;;;;;9;9;6;1;1;1;14;14;12;6153;10158;16311;15166;106;2;1;3;3;0;15;0;15;1;0;694;948;1642;755;0;1296;2928;4224;3262;607;0;50;50;1;0
BLOCS;2022;770000131;CH DE COULOMMIERS;770021145;1;2;0;1;1;0;0;0;0;1;0;0;;4;1;0;1;0;0;6;1;0;1079;2309;3388;2191;;453;30;483;215;;24;0;24;1;;8;0;8;1;;709;874;1583;835;;1;3;4;0;
BLOCS;2022;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;2;5;1;1;1;;;;;2;;;;8;2;7;1;1;1;12;12;12;1812;2887;4699;3336;;1177;33;1210;467;;0;0;0;0;;0;0;0;0;;1047;1737;2784;2005;;0;6;6;3;
BLOCS;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;1;2;1;2;;;;;;3;;3;;10;1;;3;1;;10;4;;2919;1216;4135;3170;;2281;274;2555;1133;;23;4;27;10;;131;12;143;23;;1870;1591;3461;1751;;1;3;4;0;
BLOCS;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;2;3;1;1;1;0;;;;1;;0;;5;2;;1;1;1;7;7;7;1005;1591;2596;1801;;228;30;258;124;;0;0;0;0;;1;0;1;0;;294;979;1273;743;;0;1;1;0;
BLOCS;2022;770000172;CH DE PROVINS LEON BINET;770110070;1;4;;1;1;;;;;1;;;;6;1;;1;1;;7;7;;1967;2419;4386;3552;;288;25;313;181;;32;0;32;8;;2;0;2;0;;1571;2574;4145;2792;;3;94;97;95;
BLOCS;2022;770000446;CH DE MEAUX SITE SAINT FARON;770021145;1;7;1;1;1;0;0;0;0;1;0;0;0;9;2;0;2;2;0;19;19;0;4100;3376;7476;5701;;2262;218;2480;1068;;82;1;83;0;;101;98;199;75;;2054;2033;4087;2567;;53;172;225;4;
BLOCS;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;1;8;1;1;1;4;;;;3;;;;16;2;;1;1;;16;16;;3269;1763;5032;3648;;2500;264;2764;1125;;2403;575;2978;223;;293;59;352;21;;2375;1890;4265;2087;;8;23;31;3;
BLOCS;2022;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;1;2;;;;;;;;2;;;;4;;;1;;;4;;;95;16;111;37;;0;0;0;0;;1;0;1;1;;0;0;0;0;;236;2989;3225;1807;;20;1242;1262;0;
BLOCS;2022;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;1;5;5;;;;;;;2;2;;;7;7;;2;2;;10;10;;1551;3629;5180;4437;;0;0;0;0;;20;0;20;0;;7;0;7;2;;990;3917;4907;3176;;1;22;23;2;
BLOCS;2022;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;1;8;8;0;;2;2;0;;1;1;0;;11;11;;1;1;;15;15;;3097;4352;7449;6752;;0;0;0;0;;1367;35;1402;1017;;264;200;464;309;;801;2215;3016;1699;;7;38;45;45;
BLOCS;2022;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;1;12;0;0;;0;;0;;2;;0;;14;0;;1;;;24;;;3378;12714;16092;13874;;0;0;0;0;;0;0;0;0;;1;48;49;0;;1420;6120;7540;5222;;2;111;113;103;
BLOCS;2022;770300192;CLINIQUE SAINT BRICE;770000313;1;3;;;;;;;;1;;;;4;;;1;;;6;;;51;836;887;789;;0;0;0;0;;0;0;0;0;;0;0;0;0;;43;433;476;247;;0;0;0;0;
BLOCS;2022;770790707;CLINIQUE DE TOURNAN;770000719;2;7;7;1;1;;;;;1;1;;;9;9;;1;;;14;;;1913;5869;7782;7129;;320;91;411;211;;14;0;14;0;;98;0;98;95;;354;1938;2292;1680;;1;22;23;13;
BLOCS;2022;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;1;8;8;;;;;;;2;;;;10;8;;1;;;12;;;1356;7593;8949;8138;;0;0;0;0;;0;0;0;0;;43;241;284;209;;392;3499;3891;2548;;0;43;43;42;
BLOCS;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;2;6;1;1;1;;;;;1;;;;8;2;;2;;;13;;;2242;3590;5832;3009;1939;1518;143;1661;699;63;20;0;20;4;0;9;0;9;1;0;991;1261;2252;1018;3032;0;21;21;0;557
BLOCS;2022;780000295;CHI DE MEULAN LES MUREAUX;780002697;1;5;;1;1;;;;;1;;;;7;1;;1;1;;9;9;;1847;1309;3156;2714;1153;497;47;544;230;506;0;0;0;0;;50;51;101;44;89;248;880;1128;638;1101;2;3;5;0;
BLOCS;2022;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;1;;;;;;;;;2;;;;2;;;;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;4;0;4;0;60;0;0;0;0;
BLOCS;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;3;5;1;2;1;;;;;;0;;;7;2;;1;1;;12;6;;4759;3985;8744;5929;1190;4230;641;4871;2142;340;839;52;891;0;;50;10;60;3;1;1117;1122;2239;879;3599;11;20;31;8;599
BLOCS;2022;780000329;CH DE RAMBOUILLET;780110052;1;3;1;1;1;0;0;0;0;1;0;0;0;5;2;0;1;1;0;9;2;0;1290;1465;2755;2271;1008;1192;91;1283;443;9;152;0;152;120;3;8;74;82;0;0;640;2218;2858;1645;652;2;4;6;1;0
BLOCS;2022;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;2;0;;;;;;;;;;;;0;;0;0;;0;0;;0;0;0;0;6;;0;0;0;9;;0;0;0;0;;0;0;0;0;;0;0;0;5;;0;0;0;0;
BLOCS;2022;780018727;CLINIQUE SAINT GERMAIN;780018719;1;5;0;1;1;;;;;1;;;;7;1;;1;1;;12;4;;1170;3025;4195;3793;;255;32;287;251;;0;0;0;0;;2;0;2;0;;185;2071;2256;1455;;1;3;4;3;
BLOCS;2022;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;1;0;;;;2;1;;;;;;;2;1;;1;;;4;;;38;28;66;6;;0;0;0;0;;966;15;981;750;;106;12;118;106;;31;0;31;15;;0;0;0;0;
BLOCS;2022;780300125;CLINIQUE DE LA REGION MANTAISE;780000535;1;4;;0;;0;;0;;2;;0;;6;;;1;;;9;;;1661;3530;5191;4578;;0;0;0;0;;5;3;8;0;;7;0;7;7;;746;8504;9250;5076;;7;155;162;156;
BLOCS;2022;780300208;CLINIQUE SAINT LOUIS;780000576;1;7;0;0;0;0;0;0;0;1;0;0;0;8;0;0;1;0;0;10;0;0;2227;8519;10746;9909;;0;6;6;6;;0;0;0;0;;2;89;91;0;;378;3130;3508;2254;;1;16;17;16;
BLOCS;2022;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;1;10;;2;2;0;;0;;5;;0;;17;2;;3;;;27;;;6556;8050;14606;12611;;399;47;446;438;;0;0;0;0;;6;1;7;6;;1174;11646;12820;8490;;4;135;139;33;
BLOCS;2022;780300406;HOPITAL PRIVE DE PARLY II;780018032;4;9;1;1;1;5;1;;;2;1;1;0;18;4;3;3;1;1;23;4;4;3436;10164;13600;10531;;686;72;758;402;;2243;332;2575;2086;;831;527;1358;958;;363;5573;5936;3734;;2;27;29;1;
BLOCS;2022;780300414;CH PRIVE DE L EUROPE;780000675;2;7;1;0;0;1;1;;;4;1;0;0;12;3;4;2;1;1;18;2;6;3355;5770;9125;7987;;0;0;0;0;;57;0;57;1;;337;1009;1346;322;;1722;9647;11369;6951;;1;64;65;55;
BLOCS;2022;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;2;13;1;1;1;0;0;0;0;2;0;0;0;16;2;;2;1;;23;20;;4865;23131;27996;24488;;267;68;335;320;;50;0;50;17;;134;197;331;118;;1429;5679;7108;4579;;6;122;128;80;
BLOCS;2022;780300455;CH PRIVE DU MONTGARDE;780000717;1;5;5;;;;;;;1;1;;;6;6;6;2;;2;14;;14;1204;14636;15840;13241;;0;0;0;0;;0;0;0;0;;0;0;0;0;;282;3247;3529;2085;;0;7;7;2;
BLOCS;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;1;7;1;1;1;1;;;;1;;;;10;2;;2;;;19;;;5311;3865;9176;8203;;2608;289;2897;1049;;1092;137;1229;0;;41;217;258;10;;2650;1492;4142;1952;;18;55;73;23;
BLOCS;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;2;7;2;;;;;;;1;;;;8;2;2;3;2;2;13;4;5;5245;3059;8304;2526;;1185;236;1421;544;;1331;4;1335;0;;175;15;190;60;;2523;2363;4886;2027;;26;140;166;5;
BLOCS;2022;790009948;POLYCLINIQUE D'INKERMANN;790001242;1;8;1;0;0;1;1;0;0;2;0;0;0;11;2;8;1;1;1;12;2;2;3261;7262;10523;9771;5339;3;11;14;13;0;175;2;177;1;0;277;369;646;319;0;986;1985;2971;2419;;6;52;58;2;0
BLOCS;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;1;5;2;1;1;0;0;0;0;1;0;0;0;7;3;;1;1;;14;4;;2268;2310;4578;3432;;409;74;483;240;;0;0;0;0;;0;0;0;0;;984;1489;2473;1951;;5;50;55;45;
BLOCS;2022;800000143;CH ABBEVILLE;800000028;1;4;4;1;1;;;;;1;1;;;6;6;;1;1;;8;8;;2386;1323;3709;2945;2979;550;115;665;279;10;72;0;72;12;;2;36;38;1;;2469;1383;3852;2289;2828;8;36;44;37;217
BLOCS;2022;800000226;CH DOULLENS;800000069;2;1;;;;;;;;3;;;;4;;1;1;;1;2;;2;35;22;57;5;;0;0;0;0;;0;0;0;0;;0;41;41;0;;231;1100;1331;720;;0;0;0;0;
BLOCS;2022;800000390;CH CHIMR MONTDIDIER;800000085;1;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;1;0;0;32;20;52;52;;0;0;0;0;;0;0;0;0;;0;0;0;0;;33;0;33;10;;0;0;0;0;
BLOCS;2022;800000432;CH PÉRONNE;800000093;1;2;2;1;1;0;0;0;0;0;0;0;0;3;3;1;1;1;1;4;4;2;744;760;1504;1157;16;195;9;204;75;0;1;0;1;0;0;0;12;12;0;0;47;44;91;56;0;1;0;1;0;0
BLOCS;2022;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;1;6;0;;;;;;;1;;;;7;0;4;1;;1;15;;8;2225;4480;6705;5742;;0;0;0;0;;29;0;29;0;;99;329;428;126;;807;5293;6100;3625;;2;10;12;10;
BLOCS;2022;800006124;CHU AMIENS SUD;800000044;2;27;4;2;1;4;1;1;;7;;;;41;6;5;2;1;2;48;12;8;28847;7999;36846;29368;;1809;614;2423;1289;;2496;12;2508;979;;1351;271;1622;1205;;8320;5563;13883;7704;;133;110;243;22;
BLOCS;2022;800009466;POLYCLINIQUE DE PICARDIE;800002982;1;10;;;;1;;;;2;;2;;15;;;1;;;15;;;3113;4779;7892;6829;;0;0;0;0;;1;0;1;0;;413;416;829;426;;889;7056;7945;5103;;5;26;31;26;
BLOCS;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;1;13;2;2;2;;;0;;2;;;;17;4;5;2;2;2;24;4;24;10388;9177;19565;16495;;893;145;1038;594;;7;90;97;0;;321;472;793;310;;1817;5334;7151;4177;;3;19;22;11;
BLOCS;2022;800013179;CLINIQUE DE L'EUROPE;800013138;1;1;;0;;1;;0;;2;;0;;4;;;1;;;8;;;85;44;129;19;;0;0;0;0;;0;0;0;0;;0;0;0;0;;1721;5409;7130;3830;;10;99;109;0;
BLOCS;2022;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;1;;;;;2;2;;;;;;;2;2;;1;1;;4;4;;67;17;84;2;;0;0;0;0;;1391;25;1416;1101;;14;0;14;14;;78;1;79;14;;0;0;0;0;
BLOCS;2022;800017253;CHU AMIENS IOP;800000044;1;;;;;;;;;;;;;;;2;;;1;;;2;0;3877;3877;3474;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;5;5;0;
BLOCS;2022;800018491;IOP SOPP AMIENS;800018483;1;0;;;;;;;;;;;;0;;3;;;1;;;7;0;5247;5247;5073;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;2;2;0;
BLOCS;2022;810000224;CL CLAUDE BERNARD;810000471;4;4;4;1;1;2;2;0;0;2;2;1;;10;9;4;1;;1;14;;2;3645;3197;6842;5760;;1;15;16;11;;1039;45;1084;992;;126;36;162;137;;3907;7460;11367;7119;;2;5;7;0;
BLOCS;2022;810000505;CH ALBI;810000331;1;5;1;1;1;1;1;;;1;1;0;;8;4;;1;1;;12;12;;2981;2209;5190;3909;205;980;164;1144;523;4;174;0;174;55;0;0;0;0;2;0;816;1513;2329;1338;187;7;4;11;3;0
BLOCS;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;2;7;;1;;1;;;;1;;;;10;;;1;;;15;;;3987;3179;7166;4527;5594;925;129;1054;412;17;184;1;185;51;;57;38;95;40;;1505;2061;3566;2031;3037;9;22;31;0;2083
BLOCS;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;2;1;1;0;5;5;0;49;393;442;359;239;652;119;771;266;0;0;0;0;0;0;0;0;0;0;0;77;917;994;584;73;0;0;0;0;0
BLOCS;2022;810101170;CL TOULOUSE LAUTREC;810101162;1;8;1;0;0;1;0;0;0;1;0;1;0;11;1;;1;;;10;;;2352;5670;8022;6932;;0;0;0;0;;0;0;0;0;;27;249;276;38;;1587;1986;3573;2941;;22;297;319;39;
BLOCS;2022;810101444;POLYCL DU SIDOBRE;810000992;1;2;1;;;3;;;;2;;1;;8;1;;1;;;12;;;2715;3928;6643;5719;;0;0;0;0;;22;0;22;3;;81;1;82;80;;2168;2679;4847;3184;;1;30;31;9;
BLOCS;2022;820000032;CH MONTAUBAN;820000016;1;5;1;1;1;1;;;;;;;;7;2;0;1;1;0;9;2;0;3253;2118;5371;4274;4289;712;135;847;462;6;200;0;200;26;0;5;0;5;5;0;479;849;1328;715;80;4;27;31;0;213
BLOCS;2022;820000040;CL CROIX ST MICHEL;820000081;1;3;;1;;1;;;;1;;;;6;;;1;;;9;;;1112;2418;3530;2794;;415;88;503;300;;134;28;162;146;;0;1;1;0;;894;4980;5874;3416;;8;141;149;8;
BLOCS;2022;820000057;CL PONT DE CHAUME;820000131;2;9;;0;;2;;;;3;;;;14;;0;2;;0;22;;0;4269;4545;8814;7609;;9;12;21;21;;1437;196;1633;1526;;393;318;711;383;;2621;5110;7731;5306;;4;25;29;23;
BLOCS;2022;820000065;CL DU DR HONORE CAVE;820000156;1;6;1;;;;;;;;;2;0;8;1;;1;;;11;;;639;11533;12172;11626;;0;0;0;0;;0;0;0;0;;0;0;0;0;;93;335;428;150;;4;63;67;2;
BLOCS;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;1;4;;;;;;;;1;;;;5;;;1;;;4;;;376;502;878;728;145;0;0;0;0;;0;0;0;0;;0;0;0;0;;147;531;678;377;2;0;0;0;0;
BLOCS;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;1;3;;;;;;;;;;;;3;;0;1;;;8;;;1206;2123;3329;1878;1422;393;70;463;179;2;0;0;0;0;0;0;55;55;2;0;524;2393;2917;1670;458;0;5;5;4;9
BLOCS;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2;5;1;1;1;;;;;1;;;;7;2;;2;;;12;;;2301;1566;3867;3162;819;719;129;848;357;0;5;0;5;0;0;30;66;96;36;0;620;950;1570;757;27;1;11;12;0;1
BLOCS;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;1;2;2;2;2;;;;;1;1;0;0;5;5;;1;1;;6;2;;1430;2301;3731;3164;;503;128;631;331;;0;0;0;0;;3;35;38;0;;958;1149;2107;889;;1;5;6;4;
BLOCS;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;6;5;;;;1;;;;3;;1;;10;;;2;;;14;;;3289;1632;4921;3692;;919;211;1130;483;;1419;14;1433;1;;16;1;17;4;;1903;2124;4027;1797;;4;13;17;1;
BLOCS;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;1;0;;1;;;;;;;;;;1;;;;;;;;;17;2;19;12;;303;45;348;150;;0;0;0;0;;0;0;0;0;;59;0;59;10;;0;0;0;0;
BLOCS;2022;830000345;CHITS CH SAINTE MUSSE;830100616;8;9;1;1;1;5;2;1;;8;;3;;27;4;;1;1;;22;22;;7021;2404;9425;7512;;2133;354;2487;1179;;1989;22;2011;137;;377;63;440;101;;3810;3265;7075;4631;;6;18;24;6;
BLOCS;2022;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;3;10;2;;;1;1;;;3;;1;;15;3;;3;;;18;;;2222;5680;7902;5631;;1;0;1;1;;26;19;45;31;;149;141;290;135;;958;5645;6603;4353;;0;10;10;6;
BLOCS;2022;830100251;CLINIQUE DU CAP D'OR;830000063;1;5;0;0;0;0;0;0;0;2;0;;;7;0;0;1;;;7;;;2423;3010;5433;4393;;0;21;21;21;;1;0;1;1;;1;65;66;1;;805;5982;6787;3910;;25;364;389;12;
BLOCS;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;2;5;0;0;0;4;0;2;0;1;0;2;0;14;0;;3;0;;21;0;;4751;4013;8764;5045;;0;0;0;0;;3461;48;3509;3021;;2201;219;2420;2235;;880;1978;2858;1809;;10;6;16;8;
BLOCS;2022;830100327;CLINIQUE LES LAURIERS;830000105;1;6;0;0;;0;;0;;1;;0;;7;0;;1;0;;11;0;;1550;5991;7541;6196;;0;19;19;19;;0;0;0;0;;2;26;28;2;;686;3778;4464;2755;;1;59;60;1;
BLOCS;2022;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;1;6;1;;;1;1;;;1;1;;;8;3;;1;1;;8;2;;1362;2502;3864;2996;;10;2;12;12;;0;0;0;0;;0;0;0;0;;480;2868;3348;1951;;1;20;21;17;
BLOCS;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;2;5;1;0;0;1;1;;;2;1;0;0;8;3;;2;1;;13;2;;2205;3614;5819;5193;;0;0;0;0;;118;0;118;8;;929;27;956;921;;1947;5994;7941;5217;;5;143;148;8;
BLOCS;2022;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;1;5;;;;;;;;1;;;;6;;;1;;;14;;;1149;3991;5140;4580;;0;3;3;3;;0;0;0;0;;0;0;0;0;;405;4276;4681;2723;;0;15;15;1;
BLOCS;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;4;13;2;2;2;2;1;1;1;2;1;1;;21;7;;4;2;;22;4;;4079;16054;20133;15838;;396;230;626;608;;7;29;36;28;;311;117;428;325;;1597;6971;8568;5863;;15;168;183;21;
BLOCS;2022;830100459;CLINIQUE SAINT MICHEL;830000212;2;12;;;;;;;;2;;;;14;;;2;;;16;;;2713;14007;16720;14227;;0;1;1;1;;0;0;0;0;;11;446;457;10;;1034;2175;3209;1947;;44;67;111;84;
BLOCS;2022;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;2;6;;;;;;;;1;;;;7;;;2;;;10;;;2245;4261;6506;5861;;0;0;0;0;;0;0;0;0;;0;0;0;0;;129;1487;1616;910;;2;5;7;3;
BLOCS;2022;830100558;HOPITAL RENEE SABRAN HYERES;690781810;1;3;;;;;;;;;;;;3;;;1;;;12;;;1749;517;2266;2263;9;0;0;0;0;;0;0;0;0;;0;0;0;0;;6;84;90;0;9;0;0;0;0;
BLOCS;2022;830100574;HIA SAINTE ANNE;750821092;4;9;2;;;4;2;;;1;1;2;1;16;6;;2;1;;14;9;;6222;3081;9303;6546;;1;1;2;1;;733;8;741;14;;178;110;288;113;;1593;1497;3090;1678;;30;15;45;2;
BLOCS;2022;830100608;CHITS CH GEORGE SAND;830100616;1;;;;;;;;;1;;;;1;;;;;;;;;;;;;;0;0;0;0;;0;0;0;0;;1;0;1;0;;70;2;72;3;;0;0;0;0;
BLOCS;2022;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;1;6;;;;1;;;;1;;;;8;;;2;;;13;;;982;3037;4019;2367;;0;0;0;0;;0;0;0;0;;70;14;84;60;;517;3407;3924;2373;;3;52;55;54;
BLOCS;2022;840000285;POLYCLINIQUE URBAIN V;840000608;2;7;7;1;1;;;;;1;;1;;10;8;;2;;;16;;;3395;5027;8422;7777;;499;92;591;389;;0;0;0;0;;0;0;0;0;;117;2454;2571;1832;;3;32;35;18;
BLOCS;2022;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;1;4;;;;;;;;;;;;4;;;1;;;8;;;2457;1043;3500;3309;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;2;35;37;0;
BLOCS;2022;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;1;2;2;;;1;;;;;;;;3;2;1;1;;1;4;;4;53;131;184;15;;0;0;0;0;;0;0;0;0;;0;0;0;0;;95;809;904;458;;0;0;0;0;
BLOCS;2022;840000350;INSTITUT SAINTE CATHERINE;840000657;1;0;;;;;;;;;;1;;1;;;1;;;1;;;232;715;947;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;175;184;359;1;;0;0;0;0;
BLOCS;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1;1;;1;1;;;;;1;;3;;6;1;;1;;;4;;;263;294;557;266;;796;129;925;411;;0;0;0;0;;0;0;0;0;;125;150;275;164;;0;2;2;0;
BLOCS;2022;840000400;SYNERGIA LUBERON;840000673;1;5;;;;;;;;1;;;;6;;;1;;;11;;;1474;4256;5730;4974;;0;0;0;0;;0;0;0;0;;0;190;190;0;;113;3627;3740;2130;;0;24;24;21;
BLOCS;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;1;1;;1;;;;;;1;;;;3;;;1;;;4;;;295;318;613;447;220;393;44;437;185;2;38;1;39;0;0;0;0;0;0;0;113;359;472;229;28;1;9;10;0;1
BLOCS;2022;840000467;ELSAN CLINIQUE D'ORANGE;840003651;1;5;;0;;1;;;;1;;0;;7;;;1;;;10;;;1632;3079;4711;4365;;0;0;0;0;;0;0;0;0;;109;128;237;228;;409;5369;5778;3732;;0;19;19;9;
BLOCS;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;1;3;;1;;;;;;1;;;;5;;;1;;;8;;;1691;787;2478;2107;;630;23;653;253;;31;0;31;0;;0;0;0;0;;726;449;1175;797;;1;1;2;0;
BLOCS;2022;840000491;CHI SITE DE PERTUIS;130041916;1;1;;1;1;;;;;;;;;2;1;;1;;;3;;;77;233;310;159;1953;597;162;759;322;1;0;0;0;0;0;0;0;0;0;0;61;103;164;85;146;1;0;1;0;122
BLOCS;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;4;11;1;2;1;3;;;;1;;4;;21;2;3;3;2;0;29;5;0;7335;3644;10979;6211;3157;2397;303;2700;807;84;2479;143;2622;72;6;311;234;545;90;4;3170;1977;5147;2053;2806;42;40;82;1;572
BLOCS;2022;840013312;CLINIQUE RHONE DURANCE;840003685;2;4;1;;;4;2;;;3;;;;11;3;;2;;;16;;;1485;1058;2543;1699;;0;0;0;0;;2887;393;3280;2765;;1148;738;1886;1626;;1970;1010;2980;2430;;3;83;86;77;
BLOCS;2022;840013445;CAPIO CLINIQUE FONTVERT AVIGNON NORD;840014658;1;11;1;;;;;;;2;;;;13;1;;2;;;15;;;2404;16745;19149;17545;;0;0;0;0;;0;0;0;0;;0;670;670;0;;55;5909;5964;3506;;0;23;23;9;
BLOCS;2022;840017172;SYNERGIA VENTOUX;840017164;1;6;0;0;;0;;0;;2;;0;;8;0;0;1;;;11;;;2705;5070;7775;6660;;0;0;0;0;;0;0;0;0;;145;33;178;145;;602;3285;3887;2628;;0;47;47;47;
BLOCS;2022;840018337;CH D'AVIGNON CHIRURGIE SITE APT;840006597;1;2;2;;;1;;;;;;;;3;2;1;1;;1;4;;4;456;296;752;604;;0;11;11;11;;0;0;0;0;;0;0;0;0;;4;10;14;10;;0;1;1;1;
BLOCS;2022;840019079;GCS UNITE SENOLOGIQUE DU VENTOUX;840019053;0;0;;;;;;;;;;;;0;;0;0;;;;;;47;26;73;68;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;1;1;1;;0;0;0;0;
BLOCS;2022;850000118;CLINIQUE SAINT CHARLES;850013244;1;9;;1;;;;;;2;;;;12;;0;1;;0;18;;0;3699;9602;13301;10062;;272;36;308;156;;0;0;0;0;;115;421;536;132;;1169;6107;7276;5642;;9;335;344;5;
BLOCS;2022;850000126;CLINIQUE SUD VENDEE;850022948;1;3;;0;;1;;0;;1;;1;;6;;;1;;;12;;;2426;5922;8348;7475;;0;0;0;0;;0;0;0;0;;0;0;0;0;;383;2841;3224;2634;;4;2;6;0;
BLOCS;2022;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;1;8;;;;;;;;;;;;8;;;1;;;13;;;3810;8902;12712;11406;;0;0;0;0;;0;0;0;0;;169;65;234;222;;677;347;1024;916;;4;6;10;5;
BLOCS;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;3;17;2;2;2;5;1;;;1;;;;25;5;1;3;3;0;41;6;0;9904;7056;16960;12959;9121;1995;347;2342;796;43;1992;65;2057;65;8;936;452;1388;745;11;4124;3330;7454;4861;6145;116;119;235;28;1162
BLOCS;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;1;4;;0;;;;;;1;;;;5;;;1;;;6;;;1641;2046;3687;2797;;492;129;621;293;;31;0;31;0;;1;0;1;0;;540;2437;2977;2242;;3;12;15;4;
BLOCS;2022;850000209;CHD-SITE DE LUCON;850000019;0;0;;;;;;;;;;;;0;;;;;;;;;59;69;128;0;642;0;0;0;0;;1;1;2;0;;0;0;0;0;;104;4;108;2;492;0;0;0;0;
BLOCS;2022;850000225;CHD - SITE DE MONTAIGU;850000019;;;;;;;;;;;;;;;;;;;;;;;34;11;45;1;978;0;0;0;0;;0;0;0;0;;0;0;0;0;;67;0;67;0;382;1;0;1;0;
BLOCS;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;1;1;0;;;;;;;2;0;;;3;0;0;0;0;0;0;0;0;485;610;1095;418;2020;338;70;408;175;2;136;0;136;18;0;6;14;20;5;0;753;3008;3761;2581;1386;4;21;25;0;216
