BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2022;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;434;162260;23843;1748;134202;172;64794;8699;835;40194;118;43584;9724;852;37824;724;270638;42266;3435;212220;170;27150;;;17952;47;13385;22;3735;;;239;44270;;;17952;1;1;1;1;0;1;1;1;1;80;;23;71;271606;15877;164447;1005;8036;127757
MCO;2022;750100208;HU NECKER ENFANTS MALADES APHP;750712184;338;124672;15624;1743;109654;115;44326;8173;441;27126;45;16425;4372;437;17441;498;185423;28169;2621;154221;85;15409;;;24960;15;3053;2;728;;;102;19190;;;24960;1;1;1;1;1;1;1;1;1;131;109;84;71;232313;14676;135320;1284;348;103771
MCO;2022;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;413;157931;23581;2066;150404;159;62811;7066;295;39862;48;17854;3570;232;14125;620;238596;34217;2593;204391;119;18105;;;14350;14;3650;6;1090;;;139;22845;;;14350;1;0;1;0;1;0;0;0;1;50;80;;60;180303;8967;76159;47;224;124733
MCO;2022;750100273;HU EST PARISIEN SITE TENON APHP;750712184;284;102486;16001;2216;97301;60;23000;4417;212;17290;63;22995;4979;415;19830;407;148481;25397;2843;134421;53;9046;;;46756;12;3474;13;1773;;;78;14293;;;46756;0;1;0;1;;0;1;;1;;;;25;126340;9321;86120;;;61512
MCO;2022;750100299;HU PARIS IDF SITE SAINTE PERINE APHP;750712184;36;13873;789;17;11347;;;0;0;0;;;0;0;0;36;13873;789;17;11347;2;314;;;2;;0;;0;;;2;314;;;2;0;1;1;1;1;0;0;1;1;;56;;10;5286;;1545;312;;1237
MCO;2022;750150013;HOPITAL PIERRE ROUQUES LES BLUETS;750811887;6;2190;229;0;1248;4;1460;54;1;140;48;17520;3332;41;15239;58;21170;3615;42;16627;2;1346;;;447;5;1710;10;1178;;;17;4234;;;447;0;0;0;0;0;0;0;0;0;;;;;15394;8925;11333;0;6790;0
MCO;2022;750150104;INSTITUT MUTUALISTE MONTSOURIS;750720476;149;38305;6214;37;37720;148;35375;5191;16;21992;30;10950;2553;49;9117;327;84630;13958;102;68829;28;7856;;;14453;26;3139;4;1931;;;58;12926;;;14453;1;0;0;1;0;0;1;1;1;;;;60;159750;4749;112479;0;4619;
MCO;2022;750150146;HOPITAL LEOPOLD BELLAN;750720609;58;21170;1356;10;16950;;;0;0;0;;;0;0;0;58;21170;1356;10;16950;6;1304;;;0;;0;;0;;;6;1304;;;0;0;0;0;0;1;0;0;0;0;;45;;;886;;;;;
MCO;2022;750150187;MAISON MEDICALE JEANNE GARNIER;750000143;80;28612;1249;23;20450;0;0;0;0;0;0;0;0;0;0;80;28612;1249;23;20450;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2022;750150237;HOPITAL DE LA CROIX SAINT SIMON;750006728;94;27368;4356;881;23564;130;32806;5932;65;21525;;;0;0;0;224;60174;10288;946;45089;6;5555;;;9198;41;6149;;0;;;47;11704;;;9198;1;0;0;1;0;0;1;1;0;;;;;86010;;55668;;;2284
MCO;2022;750150252;CLINIQUE FSEF PARIS 16;750720575;18;6578;904;3;2939;;;0;0;0;;;0;0;0;18;6578;904;3;2939;14;3161;;;19253;;0;;0;;;14;3161;;;19253;0;0;0;0;0;0;1;0;0;;;;;1393;;165;;;
MCO;2022;750150260;HOPITAL DES DIACONESSES;750006728;21;8666;782;8;6987;0;0;0;0;0;37;13505;2590;124;9472;58;22171;3372;132;16459;2;360;;;201;0;0;9;1229;;;11;1589;;;201;1;0;0;0;0;0;0;0;0;;;;;38668;8586;15485;;11561;
MCO;2022;750150286;HOPITAL JEAN JAURES;570010181;46;16790;1005;7;6050;0;0;0;0;0;0;0;0;0;0;46;16790;1005;7;6050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;750150344;HOPITAL PRIVE COGNACQ JAY;750720468;36;13140;567;11;8297;;;0;0;0;;;0;0;0;36;13140;567;11;8297;0;0;;;0;;0;;0;;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;750150377;HOPITAL HENRY DUNANT;750721334;24;8760;466;2;7051;0;0;0;0;0;0;0;0;0;0;24;8760;466;2;7051;;0;;;0;;0;;0;;;;0;;;0;1;0;0;0;0;0;0;0;0;;;;;371;;526;;;
MCO;2022;750160012;CLCC INSTITUT CURIE;750813321;67;19934;2648;19;17709;63;16073;3359;53;9630;;;0;0;0;130;36007;6007;72;27339;7;3529;;;72769;14;5862;;0;;;21;9391;;;72769;0;0;0;1;0;1;1;0;1;;;;;68216;;52326;;;14855
MCO;2022;750300014;CLINIQUE MEDICO CHIRURGICALE DU LOUVRE;750000564;;;0;0;0;13;1859;344;6;411;;;0;0;0;13;1859;344;6;411;;0;;;42;20;7246;;0;;;20;7246;;;42;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;750300071;CLINIQUE GEOFFROY SAINT HILAIRE;750000598;8;2624;210;1;2918;69;22632;4037;16;12340;0;0;0;0;0;77;25256;4247;17;15258;;0;;;164;50;19151;;0;;;50;19151;;;164;;;;;;;;;;;;;;;;;;;
MCO;2022;750300089;CLINIQUE DU SPORT;750000606;;;0;0;0;51;17550;2042;1;5197;;;0;0;0;51;17550;2042;1;5197;;0;;;0;15;4283;;0;;;15;4283;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;750300097;INSTITUT ARTHUR VERNES;750813305;;;0;0;0;7;2247;464;24;462;;;0;0;0;7;2247;464;24;462;1;32;;;0;24;4164;;0;;;25;4196;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;750300121;CLINIQUE SAINT JEAN DE DIEU;750063679;0;0;0;0;0;54;19710;2607;2;6141;;;0;0;0;54;19710;2607;2;6141;0;1;;;4742;41;12049;;0;;;41;12050;;;4742;;;;;;;;;;;;;;;;;;;
MCO;2022;750300139;CLINIQUE DE L ALMA;750000655;6;2190;1497;59;3167;47;15990;1668;0;3903;;;0;0;0;53;18180;3165;59;7070;1;5764;;;13872;25;2346;;0;;;26;8110;;;13872;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;750300154;CLINIQUE TURIN;750065971;28;9240;2365;38;6295;64;21120;4650;119;9850;;;0;0;0;92;30360;7015;157;16145;20;9260;;;27881;33;7973;;0;;;53;17233;;;27881;;;;;;;;;;;;;;;;;;;
MCO;2022;750300360;HOPITAL PRIVE DES PEUPLIERS;750026569;9;3285;502;3;4374;95;34675;7168;32;15095;;;0;0;0;104;37960;7670;35;19469;14;429;;;3720;24;26012;;0;;;38;26441;;;3720;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;750300410;CLINIQUE JEANNE D ARC;750000770;0;6387;246;1;1937;0;1642;129;2;169;0;2920;214;6;697;0;10949;589;9;2803;0;827;;;20;0;296;0;121;;;0;1244;;;20;;;;;;;;;;;;;;;;;;;
MCO;2022;750300493;CLINIQUE ARAGO;750000796;;;0;0;0;72;24192;3408;16;14228;;;0;0;0;72;24192;3408;16;14228;;0;;;1;10;1886;;0;;;10;1886;;;1;;;;;;;;;;;;;;;;;;;
MCO;2022;750300550;CLINIQUE SAINTE GENEVIEVE;750000812;;;0;0;0;22;5258;624;24;731;;;0;0;0;22;5258;624;24;731;5;0;;;19;24;8602;;0;;;29;8602;;;19;;;;;;;;;;;;;;;;;;;
MCO;2022;750300592;CLINIQUE BLOMET;750000820;;;0;0;0;40;16790;2189;12;3284;;;0;0;0;40;16790;2189;12;3284;;0;;;3;33;7235;;0;;;33;7235;;;3;;;;;;;;;;;;;;;;;;;
MCO;2022;750300667;MATERNITE SAINTE FELICITE;750000838;6;2019;216;16;1447;;;0;0;0;56;18980;3264;59;16381;62;20999;3480;75;17828;;0;;;11;;0;;0;;;;0;;;11;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;750300741;CLINIQUE CHIRURGICALE VICTOR HUGO;750000861;;;0;0;0;10;3300;670;15;749;;;0;0;0;10;3300;670;15;749;4;2209;;;17;22;5136;;0;;;26;7345;;;17;;;;;;;;;;;;;;;;;;;
MCO;2022;750300766;CLINIQUE BIZET;750056145;61;22265;1475;21;12564;59;21535;3406;294;7487;;;0;0;0;120;43800;4881;315;20051;2;17;;;4302;23;9660;;0;;;25;9677;;;4302;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2022;750300774;CLINIQUE JOUVENET;750000895;;;0;0;0;75;24875;2124;2;7491;;;0;0;0;75;24875;2124;2;7491;;0;;;0;37;10453;;0;;;37;10453;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;750300840;CLINIQUE DE LA MUETTE;750000903;0;0;0;0;0;29;9541;1727;7;2424;24;8760;1239;0;4540;53;18301;2966;7;6964;0;0;0;0;36;28;9157;0;16;0;0;28;9173;0;0;36;0;0;0;0;0;0;0;0;0;;;;;0;440;0;0;0;0
MCO;2022;750300857;CLINIQUE REMUSAT;750062218;;;0;0;0;15;3515;499;3;700;;;0;0;0;15;3515;499;3;700;;0;;;27;22;3562;;0;;;22;3562;;;27;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;750300881;CLINIQUE CHIRURGICALE DU TROCADERO;750000937;;;0;0;0;50;17155;2980;329;4518;;;0;0;0;50;17155;2980;329;4518;;0;;;3;21;15144;;0;;;21;15144;;;3;;;;;;;;;;;;;;;;;;;
MCO;2022;750300915;CLINIQUE INTERNATIONALE PARC MONCEAU;750065963;24;5880;445;3;7102;37;13044;2990;70;6081;0;0;0;0;0;61;18924;3435;73;13183;0;0;0;0;17957;23;7120;0;0;0;0;23;7120;0;0;17957;;;;;;;;;;;;;;0;0;0;0;0;0
MCO;2022;750300931;CLINIQUE STE THERESE;750000978;6;2190;70;1;287;4;1460;19;0;32;28;10220;1196;0;4623;38;13870;1285;1;4942;;0;;;21;7;816;1;11;;;8;827;;;21;0;0;0;0;0;0;0;0;0;;;;;;;;;1880;
MCO;2022;750301137;CLINIQUE CHIRURG ALLERAY LABROUSTE;750001034;46;16790;2759;241;14545;33;12045;5073;3908;4161;;;0;0;0;79;28835;7832;4149;18706;5;1860;;;8;13;176;;0;;;18;2036;;;8;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;750301145;CLINIQUE DU MONT LOUIS;750001042;42;13542;2049;6;13389;52;17368;2224;0;5579;;;0;0;0;94;30910;4273;6;18968;20;6042;;;56;20;8695;0;0;;;40;14737;;;56;0;0;;;;;;;;;;;;;;;;;
MCO;2022;750301160;CLINIQUE MAUSSINS NOLLET;750001067;5;1640;0;0;0;110;36080;2446;2;9009;0;0;0;0;0;115;37720;2446;2;9009;0;0;;;12;20;5476;;0;;;20;5476;;;12;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;750790164;CLINIQUE ROOSEVELT;750008310;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;2;117;;0;;;2;117;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;750801441;HU PARIS CENTRE SITE BROCA APHP;750712184;50;20645;1313;13;19592;;;0;0;0;;;0;0;0;50;20645;1313;13;19592;17;3221;;;56;;0;;0;;;17;3221;;;56;0;0;0;0;1;0;0;0;0;;88;;;2006;;2743;;;68
MCO;2022;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;359;136232;19993;833;123702;179;68756;9363;240;53791;9;4832;796;24;2665;547;209820;30152;1097;180158;71;15855;;;53409;18;3348;1;466;;;90;19669;;;53409;1;0;1;1;0;0;1;0;1;;;;;130798;;62184;11;;37870
MCO;2022;750803454;HU ROBERT DEBRE APHP;750712184;223;84179;12536;1554;64889;33;12281;2906;460;8436;60;21900;4261;446;17268;316;118360;19703;2460;90593;52;8166;;;9315;15;3986;6;980;;;73;13132;;;9315;1;1;1;1;1;1;1;0;1;77;55;23;44;104034;8309;55864;1678;3913;51650
MCO;2022;750829053;CENTRE D AUTODIALYSE CLINIQUE ALMA;750000655;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;3526;;0;;0;;;;0;;;3526;;;;;;;;;;;;;;;;;;;
MCO;2022;750831067;CENTRE DIAVERUM PARIS MONT LOUIS;690049846;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;17429;;0;;0;;;;0;;;17429;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;760000018;CH DIEPPE;760780023;205;74825;11129;724;62280;55;20075;2968;220;12698;29;10585;1865;299;6076;289;105485;15962;1243;81054;35;2869;0;0;14649;8;2896;0;0;0;0;43;5765;0;0;14649;1;1;1;1;;1;1;1;0;;;;;51302;6094;49285;16;7296;9498
MCO;2022;760000042;CH EU;760780056;15;5475;674;60;5431;;;0;0;0;;;0;0;0;15;5475;674;60;5431;0;0;;;1;;0;;0;;;0;0;;;1;0;0;1;0;1;0;0;1;0;92;45;;;3939;;888;;;377
MCO;2022;760000059;CH NEUFCHATEL-EN-BRAY;760780064;8;4901;258;3;4031;;;0;0;0;;;0;0;0;8;4901;258;3;4031;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;106;38690;5070;2109;27523;;;0;0;0;;;0;0;0;106;38690;5070;2109;27523;5;2922;;;133;;0;;0;;;5;2922;;;133;1;1;1;0;0;1;1;1;1;;;;;16085;327;17718;3908;;3373
MCO;2022;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;657;233476;51773;13057;234042;415;151475;17409;511;103675;83;30295;6579;1867;21873;1155;415246;75761;15435;359590;88;18947;;;23637;56;10925;2;67;;;146;29939;;;23637;1;1;1;1;1;1;1;1;1;;;;;337634;10562;252433;828;;82256
MCO;2022;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;99;33973;2999;152;29434;20;7239;846;71;3949;0;0;0;0;0;119;41212;3845;223;33383;0;4627;0;0;76920;8;2673;0;0;;;8;7300;0;0;76920;;;;;;;;;;;;;;;;;;;
MCO;2022;760000174;HL YVETOT;760780254;15;5475;333;2;4391;;;0;0;0;;;0;0;0;15;5475;333;2;4391;;0;;;20;;0;;0;;;;0;;;20;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;12;4380;1828;1128;3495;6;2190;2375;9;8265;43;15695;2790;221;9626;61;22265;6993;1358;21386;0;0;;;106;7;207;4;315;;;11;522;;;106;0;0;1;0;0;1;0;0;0;22;;28;;15920;9184;4383;0;7673;2
MCO;2022;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;29;10019;411;4;7753;;;0;0;0;;;0;0;0;29;10019;411;4;7753;8;2809;;;0;;0;;0;;;8;2809;;;0;1;1;1;0;1;1;1;1;1;120;60;90;30;12640;397;15443;2814;252;1731
MCO;2022;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;104;37960;6990;1760;35049;;;0;0;0;19;6935;1038;351;2619;123;44895;8028;2111;37668;0;9;;;1328;;0;0;0;;;0;9;;;1328;1;1;1;0;0;1;1;1;0;50;;60;;11053;2483;28474;1;3277;397
MCO;2022;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;42;15146;3207;620;15928;0;0;0;0;0;22;8760;805;60;2821;64;23906;4012;680;18749;8;943;0;0;2049;;0;2;284;;;10;1227;0;0;2049;1;1;1;0;1;0;1;1;0;;;;;14917;8659;27140;;4478;
MCO;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;177;65499;14997;2874;67551;56;20440;2621;243;10850;36;13140;2411;109;9006;269;99079;20029;3226;87407;16;2872;;;18459;20;2701;3;867;;;39;6440;;;18459;1;1;1;1;1;1;1;1;0;45;30;90;;64433;5075;54871;385;10348;12125
MCO;2022;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;120;43800;7701;1858;35733;94;34310;5443;547;15600;19;6935;956;51;4113;233;85045;14100;2456;55446;;0;;;29924;56;13844;;0;;;56;13844;;;29924;;;;;;;;;;;;;;;;;;;
MCO;2022;760025312;CLINIQUE MATHILDE ROUEN;760000315;16;5840;1342;30;7972;100;36500;4725;50;11539;59;21535;2770;0;12048;175;63875;8837;80;31559;16;7;;;6775;89;24594;1;103;;;106;24704;;;6775;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2022;760027292;CLINIQUE MEGIVAL;760027300;20;7300;944;147;5261;90;32850;1185;8;2843;0;0;0;0;0;110;40150;2129;155;8104;5;270;;;1682;25;5364;0;0;;;30;5634;;;1682;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;760780205;CLINIQUE ST ANTOINE BOIS GUILLAUME;760000125;;;0;0;0;44;16060;1191;19;3068;;;0;0;0;44;16060;1191;19;3068;;0;;;0;7;2898;;0;;;7;2898;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;760780510;CLINIQUE DU CEDRE;760000257;21;7665;1760;140;6207;133;48545;4872;56;14308;;;0;0;0;154;56210;6632;196;20515;5;83;;;1891;43;12137;;0;;;48;12220;;;1891;;;;;;;;;;;;;;;;;;;
MCO;2022;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;88;32120;6459;833;21760;62;22630;4653;2;12655;;;0;0;0;150;54750;11112;835;34415;22;1547;2;237;6562;45;13967;;0;;;67;15514;2;237;6562;;;;;;;;;;;;;;;;;;;
MCO;2022;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;105;23;5646;0;0;0;;24;5660;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2022;760780783;CLINIQUE TOUS VENTS LILLEBONNE;760000406;5;912;55;0;442;10;1825;376;8;1353;;;0;0;0;15;2737;431;8;1795;;0;;;68;16;2748;0;0;;;16;2748;;;68;0;0;0;1;0;0;0;0;1;;;;;;;;;;
MCO;2022;760780791;CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE;760000414;20;7300;3005;1598;7198;41;14965;2433;5;5956;;;0;0;0;61;22265;5438;1603;13154;;0;;;6230;47;5229;;0;;;47;5229;;;6230;;;;;;;;;;;;;;;;;;;
MCO;2022;760780825;CLINIQUE DE L'ABBAYE FECAMP;760000430;0;0;0;0;0;24;8760;1271;156;3150;;;0;0;0;24;8760;1271;156;3150;;0;;;0;15;2634;;0;;;15;2634;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;13;4745;372;16;3129;;;0;0;0;;;0;0;0;13;4745;372;16;3129;;0;;;8352;;0;;0;;;;0;;;8352;0;0;0;0;0;0;;0;0;;;;;1769;;;;;
MCO;2022;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;20;7300;1005;0;4024;0;0;0;0;0;0;0;0;0;0;20;7300;1005;0;4024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
MCO;2022;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;86;30192;2894;98;24546;0;;0;0;0;0;;0;0;0;86;30192;2894;98;24546;18;6023;;;13051;0;12;0;0;;;18;6035;;;13051;0;0;1;0;0;0;1;1;1;;;;;26418;86;24024;;;8539
MCO;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;429;151632;23611;4570;132975;102;35188;5545;425;26560;53;19345;4097;451;16031;584;206165;33253;5446;175566;45;3515;4;334;23609;28;5479;4;120;;;77;9114;4;334;23609;1;1;1;1;1;1;1;1;1;210;60;90;60;110920;12284;87905;376;13104;43490
MCO;2022;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;32;11680;2185;165;10777;132;48180;4428;160;16695;;;0;0;0;164;59860;6613;325;27472;4;984;;;18516;49;11140;;0;;;53;12124;;;18516;;;;;;;;;;;;;;;;;;;
MCO;2022;770000131;CH DE COULOMMIERS;770021145;144;51205;6216;849;44193;24;8304;1010;68;6924;15;5475;1088;63;3371;183;64984;8314;980;54488;10;770;;;1974;10;2006;1;150;;;21;2926;;;1974;1;1;1;1;1;1;1;1;1;110;;;;27418;490;31522;;1283;3734
MCO;2022;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;132;48180;6312;756;38977;30;10810;1994;449;7062;34;12410;2888;366;9880;196;71400;11194;1571;55919;31;794;;;5140;22;3265;6;75;;;59;4134;;;5140;1;0;1;1;1;1;1;1;1;60;60;40;60;43102;988;;;;
MCO;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;277;101044;16234;2466;87413;30;10950;1972;135;8104;69;25185;5041;589;18153;376;137179;23247;3190;113670;30;2406;;;17856;10;801;1;274;;;41;3481;;;17856;1;1;1;1;1;1;1;1;0;;;;;51117;6170;40456;686;3181;16574
MCO;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;105;38325;4134;561;32102;22;8030;1137;62;5978;15;5475;901;276;2044;142;51830;6172;899;40124;12;167;;;1323;10;2019;1;1;;;23;2187;;;1323;1;1;1;1;0;1;1;1;1;150;;30;75;27862;1886;;;;
MCO;2022;770000172;CH DE PROVINS LEON BINET;770110070;110;40150;6855;1933;35001;35;12775;1898;28;9201;14;5110;972;58;3649;159;58035;9725;2019;47851;8;166;1;91;2120;10;4085;3;134;;;21;4385;1;91;2120;1;0;1;1;0;1;1;1;1;365;;35;118;34398;2383;25658;0;3092;12819
MCO;2022;770000180;CH DE BRIE COMTE ROBERT;770110054;32;10950;583;3;8382;;;0;0;0;;;0;0;0;32;10950;583;3;8382;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;76;27740;2584;55;23199;;;0;0;0;;;0;0;0;76;27740;2584;55;23199;5;1128;;;225;;0;;0;;;5;1128;;;225;1;0;0;1;1;0;1;1;1;;30;;125;6614;128;;;;
MCO;2022;770000446;CH DE MEAUX SITE SAINT FARON;770021145;298;101082;12093;1176;85848;75;23674;4649;685;21348;48;17520;3664;37;15841;421;142276;20406;1898;123037;18;2767;;;21780;10;2454;1;1172;;;29;6393;;;21780;1;1;1;1;1;1;1;1;1;110;;;;81213;4717;61335;454;11316;20663
MCO;2022;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;14598;;0;;0;;;;0;;;14598;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;297;101407;16111;2212;93294;61;14893;2331;66;11191;47;17155;4724;245;15301;405;133455;23166;2523;119786;53;5646;;;6957;18;1539;1;1196;;;72;8381;;;6957;;;1;;0;;;;1;60;;;;84090;4934;44128;1;16038;5116
MCO;2022;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;99;36135;2467;14;24251;;;0;0;0;;;0;0;0;99;36135;2467;14;24251;15;5300;;;19304;;0;;0;;;15;5300;;;19304;1;1;1;1;1;1;1;1;1;;;;;33366;;3525;1133;;2895
MCO;2022;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;74;27010;2657;389;24491;34;12410;1436;23;6398;0;0;0;0;0;108;39420;4093;412;30889;0;0;0;0;2060;23;7031;0;0;0;0;23;7031;0;0;2060;;;;;;;;;;;;;;;;;;;
MCO;2022;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;68;23780;2569;50;16134;38;11959;1952;18;6789;;;0;0;0;106;35739;4521;68;22923;5;1042;;;63;20;5082;;0;;;25;6124;;;63;;;;;;;;;;;;;;;;;;;
MCO;2022;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;7;2555;98;4;824;62;22630;3639;208;11330;;;0;0;0;69;25185;3737;212;12154;;0;;;6298;51;14444;;0;;;51;14444;;;6298;;;;;;;;;;;;;;;;;;;
MCO;2022;770300192;CLINIQUE SAINT BRICE;770000313;;;0;0;0;40;5600;186;3;222;;;0;0;0;40;5600;186;3;222;;0;;;4;13;1359;;0;;;13;1359;;;4;;;;;;;;;;;;;;;;;;;
MCO;2022;770790707;CLINIQUE DE TOURNAN;770000719;23;8395;1376;311;7111;31;11315;1334;26;3673;21;7665;561;20;2012;75;27375;3271;357;12796;;0;;;13466;27;6248;;0;;;27;6248;;;13466;;;;;;;;;;;;;;;;;;;
MCO;2022;770809028;CENTRE DIALYSE DIAVERUM AVON;770016137;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;11881;;0;;0;;;;0;;;11881;;;;;;;;;;;;;;;;;;;
MCO;2022;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;15;5475;464;92;2640;29;10585;1467;120;2904;0;;0;0;0;44;16060;1931;212;5544;;0;;;1902;20;8285;;0;;;20;8285;;;1902;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;196;57284;9723;1179;60976;42;13776;1618;193;7642;36;12791;3655;605;11405;274;83851;14996;1977;80023;23;2163;;;7519;15;3955;;0;;;38;6118;;;7519;1;1;0;1;1;1;1;1;1;;;;;55714;4226;50270;30;3598;19717
MCO;2022;780000295;CHI DE MEULAN LES MUREAUX;780002697;50;18250;2607;136;17290;40;14600;1451;90;7335;15;5475;916;52;3330;105;38325;4974;278;27955;5;1274;;;265;7;1343;;0;;;12;2617;;;265;1;1;1;1;1;1;1;1;1;42;;;8;30205;640;17768;262;607;4292
MCO;2022;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;52;18980;981;2;14201;;;0;0;0;;;0;0;0;52;18980;981;2;14201;3;335;;;0;;0;;0;;;3;335;;;0;1;1;0;0;1;0;0;0;0;;64;;;1079;;767;293;;214
MCO;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;306;97757;14714;2325;86965;51;17212;4096;1895;12911;90;31383;7678;1678;27339;447;146352;26488;5898;127215;30;2114;;;20613;10;702;4;233;;;44;3049;;;20613;1;0;0;1;1;1;1;1;1;;;;;66975;6344;44251;192;10246;14457
MCO;2022;780000329;CH DE RAMBOUILLET;780110052;123;44235;6618;752;39096;20;6959;1022;10;5262;24;8721;2189;100;7297;167;59915;9829;862;51655;19;3791;0;;11943;10;1345;1;383;0;;30;5519;0;;11943;1;1;1;1;0;1;1;1;1;147;;23;7;40892;1806;27153;0;2781;1290
