BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST;GARDED;ASTDED
PERINAT_P;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;M1140;0.19;;0;1;;
PERINAT_P;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;M2050;0.15;;0;1;;
PERINAT_P;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;MIVG;0.2;;;;;
PERINAT_P;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N2340;7.37;;;;;
PERINAT_P;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N2530;15.05;;;;;
PERINAT_P;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N2800;7.89;;;;;
PERINAT_P;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;NAUT;6.91;;;;;
PERINAT_P;2022;800000143;CH ABBEVILLE;800000028;M1030;;;1;1;0;0
PERINAT_P;2022;800000143;CH ABBEVILLE;800000028;M1140;0.25;;0;1;;
PERINAT_P;2022;800000143;CH ABBEVILLE;800000028;M2050;4.6;;1;;;
PERINAT_P;2022;800000143;CH ABBEVILLE;800000028;MAUT;2.3;;;;;
PERINAT_P;2022;800000143;CH ABBEVILLE;800000028;N2200;10.53;;;;;
PERINAT_P;2022;800000143;CH ABBEVILLE;800000028;N2340;2.25;;;;;
PERINAT_P;2022;800000143;CH ABBEVILLE;800000028;N2530;6.33;;;;;
PERINAT_P;2022;800000143;CH ABBEVILLE;800000028;N2700;0.48;;;;;
PERINAT_P;2022;800000143;CH ABBEVILLE;800000028;N2800;18.64;;;;;
PERINAT_P;2022;800000143;CH ABBEVILLE;800000028;N280H;18.64;;;;;
PERINAT_P;2022;800000143;CH ABBEVILLE;800000028;NAUT;29.65;;;;;
PERINAT_P;2022;800000226;CH DOULLENS;800000069;M2050;1.2;;0;0;;
PERINAT_P;2022;800000226;CH DOULLENS;800000069;N2800;1.63;;;;;
PERINAT_P;2022;800000226;CH DOULLENS;800000069;NAUT;1.6;;;;;
PERINAT_P;2022;800000390;CH CHIMR MONTDIDIER;800000085;M2050;0.1;;;;;
PERINAT_P;2022;800000390;CH CHIMR MONTDIDIER;800000085;N2800;0.4;0;;;;
PERINAT_P;2022;800000390;CH CHIMR MONTDIDIER;800000085;N280H;0.4;0;;;;
PERINAT_P;2022;800000390;CH CHIMR MONTDIDIER;800000085;NAUT;1;0;;;;
PERINAT_P;2022;800000432;CH PÉRONNE;800000093;M1030;;;0;1;;0
PERINAT_P;2022;800000432;CH PÉRONNE;800000093;M1140;2.21;;0;1;;
PERINAT_P;2022;800000432;CH PÉRONNE;800000093;M2050;;;0;1;;
PERINAT_P;2022;800000432;CH PÉRONNE;800000093;N2340;2.72;;;;;
PERINAT_P;2022;800000432;CH PÉRONNE;800000093;N2530;0.5;;;;;
PERINAT_P;2022;800000432;CH PÉRONNE;800000093;N2700;0.05;;;;;
PERINAT_P;2022;800000432;CH PÉRONNE;800000093;N2800;10.06;;;;;
PERINAT_P;2022;800000432;CH PÉRONNE;800000093;NAUT;8.08;;;;;
PERINAT_P;2022;800006124;CHU AMIENS SUD;800000044;M1030;;;1;1;1;0
PERINAT_P;2022;800006124;CHU AMIENS SUD;800000044;M1140;5.87;;1;1;;
PERINAT_P;2022;800006124;CHU AMIENS SUD;800000044;M2050;6.8;;1;0;;
PERINAT_P;2022;800006124;CHU AMIENS SUD;800000044;MAUT;0.72;;;;;
PERINAT_P;2022;800006124;CHU AMIENS SUD;800000044;MIVG;0.09;;;;;
PERINAT_P;2022;800006124;CHU AMIENS SUD;800000044;N2200;47.73;;;;;
PERINAT_P;2022;800006124;CHU AMIENS SUD;800000044;N2340;22.17;;;;;
PERINAT_P;2022;800006124;CHU AMIENS SUD;800000044;N2530;15.86;;;;;
PERINAT_P;2022;800006124;CHU AMIENS SUD;800000044;N2700;1.91;;;;;
PERINAT_P;2022;800006124;CHU AMIENS SUD;800000044;N2800;48.28;;;;;
PERINAT_P;2022;800006124;CHU AMIENS SUD;800000044;N280H;48.28;;;;;
PERINAT_P;2022;800006124;CHU AMIENS SUD;800000044;NAUT;50.98;;;;;
PERINAT_P;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;M1030;;16;1;0;1;0
PERINAT_P;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;M1140;;9;0;1;;
PERINAT_P;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;M2050;;11;1;1;;
PERINAT_P;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;N2200;4.73;;;;;
PERINAT_P;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;N2340;7.73;;;;;
PERINAT_P;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;N2530;16.42;;;;;
PERINAT_P;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;N2800;28.04;;;;;
PERINAT_P;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;NAUT;2.12;;;;;
PERINAT_P;2022;810000224;CL CLAUDE BERNARD;810000471;M2050;0;3;0;0;;
PERINAT_P;2022;810000505;CH ALBI;810000331;M1140;1.06;;0;1;;
PERINAT_P;2022;810000505;CH ALBI;810000331;M2050;4.4;;0;1;;
PERINAT_P;2022;810000505;CH ALBI;810000331;MIVG;0.05;;;;;
PERINAT_P;2022;810000505;CH ALBI;810000331;N2200;1.33;;;;;
PERINAT_P;2022;810000505;CH ALBI;810000331;N2340;5.71;;;;;
PERINAT_P;2022;810000505;CH ALBI;810000331;N2530;11.53;;;;;
PERINAT_P;2022;810000505;CH ALBI;810000331;N2800;22.07;;;;;
PERINAT_P;2022;810000505;CH ALBI;810000331;N280H;22.07;;;;;
PERINAT_P;2022;810000505;CH ALBI;810000331;NAUT;19.77;;;;;
PERINAT_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;M1030;3.12;;1;0;0;0
PERINAT_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;M1140;5.8;;0;1;;
PERINAT_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;M2050;9.29;;1;0;;
PERINAT_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2200;1.01;;;;;
PERINAT_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2340;9.01;;;;;
PERINAT_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2530;25.51;;;;;
PERINAT_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2700;0.38;;;;;
PERINAT_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2800;23.25;;;;;
PERINAT_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N280H;9.32;;;;;
PERINAT_P;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;NAUT;7.6;;;;;
PERINAT_P;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;M1140;4.24;;0;1;;
PERINAT_P;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;M2050;1.36;;0;1;;
PERINAT_P;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;N2530;11.07;;;;;
PERINAT_P;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;N2800;16.07;;;;;
PERINAT_P;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;N280H;15.16;;;;;
PERINAT_P;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;NAUT;9.32;;;;;
PERINAT_P;2022;820000032;CH MONTAUBAN;820000016;M1140;1.58;;0;1;;
PERINAT_P;2022;820000032;CH MONTAUBAN;820000016;M2050;6.95;;0;1;;
PERINAT_P;2022;820000032;CH MONTAUBAN;820000016;N2200;3.12;;;;;
PERINAT_P;2022;820000032;CH MONTAUBAN;820000016;N2340;0.63;;;;;
PERINAT_P;2022;820000032;CH MONTAUBAN;820000016;N2530;12.94;;;;;
PERINAT_P;2022;820000032;CH MONTAUBAN;820000016;N2800;15.75;;;;;
PERINAT_P;2022;820000032;CH MONTAUBAN;820000016;N280H;0.12;;;;;
PERINAT_P;2022;820000032;CH MONTAUBAN;820000016;NAUT;13.11;;;;;
PERINAT_P;2022;820000040;CL CROIX ST MICHEL;820000081;M1030;;;0;1;0;0
PERINAT_P;2022;820000040;CL CROIX ST MICHEL;820000081;M1140;3;;0;1;;
PERINAT_P;2022;820000040;CL CROIX ST MICHEL;820000081;M2050;4;;0;1;;
PERINAT_P;2022;820000040;CL CROIX ST MICHEL;820000081;MIVG;;7;;;;
PERINAT_P;2022;820000040;CL CROIX ST MICHEL;820000081;N2340;1;;;;;
PERINAT_P;2022;820000040;CL CROIX ST MICHEL;820000081;N2530;10.65;;;;;
PERINAT_P;2022;820000040;CL CROIX ST MICHEL;820000081;N2800;11.3;;;;;
PERINAT_P;2022;820000040;CL CROIX ST MICHEL;820000081;NAUT;3.82;;;;;
PERINAT_P;2022;820000057;CL PONT DE CHAUME;820000131;M1030;;;0;1;;0
PERINAT_P;2022;820000057;CL PONT DE CHAUME;820000131;M2050;;3;0;1;;
PERINAT_P;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;M1030;;;1;0;1;0
PERINAT_P;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;M1140;;;0;1;;
PERINAT_P;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;M2050;;;0;1;;
PERINAT_P;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;M1140;0.51;;0;1;;
PERINAT_P;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2200;0.98;;;;;
PERINAT_P;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2340;1.9;;;;;
PERINAT_P;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2530;1.37;;;;;
PERINAT_P;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2700;0.11;;;;;
PERINAT_P;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2800;0.03;;;;;
PERINAT_P;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;NAUT;1.87;;;;;
PERINAT_P;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;M1030;0.15;;1;0;;1
PERINAT_P;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;M1140;0.4;;0;1;;
PERINAT_P;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;M2050;4.65;;0;1;;
PERINAT_P;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2340;0.97;;;;;
PERINAT_P;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2530;14.3;;;;;
PERINAT_P;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2800;16.46;;;;;
PERINAT_P;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;NAUT;7.13;;;;;
PERINAT_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M1030;2.18;0;1;0;0;0
PERINAT_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M1140;5.3;0;0;1;;
PERINAT_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M2050;1.14;0;1;0;;
PERINAT_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;MIVG;0.12;0;;;;
PERINAT_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2200;1.61;;;;;
PERINAT_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2340;4.36;;;;;
PERINAT_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2530;22.97;;;;;
PERINAT_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2700;0.5;;;;;
PERINAT_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2800;23.34;;;;;
PERINAT_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N280H;12.87;;;;;
PERINAT_P;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;NAUT;17.07;;;;;
PERINAT_P;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;M1030;2.13;;0;1;;1
PERINAT_P;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;M1140;1.99;;0;1;;
PERINAT_P;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;M2050;3.17;;0;1;;
PERINAT_P;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2530;7.31;;;;;
PERINAT_P;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2800;14.76;;;;;
PERINAT_P;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;NAUT;0.8;;;;;
PERINAT_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;M1030;20.49;;1;;1;
PERINAT_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;M1140;17.23;;1;;;
PERINAT_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;M2050;8.6;;1;;;
PERINAT_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;MIVG;0.4;;;;;
PERINAT_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;N2200;10.27;;;;;
PERINAT_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;N2340;23.77;;;;;
PERINAT_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;N2530;48.98;;;;;
PERINAT_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;N2800;56.19;;;;;
PERINAT_P;2022;830000345;CHITS CH SAINTE MUSSE;830100616;NAUT;24.99;;;;;
PERINAT_P;2022;830100251;CLINIQUE DU CAP D'OR;830000063;M2050;;1;;;;
PERINAT_P;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;M1030;;4;1;0;1;0
PERINAT_P;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;M1140;3;;0;1;;
PERINAT_P;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;M2050;;9;1;0;;
PERINAT_P;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2200;1;;;;;
PERINAT_P;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2340;1;;;;;
PERINAT_P;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2530;11.25;;;;;
PERINAT_P;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2700;0.75;;;;;
PERINAT_P;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2800;18.25;;;;;
PERINAT_P;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N280H;12;;;;;
PERINAT_P;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;NAUT;3;;;;;
PERINAT_P;2022;830100459;CLINIQUE SAINT MICHEL;830000212;M2050;;2;;;;
PERINAT_P;2022;830100608;CHITS CH GEORGE SAND;830100616;M1140;0.66;;;;;
PERINAT_P;2022;830100608;CHITS CH GEORGE SAND;830100616;M2050;1.6;;;;;
PERINAT_P;2022;840000285;POLYCLINIQUE URBAIN V;840000608;M1030;;6;1;0;1;0
PERINAT_P;2022;840000285;POLYCLINIQUE URBAIN V;840000608;M1140;0.43;;0;1;;
PERINAT_P;2022;840000285;POLYCLINIQUE URBAIN V;840000608;M2050;;10;1;0;;
PERINAT_P;2022;840000285;POLYCLINIQUE URBAIN V;840000608;N2200;0.89;;;;;
PERINAT_P;2022;840000285;POLYCLINIQUE URBAIN V;840000608;N2340;3.64;;;;;
PERINAT_P;2022;840000285;POLYCLINIQUE URBAIN V;840000608;N2530;8.28;;;;;
PERINAT_P;2022;840000285;POLYCLINIQUE URBAIN V;840000608;N2700;0.6;;;;;
PERINAT_P;2022;840000285;POLYCLINIQUE URBAIN V;840000608;N2800;11.7;;;;;
PERINAT_P;2022;840000285;POLYCLINIQUE URBAIN V;840000608;N280H;11.7;;;;;
PERINAT_P;2022;840000285;POLYCLINIQUE URBAIN V;840000608;NAUT;1.76;;;;;
PERINAT_P;2022;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;M1140;0.7;;0;0;;
PERINAT_P;2022;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;M2050;0.7;;0;0;;
PERINAT_P;2022;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;N2800;1.2;;;;;
PERINAT_P;2022;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;NAUT;0.5;;;;;
PERINAT_P;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;M1030;1;;;;;
PERINAT_P;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;M1140;2.5;;;;;
PERINAT_P;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;M2050;5.5;;;;;
PERINAT_P;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;MIVG;0.45;;;;;
PERINAT_P;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2530;15.96;;;;;
PERINAT_P;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2700;0.88;;;;;
PERINAT_P;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2800;25.81;;;;;
PERINAT_P;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;NAUT;25.19;;;;;
PERINAT_P;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;M2050;3.18;;0;1;;
PERINAT_P;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;MAUT;0.05;;;;;
PERINAT_P;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;N2530;15.27;;;;;
PERINAT_P;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;N2700;0.18;;;;;
PERINAT_P;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;N2800;14.98;;;;;
PERINAT_P;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;NAUT;1.93;;;;;
PERINAT_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;M1030;7.61;;1;0;0;0
PERINAT_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;M1140;1.59;;0;1;;
PERINAT_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;M2050;5.06;;1;0;;
PERINAT_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;MIVG;0.05;;;;;
PERINAT_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2530;13.3;;;;;
PERINAT_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2700;0.49;;;;;
PERINAT_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2800;23.83;;;;;
PERINAT_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N280H;11.2;;;;;
PERINAT_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;NAUT;16.41;;;;;
PERINAT_P;2022;840000491;CHI SITE DE PERTUIS;130041916;M1030;0.33;;;;;
PERINAT_P;2022;840000491;CHI SITE DE PERTUIS;130041916;M1140;1.75;;;;;
PERINAT_P;2022;840000491;CHI SITE DE PERTUIS;130041916;M2050;3.04;;;;;
PERINAT_P;2022;840000491;CHI SITE DE PERTUIS;130041916;MIVG;0.26;;;;;
PERINAT_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N2200;1;;;;;
PERINAT_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N2340;1;;;;;
PERINAT_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N2530;10.99;;;;;
PERINAT_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N2700;0.5;;;;;
PERINAT_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N2800;15.47;;;;;
PERINAT_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N280H;15.47;;;;;
PERINAT_P;2022;840000491;CHI SITE DE PERTUIS;130041916;NAUT;13.94;;;;;
PERINAT_P;2022;840000525;CH VAISON LA ROMAINE;840000111;M2050;0.2;;;;;
PERINAT_P;2022;840000525;CH VAISON LA ROMAINE;840000111;N2800;0.2;;;;;
PERINAT_P;2022;840000533;CH JULES NIEL DE VALREAS;840000129;M2050;0.3;;;;;
PERINAT_P;2022;840000533;CH JULES NIEL DE VALREAS;840000129;N2700;0.1;;;;;
PERINAT_P;2022;840000533;CH JULES NIEL DE VALREAS;840000129;N2800;1.36;;;;;
PERINAT_P;2022;840000533;CH JULES NIEL DE VALREAS;840000129;NAUT;0.7;;;;;
PERINAT_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M1030;2.42;;1;;0;0
PERINAT_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M1140;5.41;;1;0;;
PERINAT_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M2050;14.41;;1;0;;
PERINAT_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;MAUT;1.12;;;;;
PERINAT_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2200;4.48;;;;;
PERINAT_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2340;45.49;;;;;
PERINAT_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2530;56.16;;;;;
PERINAT_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2700;1.35;;;;;
PERINAT_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2800;54.79;;;;;
PERINAT_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;NAUT;46.91;;;;;
PERINAT_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;M1030;;9;0;0;;
PERINAT_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;M1140;1.18;;0;0;;
PERINAT_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;M2050;;3;0;0;;
PERINAT_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;N2340;1;;;;;
PERINAT_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;N2530;9.68;;;;;
PERINAT_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;N2700;0.12;;;;;
PERINAT_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;N2800;12.55;;;;;
PERINAT_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;NAUT;0.1;;;;;
PERINAT_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;M1140;1.27;;1;0;;
PERINAT_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;M2050;7.55;;1;0;;
PERINAT_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;MAUT;0.44;;;;;
PERINAT_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2200;26.91;;;;;
PERINAT_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2340;12.72;;;;;
PERINAT_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2530;40.56;;;;;
PERINAT_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2700;1.01;;;;;
PERINAT_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2800;47.46;;;;;
PERINAT_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;NAUT;49.18;;;;;
PERINAT_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;M1030;0.5;;1;0;0;0
PERINAT_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;M1140;3.2;;0;0;;
PERINAT_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;M2050;3.2;;1;0;;
PERINAT_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;MIVG;0.5;;;;;
PERINAT_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;N2530;15.65;;;;;
PERINAT_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;N2700;0.66;;;;;
PERINAT_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;N2800;18.88;;;;;
PERINAT_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;N280H;10.76;;;;;
PERINAT_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;NAUT;11.43;;;;;
PERINAT_P;2022;850000209;CHD-SITE DE LUCON;850000019;M2050;0.3;;1;0;;
PERINAT_P;2022;850000209;CHD-SITE DE LUCON;850000019;N2800;1.96;;;;;
PERINAT_P;2022;850000209;CHD-SITE DE LUCON;850000019;NAUT;1.47;;;;;
PERINAT_P;2022;850000225;CHD - SITE DE MONTAIGU;850000019;M2050;0.85;;1;0;;
PERINAT_P;2022;850000225;CHD - SITE DE MONTAIGU;850000019;N2530;0.75;;;;;
PERINAT_P;2022;850000225;CHD - SITE DE MONTAIGU;850000019;N2700;0.23;;;;;
PERINAT_P;2022;850000225;CHD - SITE DE MONTAIGU;850000019;N2800;1.2;;;;;
PERINAT_P;2022;850000225;CHD - SITE DE MONTAIGU;850000019;NAUT;1.02;;;;;
PERINAT_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;M1030;2.36;;0;1;0;1
PERINAT_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;M1140;2.23;;0;1;;
PERINAT_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;M2050;5.82;;0;1;;
PERINAT_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;MAUT;0.07;;;;;
PERINAT_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2200;7.55;;;;;
PERINAT_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2340;1.89;;;;;
PERINAT_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2530;6.98;;;;;
PERINAT_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2700;0.5;;;;;
PERINAT_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2800;16.12;;;;;
PERINAT_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;NAUT;23.23;;;;;
PERINAT_P;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;M2050;2.07;;;;;
PERINAT_P;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N2530;11.47;;;;;
PERINAT_P;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N2700;0.25;;;;;
PERINAT_P;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N2800;8.33;;;;;
PERINAT_P;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;NAUT;5.96;;;;;
PERINAT_P;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;M1030;1;;1;0;0;
PERINAT_P;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;M1140;1.2;;1;0;;
PERINAT_P;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;M2050;2.9;;1;0;;
PERINAT_P;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N2530;18.64;;;;;
