BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;MOD;COMSMUR
URGENCES_P;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;NINF;32.58;;3;1
URGENCES_P;2022;840000491;CHI SITE DE PERTUIS;130041916;M9999;4.78;;3;1
URGENCES_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N1220;3.68;;2;1
URGENCES_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N2120;0.37;;2;1
URGENCES_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N2500;11.49;;;
URGENCES_P;2022;840000491;CHI SITE DE PERTUIS;130041916;N9999;29.94;;;
URGENCES_P;2022;840000491;CHI SITE DE PERTUIS;130041916;NINF;9.27;;2;1
URGENCES_P;2022;840000525;CH VAISON LA ROMAINE;840000111;M9999;1.3;;;0
URGENCES_P;2022;840000525;CH VAISON LA ROMAINE;840000111;N1220;1.31;;;
URGENCES_P;2022;840000525;CH VAISON LA ROMAINE;840000111;N2120;0.58;;;0
URGENCES_P;2022;840000525;CH VAISON LA ROMAINE;840000111;N2500;6.48;;;
URGENCES_P;2022;840000525;CH VAISON LA ROMAINE;840000111;N9999;22.23;;;
URGENCES_P;2022;840000525;CH VAISON LA ROMAINE;840000111;NINF;11.86;;;
URGENCES_P;2022;840000533;CH JULES NIEL DE VALREAS;840000129;M9999;5.65;;;
URGENCES_P;2022;840000533;CH JULES NIEL DE VALREAS;840000129;N1220;0.8;;;
URGENCES_P;2022;840000533;CH JULES NIEL DE VALREAS;840000129;N2120;0.93;;;
URGENCES_P;2022;840000533;CH JULES NIEL DE VALREAS;840000129;N2500;5.91;;;
URGENCES_P;2022;840000533;CH JULES NIEL DE VALREAS;840000129;N9999;22.5;;;
URGENCES_P;2022;840000533;CH JULES NIEL DE VALREAS;840000129;NINF;12.57;;;
URGENCES_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M1140;5.03;;;0
URGENCES_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M9999;20.58;;;1
URGENCES_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N1220;4.55;;;0
URGENCES_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2120;2.55;;;0
URGENCES_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2500;35.69;;;
URGENCES_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2620;19.39;;;0
URGENCES_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N3120;0.2;;;
URGENCES_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N9999;134.35;;;
URGENCES_P;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;NINF;64.49;;;0
URGENCES_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;M9999;0.42;6;;0
URGENCES_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;N1220;2.38;;;0
URGENCES_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;N2120;1;;;0
URGENCES_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;N2500;8.1;;;
URGENCES_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;N3120;0.1;;;
URGENCES_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;N9999;24.76;;;
URGENCES_P;2022;850000118;CLINIQUE SAINT CHARLES;850013244;NINF;13.18;;;0
URGENCES_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;M1140;0.92;;3;1
URGENCES_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;M9999;18.15;;3;1
URGENCES_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N1220;1.14;;;
URGENCES_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2120;2.16;;;
URGENCES_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2500;51.06;;;
URGENCES_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;N9999;122.9;;;
URGENCES_P;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;NINF;57.91;;3;1
URGENCES_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;M9999;10.13;;1;1
URGENCES_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;N1220;1;;;
URGENCES_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;N2120;1.02;;;
URGENCES_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;N2500;17.42;;;
URGENCES_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;N3120;0.33;;;
URGENCES_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;N9999;62.3;;;
URGENCES_P;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;NINF;32.95;;;
URGENCES_P;2022;850000209;CHD-SITE DE LUCON;850000019;M1140;;;3;1
URGENCES_P;2022;850000209;CHD-SITE DE LUCON;850000019;M9999;4.49;;3;1
URGENCES_P;2022;850000209;CHD-SITE DE LUCON;850000019;N1220;1.72;;;
URGENCES_P;2022;850000209;CHD-SITE DE LUCON;850000019;N2120;0.6;;;
URGENCES_P;2022;850000209;CHD-SITE DE LUCON;850000019;N2500;10.77;;;
URGENCES_P;2022;850000209;CHD-SITE DE LUCON;850000019;N9999;28.62;;;
URGENCES_P;2022;850000209;CHD-SITE DE LUCON;850000019;NINF;11.66;;3;1
URGENCES_P;2022;850000225;CHD - SITE DE MONTAIGU;850000019;M9999;3.14;;3;1
URGENCES_P;2022;850000225;CHD - SITE DE MONTAIGU;850000019;N1220;0.85;;;
URGENCES_P;2022;850000225;CHD - SITE DE MONTAIGU;850000019;N2120;0.76;;;
URGENCES_P;2022;850000225;CHD - SITE DE MONTAIGU;850000019;N2500;7.45;;;
URGENCES_P;2022;850000225;CHD - SITE DE MONTAIGU;850000019;N2620;2.25;;;
URGENCES_P;2022;850000225;CHD - SITE DE MONTAIGU;850000019;N9999;21.26;;;
URGENCES_P;2022;850000225;CHD - SITE DE MONTAIGU;850000019;NINF;9.6;;3;1
URGENCES_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;M9999;9.19;;3;1
URGENCES_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N1220;0.17;;;0
URGENCES_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2500;19.39;;;
URGENCES_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N9999;63.75;;;
URGENCES_P;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;NINF;29.23;;2;1
URGENCES_P;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;M9999;6.78;;;
URGENCES_P;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N1220;0.98;;;
URGENCES_P;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N2120;0.64;;;
URGENCES_P;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N2500;9.12;;;
URGENCES_P;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N9999;30.43;;;
URGENCES_P;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;NINF;15.98;;;
URGENCES_P;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;M9999;10.77;;3;1
URGENCES_P;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N1220;1.95;;3;1
URGENCES_P;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N2120;0.9;;3;1
URGENCES_P;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N2500;9.08;;;
URGENCES_P;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N2620;17.9;;3;1
URGENCES_P;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N3120;0.46;;;
URGENCES_P;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N9999;53.98;;;
URGENCES_P;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;NINF;23.69;;3;1
URGENCES_P;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;M9999;5.02;;3;1
URGENCES_P;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N1220;0.5;;3;1
URGENCES_P;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N2120;0.4;;3;1
URGENCES_P;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N2500;1.06;;;
URGENCES_P;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N2620;0;;3;
URGENCES_P;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N3120;0.15;;;
URGENCES_P;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N9999;15.47;;;
URGENCES_P;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;NINF;12.84;;3;1
URGENCES_P;2022;860000223;CHU LA MILETRIE;860014208;M1140;6.76;;;0
URGENCES_P;2022;860000223;CHU LA MILETRIE;860014208;M9999;24.5;;3;1
URGENCES_P;2022;860000223;CHU LA MILETRIE;860014208;N1220;11.22;;;0
URGENCES_P;2022;860000223;CHU LA MILETRIE;860014208;N2120;2.83;;;0
URGENCES_P;2022;860000223;CHU LA MILETRIE;860014208;N2500;44.01;;;
URGENCES_P;2022;860000223;CHU LA MILETRIE;860014208;N3120;1.3;;;
URGENCES_P;2022;860000223;CHU LA MILETRIE;860014208;N9999;124.61;;;
URGENCES_P;2022;860000223;CHU LA MILETRIE;860014208;NINF;59.74;;;0
URGENCES_P;2022;860010321;POLYCLINIQUE DE POITIERS;860010313;M9999;;5;;
URGENCES_P;2022;860010321;POLYCLINIQUE DE POITIERS;860010313;N1220;4.04;;;
URGENCES_P;2022;860010321;POLYCLINIQUE DE POITIERS;860010313;N2120;0.5;;;
URGENCES_P;2022;860010321;POLYCLINIQUE DE POITIERS;860010313;N2500;2.92;;;
URGENCES_P;2022;860010321;POLYCLINIQUE DE POITIERS;860010313;N2620;2;;;
URGENCES_P;2022;860010321;POLYCLINIQUE DE POITIERS;860010313;N9999;20.07;;;
URGENCES_P;2022;860010321;POLYCLINIQUE DE POITIERS;860010313;NINF;10.61;;;
URGENCES_P;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;M9999;11.76;23;3;1
URGENCES_P;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;N1220;0.12;0;;0
URGENCES_P;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;N2120;3.48;0;2;1
URGENCES_P;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;N2500;37.4;0;;
URGENCES_P;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;N3120;1;0;;
URGENCES_P;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;N9999;100.79;0;;
URGENCES_P;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;NINF;49.25;0;1;1
URGENCES_P;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;M9999;5.47;;2;1
URGENCES_P;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N1220;1.7;;;
URGENCES_P;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N2120;1;;3;1
URGENCES_P;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N2500;9.99;;;
URGENCES_P;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N9999;25.14;;;
URGENCES_P;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;NINF;12.45;;3;1
URGENCES_P;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;M9999;7.44;;3;1
URGENCES_P;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;N2120;0.5;;;
URGENCES_P;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;N2500;3.99;;;
URGENCES_P;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;N9999;13.57;;;
URGENCES_P;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;NINF;9.08;;3;1
URGENCES_P;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;M9999;;5;;
URGENCES_P;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;N1220;15.69;;;
URGENCES_P;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;N2120;1;;;
URGENCES_P;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;N2500;6.79;;;
URGENCES_P;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;N2620;1;;;
URGENCES_P;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;N9999;46.39;;;
URGENCES_P;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;NINF;21.91;;;
URGENCES_P;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;M1140;1.66;;;0
URGENCES_P;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;M9999;5.43;;;0
URGENCES_P;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N1220;0.93;0;;0
URGENCES_P;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N2120;0.5;0;;0
URGENCES_P;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N2500;12.62;0;;
URGENCES_P;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N9999;38.77;0;;
URGENCES_P;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;NINF;16.82;0;;0
URGENCES_P;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;M1140;9;;;0
URGENCES_P;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;M9999;23.8;;3;1
URGENCES_P;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N1220;9.97;;;
URGENCES_P;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N2120;1.5;;;
URGENCES_P;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N2500;25.69;;;
URGENCES_P;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N9999;98.27;;;
URGENCES_P;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;NINF;45.9;;;
URGENCES_P;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;M9999;7.92;;;
URGENCES_P;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;N2120;0.4;;;
URGENCES_P;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;N2500;4.61;;;
URGENCES_P;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;N9999;20.01;;;
URGENCES_P;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;NINF;15;;;
URGENCES_P;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;M9999;3.59;;3;1
URGENCES_P;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N1220;0.55;;;
URGENCES_P;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N2120;0.55;;;
URGENCES_P;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N2500;5.11;;;
URGENCES_P;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N9999;21.32;;;
URGENCES_P;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;NINF;11.86;;;
URGENCES_P;2022;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N1220;3.71;;;
URGENCES_P;2022;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N2500;1.67;;;
URGENCES_P;2022;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N9999;24.91;;;
URGENCES_P;2022;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;NINF;17.75;;;
URGENCES_P;2022;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;M9999;0.6;;3;1
URGENCES_P;2022;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N1220;0.75;;3;1
URGENCES_P;2022;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N2120;0.3;;3;1
URGENCES_P;2022;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N2500;2.18;;;
URGENCES_P;2022;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N9999;13.92;;;
URGENCES_P;2022;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;NINF;7.87;;3;1
URGENCES_P;2022;890975527;CH AUXERRE;890000037;M1140;1;;;0
URGENCES_P;2022;890975527;CH AUXERRE;890000037;M3020;0.11;;;
URGENCES_P;2022;890975527;CH AUXERRE;890000037;M9999;20.55;;2;1
URGENCES_P;2022;890975527;CH AUXERRE;890000037;N1220;1.34;;2;1
URGENCES_P;2022;890975527;CH AUXERRE;890000037;N2120;2.41;;2;1
URGENCES_P;2022;890975527;CH AUXERRE;890000037;N2500;13.34;;;
URGENCES_P;2022;890975527;CH AUXERRE;890000037;N2620;11.6;;;0
URGENCES_P;2022;890975527;CH AUXERRE;890000037;N9999;76.21;;;
URGENCES_P;2022;890975527;CH AUXERRE;890000037;NINF;47.52;;2;1
URGENCES_P;2022;890975535;CH AVALLON;890000409;M9999;2.64;;;1
URGENCES_P;2022;890975535;CH AVALLON;890000409;N1220;3.04;;;0
URGENCES_P;2022;890975535;CH AVALLON;890000409;N2120;0.8;;;1
URGENCES_P;2022;890975535;CH AVALLON;890000409;N2500;4.42;;;
URGENCES_P;2022;890975535;CH AVALLON;890000409;N2620;0.7;;;0
URGENCES_P;2022;890975535;CH AVALLON;890000409;N3120;0.2;;;
URGENCES_P;2022;890975535;CH AVALLON;890000409;N9999;19.36;;;
URGENCES_P;2022;890975535;CH AVALLON;890000409;NINF;9.2;;1;1
URGENCES_P;2022;890975543;CH JOIGNY;890000417;M9999;11.4;;3;1
URGENCES_P;2022;890975543;CH JOIGNY;890000417;N1220;2.8;;3;1
URGENCES_P;2022;890975543;CH JOIGNY;890000417;N2120;0.7;;3;1
URGENCES_P;2022;890975543;CH JOIGNY;890000417;N2620;7.57;;3;
URGENCES_P;2022;890975543;CH JOIGNY;890000417;N9999;29.24;;;
URGENCES_P;2022;890975543;CH JOIGNY;890000417;NINF;18.17;;3;1
URGENCES_P;2022;890975550;CH SENS;890970569;M9999;13.1;;2;1
URGENCES_P;2022;890975550;CH SENS;890970569;N1220;4.27;;2;1
URGENCES_P;2022;890975550;CH SENS;890970569;N2120;0.3;;2;1
URGENCES_P;2022;890975550;CH SENS;890970569;N2500;19.73;;;
URGENCES_P;2022;890975550;CH SENS;890970569;N2620;13.99;;;0
URGENCES_P;2022;890975550;CH SENS;890970569;N9999;82.28;;;
URGENCES_P;2022;890975550;CH SENS;890970569;NINF;36.55;;2;1
URGENCES_P;2022;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;M9999;3.15;;3;1
URGENCES_P;2022;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N1220;0.41;;3;1
URGENCES_P;2022;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N2120;0.35;;;1
URGENCES_P;2022;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N2500;3.94;;;
URGENCES_P;2022;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N2620;;;3;0
URGENCES_P;2022;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N3120;0.1;;;
URGENCES_P;2022;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N9999;10.22;;;
URGENCES_P;2022;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;NINF;5.31;;;1
URGENCES_P;2022;900003039;HNFC SITE TREVENANS;900000365;M9999;20.83;0;2;1
URGENCES_P;2022;900003039;HNFC SITE TREVENANS;900000365;N1220;21.14;;;
URGENCES_P;2022;900003039;HNFC SITE TREVENANS;900000365;N2120;7.59;;;
URGENCES_P;2022;900003039;HNFC SITE TREVENANS;900000365;N2500;29.27;;;
URGENCES_P;2022;900003039;HNFC SITE TREVENANS;900000365;N2620;17;;;
URGENCES_P;2022;900003039;HNFC SITE TREVENANS;900000365;N9999;154.14;;;
URGENCES_P;2022;900003039;HNFC SITE TREVENANS;900000365;NINF;79.04;;;
URGENCES_P;2022;910000272;CH D ARPAJON;910110014;M1140;3;;;
URGENCES_P;2022;910000272;CH D ARPAJON;910110014;M9999;10.7;;;0
URGENCES_P;2022;910000272;CH D ARPAJON;910110014;N1220;1.17;;;0
URGENCES_P;2022;910000272;CH D ARPAJON;910110014;N2120;1.23;;;0
URGENCES_P;2022;910000272;CH D ARPAJON;910110014;N2500;16.38;;;
URGENCES_P;2022;910000272;CH D ARPAJON;910110014;N2620;6.77;;;0
URGENCES_P;2022;910000272;CH D ARPAJON;910110014;N9999;58.6;;;
URGENCES_P;2022;910000272;CH D ARPAJON;910110014;NINF;29.06;;;0
URGENCES_P;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;M1140;0.3;;;
URGENCES_P;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;M9999;8.11;;;
URGENCES_P;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N1220;2.25;;;
URGENCES_P;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N2120;1;;;
URGENCES_P;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N2500;6.09;;;
URGENCES_P;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N9999;24;;;
URGENCES_P;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;NINF;13.47;;;
URGENCES_P;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;M1140;2.96;;;
URGENCES_P;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;M9999;15.92;;;
URGENCES_P;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N1220;3;;;
URGENCES_P;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N2120;1.67;;;
URGENCES_P;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N2500;28.79;;;
URGENCES_P;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N2620;4.58;;;
URGENCES_P;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N9999;95.85;;;
URGENCES_P;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;NINF;46.3;;;
URGENCES_P;2022;910000306;CH D ORSAY;910110055;M9999;13.6;;;
URGENCES_P;2022;910000306;CH D ORSAY;910110055;N1220;1.68;;;
URGENCES_P;2022;910000306;CH D ORSAY;910110055;N2120;1.25;;;
URGENCES_P;2022;910000306;CH D ORSAY;910110055;N2500;8.83;;;
URGENCES_P;2022;910000306;CH D ORSAY;910110055;N2620;0.64;;;
URGENCES_P;2022;910000306;CH D ORSAY;910110055;N3120;0.42;;;
URGENCES_P;2022;910000306;CH D ORSAY;910110055;N9999;56.22;;;
URGENCES_P;2022;910000306;CH D ORSAY;910110055;NINF;37.82;;;
URGENCES_P;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;M9999;10.22;;3;1
URGENCES_P;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N1220;1;;2;1
URGENCES_P;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N2120;1;;2;1
URGENCES_P;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N2500;10.87;;;
URGENCES_P;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N9999;34.44;;;
URGENCES_P;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;NINF;21.57;;2;1
URGENCES_P;2022;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;M9999;8.79;;;
URGENCES_P;2022;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N1220;1;;;
URGENCES_P;2022;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N2120;1;;;
URGENCES_P;2022;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N2500;12.42;;;
URGENCES_P;2022;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N2620;6.5;;;
URGENCES_P;2022;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N9999;44.43;;;
URGENCES_P;2022;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;NINF;21.46;;;
URGENCES_P;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;M1140;5.78;0;;0
URGENCES_P;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;M3020;4.28;0;;
URGENCES_P;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;M9999;28.74;0;;0
URGENCES_P;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N1220;5;0;;
URGENCES_P;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N2120;3.3;0;;
URGENCES_P;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N2500;59.81;0;;
URGENCES_P;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N9999;218.44;0;;
URGENCES_P;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;NINF;133.03;0;;
URGENCES_P;2022;910300144;CMCO D EVRY;910000447;M9999;;4;;
URGENCES_P;2022;910300144;CMCO D EVRY;910000447;N1220;2.11;;;
URGENCES_P;2022;910300144;CMCO D EVRY;910000447;N2500;6;;;
URGENCES_P;2022;910300144;CMCO D EVRY;910000447;N2620;1.11;;;
URGENCES_P;2022;910300144;CMCO D EVRY;910000447;N3120;0.92;;;
URGENCES_P;2022;910300144;CMCO D EVRY;910000447;N9999;19.78;;;
URGENCES_P;2022;910300144;CMCO D EVRY;910000447;NINF;9.64;;;
URGENCES_P;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;M9999;;4;;
URGENCES_P;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N2120;1;;;
URGENCES_P;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N2500;4.83;;;
URGENCES_P;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N9999;25.62;;;
URGENCES_P;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;NINF;19.79;;;
URGENCES_P;2022;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;M9999;;4;;0
URGENCES_P;2022;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;N2120;0.83;;;0
URGENCES_P;2022;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;N2500;2;;;
URGENCES_P;2022;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;N2620;1;;;0
URGENCES_P;2022;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;N9999;9.83;;;
URGENCES_P;2022;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;NINF;6;;;0
