BOR;AN;FI;RS;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;dtETP_STAG;EFF_LIB
Q21;2022;810000448;POLYCLINIQUE FILIERIS STE BARBE CARMAU;750050759;2400;1.53;;;;;
Q21;2022;810000448;POLYCLINIQUE FILIERIS STE BARBE CARMAU;750050759;9999;4.85;;;;;
Q21;2022;810000505;CH ALBI;810000331;1000;3.9;;;;;
Q21;2022;810000505;CH ALBI;810000331;2000;115.86;;;29.49;0.06;
Q21;2022;810000505;CH ALBI;810000331;2100;111.42;;;29.49;0.06;
Q21;2022;810000505;CH ALBI;810000331;2300;2;;;;;
Q21;2022;810000505;CH ALBI;810000331;2400;1.34;;;;;
Q21;2022;810000505;CH ALBI;810000331;2500;1.1;;;;;
Q21;2022;810000505;CH ALBI;810000331;9999;119.76;;;29.49;0.06;
Q21;2022;810000513;CH DE GAILLAC;810000349;1000;0.04;;;;;
Q21;2022;810000513;CH DE GAILLAC;810000349;2000;6.35;;;0.16;;
Q21;2022;810000513;CH DE GAILLAC;810000349;2100;3.74;;;0.16;;
Q21;2022;810000513;CH DE GAILLAC;810000349;2400;2.11;;;;;
Q21;2022;810000513;CH DE GAILLAC;810000349;2500;0.5;;;;;
Q21;2022;810000513;CH DE GAILLAC;810000349;9999;6.39;;;0.16;;
Q21;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;2000;134.29;;;34.53;6.43;18
Q21;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;2100;134.29;;;34.53;6.43;18
Q21;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;9999;134.29;;;34.53;6.43;18
Q21;2022;810000539;CH GRAULHET;810000398;2000;2.47;;;;;2
Q21;2022;810000539;CH GRAULHET;810000398;2100;2.47;;;;;2
Q21;2022;810000539;CH GRAULHET;810000398;9999;2.47;;;;;2
Q21;2022;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;2000;1.42;;;;;
Q21;2022;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;2400;1.42;;;;;
Q21;2022;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;9999;1.42;;;;;
Q21;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;2000;52.63;;;6.29;;4
Q21;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;2100;35.12;;;5.07;;4
Q21;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;2200;13.7;;;1.22;;
Q21;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;2400;3.31;;;;;
Q21;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;2500;0.5;;;;;
Q21;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;9999;52.63;;;6.29;;4
Q21;2022;810003368;CL CLAUDE BERNARD UDM CASTRES;810000471;2000;;;;;;5
Q21;2022;810003368;CL CLAUDE BERNARD UDM CASTRES;810000471;2100;;;;;;5
Q21;2022;810003368;CL CLAUDE BERNARD UDM CASTRES;810000471;9999;;;;;;5
Q21;2022;810003954;CENTRE CRPA VALENCE D'ALBIGEOIS;810099903;2000;4.54;;;;;
Q21;2022;810003954;CENTRE CRPA VALENCE D'ALBIGEOIS;810099903;2400;4.54;;;;;
Q21;2022;810003954;CENTRE CRPA VALENCE D'ALBIGEOIS;810099903;9999;4.54;;;;;
Q21;2022;810004200;CL SSR KORIAN LE CHATEAU;750056335;2000;3.77;;;;;
Q21;2022;810004200;CL SSR KORIAN LE CHATEAU;750056335;2400;3.77;;;;;
Q21;2022;810004200;CL SSR KORIAN LE CHATEAU;750056335;9999;3.77;;;;;
Q21;2022;810007989;HAD KORIAN PAYS D'OVALIE;750056335;2000;1.1;;;;;
Q21;2022;810007989;HAD KORIAN PAYS D'OVALIE;750056335;2300;1.1;;;;;
Q21;2022;810007989;HAD KORIAN PAYS D'OVALIE;750056335;9999;1.1;;;;;
Q21;2022;810011197;CL CLAUDE BERNARD UAD LAVAUR;810000471;2000;;;;;;5
Q21;2022;810011197;CL CLAUDE BERNARD UAD LAVAUR;810000471;2100;;;;;;5
Q21;2022;810011197;CL CLAUDE BERNARD UAD LAVAUR;810000471;9999;;;;;;5
Q21;2022;810099838;CHIC CASTRES MAZAMET SITE MONGES;810000380;2000;2.68;;;;;
Q21;2022;810099838;CHIC CASTRES MAZAMET SITE MONGES;810000380;2400;1.98;;;;;
Q21;2022;810099838;CHIC CASTRES MAZAMET SITE MONGES;810000380;2500;0.7;;;;;
Q21;2022;810099838;CHIC CASTRES MAZAMET SITE MONGES;810000380;9999;2.68;;;;;
Q21;2022;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;1000;1.12;;;;;
Q21;2022;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;2000;38.61;;;4.16;;
Q21;2022;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;2200;38.61;;;4.16;;
Q21;2022;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;9999;39.73;;;4.16;;
Q21;2022;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;2000;1;;;;;
Q21;2022;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;2500;1;;;;;
Q21;2022;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;9999;1;;;;;
Q21;2022;810101170;CL TOULOUSE LAUTREC;810101162;2000;5.15;;;;;49
Q21;2022;810101170;CL TOULOUSE LAUTREC;810101162;2100;2.48;;;;;48
Q21;2022;810101170;CL TOULOUSE LAUTREC;810101162;2400;2.67;;;;;1
Q21;2022;810101170;CL TOULOUSE LAUTREC;810101162;9999;5.15;;;;;49
Q21;2022;810101444;POLYCL DU SIDOBRE;810000992;2000;5.85;;;;;49
Q21;2022;810101444;POLYCL DU SIDOBRE;810000992;2100;5.85;;;;;49
Q21;2022;810101444;POLYCL DU SIDOBRE;810000992;9999;5.85;;;;;49
Q21;2022;810101741;CL CLAUDE BERNARD UAD CASTRES;810000471;2000;;;;;;5
Q21;2022;810101741;CL CLAUDE BERNARD UAD CASTRES;810000471;2100;;;;;;5
Q21;2022;810101741;CL CLAUDE BERNARD UAD CASTRES;810000471;9999;;;;;;5
Q21;2022;810101758;CL CLAUDE BERNARD UAD GRAULHET;810000471;2000;;;;;;5
Q21;2022;810101758;CL CLAUDE BERNARD UAD GRAULHET;810000471;2100;;;;;;5
Q21;2022;810101758;CL CLAUDE BERNARD UAD GRAULHET;810000471;9999;;;;;;5
Q21;2022;810102947;CL CLAUDE BERNARD UAD LESCURE;810000471;2000;;;;;;5
Q21;2022;810102947;CL CLAUDE BERNARD UAD LESCURE;810000471;2100;;;;;;5
Q21;2022;810102947;CL CLAUDE BERNARD UAD LESCURE;810000471;9999;;;;;;5
Q21;2022;820000032;CH MONTAUBAN;820000016;1000;0.9;;;;;
Q21;2022;820000032;CH MONTAUBAN;820000016;2000;138.56;;;45.75;2.09;
Q21;2022;820000032;CH MONTAUBAN;820000016;2100;124.76;;;39.31;2.09;
Q21;2022;820000032;CH MONTAUBAN;820000016;2200;7.98;;;4.62;;
Q21;2022;820000032;CH MONTAUBAN;820000016;2300;1.74;;;0.66;;
Q21;2022;820000032;CH MONTAUBAN;820000016;2400;3.37;;;1.16;;
Q21;2022;820000032;CH MONTAUBAN;820000016;2500;0.71;;;;;
Q21;2022;820000032;CH MONTAUBAN;820000016;9999;139.46;;;45.75;2.09;
Q21;2022;820000040;CL CROIX ST MICHEL;820000081;1000;2.8;;;;;
Q21;2022;820000040;CL CROIX ST MICHEL;820000081;2000;1.12;;;;;50
Q21;2022;820000040;CL CROIX ST MICHEL;820000081;2100;1.12;;;;;50
Q21;2022;820000040;CL CROIX ST MICHEL;820000081;9999;3.92;;;;;50
Q21;2022;820000057;CL PONT DE CHAUME;820000131;2000;5.96;;;;;105
Q21;2022;820000057;CL PONT DE CHAUME;820000131;2100;5.96;;;;;105
Q21;2022;820000057;CL PONT DE CHAUME;820000131;9999;5.96;;;;;105
Q21;2022;820000065;CL DU DR HONORE CAVE;820000156;2000;1.34;;;1;;57
Q21;2022;820000065;CL DU DR HONORE CAVE;820000156;2100;1.34;;;1;;57
Q21;2022;820000065;CL DU DR HONORE CAVE;820000156;9999;1.34;;;1;;57
Q21;2022;820000198;CHI CASTELSARRASIN MOISSAC SITE CASTE;820004950;2000;2.6;;;;;
Q21;2022;820000198;CHI CASTELSARRASIN MOISSAC SITE CASTE;820004950;2400;2.6;;;;;
Q21;2022;820000198;CHI CASTELSARRASIN MOISSAC SITE CASTE;820004950;9999;2.6;;;;;
Q21;2022;820000412;MRC CHATEAU DE LONGUES AYGUES;820000560;2000;2.02;;;;;
Q21;2022;820000412;MRC CHATEAU DE LONGUES AYGUES;820000560;2400;2.02;;;;;
Q21;2022;820000412;MRC CHATEAU DE LONGUES AYGUES;820000560;9999;2.02;;;;;
Q21;2022;820000420;CH TURENNE;820000206;2000;0.9;;;;;4
Q21;2022;820000420;CH TURENNE;820000206;2400;0.9;;;;;4
Q21;2022;820000420;CH TURENNE;820000206;9999;0.9;;;;;4
Q21;2022;820000438;USLD CH CAUSSADE;820000214;2000;1.25;;;;;
Q21;2022;820000438;USLD CH CAUSSADE;820000214;2500;1.25;;;;;
Q21;2022;820000438;USLD CH CAUSSADE;820000214;9999;1.25;;;;;
Q21;2022;820000461;CH DES DEUX RIVES;820000248;2000;3.15;;;;;10
Q21;2022;820000461;CH DES DEUX RIVES;820000248;2400;2;;;;;5
Q21;2022;820000461;CH DES DEUX RIVES;820000248;2500;1.15;;;;;5
Q21;2022;820000461;CH DES DEUX RIVES;820000248;9999;3.15;;;;;10
Q21;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;1000;1;;;;;
Q21;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;2000;22.26;;;;;
Q21;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;2100;21.26;;;;;
Q21;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;2300;1;;;;;
Q21;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;9999;23.26;;;;;
Q21;2022;820002350;CENTRE MIDI GASCOGNE;820000578;2000;7.6;;;;;
Q21;2022;820002350;CENTRE MIDI GASCOGNE;820000578;2400;7.6;;;;;
Q21;2022;820002350;CENTRE MIDI GASCOGNE;820000578;9999;7.6;;;;;
Q21;2022;820003218;CL SSR LA PINEDE;820008142;2000;5.1;;;;;14
Q21;2022;820003218;CL SSR LA PINEDE;820008142;2400;5.1;;;;;14
Q21;2022;820003218;CL SSR LA PINEDE;820008142;9999;5.1;;;;;14
Q21;2022;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;2000;0.55;;;;;
Q21;2022;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;2200;0.55;;;;;
Q21;2022;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;9999;0.55;;;;;
Q21;2022;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;2000;14.45;;;1.54;;
Q21;2022;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;2100;2;;;;;
Q21;2022;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;2200;12.45;;;1.54;;
Q21;2022;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;9999;14.45;;;1.54;;
Q21;2022;820005791;CL PONT DE CHAUME UAD CASTELSARRASIN;820000131;2000;;;;;;1
Q21;2022;820005791;CL PONT DE CHAUME UAD CASTELSARRASIN;820000131;2100;;;;;;1
Q21;2022;820005791;CL PONT DE CHAUME UAD CASTELSARRASIN;820000131;9999;;;;;;1
Q21;2022;820005908;SERVICE PIJ MONTAUBAN ASEI;310781562;2000;0.24;;;;;
Q21;2022;820005908;SERVICE PIJ MONTAUBAN ASEI;310781562;2200;0.24;;;;;
Q21;2022;820005908;SERVICE PIJ MONTAUBAN ASEI;310781562;9999;0.24;;;;;
Q21;2022;820007102;GROUPE ONCORAD PONT DE CHAUME;310797519;2000;;;;;;5
Q21;2022;820007102;GROUPE ONCORAD PONT DE CHAUME;310797519;2100;;;;;;5
Q21;2022;820007102;GROUPE ONCORAD PONT DE CHAUME;310797519;9999;;;;;;5
Q21;2022;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;2000;0.5;;;;;
Q21;2022;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;2500;0.5;;;;;
Q21;2022;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;9999;0.5;;;;;
Q21;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;1000;1.57;;;;;
Q21;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;2000;41.22;;;1.27;;
Q21;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;2100;41.22;;;1.27;;
Q21;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;9999;42.79;;;1.27;;
Q21;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;1000;1.63;;;;;
Q21;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2000;100.49;;;15.13;;
Q21;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2100;94.53;;;15.13;;
Q21;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2200;5.46;;;;;
Q21;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2400;0.5;;;;;
Q21;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;9999;102.12;;;15.13;;
Q21;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;2000;79.13;;3.99;15;;
Q21;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;2100;79.13;;3.99;15;;
Q21;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;9999;79.13;;3.99;15;;
Q21;2022;830000303;HOPITAL LEON BERARD;830100541;2000;20.54;;;;;
Q21;2022;830000303;HOPITAL LEON BERARD;830100541;2400;20.54;;;;;
Q21;2022;830000303;HOPITAL LEON BERARD;830100541;9999;20.54;;;;;
Q21;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;1000;2.87;0;0;0.66;0;0
Q21;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;2000;141.36;0;4.32;31.23;6.19;32
Q21;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;2100;128.39;0;4.32;31.23;6.19;32
Q21;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;2200;12.97;0;0;0;0;0
Q21;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;9999;144.23;0;4.32;31.89;6.19;32
Q21;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;2000;23.7;;0.3;4.37;0.54;
Q21;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;2100;22.3;;0.1;4.37;0.54;
Q21;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;2200;0.4;;;;;
Q21;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;2500;1;;0.2;;;
Q21;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;9999;23.7;;0.3;4.37;0.54;
Q21;2022;830000345;CHITS CH SAINTE MUSSE;830100616;2000;297.05;;;99;14;
Q21;2022;830000345;CHITS CH SAINTE MUSSE;830100616;2100;279.76;;;94;14;
Q21;2022;830000345;CHITS CH SAINTE MUSSE;830100616;2200;17.29;;;5;;
Q21;2022;830000345;CHITS CH SAINTE MUSSE;830100616;9999;297.05;;;99;14;
Q21;2022;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;1000;3.03;;;;;
Q21;2022;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;2000;31.17;;;;;
Q21;2022;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;2100;3.2;;;;;
Q21;2022;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;2200;27.97;;;;;
Q21;2022;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;9999;34.2;;;;;
Q21;2022;830003877;CLINIQUE LA BASTIDE;920030921;2000;5.04;;;;;
Q21;2022;830003877;CLINIQUE LA BASTIDE;920030921;2200;5.04;;;;;
Q21;2022;830003877;CLINIQUE LA BASTIDE;920030921;9999;5.04;;;;;
Q21;2022;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;2000;2.99;0;0;0;;0
Q21;2022;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;2400;2.49;0;0;0;;0
Q21;2022;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;2500;0.5;0;0;0;;0
Q21;2022;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;9999;2.99;0;0;0;;0
Q21;2022;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;2000;2;;;;;
Q21;2022;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;2300;2;;;;;
Q21;2022;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;9999;2;;;;;
Q21;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;2000;5.17;;;;;
Q21;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;2100;5.17;;;;;
Q21;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;9999;5.17;;;;;
Q21;2022;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;2000;1;;1;;;4
Q21;2022;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;2100;1;;1;;;4
Q21;2022;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;9999;1;;1;;;4
Q21;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;2000;0.91;;;;;3
Q21;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;2100;0.91;;;;;3
Q21;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;9999;0.91;;;;;3
Q21;2022;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;2000;0.58;;;;;
Q21;2022;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;2500;0.58;;;;;
Q21;2022;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;9999;0.58;;;;;
Q21;2022;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;2000;2;;;;;
Q21;2022;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;2100;2;;;;;
Q21;2022;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;9999;2;;;;;
Q21;2022;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;2000;0.25;;;;;3
Q21;2022;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;2100;0.12;;;;;3
Q21;2022;830015970;;830003695;2400;0.13;;;;;
Q21;2022;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;9999;0.25;;;;;3
Q21;2022;830016556;CLINIQUE LES ESPERELS;830000451;2000;1.47;;;;;4
Q21;2022;830016556;CLINIQUE LES ESPERELS;830000451;2500;1.47;;;;;4
Q21;2022;830016556;CLINIQUE LES ESPERELS;830000451;9999;1.47;;;;;4
Q21;2022;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;2000;1;;;;;2
Q21;2022;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;2100;1;;;;;2
Q21;2022;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;9999;1;;;;;2
Q21;2022;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;2000;7.1;;;;;
Q21;2022;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;2400;5.21;;;;;
Q21;2022;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;2500;1.89;;;;;
Q21;2022;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;9999;7.1;;;;;
Q21;2022;830017497;KORIAN LE GOLFE;830004958;2000;2.16;0;0;0;0;2
Q21;2022;830017497;KORIAN LE GOLFE;830004958;2200;2.16;0;0;0;0;2
Q21;2022;830017497;KORIAN LE GOLFE;830004958;9999;2.16;0;0;0;0;2
Q21;2022;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;2000;;;;;;2
Q21;2022;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;2100;;;;;;2
Q21;2022;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;9999;;;;;;2
Q21;2022;830019600;HAD CAP DOMICILE;830000063;2000;2.4;;;;;
Q21;2022;830019600;HAD CAP DOMICILE;830000063;2300;2.4;;;;;
Q21;2022;830019600;HAD CAP DOMICILE;830000063;9999;2.4;;;;;
Q21;2022;830100012;APHP HOPITAL SAN SALVADOUR;750712184;1000;1.83;0;;0;0;
Q21;2022;830100012;APHP HOPITAL SAN SALVADOUR;750712184;2000;6.35;0.02;;0.22;0;
Q21;2022;830100012;APHP HOPITAL SAN SALVADOUR;750712184;2100;1;0.02;;0.22;0;
Q21;2022;830100012;APHP HOPITAL SAN SALVADOUR;750712184;2400;3.06;0;;0;0;
Q21;2022;830100012;APHP HOPITAL SAN SALVADOUR;750712184;2500;2.29;0;;0;0;
Q21;2022;830100012;APHP HOPITAL SAN SALVADOUR;750712184;9999;8.18;0.02;;0.22;0;
Q21;2022;830100087;CCV DE SAINT RAPHAEL LA CHENEVIERE;920030269;2000;9.23;;;;;
Q21;2022;830100087;CCV DE SAINT RAPHAEL LA CHENEVIERE;920030269;2400;9.23;;;;;
Q21;2022;830100087;CCV DE SAINT RAPHAEL LA CHENEVIERE;920030269;9999;9.23;;;;;
Q21;2022;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;2000;12.25;;;;;77
Q21;2022;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;2100;12.25;;;;;77
Q21;2022;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;9999;12.25;;;;;77
Q21;2022;830100251;CLINIQUE DU CAP D'OR;830000063;2000;6.03;;;1;;56
Q21;2022;830100251;CLINIQUE DU CAP D'OR;830000063;2100;6.03;;;1;;56
Q21;2022;830100251;CLINIQUE DU CAP D'OR;830000063;9999;6.03;;;1;;56
Q21;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;2000;2.2;;;;;95
Q21;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;2100;2.2;;;;;95
Q21;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;9999;2.2;;;;;95
Q21;2022;830100327;CLINIQUE LES LAURIERS;830000105;2000;0;;;0;;59
Q21;2022;830100327;CLINIQUE LES LAURIERS;830000105;2100;0;;;0;;59
Q21;2022;830100327;CLINIQUE LES LAURIERS;830000105;9999;0;;;0;;59
Q21;2022;830100335;CLINIQUE LES OLIVIERS;920030269;2000;3.56;;;;;
Q21;2022;830100335;CLINIQUE LES OLIVIERS;920030269;2400;3.56;;;;;
Q21;2022;830100335;CLINIQUE LES OLIVIERS;920030269;9999;3.56;;;;;
Q21;2022;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;2000;1.5;;;;;89
Q21;2022;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;2100;1.5;;;;;89
Q21;2022;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;9999;1.5;;;;;89
Q21;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;2000;3.16;;;;;74
Q21;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;2100;;;;;;74
Q21;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;2300;3.16;;;;;
Q21;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;9999;3.16;;;;;74
Q21;2022;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;2000;1.05;;;;;47
Q21;2022;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;2100;1.05;;;;;47
Q21;2022;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;9999;1.05;;;;;47
Q21;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;2000;20.3;0;0;0;0;121
Q21;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;2100;20.3;0;0;0;0;119
Q21;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;2200;;;;;;2
Q21;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;9999;20.3;0;0;0;0;121
Q21;2022;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;2000;0.75;;;;;4
Q21;2022;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;2200;0.75;;;;;4
Q21;2022;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;9999;0.75;;;;;4
Q21;2022;830100459;CLINIQUE SAINT MICHEL;830000212;2000;1.93;;;;;100
Q21;2022;830100459;CLINIQUE SAINT MICHEL;830000212;2100;1.93;;;;;100
Q21;2022;830100459;CLINIQUE SAINT MICHEL;830000212;9999;1.93;;;;;100
Q21;2022;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;2000;1.25;;;;;60
Q21;2022;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;2100;1.25;;;;;60
Q21;2022;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;9999;1.25;;;;;60
Q21;2022;830100558;HOPITAL RENEE SABRAN HYERES;690781810;1000;1.86;0.16;;1.78;;
Q21;2022;830100558;HOPITAL RENEE SABRAN HYERES;690781810;2000;24.6;0.07;;4.04;1.51;
Q21;2022;830100558;HOPITAL RENEE SABRAN HYERES;690781810;2100;18.12;0.07;;4.04;1.51;
Q21;2022;830100558;HOPITAL RENEE SABRAN HYERES;690781810;2200;0.02;0;;0;;
Q21;2022;830100558;HOPITAL RENEE SABRAN HYERES;690781810;2400;6.46;0;;0;;
Q21;2022;830100558;HOPITAL RENEE SABRAN HYERES;690781810;9999;26.46;0.23;;5.82;1.51;
Q21;2022;830100574;HIA SAINTE ANNE;750821092;2000;152.6;9.6;;73.6;;
Q21;2022;830100574;HIA SAINTE ANNE;750821092;2100;148.5;9.1;;71.2;;
Q21;2022;830100574;HIA SAINTE ANNE;750821092;2200;4.1;0.5;;2.4;;
Q21;2022;830100574;HIA SAINTE ANNE;750821092;9999;152.6;9.6;;73.6;;
Q21;2022;830100582;CENTRE DE RADIOTHERAPIE SAINT LOUIS;750721334;2000;8.44;;;0.42;;
Q21;2022;830100582;CENTRE DE RADIOTHERAPIE SAINT LOUIS;750721334;2100;8.44;;;0.42;;
Q21;2022;830100582;CENTRE DE RADIOTHERAPIE SAINT LOUIS;750721334;9999;8.44;;;0.42;;
Q21;2022;830100608;CHITS CH GEORGE SAND;830100616;2000;36.94;;;;;
Q21;2022;830100608;CHITS CH GEORGE SAND;830100616;2100;24.98;;;;;
Q21;2022;830100608;CHITS CH GEORGE SAND;830100616;2200;11.96;;;;;
Q21;2022;830100608;CHITS CH GEORGE SAND;830100616;9999;36.94;;;;;
Q21;2022;830100624;CTRE MED ET READAP DES MTS TOULONNAIS;920030913;2000;8.7;;;;;
Q21;2022;830100624;CTRE MED ET READAP DES MTS TOULONNAIS;920030913;2400;8.7;;;;;
