BOR;AN;FI;RS;FI_EJ;UNI;LIT;LIT_PROXI;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;ETPSAL_MED;EFFLIB_MED;ETPSAL_INFSP;EFFLIB_INFSP;ETPSAL_INFNS;EFFLIB_INFNS;ETPSAL_AID;EFFLIB_AID;ETPSAL_KINE;EFFLIB_KINE;ETPSAL_APNM;EFFLIB_APNM
REA;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;REAADU;15;;5490;1021;1055;43;5641;11;41;143;;;2;;43.73;;37.18;;;;2.83;
REA;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;SITOT;24;;6328;1609;;;4795;;;;;;;;;;;;;;;
REA;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;SURVADU;8;0;2920;28;;;124;;;;;;2;;43.73;;37.18;;;;2.83;
REA;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;SURVENF;4;;1460;807;;;2519;;;;2.27;;;;7.77;;3.8;;;;0.5;
REA;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;USIC;16;;5840;1410;;;4795;;;;;;0.67;;17.43;;16.83;;;;0.3;
REA;2022;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;AUTSI;8;;2920;123;;;1041;;;;6;;;;19.21;;10.43;;1;;;3
REA;2022;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;SITOT;8;;2920;123;;;1041;;;;;;;;;;;;;;;
REA;2022;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;SURVADU;12;;4380;104;;;3352;;;;;;;;;;;;;;;
REA;2022;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;REAADU;8;;2920;1527;1554;8;14668;71;42;346;2;;0;;12;;8;;0;;3.5;
REA;2022;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;SURVADU;12;12;4380;1088;;;4494;;;;2;;;;;;12;;0;;3.5;
REA;2022;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;SITOT;12;;4260;996;;;3204;;;;;;;;;;;;;;;
REA;2022;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;SURVADU;20;;7300;624;;;2000;;;;;5;;;10.6;;4.8;;;1;3;
REA;2022;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;USIC;12;;4260;996;;;3204;;;;;9;0.25;;11.66;;7.8;;;1;2;
REA;2022;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;SURVADU;6;;2190;114;;;824;;;;0;1;;;;;;;;;;
REA;2022;770790707;CLINIQUE DE TOURNAN;770000719;SURVADU;6;;2190;280;;;1263;;;;;4;;;3.06;;3.92;;;;;
REA;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;REAADU;10;;2891;306;318;14;2109;8;37;39;6.16;;;;28.24;;18.79;;0.45;;4.79;
REA;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;SITOT;12;;3010;728;;;2425;;;;;;;;;;;;;;;
REA;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;SIUNV;6;;1867;412;;;1529;;;;1.29;;;;2.82;;2.15;;;;1.1;
REA;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;SURVENF;4;;1460;174;;;642;;;;0.72;;1.8;;4.18;;;;;;;
REA;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;USIC;6;;1143;316;;;896;;;;0.88;;;;5.82;;5.91;;;;1.13;
REA;2022;780000295;CHI DE MEULAN LES MUREAUX;780002697;REAADU;6;;2190;186;186;10;1439;7;45;42;3.73;;;;12.26;;8.67;;;;1;
REA;2022;780000295;CHI DE MEULAN LES MUREAUX;780002697;SURVADU;2;2;730;156;;;560;;;;1.24;;;;4.09;;2.89;;;;;
REA;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;REAADU;20;;6356;674;700;52;4656;4;38;63;8.63;;;;11.51;;8.41;;;;0.87;
REA;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;SITOT;18;;5372;1243;;;4084;;;;;;;;;;;;;;;
REA;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;SIUNV;6;;2124;490;;;1520;;;;1.9;;;;;;;;;;;
REA;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;SURVADU;2;;712;219;;;164;;;;;;;;;;;;;;;
REA;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;USIC;12;;3248;753;;;2564;;;;3.5;;;;42.91;;23.5;;;;6.3;
REA;2022;780000329;CH DE RAMBOUILLET;780110052;REAADU;8;;2892;218;227;8;2092;8;42;39;5;;;;17.65;;11.82;;0.3;;3;
REA;2022;780000329;CH DE RAMBOUILLET;780110052;SURVADU;8;8;2774;418;;;1677;;;;2.4;;;;11.65;;11.65;;;;3;
REA;2022;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;SITOT;16;;5840;1343;;;4950;;;;;;;;;;;;;;;
REA;2022;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;SURVADU;12;;4380;455;;;2099;;;;;7;;;;;;;;;;
REA;2022;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;USIC;16;;5840;1343;;;4950;;;;;8;;;;;;;;;;
REA;2022;780300125;CLINIQUE DE LA REGION MANTAISE;780000535;SURVADU;6;;2052;314;;;1372;;;;;4;0.5;;4;;4;;0.1;;;
REA;2022;780300208;CLINIQUE SAINT LOUIS;780000576;SURVADU;4;;1460;220;;;1491;;;;0.5;;;;0.5;;0.5;;;;0.2;
REA;2022;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;SURVADU;6;0;2190;421;;;1224;;;;;13;;;4.16;;3.14;;;;;
REA;2022;780300406;HOPITAL PRIVE DE PARLY II;780018032;REAADU;10;;3892;697;714;6;2966;21;35;68;;6;;;26.09;;13.66;;;;;
REA;2022;780300406;HOPITAL PRIVE DE PARLY II;780018032;SITOT;12;;3332;1343;;;2839;;;;;;;;;;;;;;;
REA;2022;780300406;HOPITAL PRIVE DE PARLY II;780018032;SURVADU;13;;1837;743;;;2501;;;;;6;;;;;;;;;;
REA;2022;780300406;HOPITAL PRIVE DE PARLY II;780018032;USIC;12;;3332;1343;;;2839;;;;;4;;;10.27;;4.72;;;;;
REA;2022;780300414;CH PRIVE DE L EUROPE;780000675;REAADU;8;;2668;194;201;12;2992;15;43;63;4;;1;1;12;12;8;8;1;1;4;4
REA;2022;780300414;CH PRIVE DE L EUROPE;780000675;SITOT;10;;3650;377;;;2982;;;;;;;;;;;;;;;
REA;2022;780300414;CH PRIVE DE L EUROPE;780000675;SURVADU;14;;5110;419;;;3486;;;;4;;1;1;12;12;10;10;1;1;4;4
REA;2022;780300414;CH PRIVE DE L EUROPE;780000675;USIC;10;;3650;377;;;2982;;;;5;;1;1;6;6;4;4;1;1;4;4
REA;2022;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;REAADU;11;;4015;288;294;6;3026;22;48;53;0;4;0;0;21;0;9.7;0;0;;2.5;2
REA;2022;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;SURVADU;15;15;5475;542;;;4295;;;;0;4;0;0;8;0;7.22;0;0;;2;
REA;2022;780300455;CH PRIVE DU MONTGARDE;780000717;SURVADU;4;;1460;83;;;618;;;;0.51;;;;;;;;;;;
REA;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;AUTSI;15;;;439;;;5543;;;;0;;;;;;;;;;;
REA;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;REAADU;16;;;839;870;60;5435;10;53;86;17.47;;1.2;;53.4;;34.2;;;;2.3;
REA;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;SITOT;33;;;2043;;;12175;;;;;;;;;;;;;;;
REA;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;SIUNV;6;;;636;;;3624;;;;2.75;;1;;11.5;;12;;;;4.6;
REA;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;SURVADU;12;;;845;;;5947;;;;1.6;;;;;;;;;;;
REA;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;SURVENF;4;;;863;;;2586;;;;0;;;;;;;;;;;
REA;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;USIC;12;;;968;;;3008;;;;4.7;;1;;14.2;;11.1;;;;;
REA;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;REAADU;10;;3650;860;873;341;3515;5;24;135;5.09;;0.75;;27.42;;17.16;;0.6;;3.48;
REA;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;SITOT;18;0;6570;1637;;;5491;;;;;;;;;;;;;;;
REA;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;SIUNV;4;0;1460;509;;;1373;;;;4.19;;1;;6.45;;6.94;;;;0.92;
REA;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;SURVADU;5;5;1825;118;;;573;;;;;;0.25;;3;;3.8;;;;1;
REA;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;USIC;14;0;5110;1128;;;4118;;;;9.96;;0.6;;14.67;;11.63;;0.15;;0.25;
REA;2022;790009948;POLYCLINIQUE D'INKERMANN;790001242;REAADU;;;;1;1;0;12;0;35;1;;;;;;;;;;;;
REA;2022;790009948;POLYCLINIQUE D'INKERMANN;790001242;SURVADU;8;0;2920;564;;;1304;;;;1;;;;7;;3;;;;;
REA;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;SURVADU;8;0;2920;336;;;2019;;;;0.62;0;0.5;;11.41;;6.26;;0;;2.35;
REA;2022;800000143;CH ABBEVILLE;800000028;REAADU;8;;2348;339;350;18;1770;7;37;33;4.59;;0.5;;20.9;;13.94;;0.24;;2;
REA;2022;800000143;CH ABBEVILLE;800000028;SITOT;6;;2476;612;;;1912;;;;;;;;;;;;;;;
REA;2022;800000143;CH ABBEVILLE;800000028;SURVADU;4;;316;74;;;186;;;;;;0.13;;2.84;;2.84;;;;0.36;
REA;2022;800000143;CH ABBEVILLE;800000028;USIC;6;;2476;612;;;1912;;;;0.72;;0.35;;7.93;;9.35;;;;0.36;
REA;2022;800000226;CH DOULLENS;800000069;SURVADU;6;0;2190;211;;;1602;;;;1.3;;0.1;;6.3;;6.56;;;;0.05;
REA;2022;800000432;CH PÉRONNE;800000093;SURVADU;4;0;1460;120;;;769;;;;3.88;;;;4.61;;2;;0.05;;0.25;
REA;2022;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;SURVADU;6;;2190;376;;;1445;;;;2;2;;;5;;3;;;;;
REA;2022;800006124;CHU AMIENS SUD;800000044;AUTSI;34;;12410;1051;;;11235;;;;5.06;;1.75;;40.3;;24.19;;;;5.26;
REA;2022;800006124;CHU AMIENS SUD;800000044;REAADU;52;;18980;2517;2668;100;18869;29;44;156;27.22;;3.17;;136.77;;81.22;;;;8.11;
REA;2022;800006124;CHU AMIENS SUD;800000044;REAENF;8;;2920;233;246;16;1398;39;;;1.49;;1.94;;5.41;;6.03;;;;0.39;
REA;2022;800006124;CHU AMIENS SUD;800000044;SITOT;57;;20805;3518;;;18462;;;;;;;;;;;;;;;
REA;2022;800006124;CHU AMIENS SUD;800000044;SIUNV;9;;3285;944;;;2728;;;;1.69;;0.42;;9.48;;9.02;;;;0.5;
REA;2022;800006124;CHU AMIENS SUD;800000044;SURVADU;30;;10950;1615;;;6064;;;;0.96;;1;;25.75;;22.07;;;;1;
REA;2022;800006124;CHU AMIENS SUD;800000044;SURVENF;8;;2920;666;;;1912;;;;1.01;;4.63;;7.7;;6.08;;;;0.1;
REA;2022;800006124;CHU AMIENS SUD;800000044;USIC;14;;5110;1523;;;4499;;;;3.59;;1;;17.13;;17.19;;;;2;
REA;2022;800009466;POLYCLINIQUE DE PICARDIE;800002982;SURVADU;9;0;3285;750;;;3882;;;;0;9;;;9.6;;8.4;;;;;
REA;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;AUTSI;15;;5475;1315;;;4285;;;;;;0;;12.17;;2.23;;0;;1;
REA;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;SITOT;15;;5475;1315;;;4285;;;;;;;;;;;;;;;
REA;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;SURVADU;13;;4745;434;;;1893;;;;1.32;;;;3.48;;5;;;;;
REA;2022;800013179;CLINIQUE DE L'EUROPE;800013138;SURVADU;6;;2190;311;;;1682;;;;0.3;10;;;5.6;;5.6;;;1;0.25;1
REA;2022;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;SITOT;10;;3650;746;;;2813;;;;;;;;;;;;;;;
REA;2022;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;SURVADU;16;;5840;1159;;;4005;;;;;;;;5.99;;4.29;;;;1.84;
REA;2022;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;USIC;10;;3650;746;;;2813;;;;;17;0;;7.23;;2.2;;;;2.07;
REA;2022;810000224;CL CLAUDE BERNARD;810000471;AUTSI;4;;1460;693;;;2042;;;;0;10;;;6.25;0;4.33;0;;;;
REA;2022;810000224;CL CLAUDE BERNARD;810000471;REAADU;8;;2920;306;320;27;2199;11;48;97;0;7;0.5;0;15.52;0;13;0;;;;
REA;2022;810000224;CL CLAUDE BERNARD;810000471;SITOT;15;;5475;1878;;;5487;;;;;;;;;;;;;;;
REA;2022;810000224;CL CLAUDE BERNARD;810000471;SIUNV;4;;1460;230;;;1215;;;;0;5;0.33;0;3.95;0;4;0;;;;
REA;2022;810000224;CL CLAUDE BERNARD;810000471;SURVADU;18;;6570;810;;;4070;;;;0;35;0.5;0;6.1;0;6.5;0;;;;
REA;2022;810000224;CL CLAUDE BERNARD;810000471;USIC;7;;2555;955;;;2230;;;;0;10;0.25;0;6.25;0;4.33;0;;;;
REA;2022;810000505;CH ALBI;810000331;AUTSI;2;;730;10;;;67;;;;0.34;;;;1.15;;1.08;;;;;
REA;2022;810000505;CH ALBI;810000331;REAADU;8;;2920;311;313;15;2114;6;36;55;4.57;;1.72;;24.26;;15.41;;0.4;;1.1;
REA;2022;810000505;CH ALBI;810000331;SITOT;14;;5110;852;;;2871;;;;;;;;;;;;;;;
REA;2022;810000505;CH ALBI;810000331;SIUNV;6;;2190;430;;;1440;;;;1;;0.7;;3.72;;1.5;;;;;
REA;2022;810000505;CH ALBI;810000331;SURVADU;4;;1460;209;;;549;;;;0.48;;;;;;0.01;;;;0.38;
REA;2022;810000505;CH ALBI;810000331;USIC;6;;2190;412;;;1364;;;;;;0.2;;10.31;;5.91;;;;1.75;
REA;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;AUTSI;;;;11;;;130;;;;;;3.3;;;;;;;;0.45;
REA;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;REAADU;8;;2920;351;361;29;2261;8;42;68;3.39;;21.61;;12.48;;;;0.22;;1.8;
REA;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;SITOT;12;;4380;748;;;1743;;;;;;;;;;;;;;;
REA;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;SIUNV;4;;1460;245;;;518;;;;0.82;;2.94;;0.03;;;;;;1.34;
REA;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;SURVADU;5;;1825;404;;;1166;;;;1.85;;7.86;;9.35;;;;0.22;;1.09;
REA;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;USIC;8;;2920;492;;;1095;;;;1.35;;4.33;;8.54;;;;;;0.3;
REA;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;SURVADU;4;;1460;211;;;760;;;;1.99;;;;;;;;;;;
REA;2022;810101170;CL TOULOUSE LAUTREC;810101162;SURVADU;6;0;2190;435;;;1730;;;;;;0.5;;4;;4;;;;;
REA;2022;810101444;POLYCL DU SIDOBRE;810000992;SURVADU;6;;2190;357;;;1984;;;;;;0.8;1;6.5;6;6.8;6;;;;
REA;2022;820000032;CH MONTAUBAN;820000016;REAADU;10;;3086;286;292;6;3312;16;46;47;3.17;;0.64;;27.25;;20.56;;0;;1.15;
REA;2022;820000032;CH MONTAUBAN;820000016;SITOT;12;;3950;956;;;3639;;;;;;;;;;;;;;;
REA;2022;820000032;CH MONTAUBAN;820000016;SIUNV;6;;1975;619;;;2521;;;;0.4;;;;12.68;;9.04;;0.81;;1.28;
REA;2022;820000032;CH MONTAUBAN;820000016;SURVADU;5;;1553;195;;;843;;;;0.6;;;;2.46;;2.08;;;;;
REA;2022;820000032;CH MONTAUBAN;820000016;USIC;6;;1975;337;;;1118;;;;0.2;;;;4.88;;4.75;;;;0.62;
REA;2022;820000057;CL PONT DE CHAUME;820000131;REAADU;10;;3128;200;213;19;2299;5;46;30;;3;;;23.34;;16.68;;;1;4.69;
REA;2022;820000057;CL PONT DE CHAUME;820000131;SITOT;8;0;2920;1131;;;2459;;;;;;;;;;;;;;;
REA;2022;820000057;CL PONT DE CHAUME;820000131;SURVADU;12;12;4380;523;;;3255;;;;;3;;;1.25;;4.89;;;1;0.47;
REA;2022;820000057;CL PONT DE CHAUME;820000131;USIC;8;0;2920;1131;;;2459;;;;;10;;;8.12;;8.03;;;1;;
REA;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;SURVADU;6;;2190;341;;;1675;;;;0.96;;;;12.49;;3.38;;;;3.2;
REA;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;REAADU;6;;3644;308;315;10;2870;20;36;46;5.89;;24.27;;;;18.96;;0.6;;6.2;
REA;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;SURVADU;4;4;742;74;;;766;;;;0.54;;4.7;;;;4.18;;;;0.63;
REA;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;SURVADU;10;;3650;555;;;3105;;;;4;;;;18.94;;9.04;;;;4.42;
REA;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;AUTSI;4;;1336;64;;;496;;;;0.38;;;;;;;;;;;
REA;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;REAADU;8;;2920;565;583;32;3395;20;41;95;7.08;;0.58;;25.09;;11.73;;;;5.64;
REA;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;SITOT;10;;3194;954;;;3249;;;;;;;;;;;;;;;
REA;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;SURVADU;8;;2920;112;;;342;;;;1.46;;;;8.2;;6.1;;;;0.8;
REA;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;USIC;6;;1858;890;;;2753;;;;0.58;;;;6.6;;3.9;;;;3.92;
REA;2022;830000345;CHITS CH SAINTE MUSSE;830100616;REAADU;16;;6351;865;905;73;5552;34;47;97;10.13;;0.11;;56.44;;27.18;;;;15.1;
REA;2022;830000345;CHITS CH SAINTE MUSSE;830100616;SITOT;16;;5840;1753;;;4630;;;;;;;;;;;;;;;
REA;2022;830000345;CHITS CH SAINTE MUSSE;830100616;SIUNV;4;;1460;404;;;916;;;;0.8;;;;6.15;;2.69;;;;1.12;
REA;2022;830000345;CHITS CH SAINTE MUSSE;830100616;SURVADU;8;8;2652;561;;;2086;;;;9.6;;;;2.76;;6.53;;;;0.99;
REA;2022;830000345;CHITS CH SAINTE MUSSE;830100616;SURVENF;8;;1944;544;;;1331;;;;0.36;;5.48;;1.16;;5.59;;;;0.29;
REA;2022;830000345;CHITS CH SAINTE MUSSE;830100616;USIC;12;;4380;1349;;;3714;;;;1.45;;;;15.59;;7.46;;;;3.01;
REA;2022;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;SURVADU;15;;5475;867;;;5019;;;;;8;;;16;;6;;;2;4;
REA;2022;830100251;CLINIQUE DU CAP D'OR;830000063;SURVADU;7;;2555;260;;;479;;;;;;;;1;;1;;;;;
REA;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;REAADU;12;;4380;444;458;18;3922;48;45;136;;12;0.01;;23.72;;9.6;;;;1;
REA;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;SITOT;8;;2920;854;;;2470;;;;;;;;;;;;;;;
REA;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;SURVADU;20;;7300;729;;;4745;;;;;12;;;22.18;;10.02;;;;1.11;
REA;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;USIC;8;;2920;854;;;2470;;;;;7;;;6.88;;5.5;;;;0.52;
REA;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;SURVADU;10;;3650;1495;;;6276;;;;;;6;;;;2;;;;;
REA;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;REAADU;0;;;56;58;1;699;71;37;13;;;;;;;;;;;;
REA;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;SURVADU;17;;6205;1317;;;6856;;;;10;10;;;14;;6;;2;2;2;2
REA;2022;830100459;CLINIQUE SAINT MICHEL;830000212;SURVADU;6;;2196;358;;;1204;;;;0;22;;;;;;;;;;
REA;2022;830100574;HIA SAINTE ANNE;750821092;REAADU;10;;3650;551;612;85;3131;14;46;53;5;;0.7;;37;;9;;0.1;;2;
REA;2022;830100574;HIA SAINTE ANNE;750821092;SITOT;10;;3650;718;;;2482;;;;;;;;;;;;;;;
REA;2022;830100574;HIA SAINTE ANNE;750821092;SIUNV;2;;730;63;;;66;;;;5.5;;0;;0;;0;;0;;0;
REA;2022;830100574;HIA SAINTE ANNE;750821092;SURVADU;8;8;2920;491;;;2489;;;;2;;1;;15;;17;;;;2;
REA;2022;830100574;HIA SAINTE ANNE;750821092;USIC;8;;2920;655;;;2416;;;;5.7;;1;;13.8;;10.8;;;;;
REA;2022;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;SURVADU;1;;365;7;;;17;;;;0.5;;;;3;;;;;;;
REA;2022;840000285;POLYCLINIQUE URBAIN V;840000608;SURVADU;5;;1825;152;;;454;;;;6;;;;;;;;;;;
REA;2022;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;SURVADU;3;;1095;14;;;18;;;;2;;;;;;;;;;;
REA;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;SURVADU;6;0;2190;995;;;2057;;;;1;;;;6;;4;;;;;
REA;2022;840000400;SYNERGIA LUBERON;840000673;SURVADU;10;;3650;289;;;469;;;;0;1;0.2;;4.7;;1;;;;;
REA;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;SURVADU;4;0;1460;610;;;601;;;;3.57;;0.35;;6.01;;5.01;;;;;
REA;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;SURVADU;8;;2920;726;;;2294;;;;3.95;;0.8;;9.51;;6.3;;;;0.17;
REA;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;AUTSI;6;0;2190;41;;;848;;;;3.08;;;;2.07;;0.74;;;;2.6;
REA;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;REAADU;16;;5840;733;768;48;5931;3;41;47;8.18;;0.55;;45.17;;28.8;;;;10.71;
REA;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SITOT;22;0;8030;2424;;;5370;;;;;;;;;;;;;;;
REA;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SIUNV;4;0;1460;635;;;1318;;;;0.86;;;;2.24;;2.68;;;;1.16;
REA;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SURVADU;21;6;7665;2371;;;9499;;;;2.89;;;;22.36;;16.98;;;;7.95;
REA;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SURVENF;10;0;1706;1933;;;4865;;;;0.39;;11.09;;;;8.33;;;;6.21;
REA;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;USIC;12;0;4380;1748;;;3204;;;;0.63;;;;16.8;;9.3;;;;3.66;
REA;2022;840013312;CLINIQUE RHONE DURANCE;840003685;SITOT;8;;2920;945;;;2229;;;;;;;;;;;;;;;
REA;2022;840013312;CLINIQUE RHONE DURANCE;840003685;SURVADU;16;;5840;2108;;;7698;;;;;7;;;9.62;;9.62;;;;;
REA;2022;840013312;CLINIQUE RHONE DURANCE;840003685;USIC;8;;2920;945;;;2229;;;;;9;;;6.21;;4.81;;;;;
REA;2022;840017172;SYNERGIA VENTOUX;840017164;SURVADU;10;0;3650;304;;;861;;;;;3;0.5;;5.5;;6;;;;3;
REA;2022;850000118;CLINIQUE SAINT CHARLES;850013244;SURVADU;8;;2920;438;;;828;;;;;9;0.3;;7.9;;4.77;;;;;
REA;2022;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;SURVADU;8;;2920;388;;;1973;;;;;5;1;;10.5;;7;;;6;;
REA;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;REAADU;20;;7300;931;951;77;6243;15;42;41;9.29;;;;59.23;;30.81;;;;6.72;
REA;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;SITOT;26;0;9490;1994;;;8129;;;;;;;;;;;;;;;
REA;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;SIUNV;6;0;2190;429;;;2069;;;;0.72;;0.15;;7.06;;5.77;;;;0.57;
REA;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;SURVADU;28;12;10202;1327;;;8835;;;;4.17;;0.05;;30.31;;30.48;;;;7.56;
REA;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;SURVENF;4;;1460;577;;;1649;;;;0.33;;0.17;;8.56;;6.46;;;;1.51;
REA;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;USIC;20;0;7300;1565;;;6060;;;;3.26;;1;;29.84;;15.97;;;;1.73;
REA;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;SURVADU;10;;3650;438;;;2457;;;;1.7;;;;12.5;;5.88;;;;0.16;
REA;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;SURVADU;6;0;2130;288;;;1454;;;;1.8;0;0;0;5.64;0;3.85;0;0;0;1;0
REA;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;SURVADU;10;;3650;425;;;2048;;;;1.26;;;;8.19;;5.55;;;;0.5;
REA;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;SURVADU;8;;2920;253;;;1294;;;;4.72;;0;;11.09;;0;;0;;1.68;
REA;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;SURVADU;3;;1095;347;;;1084;;;;0.46;;0.2;;3.7;;3.65;;0.1;;0.1;
REA;2022;860000223;CHU LA MILETRIE;860014208;AUTSI;33;;12045;1210;;;13740;;;;;;1.28;;41.6;;24.13;;0;;3.63;
REA;2022;860000223;CHU LA MILETRIE;860014208;REAADU;53;;19345;2000;2120;85;15487;27;37;84;11.8;;3;;78.68;;58.92;;4;;13.41;
REA;2022;860000223;CHU LA MILETRIE;860014208;REAENF;3;;1095;238;246;23;1272;45;;;1.75;;1.51;;6.99;;4.07;;0.3;;0;
REA;2022;860000223;CHU LA MILETRIE;860014208;SITOT;57;;20805;3391;;;20471;;;;;;;;;;;;;;;
REA;2022;860000223;CHU LA MILETRIE;860014208;SIUNV;8;;2920;917;;;2756;;;;1.5;;0.23;;8.31;;8.98;;0.4;;0;
