BOR;AN;FI;RS;FI_EJ;EMGER;EVALIH;EVALEH;FILACT;ETP;UGER;LIT_GER;PLA_GER;SEJHC_GER;SEJHP_GER;JOU_GER;EFFLIB_PM;EFFLIB_GER;ETPSAL_PM;ETPSAL_GER;GAR_PM;GAR_GER;AST_PM;AST_GER;EFFLIB_INF;EFFLIB_AID;EFFLIB_ERG;EFFLIB_PMT;EFFLIB_APNM;ETPSAL_INF;ETPSAL_AID;ETPSAL_ERG;ETPSAL_PMT;ETPSAL_APNM
MCOGER;2022;820000032;CH MONTAUBAN;820000016;1;705;0;598;2.9;1;23;0;586;0;6224;;;3.09;1.88;0;0;1;1;;;;;;11.61;17.41;0.13;;4.13
MCOGER;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;1;9;55;28;1.7;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;1;;;;3.37;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;1;1770;871;1697;6.64;1;15;1;382;95;4635;;;2.4;2.4;0;0;0;0;;;;;;7.61;12.77;;;7.41
MCOGER;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;1;505;0;500;2.3;1;64;0;1505;0;21217;;;7.53;;0;0;0;0;;;;;;22.17;28.5;;;13.12
MCOGER;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;1;998;434;;5.37;1;46;0;1366;0;16651;;;;;;;;;;;;;;24.85;32.46;;;17.81
MCOGER;2022;830000345;CHITS CH SAINTE MUSSE;830100616;1;799;;447;;1;30;;1331;0;16716;;;4.7;0;;;;;30;36;;;23;22.9;27.82;;;13.59
MCOGER;2022;830100558;HOPITAL RENEE SABRAN HYERES;690781810;0;;;;;1;8;0;250;0;1401;;;0.6;0.5;;;;;;;;;;2;1.44;;;
MCOGER;2022;830100608;CHITS CH GEORGE SAND;830100616;1;9;;9;;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;0;;;;;1;36;;1167;0;10094;7;;2;;0;;1;;;;;;;8;11;;;4.33
MCOGER;2022;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;1;529;4;494;2.9;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1;666;;380;3.65;1;20;0;694;0;7219;;;3.08;;;;1;1;;;;;;8.7;11.01;;;5.63
MCOGER;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;0;;;;;1;28;0;950;0;12528;;;2.82;1;0;0;1;1;;;;;;11.04;14.13;;;2.41
MCOGER;2022;840000525;CH VAISON LA ROMAINE;840000111;1;1051;53;909;4.71;1;4;;35;0;590;0;;0.3;;0;0;0;0;;;;;;0.3;0.5;;;0.1
MCOGER;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;1;954;;969;3.12;1;46;0;1403;0;16797;;;5.91;2.13;0;0;0;0;;;;;;18.34;23.97;;;12.85
MCOGER;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;1;0;0;;0.36;1;23;3;543;462;8646;;;0.04;;;;;;;;;;;0.32;;;;
MCOGER;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;850000209;CHD-SITE DE LUCON;850000019;0;;;;;1;;1;0;112;0;;;0;;;;;;;;;;;1.05;0;0;0;0.4
MCOGER;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;1;908;158;711;1.49;1;35;0;870;0;12500;;;3.25;1.38;0;0;1;1;;;;;;13.65;17;0;0;8.56
MCOGER;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;1;312;;292;1.55;1;24;;671;0;8016;;;1.55;1.55;;;;;;;;;;10.93;18.34;;;1
MCOGER;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;0;;;;;1;30;1;765;219;9359;;;2.71;1.82;0;0;1;0;;;;;;14.04;12.71;1.32;0;2.92
MCOGER;2022;860000223;CHU LA MILETRIE;860014208;1;941;1424;1342;3;1;86;;2985;0;35731;;;7.29;6.64;0;0;1;1;;;;;;32.8;55.75;0.9;0;15.83
MCOGER;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;1;1216;2116;1211;19.13;1;40;2;1195;662;13028;;;14.54;5.16;0;0;1;1;0;0;0;;0;26.79;24.05;0;;13.33
MCOGER;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;1;1393;965;645;4;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;1;146;;144;0.5;1;17;0;393;0;4335;;;2.59;0.61;;;;;;;;;;2.89;3.93;;;0.25
MCOGER;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;1;1460;;;3.75;1;24;0;621;0;8344;0;0;3;1;0;;1;;;;;;;9.91;11.45;;;4.46
MCOGER;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;1;210;;;1.6;1;25;;472;0;6695;;;3.29;;;;;;;;;;;10.72;12.08;;;0.3
MCOGER;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;1;261;171;334;1.76;1;20;;369;0;4935;;;;;;;;;;;;;;5.49;6.89;;;2.56
MCOGER;2022;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;1;394;81;405;0.5;1;10;0;206;0;2923;;;;;;;;;;;;;;2.37;1.46;;;0.75
MCOGER;2022;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;1;261;171;334;1.9;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;0;;;;;1;8;0;232;0;2582;;;0.5;0.5;0;0;1;1;;;;;;3;3;;;3
MCOGER;2022;890975527;CH AUXERRE;890000037;1;751;1000;821;3.92;1;26;;818;0;8537;;;3.6;;1;1;;;;;;;;13.87;15.12;;;5.28
MCOGER;2022;890975543;CH JOIGNY;890000417;1;468;182;239;;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;890975550;CH SENS;890970569;1;567;109;645;3.45;1;29;6;736;206;7570;0;0;8.35;5.31;0;0;1;1;;;;;;11.75;13.91;;;6.5
MCOGER;2022;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;0;;;;;1;33;0;1161;0;11795;;;4.3;;0;;1;;;;;;;7.03;13.68;;;5.25
MCOGER;2022;900003039;HNFC SITE TREVENANS;900000365;1;687;0;625;3.84;1;31;1;888;54;10454;0;0;3.84;3.84;0;0;1;1;;;;;;11.54;11.37;0;0;1.16
MCOGER;2022;910000272;CH D ARPAJON;910110014;1;980;96;410;3.54;1;10;2;79;366;1874;0;;1.02;1.02;0;;1;;;;;;;0.55;2.13;0.65;;1.89
MCOGER;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;1;559;0;532;3.33;1;20;0;1474;0;15046;;;5.96;1.8;;;;;;;;;;8.72;11.57;;;1.33
MCOGER;2022;910000306;CH D ORSAY;910110055;1;;;;2.44;1;20;1;415;3;6280;;;;;;;;;;;;;;8.26;10.1;;;6.48
MCOGER;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;1;641;255;450;1.7;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;1;670;106;673;3.13;1;32;2;573;73;7789;0;0;6.74;1.95;0;0;0;0;0;0;0;0;0;13.49;20.03;0;0;1.07
MCOGER;2022;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;0;;;;;1;34;2;350;203;6654;;;4.1;;1;;1;;;;;;;8.5;23.4;0.3;1.4;3.8
MCOGER;2022;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;0;;;;;1;47;3;820;577;11055;;;6.8;;1;;1;;;;;;;19.6;38.8;0.5;0.3;2.5
MCOGER;2022;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;1;;962;374;2.6;1;76;4;1684;913;22541;;;14.87;8;1;1;0;0;;;;;;27.06;31.53;0.88;0.53;41.14
MCOGER;2022;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;0;;;;;1;12;0;170;0;4050;1;;1.2;1;;;;;;;;;;;;;;
MCOGER;2022;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;1;1142;0;748;2.5;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;0;;;;;1;57;5;1226;492;11910;;;0.61;0.61;;;;;;;;;;0.6;2.59;0.65;;2.21
MCOGER;2022;920000577;CH DE NANTERRE;920110020;0;;;;;1;26;;527;0;8805;;;6.41;5.41;1;1;0;0;;;;;;10.31;13.86;;;4.12
MCOGER;2022;920000601;CH DEPARTEMENTAL DE STELL;920110053;0;;;;;1;30;;605;0;7815;;;3.8;3.8;0;;0;;;;;;;8.8;13;;;4.4
MCOGER;2022;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;0;;;;;1;27;;661;0;7238;0;0;3.47;0;1;1;0;0;;;;;;10.22;18.42;0;0;9.26
MCOGER;2022;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;0;;;;;1;31;1;989;201;10523;;;6.23;6.23;;;;;;;;;;11.52;17.14;0;0;12.03
MCOGER;2022;920000650;HOPITAL FOCH;920150059;1;2442;423;2180;4.97;1;12;0;339;0;3725;;;2.45;2.45;;;;;;;;;;6.13;6.41;;;2.41
MCOGER;2022;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;1;3695;116;1884;6.76;1;36;2;1000;280;9472;;;7.12;7.12;;;;;;;;;;14.98;17.35;0.2;;9.26
MCOGER;2022;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;1;808;63;871;2;1;33;;620;0;11152;;;5.25;;;;;;;;;;;14.24;19.31;;;1.15
MCOGER;2022;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;1;795;366;861;2.5;1;21;0;529;0;7828;0;0;4;4;1;1;0;0;0;0;0;0;0;8.4;11.6;0;0;3.2
MCOGER;2022;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;1;414;418;252;2.4;1;22;1;499;116;6974;;;5;3;1;1;1;0;;;;;;12;16;0;0;2
MCOGER;2022;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;1;;495;312;2;1;45;;721;0;13198;;;7;7;1;1;1;1;;;;;;18.04;22.79;0.36;;9.02
MCOGER;2022;930000286;GHI LE RAINCY MONTFERMEIL;930021480;1;2045;937;395;3.3;1;26;0;936;0;5132;;;5.49;2.69;;;;;;;;;;10.31;13.55;;;7.7
MCOGER;2022;930000302;CHI ANDRE GREGOIRE;930110036;1;2045;0;872;2.5;1;35;2;748;375;8251;;;11.01;6.33;0;0;0;0;;;;;;10.7;19.35;;;4.73
MCOGER;2022;930000336;CHI ROBERT BALLANGER;930110069;0;;;;;1;24;;525;0;7842;;;5.95;3.31;;;;;;;;;;9.75;16.5;0;0;2.31
MCOGER;2022;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;0;;;;;1;32;1;415;344;6769;;;5.28;2.3;1;0;0;0;;;;;;13.13;15.88;;0.21;4.92
MCOGER;2022;930100037;HU PARIS SITE AVICENNE APHP;750712184;1;1179;0;1083;3;1;15;;271;0;3699;;;4.4;4.4;1;1;0;0;;;;;;5.75;10.13;;;1
MCOGER;2022;930300587;CLINIQUE DU LANDY;930000641;0;;;;;1;17;2;396;1;1527;;;1.3;1;;;;;;;;;5;3.7;4.4;0;0;
MCOGER;2022;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;1;490;421;85;5;1;22;2;600;74;7858;;;3.6;;;;;;;;;;;10.42;17.93;1.25;;14.02
MCOGER;2022;940000573;CHI DE CRETEIL;940110018;1;1494;0;972;1.5;1;24;;453;0;4575;;;264.44;1.23;;;;;9;9;0;1;0;7.76;10.69;0;1;0
MCOGER;2022;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;1;862;0;644;33.67;1;30;0;860;0;10518;0;0;4.93;4.13;1;0;0;0;10;17;0;0;5;11.08;16.54;0;0;6.05
MCOGER;2022;940000649;HOPITAL SAINT CAMILLE;940150014;1;1801;133;516;3.79;1;29;5;739;393;9914;;;4.42;2.18;;;;;;;;;;7.13;11.28;;;4.38
MCOGER;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;1;2649;2182;4831;6;1;59;5;1459;738;19384;;;7.8;;0;;1;;;;;;;29.07;49.82;;;6.67
MCOGER;2022;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;0;;;;;1;97;3;2382;1686;26098;;;10.1;10.1;;;;;;;;;;35.67;60.7;;;9.25
MCOGER;2022;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;1;1605;256;1586;5.5;1;48;;1144;0;16564;;;2.2;2.2;;;;;;;;;;14;17.35;;;3.24
MCOGER;2022;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;0;;;;;1;62;4;1497;1588;19735;;;11.3;;1;;1;;;;;;;17.9;38.1;0.2;0;16
MCOGER;2022;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;0;;;;;1;34;6;740;1267;10985;;;8.73;;;;;;;;;;;15.77;19.91;;;8.79
MCOGER;2022;940300163;CLINIQUE LES TOURNELLES;920030269;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;950000307;CH VICTOR DUPOUY;950110015;1;978;3;715;4;1;27;4;875;642;11372;;;8.74;2.94;0;0;0;0;;;;;;19.34;13.37;;;6.4
MCOGER;2022;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;0;;;;;1;1;0;44;0;399;;;1.71;;;;;;;;;;;;;;;
MCOGER;2022;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;1;2364;4482;2794;9.11;1;32;2;942;647;10889;;;3.9;1.74;0;0;0;0;;;;;;11.8;16.19;0;0.2;7.52
MCOGER;2022;950000331;CH GENERAL DE GONESSE;950110049;1;430;181;611;6.1;1;29;1;762;66;9208;;;4.27;1;;;;;;;;;;32.49;42.61;;;2.25
MCOGER;2022;950000364;CH RENE DUBOS;950110080;1;446;3;449;2.1;1;36;0;903;29;12764;;;9.5;;0;;1;;;;;;;16.66;13.85;;;7.82
MCOGER;2022;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;950150037;0;;;;;1;22;4;573;476;7423;;;2.85;2.39;;;1;1;;;;;;6.64;9.25;0.1;;21.32
MCOGER;2022;970100012;POLYCLINIQUE DE LA GUADELOUPE;970100103;0;;;;;1;19;6;;;;4;2;;;0;;1;1;;;;;7;6.67;5.67;;;
MCOGER;2022;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;1;62;;62;4.3;1;10;0;0;0;0;0;0;0.27;0.25;0;0;0;0;0;0;0;0;0;1.3;1.32;0;0;0.3
MCOGER;2022;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;1;503;179;142;5.5;1;22;1;710;3;7914;;;7.25;3;1;;1;;;;;;;13;15;0;0;2.5
MCOGER;2022;970200036;HOPITAL DU MARIN;970202156;0;;;;;1;30;;566;0;5774;;;4.85;;1;;;;;;;;;15.88;19.4;;;28.73
MCOGER;2022;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;970211207;1;;;3;2.67;1;11;0;374;0;4887;;;5.67;;;;;;;;;;;11.78;11.44;;;6.56
MCOGER;2022;970211223;CHU DE MARTINIQUE SITE DE TRINITE;970211207;0;;;;;1;16;;312;0;5745;;;0.73;;;;;;;;;;;9.85;12.46;;;5.98
MCOGER;2022;970211231;CHU DE MARTINIQUE SITE MANGOT VULCIN;970211207;0;;;;;1;;4;0;628;0;;;0.99;;;;;;;;;;;1;0.83;;;5.41
MCOGER;2022;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;1;;;;5.21;1;20;;551;0;6511;;;4.21;;1;1;;;;;;;;11.89;14.17;;;0.99
MCOGER;2022;970400057;CHU SITE SUD (SAINT PIERRE);970408589;1;;;;5.26;1;22;;0;988;0;;;4.21;;;;;;;;;;;16.8;17.32;;;2.32
MCOGER;2022;970400065;CH OUEST REUNION;970421038;1;343;101;323;8;1;15;;558;0;5948;;;3;3;0;0;1;1;;;;;;7.8;8.1;;;1.5
MCOGER;2022;970400073;GHER (SAINT-BENOIT);970403606;1;221;248;359;4;1;24;0;1156;0;7722;0;0;0;0;;;;;0;0;0;0;0;1.23;0;1;0;3.13
MCOGER;2022;970400180;CHU SITE SUD (SAINT JOSEPH);970408589;1;;;;;1;12;4;620;183;6464;;;4.61;;0;0;1;1;;;;;;8.67;13.94;;;4.64
