BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP;EMSSR
SSR;2022;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;SSR_A;;167;59256;12;1023;47254;170;4120;
SSR;2022;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;SSR_A50;1;;;;;0;;0;
SSR;2022;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;SSR_A55;1;20;;5;;5992;;993;
SSR;2022;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;SSR_A58;1;0;;;;208;;0;
SSR;2022;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;SSR_A59;1;147;;7;;41054;;3127;
SSR;2022;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;SSR_TOT;;167;59256;12;1023;47254;170;4120;1
SSR;2022;930100037;HU PARIS SITE AVICENNE APHP;750712184;SSR_A;;23;8395;;142;5128;17;0;
SSR;2022;930100037;HU PARIS SITE AVICENNE APHP;750712184;SSR_A52;1;23;;;;5128;;0;
SSR;2022;930100037;HU PARIS SITE AVICENNE APHP;750712184;SSR_TOT;;23;8395;;142;5128;17;0;0
SSR;2022;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;SSR_A;;65;23725;;431;18427;50;0;
SSR;2022;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;SSR_A51;1;35;;;;9535;;0;
SSR;2022;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;SSR_A59;1;30;;;;8892;;0;
SSR;2022;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;SSR_TOT;;65;23725;;431;18427;50;0;0
SSR;2022;930300124;CTRE REEDUCATION CARDIO NUTRITIONNELLE;920036290;SSR_A;;88;32120;20;180;5979;7;214;
SSR;2022;930300124;CTRE REEDUCATION CARDIO NUTRITIONNELLE;920036290;SSR_A50;1;;;;;0;;0;
SSR;2022;930300124;CTRE REEDUCATION CARDIO NUTRITIONNELLE;920036290;SSR_A53;1;44;;10;;1910;;171;
SSR;2022;930300124;CTRE REEDUCATION CARDIO NUTRITIONNELLE;920036290;SSR_A55;1;44;;10;;4069;;43;
SSR;2022;930300124;CTRE REEDUCATION CARDIO NUTRITIONNELLE;920036290;SSR_TOT;;88;32120;20;180;5979;7;214;0
SSR;2022;930300140;CLINIQUE AMBROISE PARE BONDY;330050899;SSR_A;;90;32850;10;634;32426;115;4960;
SSR;2022;930300140;CLINIQUE AMBROISE PARE BONDY;330050899;SSR_A50;1;70;;;;4782;;0;
SSR;2022;930300140;CLINIQUE AMBROISE PARE BONDY;330050899;SSR_A59;1;20;;10;;27644;;4960;
SSR;2022;930300140;CLINIQUE AMBROISE PARE BONDY;330050899;SSR_TOT;;90;32850;10;634;32426;115;4960;0
SSR;2022;930300264;CLINIQUE DES LILAS;930000492;SSR_A;;0;;20;0;0;0;2870;
SSR;2022;930300264;CLINIQUE DES LILAS;930000492;SSR_A50;1;0;;0;;0;;0;
SSR;2022;930300264;CLINIQUE DES LILAS;930000492;SSR_A51;1;0;;20;;0;;2870;
SSR;2022;930300264;CLINIQUE DES LILAS;930000492;SSR_TOT;;0;;20;0;0;0;2870;0
SSR;2022;930300280;CLINIQUE DE GARGAN;310021274;SSR_A;;126;38988;25;757;36071;91;197;
SSR;2022;930300280;CLINIQUE DE GARGAN;310021274;SSR_A50;1;36;;20;;9517;;0;
SSR;2022;930300280;CLINIQUE DE GARGAN;310021274;SSR_A54;1;0;;;;0;;0;
SSR;2022;930300280;CLINIQUE DE GARGAN;310021274;SSR_A59;1;90;;5;;26554;;197;
SSR;2022;930300280;CLINIQUE DE GARGAN;310021274;SSR_TOT;;126;38988;25;757;36071;91;197;0
SSR;2022;930300546;CLINIQUE CCN PORTE DE PARIS;930008008;SSR_A;;45;14589;25;604;11962;2;10289;
SSR;2022;930300546;CLINIQUE CCN PORTE DE PARIS;930008008;SSR_A50;1;;;;;0;;0;
SSR;2022;930300546;CLINIQUE CCN PORTE DE PARIS;930008008;SSR_A53;1;45;;25;;11962;;10289;
SSR;2022;930300546;CLINIQUE CCN PORTE DE PARIS;930008008;SSR_TOT;;45;14589;25;604;11962;2;10289;0
SSR;2022;930300553;CLINIQUE DE L ESTREE;930000633;SSR_A;;103;36500;;415;19615;80;0;
SSR;2022;930300553;CLINIQUE DE L ESTREE;930000633;SSR_A50;1;62;;;;7685;;0;
SSR;2022;930300553;CLINIQUE DE L ESTREE;930000633;SSR_A59;1;41;;;;11930;;0;
SSR;2022;930300553;CLINIQUE DE L ESTREE;930000633;SSR_TOT;;103;36500;;415;19615;80;0;0
SSR;2022;930300678;CLINIQUE KORIAN ROGER SALENGRO;310021274;SSR_A;;;463;;192;8250;46;0;
SSR;2022;930300678;CLINIQUE KORIAN ROGER SALENGRO;310021274;SSR_A50;1;;;;;122;;0;
SSR;2022;930300678;CLINIQUE KORIAN ROGER SALENGRO;310021274;SSR_A59;1;;;;;8128;;0;
SSR;2022;930300678;CLINIQUE KORIAN ROGER SALENGRO;310021274;SSR_TOT;;;463;;192;8250;46;0;0
SSR;2022;930500012;ETABLISSEMENT HOSPITALIER SAINTE MARIE;750720534;SSR_A;;100;34920;;714;30490;98;0;
SSR;2022;930500012;ETABLISSEMENT HOSPITALIER SAINTE MARIE;750720534;SSR_A50;1;68;;;;21575;;0;
SSR;2022;930500012;ETABLISSEMENT HOSPITALIER SAINTE MARIE;750720534;SSR_A59;1;32;;;;8915;;0;
SSR;2022;930500012;ETABLISSEMENT HOSPITALIER SAINTE MARIE;750720534;SSR_TOT;;100;34920;;714;30490;98;0;0
SSR;2022;930700018;HOPITAL LA BOISSIERE;750058844;SSR_A;;;;60;0;0;0;16455;
SSR;2022;930700018;HOPITAL LA BOISSIERE;750058844;SSR_A51;1;;;35;;0;;9874;
SSR;2022;930700018;HOPITAL LA BOISSIERE;750058844;SSR_A52;1;;;25;;0;;6581;
SSR;2022;930700018;HOPITAL LA BOISSIERE;750058844;SSR_TOT;;;;60;0;0;0;16455;0
SSR;2022;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;SSR_A;;76;28835;15;580;24896;72;2340;
SSR;2022;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;SSR_A50;1;;;;;0;;0;
SSR;2022;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;SSR_A51;1;39;;;;2721;;0;
SSR;2022;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;SSR_A52;1;10;;7;;12697;;1971;
SSR;2022;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;SSR_A59;1;27;;8;;9478;;369;
SSR;2022;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;SSR_TOT;;76;28835;15;580;24896;72;2340;0
SSR;2022;940000573;CHI DE CRETEIL;940110018;SSR_A;;42;15330;;320;8689;4;0;
SSR;2022;940000573;CHI DE CRETEIL;940110018;SSR_A50;1;12;;;;217;;0;
SSR;2022;940000573;CHI DE CRETEIL;940110018;SSR_A59;1;30;;;;8472;;0;
SSR;2022;940000573;CHI DE CRETEIL;940110018;SSR_TOT;;42;15330;;320;8689;4;0;
SSR;2022;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;SSR_A;;30;10950;;233;7840;18;0;
SSR;2022;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;SSR_A50;1;30;;;;7840;;0;
SSR;2022;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;SSR_TOT;;30;10950;;233;7840;18;0;0
SSR;2022;940000615;CHS LES MURETS;940140023;SSR_A;;40;14600;5;423;11812;7;1762;
SSR;2022;940000615;CHS LES MURETS;940140023;SSR_A50;1;;;;;0;;0;
SSR;2022;940000615;CHS LES MURETS;940140023;SSR_A59;1;40;;5;;11812;;1762;
SSR;2022;940000615;CHS LES MURETS;940140023;SSR_TOT;;40;14600;5;423;11812;7;1762;0
SSR;2022;940000656;CLCC HOPITAL GUSTAVE ROUSSY;940160013;SSR_A;;33;12045;;161;4329;6;0;
SSR;2022;940000656;CLCC HOPITAL GUSTAVE ROUSSY;940160013;SSR_A50;1;33;;;;4329;;0;
SSR;2022;940000656;CLCC HOPITAL GUSTAVE ROUSSY;940160013;SSR_TOT;;33;12045;;161;4329;6;0;0
SSR;2022;940008139;CLINIQUE DE CHAMPIGNY;940021801;SSR_A;;111;40515;34;704;56761;155;10842;
SSR;2022;940008139;CLINIQUE DE CHAMPIGNY;940021801;SSR_A51;1;17;;9;;10099;;2252;
SSR;2022;940008139;CLINIQUE DE CHAMPIGNY;940021801;SSR_A52;1;59;;20;;31296;;8149;
SSR;2022;940008139;CLINIQUE DE CHAMPIGNY;940021801;SSR_A59;1;35;;5;;15366;;441;
SSR;2022;940008139;CLINIQUE DE CHAMPIGNY;940021801;SSR_TOT;;111;40515;34;704;56761;155;10842;0
SSR;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_A;;149;54385;74;1030;39497;96;17091;
SSR;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_A50;1;10;;1;;2659;;269;
SSR;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_A51;1;76;;54;;21178;;12494;
SSR;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_A52;1;33;;10;;7705;;2689;
SSR;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_A59;1;30;;9;;7955;;1639;
SSR;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_E;;60;17700;60;618;12455;22;18937;
SSR;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_E50;1;60;;;;12455;;0;
SSR;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_E51;1;;;14;;0;;4187;
SSR;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_E52;1;;;46;;;;14750;
SSR;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_TOT;;209;72085;134;1648;51952;118;36028;1
SSR;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;SSR_A;;178;66400;25;1607;53696;160;12202;
SSR;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;SSR_A50;1;0;;;;82;;0;
SSR;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;SSR_A51;1;40;;;;12815;;0;
SSR;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;SSR_A52;1;61;;10;;20393;;4202;
SSR;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;SSR_A53;1;52;;10;;11914;;7203;
SSR;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;SSR_A55;1;25;;;;7281;;0;
SSR;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;SSR_A58;1;0;;;;15;;0;
SSR;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;SSR_A59;1;0;;5;;1196;;797;
SSR;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;SSR_TOT;;178;66400;25;1607;53696;160;12202;0
SSR;2022;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;SSR_A;;99;43527;16;836;43649;127;3888;
SSR;2022;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;SSR_A56;1;0;;;;5637;;0;
SSR;2022;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;SSR_A59;1;99;;16;;38012;;3888;
SSR;2022;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;SSR_TOT;;99;43527;16;836;43649;127;3888;
SSR;2022;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;SSR_A;;26;11091;;196;10316;28;0;
SSR;2022;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;SSR_A50;1;0;;;;0;;0;
SSR;2022;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;SSR_A52;1;26;;;;10316;;0;
SSR;2022;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;SSR_E;;;;11;0;0;0;6777;
SSR;2022;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;SSR_E50;1;;;;;0;;0;
SSR;2022;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;SSR_E52;1;;;11;;0;;6777;
SSR;2022;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;SSR_TOT;;26;11091;11;196;10316;28;6777;0
SSR;2022;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;SSR_A;;266;102734;20;1425;65281;243;6800;
SSR;2022;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;SSR_A50;1;;;;;0;;0;
SSR;2022;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;SSR_A58;1;4;;;;2529;;0;
SSR;2022;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;SSR_A59;1;262;;20;;62752;;6800;
SSR;2022;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;SSR_TOT;;266;102734;20;1425;65281;243;6800;1
SSR;2022;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;SSR_A;;168;61127;;1029;63340;253;0;
SSR;2022;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;SSR_A50;1;12;;;;4264;;0;
SSR;2022;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;SSR_A59;1;156;;;;59076;;0;
SSR;2022;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;SSR_TOT;;168;61127;;1029;63340;253;0;0
SSR;2022;940300080;CLINIQUE DE SOINS DE SUITE DE CHOISY;940000722;SSR_A;;78;28470;10;532;24191;79;2337;
SSR;2022;940300080;CLINIQUE DE SOINS DE SUITE DE CHOISY;940000722;SSR_A50;1;39;;5;;9385;;1716;
SSR;2022;940300080;CLINIQUE DE SOINS DE SUITE DE CHOISY;940000722;SSR_A59;1;39;;5;;14806;;621;
SSR;2022;940300080;CLINIQUE DE SOINS DE SUITE DE CHOISY;940000722;SSR_TOT;;78;28470;10;532;24191;79;2337;0
SSR;2022;940300163;CLINIQUE LES TOURNELLES;920030269;SSR_A;;108;39420;20;1106;42123;100;5714;
SSR;2022;940300163;CLINIQUE LES TOURNELLES;920030269;SSR_A50;1;58;;;;19854;;0;
SSR;2022;940300163;CLINIQUE LES TOURNELLES;920030269;SSR_A59;1;50;;20;;22269;;5714;
SSR;2022;940300163;CLINIQUE LES TOURNELLES;920030269;SSR_TOT;;108;39420;20;1106;42123;100;5714;0
SSR;2022;940300445;CLINIQUE DU SUD;940000854;SSR_A;;46;16790;;353;10820;15;0;
SSR;2022;940300445;CLINIQUE DU SUD;940000854;SSR_A50;1;46;;;;10820;;0;
SSR;2022;940300445;CLINIQUE DU SUD;940000854;SSR_TOT;;46;16790;;353;10820;15;0;0
SSR;2022;940300452;CLINIQUE MEDICALE DE DIETETIQUE;940000862;SSR_A;;45;16425;;894;17071;1;0;
SSR;2022;940300452;CLINIQUE MEDICALE DE DIETETIQUE;940000862;SSR_A50;1;45;;;;17071;;0;
SSR;2022;940300452;CLINIQUE MEDICALE DE DIETETIQUE;940000862;SSR_TOT;;45;16425;;894;17071;1;0;
SSR;2022;940300502;CLINIQUE DU DR BOYER;940000904;SSR_A;;70;25550;;423;23629;77;0;
SSR;2022;940300502;CLINIQUE DU DR BOYER;940000904;SSR_A50;1;70;;;;23629;;0;
SSR;2022;940300502;CLINIQUE DU DR BOYER;940000904;SSR_TOT;;70;25550;;423;23629;77;0;0
SSR;2022;940300551;HOPITAL PRIVE DE VITRY SITE NORIETS;940000912;SSR_A;;28;10220;20;438;9398;4;4105;
SSR;2022;940300551;HOPITAL PRIVE DE VITRY SITE NORIETS;940000912;SSR_A50;1;14;;10;;2272;;1941;
SSR;2022;940300551;HOPITAL PRIVE DE VITRY SITE NORIETS;940000912;SSR_A59;1;14;;10;;7126;;2164;
SSR;2022;940300551;HOPITAL PRIVE DE VITRY SITE NORIETS;940000912;SSR_TOT;;28;10220;20;438;9398;4;4105;0
SSR;2022;940300577;CLINIQUE LE PERREUX SUR MARNE;310021266;SSR_A;;106;38690;30;558;25377;87;448;
SSR;2022;940300577;CLINIQUE LE PERREUX SUR MARNE;310021266;SSR_A50;1;44;;;;6082;;0;
SSR;2022;940300577;CLINIQUE LE PERREUX SUR MARNE;310021266;SSR_A59;1;62;;30;;19295;;448;
SSR;2022;940300577;CLINIQUE LE PERREUX SUR MARNE;310021266;SSR_TOT;;106;38690;30;558;25377;87;448;0
SSR;2022;940700032;INSTITUT ROBERT MERLE D AUBIGNE;940001027;SSR_A;;150;43800;40;727;36828;171;15387;
SSR;2022;940700032;INSTITUT ROBERT MERLE D AUBIGNE;940001027;SSR_A50;1;;;;;0;;0;
SSR;2022;940700032;INSTITUT ROBERT MERLE D AUBIGNE;940001027;SSR_A51;1;150;;40;;36828;;15387;
SSR;2022;940700032;INSTITUT ROBERT MERLE D AUBIGNE;940001027;SSR_TOT;;150;43800;40;727;36828;171;15387;0
SSR;2022;940700040;CENTRE DE READAPTATION FONCTIONNELLE;570010181;SSR_A;;40;14600;20;269;9420;12;9142;
SSR;2022;940700040;CENTRE DE READAPTATION FONCTIONNELLE;570010181;SSR_A50;1;;;;;0;;0;
SSR;2022;940700040;CENTRE DE READAPTATION FONCTIONNELLE;570010181;SSR_A51;1;40;;20;;9420;;9142;
SSR;2022;940700040;CENTRE DE READAPTATION FONCTIONNELLE;570010181;SSR_E;;45;16425;9;232;8567;29;1715;
SSR;2022;940700040;CENTRE DE READAPTATION FONCTIONNELLE;570010181;SSR_E50;1;;;;;0;;0;
SSR;2022;940700040;CENTRE DE READAPTATION FONCTIONNELLE;570010181;SSR_E51;1;45;;9;;8567;;1715;
SSR;2022;940700040;CENTRE DE READAPTATION FONCTIONNELLE;570010181;SSR_TOT;;85;31025;29;501;17987;41;10857;0
SSR;2022;940806490;ETABLISEMENT PUBLIC DE SANTE FRESNES;750810798;SSR_A;;64;21911;6;347;16809;61;79;
SSR;2022;940806490;ETABLISEMENT PUBLIC DE SANTE FRESNES;750810798;SSR_A50;1;22;;;;5092;;0;
SSR;2022;940806490;ETABLISEMENT PUBLIC DE SANTE FRESNES;750810798;SSR_A51;1;21;;3;;7608;;77;
SSR;2022;940806490;ETABLISEMENT PUBLIC DE SANTE FRESNES;750810798;SSR_A52;1;21;;3;;4109;;2;
SSR;2022;940806490;ETABLISEMENT PUBLIC DE SANTE FRESNES;750810798;SSR_TOT;;64;21911;6;347;16809;61;79;0
SSR;2022;940813090;POLYCLINIQUE LA CONCORDE;920030269;SSR_A;;96;35040;10;727;35034;123;1104;
SSR;2022;940813090;POLYCLINIQUE LA CONCORDE;920030269;SSR_A50;1;53;;;;20489;;0;
SSR;2022;940813090;POLYCLINIQUE LA CONCORDE;920030269;SSR_A58;1;43;;10;;14545;;1104;
SSR;2022;940813090;POLYCLINIQUE LA CONCORDE;920030269;SSR_TOT;;96;35040;10;727;35034;123;1104;0
SSR;2022;950000307;CH VICTOR DUPOUY;950110015;SSR_A;;71;25915;;518;16715;31;0;
SSR;2022;950000307;CH VICTOR DUPOUY;950110015;SSR_A51;1;16;;;;2620;;0;
SSR;2022;950000307;CH VICTOR DUPOUY;950110015;SSR_A52;1;15;;;;4965;;0;
SSR;2022;950000307;CH VICTOR DUPOUY;950110015;SSR_A56;1;0;;;;0;;0;
SSR;2022;950000307;CH VICTOR DUPOUY;950110015;SSR_A59;1;40;;;;9130;;0;
SSR;2022;950000307;CH VICTOR DUPOUY;950110015;SSR_TOT;;71;25915;;518;16715;31;0;0
SSR;2022;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;SSR_A;;22;8030;;79;6816;20;0;
SSR;2022;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;SSR_A50;1;10;;;;2586;;0;
SSR;2022;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;SSR_A52;1;12;;;;4230;;0;
SSR;2022;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;SSR_A59;1;;;;;0;;0;
SSR;2022;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;SSR_TOT;;22;8030;;79;6816;20;0;0
SSR;2022;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;SSR_A;;108;39420;17;813;33848;90;4510;
SSR;2022;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;SSR_A50;1;31;;3;;10439;;798;
SSR;2022;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;SSR_A51;1;17;;3;;4497;;707;
SSR;2022;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;SSR_A52;1;19;;6;;4914;;1395;
SSR;2022;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;SSR_A55;1;5;;;;1203;;0;
SSR;2022;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;SSR_A59;1;36;;5;;12795;;1610;
SSR;2022;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;SSR_TOT;;108;39420;17;813;33848;90;4510;0
SSR;2022;950000331;CH GENERAL DE GONESSE;950110049;SSR_A;;94;34310;28;829;30468;48;9019;
SSR;2022;950000331;CH GENERAL DE GONESSE;950110049;SSR_A50;1;22;;;;8082;;0;
SSR;2022;950000331;CH GENERAL DE GONESSE;950110049;SSR_A51;1;13;;13;;4479;;3111;
SSR;2022;950000331;CH GENERAL DE GONESSE;950110049;SSR_A52;1;14;;10;;4836;;3967;
SSR;2022;950000331;CH GENERAL DE GONESSE;950110049;SSR_A59;1;45;;5;;13071;;1941;
SSR;2022;950000331;CH GENERAL DE GONESSE;950110049;SSR_TOT;;94;34310;28;829;30468;48;9019;0
SSR;2022;950000364;CH RENE DUBOS;950110080;SSR_A;;20;7300;0;176;6597;11;0;
SSR;2022;950000364;CH RENE DUBOS;950110080;SSR_A50;1;;;;;0;;0;
SSR;2022;950000364;CH RENE DUBOS;950110080;SSR_A59;1;20;;;;6597;;0;
SSR;2022;950000364;CH RENE DUBOS;950110080;SSR_TOT;;20;7300;0;176;6597;11;0;
SSR;2022;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;950150037;SSR_A;;24;8760;5;291;7373;1;0;
SSR;2022;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;950150037;SSR_A50;1;;;;;0;;0;
SSR;2022;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;950150037;SSR_A59;1;24;;5;;7373;;0;
SSR;2022;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;950150037;SSR_TOT;;24;8760;5;291;7373;1;0;0
SSR;2022;950000695;GHCPO SITE SAINT MARTIN DU TERTRE;950001370;SSR_A;;46;16790;;331;16344;53;0;
SSR;2022;950000695;GHCPO SITE SAINT MARTIN DU TERTRE;950001370;SSR_A50;1;;;;;0;;0;
SSR;2022;950000695;GHCPO SITE SAINT MARTIN DU TERTRE;950001370;SSR_A52;1;;;;;0;;0;
SSR;2022;950000695;GHCPO SITE SAINT MARTIN DU TERTRE;950001370;SSR_A59;1;46;;;;16344;;0;
SSR;2022;950000695;GHCPO SITE SAINT MARTIN DU TERTRE;950001370;SSR_TOT;;46;16790;;331;16344;53;0;
SSR;2022;950000703;CH LE PARC;950500041;SSR_A;;85;31025;20;909;21502;22;6302;
SSR;2022;950000703;CH LE PARC;950500041;SSR_A50;1;;;;;0;;0;
SSR;2022;950000703;CH LE PARC;950500041;SSR_A53;1;40;;12;;11031;;5078;
SSR;2022;950000703;CH LE PARC;950500041;SSR_A54;1;45;;8;;10471;;1224;
SSR;2022;950000703;CH LE PARC;950500041;SSR_TOT;;85;31025;20;909;21502;22;6302;
SSR;2022;950016139;GHI DU VEXIN SSR SITE MARINES;950015289;SSR_A;;30;9816;;258;9508;10;0;
SSR;2022;950016139;GHI DU VEXIN SSR SITE MARINES;950015289;SSR_A50;1;;;;;0;;0;
SSR;2022;950016139;GHI DU VEXIN SSR SITE MARINES;950015289;SSR_A59;1;30;;;;9508;;0;
SSR;2022;950016139;GHI DU VEXIN SSR SITE MARINES;950015289;SSR_TOT;;30;9816;;258;9508;10;0;0
SSR;2022;950150011;INSTITUT MEDICAL D ENNERY;950042994;SSR_A;;151;55115;40;1081;49324;149;6053;
SSR;2022;950150011;INSTITUT MEDICAL D ENNERY;950042994;SSR_A52;1;;;10;;0;;1505;
SSR;2022;950150011;INSTITUT MEDICAL D ENNERY;950042994;SSR_A53;1;;;10;;0;;2562;
SSR;2022;950150011;INSTITUT MEDICAL D ENNERY;950042994;SSR_A55;1;83;;10;;27342;;388;
SSR;2022;950150011;INSTITUT MEDICAL D ENNERY;950042994;SSR_A59;1;68;;10;;21982;;1598;
SSR;2022;950150011;INSTITUT MEDICAL D ENNERY;950042994;SSR_TOT;;151;55115;40;1081;49324;149;6053;0
SSR;2022;950150052;CLINIQUE FSEF BOUFFEMONT;750720575;SSR_A;;53;19345;17;196;11304;49;3782;
SSR;2022;950150052;CLINIQUE FSEF BOUFFEMONT;750720575;SSR_A50;1;;;0;;0;;112;
SSR;2022;950150052;CLINIQUE FSEF BOUFFEMONT;750720575;SSR_A51;1;17;;8;;3385;;2423;
SSR;2022;950150052;CLINIQUE FSEF BOUFFEMONT;750720575;SSR_A52;1;36;;9;;7919;;1247;
SSR;2022;950150052;CLINIQUE FSEF BOUFFEMONT;750720575;SSR_E;;7;2555;3;17;1016;0;397;
SSR;2022;950150052;CLINIQUE FSEF BOUFFEMONT;750720575;SSR_E50;1;;;;;0;;0;
SSR;2022;950150052;CLINIQUE FSEF BOUFFEMONT;750720575;SSR_E51;1;3;;1;;338;;81;
SSR;2022;950150052;CLINIQUE FSEF BOUFFEMONT;750720575;SSR_E52;1;4;;2;;678;;316;
SSR;2022;950150052;CLINIQUE FSEF BOUFFEMONT;750720575;SSR_TOT;;60;21900;20;213;12320;49;4179;1
SSR;2022;950300087;CLINIQUE BELLOY EN FRANCE;920030269;SSR_A;;54;19710;;436;18504;44;0;
SSR;2022;950300087;CLINIQUE BELLOY EN FRANCE;920030269;SSR_A50;1;54;;;;18504;;0;
SSR;2022;950300087;CLINIQUE BELLOY EN FRANCE;920030269;SSR_TOT;;54;19710;;436;18504;44;0;0
SSR;2022;950300103;CLINIQUE KORIAN LE PONT;310021183;SSR_A;;63;22995;;555;21915;58;0;
SSR;2022;950300103;CLINIQUE KORIAN LE PONT;310021183;SSR_A50;1;18;;;;1226;;0;
SSR;2022;950300103;CLINIQUE KORIAN LE PONT;310021183;SSR_A59;1;45;;;;20689;;0;
SSR;2022;950300103;CLINIQUE KORIAN LE PONT;310021183;SSR_TOT;;63;22995;;555;21915;58;0;0
SSR;2022;950300152;CLINIQUE MIRABEAU;920030269;SSR_A;;102;37230;13;864;37650;121;4697;
SSR;2022;950300152;CLINIQUE MIRABEAU;920030269;SSR_A50;1;30;;;;9274;;0;
SSR;2022;950300152;CLINIQUE MIRABEAU;920030269;SSR_A51;1;18;;5;;4604;;1399;
SSR;2022;950300152;CLINIQUE MIRABEAU;920030269;SSR_A52;1;25;;2;;10156;;2456;
SSR;2022;950300152;CLINIQUE MIRABEAU;920030269;SSR_A59;1;29;;6;;13616;;842;
SSR;2022;950300152;CLINIQUE MIRABEAU;920030269;SSR_TOT;;102;37230;13;864;37650;121;4697;0
SSR;2022;950300194;CLINIQUE MEDICALE DU CHATEAU D HERBLAY;920030269;SSR_A;;103;37595;10;697;36441;132;1794;
