BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2019;280504267;280000134;N2310;18;4;17.94;1;0
BLOCS_P;2019;280504267;280000134;N2320;17;4;20.57;1;0
BLOCS_P;2019;280504267;280000134;N2510;13;4;16.54;0;0
BLOCS_P;2019;280504267;280000134;NAUT;8;2;9.42;0;0
BLOCS_P;2019;280505777;280001199;M100H;6;;6;0;0
BLOCS_P;2019;280505777;280001199;M1030;7;;7;0;0
BLOCS_P;2019;280505777;280001199;M200H;35;30;25;0;0
BLOCS_P;2019;280505777;280001199;N2200;11;2;15.48;0;0
BLOCS_P;2019;280505777;280001199;N2310;3;;3;0;0
BLOCS_P;2019;280505777;280001199;N2320;15;1;18.6;0;0
BLOCS_P;2019;280505777;280001199;N2510;1;;1;0;0
BLOCS_P;2019;280505777;280001199;N4160;1;;1;0;0
BLOCS_P;2019;280505777;280001199;NAUT;9;1;9.72;0;0
BLOCS_P;2019;290000025;290020700;M100H;;33;2.8;1;1
BLOCS_P;2019;290000025;290020700;M1030;;20;9;1;0
BLOCS_P;2019;290000025;290020700;M200H;;35;7.4;1;1
BLOCS_P;2019;290000025;290020700;N2200;11;5;14.9;0;0
BLOCS_P;2019;290000025;290020700;N2310;34;3;40.93;0;0
BLOCS_P;2019;290000025;290020700;N2320;22;8;33.06;0;0
BLOCS_P;2019;290000025;290020700;N2510;15;11;21.12;0;0
BLOCS_P;2019;290000025;290020700;NAUT;64;52;41.59;0;0
BLOCS_P;2019;290000033;290021542;M100H;;1;0.5;0;0
BLOCS_P;2019;290000033;290021542;M1030;3;;3;1;0
BLOCS_P;2019;290000033;290021542;M200H;18;7;4.7;0;1
BLOCS_P;2019;290000033;290021542;N2200;10;1;11.96;;
BLOCS_P;2019;290000033;290021542;N2310;19;2;19.42;;
BLOCS_P;2019;290000033;290021542;N2320;11;1;11.11;;
BLOCS_P;2019;290000033;290021542;N2510;9;2;10.71;;
BLOCS_P;2019;290000033;290021542;N4160;1;;0.91;;
BLOCS_P;2019;290000033;290021542;NAUT;4;1;3.25;;
BLOCS_P;2019;290000058;290000017;M100H;;;;1;0
BLOCS_P;2019;290000058;290000017;M1030;11;3;12.47;1;1
BLOCS_P;2019;290000058;290000017;M200H;48;30;44.07;1;1
BLOCS_P;2019;290000058;290000017;N2200;11;4;12.46;1;0
BLOCS_P;2019;290000058;290000017;N2310;17;17;26.37;1;0
BLOCS_P;2019;290000058;290000017;N2320;16;4;21.13;1;0
BLOCS_P;2019;290000058;290000017;N2510;7;3;8.32;0;0
BLOCS_P;2019;290000058;290000017;N4130;;;;1;0
BLOCS_P;2019;290000058;290000017;NAUT;6;2;6.69;0;0
BLOCS_P;2019;290000140;290000447;M100H;;14;9.8;;
BLOCS_P;2019;290000140;290000447;M1030;8;;8;;
BLOCS_P;2019;290000140;290000447;M200H;33;;33;;
BLOCS_P;2019;290000140;290000447;N2200;30;7;29.72;0;1
BLOCS_P;2019;290000140;290000447;N2320;3;1;3.1;0;0
BLOCS_P;2019;290000140;290000447;N2510;0;2;1;0;0
BLOCS_P;2019;290000140;290000447;N4160;3;0;3;0;0
BLOCS_P;2019;290000173;290000041;M100H;1;;0.64;0;0
BLOCS_P;2019;290000173;290000041;M1030;2;2;0.91;1;0
BLOCS_P;2019;290000173;290000041;M200H;7;1;1.92;0;1
BLOCS_P;2019;290000173;290000041;N2200;1;1;1.41;;
BLOCS_P;2019;290000173;290000041;N2310;7;2;9.12;;
BLOCS_P;2019;290000173;290000041;N2320;9;1;10.31;;
BLOCS_P;2019;290000173;290000041;N2510;1;1;0.8;;
BLOCS_P;2019;290000173;290000041;NAUT;;;0.7;;
BLOCS_P;2019;290000181;290000074;M100H;;5;0.5;0;0
BLOCS_P;2019;290000181;290000074;M1030;;1;0.32;0;0
BLOCS_P;2019;290000181;290000074;M200H;;7;0.7;0;0
BLOCS_P;2019;290000181;290000074;N2200;2;2;3.06;0;0
BLOCS_P;2019;290000181;290000074;N2510;1;2;1.69;0;0
BLOCS_P;2019;290000181;290000074;N4160;;1;0.3;0;0
BLOCS_P;2019;290000207;290000520;M1030;5;;5;;
BLOCS_P;2019;290000207;290000520;M200H;30;;30;;
BLOCS_P;2019;290000207;290000520;N2200;13;4;15.69;;
BLOCS_P;2019;290000207;290000520;N2310;4;;4;;
BLOCS_P;2019;290000207;290000520;N2320;;1;0.8;;
BLOCS_P;2019;290000207;290000520;N2510;1;;0.51;;
BLOCS_P;2019;290000215;290029974;M1030;6;;6;;
BLOCS_P;2019;290000215;290029974;M200H;31;;31;;
BLOCS_P;2019;290000215;290029974;N2200;18;8;25.06;;
BLOCS_P;2019;290000215;290029974;N2310;4;;4;;
BLOCS_P;2019;290000215;290029974;N2320;2;2;3.23;;
BLOCS_P;2019;290000215;290029974;N4160;1;;1.01;;
BLOCS_P;2019;290000256;290000017;M1030;;;;0;1
BLOCS_P;2019;290000256;290000017;M200H;;;;0;1
BLOCS_P;2019;290000256;290000017;N2200;6;1;6.95;0;1
BLOCS_P;2019;290000256;290000017;N2310;6;1;7.59;0;0
BLOCS_P;2019;290000256;290000017;N2320;2;1;3.07;0;1
BLOCS_P;2019;290000256;290000017;N2510;3;1;3.59;0;0
BLOCS_P;2019;290000256;290000017;NAUT;;2;0.87;0;0
BLOCS_P;2019;290000728;750821092;M100H;;3;0.22;0;1
BLOCS_P;2019;290000728;750821092;M1030;;9;3.56;1;0
BLOCS_P;2019;290000728;750821092;M200H;;20;1.75;1;1
BLOCS_P;2019;290000728;750821092;N2200;3;1;3.92;0;1
BLOCS_P;2019;290000728;750821092;N2310;2;12;6.44;0;1
BLOCS_P;2019;290000728;750821092;N2320;1;6;6.31;0;1
BLOCS_P;2019;290000728;750821092;N2510;1;;0.8;0;0
BLOCS_P;2019;290000728;750821092;N4160;;1;0.4;0;0
BLOCS_P;2019;290000728;750821092;NAUT;4;6;5;0;0
BLOCS_P;2019;290000785;220020739;M1030;5;;0.55;;
BLOCS_P;2019;290000785;220020739;M200H;2;;0.15;;
BLOCS_P;2019;290000785;220020739;N2200;2;;1.75;;
BLOCS_P;2019;290000785;220020739;N2310;4;2;1.1;;
BLOCS_P;2019;290000785;220020739;N2510;1;1;1.26;;
BLOCS_P;2019;290004142;290022508;M100H;;16;4;0;0
BLOCS_P;2019;290004142;290022508;M1030;3;;3;0;0
BLOCS_P;2019;290004142;290022508;M200H;13;1;13.5;0;1
BLOCS_P;2019;290004142;290022508;N2200;14;5;16.67;0;0
BLOCS_P;2019;290004142;290022508;N2310;3;1;3.75;0;0
BLOCS_P;2019;290004142;290022508;N2320;3;;2.94;0;0
BLOCS_P;2019;290004142;290022508;N2510;;1;0.53;0;0
BLOCS_P;2019;290004142;290022508;N4160;1;;0.83;0;0
BLOCS_P;2019;290004142;290022508;NAUT;4;2;6.48;0;0
BLOCS_P;2019;290004324;290000017;M100H;;;;1;0
BLOCS_P;2019;290004324;290000017;M1030;;;;1;1
BLOCS_P;2019;290004324;290000017;M200H;;;;1;1
BLOCS_P;2019;290004324;290000017;N2200;29;12;36.14;1;
BLOCS_P;2019;290004324;290000017;N2310;47;13;54.95;1;
BLOCS_P;2019;290004324;290000017;N2320;41;7;45.29;1;
BLOCS_P;2019;290004324;290000017;N2510;18;6;24.12;0;
BLOCS_P;2019;290004324;290000017;N4130;;;;1;
BLOCS_P;2019;290004324;290000017;N4160;1;;0.4;1;0
BLOCS_P;2019;290004324;290000017;NAUT;18;4;20.88;0;
BLOCS_P;2019;290019777;290022508;M100H;12;11;16.14;1;1
BLOCS_P;2019;290019777;290022508;M1030;7;4;9.82;1;1
BLOCS_P;2019;290019777;290022508;M200H;27;1;27.5;0;1
BLOCS_P;2019;290019777;290022508;N2200;20;9;25.28;0;0
BLOCS_P;2019;290019777;290022508;N2310;8;5;10.86;0;0
BLOCS_P;2019;290019777;290022508;N2320;4;4;7.28;0;1
BLOCS_P;2019;290019777;290022508;N2510;3;1;4.26;0;0
BLOCS_P;2019;290019777;290022508;N4130;3;;3.07;0;1
BLOCS_P;2019;290019777;290022508;N4160;2;;1.27;0;0
BLOCS_P;2019;290019777;290022508;NAUT;13;1;12.3;0;0
BLOCS_P;2019;290023431;290001049;M100H;2;2;3;;
BLOCS_P;2019;290023431;290001049;M1030;4;;4;;
BLOCS_P;2019;290023431;290001049;M200H;8;4;10;;
BLOCS_P;2019;290023431;290001049;N2200;16;;16;;
BLOCS_P;2019;290023431;290001049;N2310;1;;1;;
BLOCS_P;2019;290023431;290001049;N2510;1;1;1;;
BLOCS_P;2019;290023431;290001049;N4160;1;;1;;
BLOCS_P;2019;290023431;290001049;NAUT;5;;5;;
BLOCS_P;2019;2A0000022;2A0000014;M100H;;4;0.83;0;1
BLOCS_P;2019;2A0000022;2A0000014;M1030;1;10;3.14;1;0
BLOCS_P;2019;2A0000022;2A0000014;M200H;4;17;11.25;0;1
BLOCS_P;2019;2A0000022;2A0000014;N2200;55;5;57.98;0;0
BLOCS_P;2019;2A0000022;2A0000014;N2310;18;1;16.69;0;1
BLOCS_P;2019;2A0000022;2A0000014;N2320;11;;8.52;0;1
BLOCS_P;2019;2A0000022;2A0000014;N2510;26;2;28.61;0;0
BLOCS_P;2019;2A0000022;2A0000014;N4160;;;;0;1
BLOCS_P;2019;2A0000022;2A0000014;NAUT;35;1;35.26;0;0
BLOCS_P;2019;2A0000139;2A0000063;M1030;7;;7;0;1
BLOCS_P;2019;2A0000139;2A0000063;M200H;37;;37;0;1
BLOCS_P;2019;2A0000139;2A0000063;N2200;26;5;19.58;0;1
BLOCS_P;2019;2A0000139;2A0000063;N2510;4;;2.86;0;0
BLOCS_P;2019;2A0000139;2A0000063;N4160;1;;1;0;0
BLOCS_P;2019;2A0000139;2A0000063;NAUT;14;;10.9;0;0
BLOCS_P;2019;2A0000154;2A0000204;M100H;;2;1;;1
BLOCS_P;2019;2A0000154;2A0000204;M1030;;6;2;;1
BLOCS_P;2019;2A0000154;2A0000204;M200H;0;6;3;;1
BLOCS_P;2019;2A0000154;2A0000204;N2200;5;1;5.5;;
BLOCS_P;2019;2A0000154;2A0000204;N2310;1;;1;;
BLOCS_P;2019;2A0000154;2A0000204;N2320;0;1;0.25;;
BLOCS_P;2019;2A0000154;2A0000204;N4160;1;;1;;
BLOCS_P;2019;2A0000154;2A0000204;NAUT;3;;3;;
BLOCS_P;2019;2B0000012;2B0000020;M100H;0;0;0.01;;
BLOCS_P;2019;2B0000012;2B0000020;M1030;0;8;5.52;;
BLOCS_P;2019;2B0000012;2B0000020;N2200;17;1;19.48;;
BLOCS_P;2019;2B0000012;2B0000020;N2310;15;2;15.04;;
BLOCS_P;2019;2B0000012;2B0000020;N2320;9;0;8.43;;
BLOCS_P;2019;2B0000012;2B0000020;N2510;14;0;12.98;;
BLOCS_P;2019;2B0000012;2B0000020;NAUT;9;1;6.28;;
BLOCS_P;2019;2B0000079;2B0000046;M1030;;4;2;0;1
BLOCS_P;2019;2B0000079;2B0000046;M200H;;14;14;0;1
BLOCS_P;2019;2B0000079;2B0000046;N2200;5;;5;0;0
BLOCS_P;2019;2B0000079;2B0000046;N2310;1;;1;0;0
BLOCS_P;2019;2B0000079;2B0000046;N2320;8;;8;0;0
BLOCS_P;2019;2B0000079;2B0000046;N2510;3;;1.5;0;0
BLOCS_P;2019;2B0000079;2B0000046;N4160;1;;1;0;0
BLOCS_P;2019;2B0000079;2B0000046;NAUT;15;;15;0;0
BLOCS_P;2019;2B0000145;2B0000053;M100H;;9;4.5;0;1
BLOCS_P;2019;2B0000145;2B0000053;M1030;5;;5;;1
BLOCS_P;2019;2B0000145;2B0000053;M200H;;18;9;0;1
BLOCS_P;2019;2B0000145;2B0000053;N2200;9;2;10;0;1
BLOCS_P;2019;2B0000145;2B0000053;N2310;4;1;4.5;0;1
BLOCS_P;2019;2B0000145;2B0000053;N2320;;1;0.5;0;1
BLOCS_P;2019;2B0000145;2B0000053;N2510;5;1;5.5;0;1
BLOCS_P;2019;2B0000145;2B0000053;N4160;2;;2;0;0
BLOCS_P;2019;2B0000145;2B0000053;NAUT;9;2;9.3;0;1
BLOCS_P;2019;2B0000392;2B0000129;M100H;7;5;9.5;;
BLOCS_P;2019;2B0000392;2B0000129;M1030;6;6;2.33;;
BLOCS_P;2019;2B0000392;2B0000129;N2200;17;4;10.71;;
BLOCS_P;2019;2B0000392;2B0000129;N2310;3;4;4.36;;
BLOCS_P;2019;2B0000392;2B0000129;N2510;4;;4;;
BLOCS_P;2019;2B0000392;2B0000129;NAUT;1;;1;;
BLOCS_P;2019;300000023;300780046;M100H;4;0;0.89;0;1
BLOCS_P;2019;300000023;300780046;M1030;2;3;3.5;1;0
BLOCS_P;2019;300000023;300780046;M200H;16;1;4.92;1;1
BLOCS_P;2019;300000023;300780046;N2200;10;1;10.75;0;0
BLOCS_P;2019;300000023;300780046;N2310;12;;5.81;1;1
BLOCS_P;2019;300000023;300780046;N2320;13;;11.42;1;1
BLOCS_P;2019;300000023;300780046;N2510;23;3;16.7;0;0
BLOCS_P;2019;300000023;300780046;N4130;;;;1;1
BLOCS_P;2019;300000023;300780046;NAUT;36;2;16.74;0;0
BLOCS_P;2019;300000031;300780053;M100H;4;0;0.42;0;1
BLOCS_P;2019;300000031;300780053;M1030;5;4;7.09;1;0
BLOCS_P;2019;300000031;300780053;M200H;17;5;4.15;0;1
BLOCS_P;2019;300000031;300780053;N2200;11;2;11.57;0;1
BLOCS_P;2019;300000031;300780053;N2310;12;1;11.37;0;1
BLOCS_P;2019;300000031;300780053;N2320;2;2;3.72;0;1
BLOCS_P;2019;300000031;300780053;N2510;3;0;3;0;0
BLOCS_P;2019;300000031;300780053;N4160;1;0;1.33;0;0
BLOCS_P;2019;300000031;300780053;NAUT;12;2;13;0;0
BLOCS_P;2019;300002508;300000213;M100H;2;4;0.76;0;1
BLOCS_P;2019;300002508;300000213;M1030;2;1;3.05;0;1
BLOCS_P;2019;300002508;300000213;M200H;;24;2.29;0;1
BLOCS_P;2019;300002508;300000213;N2200;5;2;6.16;0;0
BLOCS_P;2019;300002508;300000213;N2310;1;1;1.5;0;0
BLOCS_P;2019;300002508;300000213;N2510;2;0;2;0;0
BLOCS_P;2019;300002508;300000213;N4160;2;;2;0;0
BLOCS_P;2019;300017498;300000155;M100H;1;;1;0;0
BLOCS_P;2019;300017498;300000155;M1030;1;1;1.6;0;0
BLOCS_P;2019;300017498;300000155;M200H;1;12;6.6;0;0
BLOCS_P;2019;300780137;920028396;M100H;5;6;6.61;0;1
BLOCS_P;2019;300780137;920028396;M1030;3;2;3.89;0;1
BLOCS_P;2019;300780137;920028396;M200H;9;17;12.81;0;1
BLOCS_P;2019;300780137;920028396;N2200;22;7;24.79;0;1
BLOCS_P;2019;300780137;920028396;N2310;2;2;2.9;0;1
BLOCS_P;2019;300780137;920028396;N2320;1;;0.93;0;1
BLOCS_P;2019;300780137;920028396;N2510;3;1;3.76;0;1
BLOCS_P;2019;300780137;920028396;N4160;2;;1.64;0;1
BLOCS_P;2019;300780137;920028396;NAUT;4;2;4.88;0;1
BLOCS_P;2019;300780152;300017985;M100H;13;19;14.25;0;1
BLOCS_P;2019;300780152;300017985;M1030;11;1;11.5;0;1
BLOCS_P;2019;300780152;300017985;M200H;19;12;24;0;1
BLOCS_P;2019;300780152;300017985;N2200;30;9;36.73;0;1
BLOCS_P;2019;300780152;300017985;N2310;4;;4;0;1
BLOCS_P;2019;300780152;300017985;N2320;1;;1;0;0
BLOCS_P;2019;300780152;300017985;N2510;1;;0.99;0;0
BLOCS_P;2019;300780152;300017985;N4160;2;1;2.56;0;0
BLOCS_P;2019;300780152;300017985;NAUT;11;2;11.35;0;0
BLOCS_P;2019;300781465;300000726;M100H;0;0;;0;1
BLOCS_P;2019;300781465;300000726;M1030;4;1;4.5;0;1
BLOCS_P;2019;300781465;300000726;M200H;0;51;25.5;0;1
BLOCS_P;2019;300781465;300000726;N2200;13;10;18.77;0;1
BLOCS_P;2019;300781465;300000726;N2510;3;3;5.54;0;0
BLOCS_P;2019;300781465;300000726;N4160;2;;2;0;0
BLOCS_P;2019;300781465;300000726;NAUT;3;1;3.4;0;0
BLOCS_P;2019;300782117;300780038;M100H;2;2;1.6;0;0
BLOCS_P;2019;300782117;300780038;M1030;45;7;42.31;1;1
BLOCS_P;2019;300782117;300780038;M200H;61;18;47.01;1;1
BLOCS_P;2019;300782117;300780038;N2200;90;11;81.28;0;0
BLOCS_P;2019;300782117;300780038;N2310;66;14;73.05;0;1
BLOCS_P;2019;300782117;300780038;N2320;27;3;33.75;0;1
BLOCS_P;2019;300782117;300780038;N2510;57;4;49.65;0;0
BLOCS_P;2019;300782117;300780038;NAUT;23;3;22.52;0;0
BLOCS_P;2019;300788502;300017985;M100H;10;4;11.42;0;1
BLOCS_P;2019;300788502;300017985;M1030;16;12;17.83;0;1
BLOCS_P;2019;300788502;300017985;M200H;29;34;38.35;0;1
BLOCS_P;2019;300788502;300017985;N2200;43;17;44.05;0;0
BLOCS_P;2019;300788502;300017985;N2320;;;0.36;0;0
BLOCS_P;2019;300788502;300017985;N2510;9;2;8.38;0;0
BLOCS_P;2019;300788502;300017985;N4160;1;;0.92;0;0
BLOCS_P;2019;300788502;300017985;NAUT;19;4;15.51;0;0
BLOCS_P;2019;310009279;310780671;M1030;5;;4.09;;1
BLOCS_P;2019;310009279;310780671;M200H;;4;1.35;;1
BLOCS_P;2019;310009279;310780671;N2200;16;2;17.4;;1
BLOCS_P;2019;310009279;310780671;N2310;6;2;6.91;;1
BLOCS_P;2019;310009279;310780671;N2320;3;1;3.8;;1
BLOCS_P;2019;310009279;310780671;N2510;4;;3.05;;0
BLOCS_P;2019;310009279;310780671;N4130;1;;1;1;
BLOCS_P;2019;310009279;310780671;N4160;1;;1;;
BLOCS_P;2019;310009279;310780671;NAUT;2;3;3.42;;0
BLOCS_P;2019;310016977;310781406;M1030;5;8;10.56;1;1
BLOCS_P;2019;310016977;310781406;M200H;;12;1.68;1;
BLOCS_P;2019;310016977;310781406;N2200;39;10;42.69;1;1
BLOCS_P;2019;310016977;310781406;N2310;17;15;25.5;1;1
BLOCS_P;2019;310016977;310781406;N2320;13;4;16.23;1;1
BLOCS_P;2019;310016977;310781406;N2510;36;4;36.46;1;0
BLOCS_P;2019;310016977;310781406;NAUT;10;4;12.82;;
BLOCS_P;2019;310019351;310781406;M100H;;1;0.2;;
BLOCS_P;2019;310019351;310781406;M1030;2;7;5.2;;
BLOCS_P;2019;310019351;310781406;M200H;;7;1.25;;
BLOCS_P;2019;310019351;310781406;N2200;5;8;9.25;1;1
BLOCS_P;2019;310019351;310781406;N2310;2;5;3.89;1;
BLOCS_P;2019;310019351;310781406;N2320;10;1;10.8;1;1
BLOCS_P;2019;310019351;310781406;N2510;8;3;9.48;1;0
BLOCS_P;2019;310019351;310781406;N4130;9;;8.2;0;
BLOCS_P;2019;310019351;310781406;NAUT;1;1;1.1;;
BLOCS_P;2019;310026083;310026075;M100H;39;63;70.5;0;1
BLOCS_P;2019;310026083;310026075;M1030;16;1;17;1;1
BLOCS_P;2019;310026083;310026075;M200H;66;8;68;1;1
BLOCS_P;2019;310026083;310026075;N2200;8;3;10;0;0
BLOCS_P;2019;310026083;310026075;N2310;6;2;7;0;0
BLOCS_P;2019;310026083;310026075;N2320;30;6;33;0;1
BLOCS_P;2019;310026083;310026075;N2510;8;;8;0;0
BLOCS_P;2019;310026083;310026075;N4130;2;;2;0;1
BLOCS_P;2019;310026083;310026075;N4160;2;;2;0;1
BLOCS_P;2019;310026083;310026075;NAUT;6;;6;0;0
BLOCS_P;2019;310026927;310026794;M100H;62;;62;1;0
BLOCS_P;2019;310026927;310026794;M1030;23;;23;1;0
BLOCS_P;2019;310026927;310026794;M200H;89;;89;0;1
BLOCS_P;2019;310026927;310026794;N2200;90;17;69.31;0;1
BLOCS_P;2019;310026927;310026794;N2320;4;1;2.23;0;1
BLOCS_P;2019;310026927;310026794;N2510;2;;1.28;0;0
BLOCS_P;2019;310026927;310026794;N4130;2;1;2.68;0;1
BLOCS_P;2019;310026927;310026794;N4160;4;0;2.74;0;0
BLOCS_P;2019;310780150;310788799;M100H;1;;1;0;0
BLOCS_P;2019;310780150;310788799;M1030;11;3;12.5;;1
BLOCS_P;2019;310780150;310788799;M200H;52;13;57.5;;1
BLOCS_P;2019;310780150;310788799;N2200;24;13;34.53;0;1
BLOCS_P;2019;310780150;310788799;N2310;2;1;2.79;0;0
BLOCS_P;2019;310780150;310788799;N2320;3;;2.45;0;
BLOCS_P;2019;310780150;310788799;N2510;5;1;6.38;0;0
BLOCS_P;2019;310780150;310788799;N4160;3;;2.98;0;0
BLOCS_P;2019;310780150;310788799;NAUT;28;1;25.4;0;0
BLOCS_P;2019;310780259;310000096;M100H;53;1;52.5;1;1
BLOCS_P;2019;310780259;310000096;M1030;26;;26;1;1
BLOCS_P;2019;310780259;310000096;M200H;27;;27;0;1
BLOCS_P;2019;310780259;310000096;N2200;111;3;112;0;1
BLOCS_P;2019;310780259;310000096;N2310;5;1;4.5;0;1
BLOCS_P;2019;310780259;310000096;N2320;6;;7.43;0;1
BLOCS_P;2019;310780259;310000096;N2510;9;;9.4;0;0
BLOCS_P;2019;310780259;310000096;N4130;4;;3.9;0;1
BLOCS_P;2019;310780259;310000096;N4160;7;;6.8;0;1
BLOCS_P;2019;310780259;310000096;NAUT;15;;13.4;0;0
BLOCS_P;2019;310780283;310000112;M1030;13;5;15.5;;
BLOCS_P;2019;310780283;310000112;M200H;51;;51;;
BLOCS_P;2019;310780283;310000112;N2200;55;8;61.49;;
BLOCS_P;2019;310780283;310000112;N2320;2;;1.66;;
BLOCS_P;2019;310780283;310000112;N2510;17;6;20.64;;
BLOCS_P;2019;310780283;310000112;N4160;4;;4;;
BLOCS_P;2019;310780283;310000112;NAUT;;1;0.91;;
BLOCS_P;2019;310780366;310000153;M100H;2;1;2.4;0;1
BLOCS_P;2019;310780366;310000153;M1030;;1;0.5;0;1
BLOCS_P;2019;310780366;310000153;N2200;;1;0.71;0;0
BLOCS_P;2019;310780366;310000153;N2510;;2;1.79;0;
BLOCS_P;2019;310780382;310000179;M100H;;;;0;1
BLOCS_P;2019;310780382;310000179;M1030;8;0;8;1;1
BLOCS_P;2019;310780382;310000179;M200H;40;2;41;0;1
BLOCS_P;2019;310780382;310000179;N2200;16;7;21.64;0;1
BLOCS_P;2019;310780382;310000179;N2320;12;4;13.54;0;1
BLOCS_P;2019;310780382;310000179;N4160;2;;2;0;1
BLOCS_P;2019;310780382;310000179;NAUT;19;2;21.63;0;0
BLOCS_P;2019;310781000;310788880;M100H;21;4;23;0;1
BLOCS_P;2019;310781000;310788880;M1030;14;;14;0;1
BLOCS_P;2019;310781000;310788880;M200H;42;14;47;0;1
BLOCS_P;2019;310781000;310788880;N2200;48;24;75.29;;
BLOCS_P;2019;310781000;310788880;N2320;;;0.13;;
BLOCS_P;2019;310781000;310788880;N2510;3;1;3.56;;
BLOCS_P;2019;310781000;310788880;N4160;4;;3.47;;
BLOCS_P;2019;310781000;310788880;NAUT;8;;6.61;;
BLOCS_P;2019;310781067;310788898;M1030;3;7;7.18;1;1
BLOCS_P;2019;310781067;310788898;M200H;14;9;17.14;1;1
BLOCS_P;2019;310781067;310788898;N2200;6;13;12.85;0;0
BLOCS_P;2019;310781067;310788898;N2310;3;0;3.08;0;1
BLOCS_P;2019;310781067;310788898;N2320;1;2;2.45;0;1
BLOCS_P;2019;310781067;310788898;N2510;1;1;1.61;0;0
BLOCS_P;2019;310781067;310788898;N4160;1;0;1.02;0;0
BLOCS_P;2019;310781067;310788898;NAUT;1;1;1.88;0;1
BLOCS_P;2019;310781505;310000492;M100H;16;4;;;
BLOCS_P;2019;310781505;310000492;M1030;5;4;;;
BLOCS_P;2019;310781505;310000492;M200H;33;;;;
BLOCS_P;2019;310781505;310000492;N2200;22;6;21.9;;
BLOCS_P;2019;310781505;310000492;N2320;3;1;2.82;;
BLOCS_P;2019;310781505;310000492;N2510;6;;5.24;;
BLOCS_P;2019;310781505;310000492;N4160;2;;1.43;;
BLOCS_P;2019;310781505;310000492;NAUT;7;1;7.48;;
BLOCS_P;2019;310782016;310000617;M100H;;2;0.2;0;0
BLOCS_P;2019;310782347;310789136;M1030;4;6;8.49;;
BLOCS_P;2019;310782347;310789136;M200H;12;3;11.82;;
BLOCS_P;2019;310782347;310789136;N2200;21;4;21.02;;
BLOCS_P;2019;310782347;310789136;N2310;11;2;11.45;;
BLOCS_P;2019;310782347;310789136;N2320;3;3;4.64;;
BLOCS_P;2019;310782347;310789136;N2510;11;3;11.06;;
BLOCS_P;2019;310782347;310789136;N4160;1;1;1.94;;
BLOCS_P;2019;310782347;310789136;NAUT;2;0;2;;
BLOCS_P;2019;310783048;310781406;M100H;1;1;0.56;;
BLOCS_P;2019;310783048;310781406;M1030;7;20;15.22;1;1
BLOCS_P;2019;310783048;310781406;M200H;;32;9.37;;
BLOCS_P;2019;310783048;310781406;N2200;69;14;83.21;1;1
BLOCS_P;2019;310783048;310781406;N2310;26;18;36.16;1;1
BLOCS_P;2019;310783048;310781406;N2320;42;1;42.38;1;1
BLOCS_P;2019;310783048;310781406;N2510;48;6;57.45;1;0
BLOCS_P;2019;310783048;310781406;N4130;7;2;8;1;1
BLOCS_P;2019;310783048;310781406;N4160;;1;0.5;0;
BLOCS_P;2019;310783048;310781406;NAUT;4;2;4.95;;
BLOCS_P;2019;310783055;310781406;M100H;;4;1.52;;
BLOCS_P;2019;310783055;310781406;M1030;17;32;28.6;;
BLOCS_P;2019;310783055;310781406;N2200;83;34;98.55;;
BLOCS_P;2019;310783055;310781406;N2310;45;22;53.77;;
BLOCS_P;2019;310783055;310781406;N2320;30;12;38.38;;
BLOCS_P;2019;310783055;310781406;N2510;87;16;93.67;;
BLOCS_P;2019;310783055;310781406;N4130;9;1;9.5;;
BLOCS_P;2019;310783055;310781406;N4160;;;0.36;;
BLOCS_P;2019;310783055;310781406;NAUT;7;1;7.62;;
BLOCS_P;2019;320000086;320780117;M100H;0;6;0.81;1;1
BLOCS_P;2019;320000086;320780117;M1030;2;1;2.84;1;1
BLOCS_P;2019;320000086;320780117;M200H;0;4;1.8;1;1
BLOCS_P;2019;320000086;320780117;N2200;14;0;14;0;0
BLOCS_P;2019;320000086;320780117;N2310;12;0;12;0;0
BLOCS_P;2019;320000086;320780117;N2320;13;1;13.8;0;0
BLOCS_P;2019;320000086;320780117;N2510;16;2;16.55;0;0
BLOCS_P;2019;320000086;320780117;N4160;1;0;1;0;0
BLOCS_P;2019;320000086;320780117;NAUT;7;4;9.7;0;0
BLOCS_P;2019;320780067;320000052;M1030;3;;3;0;1
BLOCS_P;2019;320780067;320000052;M200H;10;22;12.53;0;1
BLOCS_P;2019;320780067;320000052;N2200;13;;11.84;;
BLOCS_P;2019;320780067;320000052;N2310;2;;1.97;;
BLOCS_P;2019;320780067;320000052;N2320;;1;1.56;;
BLOCS_P;2019;320780067;320000052;N4160;1;;1;;
BLOCS_P;2019;320780067;320000052;NAUT;6;;6;;
BLOCS_P;2019;330000332;330780545;M100H;2;;0.6;0;0
BLOCS_P;2019;330000332;330780545;M1030;1;;1.1;0;0
BLOCS_P;2019;330000332;330780545;M200H;;;0.1;0;0
BLOCS_P;2019;330000332;330780545;N2200;5;;3.9;0;0
BLOCS_P;2019;330000332;330780545;N2320;;1;0.6;0;0
BLOCS_P;2019;330000332;330780545;N4160;1;;0.2;0;0
BLOCS_P;2019;330000332;330780545;NAUT;1;;0.5;0;0
BLOCS_P;2019;330000340;330780552;M1030;20;7;19.89;;
BLOCS_P;2019;330000340;330780552;M200H;35;2;32.15;;
BLOCS_P;2019;330000340;330780552;N2200;28;7;30.3;;
