BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2020;880780465;MAISON D'ENFANTS -LA COMBE- - SENONES;540019726;N310H;12;4;14.4
SSR_P;2020;880780465;MAISON D'ENFANTS -LA COMBE- - SENONES;540019726;N3120;;1;0.5
SSR_P;2020;880780465;MAISON D'ENFANTS -LA COMBE- - SENONES;540019726;NAUT;3;16;11
SSR_P;2020;880780465;MAISON D'ENFANTS -LA COMBE- - SENONES;540019726;NCINF;5;1;5.9
SSR_P;2020;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;M1010;;3;1.41
SSR_P;2020;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;M1190;;1;0.14
SSR_P;2020;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;MAUT;;1;0.1
SSR_P;2020;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;N241P;;5;1.63
SSR_P;2020;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;N2450;;1;0.69
SSR_P;2020;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;N2500;14;1;15.03
SSR_P;2020;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;N2710;;1;1.05
SSR_P;2020;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;N310H;2;;1.19
SSR_P;2020;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;N3120;1;;1
SSR_P;2020;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;NAUT;13;1;16.39
SSR_P;2020;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;NCINF;14;1;14.11
SSR_P;2020;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;750721334;M1010;1;2;1.67
SSR_P;2020;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;750721334;M1180;0;1;0.4
SSR_P;2020;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;750721334;N241P;1;;1
SSR_P;2020;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;750721334;N2470;1;;0.2
SSR_P;2020;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;750721334;N2500;12;1;10.02
SSR_P;2020;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;750721334;N3120;;1;0.5
SSR_P;2020;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;750721334;NCINF;9;;8.36
SSR_P;2020;890000292;CLINIQUE KORIAN SAINTE COLOMBE;890006315;M1010;0;8;2
SSR_P;2020;890000292;CLINIQUE KORIAN SAINTE COLOMBE;890006315;M1120;1;0;1
SSR_P;2020;890000292;CLINIQUE KORIAN SAINTE COLOMBE;890006315;N241P;0;4;2
SSR_P;2020;890000292;CLINIQUE KORIAN SAINTE COLOMBE;890006315;N2500;2;57;14.64
SSR_P;2020;890000292;CLINIQUE KORIAN SAINTE COLOMBE;890006315;N3120;0;1;0.4
SSR_P;2020;890000292;CLINIQUE KORIAN SAINTE COLOMBE;890006315;NAUT;0;1;0.5
SSR_P;2020;890000292;CLINIQUE KORIAN SAINTE COLOMBE;890006315;NCINF;2;63;8.64
SSR_P;2020;890000300;AIHP CENTRE ARMANCON;890000193;M1010;;2;0.4
SSR_P;2020;890000300;AIHP CENTRE ARMANCON;890000193;M3020;;1;0.2
SSR_P;2020;890000300;AIHP CENTRE ARMANCON;890000193;N2500;3;;3.09
SSR_P;2020;890000300;AIHP CENTRE ARMANCON;890000193;N2710;2;;1.85
SSR_P;2020;890000300;AIHP CENTRE ARMANCON;890000193;N310H;3;;3.15
SSR_P;2020;890000300;AIHP CENTRE ARMANCON;890000193;N3120;1;;0.73
SSR_P;2020;890000300;AIHP CENTRE ARMANCON;890000193;NAUT;11;3;15.21
SSR_P;2020;890000300;AIHP CENTRE ARMANCON;890000193;NCINF;8;;8.7
SSR_P;2020;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;M1010;1;4;2.97
SSR_P;2020;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;M1320;1;1;1.24
SSR_P;2020;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;MAUT;2;;1.22
SSR_P;2020;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;N2430;1;;0.09
SSR_P;2020;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;N2460;;1;0.9
SSR_P;2020;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;N2470;1;;1
SSR_P;2020;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;N2500;23;;22.8
SSR_P;2020;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;N2710;1;;1
SSR_P;2020;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;N310H;3;;2.26
SSR_P;2020;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;N3120;1;;0.99
SSR_P;2020;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;NAUT;36;;34.79
SSR_P;2020;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;NCINF;20;1;20.36
SSR_P;2020;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;M1010;;1;0.7
SSR_P;2020;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;N241P;;1;0.5
SSR_P;2020;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;N2430;;1;0.1
SSR_P;2020;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;N2450;;1;0.5
SSR_P;2020;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;N2500;5;1;5.9
SSR_P;2020;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;N2710;;1;0.4
SSR_P;2020;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;N3120;1;;1
SSR_P;2020;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;NAUT;2;2;3.23
SSR_P;2020;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;NCINF;3;1;3.7
SSR_P;2020;890973258;MOYEN SEJOUR CH SENS;890970569;M1010;2;;1.92
SSR_P;2020;890973258;MOYEN SEJOUR CH SENS;890970569;M1320;2;;1.05
SSR_P;2020;890973258;MOYEN SEJOUR CH SENS;890970569;N2460;1;;0.99
SSR_P;2020;890973258;MOYEN SEJOUR CH SENS;890970569;N2470;;;0.07
SSR_P;2020;890973258;MOYEN SEJOUR CH SENS;890970569;N2500;19;3;23.02
SSR_P;2020;890973258;MOYEN SEJOUR CH SENS;890970569;N2710;1;3;2.49
SSR_P;2020;890973258;MOYEN SEJOUR CH SENS;890970569;N3120;1;;1
SSR_P;2020;890973258;MOYEN SEJOUR CH SENS;890970569;NAUT;5;3;8.19
SSR_P;2020;890973258;MOYEN SEJOUR CH SENS;890970569;NCINF;9;4;12.71
SSR_P;2020;890975501;HL R BONNION VILLENEUVE-SUR-YONNE;890000466;M1010;1;;0.8
SSR_P;2020;890975501;HL R BONNION VILLENEUVE-SUR-YONNE;890000466;N241P;2;1;0.92
SSR_P;2020;890975501;HL R BONNION VILLENEUVE-SUR-YONNE;890000466;N2500;11;;9.96
SSR_P;2020;890975501;HL R BONNION VILLENEUVE-SUR-YONNE;890000466;N3120;;;0.11
SSR_P;2020;890975501;HL R BONNION VILLENEUVE-SUR-YONNE;890000466;NAUT;3;1;3.18
SSR_P;2020;890975501;HL R BONNION VILLENEUVE-SUR-YONNE;890000466;NCINF;8;1;8.67
SSR_P;2020;890975527;CH AUXERRE;890000037;M1180;5;;2.52
SSR_P;2020;890975527;CH AUXERRE;890000037;N241P;1;;1
SSR_P;2020;890975527;CH AUXERRE;890000037;N2500;34;6;38.63
SSR_P;2020;890975527;CH AUXERRE;890000037;N2710;;1;0.5
SSR_P;2020;890975527;CH AUXERRE;890000037;NAUT;9;2;10.72
SSR_P;2020;890975527;CH AUXERRE;890000037;NCINF;25;4;28.44
SSR_P;2020;890975535;CH AVALLON;890000409;M1320;1;1;1.8
SSR_P;2020;890975535;CH AVALLON;890000409;N241P;;4;1.83
SSR_P;2020;890975535;CH AVALLON;890000409;N2500;15;11;23.12
SSR_P;2020;890975535;CH AVALLON;890000409;N2710;;1;0.78
SSR_P;2020;890975535;CH AVALLON;890000409;N3120;1;1;0.67
SSR_P;2020;890975535;CH AVALLON;890000409;NAUT;2;9;6.13
SSR_P;2020;890975535;CH AVALLON;890000409;NCINF;10;7;13.2
SSR_P;2020;890975543;CH JOIGNY;890000417;M1010;1;;1
SSR_P;2020;890975543;CH JOIGNY;890000417;N241P;;3;1.7
SSR_P;2020;890975543;CH JOIGNY;890000417;N2460;;1;0.5
SSR_P;2020;890975543;CH JOIGNY;890000417;N2470;;1;0.1
SSR_P;2020;890975543;CH JOIGNY;890000417;N2500;13;2;14.4
SSR_P;2020;890975543;CH JOIGNY;890000417;N2710;;1;0.2
SSR_P;2020;890975543;CH JOIGNY;890000417;NCINF;5;2;6.18
SSR_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;M1180;1;2;2.01
SSR_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;M1320;1;;1
SSR_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N241P;5;2;6.46
SSR_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N2430;;1;0.68
SSR_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N2450;;1;0.5
SSR_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N2460;1;2;2.3
SSR_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N2500;21;8;26.9
SSR_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N2710;1;1;1.41
SSR_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N310H;;2;0.83
SSR_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;NAUT;4;1;4.05
SSR_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;NCINF;11;8;17.94
SSR_P;2020;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;M1180;1;;1
SSR_P;2020;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;N2500;8;3;10.07
SSR_P;2020;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;N2710;;1;0.2
SSR_P;2020;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;N3120;1;;1
SSR_P;2020;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;NCINF;8;;7.29
SSR_P;2020;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;M1320;3;1;3.07
SSR_P;2020;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;N2500;28;7;33.81
SSR_P;2020;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;N2710;1;;1
SSR_P;2020;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;NAUT;13;2;12.83
SSR_P;2020;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;NCINF;19;11;29.74
SSR_P;2020;910000272;CH D ARPAJON;910110014;M1010;1;1;1.8
SSR_P;2020;910000272;CH D ARPAJON;910110014;M1320;1;1;1.4
SSR_P;2020;910000272;CH D ARPAJON;910110014;N241P;1;2;1.57
SSR_P;2020;910000272;CH D ARPAJON;910110014;N2450;;1;0.18
SSR_P;2020;910000272;CH D ARPAJON;910110014;N2460;;1;0.2
SSR_P;2020;910000272;CH D ARPAJON;910110014;N2470;;4;2.08
SSR_P;2020;910000272;CH D ARPAJON;910110014;N2500;21;2;22.5
SSR_P;2020;910000272;CH D ARPAJON;910110014;N2710;;4;1.55
SSR_P;2020;910000272;CH D ARPAJON;910110014;N3120;;2;0.55
SSR_P;2020;910000272;CH D ARPAJON;910110014;NAUT;4;2;5.01
SSR_P;2020;910000272;CH D ARPAJON;910110014;NCINF;9;3;12
SSR_P;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;M1010;1;;1
SSR_P;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N2500;8;;8.17
SSR_P;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N3120;;1;0.17
SSR_P;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;NAUT;2;2;1.77
SSR_P;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;NCINF;6;;5.55
SSR_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;M1010;2;;2
SSR_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N241P;4;1;4.75
SSR_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N2430;1;;1
SSR_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N2460;;1;0.4
SSR_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N2500;10;1;9.75
SSR_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;NAUT;2;;1.75
SSR_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;NCINF;7;4;10.96
SSR_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;M1320;4;;1.79
SSR_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N2500;29;1;12.68
SSR_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;NAUT;6;1;2.61
SSR_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;NCINF;18;1;7.44
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;M1010;4;;4
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;M1040;;2;1.5
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;M1120;1;1;1.25
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;M1180;2;1;2.4
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;M1190;1;1;1.4
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;M3020;;1;0.4
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;MAUT;;1;0.4
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;N241P;13;;13
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;N2430;4;;3.02
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;N2460;10;1;8.82
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;N2470;1;;1
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;N2500;36;;35.93
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;N2710;;2;1.29
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;N3120;1;;1
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;NAUT;7;4;8.36
SSR_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;NCINF;27;2;28.26
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;M1010;2;1;2.8
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;M1040;;1;0.44
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;M1180;;3;1.19
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;M1320;1;1;1.25
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;MAUT;;1;0.8
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;N241P;6;3;5.9
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;N2450;;1;1
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;N2460;3;;2.92
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;N2470;;1;0.49
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;N2500;32;1;32.89
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;N2710;1;;0.73
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;N310H;6;1;6.77
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;N3120;1;;0.7
SSR_P;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;NCINF;24;;23.31
SSR_P;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;M1010;2;1;2.87
SSR_P;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N241P;1;;0.83
SSR_P;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N2450;;1;0.8
SSR_P;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N2460;1;;1
SSR_P;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N2500;10;4;11.25
SSR_P;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;NAUT;2;3;4.19
SSR_P;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;NCINF;9;2;10.61
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;M1010;1;;1
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;M1040;4;4;5.55
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;M1180;3;;1.77
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;M1320;1;1;1.6
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N241P;12;3;11.83
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N2430;2;1;2.5
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N2450;0;0;0.25
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N2460;0;2;1.7
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N2500;27;1;27.18
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N2710;0;1;0.5
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N310H;3;0;3.67
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N3120;1;0;1
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;NAUT;5;0;4.96
SSR_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;NCINF;20;7;24.74
SSR_P;2020;910023407;CLINALLIANCE ETAMPES;910023399;M1180;1;;1
SSR_P;2020;910023407;CLINALLIANCE ETAMPES;910023399;N241P;2;;2
SSR_P;2020;910023407;CLINALLIANCE ETAMPES;910023399;N2430;;1;0.4
SSR_P;2020;910023407;CLINALLIANCE ETAMPES;910023399;N2460;2;;2
SSR_P;2020;910023407;CLINALLIANCE ETAMPES;910023399;NAUT;1;;1
SSR_P;2020;910023407;CLINALLIANCE ETAMPES;910023399;NCINF;2;;2
SSR_P;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;M1010;8;1;8.8
SSR_P;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;M1320;10;2;8.75
SSR_P;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;N2450;3;0;3
SSR_P;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;N2460;3;2;4
SSR_P;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;N2470;2;3;3.9
SSR_P;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;N2500;109;41;130.79
SSR_P;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;N2710;3;3;4.46
SSR_P;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;N3120;2;1;2.5
SSR_P;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;NAUT;13;1;12.5
SSR_P;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;NCINF;33;8;38.01
SSR_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;M1010;9;1;9.5
SSR_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;M1320;16;3;16.7
SSR_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N241P;1;5;5.2
SSR_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N2430;0;1;0.7
SSR_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N2450;1;1;1.8
SSR_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N2460;2;4;4.6
SSR_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N2470;0;4;2.6
SSR_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N2500;182;16;194.1
SSR_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N2710;2;6;6.3
SSR_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N3120;2;22;5.6
SSR_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;NAUT;9;7;9.8
SSR_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;NCINF;70;13;79.8
SSR_P;2020;910150010;CH FREDERIC HENRI MANHES;910014919;M1010;;4;3.18
SSR_P;2020;910150010;CH FREDERIC HENRI MANHES;910014919;M1040;;;0.03
SSR_P;2020;910150010;CH FREDERIC HENRI MANHES;910014919;M1070;;2;0.56
SSR_P;2020;910150010;CH FREDERIC HENRI MANHES;910014919;M3020;;1;0.37
SSR_P;2020;910150010;CH FREDERIC HENRI MANHES;910014919;MAUT;;4;1.2
SSR_P;2020;910150010;CH FREDERIC HENRI MANHES;910014919;N241P;;1;1.4
SSR_P;2020;910150010;CH FREDERIC HENRI MANHES;910014919;N2450;;2;1.19
SSR_P;2020;910150010;CH FREDERIC HENRI MANHES;910014919;N2500;2;10;12.44
SSR_P;2020;910150010;CH FREDERIC HENRI MANHES;910014919;N2710;;5;1.83
SSR_P;2020;910150010;CH FREDERIC HENRI MANHES;910014919;N3120;;1;0.64
SSR_P;2020;910150010;CH FREDERIC HENRI MANHES;910014919;NAUT;2;4;4.73
SSR_P;2020;910150010;CH FREDERIC HENRI MANHES;910014919;NCINF;9;5;12.87
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;M1010;6;3;7.91
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;M1040;1;4;3.62
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;M1150;;3;2.39
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;M1190;1;;1.03
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;MAUT;6;1;6.79
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;N241P;8;7;10.71
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;N2450;;1;0.78
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;N2460;1;;0.99
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;N2500;78;9;76.19
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;N2710;2;4;3.16
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;N310H;1;2;2.29
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;N3120;3;;2.98
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;NAUT;42;;31.13
SSR_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;NCINF;72;16;76.97
SSR_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;M1320;8;7;9.89
SSR_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;M3020;;1;1.49
SSR_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N241P;4;;3.53
SSR_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N2430;1;1;1.38
SSR_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N2450;2;;2.43
SSR_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N2460;2;;2.19
SSR_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N2470;;1;0.24
SSR_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N2500;35;5;46.3
SSR_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N2710;1;2;1.65
SSR_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N310H;1;;0.91
SSR_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N3120;1;;2.15
SSR_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;NAUT;40;21;61.43
SSR_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;NCINF;19;1;23.4
SSR_P;2020;910150077;CENTRE VARENNES JARCY;750720575;M1010;1;1;2
SSR_P;2020;910150077;CENTRE VARENNES JARCY;750720575;M1140;2;;2
SSR_P;2020;910150077;CENTRE VARENNES JARCY;750720575;M3020;1;;1
SSR_P;2020;910150077;CENTRE VARENNES JARCY;750720575;MAUT;;1;0.57
SSR_P;2020;910150077;CENTRE VARENNES JARCY;750720575;N241P;2;1;2.86
SSR_P;2020;910150077;CENTRE VARENNES JARCY;750720575;N2450;2;;2
SSR_P;2020;910150077;CENTRE VARENNES JARCY;750720575;N2470;;1;0.5
SSR_P;2020;910150077;CENTRE VARENNES JARCY;750720575;N2500;9;2;9
SSR_P;2020;910150077;CENTRE VARENNES JARCY;750720575;N2710;1;1;1.5
SSR_P;2020;910150077;CENTRE VARENNES JARCY;750720575;N310H;9;2;10
SSR_P;2020;910150077;CENTRE VARENNES JARCY;750720575;N3120;1;;1
SSR_P;2020;910150077;CENTRE VARENNES JARCY;750720575;NAUT;27;6;31
SSR_P;2020;910150077;CENTRE VARENNES JARCY;750720575;NCINF;10;3;12
SSR_P;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;M1180;2;;2
SSR_P;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;M1320;2;;2
SSR_P;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;MAUT;1;;1
SSR_P;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;N241P;13;;11.03
SSR_P;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;N2450;1;;1.02
SSR_P;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;N2460;1;;1.03
SSR_P;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;N2470;3;;2.37
