BOR;AN;FI;RS;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT
DIALYSE;2020;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;TOT;0;;;;;;1588;1;;55;9
DIALYSE;2020;760917773;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;112AX;;;;4;1;220;;;;;
DIALYSE;2020;760917773;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;1130X;;;;10;48;7477;;;;;
DIALYSE;2020;760917773;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;1140X;;;;10;9;1390;;;;;
DIALYSE;2020;760917773;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;1150A;;;;3;3;704;;;;;
DIALYSE;2020;760917773;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;1210;;;;;16;;;;782;;
DIALYSE;2020;760917773;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;121AA;;;;;9;;;;442;;
DIALYSE;2020;760917773;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;121CA;;;;7;7;;;;340;;
DIALYSE;2020;760917773;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;122AX;;;;1;1;;;;112;;
DIALYSE;2020;760917773;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;TOT;0;;;;;;;;;;
DIALYSE;2020;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;112BA;;;;30;169;19573;;;;;
DIALYSE;2020;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;1150A;;;;1;;0;;;;;
DIALYSE;2020;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;1210;;;;;18;;;;440;;
DIALYSE;2020;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;121CA;;;;3;18;;;;440;;
DIALYSE;2020;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;122AX;;;;1;9;;;;78;;
DIALYSE;2020;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;122BA;;;;1;46;;;;218;;
DIALYSE;2020;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;TOT;0;;;;;;1761;;;24;10
DIALYSE;2020;770000156;CH DE MELUN SITE SANTEPOLE;770110054;112AX;;;;1;;255;;;;;
DIALYSE;2020;770000156;CH DE MELUN SITE SANTEPOLE;770110054;112BA;;;;14;56;7802;;;;;
DIALYSE;2020;770000156;CH DE MELUN SITE SANTEPOLE;770110054;1130X;;;;6;24;3674;;;;;
DIALYSE;2020;770000156;CH DE MELUN SITE SANTEPOLE;770110054;1150A;;;;1;1;;;;;;
DIALYSE;2020;770000156;CH DE MELUN SITE SANTEPOLE;770110054;122AX;;;;1;0;;;;19;;
DIALYSE;2020;770000156;CH DE MELUN SITE SANTEPOLE;770110054;122BA;;;;2;0;;;;47;;
DIALYSE;2020;770000156;CH DE MELUN SITE SANTEPOLE;770110054;TOT;0;;;;;;481;1;;30;1
DIALYSE;2020;770000446;CH DE MEAUX SITE SAINT FARON;770021145;112AX;;;;2;0;131;;;;;
DIALYSE;2020;770000446;CH DE MEAUX SITE SAINT FARON;770021145;112BA;;;;15;100;14224;;;;;
DIALYSE;2020;770000446;CH DE MEAUX SITE SAINT FARON;770021145;1130X;;;;2;7;1315;;;;;
DIALYSE;2020;770000446;CH DE MEAUX SITE SAINT FARON;770021145;122AX;;;;2;;;;;20;;
DIALYSE;2020;770000446;CH DE MEAUX SITE SAINT FARON;770021145;TOT;0;;;;;;730;;;;
DIALYSE;2020;770001873;UNITE D AUTODIALYSE PONTAULT COMBAULT;940000060;1140X;;;;12;18;2789;;;;;
DIALYSE;2020;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;112BA;;;;21;88;12879;;;;;
DIALYSE;2020;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;1140X;;;;12;27;1190;;;;;
DIALYSE;2020;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;TOT;0;;;;;;0;;;63;
DIALYSE;2020;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;VACAN;;;;;11;46;;;;;
DIALYSE;2020;770016160;UNITE AUTODIALYSE AURA SANTEPOLE;940026677;1140X;;;;6;18;2938;;;;;
DIALYSE;2020;770016160;UNITE AUTODIALYSE AURA SANTEPOLE;940026677;VACAN;;;;0;;15;;;;;
DIALYSE;2020;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;TOT;0;;;;;;99;;;;
DIALYSE;2020;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;112AX;;;;4;8;571;;;;;
DIALYSE;2020;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;112BA;;;;34;123;18616;;;;;
DIALYSE;2020;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;1130X;;;;8;94;15013;;;;;
DIALYSE;2020;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;1140X;;;;6;16;1849;;;;;
DIALYSE;2020;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;1150A;;;;1;1;104;;;;;
DIALYSE;2020;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;TOT;0;;;;;;0;2;;57;0
DIALYSE;2020;770790707;CLINIQUE DE TOURNAN;770000719;112BA;;;;20;21;11277;;;;;
DIALYSE;2020;770790707;CLINIQUE DE TOURNAN;770000719;1130X;;;;16;4;1773;;;;;
DIALYSE;2020;770790707;CLINIQUE DE TOURNAN;770000719;1210;;;;;2;;;;112;;
DIALYSE;2020;770790707;CLINIQUE DE TOURNAN;770000719;121CA;;;;2;2;;;;112;;
DIALYSE;2020;770790707;CLINIQUE DE TOURNAN;770000719;122AX;;;;2;2;;;;22;;
DIALYSE;2020;770790707;CLINIQUE DE TOURNAN;770000719;122BA;;;;;;;;;2;;
DIALYSE;2020;770790707;CLINIQUE DE TOURNAN;770000719;TOT;0;;;;;;389;1;;30;1
DIALYSE;2020;770803708;UNITE DE DIALYSE AURA MEAUX;940026677;1140X;;;;6;18;2463;;;;;
DIALYSE;2020;770803708;UNITE DE DIALYSE AURA MEAUX;940026677;VACAN;;;;0;;1;;;;;
DIALYSE;2020;770809028;CENTRE DIALYSE DIAVERUM AVON;770016137;1130X;;;;17;56;9824;;;;;
DIALYSE;2020;770809028;CENTRE DIALYSE DIAVERUM AVON;770016137;VACAN;;;;;18;49;;;;;
DIALYSE;2020;770813426;UNITE D AUTODIALYSE PROVINS;770813418;1130X;;;;12;14;2326;;;;;
DIALYSE;2020;770813426;UNITE D AUTODIALYSE PROVINS;770813418;1140X;;;;6;10;1720;;;;;
DIALYSE;2020;770813426;UNITE D AUTODIALYSE PROVINS;770813418;TOT;0;;;;;;;;;4;
DIALYSE;2020;770813459;UNITE D AUTODIALYSE CHELLES;940000060;1140X;;;;6;9;1097;;;;;
DIALYSE;2020;770814986;UNITE D AUTODIALYSE COULOMMIERS;940000060;1140X;;;;6;10;1695;;;;;
DIALYSE;2020;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;112BA;;;;14;67;8314;;;;;
DIALYSE;2020;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;1130X;;;;8;33;3961;;;;;
DIALYSE;2020;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;1210;;;;;7;;;;315;;
DIALYSE;2020;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;121CA;;;;2;5;;;;260;;
DIALYSE;2020;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;121CE;;;;1;2;;;;55;;
DIALYSE;2020;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;122AX;;;;1;4;;;;4;;
DIALYSE;2020;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;122BA;;;;1;1;;;;58;;
DIALYSE;2020;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;TOT;0;;;;;;616;2;;25;1
DIALYSE;2020;780000329;CH DE RAMBOUILLET;780110052;112BA;;;;10;52;6842;;;;;
DIALYSE;2020;780000329;CH DE RAMBOUILLET;780110052;1130X;;;;8;9;2589;;;;;
DIALYSE;2020;780000329;CH DE RAMBOUILLET;780110052;TOT;0;;;;;;132;0;;0;0
DIALYSE;2020;780001558;UNITE D AUTODIALYSE ADDY;780822920;1140X;;;;10;15;2137;;;;;
DIALYSE;2020;780001707;UNITE D AUTODIALYSE LES TEMPLIERS;780822920;1140X;;;;9;12;1714;;;;;
DIALYSE;2020;780017802;CENTRE D HEMODIALYSE MANTES LA JOLIE;780002010;112BA;;;;19;65;9897;;;;;
DIALYSE;2020;780017802;CENTRE D HEMODIALYSE MANTES LA JOLIE;780002010;1130X;;;;8;41;6089;;;;;
DIALYSE;2020;780017802;CENTRE D HEMODIALYSE MANTES LA JOLIE;780002010;1140X;;;;5;20;3096;;;;;
DIALYSE;2020;780017802;CENTRE D HEMODIALYSE MANTES LA JOLIE;780002010;TOT;0;;;;;;0;1;;29;
DIALYSE;2020;780018727;CLINIQUE SAINT GERMAIN;780018719;112BA;;;;16;63;9298;;;;;
DIALYSE;2020;780018727;CLINIQUE SAINT GERMAIN;780018719;112BE;;;;1;0;33;;;;;
DIALYSE;2020;780018727;CLINIQUE SAINT GERMAIN;780018719;1130X;;;;12;12;1313;;;;;
DIALYSE;2020;780018727;CLINIQUE SAINT GERMAIN;780018719;TOT;0;;;;;;4;0;;20;
DIALYSE;2020;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;112AX;;;;3;3;491;;;;;
DIALYSE;2020;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;112BA;;;;16;58;8070;;;;;
DIALYSE;2020;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;1130X;;;;11;38;5679;;;;;
DIALYSE;2020;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;1140X;;;;6;0;0;;;;;
DIALYSE;2020;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;1150A;;;;8;8;2096;;;;;
DIALYSE;2020;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;1210;;;;;7;;;;303;;
DIALYSE;2020;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;121AA;;;;;2;;;;100;;
DIALYSE;2020;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;121CA;;;;5;5;;;;203;;
DIALYSE;2020;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;TOT;0;;;;;;28;1;;20;1
DIALYSE;2020;780300414;CH PRIVE DE L EUROPE;780000675;112AX;;;;2;10;42;;;;;
DIALYSE;2020;780300414;CH PRIVE DE L EUROPE;780000675;112BA;;;;20;80;14504;;;;;
DIALYSE;2020;780300414;CH PRIVE DE L EUROPE;780000675;1130X;;;;8;40;4870;;;;;
DIALYSE;2020;780300414;CH PRIVE DE L EUROPE;780000675;TOT;0;;;;;;1128;2;;26;0
DIALYSE;2020;780300414;CH PRIVE DE L EUROPE;780000675;VACAN;;;;3;2;0;;;;;
DIALYSE;2020;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;112BA;;;;24;269;12793;;;;;
DIALYSE;2020;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;1130X;;;;12;63;3549;;;;;
DIALYSE;2020;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;1210;;;;;5;;;;148;;
DIALYSE;2020;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;121AA;;;;;2;;;;44;;
DIALYSE;2020;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;121CA;;;;2;3;;;;104;;
DIALYSE;2020;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;122AX;;;;2;5;;;;8;;
DIALYSE;2020;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;TOT;0;;;;;;514;;;40;3
DIALYSE;2020;780808234;SERVICE DE DIALYSE A DOMICILE;780822920;1150A;;;;4;4;806;;;;;
DIALYSE;2020;780822631;CENTRE AUTODIALYSE LES ARCADES;780822920;1140X;;;;10;10;1320;;;;;
DIALYSE;2020;780823134;UNITE D AUTODIALYSE BEAUREGARD;780822920;1140X;;;;8;14;2129;;;;;
DIALYSE;2020;780826152;UNITE D AUTODIALYSE IMPRESSIONNISTES;780822920;1140X;;;;9;15;2153;;;;;
DIALYSE;2020;790000087;CENTRE HOSPITALIER DE NIORT;790000012;112AX;;;;2;;0;;;;;
DIALYSE;2020;790000087;CENTRE HOSPITALIER DE NIORT;790000012;112BA;;;;22;85;11998;;;;;
DIALYSE;2020;790000087;CENTRE HOSPITALIER DE NIORT;790000012;122AX;;;;2;1;;;;107;;
DIALYSE;2020;790000087;CENTRE HOSPITALIER DE NIORT;790000012;122BA;;;;0;1;;;;178;;
DIALYSE;2020;790000087;CENTRE HOSPITALIER DE NIORT;790000012;TOT;0;;;;;;836;1;;32;7
DIALYSE;2020;790007306;AURA POITOU-CH - NIORT;860000348;1130X;;;;12;32;5066;;;;;
DIALYSE;2020;790007306;AURA POITOU-CH - NIORT;860000348;1140X;;;;4;4;667;;;;;
DIALYSE;2020;790007306;AURA POITOU-CH - NIORT;860000348;1150A;;;;3;3;852;;;;;
DIALYSE;2020;790007306;AURA POITOU-CH - NIORT;860000348;1210;;;;;22;;;;953;;
DIALYSE;2020;790007306;AURA POITOU-CH - NIORT;860000348;121AA;;;;;11;;;;452;;
DIALYSE;2020;790007306;AURA POITOU-CH - NIORT;860000348;121CA;;;;11;11;;;;501;;
DIALYSE;2020;790007306;AURA POITOU-CH - NIORT;860000348;TOT;0;;;;;;;;;37;20
DIALYSE;2020;790016794;AURA POITOU-CHARENTES - PARTHENAY;860000348;1130X;;;;10;23;3351;;;;;
DIALYSE;2020;790016794;AURA POITOU-CHARENTES - PARTHENAY;860000348;TOT;0;;;;;;;;;8;0
DIALYSE;2020;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;112AX;;;;2;0;0;;;;;
DIALYSE;2020;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;112BA;;;;28;102;17796;;;;;
DIALYSE;2020;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;1130X;;;;8;5;908;;;;;
DIALYSE;2020;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;1140X;;;;8;3;515;;;;;
DIALYSE;2020;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;1150A;;;;0;1;366;;;;;
DIALYSE;2020;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;TOT;0;;;;;;0;2;;22;0
DIALYSE;2020;800006124;CHU AMIENS SUD;800000044;112AX;;;;4;17;1;;;;;
DIALYSE;2020;800006124;CHU AMIENS SUD;800000044;112BA;;;;30;125;18085;;;;;
DIALYSE;2020;800006124;CHU AMIENS SUD;800000044;112BE;;;;1;1;124;;;;;
DIALYSE;2020;800006124;CHU AMIENS SUD;800000044;1150A;;;;3;3;208;;;;;
DIALYSE;2020;800006124;CHU AMIENS SUD;800000044;1210;;;;;;;;;160;;
DIALYSE;2020;800006124;CHU AMIENS SUD;800000044;121AA;;;;;;;;;142;;
DIALYSE;2020;800006124;CHU AMIENS SUD;800000044;121CA;;;;1;;;;;18;;
DIALYSE;2020;800006124;CHU AMIENS SUD;800000044;122AX;;;;2;;;;;69;;
DIALYSE;2020;800006124;CHU AMIENS SUD;800000044;TOT;1;28;130;;;;1425;0;;41;3
DIALYSE;2020;800010159;UNITÉ DE DIALYSE DE CORBIE;590799995;1130X;;;;12;51;7757;;;;;
DIALYSE;2020;800010324;UNITÉ DE DIALYSE D'AMIENS;590799995;1130X;;;;12;66;10057;;;;;
DIALYSE;2020;800010324;UNITÉ DE DIALYSE D'AMIENS;590799995;1140X;;;;12;21;3334;;;;;
DIALYSE;2020;810000224;CL CLAUDE BERNARD;810000471;112AX;;;;1;6;1714;;;;;
DIALYSE;2020;810000224;CL CLAUDE BERNARD;810000471;112BA;;;;56;152;22751;;;;;
DIALYSE;2020;810000224;CL CLAUDE BERNARD;810000471;1150A;;;;1;2;460;;;;;
DIALYSE;2020;810000224;CL CLAUDE BERNARD;810000471;122AX;;;;1;2;;;;92;;
DIALYSE;2020;810000224;CL CLAUDE BERNARD;810000471;TOT;0;;;;;;336;;;;
DIALYSE;2020;810003368;CL CLAUDE BERNARD UDM CASTRES;810000471;1130X;;;;6;26;3151;;;;;
DIALYSE;2020;810011197;CL CLAUDE BERNARD UAD LAVAUR;810000471;1140X;;;;6;6;925;;;;;
DIALYSE;2020;810101741;CL CLAUDE BERNARD UAD CASTRES;810000471;1140X;;;;12;26;3934;;;;;
DIALYSE;2020;810101758;CL CLAUDE BERNARD UAD GRAULHET;810000471;1140X;;;;6;7;1199;;;;;
DIALYSE;2020;810102947;CL CLAUDE BERNARD UAD LESCURE;810000471;1140X;;;;12;32;4203;;;;;
DIALYSE;2020;820000057;CL DU PONT DE CHAUME;820000131;112BA;;;;34;112;18277;;;;;
DIALYSE;2020;820000057;CL DU PONT DE CHAUME;820000131;1130X;;;;8;18;2031;;;;;
DIALYSE;2020;820000057;CL DU PONT DE CHAUME;820000131;1140X;;;;8;24;2555;;;;;
DIALYSE;2020;820000057;CL DU PONT DE CHAUME;820000131;TOT;0;;;;;;854;;;;
DIALYSE;2020;820005791;CL PONT DE CHAUME UAD CASTELSARRASIN;820000131;1140X;;;;8;12;1802;;;;;
DIALYSE;2020;830000345;CHITS CH SAINTE MUSSE;830100616;112BA;;;;20;68;10829;;;;;
DIALYSE;2020;830000345;CHITS CH SAINTE MUSSE;830100616;1130X;;;;6;5;724;;;;;
DIALYSE;2020;830000345;CHITS CH SAINTE MUSSE;830100616;122AX;;;;1;;;;;44;;
DIALYSE;2020;830000345;CHITS CH SAINTE MUSSE;830100616;122BA;;;;2;1;;;;53;;
DIALYSE;2020;830000345;CHITS CH SAINTE MUSSE;830100616;TOT;0;;;;;;1060;;;71;14
DIALYSE;2020;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;112AX;;;;4;6;431;;;;;
DIALYSE;2020;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;112BA;;;;18;61;9782;;;;;
DIALYSE;2020;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;1130X;;;;23;53;8535;;;;;
DIALYSE;2020;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;1140X;;;;12;24;3516;;;;;
DIALYSE;2020;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;1150A;;;;12;12;3010;;;;;
DIALYSE;2020;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;1210;;;;;17;;;;1109;;
DIALYSE;2020;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;121AA;;;;;10;;;;733;;
DIALYSE;2020;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;121CA;;;;1;7;;;;376;;
DIALYSE;2020;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;122AX;;;;1;0;;;;86;;
DIALYSE;2020;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;TOT;0;;;;;;0;4;;39;6
DIALYSE;2020;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;VACAN;;;;;;88;;;;;
DIALYSE;2020;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;112BA;;;;18;61;9462;;;;;
DIALYSE;2020;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;1130X;;;;6;2;223;;;;;
DIALYSE;2020;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;1140X;;;;6;0;0;;;;;
DIALYSE;2020;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;TOT;0;;;;;;;;;27;
DIALYSE;2020;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;112AX;;;;1;0;36;;;;;
DIALYSE;2020;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;112BA;;;;33;125;19780;;;;;
DIALYSE;2020;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;1130X;;;;5;20;2711;;;;;
DIALYSE;2020;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;1140X;;;;6;7;1072;;;;;
DIALYSE;2020;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;1210;;;;;14;;;;648;;
DIALYSE;2020;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;121AA;;;;;5;;;;405;;
DIALYSE;2020;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;121CA;;;;1;9;;;;243;;
DIALYSE;2020;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;122AX;;;;2;4;;;;110;;
DIALYSE;2020;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;122BA;;;;2;0;;;;10;;
DIALYSE;2020;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;TOT;0;;;;;;0;6;;62;10
DIALYSE;2020;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;VACAN;;;;;3;335;;;;;
DIALYSE;2020;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;112BA;;;;8;43;3989;;;;;
DIALYSE;2020;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;1130X;;;;8;11;4102;;;;;
DIALYSE;2020;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;1140X;;;;1;3;356;;;;;
DIALYSE;2020;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;TOT;0;;;;;;0;1;;44;
DIALYSE;2020;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;1130X;;;;18;31;4791;;;;;
DIALYSE;2020;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;TOT;0;;;;;;;;;11;
DIALYSE;2020;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;1130X;;;;22;33;5116;;;;;
DIALYSE;2020;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;TOT;0;;;;;;;;;10;
DIALYSE;2020;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;112BA;;;;15;50;7735;;;;;
DIALYSE;2020;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;1130X;;;;15;36;5751;;;;;
DIALYSE;2020;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;1140X;;;;6;18;2778;;;;;
DIALYSE;2020;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;122AX;;;;1;;;;;33;;
DIALYSE;2020;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;TOT;0;;;;;;0;3;;21;
DIALYSE;2020;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;VACAN;;;;;;738;;;;;
DIALYSE;2020;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;112BA;;;;31;80;13841;;;;;
DIALYSE;2020;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;TOT;0;;;;;;585;;;26;
DIALYSE;2020;830100319;POLYCLINIQUE LES FLEURS;830020855;TOT;0;;;;;;78;;;;
DIALYSE;2020;830100608;CHITS CH GEORGE SAND;830100616;TOT;0;;;;;;4;;;;
DIALYSE;2020;830213617;AVODD UDM CH BRIGNOLES;830002119;1130X;;;;15;35;6104;;;;;
DIALYSE;2020;830213617;AVODD UDM CH BRIGNOLES;830002119;1140X;;;;1;4;451;;;;;
DIALYSE;2020;830213617;AVODD UDM CH BRIGNOLES;830002119;TOT;1;1;8;;;;0;;;2;
DIALYSE;2020;830213617;AVODD UDM CH BRIGNOLES;830002119;VACAN;;;;2;0;47;;;;;
DIALYSE;2020;830213625;AVODD UMD SAINT MICHEL;830002119;1130X;;;;8;22;2726;;;;;
DIALYSE;2020;830215687;DIAVERUM CENTRE DE DIALYSE SERENA;830003521;112AX;;;;1;0;3;;;;;
DIALYSE;2020;830215687;DIAVERUM CENTRE DE DIALYSE SERENA;830003521;112BA;;;;31;114;17705;;;;;
DIALYSE;2020;830215687;DIAVERUM CENTRE DE DIALYSE SERENA;830003521;1130X;;;;28;35;6502;;;;;
DIALYSE;2020;830215687;DIAVERUM CENTRE DE DIALYSE SERENA;830003521;1140X;;;;2;0;15;;;;;
DIALYSE;2020;830215687;DIAVERUM CENTRE DE DIALYSE SERENA;830003521;1150A;;;;1;1;364;;;;;
DIALYSE;2020;830215687;DIAVERUM CENTRE DE DIALYSE SERENA;830003521;1210;;;;;4;;;;104;;
DIALYSE;2020;830215687;DIAVERUM CENTRE DE DIALYSE SERENA;830003521;121AA;;;;;2;;;;52;;
DIALYSE;2020;830215687;DIAVERUM CENTRE DE DIALYSE SERENA;830003521;121CA;;;;3;2;;;;52;;
DIALYSE;2020;830215687;DIAVERUM CENTRE DE DIALYSE SERENA;830003521;122AX;;;;1;0;;;;4;;
DIALYSE;2020;830215687;DIAVERUM CENTRE DE DIALYSE SERENA;830003521;TOT;0;;;;;;0;2;;50;1
DIALYSE;2020;830215687;DIAVERUM CENTRE DE DIALYSE SERENA;830003521;VACAN;;;;0;0;181;;;;;
DIALYSE;2020;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;112AX;;;;2;1;34;;;;;
DIALYSE;2020;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;1150A;;;;;1;171;;;;;
DIALYSE;2020;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;1210;;;;;26;;;;1311;;
DIALYSE;2020;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;121AA;;;;;1;;;;61;;
DIALYSE;2020;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;121CA;;;;40;25;;;;1250;;
DIALYSE;2020;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;TOT;0;;;;;;;;;13;
DIALYSE;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;112BA;;;;18;93;13600;;;;;
DIALYSE;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;122AX;;;;1;4;;;;154;;
DIALYSE;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;TOT;0;;;;;;1474;;;77;
DIALYSE;2020;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;112AX;;;;4;2;725;;;;;
DIALYSE;2020;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;112BA;;;;25;95;14635;;;;;
DIALYSE;2020;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1130X;;;;12;64;9518;;;;;
DIALYSE;2020;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1140X;;;;12;24;3626;;;;;
DIALYSE;2020;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1150A;;;;2;1;223;;;;;
DIALYSE;2020;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1210;;;;;46;;;;1962;;
DIALYSE;2020;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;121AA;;;;;24;;;;968;;
DIALYSE;2020;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;121CA;;;;21;22;;;;994;;
DIALYSE;2020;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;122BA;;;;0;4;;;;39;;
DIALYSE;2020;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;TOT;0;;;;;;0;;;51;0
DIALYSE;2020;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;1140X;;;;6;4;593;;;;;
