BOR;AN;FI;RS;FI_EJ;LIT;JOU;ENT;DECES;URG_EJ;URG_EXT;MCO_EJ;MCO_EXT;GER_EJ;GER_EXT;SSR_EJ;SSR_EXT;PSY_EJ;PSY_EXT;HAD_EJ;HAD_EXT;DOMIC1;PEGER;EMGER;GERPSY;EMPAL;ALZ;EHPAD;VILHOS;RETR
USLD;2020;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;390;119643;124;103;;;2;;;;98;;;;;;;;;;;;;;43
USLD;2020;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;177;50992;56;33;;;43;;;;13;;;;;;;;;;;;4;;0
USLD;2020;940812506;USLD LES VIGNES;940110042;46;15212;23;;;;22;30;;;;;;;;;40;;;;;;1;;1
USLD;2020;950000307;CH VICTOR DUPOUY;950110015;94;31014;44;42;5;0;8;0;4;0;21;5;0;0;0;0;1;0;0;18;19;0;2;0;0
USLD;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;97;30321;61;56;0;0;11;7;0;0;35;4;0;0;0;0;4;;;;;;4;;
USLD;2020;950000331;CH GENERAL DE GONESSE;950110049;120;37721;40;38;0;0;8;1;2;0;17;3;1;0;0;0;6;0;0;0;3;0;0;0;0
USLD;2020;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;950150037;40;13197;21;15;;;;;6;2;4;;;;2;7;;;;;;;;;
USLD;2020;950000695;GHCPO SITE SAINT MARTIN DU TERTRE;950001370;43;13818;18;14;;;1;1;;;16;;;;;;;;;2;;;1;;
USLD;2020;950016139;GHI DU VEXIN SSR SITE MARINES;950015289;60;19591;23;20;;;;;;2;18;2;;;;;6;;;2;12;;5;;1
USLD;2020;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;30;9557;2;9;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0
USLD;2020;970100459;C.H. DE CAPESTERRE-BELLE-EAU (EX HL);970100244;15;5284;4;4;;;;;;;;2;;;;;2;;;;;;;;
USLD;2020;970112033;C.H.G. JACQUES SALIN;970100210;120;33559;23;33;;;;1;;1;;;;;;;6;;;;;;8;3;0
USLD;2020;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;970211207;90;32940;46;49;;2;;;4;;;;;;;;19;;;;;;;;9
USLD;2020;970211223;CHU DE MARTINIQUE SITE DE TRINITE;970211207;22;6886;3;7;;;;;;;;;;;;;;;;;;;;;
USLD;2020;970211231;CHU DE MARTINIQUE SITE MANGOT VULCIN;970211207;26;9516;1;1;;;;;;;;;;;;;;;;;;;;;
USLD;2020;970300026;CENTRE HOSPITALIER DE CAYENNE;970302022;30;9751;7;10;;;;;;;;;;;;;;;;;;;;;
USLD;2020;970400156;GHER-SSR (SAINT-ANDRE);970403606;42;15163;12;9;;;5;;;;7;;;;;;;;;;;;;;
USLD;2020;970463139;CHU SITE SUD - SSR (TAMPON);970408589;40;11462;18;9;;;;;;;;;;;;;;;;;;;;;
