BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP;EMSSR
SSR;2020;890975543;CH JOIGNY;890000417;SSR_A59;1;24;;;;6707;;0;
SSR;2020;890975543;CH JOIGNY;890000417;SSR_TOT;;24;8784;22;251;6707;1;3235;0
SSR;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;SSR_A;;55;20130;10;469;15302;22;658;
SSR;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;SSR_A50;1;0;;;;;;;
SSR;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;SSR_A51;1;20;;5;;8489;;432;
SSR;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;SSR_A52;1;20;;5;;3254;;226;
SSR;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;SSR_A59;1;15;;;;3559;;0;
SSR;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;SSR_TOT;;55;20130;10;469;15302;22;658;
SSR;2020;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;SSR_A;;30;10950;;243;7537;7;0;
SSR;2020;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;SSR_A50;1;30;;;;7537;;0;
SSR;2020;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;SSR_TOT;;30;10950;;243;7537;7;0;0
SSR;2020;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;SSR_A;;66;23482;15;503;20901;62;1052;
SSR;2020;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;SSR_A50;1;;;;;0;;0;
SSR;2020;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;SSR_A59;1;66;;15;;20901;;1052;
SSR;2020;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;SSR_TOT;;66;23482;15;503;20901;62;1052;
SSR;2020;910000272;CH D ARPAJON;910110014;SSR_A;;35;12135;10;328;11019;14;1303;
SSR;2020;910000272;CH D ARPAJON;910110014;SSR_A59;1;35;;10;;11019;;1303;
SSR;2020;910000272;CH D ARPAJON;910110014;SSR_TOT;;35;12135;10;328;11019;14;1303;0
SSR;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;SSR_A;;20;7300;;263;3258;1;0;
SSR;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;SSR_A50;1;20;;;;3210;;0;
SSR;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;SSR_A59;1;0;;;;48;;0;
SSR;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;SSR_TOT;;20;7300;;263;3258;1;0;0
SSR;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;SSR_A;;26;9157;;165;7811;30;0;
SSR;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;SSR_A50;1;6;;;;1825;;0;
SSR;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;SSR_A59;1;20;;;;5986;;0;
SSR;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;SSR_TOT;;26;9157;;165;7811;30;0;
SSR;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;SSR_A;;36;13140;;248;6260;3;0;
SSR;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;SSR_A59;1;36;;;;6260;;0;
SSR;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;SSR_TOT;;36;13140;;248;6260;3;0;0
SSR;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;SSR_A;;120;43800;45;722;45216;183;7148;
SSR;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;SSR_A50;1;;;;;0;;0;
SSR;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;SSR_A51;1;45;;15;;11199;;2825;
SSR;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;SSR_A52;1;75;;30;;34017;;4323;
SSR;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;SSR_TOT;;120;43800;45;722;45216;183;7148;0
SSR;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;SSR_A;;141;51606;20;1612;52692;86;4614;
SSR;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;SSR_A50;1;43;;;;20482;;0;
SSR;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;SSR_A51;1;33;;10;;12109;;2437;
SSR;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;SSR_A59;1;65;;10;;20101;;2177;
SSR;2020;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;SSR_TOT;;141;51606;20;1612;52692;86;4614;0
SSR;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;SSR_A;;22;6319;;187;5858;4;0;
SSR;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;SSR_A50;1;2;;;;582;;0;
SSR;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;SSR_A59;1;20;;;;5276;;0;
SSR;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;SSR_TOT;;22;6319;;187;5858;4;0;
SSR;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SSR_A;;49;17885;20;625;16382;19;5178;
SSR;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SSR_A51;1;8;;5;;2953;;925;
SSR;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SSR_A52;1;12;;5;;3463;;494;
SSR;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SSR_A53;1;19;;10;;6305;;3759;
SSR;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SSR_A59;1;10;;;;3661;;0;
SSR;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SSR_TOT;;49;17885;20;625;16382;19;5178;0
SSR;2020;910023407;CLINALLIANCE ETAMPES;910023399;SSR_A;;;;80;0;0;0;4026;
SSR;2020;910023407;CLINALLIANCE ETAMPES;910023399;SSR_A50;1;;;;;0;;0;
SSR;2020;910023407;CLINALLIANCE ETAMPES;910023399;SSR_A51;1;;;35;;0;;2157;
SSR;2020;910023407;CLINALLIANCE ETAMPES;910023399;SSR_A52;1;;;25;;0;;1193;
SSR;2020;910023407;CLINALLIANCE ETAMPES;910023399;SSR_A59;1;;;20;;0;;676;
SSR;2020;910023407;CLINALLIANCE ETAMPES;910023399;SSR_TOT;;;;80;0;0;0;4026;0
SSR;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;SSR_A;;195;67710;20;636;43059;190;1835;
SSR;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;SSR_A50;1;;;;;0;;0;
SSR;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;SSR_A52;1;35;;;;5913;;0;
SSR;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;SSR_A59;1;160;;20;;37146;;1835;
SSR;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;SSR_TOT;;195;67710;20;636;43059;190;1835;0
SSR;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;SSR_A;;319;116754;9;1458;93141;410;1509;
SSR;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;SSR_A50;1;;;;;0;;0;
SSR;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;SSR_A59;1;319;;9;;93141;;1509;
SSR;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;SSR_TOT;;319;116754;9;1458;93141;410;1509;0
SSR;2020;910150010;CH FREDERIC HENRI MANHES;910014919;SSR_A;;30;10980;30;324;8116;13;2421;
SSR;2020;910150010;CH FREDERIC HENRI MANHES;910014919;SSR_A50;1;10;;;;5182;;0;
SSR;2020;910150010;CH FREDERIC HENRI MANHES;910014919;SSR_A55;1;10;;20;;1467;;1315;
SSR;2020;910150010;CH FREDERIC HENRI MANHES;910014919;SSR_A58;1;10;;10;;1467;;1106;
SSR;2020;910150010;CH FREDERIC HENRI MANHES;910014919;SSR_TOT;;30;10980;30;324;8116;13;2421;0
SSR;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SSR_A;;224;67274;12;2135;64636;180;2945;
SSR;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SSR_A50;1;115;;;;36083;;0;
SSR;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SSR_A53;1;34;;10;;6249;;2467;
SSR;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SSR_A54;1;32;;2;;8699;;478;
SSR;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SSR_A56;1;20;;;;6754;;0;
SSR;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SSR_A59;1;23;;;;6851;;0;
SSR;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SSR_TOT;;224;67274;12;2135;64636;180;2945;
SSR;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;SSR_A;;106;38796;8;930;26581;29;721;
SSR;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;SSR_A50;1;;;;;0;;0;
SSR;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;SSR_A59;1;106;;8;;26581;;721;
SSR;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;SSR_TOT;;106;38796;8;930;26581;29;721;0
SSR;2020;910150077;CENTRE VARENNES JARCY;750720575;SSR_E;;60;16715;15;277;8032;11;416;
SSR;2020;910150077;CENTRE VARENNES JARCY;750720575;SSR_E50;1;;;;;0;;0;
SSR;2020;910150077;CENTRE VARENNES JARCY;750720575;SSR_E51;1;;;;;0;;0;
SSR;2020;910150077;CENTRE VARENNES JARCY;750720575;SSR_E52;1;;;;;0;;0;
SSR;2020;910150077;CENTRE VARENNES JARCY;750720575;SSR_E55;1;60;;15;;8032;;416;
SSR;2020;910150077;CENTRE VARENNES JARCY;750720575;SSR_TOT;;60;16715;15;277;8032;11;416;0
SSR;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;SSR_A;;55;20075;45;481;16914;21;3869;
SSR;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;SSR_A50;1;30;;15;;8726;;691;
SSR;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;SSR_A51;1;25;;30;;8188;;3178;
SSR;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;SSR_TOT;;55;20075;45;481;16914;21;3869;
SSR;2020;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000355;SSR_A;;65;23725;;616;23843;67;0;
SSR;2020;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000355;SSR_A50;1;50;;;;7055;;0;
SSR;2020;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000355;SSR_A59;1;15;;;;16788;;0;
SSR;2020;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000355;SSR_TOT;;65;23725;;616;23843;67;0;0
SSR;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;SSR_A;;79;28914;15;651;26776;86;3955;
SSR;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;SSR_A50;1;;;15;;;;3955;
SSR;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;SSR_A56;1;34;;;;13649;;0;
SSR;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;SSR_A59;1;45;;;;13127;;;
SSR;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;SSR_TOT;;79;28914;15;651;26776;86;3955;
SSR;2020;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;SSR_A;;59;21594;10;426;23527;89;166;
SSR;2020;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;SSR_A59;1;59;;10;;23527;;166;
SSR;2020;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;SSR_TOT;;59;21594;10;426;23527;89;166;0
SSR;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;SSR_A;;83;30295;11;417;25518;100;5106;
SSR;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;SSR_A50;1;;;;;0;;0;
SSR;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;SSR_A51;1;53;;6;;9452;;3411;
SSR;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;SSR_A52;1;30;;5;;16066;;1695;
SSR;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;SSR_TOT;;83;30295;11;417;25518;100;5106;
SSR;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;SSR_A;;;;15;0;0;0;5475;
SSR;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;SSR_A53;1;;;15;;0;;5475;
SSR;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;SSR_TOT;;;;15;0;0;0;5475;
SSR;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;SSR_A;;90;32850;;571;30622;119;0;
SSR;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;SSR_A50;1;45;;;;12806;;0;
SSR;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;SSR_A59;1;45;;;;17816;;0;
SSR;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;SSR_TOT;;90;32850;;571;30622;119;0;0
SSR;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;SSR_A;;157;57462;65;1027;48984;145;17200;
SSR;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;SSR_A50;1;157;;65;;0;;0;
SSR;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;SSR_A51;1;;;;;19030;;12060;
SSR;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;SSR_A52;1;;;;;15395;;3166;
SSR;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;SSR_A53;1;;;;;2339;;784;
SSR;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;SSR_A55;1;;;;;0;;0;
SSR;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;SSR_A59;1;;;;;12220;;1190;
SSR;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;SSR_TOT;;157;57462;65;1027;48984;145;17200;
SSR;2020;910300326;CLINIQUE PASTEUR;910000553;SSR_A;;48;17568;;804;20487;55;0;
SSR;2020;910300326;CLINIQUE PASTEUR;910000553;SSR_A50;1;48;;;;20487;;0;
SSR;2020;910300326;CLINIQUE PASTEUR;910000553;SSR_TOT;;48;17568;;804;20487;55;0;0
SSR;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;SSR_A;;83;30295;;489;20204;61;0;
SSR;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;SSR_A54;1;30;;;;9321;;0;
SSR;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;SSR_A56;1;53;;;;10883;;0;
SSR;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;SSR_TOT;;83;30295;;489;20204;61;0;
SSR;2020;910800986;MAISON DE CURE DE L YVETTE;910110055;SSR_A;;44;16223;6;412;14894;30;530;
SSR;2020;910800986;MAISON DE CURE DE L YVETTE;910110055;SSR_A50;1;3;;1;;1190;;61;
SSR;2020;910800986;MAISON DE CURE DE L YVETTE;910110055;SSR_A52;1;17;;5;;5392;;469;
SSR;2020;910800986;MAISON DE CURE DE L YVETTE;910110055;SSR_A59;1;24;;;;8312;;0;
SSR;2020;910800986;MAISON DE CURE DE L YVETTE;910110055;SSR_TOT;;44;16223;6;412;14894;30;530;
SSR;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;SSR_A;;80;29200;;662;25915;77;0;
SSR;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;SSR_A50;1;20;;;;5419;;0;
SSR;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;SSR_A59;1;60;;;;20496;;0;
SSR;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;SSR_TOT;;80;29200;;662;25915;77;0;0
SSR;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;SSR_A;;82;28533;9;785;28533;57;1198;
SSR;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;SSR_A51;1;29;;9;;8753;;1198;
SSR;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;SSR_A59;1;53;;;;19780;;0;
SSR;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;SSR_TOT;;82;28533;9;785;28533;57;1198;0
SSR;2020;920000577;CH DE NANTERRE;920110020;SSR_A;;39;13578;;374;13131;22;0;
SSR;2020;920000577;CH DE NANTERRE;920110020;SSR_A50;1;39;;;;13131;;0;
SSR;2020;920000577;CH DE NANTERRE;920110020;SSR_TOT;;39;13578;;374;13131;22;0;
SSR;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;SSR_A;;84;29010;8;926;24424;16;4491;
SSR;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;SSR_A50;1;;;;;0;;0;
SSR;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;SSR_A51;1;9;;1;;1364;;801;
SSR;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;SSR_A52;1;10;;1;;4586;;1181;
SSR;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;SSR_A53;1;17;;4;;6149;;1968;
SSR;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;SSR_A59;1;48;;2;;12325;;541;
SSR;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;SSR_TOT;;84;29010;8;926;24424;16;4491;0
SSR;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;SSR_A;;68;12810;5;504;16180;22;119;
SSR;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;SSR_A50;1;;;;;0;;0;
SSR;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;SSR_A58;1;17;;;;2148;;0;
SSR;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;SSR_A59;1;51;;5;;14032;;119;
SSR;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;SSR_TOT;;68;12810;5;504;16180;22;119;0
SSR;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;SSR_A;;77;22050;5;727;19162;6;225;
SSR;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;SSR_A50;1;49;;5;;11146;;225;
SSR;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;SSR_A55;1;28;;;;8016;;0;
SSR;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;SSR_TOT;;77;22050;5;727;19162;6;225;0
SSR;2020;920001369;SSR FONDATION ROGUET;920710654;SSR_A;;75;27450;10;455;24222;99;785;
SSR;2020;920001369;SSR FONDATION ROGUET;920710654;SSR_A50;1;;;;;0;;0;
SSR;2020;920001369;SSR FONDATION ROGUET;920710654;SSR_A59;1;75;;10;;24222;;785;
SSR;2020;920001369;SSR FONDATION ROGUET;920710654;SSR_TOT;;75;27450;10;455;24222;99;785;0
SSR;2020;920004058;CLINIQUE MONTEVIDEO;920031564;SSR_A;;44;16104;10;481;15237;26;1659;
SSR;2020;920004058;CLINIQUE MONTEVIDEO;920031564;SSR_A58;1;44;;10;;15237;;1659;
SSR;2020;920004058;CLINIQUE MONTEVIDEO;920031564;SSR_TOT;;44;16104;10;481;15237;26;1659;0
SSR;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;SSR_A;;128;46848;15;1122;43997;113;1280;
SSR;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;SSR_A50;1;78;;;;25136;;0;
SSR;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;SSR_A51;1;;;;;0;;0;
SSR;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;SSR_A56;1;;;;;0;;0;
SSR;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;SSR_A59;1;50;;15;;18861;;1280;
SSR;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;SSR_TOT;;128;46848;15;1122;43997;113;1280;0
SSR;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;SSR_A;;62;22692;0;401;17157;52;0;
SSR;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;SSR_A50;1;0;;0;;0;;0;
SSR;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;SSR_A51;1;0;;0;;0;;0;
SSR;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;SSR_A53;1;0;;0;;0;;0;
SSR;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;SSR_A54;1;0;;0;;0;;0;
SSR;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;SSR_A55;1;0;;0;;0;;0;
SSR;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;SSR_A59;1;62;;0;;17157;;0;
SSR;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;SSR_TOT;;62;22692;0;401;17157;52;0;0
SSR;2020;920014099;CRF PARIS NORD;920030269;SSR_A;;94;34404;40;720;33036;74;4052;
SSR;2020;920014099;CRF PARIS NORD;920030269;SSR_A50;1;20;;;;1826;;0;
SSR;2020;920014099;CRF PARIS NORD;920030269;SSR_A51;1;34;;20;;12731;;1646;
SSR;2020;920014099;CRF PARIS NORD;920030269;SSR_A52;1;40;;20;;18479;;2406;
SSR;2020;920014099;CRF PARIS NORD;920030269;SSR_TOT;;94;34404;40;720;33036;74;4052;0
SSR;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;SSR_A;;60;21900;40;389;17568;57;6849;
SSR;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;SSR_A50;1;;;;;0;;0;
SSR;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;SSR_A51;1;30;;20;;8642;;4384;
SSR;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;SSR_A52;1;30;;20;;8926;;2465;
SSR;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;SSR_TOT;;60;21900;40;389;17568;57;6849;1
SSR;2020;920024205;SSR LES ABONDANCES;920808037;SSR_A;;30;10980;10;313;10978;6;1745;
SSR;2020;920024205;SSR LES ABONDANCES;920808037;SSR_A50;1;;;;;0;;0;
SSR;2020;920024205;SSR LES ABONDANCES;920808037;SSR_A59;1;30;;10;;10978;;1745;
SSR;2020;920024205;SSR LES ABONDANCES;920808037;SSR_TOT;;30;10980;10;313;10978;6;1745;0
SSR;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;SSR_A;;70;25620;;251;13641;46;0;
SSR;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;SSR_A50;1;;;;;0;;0;
SSR;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;SSR_A59;1;70;;;;13641;;0;
SSR;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;SSR_TOT;;70;25620;;251;13641;46;0;
SSR;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SSR_A;;71;25620;33;323;11600;44;8390;
SSR;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SSR_A50;1;;;;;0;;0;
SSR;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SSR_A52;1;71;;33;;11600;;8390;
SSR;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SSR_E;;8;2928;78;108;1093;0;10856;
SSR;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SSR_E50;1;;;;;0;;0;
SSR;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SSR_E52;1;8;;78;;1093;;10856;
SSR;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SSR_TOT;;79;28548;111;431;12693;44;19246;
SSR;2020;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;SSR_A;;223;81618;19;2172;69312;125;6335;
SSR;2020;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;SSR_A51;1;51;;4;;12604;;2637;
SSR;2020;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;SSR_A53;1;70;;15;;18717;;3243;
SSR;2020;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;SSR_A59;1;102;;0;;37991;;455;
SSR;2020;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;SSR_TOT;;223;81618;19;2172;69312;125;6335;0
SSR;2020;920120011;HIA PERCY;750821092;SSR_A;;30;10980;5;299;4709;3;572;
SSR;2020;920120011;HIA PERCY;750821092;SSR_A50;1;26;;;;14;;0;
SSR;2020;920120011;HIA PERCY;750821092;SSR_A51;1;2;;2;;3416;;397;
SSR;2020;920120011;HIA PERCY;750821092;SSR_A52;1;1;;2;;1165;;150;
SSR;2020;920120011;HIA PERCY;750821092;SSR_A57;1;1;;1;;114;;25;
SSR;2020;920120011;HIA PERCY;750821092;SSR_TOT;;30;10980;5;299;4709;3;572;0
SSR;2020;920150018;HOPITAL GOUIN A CLICHY;750720492;SSR_A;;94;34310;;944;26901;17;0;
SSR;2020;920150018;HOPITAL GOUIN A CLICHY;750720492;SSR_A50;1;29;;;;5386;;0;
SSR;2020;920150018;HOPITAL GOUIN A CLICHY;750720492;SSR_A55;1;65;;;;21515;;0;
SSR;2020;920150018;HOPITAL GOUIN A CLICHY;750720492;SSR_TOT;;94;34310;;944;26901;17;0;0
SSR;2020;920150075;HOPITAL LA CITE DES FLEURS;780020715;SSR_A;;100;32785;10;734;29064;56;389;
SSR;2020;920150075;HOPITAL LA CITE DES FLEURS;780020715;SSR_A50;1;;;;;0;;0;
SSR;2020;920150075;HOPITAL LA CITE DES FLEURS;780020715;SSR_A59;1;100;;10;;29064;;389;
SSR;2020;920150075;HOPITAL LA CITE DES FLEURS;780020715;SSR_TOT;;100;32785;10;734;29064;56;389;1
SSR;2020;920300258;CLINIQUE DE CHATILLON;920000809;SSR_A;;80;29280;20;660;25413;58;2230;
SSR;2020;920300258;CLINIQUE DE CHATILLON;920000809;SSR_A50;1;32;;;;11222;;0;
SSR;2020;920300258;CLINIQUE DE CHATILLON;920000809;SSR_A53;1;48;;20;;14191;;2230;
SSR;2020;920300258;CLINIQUE DE CHATILLON;920000809;SSR_TOT;;80;29280;20;660;25413;58;2230;0
SSR;2020;920300266;CLINIQUE DU PLATEAU;920000940;SSR_A;;60;21960;10;1197;23608;19;1975;
SSR;2020;920300266;CLINIQUE DU PLATEAU;920000940;SSR_A50;1;45;;;;18511;;0;
SSR;2020;920300266;CLINIQUE DU PLATEAU;920000940;SSR_A59;1;15;;10;;5097;;1975;
SSR;2020;920300266;CLINIQUE DU PLATEAU;920000940;SSR_TOT;;60;21960;10;1197;23608;19;1975;0
SSR;2020;920300381;CLINALLIANCE FONTENAY AUX ROSES;920005378;SSR_A;;66;24156;15;509;18728;48;12;
