BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N2320;4;2;5.94;0;1
BLOCS_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N2510;4;;4.96;0;1
BLOCS_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N4130;3;;3;0;1
BLOCS_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N4160;5;;5;0;0
BLOCS_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;NAUT;24;2;22.03;0;1
BLOCS_P;2020;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;M1030;0;3;2.5;;
BLOCS_P;2020;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;M200H;0;15;8;;
BLOCS_P;2020;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;N2200;7;1;7.5;;
BLOCS_P;2020;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;N2310;1;;1;;
BLOCS_P;2020;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;N2320;;1;0.5;;
BLOCS_P;2020;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;N2510;3;;3;;
BLOCS_P;2020;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;N4160;1;;1;;
BLOCS_P;2020;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;NAUT;4;2;5.5;;
BLOCS_P;2020;910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;910000587;N2200;5;;3.98;0;0
BLOCS_P;2020;910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;910000587;N2320;1;;0.69;0;0
BLOCS_P;2020;910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;910000587;N2510;1;;0.96;0;0
BLOCS_P;2020;910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;910000587;N4130;1;;0;0;0
BLOCS_P;2020;910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;910000587;N4160;1;;0.35;0;0
BLOCS_P;2020;910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;910000587;NAUT;7;;6.91;0;0
BLOCS_P;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;M100H;2;2;3;1;0
BLOCS_P;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;M1030;8;;8;1;0
BLOCS_P;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;M200H;18;17;26;1;0
BLOCS_P;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;N2200;33;1;32.37;0;0
BLOCS_P;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;N2320;6;;6;0;1
BLOCS_P;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;N2510;1;;1;0;0
BLOCS_P;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;N4160;2;;2;0;1
BLOCS_P;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;NAUT;18;3;15.5;0;0
BLOCS_P;2020;910805357;CLINIQUE DE L ESSONNE;910001643;M100H;0;9;4.5;0;1
BLOCS_P;2020;910805357;CLINIQUE DE L ESSONNE;910001643;M1030;5;3;6.5;1;0
BLOCS_P;2020;910805357;CLINIQUE DE L ESSONNE;910001643;M200H;10;33;18.5;1;0
BLOCS_P;2020;910805357;CLINIQUE DE L ESSONNE;910001643;N2200;19;;16.88;0;1
BLOCS_P;2020;910805357;CLINIQUE DE L ESSONNE;910001643;N2310;1;3;1.3;0;0
BLOCS_P;2020;910805357;CLINIQUE DE L ESSONNE;910001643;N2320;2;;1.79;0;0
BLOCS_P;2020;910805357;CLINIQUE DE L ESSONNE;910001643;N4130;;;;0;1
BLOCS_P;2020;910805357;CLINIQUE DE L ESSONNE;910001643;N4160;1;;1;0;0
BLOCS_P;2020;910805357;CLINIQUE DE L ESSONNE;910001643;NAUT;11;1;11.22;0;1
BLOCS_P;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;M1030;5;1;7.18;1;1
BLOCS_P;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;M200H;4;10;12.84;0;1
BLOCS_P;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;N2200;10;3;12.74;;
BLOCS_P;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;N2310;4;12;8.29;;
BLOCS_P;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;N2320;2;4;5.63;;
BLOCS_P;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;N2510;8;;8.5;;
BLOCS_P;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;NAUT;10;;8.63;;
BLOCS_P;2020;920000577;CH DE NANTERRE;920110020;M100H;;6;1.22;;
BLOCS_P;2020;920000577;CH DE NANTERRE;920110020;M1030;;17;1.87;1;0
BLOCS_P;2020;920000577;CH DE NANTERRE;920110020;M200H;0;6;1.21;0;0
BLOCS_P;2020;920000577;CH DE NANTERRE;920110020;N2200;2;;1.96;;
BLOCS_P;2020;920000577;CH DE NANTERRE;920110020;N2310;3;5;5.33;1;
BLOCS_P;2020;920000577;CH DE NANTERRE;920110020;N2320;4;3;5.58;1;
BLOCS_P;2020;920000577;CH DE NANTERRE;920110020;N2510;2;;2.07;;
BLOCS_P;2020;920000577;CH DE NANTERRE;920110020;N4160;;1;0.31;;
BLOCS_P;2020;920000577;CH DE NANTERRE;920110020;NAUT;1;2;1.23;;
BLOCS_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;M100H;;;0.6;;
BLOCS_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;M1030;1;2;3.07;;
BLOCS_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;M200H;;;1.11;0;0
BLOCS_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;N2200;8;3;9.87;;
BLOCS_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;N2310;5;10;8.34;;
BLOCS_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;N2320;4;2;4.38;;
BLOCS_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;N2510;9;3;8.4;;
BLOCS_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;NAUT;41;5;38.1;;
BLOCS_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;M100H;7;8;7.1;0;1
BLOCS_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;M1030;6;10;7.65;1;1
BLOCS_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;M200H;7;8;7.1;1;1
BLOCS_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2200;13;2;13.82;1;0
BLOCS_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2310;9;2;9.1;1;0
BLOCS_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2320;4;1;4;1;0
BLOCS_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2510;13;0;12.19;1;0
BLOCS_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N4130;0;0;0;1;0
BLOCS_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N4160;1;0;0.43;0;0
BLOCS_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;NAUT;6;0;5.76;0;0
BLOCS_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;M100H;;5;1.4;;1
BLOCS_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;M1030;11;1;11.1;1;
BLOCS_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;M200H;7;13;15.33;1;1
BLOCS_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;N2200;2;4;2.65;;
BLOCS_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;N2310;8;22;11.5;1;
BLOCS_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;N2320;10;15;16;;1
BLOCS_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;N2510;1;1;1.25;;
BLOCS_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;N4160;2;;2;;
BLOCS_P;2020;920000650;HOPITAL FOCH;920150059;M1030;24;12;30.86;1;1
BLOCS_P;2020;920000650;HOPITAL FOCH;920150059;N2200;22;2;23.7;1;1
BLOCS_P;2020;920000650;HOPITAL FOCH;920150059;N2310;32;15;43.5;1;1
BLOCS_P;2020;920000650;HOPITAL FOCH;920150059;N2320;12;3;14.49;1;1
BLOCS_P;2020;920000650;HOPITAL FOCH;920150059;N2510;23;0;22.69;1;1
BLOCS_P;2020;920000650;HOPITAL FOCH;920150059;N4130;0;0;0;1;1
BLOCS_P;2020;920000650;HOPITAL FOCH;920150059;N4160;3;0;3.33;1;1
BLOCS_P;2020;920000650;HOPITAL FOCH;920150059;NAUT;10;0;11.19;0;0
BLOCS_P;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;M100H;17;10;18.08;;
BLOCS_P;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;M1030;14;7;20.28;;
BLOCS_P;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;M200H;11;;10.42;;
BLOCS_P;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;N2200;47;3;48.92;;
BLOCS_P;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;N2310;15;5;16.45;;
BLOCS_P;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;N2320;2;1;2.77;;
BLOCS_P;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;N2510;9;;9.08;;
BLOCS_P;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;NAUT;23;;22.5;;
BLOCS_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;M1030;11;10;13.72;1;1
BLOCS_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;M200H;10;52;23.86;1;1
BLOCS_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;N2200;26;2;28.64;1;0
BLOCS_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;N2310;22;3;22.7;1;0
BLOCS_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;N2320;10;1;12.33;1;0
BLOCS_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;N2510;24;2;26.29;1;0
BLOCS_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;N4130;1;;1;1;0
BLOCS_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;N4160;;;;1;1
BLOCS_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;NAUT;18;1;15.04;0;0
BLOCS_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;M100H;;;;1;
BLOCS_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;M1030;13;3;14.5;1;
BLOCS_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;M200H;15;;15;1;
BLOCS_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2200;27;4;30.3;0;1
BLOCS_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2310;19;6;23.8;1;0
BLOCS_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2320;6;1;6.8;0;1
BLOCS_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2510;22;;22;0;0
BLOCS_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N4160;1;;1;0;0
BLOCS_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;NAUT;4;;4;;
BLOCS_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;M100H;0;0;;1;1
BLOCS_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;M1030;47;9;41;1;1
BLOCS_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;M200H;25;13;21;1;1
BLOCS_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2200;70;6;74;1;1
BLOCS_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2310;33;2;35;1;0
BLOCS_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2320;12;;12;0;1
BLOCS_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2510;47;4;49;;0
BLOCS_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N4160;10;1;11;0;0
BLOCS_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;NAUT;22;1;22;0;0
BLOCS_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;M200H;25;;;;
BLOCS_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2200;18;3;20;;
BLOCS_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2310;7;2;9;;
BLOCS_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2320;5;3;8;;
BLOCS_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2510;16;1;17;;
BLOCS_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N4160;2;;2;;
BLOCS_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;NAUT;6;1;6;;
BLOCS_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;M100H;;4;0.57;0;0
BLOCS_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;M1030;2;6;4.51;0;0
BLOCS_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;M200H;2;14;8.91;0;0
BLOCS_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N2200;6;2;7.55;0;0
BLOCS_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N2310;3;2;5.13;0;0
BLOCS_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N2320;2;3;4.4;0;0
BLOCS_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N2510;4;1;4.56;0;0
BLOCS_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N4130;1;;1;0;0
BLOCS_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;NAUT;3;1;3.8;0;0
BLOCS_P;2020;920120011;HIA PERCY;750821092;M100H;45;31;76;;
BLOCS_P;2020;920120011;HIA PERCY;750821092;M1030;24;7;31;;
BLOCS_P;2020;920120011;HIA PERCY;750821092;M200H;35;7;32.37;;
BLOCS_P;2020;920120011;HIA PERCY;750821092;N2200;9;;6.75;;
BLOCS_P;2020;920120011;HIA PERCY;750821092;N2310;46;;34.5;;
BLOCS_P;2020;920120011;HIA PERCY;750821092;N2320;28;;21;;
BLOCS_P;2020;920120011;HIA PERCY;750821092;N2510;25;;28.75;;
BLOCS_P;2020;920120011;HIA PERCY;750821092;N4160;1;;0.75;;
BLOCS_P;2020;920120011;HIA PERCY;750821092;NAUT;11;2;9.75;;
BLOCS_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;M100H;;95;95;0;1
BLOCS_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;M1030;;21;21;0;1
BLOCS_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;M200H;;106;106;0;1
BLOCS_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;N2200;35;5;38.12;0;1
BLOCS_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;N2320;10;3;11.57;0;1
BLOCS_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;N2510;13;4;15.04;0;0
BLOCS_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;N4160;5;;5;0;0
BLOCS_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;NAUT;42;6;45.91;0;0
BLOCS_P;2020;920300183;CENTRE CHIRURGICAL DES PRINCES;920000759;M100H;;23;6;0;1
BLOCS_P;2020;920300183;CENTRE CHIRURGICAL DES PRINCES;920000759;M1030;2;4;4;0;1
BLOCS_P;2020;920300183;CENTRE CHIRURGICAL DES PRINCES;920000759;M200H;;28;8;0;0
BLOCS_P;2020;920300183;CENTRE CHIRURGICAL DES PRINCES;920000759;N2200;3;1;3.72;0;0
BLOCS_P;2020;920300183;CENTRE CHIRURGICAL DES PRINCES;920000759;N2320;1;;1;0;1
BLOCS_P;2020;920300183;CENTRE CHIRURGICAL DES PRINCES;920000759;N4160;1;;1;0;0
BLOCS_P;2020;920300183;CENTRE CHIRURGICAL DES PRINCES;920000759;NAUT;4;;4;0;0
BLOCS_P;2020;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;M100H;8;5;6.5;0;0
BLOCS_P;2020;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;M1030;6;;6;0;1
BLOCS_P;2020;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;M200H;15;61;46;0;1
BLOCS_P;2020;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;N2200;5;1;8.7;;
BLOCS_P;2020;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;N2320;11;2;12.79;;
BLOCS_P;2020;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;N2510;4;1;4.65;;
BLOCS_P;2020;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;NAUT;20;1;21.66;;
BLOCS_P;2020;920300365;CLINIQUE LA MONTAGNE;920815388;M100H;;;;0;1
BLOCS_P;2020;920300365;CLINIQUE LA MONTAGNE;920815388;M1030;5;;5;0;1
BLOCS_P;2020;920300365;CLINIQUE LA MONTAGNE;920815388;M200H;;;;0;1
BLOCS_P;2020;920300365;CLINIQUE LA MONTAGNE;920815388;N2200;15;;13.84;0;1
BLOCS_P;2020;920300365;CLINIQUE LA MONTAGNE;920815388;N2310;4;;4;0;1
BLOCS_P;2020;920300365;CLINIQUE LA MONTAGNE;920815388;N2320;2;;2;0;1
BLOCS_P;2020;920300365;CLINIQUE LA MONTAGNE;920815388;N4130;;;;0;1
BLOCS_P;2020;920300365;CLINIQUE LA MONTAGNE;920815388;N4160;1;;1;0;0
BLOCS_P;2020;920300365;CLINIQUE LA MONTAGNE;920815388;NAUT;12;;12.15;0;1
BLOCS_P;2020;920300415;CLINIQUE LAMBERT;920000890;M100H;;;;0;1
BLOCS_P;2020;920300415;CLINIQUE LAMBERT;920000890;M1030;;5;2;1;1
BLOCS_P;2020;920300415;CLINIQUE LAMBERT;920000890;M200H;;;;0;1
BLOCS_P;2020;920300415;CLINIQUE LAMBERT;920000890;N2200;12;5;15;0;1
BLOCS_P;2020;920300415;CLINIQUE LAMBERT;920000890;N2320;;1;0.7;0;1
BLOCS_P;2020;920300415;CLINIQUE LAMBERT;920000890;N2510;2;1;2.5;0;1
BLOCS_P;2020;920300415;CLINIQUE LAMBERT;920000890;N4160;1;;1;0;0
BLOCS_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;M100H;;;;0;1
BLOCS_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;M1030;;6;2.9;0;1
BLOCS_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;M200H;;36;4.7;0;1
BLOCS_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;N2200;12;2;12.77;0;1
BLOCS_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;N2320;;;0.26;0;1
BLOCS_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;N2510;1;2;1.89;0;0
BLOCS_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;N4160;2;;2.39;0;0
BLOCS_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;NAUT;19;;17.03;0;0
BLOCS_P;2020;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;M1030;;21;;0;1
BLOCS_P;2020;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;M200H;;89;;0;1
BLOCS_P;2020;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;N2200;15;;14.2;0;1
BLOCS_P;2020;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;N2510;2;;2.1;0;0
BLOCS_P;2020;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;N4160;2;;2;0;0
BLOCS_P;2020;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;NAUT;14;;12.7;0;0
BLOCS_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;M100H;6;26;;0;1
BLOCS_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;M1030;;21;;0;1
BLOCS_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;M200H;7;37;;0;1
BLOCS_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;N2200;44;9;41.54;0;1
BLOCS_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;N2320;1;2;0.49;0;1
BLOCS_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;N2510;5;;4.35;0;0
BLOCS_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;N4130;1;;1.06;0;0
BLOCS_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;N4160;3;1;3.76;0;0
BLOCS_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;NAUT;41;;32.97;0;0
BLOCS_P;2020;920300761;CLINIQUE HARTMANN;920000973;M100H;;16;;0;1
BLOCS_P;2020;920300761;CLINIQUE HARTMANN;920000973;M1030;1;20;;0;1
BLOCS_P;2020;920300761;CLINIQUE HARTMANN;920000973;M200H;2;68;;0;0
BLOCS_P;2020;920300761;CLINIQUE HARTMANN;920000973;N2200;30;2;21.09;0;1
BLOCS_P;2020;920300761;CLINIQUE HARTMANN;920000973;N2320;3;;0.67;0;1
BLOCS_P;2020;920300761;CLINIQUE HARTMANN;920000973;N2510;2;;2.38;0;0
BLOCS_P;2020;920300761;CLINIQUE HARTMANN;920000973;N4160;3;;4.01;0;0
BLOCS_P;2020;920300761;CLINIQUE HARTMANN;920000973;NAUT;24;1;24.67;0;0
BLOCS_P;2020;920300787;HOPITAL AMERICAIN;920000981;M100H;4;11;;0;1
BLOCS_P;2020;920300787;HOPITAL AMERICAIN;920000981;M1030;3;7;;0;1
BLOCS_P;2020;920300787;HOPITAL AMERICAIN;920000981;M200H;5;74;;1;1
BLOCS_P;2020;920300787;HOPITAL AMERICAIN;920000981;N2200;10;4;11.26;0;1
BLOCS_P;2020;920300787;HOPITAL AMERICAIN;920000981;N2320;12;3;14.1;1;0
BLOCS_P;2020;920300787;HOPITAL AMERICAIN;920000981;N4160;1;;1;;
BLOCS_P;2020;920300787;HOPITAL AMERICAIN;920000981;NAUT;10;;10;1;0
BLOCS_P;2020;920300837;CLINIQUE LES MARTINETS;920001005;M100H;;6;;0;0
BLOCS_P;2020;920300837;CLINIQUE LES MARTINETS;920001005;M1030;3;2;;0;1
BLOCS_P;2020;920300837;CLINIQUE LES MARTINETS;920001005;M200H;;47;;0;0
BLOCS_P;2020;920300837;CLINIQUE LES MARTINETS;920001005;N2200;14;;14;0;1
BLOCS_P;2020;920300837;CLINIQUE LES MARTINETS;920001005;N4160;1;;1;0;0
BLOCS_P;2020;920300837;CLINIQUE LES MARTINETS;920001005;NAUT;7;;7.08;0;0
BLOCS_P;2020;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;M100H;6;13;;0;
BLOCS_P;2020;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;M1030;;7;;1;
BLOCS_P;2020;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;M200H;1;29;;0;
BLOCS_P;2020;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;N2310;4;;4;;
BLOCS_P;2020;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;N2320;7;;6.85;;1
BLOCS_P;2020;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;N4160;1;;1;;0
BLOCS_P;2020;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;NAUT;6;;6;;0
BLOCS_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;M100H;;12;2.85;;
BLOCS_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;M1030;32;21;12.08;;
BLOCS_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;M200H;6;39;20.6;;
BLOCS_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N2200;46;7;48;;
BLOCS_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N2310;12;5;14.48;;
BLOCS_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N2320;2;3;3.89;;
BLOCS_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N2510;25;4;28.04;;
BLOCS_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;NAUT;29;4;30.86;;
BLOCS_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;M100H;;;;0;1
BLOCS_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;M1030;14;;13.13;1;1
BLOCS_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;M200H;13;20;24.85;0;1
BLOCS_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;N2200;22;;19.22;1;0
BLOCS_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;N2310;12;1;11.55;1;0
BLOCS_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;N2320;3;;3.42;1;1
BLOCS_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;N2510;14;;13.06;0;0
BLOCS_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;N4160;2;;2;0;0
BLOCS_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;NAUT;1;;1.5;0;0
BLOCS_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;M1030;9;7;9.82;1;1
BLOCS_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;M200H;4;3;4.5;1;1
BLOCS_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N2200;20;;19.63;;0
BLOCS_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N2310;13;2;13.82;1;0
BLOCS_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N2320;7;;6.99;1;0
BLOCS_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N2510;11;1;10.86;;
BLOCS_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N4160;2;1;1.97;;0
BLOCS_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;NAUT;19;1;19.49;;0
BLOCS_P;2020;930000336;CHI ROBERT BALLANGER;930110069;M200H;54;29;58.93;;
