BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A3;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A10;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2020;750827214;CMP POPINCOURT;750815607;;0.26;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;750829053;CENTRE D AUTODIALYSE CLINIQUE ALMA;750000655;0;0;1;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;750831067;CENTRE DIAVERUM PARIS MONT LOUIS;750831059;1;2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760000018;CH DIEPPE;760780023;2.7;0.9;2724;1;1.3;74;;;1;0;;;;;;;;;;0;;;0;;;1;1;1;15/02/2006;515;255;1;;4;4;;2;1;1;1;;5;1;0.5;0.5;;2.8;1.5;1;10;81;3554;0;;;;0;;;;0;;;0;;1;2.2;164;73;1;1450;644;;0.5;0;;;;
PN;2020;760000026;HL SAINT-VALERY-EN-CAUX;760780031;0.5;0.02;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760000034;HL GOURNAY-EN-BRAY;760780049;0.16;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760000042;CH EU;760780056;0;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;1774;201;15;0.1;0;;;;
PN;2020;760000059;CH NEUFCHATEL-EN-BRAY;760780064;0.1;0;4;1;1;62;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;15/02/2006;86;27;0;90;1;1;;2;2;;;;;;0.1;0.1;;0.12;0.12;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;;0.1;9;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;108;26;0;380;0;;;;;1;;;1;1;0.1;;;0.05;0.05;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;839;190;26;1.5;0;;;;
PN;2020;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;21/01/2013;258;97;0;;;;;;;;;;;;0.3;;0.3;1.1;0.5;0;;;;0;;;;0;;;;1;16;;0;;0;;;;1;137;104;7;0.1;0;;;;
PN;2020;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;17.7;2.66;9636;1;3.2;787;1;0;0;1;;650;4877;140;0;0;560;1303;2;0;;;1;1654;760;1;1;1;21/01/2013;1654;760;1;;;;;;;;;;;;1.3;;1.3;6.95;2.8;0;;;;0;;;;0;;;;1;21;0;1;2.8;1;3;2616;643;0;;;;;1;8384;0;;
PN;2020;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;1.1;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.45;0;;;;1;233;120;8;0.2;0;;;;
PN;2020;760000174;HL YVETOT;760780254;0.2;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;0.2;0.3;203;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;146;175;33;0.4;1;222;;0.1;0.1
PN;2020;760000190;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;1;0.2;;0;;;;;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.86;574;88;1;1863;406;15;6.26;0;;;;
PN;2020;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;;1.1;239;1;1.98;624;1;1;1;0;;;;;;;;;;0;;;0;;;1;1;1;15/12/2006;391;0;1;365;;;;2;1;3;;;4;0;1.1;;;2.83;1;1;12;36;4285;1;28;18;9042;0;;;;1;26;3824;0;;0;;;;1;243;204;;0.06;1;186;;0.1;0.1
PN;2020;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;1;0.1;487;1;1.07;256;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;15/02/2006;200;61;1;;;;;1;;4;4;0;2;1;0.4;0.4;0;1.26;0.64;0;;;;0;;;;0;;;;0;;;0;;1;0.52;216;27;1;3001;543;10;0.41;0;;;;
PN;2020;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;0.9;0.2;399;1;1.39;46;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.74;197;18;1;4894;720;3;0.3;0;;;;
PN;2020;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;0.2;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2;243;18;0;;;;;0;;;;
PN;2020;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;3;0.8;2256;1;3.9;640;0;1;0;1;;800;2781;127;0;0;1636;1175;2;0;;;0;;;1;1;1;25/01/2013;479;186;1;165;2;2;;;;;;;4;2;0.4;0.4;;1.61;0.53;0;;;;0;;;;0;;;;0;;;0;;1;3;534;0;1;427;221;5;1.56;0;;;;
PN;2020;760000620;CENTRE SSR PA CH DARNETAL;760782227;1;1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;14;14;4908;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;0.05;0.05;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;12;10;3998;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;0.2;0.02;25;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;136;114;1;14;;;;;;;;;1;;;;;0.45;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760020529;HAD DU CEDRE;760000257;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;3.1;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.79;0;;;;0;;;;;0;;;;
PN;2020;760025312;CLINIQUE MATHILDE ROUEN;760000315;1.3;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;1;;;;;0;;;;
PN;2020;760026674;CLINIQUE OCEANE;750035578;0.3;0.1;48;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760027292;CLINIQUE MEGIVAL;760027300;1;0.5;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2020;760029017;CLINIQUE GUILLAUME;920030269;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760034637;SSR PETIT COLMOULINS;760000448;0.1;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;9;6;1;0;;;0;;0;;;;1;104;5;5;0.15;0;;;;
PN;2020;760035709;HAD CAUX MARITIME;440052041;0.1;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760780130;SSR DU CAUX LITTORAL;760000091;0.2;0.2;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760780205;CLINIQUE ST ANTOINE BOIS GUILLAUME;760000125;0.73;0.22;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760780288;HOPITAL PRIVE DE JOUR MGENASS;750005068;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760780510;CLINIQUE DU CEDRE;760000257;;;618;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;1.8;0.6;1386;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2020;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;0.89;0.28;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;0.09;0.07;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;0.12;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760780783;CLINIQUE TOUS VENTS LILLEBONNE;760000406;0.3;0.1;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760780791;CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE;760000414;0.8;0.5;5757;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.33;0;;;;0;;;;;0;;;;
PN;2020;760780825;CLINIQUE DE L'ABBAYE FECAMP;760000430;0.6;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;0.3;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;0.11;0.01;331;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760781070;CENTRE PIERRE JANET CH LE HAVRE;760780726;;;;0;;;;;0;1;;690;3225;599;3025;3148;963;663;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;0.13;;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;0.5;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;1115;266;5;0.72;0;;;;
PN;2020;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;21/01/2013;330;193;0;5;;;;;;;;;;;0.3;;0.3;1.3;0.6;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;21/01/2013;407;132;0;120;;;;;;;;;;;0.3;;0.3;1.9;0.8;1;10;74;3419;1;30;19;9749;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760783563;INSTITUT DE JOUR ALFRED BINET;760919373;1;0.2;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;14;18;4465;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;5.99;1.55;5764;0;;;;;0;1;760034579;690;3225;599;0;3646;963;980;3;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.14;1;2.3;793;326;1;238;67;;0.6;1;1478;0;3.52;1.8
PN;2020;760806950;USLD DE L'EHPAD YVON LAMOUR FECAMP;760780734;0.02;0.02;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;0.3;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;1.2;0.3;57;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;16;5;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;1.2;0.3;8365;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;0;;;;;0;;;;
PN;2020;770000131;CH DE COULOMMIERS;770021145;2.07;0.1;614;0;;;;;;0;;;;;;;;;;0;;;0;;;1;1;0;;23;18;0;;2;1;;;;;;;1;1;2;1;;0.5;0.5;0;;;;0;;;;0;;;;0;;;0;;1;0.2;363;0;1;;;;3.86;0;;;;
PN;2020;770000149;CH DE FONTAINEBLEAU;770021152;1.1;0.5;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;;;1;1.2;0;;;;0;;;;;0;;;;
PN;2020;770000156;CH DE MELUN SITE SANTEPOLE;770110054;2;1;11802;1;2.13;1103;1;0;1;1;;1100;5658;313;1481;;1868;1647;3;0;;;0;;;1;1;0;;147;0;0;;1;1;;;;;;;;;0.6;0.6;;;;0;;;;0;;;;0;;;;1;21;4251;0;;1;2.7;381;63;1;270;135;;0.2;0;;;;
PN;2020;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;0.9;0.4;809;1;0.6;;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;;596;262;1;55;;;;;;1;1;;2;;0.4;0.4;;1;;1;10;79;4614;1;15;19;5782;0;;;;0;;;0;;1;1.13;992;49;0;;;;;0;;;;
PN;2020;770000172;CH DE PROVINS LEON BINET;770110070;1.5;0.1;1109;0;;;;;;0;;;;;;;;;;0;;;0;;;1;1;1;19/08/2013;320;153;0;;1;1;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;1;161;85;;0.2;0;;;;
PN;2020;770000214;CH DE NEMOURS;770021152;0.2;0.1;246;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;24;;0;;0;;;;1;30;30;;0.1;0;;;;
PN;2020;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;0.5;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770000446;CH DE MEAUX SITE SAINT FARON;770021145;4.3;1.03;1970;1;0.4;33;1;;1;1;;950;4184;0;1718;;1400;1500;2;0;;;0;;;1;1;1;01/06/2008;418;169;1;;2;1;1;;;1;;1;2;1;0.5;0.3;0.2;1.28;0.9;0;;;;0;;;;0;;;;1;26;822;0;;1;1.3;833;;0;;;;;0;;;;
PN;2020;770001873;UNITE D AUTODIALYSE PONTAULT COMBAULT;940000060;0.21;0.08;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770006138;CLINIQUE PSYCHIATRIQUE PAYS DE SEINE;770020113;0.2;0.1;100;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;0.26;0.26;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770016160;UNITE AUTODIALYSE AURA SANTEPOLE;940026677;0.01;0.01;1;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;13;6;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770016475;HAD CENTRE 77 COULOMMIERS;770014207;0.4;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;3.82;1.03;2069;1;0.4;188;;;;0;;;;;;;;;;0;;;0;;;1;1;1;;629;256;0;;2;1;;;;1;1;;1;1;0.46;0.2;;0.5;0.5;0;;;;0;;;;0;;;;1;17;4678;1;;1;0.5;291;0;1;1179;500;121;0.5;0;;;;
PN;2020;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;0.07;0.05;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;1;0.5;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770020949;INSTITUT CANCEROLOGIE SEINE ET MARNE;770015030;0;0;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;5;0;;;;0;;;;;0;;;;
PN;2020;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;0.05;0.05;54;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770021251;HAD NORD SEINE ET MARNE;440052041;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770023026;ANNEXE ORGEMONT LRS EX OQN;750814030;1.27;0.5;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770023034;ANNEXE ORGEMONT LRS DAF;750814030;1.27;0.5;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;3;12;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770023042;ANNEXE COULOMMIERS LRS DAF;750814030;1.27;0.5;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;11;11;;;0;;;;
PN;2020;770150027;CMPA NEUFMOUTIERS;750720575;0.4;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770150043;BTP RESIDENCE MEDICO SOCIALES;750034589;0.3;0.1;20;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;0.25;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;0.6;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.2;0;;;;0;;;;;0;;;;
PN;2020;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;0.65;0.45;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2020;770300192;CLINIQUE SAINT BRICE;770000313;0.2;0.1;40;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770300218;INSTITUT MEDICAL DE SERRIS;440052041;0.8;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;37;3130;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770300259;CLINIQUE LES TROIS SOLEILS;770000347;0.52;0.34;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770310019;CLINIQUE DU CHATEAU DE PERREUSE;770000370;4;2;190;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770310027;CLINIQUE PSYCHIATRIQ DE L ANGE GARDIEN;770000388;4;2;1;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770420024;ESSR LE PRIEURE;930027347;0.16;0.12;9;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;2;0.4;75;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;7;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;770701225;CENTRE DE REEDUCATION LE BRASSET;750721334;0.5;0.5;91;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
