BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2020;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;20014;;0;;0;;;;0;;;20014;;;;;;;;;;;;;;;;;;;
MCO;2020;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;8438;;0;;0;;;;0;;;8438;;;;;;;;;;;;;;;;;;;
MCO;2020;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;16117;;0;;0;;;;0;;;16117;;;;;;;;;;;;;;;;;;;
MCO;2020;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;17;6205;1582;2;9731;57;20805;1583;109;4394;;;0;0;0;74;27010;3165;111;14125;;50;;;17640;30;8573;;0;;;30;8623;;;17640;;;;;;;;;;;;;;9133;;1090;;;
MCO;2020;830100251;CLINIQUE DU CAP D'OR;830000063;52;18980;1528;24;12001;39;14274;2034;40;5521;;;0;0;0;91;33254;3562;64;17522;0;0;;;4447;25;5757;;0;;;25;5757;;;4447;;;;;;;;;;;;;;;;;;;
MCO;2020;830100319;POLYCLINIQUE LES FLEURS;830020855;92;33672;5317;125;22641;64;23424;4885;1866;13316;0;0;0;0;0;156;57096;10202;1991;35957;0;0;0;0;110;44;5937;0;0;0;0;44;5937;0;0;110;;;;;;;;;;;;;;;;;;;
MCO;2020;830100327;CLINIQUE LES LAURIERS;830000105;;;0;0;0;41;15006;1402;14;3628;;;0;0;0;41;15006;1402;14;3628;1;1;;;94;30;5987;;0;;;31;5988;;;94;;;;;;;;;;;;;;;;;;;
MCO;2020;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;;;0;0;0;59;21535;1523;4;5744;;;0;0;0;59;21535;1523;4;5744;;0;;;85;18;3704;;0;;;18;3704;;;85;;;;;;;;;;;;;;245;;;;;
MCO;2020;830100392;POLYCLINIQUE NOTRE DAME;830000154;35;12810;1919;28;11786;65;23790;2420;203;6139;;;0;0;0;100;36600;4339;231;17925;0;0;;;199;23;6234;;0;;;23;6234;;;199;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;;;0;0;0;30;10350;991;8;2462;;;0;0;0;30;10350;991;8;2462;;0;;;1;16;4265;;0;;;16;4265;;;1;;;;;;;;;;;;;;;;;;;
MCO;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;27;9855;2359;2;11488;48;17520;2135;0;6977;27;9855;2823;1459;5815;102;37230;7317;1461;24280;;3;;;5862;40;14570;4;0;;;44;14573;;;5862;;;;;;;;;;;;;;12321;;96;82;;
MCO;2020;830100459;CLINIQUE SAINT MICHEL;830000212;6;2196;319;3;1364;54;19764;2436;84;5808;;;0;0;0;60;21960;2755;87;7172;;0;;;192;86;10408;;0;;;86;10408;;;192;;;;;;;;;;;;;;;;;;;
MCO;2020;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;;;0;0;0;64;23360;1520;38;5126;;;0;0;0;64;23360;1520;38;5126;;0;;;40;26;3657;;0;;;26;3657;;;40;;;;;;;;;;;;;;;;;;;
MCO;2020;830100558;HOPITAL RENEE SABRAN HYERES;690781810;25;6748;455;3;3958;44;9632;1453;192;4226;0;0;0;0;0;69;16380;1908;195;8184;6;1099;;;61;6;142;0;0;0;0;12;1241;0;0;61;1;0;0;0;0;0;1;1;0;;;;;10934;;10924;;2;1252
MCO;2020;830100574;HIA SAINTE ANNE;750821092;193;68298;9577;1263;43841;101;34944;4686;35;28950;;;0;0;0;294;103242;14263;1298;72791;37;289;;;11170;15;3474;;0;;;52;3763;;;11170;1;1;0;1;1;0;1;0;1;;60;;30;73659;;70929;906;;19055
MCO;2020;830100608;CHITS CH GEORGE SAND;830100616;109;32814;5309;1557;31137;;;0;0;0;;;0;0;0;109;32814;5309;1557;31137;7;182;;;226;;134;;308;;;7;624;;;226;1;1;1;1;1;1;1;1;1;130;22;57;42;10407;51;6267;;132;1456
MCO;2020;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;36;13140;916;1;9945;;;0;0;0;;;0;0;0;36;13140;916;1;9945;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;16;5840;2084;448;5051;45;16425;822;21;3011;;;0;0;0;61;22265;2906;469;8062;10;1087;;;295;22;2450;;0;;;32;3537;;;295;1;1;1;1;0;0;0;1;1;129;;;;39084;23;17370;;1;1260
MCO;2020;830213617;AVODD UDM CH BRIGNOLES;830002119;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;6516;;0;;0;;;;0;;;6516;;;;;;;;;;;;;;;;;;;
MCO;2020;830213625;AVODD UMD SAINT MICHEL;830002119;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;2726;;0;;0;;;;0;;;2726;;;;;;;;;;;;;;;;;;;
MCO;2020;830215687;DIAVERUM CENTRE DE DIALYSE SERENA;830003521;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;24532;;0;;0;;;;0;;;24532;;;;;;;;;;;;;;;;;;;
MCO;2020;840000285;POLYCLINIQUE URBAIN V;840000608;6;2190;279;8;1446;52;18980;1128;0;2451;59;21535;2371;0;8173;117;42705;3778;8;12070;1;1;;;95;26;5157;2;256;;;29;5414;;;95;;;;;;;;;;;;;;;;;;;
MCO;2020;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;3;1095;2;0;24;37;13505;1291;2;4664;;;0;0;0;40;14600;1293;2;4688;;0;;;2;12;657;;0;;;12;657;;;2;;;;;;;;;;;;;;;;;;;
MCO;2020;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;39;14274;3244;1618;11413;;;0;0;0;;;0;0;0;39;14274;3244;1618;11413;0;0;;;992;;0;;0;;;0;0;;;992;0;0;0;1;1;1;1;1;1;;60;30;;5143;842;578;;506;786
MCO;2020;840000350;INSTITUT SAINTE CATHERINE;840000657;88;28702;3811;40;22563;;;0;0;0;;;0;0;0;88;28702;3811;40;22563;4;1674;;;69064;;0;;0;;;4;1674;;;69064;0;0;0;0;0;0;0;0;0;;;;;35159;;34683;;;4311
MCO;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;85;31110;4922;1264;27527;;;0;0;0;26;9516;1540;56;5668;111;40626;6462;1320;33195;4;181;;;508;2;504;;0;;;6;685;;;508;1;0;1;0;0;0;0;0;0;50;;;;8611;6949;3584;;4813;812
MCO;2020;840000400;SYNERGIA LUBERON;840000673;10;3660;204;0;617;65;23790;1556;82;4368;;;0;0;0;75;27450;1760;82;4985;0;0;;;10;22;4992;;0;;;22;4992;;;10;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;59;21594;4654;1613;19630;10;3660;373;4;1915;18;6588;1319;460;2991;87;31842;6346;2077;24536;7;410;;;1842;5;535;0;0;;;12;945;;;1842;1;;1;1;1;1;1;0;0;84;10;8;;8591;3023;13783;0;1969;2257
MCO;2020;840000426;CENTRE HOSPITALIER DE GORDES;840000061;5;1830;54;1;820;;;0;0;0;;;0;0;0;5;1830;54;1;820;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;840000434;CENTRE HOSPITALIER ISLE SUR LA SORGUE;840000079;8;2920;128;1;2419;;;0;0;0;;;0;0;0;8;2920;128;1;2419;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;840000467;CLINIQUE D'ORANGE;840003651;;;2466;2463;5;44;16104;1586;125;4379;;;0;0;0;44;16104;4052;2588;4384;;0;;;100;19;3529;;0;;;19;3529;;;100;;;;;;;;;;;;;;;;;;;
MCO;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;101;36966;6455;706;36491;39;14274;1840;67;10219;25;9150;1849;398;5050;165;60390;10144;1171;51760;6;192;;;730;10;996;;0;;;16;1188;;;730;1;1;1;1;1;1;1;1;1;;;;;16405;4009;6228;23;626;5396
MCO;2020;840000491;CHI SITE DE PERTUIS;130041916;34;12039;3117;1144;10487;;;0;0;0;15;5361;936;44;3209;49;17400;4053;1188;13696;2;54;;;48;;0;2;620;;;4;674;;;48;1;1;0;0;0;1;0;0;0;;;22;;9747;1217;10842;0;3006;625
MCO;2020;840000525;CH VAISON LA ROMAINE;840000111;33;12078;1995;454;9883;;;0;0;0;;;0;0;0;33;12078;1995;454;9883;;0;;;2;;0;;0;;;;0;;;2;0;0;1;0;1;0;0;1;1;60;180;;30;22143;;10759;;;
MCO;2020;840000533;CH JULES NIEL DE VALREAS;840000129;30;9610;1462;381;7684;;;0;0;0;;;0;0;0;30;9610;1462;381;7684;;0;;;0;;0;;0;;;;0;;;0;1;0;1;1;1;0;1;1;0;15;15;;;10111;1879;7915;;127;836
MCO;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;527;171450;23938;2602;138486;135;41952;5844;245;30406;65;23790;4859;865;16809;727;237192;34641;3712;185701;24;3703;2;46;25271;23;3789;;0;;;47;7492;2;46;25271;1;1;1;1;1;1;1;1;1;;;;;94393;3530;109668;961;3809;26888
MCO;2020;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;30724;;0;;0;;;;0;;;30724;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;593;;0;;0;;;;0;;;593;;;;;;;;;;;;;;;;;;;
MCO;2020;840013312;CLINIQUE RHONE DURANCE;840003685;69;25185;5839;135;19230;40;14600;2202;70;6845;;;0;0;0;109;39785;8041;205;26075;4;98;;;808;13;3025;;0;;;17;3123;;;808;;;;;;;;;;;;;;;;;;;
MCO;2020;840013445;CAPIO CLINIQUE FONTVERT AVIGNON NORD;840014658;;;0;0;0;78;28548;4181;2760;3034;;;0;0;0;78;28548;4181;2760;3034;;0;;;127;13;12740;;0;;;13;12740;;;127;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;840017172;SYNERGIA VENTOUX;840017164;10;3660;228;1;1616;82;30012;2799;164;8834;;;0;0;0;92;33672;3027;165;10450;;0;;;127;15;6067;;0;;;15;6067;;;127;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;19086;;0;;0;;;;0;;;19086;;;;;;;;;;;;;;;;;;;
MCO;2020;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;17191;;0;;0;;;;0;;;17191;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;840018337;CH D'AVIGNON CHIRURGIE SITE APT;840006597;;;0;0;0;18;6588;466;14;2164;;;0;0;0;18;6588;466;14;2164;;0;;;0;2;244;;0;;;2;244;;;0;0;0;0;0;0;0;0;0;0;;;;;1959;;300;;;981
MCO;2020;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;6541;;0;;0;;;;0;;;6541;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;840019079;GCS UNITE SENOLOGIQUE DU VENTOUX;840019053;;;0;0;0;0;0;67;5;213;;;0;0;0;0;0;67;5;213;0;0;;;0;0;6;;0;;;0;6;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;850000118;CLINIQUE SAINT CHARLES;850013244;26;9490;2138;228;10075;51;18615;3381;117;9489;15;5475;579;33;2303;92;33580;6098;378;21867;;0;;;1;46;12494;;0;;;46;12494;;;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;850000126;CLINIQUE SUD VENDEE;850022948;;;0;0;0;39;14235;2192;4;7555;;;0;0;0;39;14235;2192;4;7555;;0;;;15;34;5731;;0;;;34;5731;;;15;;;;;;;;;;;;;;;;;;;
MCO;2020;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;8;2928;245;1;2028;45;16470;3436;369;11416;;;0;0;0;53;19398;3681;370;13444;;0;;;0;36;5528;;0;;;36;5528;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;428;148687;23455;2747;131131;153;50292;7896;407;32563;54;19764;4024;299;15501;635;218743;35375;3453;179195;33;4186;;;34919;32;6632;10;2721;;;75;13539;;;34919;1;1;1;1;1;1;1;1;1;270;;;;111387;3708;63414;408;2755;31236
MCO;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;124;43557;5176;384;39410;32;11712;1602;85;7862;16;5856;1008;132;3187;172;61125;7786;601;50459;19;2233;0;0;2906;7;1394;1;169;0;0;27;3796;0;0;2906;1;1;1;1;1;1;1;1;1;165;3;15;42;25848;2841;34188;0;1611;4310
MCO;2020;850000191;HOPITAL LOCAL ILE D'YEU;850000043;7;2562;270;44;1800;;;0;0;0;;;0;0;0;7;2562;270;44;1800;;0;;;6;;0;;0;;;;0;;;6;0;0;0;0;0;0;0;0;0;;;;;23118;66;;;;
MCO;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;75;24734;3791;854;22527;;;0;0;0;;;0;0;0;75;24734;3791;854;22527;3;227;;;678;5;69;1;17;;;9;313;;;678;1;0;1;1;1;0;1;1;0;150;;;;7286;1460;7154;0;884;1021
MCO;2020;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;850000019;60;21862;3014;580;18365;;;0;0;0;;;0;0;0;60;21862;3014;580;18365;2;274;;;259;;0;;0;;;2;274;;;259;;;1;1;;;;1;;180;;;;4483;1218;6372;0;1969;396
MCO;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;155;52547;8653;1158;45774;4;1044;142;78;206;15;5490;1128;300;2935;174;59081;9923;1536;48915;20;2217;;;3836;;0;;0;;;20;2217;;;3836;1;1;1;0;1;1;1;1;0;;;;;13193;1874;28662;0;2494;1097
MCO;2020;850000647;HOPITAL DES COLLINES VENDEENNES;850025867;20;7027;500;1;5783;;;0;0;0;;;0;0;0;20;7027;500;1;5783;;0;;;35;;0;;0;;;;0;;;35;0;0;0;0;0;0;0;0;0;;;;;336;;;;;
MCO;2020;850009333;STRUCTURE HEMODIALYSE-KEPLER;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;12297;;0;;0;;;;0;;;12297;;;;;;;;;;;;;;;;;;;
MCO;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;106;38796;5652;1260;29702;;;0;0;0;19;6954;1185;377;2752;125;45750;6837;1637;32454;16;243;;;713;;0;;0;;;16;243;;;713;;;;;;;;;;;;;;;;;;;
MCO;2020;850011271;CENTRE AUTODIALYSE ECHO CHALLANS;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;7209;;0;;0;;;;0;;;7209;;;;;;;;;;;;;;;;;;;
MCO;2020;850022047;CENTRE DE DIALYSE ECHO ILE D'YEU;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;532;;0;;0;;;;0;;;532;;;;;;;;;;;;;;;;;;;
MCO;2020;850023151;CENTRE DE DIALYSE FONTENAY LE COMTE;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4746;;0;;0;;;;0;;;4746;;;;;;;;;;;;;;;;;;;
MCO;2020;850025156;CTRE DIALYSE AMBULATOIRE AUTODIALYSE;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;10320;;0;;0;;;;0;;;10320;;;;;;;;;;;;;;;;;;;
MCO;2020;860000017;CH HENRI LABORIT;860780048;10;3660;325;9;2994;;;0;0;0;;;0;0;0;10;3660;325;9;2994;10;1770;;;0;;0;;0;;;10;1770;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;101;36247;5743;822;34411;30;10980;1825;95;8415;16;5856;1193;91;3869;147;53083;8761;1008;46695;13;466;;;3340;17;2095;3;190;;;33;2751;;;3340;1;1;0;1;1;1;1;1;1;;16;69;30;27890;4952;30555;519;3278;3788
MCO;2020;860000033;GH NORD-VIENNE - SITE DE LOUDUN;860013382;30;10980;804;12;7192;;;0;0;0;;;0;0;0;30;10980;804;12;7192;2;2;;;95;;0;0;8;;;2;10;;;95;1;;0;1;0;0;1;1;0;;;;;6804;1011;10967;;322;178
MCO;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;35;12497;1874;181;10737;7;2100;322;43;1232;;;0;0;0;42;14597;2196;224;11969;6;44;;;1357;4;652;1;4;;;11;700;;;1357;1;0;1;1;1;0;1;1;1;140;40;;85;9500;1541;17867;0;1531;2558
MCO;2020;860000223;CHU LA MILETRIE;860014208;690;237455;36510;4851;213995;252;84974;11789;895;62138;51;18666;3525;210;16819;993;341095;51824;5956;292952;60;13056;;;76986;33;5742;7;834;;;100;19632;;;76986;1;1;1;1;1;1;1;1;1;120;28;80;60;200741;8440;144738;3015;13532;109171
MCO;2020;860010321;POLYCLINIQUE DE POITIERS;860010313;37;13542;2393;862;8104;127;46482;5560;0;18251;;;0;0;0;164;60024;7953;862;26355;0;5346;;;297;44;6505;;0;;;44;11851;;;297;;;;;;;;;;;;;;;;;;;
MCO;2020;860780311;CLINIQUE DE CHATELLERAULT;860010750;29;10585;600;59;3681;29;10585;1064;12;3366;;;0;0;0;58;21170;1664;71;7047;6;0;;;15;25;4581;;0;;;31;4581;;;15;;;;;;;;;;;;;;;;;;;
MCO;2020;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;4;1464;61;4;558;7;2562;1328;19;2086;57;20862;1397;116;4851;68;24888;2786;139;7495;;0;;;80;10;3681;;0;;;10;3681;;;80;;;;;;;;;;;;;;;;;;;
MCO;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;531;169444;27294;1829;158314;225;77164;8479;398;45200;0;0;0;0;0;756;246608;35773;2227;203514;80;13231;3;380;58684;28;3217;0;0;0;0;108;16448;3;380;58684;1;1;1;1;1;0;1;1;1;45;45;;51;156929;49;135331;803;4;47659
MCO;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;61;22326;3140;560;16765;25;9150;1134;78;4590;14;5124;563;139;1428;100;36600;4837;777;22783;2;171;;;454;7;2418;;0;;;9;2589;;;454;1;1;1;1;0;1;0;0;1;90;;7;75;21823;719;24306;;964;909
MCO;2020;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;70;25620;2247;71;17305;0;0;0;0;0;0;0;0;0;0;70;25620;2247;71;17305;2;812;0;0;815;2;358;1;4;0;0;5;1174;0;0;815;1;1;1;1;0;1;0;1;1;200;;30;60;18999;0;27638;161;5;47
MCO;2020;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;193;68067;11148;2806;48098;164;59585;7842;206;32088;;;0;0;0;357;127652;18990;3012;80186;12;5281;;;10459;37;11461;;0;;;49;16742;;;10459;;;;;;;;;;;;;;;;;;;
MCO;2020;870000403;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;11;4822;194;2;4108;;;0;0;0;;;0;0;0;11;4822;194;2;4108;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;6;2196;62;1;688;81;24716;4042;0;15196;26;9516;1165;38;4589;113;36428;5269;39;20473;;0;;;87;26;4237;2;34;;;28;4271;;;87;;;;;;;;;;;;;;;1479;;;;
MCO;2020;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;20;6317;204;0;4687;;;0;0;0;;;0;0;0;20;6317;204;0;4687;2;2;;;43;;0;;0;;;2;2;;;43;1;1;0;0;0;0;0;0;1;;;;89;319;42;272;;1;128
MCO;2020;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;10;3660;153;1;3047;;;0;0;0;;;0;0;0;10;3660;153;1;3047;5;22;;;26;;0;;0;;;5;22;;;26;0;1;0;0;0;0;1;0;1;;;;120;3185;;1987;;;
MCO;2020;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;16;5699;234;5;4439;;;0;0;0;;;0;0;0;16;5699;234;5;4439;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;961;0;0;7;0;0;0;0;0;0;1;961;0;0;7;0;0;0;0;0;0;0;0;0;;;;;566;0;234;0;0;199
MCO;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;68;24402;3073;423;16569;12;3906;1212;106;2256;72;24892;4231;164;16905;152;53200;8516;693;35730;12;970;0;0;1146;7;1234;12;2036;;;31;4240;0;0;1146;0;0;0;0;0;1;0;0;1;;;129;63;38405;10392;43137;12;1008;21540
MCO;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;214;78324;11383;1252;65100;34;12444;1453;50;6993;15;5505;938;94;2912;263;96273;13774;1396;75005;27;965;;;16882;8;2521;0;225;;;35;3711;;;16882;1;0;1;1;1;1;1;0;0;;;;;37194;1126;33908;4712;719;6423
MCO;2020;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;18;6588;348;1;4317;;;0;0;0;;;0;0;0;18;6588;348;1;4317;;0;;;4;;0;;0;;;;0;;;4;;;;;;;;;;;;;;4479;467;12665;;419;16
MCO;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;130;46413;6652;842;37186;28;8882;1605;93;6582;14;5124;968;219;2843;172;60419;9225;1154;46611;10;1192;;;1562;10;1814;;0;;;20;3006;;;1562;1;1;1;1;1;1;1;1;1;;;;;34848;2360;34922;;2514;1198
MCO;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;121;38486;5126;409;30304;30;10350;1157;81;4857;10;3660;642;144;1605;161;52496;6925;634;36766;11;1339;;;1463;14;1187;;0;;;25;2526;;;1463;1;1;1;1;0;1;0;1;1;62;;12;98;16402;1968;25066;;2243;8774
MCO;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;138;50370;5025;398;37927;55;20075;2443;119;9966;20;7300;1183;242;3471;213;77745;8651;759;51364;15;1219;;;1587;10;1584;;0;;;25;2803;;;1587;;;;;;;;;;;;;;39448;3147;20206;;40;3851
MCO;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;25;9117;1146;224;5855;;;0;0;0;;;0;0;0;25;9117;1146;224;5855;5;671;;;10;;0;;0;;;5;671;;;10;1;0;1;0;0;1;1;1;0;78;;12;;4870;13;8234;;33;81
MCO;2020;880000179;HOPITAL LOCAL DE FRAIZE;880780325;8;2928;79;0;1919;;;0;0;0;;;0;0;0;8;2928;79;0;1919;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;880000187;HOPITAL LOCAL DE LAMARCHE;880780333;8;2920;76;0;1553;;;0;0;0;;;0;0;0;8;2920;76;0;1553;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;880006663;CHI E.DURKHEIM-MAISON DE SANTE ST JEAN;880007059;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;621;;;0;;0;;0;;;3;621;;;0;0;1;0;0;0;0;0;0;1;;;;;23054;205;15159;;104;5186
MCO;2020;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;39;14274;806;11;7097;201;73566;7099;1964;17961;45;16470;1067;86;3463;285;104310;8972;2061;28521;10;498;;;19614;43;4968;;0;;;53;5466;;;19614;;;;;;;;;;;;;;;;;;;
MCO;2020;890000169;CLINIQUE PAUL PICQUET SENS;890000151;17;6205;323;0;2688;74;27010;2818;0;10044;;;0;0;0;91;33215;3141;0;12732;14;14;;;1576;33;8882;;0;;;47;8896;;;1576;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;12;4380;467;4;5811;42;15330;102;0;996;;;0;0;0;54;19710;569;4;6807;;0;;;1509;33;9361;;0;;;33;9361;;;1509;;;;;;;;;;;;;;;;;;;
MCO;2020;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;25;9150;224;4;3769;;;0;0;0;;;0;0;0;25;9150;224;4;3769;5;311;;;0;;0;;0;;;5;311;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;890975527;CH AUXERRE;890000037;263;95367;13247;930;73163;68;24820;4608;1241;18765;37;13505;3204;641;10029;368;133692;21059;2812;101957;24;811;;;15914;24;1158;;0;;;48;1969;;;15914;1;1;1;1;1;1;1;1;1;;;;;59943;4044;51809;424;8344;38448
MCO;2020;890975535;CH AVALLON;890000409;55;20130;1980;390;13682;;;0;0;0;;;0;0;0;55;20130;1980;390;13682;;0;;;76;;0;;0;;;;0;;;76;1;0;0;1;1;0;1;1;1;;32;;125;2116;816;6225;;1500;1653
MCO;2020;890975543;CH JOIGNY;890000417;72;26352;2849;403;20190;0;0;0;0;0;0;0;0;0;0;72;26352;2849;403;20190;2;127;0;0;43;0;0;0;0;0;0;2;127;0;0;43;1;0;0;0;0;0;0;0;0;;;;;5835;2311;1509;;183;41
MCO;2020;890975550;CH SENS;890970569;205;75030;8731;729;63814;76;27816;2870;38;12860;30;10980;1926;244;6465;311;113826;13527;1011;83139;14;490;;;11884;11;2298;;0;;;25;2788;;;11884;1;0;1;1;1;1;1;1;0;253;127;40;;57443;3260;61742;58;9755;5605
MCO;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;50;18300;1776;177;12062;;;0;0;0;;;0;0;0;50;18300;1776;177;12062;5;0;;;20;;0;;0;;;5;0;;;20;1;0;0;0;0;0;1;1;1;;;;117;1781;;383;;;112
