BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2023;780300208;CLINIQUE SAINT LOUIS;780000576;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2023;780300224;CTRE SOINS DE SUITE SARTROUVILLE C3S;310021225;0.55;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;0.4;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;780300414;CH PRIVE DE L EUROPE;780000675;1;3.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;7;0;;;;0;;;;;0;;;;
PN;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;0.4;0.7;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;780300455;CH PRIVE DU MONTGARDE;780000717;0.3;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;780310025;CLINIQUE VILLA DES PAGES;920030269;0.5;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;780420022;SSR LE CERRSY;930027347;0.1;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;780420048;MAISON REPOS ET CONVALESCENCE L OASIS;780021069;0.1;0;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;780630026;CENTRE PEDIATRIQUE DES COTES;750803900;0.45;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;780700027;INSTITUT DE READAPTATION D'ACHERES;780822193;0.5;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;4.1;1;1;1.85;320;0;0;1;1;780000402;17564;240;184;;5292;2592;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;20;2507;1;1.4;1;2.92;342;;1;106;57;;2.92;1;1129;90;2.75;0.75
PN;2023;780822748;USLD CHATELAIN GUILLET;780002697;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;12;5;3984;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;780825816;FONDATION MALLET SITE RICHEBOURG;780003638;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;2.8;1.97;1;3.79;1078;1;1;1;1;;1442;81;463;328;174;352;2;0;;;0;;;1;1;1;01/10/2006;501;161;1;120;;;;;;2;2;;1;;0.95;;;0.9;;0;;;;1;12;8;2451;0;;;;1;32;5128;1;3.05;1;2.89;2168;591;1;1572;409;30;1.55;1;1922;1341;5.39;
PN;2023;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;8;45;1932;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;0.9;;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;790019491;0.9;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;5;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;790000145;CTRE HOSPITALIER DE MAULEON;790000079;0.2;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;;8;6;0;21;;;;;;;;;1;1;;;;0.6;0.6;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;790000186;MRC PARSAY - BREUIL/CHIZE;790000178;0.6;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;790000269;SSR PEDIATRIQUE LES TERRASSES NIORT;870015336;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;790000681;MELIORIS LE GRAND FEU;790002497;0.5;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;790003537;SITE HOSPITALIER DE THOUARS;790006654;;;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.3;515;212;1;486;303;15;6.15;0;;;;
PN;2023;790007306;AURA POITOU-CH - NIORT;860000348;0.15;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;790008064;MELIORIS LE LOGIS DES FRANCS;790002497;0.25;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;10;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;1;120;82;21;0.2;0;;;;
PN;2023;790016794;AURA POITOU-CHARENTES - PARTHENAY;860000348;0.15;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;2.73;0.63;1;1.52;229;0;1;1;0;;;;;;;;;0;;;0;;;1;1;1;24/01/2013;322;207;0;45;2;;;2;;;;;2;1;0.1;;;1.85;0.2;0;;;;0;;;;0;;;;1;31;1089;0;;0;;;;0;;;;;0;;;;
PN;2023;800000143;CH ABBEVILLE;800000028;4.89;0.6;1;1;63;0;0;1;0;;;;;;;;;0;;;0;;;1;1;1;14/02/2024;577;379;0;90;;;;;;4;3;1;4;2;0.5;0.4;0.1;1.96;0.9;0;;;;0;;;;0;;;;0;;;1;1.3;1;0.6;53;1;1;497;229;45;0.5;0;;;;
PN;2023;800000150;SSR PCP ALBERT;800002982;0.2;0.1;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800000184;CH ALBERT;800000036;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800000192;CHU AMIENS NORD;800000044;;;1;;;1;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800000200;CH CORBIE;800000051;0.58;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.9;159;;1;823;;;;0;;;;
PN;2023;800000226;CH DOULLENS;800000069;1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;;88;49;0;180;;0;;1;1;1;1;;1;1;0.09;0.09;;0.75;0.75;0;;;;0;;;;0;;;;0;;;0;;1;2.43;160;48;1;1608;356;30;0.2;0;;;;
PN;2023;800000275;CH HAM;800000077;0.7;0.05;1;0.05;18;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.5;258;58;1;2210;603;10;2.8;0;;;;
PN;2023;800000390;CH CHIMR MONTDIDIER;800000085;0.8;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;;199;134;0;50;1;;;;;1;;;1;1;0.3;;;0.4;0.4;0;;;;0;;;;0;;;;0;;;0;;1;1.3;162;162;0;;;;;0;;;;
PN;2023;800000432;CH PÉRONNE;800000093;5.42;0;1;0.72;;0;1;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;2.2;0.2;1;1;174;0;0;1;1;800006124;0;0;2255;21200;0;912;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.94;321;0;1;3221;716;19;15.69;0;;;;
PN;2023;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;12;6;1;0;;;0;;1;3.88;48;;1;250;82;7;2;0;;;;
PN;2023;800000523;HAD ASS BOVES;800000853;0.53;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800000614;CHU AMIENS SAINT VICTOR;800000044;;;1;;;1;0;0;0;;;;;;;;;0;;;0;;;1;1;1;02/08/2018;1031;332;1;194;;;;;;2;;;3;3;0.4;;;1.2;1.2;1;10;58;3601;1;17;17;6174;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800002503;SA SAINTE-ISABELLE;800001141;0.4;0.17;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.4;0;;;;0;;;;;0;;;;
PN;2023;800006124;CHU AMIENS SUD;800000044;9.22;2.7;1;2.64;1278;1;0;0;1;;4741;1336;0;;816;1120;3;0;;;1;2626;1203;0;;;;;;;;0;0;0;8;6;3;0;3;1;0;0.51;0;0.51;7.07;4.27;0;;;;0;;;;0;;;;1;41;5291;1;2.83;1;4.78;909;525;1;1587;318;7;3;1;3239;;5.53;1.38
PN;2023;800008989;SSR AQUENNES VILLERS-BRETONNEUX;800002941;0.08;0.04;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800009466;POLYCLINIQUE DE PICARDIE;800002982;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;1;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.64;0;;;;1;;;;0.6;0;;;;
PN;2023;800012528;SSR PAUCHET CORBIE;800003071;0.2;0.11;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800013179;CLINIQUE DE L'EUROPE;800013138;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;0;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800016727;SSR PAUCHET AMIENS;800003071;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;0.05;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800016776;HAD CHIMR MONTDIDIER;800000085;0.05;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800017253;CHU AMIENS IOP;800000044;;;1;;;1;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;800018491;IOP SOPP AMIENS;800018483;0.25;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;810000158;SSR LE REFUGE PROTESTANT MAZAMET;240000265;0.3;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;1.8;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;27/03/2007;389;202;0;;4;;4;;;;;;;;4;;4;;;0;;;;0;;;;0;;;;0;;;1;1.5;0;;;;0;;;;;0;;;;
PN;2023;810000232;CENTRE MUTUALISTE RF ALBI;810099903;0.34;0.03;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;0.3;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;810000505;CH ALBI;810000331;1.57;1;1;1.2;797;0;0;0;1;810100008;2279;2;1092;1092;155;427;1;0;;;0;;;1;1;1;19/08/2019;363;231;0;92;;;;;;3;1;1;6;1;0.5;0.2;0.1;3.4;0.5;0;;;;1;14;13;4900;0;;;;1;35;4524;1;0.75;1;2.51;194;13;1;331;119;8;1.18;0;;;;
PN;2023;810000513;CH GAILLAC;810000349;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;2.24;1;1;0.6;127;1;0;0;0;;;;;;;;;0;;;0;;;1;1;1;08/12/2023;666;350;0;120;8;4;4;6;2;2;;2;2;1;1.8;1.5;0.3;2.76;1.26;1;12;77;2894;1;20;13;7221;0;;;;0;;;1;3.5;1;2.33;433;21;1;421;110;8;1.04;0;;;;
PN;2023;810000539;CH GRAULHET;810000398;0.25;0.03;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;;;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;72;2672;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;;;0;;;;;0;1;;2054;119;544;580;381;427;1;0;;;0;;;1;1;1;31/03/2007;690;317;1;53;;;;2;1;;;;4;0;;;;4.41;1;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;810003954;CENTRE CRPA VALENCE D'ALBIGEOIS;810099903;0.54;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;810004200;CL SSR KORIAN LE CHATEAU CAHUZAC;310025010;0.2;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;1;0.1;0;;;;;1;1;;0;0;524;1092;;325;;0;;;0;;;1;1;1;09/11/2016;242;154;0;45;;;;;;1;;;2;;0.25;;;1.5;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;2957;635;45;;0;;;;
PN;2023;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;20;7;6382;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;810101170;CL TOULOUSE LAUTREC ALBI;810101162;4;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.6;0;;;;0;;;;;0;;;;
PN;2023;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;0.8;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2023;820000032;CH MONTAUBAN;820000016;2.6;1;1;3.4;638;1;1;1;1;;2127;63;54;522;585;545;1;0;;;0;;;1;1;1;24/11/2005;725;537;0;20;;;;;;4;2;2;6;1;0.4;0.2;0.2;1.55;0.75;0;;;;0;;;;0;;;;1;39;4918;1;1.85;1;2.8;583;89;1;867;382;10;1.3;0;;;;
PN;2023;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;0.95;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;1;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;08/11/2005;2878;998;1;;3;;3;;;;;;6;;0.33;;0.33;0.8;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2023;820000065;CL DU DR HONORE CAVE MONTAUBAN;820000156;0.33;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;0;;;;;0;;;;
PN;2023;820000412;CL DE LONGUES AYGUES NEGREPELISSE;820000560;0.33;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;820000420;CH TURENNE NEGREPELISSE;820000206;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;4;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;0.21;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;1;0.1;1;1.6;225;0;0;0;0;;;;;;;;;0;;;0;;;1;1;0;;101;65;1;60;;;;;;3;1;2;1;1;0.1;0.08;0.02;0.07;0.07;0;;;;0;;;;0;;;;1;5;112;0;;0;;;;1;493;121;30;0.35;0;;;;
PN;2023;820002350;CTRE MIDI GASCOGNE BEAUMONT DE LOMAGNE;820000578;0.3;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;820003218;CL SSR LA PINEDE ST NAUPHARY;820008142;0.3;0.23;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;820005791;CL PONT DE CHAUME UAD CASTELSARRASIN;820000131;0.1;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;820007102;GROUPE ONCORAD PONT DE CHAUME;310797519;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;2.55;0.5;1;0.9;;;;;0;;;;;;;;;0;;;0;;;1;1;1;;197;196;0;;;;;;0;1;;;1;1;0.5;;;0.5;0.5;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;12;7;;;0;;;;
PN;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2.25;0.4;1;1.3;245;0;1;0;1;;5936;529;485;5665;1681;2324;2;0;;;0;;;1;1;1;20/12/2012;285;193;1;15;1;1;;1;1;;;;;;0.3;0.3;;1;0.47;0;;;;0;;;;0;;;;0;;;1;2.15;1;1.09;178;5;1;395;285;7;0.39;0;;;;
PN;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;1.83;1;1;1.3;116;1;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;16;4;6162;0;;;;1;3;1276;0;;0;;;;0;;;;;0;;;;
PN;2023;830000303;HOPITAL LEON BERARD;830100541;0.5;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;3.31;0.64;1;1;133;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;3.27;1;0.91;368;24;1;1455;605;7;3.88;0;;;;
PN;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;0.8;0.12;1;1.4;43;0;1;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;830000345;CHITS CH SAINTE MUSSE;830100616;3.94;1;1;3.44;1507;0;1;1;1;830000600;3963;784;2157;20847;408;1516;2;0;;;0;;;1;1;1;05/12/2012;267;165;1;114;;;;;;3;1;2;4;2;0.3;;0.2;1.65;0.8;0;;;;0;;;;0;;;;1;35;5375;1;0;1;2.18;103;;1;193;74;21;;1;1630;0;1.73;
PN;2023;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;0.8;0.21;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.34;201;;0;;;;;0;;;;
PN;2023;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;05/12/2012;449;253;1;;;;;1;;;;;1;1;;;;1.7;0.7;1;10;56;3410;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;1.09;0.03;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;1;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;;;;;;0;;;;
PN;2023;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;0.12;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
