BOR;AN;FI;RS;FI_EJ;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;IVG1516;CONV;IMG;AMP;PAT_AMP
PERINAT;2023;560000143;CHCB- SITE KÉRIO;560014748;TYPE2;;1;15;4;;;5;1250;253;181;15;0;0;0;0;634;3;4118;780;0;0;2404;753;3470;193;1128;1;744;9;3;;765;;;;26;0;1;294;275;160;13;5;;5;0;0
PERINAT;2023;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;TYPE1;;0;16;;;;3;804;90;0;0;0;0;0;0;582;10;2543;0;0;0;2044;567;2300;124;591;3;566;1;8;;575;6692;6164;352;15;0;1;132;104;72;8;0;;1;0;0
PERINAT;2023;560000200;CHBA SITE D'AURAY;560023210;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;610;2017;235;0;0;1;24;42;23;0;0;0;0;0;0
PERINAT;2023;560007510;POLYCLINIQUE DE KERIO;560001307;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;12;6;12;0;0;;1;0;0
PERINAT;2023;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;TYPE2;;1;20;6;;;4;1231;245;283;13;0;0;0;0;587;4;3988;1012;0;0;1966;854;3680;184;1010;1;850;4;17;;868;;;;39;1;1;0;2;0;0;0;;9;0;0
PERINAT;2023;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;TYPE2;;0;18;11;7;;4;1315;127;424;63;221;21;0;0;638;0;4892;2172;1840;0;1945;880;3843;218;1309;22;862;18;5;;907;11924;1792;1;115;0;1;222;208;183;3;2;1;0;0;0
PERINAT;2023;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;TYPE1;;;28;;;;4;1002;102;0;0;0;0;0;0;737;19;3127;0;0;0;2353;743;2825;191;908;0;738;5;19;;749;;;;54;0;1;272;246;237;4;0;;1;0;0
PERINAT;2023;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;TYPE1;;0;12;0;0;0;2;352;50;0;0;0;0;0;0;237;5;1146;0;0;0;843;250;1033;66;332;0;248;2;5;;255;5374;3491;227;17;0;1;59;1;57;0;0;;0;0;0
PERINAT;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;TYPE2;;1;36;12;6;;6;3451;560;340;18;231;22;0;0;1874;1;12391;3220;1254;0;6513;2179;10128;487;2975;1;2147;32;12;;2217;5521;9764;173;103;1;1;398;382;335;18;10;;16;0;0
PERINAT;2023;570000364;CLINIQUE NOTRE DAME DE THIONVILLE;570011569;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;115;131;91;0;1;;0;0;0
PERINAT;2023;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;TYPE2;;0;25;;;;5;1486;206;0;0;0;0;0;0;1165;8;4892;0;0;0;4105;1152;4618;306;1431;0;1144;8;8;;1168;;;;42;0;1;98;98;56;3;1;;0;0;0
PERINAT;2023;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;CPPR;;0;;;;;;;;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;322;1455;10;;;0;0;;0;0;0;;0;0;0
PERINAT;2023;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;TYPE1;;0;17;;;;3;639;137;0;0;0;0;0;0;400;10;1886;0;0;0;1463;398;1697;70;377;0;396;2;9;;401;3218;1983;84;5;0;1;181;221;127;15;4;;1;0;0
PERINAT;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;TYPE2;INT;1;60;12;9;;7;4106;335;467;16;366;36;0;0;2330;0;15788;3756;2845;0;8531;2803;13225;580;3506;3;2765;38;8;;2854;9268;13499;421;49;0;1;1128;943;420;98;49;;57;1;172
PERINAT;2023;580972669;CH CLAMECY;580780070;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;186;2712;0;0;0;1;10;10;10;0;0;;0;0;0
PERINAT;2023;580972685;CH DECIZE;580780096;;;;0;;;;;39;38;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;911;7500;50;0;0;1;117;81;82;10;2;;5;0;0
PERINAT;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;TYPE2;;0;19;7;3;;4;1483;91;205;6;68;19;0;0;924;1;5844;1788;166;0;3416;1064;5001;234;1499;0;1043;21;6;;1093;4037;3769;85;26;0;1;122;150;78;10;2;;9;0;0
PERINAT;2023;590000121;CH SECLIN;590780227;TYPE2;;0;39;6;;;4;3052;896;342;29;0;0;0;0;1650;11;8895;1952;0;0;5908;1825;8130;371;1962;1;1808;17;20;;1847;;3696;;103;1;1;218;256;141;11;1;1;7;0;0
PERINAT;2023;590000337;CH DUNKERQUE;590781415;TYPE2;;1;25;12;;;4;2487;433;2044;42;0;0;0;0;0;0;7786;7783;0;0;0;1770;7070;349;1726;0;1758;12;21;;1793;1732;7424;151;197;0;1;743;782;595;33;2;;11;0;0
PERINAT;2023;590000428;CH CAMBRAI;590781605;TYPE1;;;17;;;;3;780;59;0;0;0;0;0;0;504;12;2600;0;0;0;1780;507;2154;96;485;0;504;3;11;;511;;;;5;0;1;350;371;246;11;0;;1;0;0
PERINAT;2023;590000436;CH LE CATEAU;590781621;TYPE1;;;15;;;;2;464;24;0;0;0;0;0;0;345;8;1718;0;0;0;1325;342;1507;64;335;0;341;1;8;;348;;;;3;0;1;171;217;151;1;0;;0;0;0
PERINAT;2023;590000469;CH FOURMIES;590781662;TYPE1;;;14;;;;4;716;43;0;0;0;0;0;0;540;14;2328;0;0;0;1726;534;2005;89;391;0;532;2;14;;547;3307;4415;;25;0;1;121;101;117;0;0;;0;0;0
PERINAT;2023;590000535;CH DE MAUBEUGE MCO;590781803;TYPE2;;1;22;8;6;;4;1697;293;289;16;258;10;0;0;896;0;5902;2305;1600;0;2869;1081;4992;254;1449;7;1065;16;5;0;1104;797;3132;433;18;0;1;171;306;102;27;14;;1;0;0
PERINAT;2023;590000592;CH DENAIN;590782165;TYPE1;;;21;;;;3;1126;97;0;0;0;0;0;0;840;9;4013;0;0;0;3043;839;3560;174;829;2;835;4;9;;844;5910;5057;245;14;0;1;282;322;203;24;3;2;1;0;0
PERINAT;2023;590000618;CH VALENCIENNES;590782215;TYPE3;;1;45;14;6;10;7;4841;630;1091;20;244;26;226;12;2208;2;18217;6159;2582;3696;6928;3179;15558;696;5007;14;3109;70;3;;3267;6520;2146;0;285;1;1;659;614;445;54;21;7;55;0;0
PERINAT;2023;590000758;CH ARMENTIERES;590782637;TYPE2;;1;23;8;;;3;1654;396;419;17;0;0;0;0;821;4;5018;2297;0;0;2628;1042;4465;167;900;2;1035;7;6;0;1055;1389;5655;500;97;0;1;611;614;385;29;9;5;2;0;0
PERINAT;2023;590000774;CH HAZEBROUCK;590782652;TYPE1;;0;17;;;;3;1373;308;0;0;0;0;0;0;822;17;4178;0;0;0;3079;815;3622;209;1113;0;811;4;17;0;823;6633;9127;469;24;0;0;0;0;0;0;0;;0;0;0
PERINAT;2023;590001004;CH DOUAI DECHY;590783239;TYPE2;;0;28;12;;;4;2497;724;260;28;0;0;0;0;1414;3;7369;1685;0;0;5135;1497;6699;272;1637;0;1474;23;15;;1531;8346;5808;985;94;0;1;518;448;299;44;14;;17;0;0
PERINAT;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;TYPE3;EXT;1;99;33;24;18;9;6958;873;1093;10;36;0;630;31;3861;12;29222;10739;1242;10080;14198;4765;25217;1021;7136;45;4642;123;11;10;4917;10266;10441;425;325;37;1;1202;1160;613;108;55;20;119;1;198
PERINAT;2023;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;TYPE2;;;24;6;;;3;732;41;97;9;0;0;0;0;519;3;2827;916;0;0;1819;549;2386;132;722;5;540;9;2;;565;2835;1996;;15;0;0;0;0;0;0;0;;1;0;0
PERINAT;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;TYPE2;;0;59;6;;;4;1693;217;252;11;0;0;0;0;1070;1;5948;1559;0;0;3582;1297;5522;343;1755;7;1278;19;10;;1317;;;;100;0;1;1;0;0;0;0;;13;1;600
PERINAT;2023;590782298;POLYCLINIQUE DU PARC;590000675;TYPE1;;;26;;;;4;1121;134;0;0;0;0;0;0;826;7;3718;0;0;0;2838;820;3325;272;1302;10;813;7;7;;829;;;;23;0;0;0;0;0;0;0;;42;1;354
PERINAT;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;TYPE1;;0;36;;;;6;1679;126;0;0;0;0;0;0;1384;22;6019;0;0;0;4896;1368;5582;305;1416;4;1359;9;18;;1386;;;;74;0;0;0;1;0;0;0;;13;0;0
PERINAT;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;TYPE2;;1;31;15;6;;4;2413;230;534;59;199;28;0;0;1621;2;9432;3385;2091;0;5921;1819;8328;356;2256;21;1788;31;5;;1867;6963;10023;;70;0;1;4;1;0;0;0;;3;0;0
PERINAT;2023;590801106;HOPITAL VICTOR PROVO;590782421;TYPE2;;;58;14;6;;7;5277;1671;484;9;168;4;0;0;2566;7;16935;3966;4226;0;9574;2934;15047;588;3940;4;2890;44;12;;2992;;11810;941;264;2;1;973;986;602;43;15;4;15;0;0
PERINAT;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;TYPE2;;0;27;6;;;5;2589;693;237;17;0;0;0;0;1362;11;7797;1558;0;0;4992;1438;6788;249;1395;1;1423;15;12;0;1496;7699;9960;0;134;2;1;554;582;390;10;1;;12;0;0
PERINAT;2023;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;6;5;0;0;0;0;0;0;0
PERINAT;2023;590816310;CLINIQUE SAINT AME;590000048;TYPE1;;0;25;;;;4;1128;95;0;0;0;0;0;0;814;3;3608;0;0;0;2695;902;3365;210;878;0;899;3;20;;905;;;;37;0;0;0;0;0;0;0;;10;0;0
PERINAT;2023;590817458;CLINIQUE DE LA VICTOIRE;590053955;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;30;;0;0;0;;0;0;0
PERINAT;2023;600000053;CH GHPSO SENLIS;600101984;TYPE3;INT;1;42;14;6;6;8;3694;749;388;12;159;5;174;11;2159;1;12254;3471;1510;1383;7787;2467;10750;617;3152;2;2410;57;7;;2540;7015;1368;;78;0;1;456;373;379;26;12;;12;1;156
PERINAT;2023;600000186;CH CLERMONT;600100648;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1483;3735;83;0;0;1;73;71;72;0;0;;0;0;0
PERINAT;2023;600000194;CH BEAUVAIS;600100713;TYPE2;;;35;9;6;;5;2331;123;282;7;144;11;0;0;1719;0;9676;2121;1221;0;6259;1907;8710;368;2069;0;1884;23;5;;1940;3077;5828;10;17;1;1;388;433;214;57;14;;9;0;0
PERINAT;2023;600000285;CH CHICN NOYON;600100721;CPPR;;;;;;;;;;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;1640;1864;;;;0;0;0;0;0;0;;0;0;0
PERINAT;2023;600000467;CH GHPSO CREIL;600101984;;;;0;0;0;0;0;183;162;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;1;;1;4480;529;;0;0;1;1;0;0;0;0;;0;0;0
PERINAT;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;TYPE1;;0;23;;;;4;1135;77;0;0;0;0;0;0;953;13;4202;0;0;0;3302;947;3954;143;748;19;940;7;11;0;958;;;;38;0;1;0;1;0;0;0;;12;0;0
PERINAT;2023;600113476;CH CHICN COMPIÈGNE;600100721;TYPE2;;0;24;9;6;;4;2358;515;227;8;217;4;0;0;1365;0;7661;1219;1538;0;4673;1523;6527;359;1935;5;1496;27;1;;1566;;;;79;0;1;477;441;379;30;8;;13;0;0
PERINAT;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;TYPE1;;0;12;;;;3;531;80;0;0;0;0;0;0;322;3;1695;0;0;0;1295;319;1420;89;460;0;317;2;3;10;325;3679;2644;;3;0;1;112;111;84;4;0;;0;0;0
PERINAT;2023;610000051;CHICAM - SITE ALENCON;610780082;TYPE2;;0;19;6;;;4;1405;392;144;9;0;0;0;0;736;0;3727;1091;0;0;2379;826;3273;197;969;2;819;7;7;;841;9551;5828;0;26;0;1;244;235;183;17;3;;3;0;0
PERINAT;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;TYPE1;;;15;;;;3;1045;272;0;0;0;0;0;0;565;1;2879;0;0;0;2124;587;2506;87;425;0;577;10;10;;603;3669;723;167;2;0;1;170;152;152;13;6;2;5;0;0
PERINAT;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;TYPE2;;0;15;7;;;3;966;133;201;21;0;0;0;0;624;0;3595;1200;0;0;2439;696;3224;176;938;4;686;10;7;;714;7924;3702;78;9;0;1;206;146;155;4;2;;4;0;0
PERINAT;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;CPPR;;0;;;;;;;;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;1733;1618;89;;;0;0;;0;0;0;;0;0;0
PERINAT;2023;620000034;CH ARRAS;620100057;TYPE3;;1;42;13;11;8;5;3375;709;633;18;304;6;224;3;1848;0;11809;3516;2263;2689;6764;2235;10498;569;3311;21;2189;46;1;;2292;6728;16989;503;123;0;1;240;452;85;29;11;;19;0;0
PERINAT;2023;620000224;CH BETHUNE;620100651;TYPE2;;0;21;6;;;3;1760;497;189;18;0;0;0;0;0;0;4768;1506;0;0;0;973;4200;238;1112;4;969;4;10;;991;9725;6100;200;67;0;1;445;468;334;19;1;;5;0;0
PERINAT;2023;620000257;CH LENS;620100685;TYPE3;;1;46;9;12;8;6;3158;293;356;9;355;8;238;14;1896;1;11890;2647;3245;2156;6001;2269;10122;496;2981;32;2227;42;3;;2331;17028;12213;2041;225;0;1;736;724;372;78;17;;32;1;522
PERINAT;2023;620000323;CH CALAIS;620101337;TYPE3;;1;42;8;14;11;5;3435;962;419;7;220;1;275;7;1651;0;11975;3058;3021;3887;6243;2007;10463;294;2308;41;1970;37;0;;2052;7593;8391;273;27;0;1;487;497;352;29;17;2;38;1;213
PERINAT;2023;620000349;CH REGION DE ST OMER;620101360;TYPE2;;1;25;6;;;4;1868;543;200;26;0;0;0;0;956;2;5250;1242;0;0;3325;1056;4595;245;1304;0;1042;14;15;;1077;5496;1779;87;51;0;1;214;247;185;7;4;;6;0;0
PERINAT;2023;620000653;CH BOULOGNE-SUR-MER;620103440;TYPE2;;;25;6;3;;4;1407;196;240;14;130;14;0;0;859;2;4986;1100;1159;0;3237;1006;4500;191;1002;1;989;17;12;;1030;11076;5855;1173;14;0;1;276;341;177;15;4;;6;0;0
PERINAT;2023;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;TYPE2;;;23;6;;;3;1036;174;132;10;0;0;0;0;602;1;3534;817;0;0;2262;663;3045;172;887;0;657;6;5;;673;9139;2719;;7;0;1;229;198;159;4;1;;4;0;0
PERINAT;2023;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;TYPE1;;0;24;;;;3;1395;141;0;0;0;0;0;0;956;11;4210;0;0;0;3076;945;3603;154;723;0;939;6;11;;957;;;;121;0;0;2;1;0;0;0;;8;0;0
PERINAT;2023;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;TYPE1;;;21;0;0;0;4;758;60;0;0;0;0;0;0;609;13;2739;0;0;0;2257;606;2567;171;822;0;601;5;10;;611;;;;20;0;0;0;0;0;0;0;;4;0;0
PERINAT;2023;620118513;CENTRE MCO COTE D'OPALE;620002915;TYPE1;;;29;0;0;0;4;927;73;0;0;0;0;0;0;651;11;3115;0;0;0;2402;648;2700;152;705;0;647;1;11;;651;;;;2;0;0;1;0;0;0;0;;1;1;147
PERINAT;2023;630000412;CH D'AMBERT;630780997;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;2424;266;0;0;1;35;27;35;0;0;0;0;0;0
PERINAT;2023;630000420;CH PAUL ARDIER ISSOIRE;630781003;TYPE1;;0;14;;;;3;670;73;0;0;0;0;0;0;495;5;2290;0;0;0;1738;494;2073;81;426;0;492;2;5;;498;4139;1073;272;25;0;1;205;209;166;12;3;3;1;0;0
PERINAT;2023;630000446;CH DE THIERS;630781029;TYPE1;;0;16;0;0;0;2;429;34;0;0;0;0;0;0;334;8;1678;0;0;0;1297;329;1530;58;356;0;329;0;8;;334;5527;3372;230;6;0;1;108;111;57;5;2;;0;0;0
PERINAT;2023;630781268;HOPITAL ESTAING - CHU63;630780989;TYPE3;;1;71;21;12;10;9;4759;367;709;11;357;11;304;14;2999;1;20466;7251;3643;2842;12059;3492;17628;692;4406;14;3418;74;0;;3609;13595;18506;185;80;0;1;895;862;378;56;28;;63;1;572
PERINAT;2023;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;TYPE2;;;34;6;;;6;2037;297;121;20;0;0;0;0;1370;0;7206;853;0;0;5060;1482;6461;354;1842;2;1463;19;9;;1505;;;;20;0;1;74;100;29;1;2;;7;1;465
PERINAT;2023;640000162;CH COTE BASQUE;640780417;TYPE3;;;35;6;4;6;5;2649;137;389;15;164;4;233;5;1799;12;12483;1500;1746;2062;6418;2058;10828;348;2800;23;2001;57;13;;2127;12576;5846;177;194;76;1;511;558;171;55;18;;32;0;0
PERINAT;2023;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;CPPR;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2062;2982;101;0;0;1;41;59;41;0;0;0;0;0;0
PERINAT;2023;640000410;CENTRE HOSPITALIER OLORON;640780821;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1124;1032;91;0;0;1;31;28;31;0;0;;0;0;0
PERINAT;2023;640000600;CENTRE HOSPITALIER DE PAU;640781290;TYPE3;;0;31;8;3;6;4;2586;308;159;8;70;5;152;7;1731;6;10471;1966;879;1708;6157;1928;9188;374;2553;11;1880;48;6;6;1983;8461;7004;505;173;0;1;374;403;99;57;19;11;18;0;0
PERINAT;2023;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;TYPE1;;0;7;0;0;0;2;401;45;0;0;0;0;0;0;329;3;1319;0;0;0;1094;316;1246;53;277;2;316;0;2;;320;2571;2368;;26;0;1;27;9;23;0;0;;0;0;0
PERINAT;2023;640018206;CLINIQUE BELHARRA;640012209;TYPE1;;0;23;;;;6;1624;211;0;0;0;0;0;0;1249;10;5634;0;0;0;4576;1246;5278;220;1174;15;1237;9;10;;1256;;;;60;0;1;3;2;0;0;0;;19;1;364
PERINAT;2023;640780755;CH COTE BASQUE - ST JEAN DE LUZ;640780417;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;881;32;;;0;;;;;;;;0;
PERINAT;2023;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;TYPE1;;0;20;;;;5;1367;153;0;0;0;0;0;0;1059;9;4990;0;0;0;3875;1052;4562;271;1418;1;1047;5;8;;1061;;;;32;0;1;88;100;62;2;0;;18;1;480
PERINAT;2023;650000045;CH TARBES LOURDES SITE LOURDES;650783160;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2610;927;;0;0;1;54;42;54;0;0;;0;0;0
PERINAT;2023;650000052;CH BAGNERES DE BIGORRE;650780166;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;11;4;11;0;0;0;0;0;0
PERINAT;2023;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;TYPE2;EXT;0;19;6;2;;3;1447;363;135;12;61;8;0;0;806;3;4410;1246;294;0;2752;872;3884;198;1129;11;860;12;5;;889;5810;3006;143;48;0;1;318;228;141;43;4;;12;0;0
PERINAT;2023;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;TYPE1;;;20;;;;3;1215;406;0;0;0;0;0;0;719;2;3052;0;0;0;2510;709;2853;200;994;0;703;6;2;;723;;;;17;0;1;101;118;85;2;2;;5;0;0
PERINAT;2023;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;662;2021;46;0;0;1;18;5;18;0;0;;0;0;0
PERINAT;2023;660000084;CH PERPIGNAN;660780180;TYPE3;;;44;17;5;6;5;4021;1237;497;32;164;6;185;11;1757;9;13504;4986;1325;2137;6212;2115;10957;512;3621;31;2057;58;7;6;2217;15917;4800;1167;102;0;1;1235;1249;870;116;49;;41;0;0
PERINAT;2023;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;TYPE1;;;45;;;;8;2737;393;0;0;0;0;0;0;2115;20;9215;0;0;0;7334;2101;8587;412;2081;5;2097;4;17;;2116;;;;103;0;1;230;328;179;4;1;;8;0;0
PERINAT;2023;660780784;CL ST PIERRE PERPIGNAN;660000407;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;37;54;2;0;0;;0;1;274
PERINAT;2023;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;TYPE2;;1;25;6;4;;5;1871;304;294;4;135;12;0;0;1033;1;5170;1661;948;0;2886;1224;4468;242;982;0;1207;17;8;0;1246;;7416;157;152;0;1;338;325;305;11;6;15;2;0;0
PERINAT;2023;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;TYPE2;;0;16;4;0;0;2;1099;191;147;10;0;0;0;0;640;1;3220;916;0;0;2081;712;2801;144;679;0;704;8;4;;720;12673;4185;139;36;0;1;192;234;138;5;6;;0;0;0
PERINAT;2023;670000215;HOPITAL DU NEUENBERG;680000643;CPPR;;;;;;;;;;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;870;1265;40;;;1;2;;2;0;0;;0;0;0
PERINAT;2023;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;TYPE1;;;10;;;;2;378;43;0;0;0;0;0;0;295;6;1244;0;0;0;953;295;1150;57;251;0;294;1;5;;296;5463;1571;;32;0;1;67;38;61;3;0;;2;0;0
PERINAT;2023;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;TYPE1;;0;22;;;;3;1376;488;0;0;0;0;0;0;734;15;3262;0;0;0;2463;722;2880;134;623;1;720;2;15;;737;16484;1830;44;53;0;1;232;230;208;9;1;1;0;0;0
PERINAT;2023;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;CPPR;;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;90;1055;40;0;0;0;25;27;25;0;0;;0;0;0
PERINAT;2023;670018068;CLINIQUE RHENA GCS ES;670017847;TYPE1;;0;24;;;;7;1098;82;0;0;0;0;0;0;884;14;3366;0;0;0;2694;883;3103;196;805;14;879;4;13;;889;;;;134;0;1;11;19;7;0;0;;0;0;0
PERINAT;2023;670780113;CMCO;670780055;TYPE2;;1;40;5;;;9;4132;575;450;26;0;0;0;0;2507;31;13293;1511;0;0;8069;2899;11657;589;2893;30;2870;29;37;;2941;21682;14112;;296;11;1;1528;1698;1259;53;11;14;70;0;0
PERINAT;2023;670780212;CLINIQUE SAINTE-ANNE;670014604;TYPE2;;1;28;6;;;6;1780;110;200;12;0;0;0;0;1353;4;6510;923;0;0;4592;1516;6157;363;1723;43;1500;16;11;;1539;163;3720;161;82;1;1;2;0;0;0;0;;6;0;0
PERINAT;2023;670783273;HOPITAL DE HAUTEPIERRE;670780055;TYPE3;EXT;1;56;12;15;16;9;4390;474;747;24;403;22;376;36;2215;17;18256;5604;4849;4177;7927;2673;13654;780;5405;52;2572;101;20;;2819;14681;7452;;143;3;1;458;308;432;16;2;14;52;0;0
PERINAT;2023;670798636;CLINIQUE SAINT-LUC;670014604;CPPR;;;;;;;;;;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;436;3062;52;;;0;0;0;0;0;0;;0;0;0
PERINAT;2023;680000320;CLINIQUE DIACONAT FONDERIE;680000643;TYPE2;;1;38;6;;;5;1516;148;194;13;0;0;0;0;905;1;5536;932;0;0;3238;1092;4898;308;1729;84;1082;10;2;;1105;;;;17;0;1;1;0;0;0;1;;10;0;0
PERINAT;2023;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;0;0;0;0;;0;1;431
PERINAT;2023;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;CPPR;;;0;;;;;76;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2237;3448;77;0;0;1;51;79;51;0;0;;0;0;0
PERINAT;2023;680000601;HOPITAL DE THANN;680020336;CPPR;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;3708;2710;14;0;0;0;0;;0;0;0;;0;0;0
PERINAT;2023;680000684;HOPITAL LOUIS PASTEUR;680000973;TYPE2;;0;43;12;6;;6;2878;592;340;20;160;15;0;0;1622;7;10379;2934;1138;0;6349;1833;9304;421;2804;0;1802;31;8;;1864;21253;7605;461;74;0;1;541;546;377;35;12;;12;0;0
PERINAT;2023;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;CPPR;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;3491;2341;136;0;0;1;30;23;30;0;1;;0;0;0
PERINAT;2023;680001195;HOPITAL ALBERT SCHWEITZER;680000643;TYPE1;;;17;;;;3;605;62;0;0;0;0;0;0;519;16;1995;0;0;0;1644;517;1909;112;516;0;516;1;4;;520;4921;2959;208;67;0;1;2;0;0;0;0;;0;0;0
PERINAT;2023;680004546;HOPITAL EMILE MULLER;680020336;TYPE3;EXT;0;58;12;9;8;7;5393;1108;409;10;197;11;174;17;2954;2;18693;3885;2934;1711;11059;3299;15900;755;4513;0;3256;43;2;;3367;33173;15921;9;78;0;1;1043;1153;966;63;31;;30;1;113
PERINAT;2023;690000013;CH MONTGELAS;690780036;TYPE1;;;14;;;;3;1148;80;0;0;0;0;0;0;983;14;3825;0;0;0;3051;971;3608;149;743;0;971;0;6;14;979;1649;3367;22;100;0;1;76;93;52;1;0;;0;0;0
