BOR;AN;FI;RS;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2023;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;;;;1;;;;;;;;;1;1;1;1;1;0;0;0;0;0;;;
INFOMED;2023;770021251;HAD NORD SEINE ET MARNE;440052041;;;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.6;
INFOMED;2023;770023026;SSR LRS ANNEXE ORGEMONT EX OQN;750814030;;;;;;;1;;;;;;0;0;0;1;1;1;1;0;1;0;;0.58;0.1
INFOMED;2023;770023034;ANNEXE ORGEMONT LRS DAF;750814030;;;;;;;1;;;;;;0;0;0;1;1;1;1;0;1;0;;0.58;0.1
INFOMED;2023;770023042;ANNEXE COULOMMIERS LRS DAF;750814030;;;;;;;1;;;;;;0;0;0;1;1;1;1;0;1;0;;0.58;0.1
INFOMED;2023;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;;;;;;;1;;;;1;;0;0;0;0;0;0;0;0;1;0;;1.2;0
INFOMED;2023;770150043;BTP RESIDENCE MEDICO SOCIALES;750034589;;;;;;;1;;;;;;0;0;0;1;1;0;;0;0;0;;;
INFOMED;2023;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;1;;1.8;0.3
INFOMED;2023;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.8;0.63
INFOMED;2023;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;;;1;;;;;;;;;;1;0;0;0;0;0;0;0;1;0;;1.95;0
INFOMED;2023;770300218;INSTITUT DE READAPTATION SERRIS;440052041;;;;;;;1;;;;;;0;0;0;0;0;1;;;0;0;;0.8;0.1
INFOMED;2023;770300259;CLINIQUE LES TROIS SOLEILS;770000347;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;1;0;;0.97;0.05
INFOMED;2023;770310027;CLINIQUE PSYCHIATRIQ DE L ANGE GARDIEN;770000388;;;;;;;;;;;1;;0;0;0;1;1;1;0;0;0;0;;1;1
INFOMED;2023;770420024;ESSR LE PRIEURE;930027347;;;;;;;1;;;;;;0;0;0;1;0;0;0;0;0;0;;0.93;
INFOMED;2023;770510055;MAISON HOSPITALIERE CHANTEMERLE;750719270;;;1;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.2;0.07
INFOMED;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;;;;;;;1;;;;;;0;0;0;1;0;0;0;0;0;0;;2.66;
INFOMED;2023;770701225;CENTRE DE REEDUCATION LE BRASSET;750721334;;;;;;;;;1;;;;0;0;0;1;1;0;;0;0;0;;0.22;0.22
INFOMED;2023;770790707;CLINIQUE DE TOURNAN;770000719;;;1;;;;;;;;;;1;1;1;1;1;0;0;0;0;0;;1;0.09
INFOMED;2023;770803989;CTRE READAPTATION CARDIAQUE DE LA BRIE;770000925;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.35;0.23
INFOMED;2023;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;1;;;;;;;;;;;;1;0;1;1;1;0;;;;0;;1;0.2
INFOMED;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;;1;;;;;1;;;;1;;0;0;0;0;0;1;0;0;0;0;;8.64;0.82
INFOMED;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;;;1;;;;;1;;;1;;0;0;0;0;0;0;0;0;1;0;;2.76;0.06
INFOMED;2023;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;1;;;;;;1;;;;;1;1;0;0;0;0;0;0;0;1;0;;1.5;0.5
INFOMED;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;;1;;;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;6.6;0
INFOMED;2023;780000329;CH DE RAMBOUILLET;780110052;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;780000378;3.88;0.9
INFOMED;2023;780000352;HOPITAL DU VESINET CENTRE;780110094;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;1;1;;2.1;
INFOMED;2023;780000378;CH LOCAL DE HOUDAN;780130027;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;1;780000329;0.2;0.05
INFOMED;2023;780000386;CH DE LA MAULDRE SITE SAINT LOUIS;780021788;;;1;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.13;0.2
INFOMED;2023;780000402;CHS JEAN MARTIN CHARCOT;780024113;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;1;0;;1;0.5
INFOMED;2023;780000410;CHS THEOPHILE ROUSSEL;780140059;;;;;;;;;;;;;;;;;;;;;;;;;0.22
INFOMED;2023;780001657;HOPITAL PEDIATRIE REEDUCATION BULLION;780530010;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;1;
INFOMED;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;1
INFOMED;2023;780008298;CLINIQUE SAINT REMY;920030269;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;780018727;CLINIQUE SAINT GERMAIN;780018719;;;1;;;;;;1;;;;0;0;0;1;0;0;0;0;0;0;;0.8;0.4
INFOMED;2023;780020111;ARISSE;780020111;;;;;;;;;;1;;;0;0;1;1;0;0;;;0;;;;
INFOMED;2023;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;;1;;;;;;;;;;;0;0;0;0;0;0;;;0;1;780300414;0.25;0.03
INFOMED;2023;780022760;CLINIQUE SSR - LE GRAND PARC INICEA;310021258;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;0.5;0.2
INFOMED;2023;780023545;HAD LEOPOLD BELLAN;750720609;;;;;;1;;;;;;;0;0;1;1;1;0;0;0;0;0;;0.3;0.1
INFOMED;2023;780023909;HDJ CTRE AUBERGENVILLOIS PSY AMBUL;780025441;;;;;;;;;;;1;;0;0;0;1;1;0;0;0;0;0;;;
INFOMED;2023;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;1;;;;;;1;;;1;;;0;0;0;0;0;0;;;1;;780150017;1.99;0
INFOMED;2023;780140042;CLINIQUE D YVELINES;780017455;;;;;;;;;;;1;;0;0;0;0;0;;;;;;;0.25;0.05
INFOMED;2023;780140075;CENTRE POST CURE GILBERT RABY;750721391;;;;;;;;;1;;;1;0;0;0;0;0;1;0;0;1;0;;0.6;0.06
INFOMED;2023;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;;;1;;;;;1;;;;;0;0;0;1;1;1;1;0;0;0;;1;0
INFOMED;2023;780150066;HOPITAL LA PORTE VERTE;780808614;;;1;;;;;;1;;;;0;0;0;0;0;0;0;1;0;0;;2.85;1
INFOMED;2023;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;;;1;;;;;;1;;;;0;0;0;0;0;0;;;;0;;1;0.3
INFOMED;2023;780300083;CLINIQUE MEDICALE DE GOUSSONVILLE;920030269;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;780300109;CLINIQUE VAL DE SEINE A LOUVECIENNE;780000519;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.62
INFOMED;2023;780300125;CLINIQUE DE LA REGION MANTAISE;780000535;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;1;0.07
INFOMED;2023;780300208;CLINIQUE SAINT LOUIS;780000576;;;1;;;;;;1;;;;1;0;1;1;1;0;0;0;0;0;;0.5;0.15
INFOMED;2023;780300224;CTRE SOINS DE SUITE SARTROUVILLE C3S;310021225;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.04;0.04
INFOMED;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2;
INFOMED;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;;1;;;1;;;1;;;1;;0;0;0;0;0;0;;;0;0;;4.71;0.25
INFOMED;2023;780300414;CH PRIVE DE L EUROPE;780000675;;1;;;;;;;;;;;0;0;0;0;0;0;;;0;0;;2.75;0.25
INFOMED;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;3;0.25
INFOMED;2023;780300455;CH PRIVE DU MONTGARDE;780000717;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;1;1;;1;0.17
INFOMED;2023;780310025;CLINIQUE VILLA DES PAGES;920030269;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;780420022;SSR LE CERRSY;930027347;;;;;;;1;;;;;;0;0;0;1;0;0;0;0;0;0;;0.88;
INFOMED;2023;780630026;CENTRE PEDIATRIQUE DES COTES;750803900;;1;;;;;;1;;;;;;;0;0;0;;;;;;;0.53;0.12
INFOMED;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;;1;;;;;;1;;1;;;0;0;0;0;0;0;0;0;1;;;;2
INFOMED;2023;780825816;FONDATION MALLET SITE RICHEBOURG;780003638;;;;;;;;1;;;;1;1;0;0;1;1;0;0;0;0;0;;0.58;
INFOMED;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;;;1;;1;;;1;;1;;;0;0;0;0;0;1;0;0;0;1;;9.03;3.8
INFOMED;2023;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;1;;;1;;;1;;;;;;0;0;0;0;0;0;0;0;0;1;790000087;0.4;0.05
INFOMED;2023;790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;790019491;1;;;;;;1;;;1;;;1;1;1;1;1;0;0;0;0;1;790000087;0.4;0.05
INFOMED;2023;790000186;MRC PARSAY - BREUIL/CHIZE;790000178;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;0.5;0.3
INFOMED;2023;790000681;MELIORIS LE GRAND FEU;790002497;;;;;;;;;1;;;;1;0;0;1;1;0;0;0;0;0;;1.8;
INFOMED;2023;790007306;AURA POITOU-CH - NIORT;860000348;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0.01;0
INFOMED;2023;790008064;MELIORIS LE LOGIS DES FRANCS;790002497;;;;;;;;;1;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0.05
INFOMED;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;2;0.2
INFOMED;2023;790016794;AURA POITOU-CHARENTES - PARTHENAY;860000348;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0.01;0
INFOMED;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;;;1;;;;;;1;;1;;0;0;0;0;0;0;;;;0;;4.31;1
INFOMED;2023;800000143;CH ABBEVILLE;800000028;;1;;1;;;;;1;1;;;0;0;0;0;0;1;0;1;0;0;;4.42;1.51
INFOMED;2023;800000150;SSR PCP ALBERT;800002982;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.5
INFOMED;2023;800000184;CH ALBERT;800000036;;1;;;1;;;1;;1;;;0;0;1;1;1;0;0;0;1;1;800000200;0.9;0
INFOMED;2023;800000200;CH CORBIE;800000051;;;1;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.6
INFOMED;2023;800000226;CH DOULLENS;800000069;;;1;;1;;;1;;;;;0;0;0;0;0;0;0;0;1;1;620103440;2.5;0.1
INFOMED;2023;800000275;CH HAM;800000077;;;1;1;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;0.35;0.2
INFOMED;2023;800000390;CH CHIMR MONTDIDIER;800000085;;;1;;;1;;;1;;;1;0;0;0;0;0;1;0;1;1;0;;2.03;0.5
INFOMED;2023;800000432;CH PÉRONNE;800000093;;;1;1;;;1;;;1;;;0;0;0;0;0;1;0;0;0;1;020000162;3.16;0.02
INFOMED;2023;800000440;CH CHIMR ROYE;800000085;;;1;;;1;;;1;;;1;0;0;0;0;0;1;0;1;0;0;;;
INFOMED;2023;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;2.91;0.96
INFOMED;2023;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;;1;;;;;;1;;;;;0;0;0;0;;1;1;0;0;1;800000028;0.9;0.1
INFOMED;2023;800000523;HAD ASS BOVES;800000853;;;;;;1;;;;;;;0;0;0;1;1;0;;;0;0;;1;1.39
INFOMED;2023;800002503;SA SAINTE-ISABELLE;800001141;;;1;;;;;;;;;;1;0;1;1;1;0;0;0;0;0;;1.5;0.4
INFOMED;2023;800006124;CHU AMIENS SUD;800000044;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;18.21;3.53
INFOMED;2023;800008989;SSR AQUENNES VILLERS-BRETONNEUX;800002941;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;;1;800009466;0.5;0.05
INFOMED;2023;800009466;POLYCLINIQUE DE PICARDIE;800002982;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;2;1
INFOMED;2023;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;6.38;0.7
INFOMED;2023;800012528;SSR PAUCHET CORBIE;800003071;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.16
INFOMED;2023;800013179;CLINIQUE DE L'EUROPE;800013138;;;1;;;;;;;;;;1;0;0;1;;1;1;0;1;1;800009466;1.5;0.07
INFOMED;2023;800015489;HAD CH ALBERT;800000036;;1;;;1;;;1;;1;;;0;0;1;1;1;0;;;1;1;800000200;;
INFOMED;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;1;;;;;;;;;;;;1;0;1;1;1;1;1;0;1;0;;1.2;0.1
INFOMED;2023;800016727;SSR PAUCHET AMIENS;800003071;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;1;0.2
INFOMED;2023;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;920030269;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;810000158;SSR LE REFUGE PROTESTANT MAZAMET;240000265;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;;0.1
INFOMED;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;;1;;;;;;;;;;;1;0;1;1;1;1;1;0;0;0;;2.8;0.25
INFOMED;2023;810000232;CENTRE MUTUALISTE RF ALBI;810099903;;;;;;;;1;;;;;0;0;0;1;1;1;1;1;1;0;;1.21;
INFOMED;2023;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;;;1;;;;;;1;;;;0;0;0;1;1;1;1;1;0;1;810000505;1.45;0.15
INFOMED;2023;810000505;CH ALBI;810000331;;;1;;;1;;;;;;;0;0;0;0;0;1;1;0;0;0;;5.36;1.5
INFOMED;2023;810000513;CH GAILLAC;810000349;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;810000331;1.25;0.1
INFOMED;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;;;1;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;8.44;1.38
INFOMED;2023;810000539;CH GRAULHET;810000398;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;810000505;0.4;0.1
INFOMED;2023;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;;;;;;;;1;;;;;0;0;0;0;1;1;1;0;0;0;;0;0
INFOMED;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;;;1;;;;;1;;;1;;0;0;0;0;0;1;1;1;0;0;;3.33;1
INFOMED;2023;810003954;CENTRE CRPA VALENCE D'ALBIGEOIS;810099903;;;;;;;;1;;;;;0;0;0;1;1;1;1;1;1;0;;0.69;
INFOMED;2023;810007989;HAD KORIAN PAYS D'OVALIE;310025010;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2023;810099838;CHIC CASTRES MAZAMET SITE MONGES CASTR;810000380;;;;;;;;1;;;;;0;0;0;0;1;1;1;0;0;0;;;
INFOMED;2023;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;2.5;1
INFOMED;2023;810101170;CL TOULOUSE LAUTREC ALBI;810101162;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;3;0
INFOMED;2023;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;3;0.2
INFOMED;2023;820000032;CH MONTAUBAN;820000016;;;1;;;1;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;6.18;2
INFOMED;2023;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;;;1;;;;;;;;;;0;0;1;1;1;1;1;0;1;0;;2;0.3
INFOMED;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;;1;;;;;;1;;;;;0;0;0;0;0;0;1;0;0;0;;3.5;0.5
INFOMED;2023;820000065;CL DU DR HONORE CAVE MONTAUBAN;820000156;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;1.5;0.34
INFOMED;2023;820000412;CL DE LONGUES AYGUES NEGREPELISSE;820000560;;;;;;;;1;;;;;0;0;1;1;1;1;0;0;1;0;;1;0
INFOMED;2023;820000420;CH TURENNE NEGREPELISSE;820000206;;;;;;;;;1;;;;1;1;1;1;1;1;1;1;0;1;820000032;0.8;0.1
INFOMED;2023;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;;;;;;;;;1;;;;1;1;1;1;1;0;0;0;0;1;820000032;0.05;0.1
INFOMED;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;;1;;1;;;;1;;;;;0;0;0;0;0;1;1;0;1;1;820000016;1.5;0.4
INFOMED;2023;820002350;CTRE MIDI GASCOGNE BEAUMONT DE LOMAGNE;820000578;;;;;;;1;;;;;;0;0;0;0;1;1;1;1;1;0;;0.4;0.01
INFOMED;2023;820003218;CL SSR LA PINEDE ST NAUPHARY;820008142;;;;;;;1;;;;;;1;0;0;0;0;0;0;0;0;0;;0.6;0.1
INFOMED;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;;1;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;2.37;1
INFOMED;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;1;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;6;1.99
INFOMED;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;3.66;0.5
INFOMED;2023;830000303;HOPITAL LEON BERARD;830100541;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.99;0.28
INFOMED;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;6;0.9
INFOMED;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;1;830000311;1;0.12
INFOMED;2023;830000345;CHITS CH SAINTE MUSSE;830100616;1;;;;;;1;;;1;;;0;0;0;0;0;0;;;1;0;;9.55;2
INFOMED;2023;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;;0;;0.65;0.9
INFOMED;2023;830003877;CLINIQUE LA BASTIDE;920030921;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;;;1;;;;;;;;;;0;0;0;1;0;0;0;0;0;1;;0.25;0.01
INFOMED;2023;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;830100434;2;0.5
INFOMED;2023;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0
INFOMED;2023;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;;0.25;0.01
INFOMED;2023;830016556;CLINIQUE LES ESPERELS;830000451;;;;;;;;1;;;;;1;1;1;1;1;0;;;0;0;;0.25;0.15
INFOMED;2023;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;830100434;0.5;0.1
INFOMED;2023;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;;;;;;;;;1;;;;0;0;0;1;1;0;;;0;0;;0.3;0.1
INFOMED;2023;830017497;CLINIQUE LE GOLFE;830004958;;;;;;;;;;;1;;0;0;0;0;0;1;0;1;0;1;447800475;0.5;1
INFOMED;2023;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;;;1;;;;;;;;;;0;0;0;1;0;0;0;0;0;1;;0.25;0.01
INFOMED;2023;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;2.4
INFOMED;2023;830100012;APHP HOPITAL SAN SALVADOUR;750712184;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;0;;1.4;0.66
INFOMED;2023;830100087;CCV DE SAINT RAPHAEL LA CHENEVIERE;920030269;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;830100251;CLINIQUE DU CAP D'OR;830000063;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2.5;0.13
INFOMED;2023;830100319;POLYCLINIQUE LES FLEURS;830020855;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3.45;0.35
INFOMED;2023;830100327;CLINIQUE LES LAURIERS;830000105;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;1;1;;1;0.1
INFOMED;2023;830100335;CLINIQUE LES OLIVIERS;920030269;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;;;1;1;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2;0.23
INFOMED;2023;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.5;0.05
INFOMED;2023;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;;;;;;;;;;;;1;0;;0;0;0;0;;;;0;;0.1;0.15
INFOMED;2023;830100459;CLINIQUE SAINT MICHEL;830000212;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2;0.13
INFOMED;2023;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3;0.25
INFOMED;2023;830100558;HOPITAL RENEE SABRAN HYERES;690781810;;1;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;0.2;0.2
INFOMED;2023;830100574;HIA SAINTE ANNE;750821092;1;;;;;;;;;1;;;0;0;0;0;0;0;;;0;0;;9.8;0
INFOMED;2023;830100624;CTRE MED ET READAP DES MTS TOULONNAIS;920030913;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;830100632;INST REEDUC FONCT POMPONIANA OLBIA;250002284;;;;;;;;;1;;;;0;0;0;1;1;1;0;0;0;0;;0.64;0.08
INFOMED;2023;830100681;CENTRE SSR MGEN PIERRE CHEVALIER;750005068;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;1.5;0.2
INFOMED;2023;830100756;CENTRE DE SOINS LES COLLINES DU REVEST;920030269;;;;;;;;1;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;830100764;INSTITUT MEDICALISE DE MAR VIVO;440052041;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;0.5;0.25
INFOMED;2023;830100806;CTRE REED FONCT DU BESSILLON;920030269;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;830100814;CLINIQUE HELIADES SANTE;920030269;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;;;1;;;;1;;;;;;1;1;0;1;1;1;1;0;1;1;130781479;0.67;0.1
INFOMED;2023;830101408;CLINIQUE SAINTE THERESE;830000659;;;;;;;1;;;;;;1;1;1;1;1;1;;1;0;0;;0.5;0.05
INFOMED;2023;830200507;ETABLISSEMENT DE SANTE JEAN LACHENAUD;830013678;;;;;;;1;;;;;;0;0;0;0;0;1;0;1;0;0;;0.5;0.23
INFOMED;2023;830200515;CLINIQUE LES TROIS SOLLIES;830001012;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.15;0.1
INFOMED;2023;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;;;1;;;;;;;;;;1;1;0;1;1;1;1;1;0;0;;0.5;
INFOMED;2023;830206298;CH MOYEN SEJOUR LA SOURCE DE BRIGNOLES;830100517;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;1;830100517;0;
INFOMED;2023;830206983;CH DEPARTEMENTAL DU VAR AU LUC;830100517;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;1;1;830100517;0;
INFOMED;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;;;;;;1;;;;;;;0;0;0;0;0;0;;;0;0;;0.2;0.7
INFOMED;2023;830212783;LE MONT D'AZUR SLD;830002432;;;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0;0.31
INFOMED;2023;830213617;AVODD UDM CH BRIGNOLES;830002119;;;1;;;;;;;;;;0;0;0;1;0;0;0;0;0;1;;0.25;0.01
INFOMED;2023;830213625;AVODD UMD SAINT MICHEL;830002119;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;;0.12;0.01
INFOMED;2023;830215919;CLINIQUE VAL DU FENOUILLET;750056335;;;;;;;;;;;;1;0;0;0;0;0;0;;;;0;;0.01;
INFOMED;2023;840000202;CSSR LE MYLORD SITE POLE SANTE;130037815;;;;;;;;1;;;;;0;0;0;1;0;1;1;0;0;0;;0.5;
INFOMED;2023;840000285;POLYCLINIQUE URBAIN V;840000608;1;;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;0.8;
INFOMED;2023;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;0.4;
INFOMED;2023;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;840006597;1.4;0.2
