BOR;AN;FI;RS;FI_EJ;SMUR;GEN;SAIS;PED;ANT;FIAUTOR;ANTSAIS;SAMU;HMED;HIDE;HAMB;AMBLCE;VEHLEG;MOYAER;MOYMAR;SORTER1;SORTER2;dtTIH;SORAER1;SORAER2;SORMAR;SORTIES;SORTNM;PATDC;PATLSP;PATTSP;PATTRANM;TRAN;TRAN18;TRAN80;TRANSIEG;TRANAUT;APP;APR15;APD;APMIN;DR;DRM;DRMLIB;HMR;HMRAMU;HMRAM;ARM;NRML;NBLIB;NBSAL;CAR;SAMUSDIS
SMURSAMU;2023;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;1;1;0;0;0;;0;0;168;168;168;1;1;0;0;973;45;0;2;0;0;1020;446;137;0;69;240;529;80;48;279;250;;;;;;;;;;;;;;;;
SMURSAMU;2023;740000328;HOPITAUX DU LEMAN;740790381;1;1;0;0;0;;0;0;168;168;14;0;2;0;0;1067;40;0;0;0;0;1107;772;81;3;146;384;366;5;46;268;98;;;;;;;;;;;;;;;;
SMURSAMU;2023;740015581;ANTENNE SMUR MEYTHET;740781133;1;0;0;0;1;740781133;1;0;74;74;0;0;1;1;0;10;0;0;651;30;0;691;81;46;0;16;19;580;81;9;320;260;;;;;;;;;;;;;;;;
SMURSAMU;2023;740781141;CH ALPES LEMAN;740790258;1;1;0;0;0;;0;0;252;157;235;1;2;0;0;1875;176;;;;;2051;1357;280;;325;595;561;60;55;411;150;;;;;;;;;;;;;;;;
SMURSAMU;2023;740781166;HOPITAUX DU MONT BLANC SITE CHAMONIX;740001839;1;0;0;0;1;740001839;0;0;182;82;0;;;;;152;3;;554;;;709;;31;28;;;647;;;55;592;;;;;;;;;;;;;;;;
SMURSAMU;2023;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;1;1;0;0;0;;0;0;231;168;0;;2;;;869;49;18;;;;936;214;136;74;;4;649;;;519;130;;;;;;;;;;;;;;;;
SMURSAMU;2023;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;1;1;0;0;0;;0;0;168;168;168;1;;;;1950;177;;;;;2127;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2023;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;1;1;0;0;0;;0;0;168;168;168;1;0;0;0;2293;161;0;0;0;0;2454;1275;184;4;98;906;1025;22;128;535;490;;;;;;;;;;;;;;;;
SMURSAMU;2023;750100125;HU PITIE SALPETRIERE APHP;750712184;1;1;0;0;0;750100125;0;0;168;252;168;2;;;;2979;463;;;;;3442;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2023;750100208;HU NECKER ENFANTS MALADES APHP;750712184;1;1;0;1;0;;0;1;799;737;847;6;4;1;0;5384;2621;413;0;13;0;8431;3394;414;22;303;1973;2086;278;425;222;1864;731651;134640;553688;435085;432736;275130;75176;908;554;354;1855;0;;;450;1
SMURSAMU;2023;750803454;HU ROBERT DEBRE APHP;750712184;1;0;0;1;0;;0;0;230;170;170;2;0;0;0;497;738;0;0;0;0;1235;311;8;53;;207;186;186;0;99;87;;;;;;;;;;;;;;;;
SMURSAMU;2023;760000018;CH DIEPPE;760780023;1;1;0;0;0;;0;0;168;175;175;;5;;;893;7;0;0;0;0;900;640;128;166;39;308;393;34;50;286;107;;;;;;;;;;;;;;;;
SMURSAMU;2023;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;1;1;0;0;0;;0;1;491;570;617;4;4;1;;4220;1679;533;196;383;0;7011;2162;534;19;220;1389;3707;364;547;3029;678;454931;1439;450154;397694;246642;241823;73274;677;411;266;804;1;0;;2986;0
SMURSAMU;2023;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;1;1;0;0;0;;0;0;168;177;172;;2;;;1070;;;;;;1070;148;71;103;148;;889;55;102;604;285;;;;;;;;;;;;;;;;
SMURSAMU;2023;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;1;1;0;0;0;;0;0;168;168;168;0;3;0;0;919;;;;;;919;171;73;;91;7;769;80;165;414;355;;;;;;;;;;;;;;;;
SMURSAMU;2023;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;1;1;0;0;0;;0;0;216;228;228;;2;;;1260;105;;;;;1365;181;114;5;62;;1079;103;148;856;223;;;;;;;;;;;;;;;;
SMURSAMU;2023;760026252;ANTENNE DE SMUR EU CH DIEPPE;760780023;1;0;0;0;1;760780023;0;0;168;168;0;;2;;;540;34;0;0;0;0;574;482;103;166;21;234;295;18;31;136;159;;;;;;;;;;;;;;;;
SMURSAMU;2023;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;1;1;0;0;0;;0;1;504;560;560;5;3;1;1;4289;884;507;40;86;10;5816;1124;288;34;643;35;3253;291;566;2495;758;355955;10561;345394;280075;233932;223011;148342;336;168;168;768;1;0;;1092;0
SMURSAMU;2023;770000131;CH DE COULOMMIERS;770021145;1;1;0;0;0;;0;0;168;168;168;1;1;0;0;864;17;;11;2;;894;374;91;9;59;215;832;53;213;545;287;;;;;;;;;;;;;;;;
SMURSAMU;2023;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;1;1;0;0;0;;0;0;168;168;168;0;2;0;;923;1;15;0;0;;939;436;103;8;66;246;503;33;98;235;268;;;;;;;;;;;;;;;;
SMURSAMU;2023;770000156;CH DE MELUN SITE SANTEPOLE;770110054;1;1;0;0;0;;0;1;406;406;406;3;3;;;3192;1330;0;46;66;;4634;;325;114;117;723;2991;241;778;1525;1466;494475;5663;483258;308922;265262;241347;85920;784;448;336;1176;0;0;;6450;
SMURSAMU;2023;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;1;1;0;0;0;;0;0;168;168;168;0;1;0;;662;;;;;;662;303;70;6;57;170;322;18;65;183;139;;;;;;;;;;;;;;;;
SMURSAMU;2023;770000172;CH DE PROVINS LEON BINET;770110070;1;1;0;0;0;;0;0;336;336;336;3;1;0;0;908;332;0;1;5;0;1246;;101;8;67;;525;40;103;311;214;;;;;;;;;;;;;;;;
SMURSAMU;2023;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;1;1;0;0;0;;0;0;168;168;168;0;2;0;;526;;55;;3;;584;382;85;7;158;132;299;31;158;146;153;;;;;;;;;;;;;;;;
SMURSAMU;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;1;1;0;0;0;;0;0;337;337;337;3;1;0;0;2267;470;0;23;8;;2768;962;222;31;132;577;988;33;150;286;702;;;;;;;;;;;;;;;;
SMURSAMU;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;1;1;0;0;0;;0;0;420;336;420;3;2;;;3265;595;0;21;0;0;3881;1618;293;15;42;649;2090;297;761;1855;235;;;;;;;;;;;;;;;;
SMURSAMU;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;1;1;0;0;0;;0;0;145;168;168;1;0;0;0;1169;;;;;;1169;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;1;1;0;0;0;;0;0;504;504;504;2;4;0;0;3756;914;0;8;4;0;4682;2126;550;21;331;1192;1630;147;295;856;774;;;;;;;;;;;;;;;;
SMURSAMU;2023;780000329;CH DE RAMBOUILLET;780110052;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;622;2;0;4;0;0;628;396;98;5;131;162;341;20;55;184;157;;;;;;;;;;;;;;;;
SMURSAMU;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;1;1;0;0;0;780110078;0;1;554;840;732;4;5;2;0;4188;1337;0;4;15;0;5544;2006;493;27;443;1043;2186;244;399;1206;980;867961;47436;754058;451543;693313;294573;123553;949;436;418;1428;0;0;0;599;0
SMURSAMU;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;1;1;0;0;0;;0;1;336;252;336;2;2;0;0;2084;663;;57;77;;2881;;;;;;;;;;;208710;;201135;183511;133139;112782;66108;352;168;184;528;0;5;0;977;0
SMURSAMU;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;1;1;0;0;0;;0;0;336;336;336;1;2;;;1064;208;91;;;;1363;650;175;6;131;338;778;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2023;800000143;CH ABBEVILLE;800000028;1;1;0;0;0;;0;0;336;336;336;1;3;;;1672;140;57;;;;1869;756;157;16;71;470;947;100;225;753;194;;;;;;;;;;;;;;;;
SMURSAMU;2023;800000226;CH DOULLENS;800000069;1;1;0;0;0;;0;0;168;168;168;;1;;;656;;;;;;656;180;82;;98;282;656;63;132;152;504;;;;;;;;;;;;;;;;
SMURSAMU;2023;800000390;CH CHIMR MONTDIDIER;800000085;1;1;0;0;0;800000390;0;0;168;168;168;1;1;0;0;816;2;0;0;0;0;818;573;74;0;62;437;249;29;33;57;192;;;;;;;;;;;;;;;;
SMURSAMU;2023;800000432;CH PÉRONNE;800000093;1;1;0;0;0;;0;0;4;168;168;1;1;0;0;827;0;0;0;0;0;827;101;80;9;63;228;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2023;800006124;CHU AMIENS SUD;800000044;1;1;0;1;0;;0;1;779;756;756;4;3;1;0;3138;381;1087;267;659;0;5532;1433;242;34;175;963;2128;295;272;1886;242;457751;84270;365673;358992;164903;145949;67980;611;275;336;708;0;0;0;4046;0
SMURSAMU;2023;810000505;CH ALBI;810000331;1;1;0;0;0;;0;1;336;504;0;3;2;;;1531;242;213;;;;1986;713;155;96;11;451;946;46;152;422;524;172020;137616;171098;168579;97610;96765;41777;336;168;168;504;1;0;;5249;0
SMURSAMU;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;1;1;0;0;0;;0;0;495;336;336;4;3;;;1043;367;40;;;;1450;399;131;3;38;216;860;50;141;623;237;;;;;;;;;;;;;;;;
SMURSAMU;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;1;1;0;0;0;;0;0;168;168;168;1;0;0;0;702;87;1;0;0;0;790;403;70;1;78;259;246;12;47;72;174;;;;;;;;;;;;;;;;
SMURSAMU;2023;820000032;CH MONTAUBAN;820000016;1;1;0;0;0;;0;1;337;252;252;1;2;0;0;961;241;231;0;0;0;1433;505;159;0;25;277;473;33;59;223;250;233288;12607;220681;198033;138296;124821;46649;299;168;131;522;1;0;0;5748;1
SMURSAMU;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;1;1;0;0;0;;0;0;115;209;45;;2;;;503;29;0;;;;532;324;88;1;17;202;187;15;23;24;163;;;;;;;;;;;;;;;;
SMURSAMU;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;1;1;0;0;0;;0;0;168;168;168;;;;;1290;21;148;;;;1459;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;1;1;0;0;0;;0;0;169;35;168;2;2;0;0;1146;42;628;0;0;0;1816;570;101;5;101;343;1027;62;153;739;288;;;;;;;;;;;;;;;;
SMURSAMU;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;1;1;0;0;0;;0;0;168;168;168;;2;;;1345;10;;0;0;;1355;515;108;3;64;338;1234;71;234;609;625;;;;;;;;;;;;;;;;
SMURSAMU;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;1;1;0;0;0;;0;0;168;168;168;;2;;;1255;19;;;;;1274;1238;103;2;34;300;1099;81;204;910;189;;;;;;;;;;;;;;;;
SMURSAMU;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;1;1;0;0;0;;0;0;168;128;64;2;0;0;0;839;22;0;0;0;0;861;483;85;12;61;277;762;55;134;398;364;;;;;;;;;;;;;;;;
SMURSAMU;2023;830000345;CHITS CH SAINTE MUSSE;830100616;1;1;0;0;0;830100616;0;1;336;420;504;5;5;1;;3242;1036;855;479;177;32;5821;2045;388;23;357;1271;1683;149;251;850;833;632913;4500;490431;537976;349513;256837;79052;714;238;476;1524;0;13;;2300;0
SMURSAMU;2023;830020889;CH DE HYERES ANTENNE SMUR DU LAVANDOU;830100533;1;0;0;0;1;830100533;1;0;168;168;168;;1;;;60;1;;;;;61;40;5;5;58;29;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2023;830100608;CHITS CH GEORGE SAND;830100616;1;0;0;0;1;830100616;0;0;70;70;70;1;1;;;902;53;;;;;955;562;79;8;108;367;340;25;85;35;305;;;;;;;;;;;;;;;;
SMURSAMU;2023;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1;1;0;0;0;;0;0;171;171;171;;2;;;871;2;0;;;;873;517;97;;92;328;682;59;129;540;142;;;;;;;;;;;;;;;;
SMURSAMU;2023;840000418;CHI DE CAVAILLON LAURIS;840004659;1;1;0;0;0;;0;0;168;168;168;;2;;;1158;;;;;;1158;832;165;1;191;487;808;88;223;493;315;;;;;;;;;;;;;;;;
SMURSAMU;2023;840000483;CH LOUIS GIORGI D'ORANGE;840000087;1;1;0;0;0;;0;0;168;168;168;;;;;829;3;;;;;832;644;149;6;110;379;282;22;32;150;132;;;;;;;;;;;;;;;;
SMURSAMU;2023;840000491;CHI SITE DE PERTUIS;130041916;1;0;0;0;1;130041916;0;0;168;167;167;1;1;;;640;38;;;;;678;424;83;2;46;251;214;13;33;174;40;;;;;;;;;;;;;;;;
SMURSAMU;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;1;1;0;0;0;;0;1;336;336;421;4;3;1;0;2022;1109;121;70;301;0;3623;640;246;4;414;3;1503;119;197;1208;295;194503;0;194503;;194503;85550;;588;252;336;588;0;0;;2714;1
SMURSAMU;2023;840006480;SMUR CH ORANGE SITE VAISON;840000087;1;0;0;0;1;840000087;0;0;168;168;112;;;;;510;10;;;;;520;376;82;2;62;230;190;5;35;32;158;;;;;;;;;;;;;;;;
SMURSAMU;2023;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;1;0;0;0;1;840006597;0;0;168;168;168;;1;;;328;;;;;;328;211;48;42;;93;314;28;152;297;17;;;;;;;;;;;;;;;;
SMURSAMU;2023;850000142;CHD SITE LA ROCHE SUR YON;850000019;1;1;0;0;0;;0;1;336;336;336;2;4;1;;1793;732;151;197;41;0;2914;1096;269;5;87;735;1737;166;144;1365;372;413274;8034;387232;337202;288373;232703;144562;522;248;274;1124;1;6;14;3033;0
SMURSAMU;2023;850000175;CH LVO - SITE DE CHALLANS;850009010;1;1;0;0;0;;0;0;178;178;178;;2;;;707;46;;;;;753;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2023;850000209;CHD-SITE DE LUCON;850000019;1;0;0;0;1;850000019;0;0;168;168;0;;1;;;323;14;1;;;;338;108;23;1;8;76;172;7;21;85;87;;;;;;;;;;;;;;;;
SMURSAMU;2023;850000225;CHD - SITE DE MONTAIGU;850000019;1;0;0;0;1;850000019;0;0;84;84;0;;1;;;160;4;;;;;164;54;12;0;2;40;82;10;9;24;58;;;;;;;;;;;;;;;;
SMURSAMU;2023;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;1;1;0;0;0;;0;0;98;168;168;;;;;567;39;;;;;606;348;95;1;13;236;228;17;27;104;124;;;;;;;;;;;;;;;;
SMURSAMU;2023;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;1;1;0;0;0;;0;0;168;168;168;1;;;;468;28;0;0;0;0;496;112;63;;42;7;356;28;64;233;123;;;;;;;;;;;;;;;;
SMURSAMU;2023;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;1;1;0;0;0;;0;0;168;175;175;;1;;;508;;;;;;508;508;81;;34;393;393;58;71;183;210;;;;;;;;;;;;;;;;
SMURSAMU;2023;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;1;1;0;0;0;;0;0;168;168;168;;1;;;232;28;;;;;260;232;57;0;25;127;154;30;46;45;109;;;;;;;;;;;;;;;;
SMURSAMU;2023;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;1;1;0;0;0;;0;0;168;168;168;;1;;;214;;;;;;214;53;40;;13;;155;18;37;147;8;;;;;;;;;;;;;;;;
SMURSAMU;2023;860000223;CHU LA MILETRIE;860014208;1;1;0;1;0;;0;1;616;493;516;4;2;1;0;2143;1165;198;226;407;;4139;526;224;;98;204;1620;180;230;1598;22;176200;1868;173692;169328;169997;100773;55068;493;227;216;672;0;9;0;463;0
SMURSAMU;2023;870000064;C H U DUPUYTREN LIMOGES;870000015;1;1;0;0;0;;0;1;420;672;672;3;3;1;0;2174;885;143;214;303;0;3719;454;242;9;42;144;1719;245;210;1590;129;255037;23795;229988;216907;106621;89136;59058;360;168;192;1092;0;1;0;318;0
SMURSAMU;2023;870010998;CHU LIMOGES - ANTENNE SMUR ST YRIEIX;870000015;1;0;0;0;1;870000015;0;0;70;70;1;;1;;;209;17;1;0;0;0;227;39;35;4;;;169;14;66;82;87;;;;;;;;;;;;;;;;
SMURSAMU;2023;870017647;CHU LIMOGES - ANTENNE SMUR ST JUNIEN;870000015;1;0;0;0;1;870000015;0;0;168;168;168;;1;;;441;50;;;;;491;224;85;4;35;100;272;36;61;157;115;;;;;;;;;;;;;;;;
SMURSAMU;2023;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;1;1;0;0;0;;0;1;253;420;250;1;2;0;0;806;284;240;;;;1330;236;155;4;30;47;819;54;147;450;369;254215;5291;243393;230160;110614;83955;21047;239;168;71;540;1;0;0;1130;1
SMURSAMU;2023;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;1;1;0;0;0;;0;0;168;168;168;;;;;382;66;;;2;;450;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2023;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;1;1;0;0;0;;0;0;336;416;168;;1;;;222;39;192;;;;453;111;17;2;24;66;147;9;32;113;34;;;;;;;;;;;;;;;;
SMURSAMU;2023;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;1;1;0;0;0;;0;0;406;168;168;;1;;;451;34;158;0;0;0;643;315;198;21;;96;253;15;77;202;51;;;;;;;;;;;;;;;;
SMURSAMU;2023;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;1;0;0;0;1;880007299;0;0;168;259;168;;1;;;334;14;42;;;;390;1999;25;6;27;5;229;17;31;106;123;;;;;;;;;;;;;;;;
SMURSAMU;2023;880007752;CHI HMV - ANTENNE SMUR;880009147;1;0;0;0;1;880009147;0;0;70;70;70;;1;;;152;4;;;;;156;76;4;1;2;80;130;5;25;23;107;;;;;;;;;;;;;;;;
SMURSAMU;2023;890975527;CH AUXERRE;890000037;1;1;0;0;0;;0;1;336;504;336;1;2;1;;1068;208;10;206;333;;1825;428;166;7;48;207;867;116;448;852;15;211455;1231;205449;191067;96643;77798;16085;276;168;108;400;1;2;;2114;0
SMURSAMU;2023;890975535;CH AVALLON;890000409;1;1;0;0;0;;0;0;168;168;0;;1;;;315;11;;;44;;370;54;36;5;13;58;290;20;71;201;89;;;;;;;;;;;;;;;;
SMURSAMU;2023;890975543;CH JOIGNY;890000417;1;1;0;0;0;;0;0;168;168;84;;;;;676;223;;;;;899;412;103;2;161;146;513;47;127;338;175;;;;;;;;;;;;;;;;
SMURSAMU;2023;890975550;CH SENS;890970569;1;1;0;0;0;;0;0;312;312;220;1;2;0;0;975;219;;11;3;;1208;554;120;1;0;235;985;72;205;927;58;;;;;;;;;;;;;;;;
SMURSAMU;2023;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;1;1;0;0;0;;0;0;192;168;168;;1;;;268;11;;;;;279;53;41;6;6;;189;;;139;50;;;;;;;;;;;;;;;;
SMURSAMU;2023;900003039;HNFC SITE TREVENANS;900000365;1;1;0;0;0;;0;0;336;336;336;2;2;0;0;3552;72;;;;;3624;2298;339;332;1627;;1254;103;310;1213;41;;;;;;;;;;;;;;;;
SMURSAMU;2023;910000272;CH D ARPAJON;910110014;1;1;0;0;0;;0;0;168;;;;;;;1236;39;;;;;1275;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2023;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;1;1;0;0;0;;0;0;168;168;168;;1;;;1552;25;;0;;;1577;723;161;10;111;408;869;73;153;329;540;;;;;;;;;;;;;;;;
SMURSAMU;2023;910000306;CH D ORSAY;910110055;1;1;0;0;0;;0;0;168;168;168;;2;;;1134;17;;;;;1151;571;117;;;359;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2023;910000314;CH SUD FRANCILIEN;910002773;1;1;0;0;0;;0;1;441;536;481;4;4;0;0;2612;1622;44;20;81;0;4379;1437;245;72;103;791;1195;74;164;791;404;473536;33792;396917;254301;271486;267429;155152;925;441;484;1168;0;0;0;2532;1
SMURSAMU;2023;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;1;1;0;0;0;;0;0;168;168;168;;1;;;695;22;;;;;717;389;78;26;;267;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2023;910018423;CENTRE HOSPITALIER DE JUVISY SUR ORGE;910110055;1;1;0;0;0;;0;0;168;168;168;;2;;;1758;29;;3;1;;1791;1016;202;33;159;622;771;75;114;89;682;;;;;;;;;;;;;;;;
SMURSAMU;2023;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;1;0;0;1;0;;0;0;258;213;213;3;;;;391;1285;;;6;;1682;157;13;22;45;77;234;234;;36;198;;;;;;;;;;;;;;;;
SMURSAMU;2023;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;1;1;0;0;0;;0;0;506;506;506;5;1;0;0;2373;1221;0;0;1;1;3596;900;199;4;104;633;1255;116;223;407;962;;;;;;;;;;;;;;;;
SMURSAMU;2023;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;1;1;0;0;0;;0;1;604;564;792;5;2;0;0;2943;1840;404;;2;;5189;1552;293;7;202;984;1542;129;262;43;1499;585364;171331;393358;356474;282558;203643;84108;648;336;312;1190;0;0;;542;0
SMURSAMU;2023;930000286;GHI LE RAINCY MONTFERMEIL;930021480;1;1;0;0;0;;0;0;168;168;168;2;;;;1789;34;;;;;1823;1023;193;27;149;584;719;35;134;356;363;;;;;;;;;;;;;;;;
SMURSAMU;2023;930000328;CH GENERAL DELAFONTAINE;930110051;1;1;0;0;0;;0;0;204;204;204;3;;;;1706;525;12;;;;2243;957;147;13;99;698;986;92;87;422;564;;;;;;;;;;;;;;;;
SMURSAMU;2023;930000336;CHI ROBERT BALLANGER;930110069;1;1;0;0;0;;0;0;313;313;313;3;0;0;0;1566;504;0;5;;;2075;718;163;12;88;455;1303;125;343;870;433;;;;;;;;;;;;;;;;
SMURSAMU;2023;930100037;HU PARIS SITE AVICENNE APHP;750712184;1;1;0;1;0;;0;1;756;756;756;7;1;;;4479;1666;;0;2;;6147;2396;372;21;304;1618;2612;303;249;506;2106;581274;23741;524604;416518;347371;240014;91699;1064;336;672;1470;0;0;;300;0
SMURSAMU;2023;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;1;1;0;0;0;;0;0;168;168;168;2;0;0;0;1287;249;0;3;1;0;1540;425;126;10;29;260;858;58;169;503;355;;;;;;;;;;;;;;;;
SMURSAMU;2023;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;1;1;0;0;0;;0;1;549;576;732;4;1;1;0;5402;1939;66;2;26;0;7435;2680;522;9;252;1836;2950;252;519;1175;1775;425380;82885;324489;310300;265426;182757;76368;964;411;553;1200;0;0;0;708;0
SMURSAMU;2023;950000307;CH VICTOR DUPOUY;950110015;1;1;0;0;0;;0;0;362;362;362;2;0;0;0;3160;321;0;1;0;0;3482;1937;210;28;210;1489;1223;205;222;615;608;;;;;;;;;;;;;;;;
SMURSAMU;2023;950000315;HOPITAL NOVO SITE BEAUMONT SUR OISE;950110080;1;1;0;0;0;;0;0;168;168;168;2;0;0;0;1571;79;0;10;1;0;1661;922;100;11;138;584;1313;120;285;507;806;;;;;;;;;;;;;;;;
SMURSAMU;2023;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;1;1;0;0;0;;0;0;336;336;336;4;1;0;0;3072;557;0;2;1;0;3632;1619;211;18;384;1006;2428;217;706;1773;655;;;;;;;;;;;;;;;;
SMURSAMU;2023;950000331;CH GENERAL DE GONESSE;950110049;1;1;0;0;0;;0;0;250;250;250;2;;;;2857;247;0;4;4;0;3112;1681;181;33;260;1207;1176;123;183;833;343;;;;;;;;;;;;;;;;
SMURSAMU;2023;950000364;CH NOVO SITE RENE DUBOS;950110080;1;1;0;1;0;;0;1;588;588;588;4;3;0;0;4350;1038;0;18;13;0;5419;1583;146;16;133;1315;;;;;;555897;53915;461892;270123;353809;255800;99709;966;462;504;1848;0;0;0;1820;0
SMURSAMU;2023;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;427;123;0;0;0;0;550;53;39;10;4;;374;20;49;323;51;;;;;;;;;;;;;;;;
SMURSAMU;2023;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;1;1;0;0;0;970100186;0;0;336;504;0;0;1;1;0;158;57;0;0;237;0;452;7;5;2;0;0;105;4;12;105;0;;;;;;;;;;;;;;;;
SMURSAMU;2023;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;1;1;0;0;0;970100228;0;1;312;420;504;3;4;1;0;3223;624;21;308;362;1;4539;839;332;17;336;154;2819;333;232;2692;127;516070;144353;313740;247676;178585;72014;10014;358;238;120;574;1;0;3;644;0
SMURSAMU;2023;970112587;CHU - ANTENNE DE MARIE-GALANTE SMUR;970100228;1;0;0;0;1;970100228;0;0;168;122;122;;1;;;33;;;;;;33;11;12;;;;22;2;1;18;4;;;;;;;;;;;;;;;;
SMURSAMU;2023;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;970211207;1;1;0;0;0;;0;1;336;336;336;1;4;;;4394;536;68;350;163;10;5521;2456;385;23;514;1534;1441;306;701;1382;59;558536;126432;355949;282306;145912;121173;41942;403;312;91;687;0;1;;1405;0
SMURSAMU;2023;970211223;CHU DE MARTINIQUE SITE DE TRINITE;970211207;1;1;0;0;0;;0;0;70;84;84;;1;;;533;64;18;;;;615;387;56;5;65;261;164;67;128;67;97;;;;;;;;;;;;;;;;
SMURSAMU;2023;970300026;CENTRE HOSPITALIER DE CAYENNE;970302022;1;1;0;0;0;;0;1;336;504;252;2;2;1;0;785;406;80;171;540;;1982;186;135;53;16;183;777;122;42;771;6;313584;24298;289286;173253;83050;29906;501;168;168;0;336;0;0;0;40;0
SMURSAMU;2023;970300083;CENTRE HOSPITALIER  FRANCK-JOLY;970302121;1;1;0;0;0;;0;0;168;168;168;1;1;;;359;3;;;;;362;;;;;;359;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2023;970305637;CENTRE HOSPITALIER INTERCOM DE KOUROU;970305629;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;184;16;;;;;200;45;43;2;0;;184;25;6;179;5;;;;;;;;;;;;;;;;
SMURSAMU;2023;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;1;1;0;0;0;;0;1;343;674;280;2;3;1;;1720;317;406;365;451;0;3259;388;199;15;64;891;1165;107;88;1004;161;711389;172369;516123;486107;339489;157996;57568;543;336;207;1036;0;0;;1781;1
