BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;MOD;COMSMUR
URGENCES_P;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N2120;1.95;;3;1
URGENCES_P;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N2500;42.7;;;
URGENCES_P;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N3120;0.16;;;
URGENCES_P;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N9999;105.26;;;
URGENCES_P;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;NINF;52.32;;3;1
URGENCES_P;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;M9999;11.93;;;
URGENCES_P;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;N1220;2;;;
URGENCES_P;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;N2120;0.42;;;
URGENCES_P;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;N2500;5.1;;;
URGENCES_P;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;N3120;0.1;;;
URGENCES_P;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;N9999;24.49;;;
URGENCES_P;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;NINF;16.87;;;
URGENCES_P;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;M1140;4.97;;;
URGENCES_P;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;M9999;22.16;;2;1
URGENCES_P;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N1220;2.08;;;
URGENCES_P;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N2120;1.76;;2;1
URGENCES_P;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N2500;55.87;;;
URGENCES_P;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N9999;173.74;;;
URGENCES_P;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;NINF;83.94;;;
URGENCES_P;2023;780000329;CH DE RAMBOUILLET;780110052;M1140;1.5;;;0
URGENCES_P;2023;780000329;CH DE RAMBOUILLET;780110052;M9999;14.61;;3;1
URGENCES_P;2023;780000329;CH DE RAMBOUILLET;780110052;N1220;1.8;;2;1
URGENCES_P;2023;780000329;CH DE RAMBOUILLET;780110052;N2120;0.7;;2;1
URGENCES_P;2023;780000329;CH DE RAMBOUILLET;780110052;N2500;11.42;;;
URGENCES_P;2023;780000329;CH DE RAMBOUILLET;780110052;N2620;6;;;0
URGENCES_P;2023;780000329;CH DE RAMBOUILLET;780110052;N9999;50.91;;;
URGENCES_P;2023;780000329;CH DE RAMBOUILLET;780110052;NINF;28.42;;2;1
URGENCES_P;2023;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;M9999;;3;;
URGENCES_P;2023;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;N1220;1;;;
URGENCES_P;2023;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;N2120;0.3;;;
URGENCES_P;2023;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;N2500;5;;;
URGENCES_P;2023;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;N2620;0.7;;;
URGENCES_P;2023;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;N9999;14;;;
URGENCES_P;2023;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;NINF;7;;;
URGENCES_P;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;M9999;0.03;4;;
URGENCES_P;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;N1220;2.21;;;
URGENCES_P;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;N2120;0.5;;;
URGENCES_P;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;N2500;2.33;;;
URGENCES_P;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;N2620;1;;;
URGENCES_P;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;N9999;22.49;;;
URGENCES_P;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;NINF;16.45;;;
URGENCES_P;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;M9999;0;3;;
URGENCES_P;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;N1220;0.8;;;
URGENCES_P;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;N2120;0.96;;;
URGENCES_P;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;N2500;4.43;;;
URGENCES_P;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;N2620;1;;;
URGENCES_P;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;N9999;14.89;;;
URGENCES_P;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;NINF;7.7;;;
URGENCES_P;2023;780300414;CH PRIVE DE L EUROPE;780000675;M9999;;4;;0
URGENCES_P;2023;780300414;CH PRIVE DE L EUROPE;780000675;N1220;2;;;
URGENCES_P;2023;780300414;CH PRIVE DE L EUROPE;780000675;N2120;1;;;
URGENCES_P;2023;780300414;CH PRIVE DE L EUROPE;780000675;N2500;4.78;;;
URGENCES_P;2023;780300414;CH PRIVE DE L EUROPE;780000675;N2620;1;;;
URGENCES_P;2023;780300414;CH PRIVE DE L EUROPE;780000675;N3120;0.2;;;
URGENCES_P;2023;780300414;CH PRIVE DE L EUROPE;780000675;N9999;21.06;;;
URGENCES_P;2023;780300414;CH PRIVE DE L EUROPE;780000675;NINF;12.08;;;
URGENCES_P;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;N1220;8.13;;;
URGENCES_P;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;N2120;1;;;
URGENCES_P;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;N2500;4.81;;;
URGENCES_P;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;N2620;2.06;;;
URGENCES_P;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;N9999;38.65;;;
URGENCES_P;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;NINF;22.65;;;
URGENCES_P;2023;780300455;CH PRIVE DU MONTGARDE;780000717;M9999;;4;;0
URGENCES_P;2023;780300455;CH PRIVE DU MONTGARDE;780000717;N1220;1;;;0
URGENCES_P;2023;780300455;CH PRIVE DU MONTGARDE;780000717;N2120;1.1;;;0
URGENCES_P;2023;780300455;CH PRIVE DU MONTGARDE;780000717;N2500;2;;;
URGENCES_P;2023;780300455;CH PRIVE DU MONTGARDE;780000717;N9999;13.1;;;
URGENCES_P;2023;780300455;CH PRIVE DU MONTGARDE;780000717;NINF;9;;;0
URGENCES_P;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;M1140;5.8;;;
URGENCES_P;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;M3020;10.3;;;
URGENCES_P;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;M9999;26.31;;;0
URGENCES_P;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;N1220;3.51;;;
URGENCES_P;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;N2120;3.85;;;
URGENCES_P;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;N2500;59.13;;;
URGENCES_P;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;N2620;17.09;;;
URGENCES_P;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;N9999;145.62;;;
URGENCES_P;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;NINF;62.04;;;
URGENCES_P;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;M9999;23.44;;3;1
URGENCES_P;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N1220;18.08;;;
URGENCES_P;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N2120;2.5;;;
URGENCES_P;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N2500;38.34;;;
URGENCES_P;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N3120;1;;;
URGENCES_P;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N9999;115.26;;;
URGENCES_P;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;NINF;54.39;;;
URGENCES_P;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;M9999;0;5;;
URGENCES_P;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;N1220;2;0;;
URGENCES_P;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;N2120;0.2;0;;
URGENCES_P;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;N2500;3;0;;
URGENCES_P;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;N3120;0.1;0;;
URGENCES_P;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;N9999;12.3;0;;
URGENCES_P;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;NINF;7;0;;
URGENCES_P;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;M9999;8.52;;3;1
URGENCES_P;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N1220;2.1;;2;1
URGENCES_P;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N2120;2.04;;2;1
URGENCES_P;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N2500;23.48;;;
URGENCES_P;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N3120;0.73;;;
URGENCES_P;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N9999;49.98;;;
URGENCES_P;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;NINF;16.45;;3;1
URGENCES_P;2023;800000143;CH ABBEVILLE;800000028;M1140;;;3;
URGENCES_P;2023;800000143;CH ABBEVILLE;800000028;M9999;15.34;;3;1
URGENCES_P;2023;800000143;CH ABBEVILLE;800000028;N1220;2.55;;3;1
URGENCES_P;2023;800000143;CH ABBEVILLE;800000028;N2120;1;;3;1
URGENCES_P;2023;800000143;CH ABBEVILLE;800000028;N2500;22.66;;;
URGENCES_P;2023;800000143;CH ABBEVILLE;800000028;N9999;59.9;;;
URGENCES_P;2023;800000143;CH ABBEVILLE;800000028;NINF;31.98;;3;1
URGENCES_P;2023;800000226;CH DOULLENS;800000069;M9999;4.31;;;
URGENCES_P;2023;800000226;CH DOULLENS;800000069;N1220;1.6;;;
URGENCES_P;2023;800000226;CH DOULLENS;800000069;N2120;0.7;;;
URGENCES_P;2023;800000226;CH DOULLENS;800000069;N2500;7.87;;;
URGENCES_P;2023;800000226;CH DOULLENS;800000069;N9999;23.47;;;
URGENCES_P;2023;800000226;CH DOULLENS;800000069;NINF;13.3;;;
URGENCES_P;2023;800000390;CH CHIMR MONTDIDIER;800000085;M9999;7.75;0;1;1
URGENCES_P;2023;800000390;CH CHIMR MONTDIDIER;800000085;N1220;2.42;0;;0
URGENCES_P;2023;800000390;CH CHIMR MONTDIDIER;800000085;N2120;0.92;0;;1
URGENCES_P;2023;800000390;CH CHIMR MONTDIDIER;800000085;N2500;1.8;0;;
URGENCES_P;2023;800000390;CH CHIMR MONTDIDIER;800000085;N3120;0.05;0;;
URGENCES_P;2023;800000390;CH CHIMR MONTDIDIER;800000085;N9999;18.71;;;
URGENCES_P;2023;800000390;CH CHIMR MONTDIDIER;800000085;NINF;13.52;0;;1
URGENCES_P;2023;800000432;CH PÉRONNE;800000093;M9999;4.17;;2;1
URGENCES_P;2023;800000432;CH PÉRONNE;800000093;N1220;0.75;;;0
URGENCES_P;2023;800000432;CH PÉRONNE;800000093;N2120;0.26;;2;1
URGENCES_P;2023;800000432;CH PÉRONNE;800000093;N2500;6.28;;;
URGENCES_P;2023;800000432;CH PÉRONNE;800000093;N2620;1.48;;2;1
URGENCES_P;2023;800000432;CH PÉRONNE;800000093;N3120;0.3;;;
URGENCES_P;2023;800000432;CH PÉRONNE;800000093;N9999;24.96;;;
URGENCES_P;2023;800000432;CH PÉRONNE;800000093;NINF;15.89;;2;1
URGENCES_P;2023;800006124;CHU AMIENS SUD;800000044;M1140;3.33;;;0
URGENCES_P;2023;800006124;CHU AMIENS SUD;800000044;M9999;18.28;;;0
URGENCES_P;2023;800006124;CHU AMIENS SUD;800000044;N1220;3.9;;;0
URGENCES_P;2023;800006124;CHU AMIENS SUD;800000044;N2120;2.92;;;0
URGENCES_P;2023;800006124;CHU AMIENS SUD;800000044;N2500;59.66;;;
URGENCES_P;2023;800006124;CHU AMIENS SUD;800000044;N2620;21.45;;;0
URGENCES_P;2023;800006124;CHU AMIENS SUD;800000044;N3120;0.69;;;
URGENCES_P;2023;800006124;CHU AMIENS SUD;800000044;N9999;191.31;;;
URGENCES_P;2023;800006124;CHU AMIENS SUD;800000044;NINF;88.55;;;0
URGENCES_P;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;M9999;;7;;0
URGENCES_P;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;N1220;2.63;;;
URGENCES_P;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;N2120;1;;;
URGENCES_P;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;N2500;6.95;;;
URGENCES_P;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;N2620;2.71;;;
URGENCES_P;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;N9999;29.99;;;
URGENCES_P;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;NINF;16.7;;;
URGENCES_P;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;M9999;3.8;1;;0
URGENCES_P;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;N1220;2.3;;;
URGENCES_P;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;N2120;1;;;
URGENCES_P;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;N2500;6.4;;;
URGENCES_P;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;N9999;21.8;;;
URGENCES_P;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;NINF;12.1;;;
URGENCES_P;2023;810000505;CH ALBI;810000331;M1140;0.77;;;0
URGENCES_P;2023;810000505;CH ALBI;810000331;M9999;12.61;;3;1
URGENCES_P;2023;810000505;CH ALBI;810000331;N1220;3.38;;3;1
URGENCES_P;2023;810000505;CH ALBI;810000331;N2120;1.32;;3;1
URGENCES_P;2023;810000505;CH ALBI;810000331;N2500;28.29;;;
URGENCES_P;2023;810000505;CH ALBI;810000331;N2620;;;3;1
URGENCES_P;2023;810000505;CH ALBI;810000331;N9999;63.84;;;
URGENCES_P;2023;810000505;CH ALBI;810000331;NINF;28.04;;3;1
URGENCES_P;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;M9999;8.9;;1;1
URGENCES_P;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N1220;4.98;;1;1
URGENCES_P;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2120;0.72;;1;1
URGENCES_P;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N2500;24.1;;;
URGENCES_P;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N9999;69.98;;;
URGENCES_P;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;NINF;40.18;;1;1
URGENCES_P;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;M9999;8.33;;;
URGENCES_P;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;N1220;4;;;
URGENCES_P;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;N2120;0.16;;;
URGENCES_P;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;N2500;12.58;;;
URGENCES_P;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;N9999;39.57;;;
URGENCES_P;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;NINF;22.83;;;
URGENCES_P;2023;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;M9999;;6;;0
URGENCES_P;2023;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;N1220;2.3;;;0
URGENCES_P;2023;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;N2120;1;;;0
URGENCES_P;2023;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;N2500;6.4;;;
URGENCES_P;2023;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;N9999;18.3;;;
URGENCES_P;2023;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;NINF;8.6;;;0
URGENCES_P;2023;820000032;CH MONTAUBAN;820000016;M3020;0.28;;;
URGENCES_P;2023;820000032;CH MONTAUBAN;820000016;M9999;8.94;;3;1
URGENCES_P;2023;820000032;CH MONTAUBAN;820000016;N1220;3.8;;;
URGENCES_P;2023;820000032;CH MONTAUBAN;820000016;N2120;1.28;;;
URGENCES_P;2023;820000032;CH MONTAUBAN;820000016;N2500;32.32;;;
URGENCES_P;2023;820000032;CH MONTAUBAN;820000016;N3120;0.5;;;
URGENCES_P;2023;820000032;CH MONTAUBAN;820000016;N9999;78.16;;;
URGENCES_P;2023;820000032;CH MONTAUBAN;820000016;NINF;38.37;;;
URGENCES_P;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;M9999;2.2;5;;
URGENCES_P;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;N1220;7.6;;;
URGENCES_P;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;N2120;1.1;;;
URGENCES_P;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;N2500;7.2;;;
URGENCES_P;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;N2620;1.2;;;
URGENCES_P;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;N9999;36.7;;;
URGENCES_P;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;NINF;17.5;;;
URGENCES_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;M9999;3.57;;3;1
URGENCES_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N1220;0.4;;;
URGENCES_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2120;0.38;;;
URGENCES_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2500;12.64;;;
URGENCES_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N3120;0.07;;;
URGENCES_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N9999;26.41;;;
URGENCES_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;NINF;12.92;;;
URGENCES_P;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;M9999;14.4;;;1
URGENCES_P;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N1220;2.8;;;0
URGENCES_P;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N2120;0.75;;2;1
URGENCES_P;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N2500;21.35;;;
URGENCES_P;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N2620;3;;;0
URGENCES_P;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N3120;0.4;;;
URGENCES_P;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N9999;56.22;;;
URGENCES_P;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;NINF;25.3;;2;0
URGENCES_P;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;M3020;0.17;;;
URGENCES_P;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;M9999;6.59;;1;1
URGENCES_P;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N1220;1.8;;2;1
URGENCES_P;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2120;1.4;;2;1
URGENCES_P;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2500;9.8;;;
URGENCES_P;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N9999;46.23;;;
URGENCES_P;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;NINF;28.17;;;0
URGENCES_P;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;M9999;12.29;;2;1
URGENCES_P;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N1220;0.88;;;
URGENCES_P;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2120;1;;;
URGENCES_P;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2500;12.68;;;
URGENCES_P;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2620;6.06;;;
URGENCES_P;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N9999;59.54;;;
URGENCES_P;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;NINF;28.18;;;
URGENCES_P;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M9999;22.06;0;3;1
URGENCES_P;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N1220;6.15;;;
URGENCES_P;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2120;1;;;
URGENCES_P;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2500;18.04;;;
URGENCES_P;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2620;5.06;;;
URGENCES_P;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N9999;62.82;;;
URGENCES_P;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;NINF;29.44;;;
URGENCES_P;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;M9999;9.46;;3;1
URGENCES_P;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N1220;0.86;;;1
URGENCES_P;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2120;1;;;1
URGENCES_P;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2500;9.7;;;
URGENCES_P;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2620;4.74;;;0
URGENCES_P;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N9999;37;;;
URGENCES_P;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;NINF;20.7;;;1
URGENCES_P;2023;830000345;CHITS CH SAINTE MUSSE;830100616;M1140;5.11;;;
URGENCES_P;2023;830000345;CHITS CH SAINTE MUSSE;830100616;M3020;3.3;;;
URGENCES_P;2023;830000345;CHITS CH SAINTE MUSSE;830100616;M9999;34.95;;;
URGENCES_P;2023;830000345;CHITS CH SAINTE MUSSE;830100616;N1220;2.29;;;
URGENCES_P;2023;830000345;CHITS CH SAINTE MUSSE;830100616;N2120;3.75;;;
URGENCES_P;2023;830000345;CHITS CH SAINTE MUSSE;830100616;N2500;28.39;;;
URGENCES_P;2023;830000345;CHITS CH SAINTE MUSSE;830100616;N2620;12.06;;;
URGENCES_P;2023;830000345;CHITS CH SAINTE MUSSE;830100616;N9999;129.06;;;
URGENCES_P;2023;830000345;CHITS CH SAINTE MUSSE;830100616;NINF;72.17;;;
URGENCES_P;2023;830100574;HIA SAINTE ANNE;750821092;M9999;12.3;;;0
URGENCES_P;2023;830100574;HIA SAINTE ANNE;750821092;N1220;4.6;;;0
URGENCES_P;2023;830100574;HIA SAINTE ANNE;750821092;N2120;1;;;0
URGENCES_P;2023;830100574;HIA SAINTE ANNE;750821092;N2500;13.2;;;
URGENCES_P;2023;830100574;HIA SAINTE ANNE;750821092;N9999;52.6;;;
URGENCES_P;2023;830100574;HIA SAINTE ANNE;750821092;NINF;33.4;;;0
URGENCES_P;2023;830100608;CHITS CH GEORGE SAND;830100616;M3020;1.07;;;
URGENCES_P;2023;830100608;CHITS CH GEORGE SAND;830100616;M9999;4.57;;;
URGENCES_P;2023;830100608;CHITS CH GEORGE SAND;830100616;N1220;2;;;
URGENCES_P;2023;830100608;CHITS CH GEORGE SAND;830100616;N2120;1.01;;;
URGENCES_P;2023;830100608;CHITS CH GEORGE SAND;830100616;N2500;7.78;;;
URGENCES_P;2023;830100608;CHITS CH GEORGE SAND;830100616;N2620;5.77;;;
URGENCES_P;2023;830100608;CHITS CH GEORGE SAND;830100616;N9999;48.67;;;
URGENCES_P;2023;830100608;CHITS CH GEORGE SAND;830100616;NINF;26.19;;;
URGENCES_P;2023;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;M9999;4.55;1;;
URGENCES_P;2023;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;N1220;2.5;;;
URGENCES_P;2023;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;N2120;1;;;
URGENCES_P;2023;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;N2500;4;;;
URGENCES_P;2023;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;N2620;2;;;
URGENCES_P;2023;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;N3120;;1;;
URGENCES_P;2023;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;N9999;22.5;1;;
URGENCES_P;2023;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;NINF;13;;;
URGENCES_P;2023;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;N1220;1.2;;;
URGENCES_P;2023;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;N2120;1;;;
URGENCES_P;2023;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;N2500;9.6;;;
URGENCES_P;2023;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;N2620;1.75;;;
URGENCES_P;2023;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;N9999;25.55;;;
URGENCES_P;2023;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;NINF;12;;;
URGENCES_P;2023;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;M9999;8.46;;3;1
URGENCES_P;2023;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N1220;1.95;;3;1
URGENCES_P;2023;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2120;1.53;;3;1
URGENCES_P;2023;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2500;18.41;;;
URGENCES_P;2023;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2620;3.67;;;0
URGENCES_P;2023;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N9999;59.43;;;
URGENCES_P;2023;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;NINF;30.3;;3;1
URGENCES_P;2023;840000418;CHI DE CAVAILLON LAURIS;840004659;M9999;1.59;;3;1
URGENCES_P;2023;840000418;CHI DE CAVAILLON LAURIS;840004659;N1220;0.73;;3;1
URGENCES_P;2023;840000418;CHI DE CAVAILLON LAURIS;840004659;N2120;0.5;;3;1
URGENCES_P;2023;840000418;CHI DE CAVAILLON LAURIS;840004659;N2500;9.56;;;
URGENCES_P;2023;840000418;CHI DE CAVAILLON LAURIS;840004659;N2620;6.47;;;0
