BOR;AN;FI;RS;FI_EJ;INTMED;DOCJU_MED;INTPHA;DOCJU_PHA;INTODO;DOCJU_ODO;INTGEN;INTURG;DOCJU_URG;INT;DOCJU;FFI;dtSTAG
Q22;2023;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;128;48;15;6;;;12;;3;155;57;16;4
Q22;2023;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;38;7;3;1;;;;;;41;8;15;4
Q22;2023;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;53;17;5;1;;;1;;;59;18;20;5
Q22;2023;690784194;HOPITAL DES CHARPENNES - HCL;690781810;4;3;2;;;;5;;;11;3;2;1
Q22;2023;690784202;HOPITAL HENRY GABRIELLE - HCL;690781810;6;3;;;;;;;;6;3;;
Q22;2023;690787478;HOPITAL PIERRE GARRAUD - HCL;690781810;2;;1;;;;;;;3;;;
Q22;2023;690796727;FONDATION ARHM;690796727;13;2;;;;;;;;13;2;;
Q22;2023;690805361;CH ST JOSEPH ST LUC;690805353;32;19;2;;;;14;4;;52;19;4;3
Q22;2023;700000011;GH HAUTE SAONE SITE GRAY;700004591;;;;;;;2;;;2;;1;1
Q22;2023;700000029;GH HAUTE SAONE SITE VESOUL;700004591;35;11;1;;;;17;3;1;56;12;24;13
Q22;2023;700780042;CMPR BRETEGNIER HERICOURT;250006335;3;;;;;;;;;3;;;
Q22;2023;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;;;;;;;;;;;;1;1
Q22;2023;700780075;CHS ST REMY ET NFC SITE SAINT REMY;700004096;3;4;;;;;;;;3;4;;
Q22;2023;700780208;GH HAUTE SAONE SITE LURE;700004591;;;;;;;2;;;2;;2;2
Q22;2023;710002288;SSR MARGUERITE BOUCICAUT;750721334;2;;;;;;;;;2;;;
Q22;2023;710002569;CLINIQUE DU CHALONNAIS;710000092;;;;;;;1;;;1;;;
Q22;2023;710006859;POLYCLINIQUE DU VAL DE SAONE;710000118;2;;;;;;;;;2;;;
Q22;2023;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;8;;;;;;18;;;26;;2;
Q22;2023;710010786;CH AUTUN SITE PARPAS;710781451;;;;;;;2;;;2;;3;3
Q22;2023;710014317;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;1;;;;;;;;;1;;;
Q22;2023;710015231;HAD NORD SAONE ET LOIRE;710015223;;;;;;;1;;;1;;;
Q22;2023;710780917;HOPITAL PRIVE SAINTE MARIE;710000274;;;;;;;4;;;4;;;
Q22;2023;710978107;HOPITAL LOCAL CHAGNY;710781592;;;;;;;2;;;2;;;
Q22;2023;710978123;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;710780644;;;;;;;;;;;;1;
Q22;2023;710978131;CENTRE HOSPITALIER DU CLUNISOIS;710781089;1;;;;;;;;;1;;;
Q22;2023;710978180;CENTRE HOSPITALIER BELNAY;710781360;;;;;;;2;;;2;;;
Q22;2023;710978230;CENTRE HOSPITALIER SPECIALISE SEVREY;710781329;3;;0;;;;1;;;4;;8;
Q22;2023;710978248;CH AUTUN SITE LATOUCHE;710781451;;;;;;;2;;;2;;;
Q22;2023;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;43;14;2;;0;;14;8;3;67;17;3;3
Q22;2023;710978289;CH LES CHANAUX MACON;710780263;27;13;1;;;;20;2;;50;13;7;6
Q22;2023;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;4;;;;;;;2;;6;;3;3
Q22;2023;710978347;HOTEL DIEU DU CREUSOT;570010181;6;;;;;;2;5;;13;;;
Q22;2023;720000033;CENTRE HOSPITALIER DU MANS;720000025;96;20;4;0;0;1;51;9;5;160;26;28;16
Q22;2023;720000041;EPSM DE LA SARTHE;720000058;6;3;;;;;;;;6;3;3;2
Q22;2023;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;;;;;;;;;;;;2;2
Q22;2023;720000249;CLINIQUE VICTOR HUGO;720000645;1;;;;;;1;;;2;;2;
Q22;2023;720000470;CENTRE HOSPITALIER MAMERS;610780082;;;;;;;4;;;4;;4;4
Q22;2023;720000744;SSR CENTRE DE L'ARCHE;720000454;2;;;;;;1;;;3;;3;1
Q22;2023;720000819;CH PHGNS SSR BONNETABLE;720021963;;;;;;;;;;;;2;2
Q22;2023;720016179;POLE SANTE SARTHE ET LOIR;720016724;3;;1;;;;6;;;10;;;
Q22;2023;720018100;CLINIQUE FSEF SABLE SUR SARTHE;750720575;1;;;;;;;;;1;;;
Q22;2023;720023001;SAS ATLAS - ET SIEGE;720022995;1;;;;;;;;;1;;;
Q22;2023;720023068;CH LE MANS - SITE CCS;720000025;1;0;0;0;0;0;0;0;0;1;0;3;3
Q22;2023;730000031;CHMS CHAMBERY NH;730000015;50;8;4;1;;;29;;4;83;13;24;17
Q22;2023;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;;;;;;;;;;;;4;
Q22;2023;730000098;CHMS AIX GRAND PORT;730000015;;;1;;;;3;;;4;;;
Q22;2023;730000262;CH D'ALBERTVILLE;730002839;2;1;0;;0;;6;6;;14;1;0;0
Q22;2023;730000304;CHS DE LA SAVOIE;730780582;4;1;;;;;;;;4;1;6;6
Q22;2023;730783644;CHMS AIX REINE HORTENSE;730000015;2;1;;;;;;;;2;1;3;2
Q22;2023;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;57;11;3;2;;;35;3;2;98;15;10;8
Q22;2023;740000278;CH ANDREVETAN;740781182;;;;;;;;;;;;;1
Q22;2023;740000294;HOPITAL GABRIEL DEPLANTE;740781208;;;;;;;1;;;1;;;
Q22;2023;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;;;;;;;5;;;5;;;
Q22;2023;740000328;HOPITAUX DU LEMAN;740790381;;3;1;;;;17;;;18;3;18;14
Q22;2023;740780424;CLINIQUE GENERALE D'ANNECY;740000120;2;;;;;;;;;2;;;
Q22;2023;740781141;CH ALPES LEMAN;740790258;22;1;2;;;;23;2;;49;1;20;14
Q22;2023;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;;1;;;;;28;;;28;1;3;1
Q22;2023;750000481;CHNO DES QUINZE VINGTS PARIS;750110025;23;17;1;;;;;;;24;17;5;3
Q22;2023;750000499;CH SAINTE ANNE;750062036;92;26;5;;;;1;;;98;26;43;27
Q22;2023;750000507;HOPITAL SAINTE MARIE PARIS;750058844;2;1;;;;;;;;2;1;;
Q22;2023;750000523;GH PARIS SITE SAINT JOSEPH;750150120;102;30;12;;;;;16;;130;30;43;14
Q22;2023;750000549;HOPITAL FONDATION A DE ROTHSCHILD;750150229;47;22;2;;;;;;;49;22;35;4
Q22;2023;750006538;CMP CATTP ADULTE REPUBLIQUE;940016819;5;;;;;;;;;5;;;
Q22;2023;750007668;ESPACE DE TRAITEMENT ET READAPTATION;750719270;3;2;;;;;;;;3;2;;
Q22;2023;750039448;CTRE ACCUEIL FAM THERAPEUTIQUE ENFANTS;750720914;5;2;;;;;;;;5;2;2;
Q22;2023;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;6;1;0;0;21;0;5;0;0;32;1;1;1
Q22;2023;750052037;FONDATION SAINT JEAN DE DIEU;750052037;4;1;;;;;;;;4;1;;
Q22;2023;750055287;AURA PARIS PLAISANCE;940026677;7;;;;;;;;;7;;3;
Q22;2023;750057028;ETB SANTE MENTALE DE PARIS MGEN;750005068;;2;;;;;;;;;2;;
Q22;2023;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;17;2;0;0;0;0;10;1;0;28;2;1;0
Q22;2023;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;112;19;8;1;1;0;42;5;2;168;22;29;3
Q22;2023;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;88;23;17;4;0;0;28;8;1;141;28;31;3
Q22;2023;750100083;HU EST PARISIEN SITE ROTHSCHILD APHP;750712184;8;4;2;0;6;0;3;0;0;19;4;2;1
Q22;2023;750100091;HU EST PARISIEN SITE ST ANTOINE APHP;750712184;83;20;12;1;0;1;35;2;2;132;24;21;1
Q22;2023;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;90;23;7;2;0;0;27;6;0;130;25;20;3
Q22;2023;750100125;HU PITIE SALPETRIERE APHP;750712184;220;77;19;4;30;7;58;4;3;331;91;92;7
Q22;2023;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;145;48;17;4;0;0;38;6;2;206;54;57;10
Q22;2023;750100208;HU NECKER ENFANTS MALADES APHP;750712184;153;35;15;2;5;0;27;14;3;214;40;48;5
Q22;2023;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;114;25;10;2;1;0;48;4;3;177;30;60;7
Q22;2023;750100273;HU EST PARISIEN SITE TENON APHP;750712184;69;23;9;1;0;0;32;2;0;112;24;22;6
Q22;2023;750100299;HU PARIS IDF SITE SAINTE PERINE APHP;750712184;2;1;0;0;0;0;3;0;0;5;1;0;0
Q22;2023;750150013;HOPITAL PIERRE ROUQUES LES BLUETS;750811887;13;2;;;;;;;;13;2;3;1
Q22;2023;750150104;INSTITUT MUTUALISTE MONTSOURIS;750720476;49;6;3;;;;;;;52;6;28;3
Q22;2023;750150146;HOPITAL LEOPOLD BELLAN;750720609;;1;;;;;;;;;1;4;
Q22;2023;750150187;MAISON MEDICALE JEANNE GARNIER;750000143;;;;;;;3;;;3;;;
Q22;2023;750150237;HOPITAL DE LA CROIX SAINT SIMON;750006728;37;9;;;;;;;;37;9;5;
Q22;2023;750150260;HOPITAL DES DIACONESSES;750006728;;;;;;;3;;;3;;;
Q22;2023;750150344;HOPITAL PRIVE COGNACQ JAY;750720468;;;;;;;2;;;2;;;
Q22;2023;750160012;CLCC INSTITUT CURIE;750813321;38;14;;;;;;;;38;14;9;
Q22;2023;750170102;HDJ INSTITUT PAUL SIVADON;750721391;2;;;;;;;;;2;;;
Q22;2023;750300097;INSTITUT ARTHUR VERNES;750813305;3;1;;;;;;;;3;1;0;0
Q22;2023;750300121;CLINIQUE SAINT JEAN DE DIEU;750063679;1;;;;;;;;;1;;;
Q22;2023;750300592;CLINIQUE BLOMET;750000820;1;;;;;;;;;1;;;
Q22;2023;750301160;CLINIQUE MAUSSINS NOLLET;750001067;4;;;;;;;;;4;;;
Q22;2023;750801441;HU PARIS CENTRE SITE BROCA APHP;750712184;2;1;0;0;0;0;6;0;0;8;1;1;0
Q22;2023;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;130;32;11;2;0;0;41;8;3;190;37;61;4
Q22;2023;750803454;HU ROBERT DEBRE APHP;750712184;95;30;14;2;1;0;21;5;0;136;32;24;1
Q22;2023;750806226;HOSPITALISATION A DOMICILE APHP PARIS;750712184;0;1;0;0;0;0;0;1;0;1;1;0;0
Q22;2023;760000018;CH DIEPPE;760780023;30;8;;1;;;26;13;;69;9;11;5
Q22;2023;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;0;0;0;0;0;0;1;0;0;1;0;0;0
Q22;2023;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;6;3;;;;;10;;;16;3;3;
Q22;2023;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;429;124;35;2;;;201;;;665;126;39;11
Q22;2023;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;28;12;4;2;0;0;0;0;0;32;14;10;0
Q22;2023;760000174;HL YVETOT;760780254;;;;;;;1;;;1;;0;0
Q22;2023;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;15;1;0;0;0;0;0;0;0;15;1;0;0
Q22;2023;760000190;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;32;12;1;;;;;;;33;12;14;10
Q22;2023;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;2;2;;;2;;;;;4;2;4;2
Q22;2023;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;;;;;;;12;;;12;;4;2
Q22;2023;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;;;;;;;5;;;5;;3;2
Q22;2023;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;;;;;;;;;;;;1;1
Q22;2023;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;37;14;2;;;;20;12;2;71;16;4;1
Q22;2023;760000620;CENTRE SSR PA CH DARNETAL;760782227;;;;;;;3;;;3;;1;1
Q22;2023;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;;;;;;;;;;;;1;1
Q22;2023;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;;;3;;;3;;;
Q22;2023;760023671;USLD ARCADIE BOUCICAUT CHU ROUEN;760780239;;;;;;;;;;;;1;1
Q22;2023;760780510;CLINIQUE DU CEDRE;760000257;;;;;;;;1;;1;;;
Q22;2023;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;;1;;;;;;1;;1;1;;
Q22;2023;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;8;;;;;;;;;8;;;
Q22;2023;760781070;CENTRE PIERRE JANET CH LE HAVRE;760780726;7;2;;;;;;;;7;2;12;6
Q22;2023;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;19;2;;;;;11;;;30;2;3;1
Q22;2023;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;;;;;;;2;;;2;;;
Q22;2023;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;67;14;1;;;;32;9;3;109;17;38;9
Q22;2023;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;28;;1;;;;3;9;1;41;1;;
Q22;2023;770000156;CH DE MELUN SITE SANTEPOLE;770110054;9;2;1;0;0;0;26;11;2;47;4;59;53
Q22;2023;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;6;;;;;;2;7;1;15;1;;
Q22;2023;770000172;CH DE PROVINS LEON BINET;770110070;;;;;;;;;;;;18;18
Q22;2023;770000180;CH DE BRIE COMTE ROBERT;770110054;0;0;0;0;0;0;0;0;0;0;0;3;3
Q22;2023;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;4;3;;;;;5;1;1;10;4;;
Q22;2023;770020949;INSTITUT CANCEROLOGIE SEINE ET MARNE;770027035;1;;;;;;;;;1;;;
Q22;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;3;;;;;;10;;;13;;65;47
Q22;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;21;5;;;;;24;;;45;5;;
Q22;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;48;12;5;1;;;26;;;79;13;85;59
Q22;2023;780000329;CH DE RAMBOUILLET;780110052;;;;;;;13;;;13;;19;9
Q22;2023;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;1;1;;;;;1;;;2;1;1;1
Q22;2023;780000352;HOPITAL DU VESINET CENTRE;780110094;;;;;;;;;;;;4;4
Q22;2023;780000402;CHS JEAN MARTIN CHARCOT;780024113;2;2;;;;;;;;2;2;9;9
Q22;2023;780000410;CHS THEOPHILE ROUSSEL;780140059;1;1;;;;;;;;1;1;3;3
Q22;2023;780000428;CHI MEULAN (SITE DE BECHEVILLE);780002697;8;;;;;;;;;8;;;
Q22;2023;780001657;HOPITAL PEDIATRIE REEDUCATION BULLION;780530010;;;;;;;;;;;;1;
Q22;2023;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;2;;0;0;;;;;;2;0;;
Q22;2023;780150066;HOPITAL LA PORTE VERTE;780808614;5;;;;;;;;;5;;;
Q22;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;;;;;;;1;;;1;;;
Q22;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;84;13;3;2;;;24;10;2;121;17;32;30
Q22;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;30;11;1;1;0;0;29;9;2;69;14;16;16
Q22;2023;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;;;;;;;1;;;1;;;
Q22;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;;;;;;;13;;;13;;11;9
Q22;2023;800000143;CH ABBEVILLE;800000028;36;;;;;;;;;36;;22;
Q22;2023;800000184;CH ALBERT;800000036;;;;;;;1;;;1;;;
Q22;2023;800000200;CH CORBIE;800000051;;1;;;;;7;;;7;1;;
Q22;2023;800000226;CH DOULLENS;800000069;;;;;;;11;;;11;;;
Q22;2023;800000275;CH HAM;800000077;;;;;;;2;;;2;;;1
Q22;2023;800000390;CH CHIMR MONTDIDIER;800000085;;;;;;;7;;;7;;;
Q22;2023;800000432;CH PÉRONNE;800000093;;;;;;;18;;;18;;;
Q22;2023;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;8;2;3;;;;;;;11;2;1;1
Q22;2023;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;;;;;;;1;;;1;;;
Q22;2023;800006124;CHU AMIENS SUD;800000044;337;82;39;7;;;30;16;7;422;96;23;8
Q22;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;;;;;;;1;;;1;;;
Q22;2023;800016776;HAD CHIMR MONTDIDIER;800000085;;;;;;;1;;;1;;;
Q22;2023;810000505;CH ALBI;810000331;17;6;;;;;;;;17;6;8;
Q22;2023;810000513;CH GAILLAC;810000349;1;;;1;;;;;;1;1;;
Q22;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;17;7;;;;;14;3;;34;7;4;5
Q22;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;4;;;;;;3;;;7;;;
Q22;2023;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;2;;;;;;;;;2;;;
Q22;2023;820000032;CH MONTAUBAN;820000016;19;5;1;;;;;12;;32;5;15;14
Q22;2023;820000065;CL DU DR HONORE CAVE MONTAUBAN;820000156;1;;;;;;;;;1;;;
Q22;2023;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;2;;;;;;;;;2;;;
Q22;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;;1;1;;;;22;;;23;1;5;4
Q22;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;;;;;;;14;0;;14;;2;2
Q22;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;0;;0;;0;;17;0;;17;;16;8
Q22;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;;;;;;;2;;;2;;3;2
Q22;2023;830000345;CHITS CH SAINTE MUSSE;830100616;46;14;1;1;;;21;8;3;76;18;23;14
Q22;2023;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;0;0;0;0;0;0;0;0;0;0;0;2;0
Q22;2023;830100251;CLINIQUE DU CAP D'OR;830000063;;;1;;;;;;;1;;;
Q22;2023;830100558;HOPITAL RENEE SABRAN HYERES;690781810;1;1;;;;;;;;1;1;2;1
Q22;2023;830100574;HIA SAINTE ANNE;750821092;55;7;2;1;;;47;2;;106;8;;
Q22;2023;830100608;CHITS CH GEORGE SAND;830100616;13;2;;;;;;;;13;2;3;
Q22;2023;830100764;INSTITUT MEDICALISE DE MAR VIVO;440052041;;;;;;;1;;;1;;;
Q22;2023;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;;;;;;;;1;;1;;2;
Q22;2023;840000350;INSTITUT SAINTE CATHERINE;840000657;;;2;;;;;;;2;;0;0
Q22;2023;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1;;;;;;1;2;;4;;3;1
Q22;2023;840000418;CHI DE CAVAILLON LAURIS;840004659;;;;;;;;;;;;13;1
Q22;2023;840000483;CH LOUIS GIORGI D'ORANGE;840000087;;;;;;;2;;;2;;5;5
Q22;2023;840000491;CHI SITE DE PERTUIS;130041916;;;1;;;;4;;;5;;;
Q22;2023;840000525;CH VAISON LA ROMAINE;840000111;;;;;;;;1;;1;;2;2
Q22;2023;840000533;CH JULES NIEL DE VALREAS;840000129;;;;;;;;;;;;1;1
Q22;2023;840000541;CHS DE MONTFAVET;840000137;3;;;;;;;;;3;;3;14
Q22;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;21;8;1;0;0;0;24;0;5;46;13;97;82
Q22;2023;840007579;CENTRE HOSPITALIER DU PAYS D'APT SLD;840000012;;;;;;;;;;;;1;
Q22;2023;840014088;CLINIQUE LES CYPRES;310025010;;;;;;;1;;;1;;;
Q22;2023;850000142;CHD SITE LA ROCHE SUR YON;850000019;61;20;0;0;0;0;42;11;5;114;25;7;0
Q22;2023;850000175;CH LVO - SITE DE CHALLANS;850009010;4;2;3;;;;13;;;20;2;;4
Q22;2023;850000209;CHD-SITE DE LUCON;850000019;0;0;0;0;0;0;5;0;0;5;0;0;0
Q22;2023;850000225;CHD - SITE DE MONTAIGU;850000019;;;;;;;5;;;5;;;
Q22;2023;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;0;0;2;0;0;0;18;0;0;20;0;2;0
Q22;2023;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;6;1;;;;;1;;;7;1;10;7
Q22;2023;850000647;CH DES COLLINES VENDEENNES;850025867;;;;;;;2;;;2;;2;2
Q22;2023;850006008;HAD DE VENDEE;850005968;;;;;;;1;;;1;;;
Q22;2023;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;0;;0;;0;;11;0;;11;;0;0
Q22;2023;860000017;CH HENRI LABORIT;860780048;27;11;;;;;;;;27;11;1;1
Q22;2023;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;4;;1;;;;9;1;;15;;;
Q22;2023;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;;;;;;;1;;;1;;1;1
Q22;2023;860000223;CHU LA MILETRIE;860014208;264;67;31;3;;;44;23;10;362;80;13;3
Q22;2023;870000064;C H U DUPUYTREN LIMOGES;870000015;239;82;39;6;1;;95;7;;381;88;23;17
Q22;2023;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;6;1;;;;;9;;;15;1;2;2
Q22;2023;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;1;;;;;;3;;1;4;1;1;1
Q22;2023;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;2;;;;;;;;;2;;;
Q22;2023;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;;;;;;;1;;;1;;1;1
Q22;2023;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;;;;;;;2;;;2;;;
Q22;2023;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;;;;;;;2;;;2;;;
Q22;2023;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;5;;;;;;3;;;8;;2;2
Q22;2023;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;26;6;1;;;;;;;27;6;;
Q22;2023;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;30;7;;;;;10;;;40;7;1;1
Q22;2023;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;29;14;1;;6;;31;7;2;74;16;10;4
Q22;2023;880000039;CHI HMV - SITE GERARDMER;880009147;;;;;;;;;;;;1;
Q22;2023;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;13;1;1;;;;4;6;1;24;2;14;
Q22;2023;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;0;0;1;0;0;0;4;0;0;5;0;1;1
Q22;2023;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;0;;0;;0;;25;0;;25;;0;0
Q22;2023;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;6;1;;;;;;;;6;1;2;2
Q22;2023;880000336;CHI E. DURKHEIM - SITE DE GOLBEY;880007059;1;;;;;;;;;1;;1;1
Q22;2023;880009410;CHI HMV SITE DES 5 VALLEES;880009147;2;;;;;;;;;2;;;
Q22;2023;890008956;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;1;;;;;;;;;1;;;
Q22;2023;890971583;USLD DU CH JOIGNY;890000417;;;;;;;;;;;;1;1
Q22;2023;890973258;MOYEN SEJOUR CH SENS;890970569;1;;;;;;1;;;2;;2;2
Q22;2023;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;2;;;;;;;;;2;;6;6
Q22;2023;890975527;CH AUXERRE;890000037;16;6;;;;;14;6;1;36;7;52;51
Q22;2023;890975535;CH AVALLON;890000409;;;;;;;5;;;5;;3;3
Q22;2023;890975543;CH JOIGNY;890000417;1;;;;;;1;2;;4;;9;9
Q22;2023;890975550;CH SENS;890970569;3;1;;;;;8;2;;13;1;58;54
Q22;2023;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;;;;;;;4;7;;11;;4;4
Q22;2023;900000647;CHSLD LE CHENOIS;900004698;;;;;;;;;;;;4;
Q22;2023;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;3;1;;;;;;;;3;1;2;
Q22;2023;900003039;HNFC SITE TREVENANS;900000365;39;13;2;0;0;0;28;6;2;75;15;51;29
Q22;2023;910000272;CH D ARPAJON;910110014;1;;;;;;;4;;5;;16;15
Q22;2023;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;;;;;;;4;;;4;;5;4
Q22;2023;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;26;;;;;;2;9;;37;;42;20
Q22;2023;910000306;CH D ORSAY;910110055;6;;;;;;;4;;10;;14;6
Q22;2023;910000314;CH SUD FRANCILIEN;910002773;;;;;;;;6;4;6;4;;
Q22;2023;910000330;CHS BARTHELEMY DURAND;910140029;33;;;;;;;;;33;;;31
Q22;2023;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;;;;;;;9;;;9;;10;7
Q22;2023;910018423;CENTRE HOSPITALIER DE JUVISY SUR ORGE;910110055;;;;;;;;4;;4;;6;1
Q22;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;43;6;2;;;;11;13;2;69;8;138;62
Q22;2023;910110071;CH D'ORSAY DOMAINE DU GRAND MESNIL;910110055;2;;;;;;;;2;2;2;6;4
Q22;2023;910140037;HOPITAL PSYCHIATRIQUE L'EAU VIVE;750720914;2;1;;;;;;;;2;1;1;
Q22;2023;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;;;;;;;;;;;;5;
Q22;2023;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;;;;;1;;;;;1;;;
Q22;2023;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;17;1;;;;;;;;17;1;;
Q22;2023;910800986;MAISON DE CURE DE L YVETTE;910110055;;;;;;;;;;;;1;
Q22;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;5;;;;;;;;;5;;;
Q22;2023;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;12;2;;;;;;;;12;2;4;
Q22;2023;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;;;;;;;;;;;;5;
Q22;2023;920000577;CH DE NANTERRE;920110020;1;0;0;0;1;0;16;0;0;18;0;8;4
Q22;2023;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;12;;;;;;24;;;36;;6;
Q22;2023;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;920026374;1;;;;;;;;;1;;;
Q22;2023;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;8;0;0;0;0;0;6;0;0;14;0;3;2
Q22;2023;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;1;0;0;0;0;0;0;0;0;1;0;0;0
