BOR;AN;FI;RS;FI_EJ;EMGER;EVALIH;EVALEH;FILACT;ETP;UGER;LIT_GER;PLA_GER;SEJHC_GER;SEJHP_GER;JOU_GER;EFFLIB_PM;EFFLIB_GER;ETPSAL_PM;ETPSAL_GER;GAR_PM;GAR_GER;AST_PM;AST_GER;EFFLIB_INF;EFFLIB_AID;EFFLIB_ERG;EFFLIB_PMT;EFFLIB_APNM;ETPSAL_INF;ETPSAL_AID;ETPSAL_ERG;ETPSAL_PMT;ETPSAL_APNM
MCOGER;2023;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;1;27;117;61;1.05;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;800000614;CHU AMIENS SAINT VICTOR;800000044;0;;;;;1;7;3;121;288;2474;;;1.16;0.16;1;1;1;1;;;;;;3.59;4.02;;;2.33
MCOGER;2023;800006124;CHU AMIENS SUD;800000044;1;648;0;525;1.5;1;68;0;2542;0;22410;;;9;7.13;0;0;;;;;;;;25.95;35.63;;;6.8
MCOGER;2023;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;0;;;;;1;21;0;535;0;5110;;;2.92;2;0;0;1;1;;;;;;17.19;21.94;0.45;;10.36
MCOGER;2023;810000505;CH ALBI;810000331;1;1589;45;1643;3.45;1;16;;407;0;4703;;;3.09;3.06;0;0;1;1;;;;;;10.3;9.29;;;2.49
MCOGER;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;1;266;17;0;3.67;1;25;1;916;212;8629;;;5.9;5.9;0;0;1;1;;;;;;10.16;12.87;0.4;;2.6
MCOGER;2023;810000539;CH GRAULHET;810000398;1;1061;573;455;2.7;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;1;1061;573;455;2.7;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;820000032;CH MONTAUBAN;820000016;1;1319;;714;2.9;1;23;0;640;0;7753;;;4.4;2.75;0;0;1;1;;;;;;11.46;18.52;0.36;;4.7
MCOGER;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;1;2;177;76;1.75;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;1;;;;3.44;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;1;1712;1222;1528;7.84;1;15;1;418;105;5352;;;2.23;2.23;0;0;0;0;;;;;;8.93;12.17;0;0;8.66
MCOGER;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;1;1147;0;986;2.1;1;48;;1250;0;17622;;;6.58;;0;0;0;0;;;;;;24.93;31.13;;;13.67
MCOGER;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;1;1475;1130;1264;5.73;1;60;;1528;0;20172;0;0;2.62;2.17;0;0;1;1;;;;;;26.56;32.27;;;17.38
MCOGER;2023;830000345;CHITS CH SAINTE MUSSE;830100616;1;824;;399;1.05;1;43;;845;0;11422;;;4.7;;;;;;;;;;;21.41;26.8;0;0;13.1
MCOGER;2023;830100558;HOPITAL RENEE SABRAN HYERES;690781810;0;;;;;1;8;;290;0;1321;;;0.6;0.5;1;0;0;0;;;;;;2.09;2.14;;;
MCOGER;2023;830100608;CHITS CH GEORGE SAND;830100616;1;14;;11;0;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;0;;;;;1;36;;974;0;8193;6;;2;;0;;1;;;;;;;;;;;
MCOGER;2023;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;1;500;6;451;2.6;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1;276;367;276;3.26;1;20;0;615;0;7000;;;3.38;;0;;1;;;;;;;8.79;13.64;;;5.08
MCOGER;2023;840000483;CH LOUIS GIORGI D'ORANGE;840000087;0;;;;;1;28;0;989;0;11744;;;2.3;1.3;0;0;1;1;;;;;;13.23;15.84;;;5.98
MCOGER;2023;840000525;CH VAISON LA ROMAINE;840000111;1;1206;49;894;6.6;1;4;0;50;0;571;;;;;;;;;;;;;;;;;;
MCOGER;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;1;;;;4.34;1;46;0;1484;0;16747;;;5.65;2.85;0;0;0;0;;;;;;16.36;20.84;;;10.64
MCOGER;2023;850000142;CHD SITE LA ROCHE SUR YON;850000019;1;127;0;122;0.04;1;23;6;551;559;8814;;;0.04;0;0;0;0;0;;;;;;;;;;
MCOGER;2023;850000175;CH LVO - SITE DE CHALLANS;850009010;1;102;0;619;2.98;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;850000209;CHD-SITE DE LUCON;850000019;0;;;;;1;;1;0;125;0;;;0;0;0;0;0;0;;;;;;0.32;0.32;;;0.55
MCOGER;2023;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;1;929;176;1105;1.32;1;35;0;936;0;13543;;;3.64;2.83;;;;;;;;;;14.36;16.07;0;0;9.43
MCOGER;2023;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;1;241;;231;1.41;1;24;;572;0;6873;;;1.98;0.73;;;;;;;;;;8.29;18.09;0;0;0
MCOGER;2023;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;0;;;;;1;30;1;830;230;10432;;;2.8;2;0;0;1;0;;;;;;13.67;12.96;1.64;0.87;6.6
MCOGER;2023;860000223;CHU LA MILETRIE;860014208;1;807;1291;1170;3;1;86;1;2935;184;34551;;;7.17;6.61;0;0;1;1;;;;;;33.39;55.02;0.8;0;15.44
MCOGER;2023;870000064;C H U DUPUYTREN LIMOGES;870000015;1;1126;1832;1667;16.82;1;50;2;1027;780;14444;;;13.13;5.43;0;0;1;1;0;0;;;0;28.2;25.23;;;17.06
MCOGER;2023;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;1;1388;892;614;4.13;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;1;35;1;35;1;1;17;;361;0;3875;;;2.5;0.6;0;0;0;0;;;;;;2.8;3.9;;;0.25
MCOGER;2023;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;0;;;;;1;16;3;673;123;5177;2;1;0.75;0.6;;;1;1;;;;;;6.97;9.12;;;
MCOGER;2023;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;1;1236;97;;3.75;1;23;0;455;0;6482;;;2;1;0;0;1;1;;;;;;11.29;11.16;0;0;3.98
MCOGER;2023;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;1;571;1;287;2.2;1;25;0;666;0;8757;;;1.24;;;;;;;;;;;10.68;13.42;;;0.8
MCOGER;2023;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;1;261;171;334;2.12;1;20;0;307;0;3496;;;;;;;;;;;;;;6.73;7.9;;;1.93
MCOGER;2023;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;1;315;50;329;;1;10;0;61;59;897;0;0;2.04;0.5;0;0;0;0;;;;;;0.97;0.6;0;;0.32
MCOGER;2023;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;0;;;;;1;8;0;292;0;3207;;;0.6;0.6;0;0;1;1;;;;;;3;3;;;3
MCOGER;2023;890975527;CH AUXERRE;890000037;1;737;988;1201;5.1;1;25;;795;0;8812;;;3.6;;0;;1;;;;;;;14.82;19.13;;;6.58
MCOGER;2023;890975543;CH JOIGNY;890000417;1;479;143;265;2.8;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;890975550;CH SENS;890970569;1;584;253;698;3.45;1;29;6;844;194;8062;;;;;0;0;1;1;;;;;;10.16;11.55;;;5.87
MCOGER;2023;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;0;;;;;1;28;0;1200;0;10169;;;3.82;;0;0;1;;;;;;;8.42;14.43;;;1.8
MCOGER;2023;900003039;HNFC SITE TREVENANS;900000365;1;582;338;788;4.29;1;31;1;858;109;11309;0;0;4.02;4.02;0;0;1;1;;;;;;14.82;11.52;0;0;1.3
MCOGER;2023;910000272;CH D ARPAJON;910110014;1;1017;155;420;2.62;1;10;2;44;386;812;;;0.2;;0;0;1;1;;;;;;2.07;3.05;0.25;0;0.14
MCOGER;2023;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;1;522;;456;3.1;1;19;;1273;0;12718;;;4.68;1.7;;;;;;;;;;6.86;13.46;;;1.87
MCOGER;2023;910000306;CH D ORSAY;910110055;1;261;;235;2.79;1;20;1;362;1;6745;;;3.04;0.5;;;;;;;;;;10.48;10.67;;;6.4
MCOGER;2023;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;1;593;275;439;1.7;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;1;734;118;698;2.53;1;32;2;644;110;7241;0;0;7.12;2.06;0;0;0;0;;;;;;15.49;18.66;;;2.03
MCOGER;2023;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;0;;;;;1;34;2;376;199;8088;;;4.2;;1;1;1;1;;;;;;7.8;22.8;0.6;1.7;5.9
MCOGER;2023;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;0;;;;;1;61;3;972;577;14021;;;7.6;;1;;1;;;;;;;14.9;35.4;0.2;0.2;3.5
MCOGER;2023;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;1;;459;312;2.6;1;71;4;1777;1022;22959;;;15.17;3.82;1;1;0;0;;;;;;27.7;34.2;0.89;0.91;39.45
MCOGER;2023;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;0;;;;;1;12;;305;0;3972;;;1.48;;0;0;0;0;;;;;;2.17;2.85;;;2.35
MCOGER;2023;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;1;1142;0;748;2.5;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;0;;;;;1;77;5;1141;685;13023;;;1.8;1.7;0;0;1;1;;;;;;6.44;8.13;0.6;0.11;6.06
MCOGER;2023;920000577;CH DE NANTERRE;920110020;0;;;;;1;30;1;582;10;10050;0;0;5.16;3.86;1;1;0;0;;;;;;9.99;14.02;;;4.16
MCOGER;2023;920000601;CH DEPARTEMENTAL DE STELL;920110053;0;;;;;1;20;0;614;0;8034;;;3.6;2.5;0;;0;;;;;;;6.82;11.73;;;4.76
MCOGER;2023;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;0;;;;;1;26;;716;0;7721;0;;4.51;1.83;;;;;;;;;;12.72;30.39;;;19.79
MCOGER;2023;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;0;;;;;1;36;1;1294;225;11792;;;8.01;8.01;;;;;;;;;;13.57;17.88;0;0;13.95
MCOGER;2023;920000650;HOPITAL FOCH;920150059;1;2019;463;2215;5.47;1;11;0;387;0;4632;;;2.57;2.57;;;;;;;;;;6.76;6.29;;;2.5
MCOGER;2023;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;1;3695;116;1884;7;1;31;2;1147;318;10009;;;7.12;7.12;1;1;1;1;;;;;;14.98;17.35;;;9.26
MCOGER;2023;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;1;808;63;871;2;1;30;;629;0;11165;;;5.25;;;;;;;;;;;14.24;19;;;1.15
MCOGER;2023;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;1;671;276;785;3.5;1;22;0;551;0;7615;;;4;4;1;1;1;0;;;;;;13.8;10;0;0;2.2
MCOGER;2023;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;1;1130;496;254;1.5;1;16;1;458;143;6176;;;5;2;1;1;1;0;;;;;;9;14;0;0;2
MCOGER;2023;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;1;;495;312;1.8;1;44;2;776;22;13765;;;8.65;8.65;1;1;0;0;;;;;;15.77;23.71;0.36;;2.5
MCOGER;2023;930000286;GHI LE RAINCY MONTFERMEIL;930021480;0;;;;;1;26;0;1319;0;9623;;;5.4;1.83;;;;;;;;;;10.2;15.61;;;7.65
MCOGER;2023;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;1;2200;369;2433;12;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;930000302;CHI ANDRE GREGOIRE;930110036;1;1771;517;1308;2.5;1;35;2;944;410;10092;;;11;6;0;0;0;0;;;;;;9.16;18.47;;;4.09
MCOGER;2023;930000336;CHI ROBERT BALLANGER;930110069;0;;;;;1;24;0;449;0;8721;;;7.06;3.35;;;;;;;;;;10.03;14.36;;;3.21
MCOGER;2023;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;1;0;196;181;3.1;1;21;1;434;364;7563;;;4.8;4.8;1;;;;;;;;;14.23;15.55;0;0;5.75
MCOGER;2023;930100037;HU PARIS SITE AVICENNE APHP;750712184;1;1123;0;934;1.6;1;15;;301;0;3971;;;4.1;4.1;0;0;0;0;;;;;;7.58;10.67;;;0.99
MCOGER;2023;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;1;617;460;280;5;1;22;2;549;;;;;8.68;3.95;;;;;;;;;;10.71;15.91;1.25;;13.91
MCOGER;2023;940000573;CHI DE CRETEIL;940110018;1;982;;541;2;1;24;0;499;0;5485;;;264.44;1.23;0;0;0;0;;;;;;7.76;10.69;;1;
MCOGER;2023;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;1;;;;0.8;1;30;0;914;0;10361;;;5.74;5.74;1;0;0;0;;;;;;;;;;
MCOGER;2023;940000649;HOPITAL SAINT CAMILLE;940150014;1;989;82;594;5.47;1;23;3;685;615;11239;;;5.4;3.31;;;;;;;;;;12.25;10.98;;;4.24
MCOGER;2023;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;1;1144;682;1321;2;1;59;5;1509;777;20325;;;18.54;;0;;1;;;;;;;36.75;52.98;;;5.68
MCOGER;2023;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;0;;;;;1;85;3;2373;1779;23010;;;9.3;9.3;;;;;;;;;;35.5;58.83;;;7.5
MCOGER;2023;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;1;1257;552;1625;6;1;48;;1259;0;17064;;;3.5;3.5;0;0;0;0;;;;;;14;17.35;;;5.5
MCOGER;2023;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;0;;;;;1;74;4;1639;1475;22062;;;9.9;;1;;1;;;;;;;18.3;33.9;0.2;;18.3
MCOGER;2023;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;1;;;;5;1;30;6;776;1340;12271;;;8.73;;;;;;;;;;;15.77;19.91;;;8.79
MCOGER;2023;950000307;CH VICTOR DUPOUY;950110015;1;723;0;548;4;1;30;10;847;1072;11142;;;7.48;2.72;0;0;0;0;;;;;;21.07;12.98;;;12.81
MCOGER;2023;950000315;HOPITAL NOVO SITE BEAUMONT SUR OISE;950110080;0;;;;;1;1;0;22;0;193;;;1;0.4;;;;;;;;;;;;;;
MCOGER;2023;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;1;2396;4451;3253;9.09;1;30;2;879;945;10906;;;3.6;2.57;0;0;0;0;;;;;;10.59;16.31;;0.2;7.95
MCOGER;2023;950000331;CH GENERAL DE GONESSE;950110049;1;227;404;509;6.1;1;29;1;844;24;10211;;;6.34;;;;;;;;;;;2.8;1;;;0.75
MCOGER;2023;950000364;CH NOVO SITE RENE DUBOS;950110080;1;705;181;789;3.02;1;36;0;867;0;11068;;;8.2;2.9;;;;;;;;;;14.77;13.84;;;7.78
MCOGER;2023;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;950150037;0;;;;;1;22;4;477;570;6467;;;3.46;3.46;;;;;;;;;;7.26;8.3;0.08;;20.55
MCOGER;2023;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;1;62;;62;4.3;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;1;;;;;1;22;;589;0;7421;;;6;3;1;1;1;1;;;;;;1;14;17;0;0
MCOGER;2023;970200036;HOPITAL DU MARIN;970202156;0;;;;;1;20;0;578;0;6918;;;6.01;1;1;;;;;;;;;16.07;19.66;;;27.76
MCOGER;2023;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;970211207;1;614;33;;2.5;1;16;;417;0;5811;;;4;3;;;;;;;;;;11.7;11.44;;;6.56
MCOGER;2023;970211223;CHU DE MARTINIQUE SITE DE TRINITE;970211207;0;;;;;1;16;;332;0;6234;;;2;1;;;;;;;;;;12;15;;;5
MCOGER;2023;970211231;CHU DE MARTINIQUE SITE MANGOT VULCIN;970211207;0;;;;;1;;4;0;566;0;;;1;;;;;;;;;;;1;2;;;6
MCOGER;2023;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;1;;;;5.21;1;20;;501;0;6455;;;4.21;;1;1;;;;;;;;11.89;14.17;;;0.99
MCOGER;2023;970400057;CHU SITE SUD (SAINT PIERRE);970408589;1;;;;5.26;1;24;;988;0;0;;;4.93;;;;;;;;;;;15.98;17.83;;;1.48
MCOGER;2023;970400065;CH OUEST REUNION;970421038;1;473;184;431;8;1;15;;550;0;6098;;;3;;0;0;1;0;;;;;;8;8.3;;;1.2
MCOGER;2023;970400073;GHER (SAINT-BENOIT);970403606;1;43;258;301;3.7;1;24;;1135;0;7928;0;0;0.2;0;;;;;0;0;0;0;0;1.15;0;1;0;2.8
MCOGER;2023;970400180;CHU SITE SUD (SAINT JOSEPH);970408589;1;;;;;1;12;4;566;38;6254;;;4.82;;;;;;;;;;;8.84;14.2;;;4.8
