BOR;AN;FI;RS;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALHYB;SAL24HYB;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15
BLOCS;2023;760780791;CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE;760000414;3;10;0;0;0;0;0;0;0;2;0;3;0;15;0;;1;0;0;10;0;0;2741;3811;6552;5154;;0;0;0;0;;0;0;0;0;;0;0;0;0;;1148;928;2076;1829;;5;13;18;3;
BLOCS;2023;760780825;CLINIQUE DE L'ABBAYE FECAMP;760000430;;4;;0;;0;;0;;0;;0;;4;;;1;;;12;;;1121;2035;3156;2454;;0;0;0;0;;0;0;0;0;;0;0;0;0;;167;891;1058;840;;0;7;7;6;
BLOCS;2023;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;1;1;;;;;;;;1;;;;2;;;1;;;2;;;156;75;231;11;5;0;0;0;0;;7;0;7;1;;14;0;14;1;;69;3;72;6;136;2;0;2;0;
BLOCS;2023;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;2;10;2;2;1;1;0;0;0;0;0;9;7;22;10;;2;0;;21;;;5922;4982;10904;8560;;2057;144;2201;869;;1028;503;1531;167;;160;2;162;114;;2685;2137;4822;2268;;25;27;52;1;
BLOCS;2023;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;2;8;8;;;;;1;1;;;;;9;9;6;1;1;1;14;14;12;6359;10943;17302;16132;105;1;4;5;5;;10;0;10;0;;904;1081;1985;982;;1329;2923;4252;3391;640;0;46;46;1;
BLOCS;2023;770000131;CH DE COULOMMIERS;770021145;1;4;0;1;1;0;0;0;0;1;0;0;0;6;1;0;1;0;0;8;1;0;1158;2356;3514;2368;;390;42;432;203;;18;0;18;1;;5;3;8;1;;658;1113;1771;1012;;0;2;2;0;
BLOCS;2023;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;2;5;1;1;1;;;;;2;;;;8;2;7;1;1;1;12;12;12;2068;3295;5363;3587;;925;60;985;403;;0;0;0;0;;3;0;3;2;;1604;2488;4092;3085;;0;2;2;0;
BLOCS;2023;770000156;CH DE MELUN SITE SANTEPOLE;770110054;2;2;1;2;2;0;0;0;0;3;0;3;0;10;3;;3;1;;10;7;;2606;1186;3792;2882;;2199;342;2541;1284;;49;1;50;15;;101;24;125;26;;1819;1862;3681;1889;;1;7;8;0;
BLOCS;2023;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;2;3;1;1;;0;;;;1;;0;;5;1;;1;;1;7;;7;968;1612;2580;1765;;322;5;327;171;;2;0;2;1;;1;0;1;1;;393;968;1361;795;;0;1;1;0;
BLOCS;2023;770000172;CH DE PROVINS LEON BINET;770110070;1;4;;1;;;;;;1;;;;6;;;1;;;7;;;1883;2844;4727;3832;;263;15;278;174;;44;0;44;5;;7;0;7;4;;1622;2700;4322;2965;;4;105;109;108;
BLOCS;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;1;7;1;1;1;0;0;0;0;1;0;0;0;9;2;0;2;2;0;19;19;0;4111;3560;7671;5813;;2286;217;2503;1077;;85;0;85;2;;43;0;43;14;;2131;2168;4299;2781;;48;165;213;3;
BLOCS;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;1;8;1;1;1;4;0;1;0;3;0;0;0;17;2;;1;1;;16;16;;3657;1969;5626;4292;;2456;225;2681;1021;;2319;652;2971;216;;372;192;564;98;;2449;2214;4663;2176;;6;23;29;2;
BLOCS;2023;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;1;2;;;;;;;;2;;;;4;;0;1;;;4;;;99;21;120;27;;0;0;0;0;;0;0;0;0;;0;0;0;0;;290;3229;3519;1955;;159;1769;1928;0;
BLOCS;2023;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;1;5;5;0;0;0;0;0;0;2;2;0;0;7;7;0;2;2;0;11;11;0;1733;4147;5880;5113;;0;6;6;5;;13;0;13;3;;4;0;4;0;;1061;4939;6000;3832;;1;17;18;10;
BLOCS;2023;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;1;8;8;;;2;2;;;1;1;;;11;11;;1;1;;15;15;;3296;4644;7940;7254;;0;0;0;0;;1401;75;1476;1046;;228;233;461;257;;754;2871;3625;1999;;9;15;24;23;
BLOCS;2023;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;1;12;0;0;;0;;0;;2;;0;;14;0;;1;;;24;;;3392;13920;17312;14860;;0;0;0;0;;0;0;0;0;;1;31;32;0;;1416;6049;7465;5242;;3;79;82;73;
BLOCS;2023;770790707;CLINIQUE DE TOURNAN;770000719;2;7;7;1;1;;;;;1;1;;;9;9;;1;;;14;;;1723;5917;7640;7019;;279;64;343;183;;14;0;14;0;;83;24;107;81;;389;2527;2916;2044;;0;25;25;20;
BLOCS;2023;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;1;8;8;;;;;;;2;;;;10;8;;1;;;12;;;1444;9390;10834;9841;;0;0;0;0;;0;0;0;0;;26;325;351;216;;347;3377;3724;2481;;0;28;28;25;
BLOCS;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;2;6;1;1;1;;;;;1;;0;;8;2;;2;;;13;;;2271;3793;6064;3114;2545;1509;134;1643;694;39;51;0;51;4;;2;0;2;0;;920;1152;2072;1025;2594;1;32;33;0;919
BLOCS;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;1;5;0;1;1;0;0;0;0;1;0;0;0;7;1;0;1;1;0;9;9;0;1697;1695;3392;2920;1210;501;37;538;241;0;1;0;1;1;0;51;45;96;43;0;369;1007;1376;757;521;0;3;3;0;0
BLOCS;2023;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;1;;;;;;;;;2;;;;2;;;;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;7;2;9;0;72;0;0;0;0;
BLOCS;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;4;6;1;2;1;1;0;;;2;1;;;11;3;;1;1;;12;6;;4905;3348;8253;5442;2199;3854;642;4496;2136;389;846;120;966;0;;64;17;81;3;4;1208;1255;2463;1155;3875;29;30;59;11;748
BLOCS;2023;780000329;CH DE RAMBOUILLET;780110052;1;3;1;1;;0;0;;;1;0;0;0;5;1;;1;1;0;9;2;0;1431;1603;3034;2453;50;1136;99;1235;475;;152;3;155;125;;9;80;89;3;;750;2389;3139;1866;48;2;4;6;0;
BLOCS;2023;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;1;6;;;;1;;;;1;;;;8;;6;1;;1;14;;10;0;827;827;6;1750;0;0;0;9;;0;0;0;0;;0;0;0;0;;0;275;275;5;688;0;15;15;0;661
BLOCS;2023;780018727;CLINIQUE SAINT GERMAIN;780018719;1;5;0;1;1;0;0;0;0;1;0;0;0;7;1;0;1;1;0;12;4;0;972;3565;4537;4070;;188;35;223;207;;0;0;0;0;;2;0;2;2;;221;2716;2937;1946;;0;19;19;18;
BLOCS;2023;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;1;;;;;1;1;1;1;;;;;2;2;;1;;;4;;;42;13;55;8;;0;0;0;0;;1015;21;1036;764;;106;8;114;98;;21;0;21;10;;0;0;0;0;
BLOCS;2023;780300125;CLINIQUE DE LA REGION MANTAISE;780000535;1;4;;;;;;;;2;;;;6;;;1;;;9;;;1833;4145;5978;5176;;0;0;0;0;;5;1;6;0;;32;69;101;30;;813;9049;9862;5567;;1;159;160;154;
BLOCS;2023;780300208;CLINIQUE SAINT LOUIS;780000576;1;7;;;;;;;;1;;;;8;;;1;;;10;;;2121;8829;10950;10036;;1;12;13;12;;0;0;0;0;;4;116;120;0;;410;3363;3773;2433;;0;10;10;7;
BLOCS;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;3;10;;2;2;;;;;5;;;;17;2;;3;;;26;;;7030;8693;15723;13551;;356;33;389;376;;0;0;0;0;;53;20;73;73;;1302;12326;13628;9094;;6;128;134;36;
BLOCS;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;4;9;1;1;1;5;1;;;2;1;1;;18;4;3;3;1;1;23;4;4;3961;10431;14392;11043;;705;66;771;371;;2341;334;2675;2179;;1107;685;1792;1248;;441;5659;6100;3851;;4;34;38;4;
BLOCS;2023;780300414;CH PRIVE DE L EUROPE;780000675;2;9;1;0;;1;;;;4;;0;;14;1;6;2;;1;18;;6;3409;6593;10002;8833;;0;0;0;0;;65;0;65;1;;310;1209;1519;300;;2231;9919;12150;7621;;2;85;87;56;
BLOCS;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;2;13;1;1;1;0;;0;;0;;0;;14;2;3;2;1;0;18;15;0;4802;24549;29351;25641;;228;126;354;349;;51;0;51;16;;142;270;412;127;;1476;5713;7189;4725;;4;116;120;78;
BLOCS;2023;780300455;CH PRIVE DU MONTGARDE;780000717;1;5;5;;;;;;;1;1;;;6;6;6;2;;2;14;;14;1241;16746;17987;14880;;0;0;0;0;;0;0;0;0;;0;0;0;0;;261;3334;3595;2252;;1;3;4;2;
BLOCS;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;1;7;1;1;1;1;;;;1;;;;10;2;;2;;;15;;;3942;3774;7716;6456;;2377;247;2624;824;;906;208;1114;89;;21;86;107;9;;1293;1383;2676;1630;;5;52;57;17;
BLOCS;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;1;6;2;2;;;;;;1;;;;9;2;1;4;2;2;13;4;2;4889;2851;7740;1864;;1202;248;1450;349;;1427;16;1443;2;;176;25;201;16;;2557;1939;4496;1603;;19;143;162;3;
BLOCS;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;1;8;1;0;0;1;1;0;0;2;0;0;0;11;2;8;2;1;2;16;2;2;3796;7478;11274;10578;4234;0;5;5;5;;161;1;162;1;;330;425;755;375;;895;1782;2677;2176;;5;58;63;1;
BLOCS;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;1;6;2;1;1;;;;0;1;;;;8;3;;1;1;;14;4;;2714;2628;5342;4198;;410;79;489;211;;1;0;1;0;;2;0;2;0;;991;1566;2557;1978;;10;35;45;36;
BLOCS;2023;800000143;CH ABBEVILLE;800000028;1;4;4;1;1;;;;;1;1;;;6;6;;1;1;;8;8;;2422;1744;4166;3414;3355;523;90;613;299;11;58;0;58;7;;5;33;38;4;;2645;1754;4399;2573;3861;7;41;48;39;337
BLOCS;2023;800000226;CH DOULLENS;800000069;2;1;;;;;;;;3;;;;4;;1;1;;1;2;;2;55;15;70;6;;0;0;0;0;;0;0;0;0;;0;61;61;0;;261;1191;1452;826;;0;3;3;1;
BLOCS;2023;800000390;CH CHIMR MONTDIDIER;800000085;1;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;2;0;0;32;24;56;56;;0;0;0;0;;0;0;0;0;;0;0;0;0;;16;0;16;0;;0;0;0;0;
BLOCS;2023;800000432;CH PÉRONNE;800000093;1;2;2;1;1;0;0;0;0;0;0;0;0;3;3;1;1;1;1;4;4;2;587;690;1277;939;30;59;10;69;25;0;0;0;0;0;0;0;3;3;0;0;43;45;88;29;0;1;51;52;52;0
BLOCS;2023;800002503;SA SAINTE-ISABELLE;800001141;1;6;0;0;0;0;0;0;0;1;0;0;0;7;0;4;1;0;1;15;0;8;2048;4933;6981;5938;0;0;0;0;0;0;28;0;28;0;0;89;371;460;142;0;788;5442;6230;3662;0;1;12;13;9;0
BLOCS;2023;800006124;CHU AMIENS SUD;800000044;2;26;4;2;1;4;1;1;;7;;;;40;6;5;2;1;2;48;12;8;32461;9072;41533;32702;;1813;683;2496;1261;;2650;14;2664;1112;;1426;318;1744;1182;;8599;6761;15360;8147;;121;126;247;17;
BLOCS;2023;800009466;POLYCLINIQUE DE PICARDIE;800002982;1;10;;;;1;;;;2;;2;;15;;;1;;;15;;;3258;5391;8649;7442;;0;0;0;0;;3;0;3;3;;471;476;947;449;;875;7249;8124;5214;;6;33;39;30;
BLOCS;2023;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;1;16;2;2;2;;;;;2;;;;20;4;5;2;2;2;24;4;24;10147;10978;21125;17981;;854;144;998;622;;0;84;84;1;;401;693;1094;372;;1863;6005;7868;4736;;5;28;33;17;
BLOCS;2023;800013179;CLINIQUE DE L'EUROPE;800013138;1;1;;;;1;;;;2;;;;4;;;1;;;8;;;92;57;149;30;;0;0;0;0;;0;0;0;0;;2;0;2;0;;1846;6171;8017;4339;;3;85;88;1;
BLOCS;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;1;1;;;;2;2;;;;;;;3;2;;1;;;4;;;81;27;108;5;;0;0;0;0;;1453;70;1523;1242;;18;0;18;17;;264;12;276;13;;0;0;0;0;
BLOCS;2023;800017253;CHU AMIENS IOP;800000044;1;;;;;;;;;;;;;;;3;;;1;;;2;0;4416;4416;3866;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;13;13;0;
BLOCS;2023;800018491;IOP SOPP AMIENS;800018483;1;0;;;;;;;;;;;;0;;4;;;1;;;7;0;5727;5727;5421;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;1;1;0;
BLOCS;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;4;4;;1;;2;;0;;2;;1;;10;;4;1;;1;14;;2;3934;3363;7297;6158;;1;15;16;11;;1148;46;1194;1078;;106;62;168;131;;3936;7311;11247;7198;;1;2;3;0;
BLOCS;2023;810000505;CH ALBI;810000331;1;6;1;1;1;1;1;;;1;;0;;9;3;;1;1;;12;12;;2837;2239;5076;3945;223;852;180;1032;498;0;148;0;148;66;0;0;0;0;3;;796;1540;2336;1380;173;6;14;20;6;0
BLOCS;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;2;7;;1;;1;;;;1;;;;10;;0;1;;;15;;;4546;3676;8222;5001;2359;882;113;995;367;33;224;0;224;54;0;65;77;142;51;0;1677;1704;3381;1817;161;18;15;33;5;0
BLOCS;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;2;1;1;0;5;5;0;51;520;571;483;256;585;95;680;235;0;1;0;1;0;0;0;0;0;0;0;71;1067;1138;705;69;0;0;0;0;0
BLOCS;2023;810101170;CL TOULOUSE LAUTREC ALBI;810101162;1;8;1;0;0;1;0;0;0;1;0;1;0;11;1;;1;0;0;10;0;0;2549;7142;9691;8449;;0;0;0;0;;0;0;0;0;;47;308;355;67;;1661;2023;3684;3018;;23;222;245;18;
BLOCS;2023;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;1;2;1;;;3;;;;2;;1;;8;1;;1;;;10;;;2818;4200;7018;5975;;0;0;0;0;;21;0;21;5;;78;17;95;74;;2574;4867;7441;4815;;1;37;38;19;
BLOCS;2023;820000032;CH MONTAUBAN;820000016;1;5;1;1;1;1;;;;;;;;7;2;;1;1;;9;2;;3174;1657;4831;3887;4421;798;127;925;444;3;185;0;185;11;0;1;0;1;0;2;423;913;1336;780;65;1;16;17;3;162
BLOCS;2023;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;1;3;;1;;1;;0;;1;;0;;6;;;1;;;9;;;977;2626;3603;2958;;362;78;440;266;;56;0;56;0;;0;1;1;0;;882;5654;6536;3876;;5;120;125;9;
BLOCS;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;2;9;;0;;2;;;;3;;;;14;;;2;;;22;;;3979;4738;8717;7410;421;6;9;15;15;0;1511;185;1696;1565;0;368;430;798;334;0;2681;5140;7821;5540;1439;1;34;35;31;0
BLOCS;2023;820000065;CL DU DR HONORE CAVE MONTAUBAN;820000156;1;6;1;;;;;;;2;;;;8;1;;1;;;12;;;694;11553;12247;11691;;0;0;0;0;;0;0;0;0;;0;0;0;0;;73;302;375;129;;2;45;47;0;
BLOCS;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;1;4;;;;;;;;1;;;;5;;;1;;;4;;;587;480;1067;864;;0;0;0;0;;1;0;1;1;;0;0;0;0;;150;501;651;362;;1;1;2;0;
BLOCS;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;1;3;;;;;;;;;;;;3;;;1;;;8;;;1288;2486;3774;1920;1556;350;63;413;163;1;0;0;0;0;;0;55;55;0;;469;1989;2458;1391;358;0;9;9;7;5
BLOCS;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2;5;1;1;1;;;;;1;;;;7;2;;2;;;12;;;2375;1527;3902;3075;1009;668;142;810;356;0;11;0;11;0;0;33;93;126;33;0;668;1110;1778;912;43;0;5;5;3;4
BLOCS;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;1;2;2;2;2;;;;;1;1;0;0;5;5;;1;1;;6;2;;1511;2880;4391;3740;;418;101;519;259;;0;0;0;0;;6;84;90;2;;1077;1325;2402;1140;;0;6;6;4;
BLOCS;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;6;5;;1;;1;;;;3;;1;;11;;;2;;;14;;;3398;1708;5106;3877;;883;150;1033;413;;1399;7;1406;3;;13;0;13;3;;2142;2552;4694;2357;;5;19;24;2;
BLOCS;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;1;0;;1;1;;;;;;;;;1;1;;;;;;;;16;2;18;7;;291;44;335;145;;0;0;0;0;;0;0;0;0;;33;5;38;10;;0;0;0;0;
BLOCS;2023;830000345;CHITS CH SAINTE MUSSE;830100616;1;9;1;1;1;3;;1;;6;;2;;22;2;;1;1;;22;22;;7757;2946;10703;8706;;2013;447;2460;1211;;2014;34;2048;217;;431;125;556;124;;3965;4194;8159;5258;;6;12;18;1;
BLOCS;2023;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;;10;2;;;1;1;;;3;;1;;15;3;;3;;;18;;;2359;6322;8681;6263;;0;0;0;0;;27;39;66;53;;191;184;375;157;;1072;5754;6826;4422;;3;13;16;11;
BLOCS;2023;830100251;CLINIQUE DU CAP D'OR;830000063;1;5;0;0;0;0;0;0;0;2;0;;;7;0;0;1;;;7;;;2711;3434;6145;5071;;1;18;19;19;;0;0;0;0;;0;104;104;0;;827;5940;6767;3949;;28;204;232;17;
BLOCS;2023;830100319;POLYCLINIQUE LES FLEURS;830020855;2;5;0;0;0;4;0;2;0;1;0;2;0;14;0;;3;0;;21;0;;4688;4225;8913;5087;;0;0;0;0;;3544;39;3583;3113;;2193;230;2423;2240;;872;2347;3219;2027;;10;7;17;8;
BLOCS;2023;830100327;CLINIQUE LES LAURIERS;830000105;1;6;0;0;;0;;0;;1;;;;7;0;;1;;;11;;;1472;6528;8000;6315;;1;14;15;15;;0;0;0;0;;1;21;22;0;;672;4242;4914;3017;;0;32;32;1;
BLOCS;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;2;5;1;0;0;1;1;;;2;1;0;0;8;3;;2;1;;13;2;;1918;3710;5628;4894;;0;0;0;0;;92;0;92;0;;986;68;1054;992;;1906;6248;8154;5395;;15;167;182;11;
BLOCS;2023;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;1;5;;;;;;;;1;;;;6;;;1;;;14;;;1244;4490;5734;5080;;0;2;2;2;;0;0;0;0;;0;0;0;0;;407;4446;4853;2845;;0;15;15;0;
BLOCS;2023;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;;13;2;2;2;2;1;1;1;2;1;1;;21;7;;4;2;;22;4;;3908;16434;20342;16101;;414;188;602;592;;1;6;7;6;;278;135;413;286;;1531;5445;6976;4999;;5;159;164;16;
BLOCS;2023;830100459;CLINIQUE SAINT MICHEL;830000212;2;12;;;;;;;;2;;;;14;;;2;;;16;;;2668;15648;18316;15664;;0;0;0;0;;1;0;1;1;;9;445;454;0;;1171;2170;3341;2049;;33;56;89;88;
BLOCS;2023;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;2;6;;;;;;;;1;;;;7;;;2;;;10;;;2343;4017;6360;5777;;0;0;0;0;;0;0;0;0;;0;0;0;0;;109;1545;1654;975;;0;2;2;0;
BLOCS;2023;830100558;HOPITAL RENEE SABRAN HYERES;690781810;1;3;;;;;;;;;;;;3;;;1;;;12;;;1997;560;2557;2551;29;0;0;0;0;;0;0;0;0;;0;0;0;0;;4;92;96;0;11;0;0;0;0;
BLOCS;2023;830100574;HIA SAINTE ANNE;750821092;4;9;2;;;2;2;;;1;0;3;;15;4;;2;1;;14;9;;6287;3073;9360;6517;;1;2;3;0;;710;1;711;9;;188;98;286;112;;1563;1702;3265;1829;;52;13;65;10;
BLOCS;2023;830100608;CHITS CH GEORGE SAND;830100616;1;;;;;;;;;1;;;;1;;;;;;;;;;;;;;0;0;0;0;;0;2;2;0;;1;0;1;1;;54;3;57;2;;0;0;0;0;
BLOCS;2023;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;1;6;;;;1;;;;1;;;;8;;;2;;;13;;;1111;3270;4381;2666;;0;0;0;0;;0;0;0;0;;78;44;122;100;;465;4479;4944;3041;;1;41;42;40;
BLOCS;2023;840000285;POLYCLINIQUE URBAIN V;840000608;2;7;7;1;1;;;;;1;;1;;10;8;;2;;;16;;;3388;5143;8531;7870;;340;104;444;404;;0;0;0;0;;0;0;0;0;;91;2588;2679;1961;;5;20;25;15;
BLOCS;2023;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;1;4;;;;;;;;;;;;4;;;1;;;8;;;2495;1023;3518;3416;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;2;39;41;0;
BLOCS;2023;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;1;2;2;;;1;;;;;;;;3;2;1;1;;1;4;;4;91;154;245;2;335;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;89;520;609;312;0;0;0;0;0;0
BLOCS;2023;840000350;INSTITUT SAINTE CATHERINE;840000657;1;;;;;;;;;;;1;;1;;;1;;;1;;;180;671;851;0;;0;0;0;0;;0;0;0;0;;2;0;2;0;;304;153;457;14;;0;0;0;0;
BLOCS;2023;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1;1;;1;1;;;;;1;;3;;6;1;;1;;;4;;;244;404;648;286;;651;165;816;340;1;;0;0;0;;0;0;0;0;;92;146;238;165;143;0;2;2;2;32
BLOCS;2023;840000400;SYNERGIA LUBERON;840000673;1;5;;;;;;;;1;;;;6;;;1;;;11;;;1734;4518;6252;5341;;0;0;0;0;;0;0;0;0;;10;357;367;15;;112;4270;4382;2610;;0;25;25;15;
BLOCS;2023;840000418;CHI DE CAVAILLON LAURIS;840004659;1;1;;1;;;;;;;;1;;3;;;1;;;4;;;373;301;674;443;336;324;39;363;164;0;34;0;34;0;0;1;0;1;1;0;96;265;361;185;2;0;11;11;0;2
BLOCS;2023;840000467;CLINIQUE D'ORANGE;840003651;1;5;;0;;1;;0;;1;;0;;7;;;1;;;10;;;1720;3442;5162;4668;;0;0;0;0;;0;0;0;0;;119;122;241;236;;433;3275;3708;2481;;2;26;28;9;
BLOCS;2023;840000483;CH LOUIS GIORGI D'ORANGE;840000087;1;3;;1;;;;;;1;;;;5;;;1;;;8;;;1823;853;2676;2212;;526;37;563;214;;39;1;40;1;;2;0;2;2;;748;617;1365;812;;0;3;3;1;
BLOCS;2023;840000491;CHI SITE DE PERTUIS;130041916;1;1;;1;1;;;;;;;;;2;1;;1;;;3;;;67;251;318;180;1193;537;119;656;252;;0;0;0;0;0;0;0;0;0;;38;139;177;100;119;0;;0;0;194
BLOCS;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;4;11;1;2;1;3;;;;1;;4;;21;2;3;3;2;0;29;5;0;8194;4535;12729;10435;4062;2346;323;2669;992;85;2317;200;2517;117;2;392;234;626;240;6;3367;2766;6133;3326;1280;45;29;74;1;794
BLOCS;2023;840013312;CLINIQUE RHONE DURANCE;840003685;2;4;1;;;4;2;;;3;;1;;12;3;;2;;;16;;;1470;1007;2477;1763;;0;0;0;0;;3065;462;3527;2955;;1175;818;1993;1646;;2104;1194;3298;2807;;0;58;58;54;
BLOCS;2023;840013445;CLINIQUE FONTVERT;840014658;1;15;1;;;;;;;2;;;;17;1;;2;;;15;;;2368;18250;20618;19092;;0;0;0;0;;0;0;0;0;;1;722;723;0;;48;6164;6212;3717;;2;51;53;14;
BLOCS;2023;840017172;SYNERGIA VENTOUX;840017164;1;6;0;0;;0;;0;;2;0;0;;8;0;;1;;;11;;;2785;5182;7967;6791;;0;0;0;0;;0;1;1;1;;214;125;339;212;;645;3581;4226;2864;;0;51;51;51;
BLOCS;2023;840018337;CH D'AVIGNON CHIRURGIE SITE APT;840006597;1;2;2;;;1;;;;;;;;3;2;1;1;;1;4;;4;486;321;807;636;302;0;9;9;9;;0;0;0;0;;0;0;0;0;;6;8;14;9;;0;0;0;0;
BLOCS;2023;840019079;GCS UNITE SENOLOGIQUE DU VENTOUX;840019053;0;;;;;;;;;;;;;;;;;;;;;;47;41;88;70;;0;0;0;0;;0;0;0;0;;0;0;0;0;;1;0;1;1;;0;0;0;0;
BLOCS;2023;850000118;CLINIQUE SAINT CHARLES;850013244;1;9;;1;;;;;;2;;;;12;;0;1;;0;18;;0;3417;10871;14288;10608;;257;18;275;124;;0;0;0;0;;135;567;702;192;;1030;6193;7223;5546;;7;326;333;4;
BLOCS;2023;850000126;CLINIQUE SUD VENDEE;850022948;1;3;;0;;1;;0;;1;;1;;6;;;1;;;12;;;2298;6146;8444;7481;;1;1;2;2;;0;0;0;0;;0;0;0;0;;370;2860;3230;2796;;5;3;8;1;
BLOCS;2023;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;1;8;;;;;;;;;;;;8;;;1;;;13;;;4297;10449;14746;13262;;0;0;0;0;;1;0;1;0;;163;272;435;241;;782;527;1309;1128;;6;185;191;8;
BLOCS;2023;850000142;CHD SITE LA ROCHE SUR YON;850000019;3;17;2;2;2;5;1;;;1;;;;25;5;1;3;1;0;41;6;0;10784;7754;18538;14049;8735;1963;339;2302;808;66;2025;85;2110;58;9;1055;603;1658;906;0;4338;3635;7973;5167;6108;107;128;235;42;1105
BLOCS;2023;850000175;CH LVO - SITE DE CHALLANS;850009010;1;4;;1;;;;;;;;;;5;;;1;;;6;;;1830;2352;4182;3331;;412;149;561;260;;36;0;36;0;;1;0;1;0;;495;2441;2936;2174;;1;9;10;0;
BLOCS;2023;850000209;CHD-SITE DE LUCON;850000019;;;;;;;;;;;;;;;;;;;;;;;90;63;153;2;918;0;0;0;0;;0;4;4;0;;0;0;0;0;;82;1;83;0;277;0;0;0;0;
BLOCS;2023;850000225;CHD - SITE DE MONTAIGU;850000019;0;;;;;;;;;;;;;;;;;;;;;;16;22;38;0;647;0;0;0;0;;0;0;0;0;;1;0;1;0;;68;2;70;3;424;1;0;1;0;
