BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_D19;CANCERO_D20;CANCERO_D21;CANCERO_D22;CANCERO_D23;CANCERO_E19;CANCERO_E20;CANCERO_E21;CANCERO_E22;CANCERO_E23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_D28;CANCERO_D29;CANCERO_D30;CANCERO_D31;CANCERO_D32;CANCERO_D33;CANCERO_D34;CANCERO_E24;CANCERO_E26;CANCERO_E28;CANCERO_E29;CANCERO_E30;CANCERO_E31;CANCERO_E32;CANCERO_E33;CANCERO_E34
CANCERO;2023;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;0;0;0;794;0;132;5012;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;0;0;0;790;0;87;3846;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;1;0;1;5567;0;3937;7531;0;1;;;;4838;0;754;3806;;;;;;;;;;;;;;;;;;;12;8;;;832;2675;0;0;0;0;0;0;1917;0;;1.79;9.99;6.49;0.75;;;0;0;;;;;;;
CANCERO;2023;350000121;CHP SAINT GREGOIRE;350000303;1;0;1;13615;0;12001;13226;0;1;;;;11554;0;82;11270;;;;;;;;;;;;;;;;;;;12;23;;;226;11277;0;0;0;0;0;0;4422;0;;;29.23;19.16;1.56;0.6;1.8;0;0;11;;;;;;
CANCERO;2023;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;0;0;0;1188;0;606;2583;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;1;0;1;10059;0;9267;7876;0;1;;;;9509;0;255;9027;;;;;;;;;;;;;;;;;;;;15;;;0;10134;0;0;0;0;0;0;0;0;2.65;;26.3;18.98;0.52;0.3;9.61;0;0;;;;;;;
CANCERO;2023;350000154;C.H FOUGERES;350000030;1;0;0;697;0;641;1017;0;0;350002812;;;492;0;0;476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;350000162;CHIRC SITE REDON;350000048;1;0;1;685;0;638;344;0;0;350002812;;;578;0;0;563;;;;;;;;;;;;;;;;;;;;2;;;0;670;0;0;0;0;0;0;0;0;;;;;;;;0;0;;;;;;;
CANCERO;2023;350000188;CENTRE HOSPITALIER VITRE;350000055;1;0;0;730;0;661;464;0;0;350002812;;;673;0;36;626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;350000196;CLINIQUE DE LA COTE D'EMERAUDE;350000311;1;0;1;3652;0;3313;1352;0;1;;;;3221;0;0;3214;;;;;;;;;;;;;;;;;;;;11;;;0;3141;0;0;0;0;0;0;0;0;;;3.2;;;;1;0;0;4;;;;1;;
CANCERO;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;1;0;1;15171;0;12474;30557;0;1;;;;12831;0;237;11911;;;;;;;;;;;;;;;;;;;11;19;;;286;11188;0;0;1;15;0;0;2378;0;3.12;;42.61;18;0.13;;7.3;4;0;;;;;;;
CANCERO;2023;350002812;C.R.L.C.C. EUGENE MARQUIS;350023503;1;1;1;54112;0;52386;7487;0;1;;;;21994;0;611;21128;6;0;6;2200;27717;669;141;506;11.25;11.56;30.72;5.32;18.76;;;;;;38;56;7;10;1427;22696;622;1345;0;0;0;0;6685;1394;26.25;2.8;88.28;41.01;1.95;1.7;84.6;0;0;;;;;;;
CANCERO;2023;350005146;HOPITAL PRIVE SEVIGNE;350000733;1;0;1;7122;0;6407;5539;0;1;;;;6141;0;202;5608;;;;;;;;;;;;;;;;;;;;21;;;0;7536;0;0;0;1;0;0;0;0;;1;3.89;1.19;0.37;1;;0;0;5;3;;;;;
CANCERO;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;1;0;1;2361;0;1616;6812;0;1;;;;1433;0;237;1180;;;;;;;;;;;;;;;;;;;12;8;;;442;2331;0;0;427;2283;0;0;2873;0;;2.9;42.28;13.11;0.96;0.8;9.84;2814;0;;;;;;;
CANCERO;2023;350036299;ICRB SAINT GREGOIRE;350056073;0;1;0;29685;0;28312;0;0;;;;;;;;;3;0;2;1373;28256;0;56;10;0;5.3;18.4;3.8;21.9;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;350042628;HAD 35;350042578;1;0;0;0;243;0;0;3290;0;350000741;;;0;243;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;350044764;ICRB SAINT MALO;350056073;0;1;0;21353;0;20345;0;0;;;;;;;;;2;0;0;1008;20345;0;0;0;2.8;2.8;14.5;4;10;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;350044772;HAD SAINT MALO DINAN;350000626;1;0;0;0;10;0;0;253;0;350000147;;;0;10;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;350054680;POLYCLINIQUE SAINT LAURENT;220020739;1;0;1;1041;0;728;1905;0;1;;;;752;0;9;725;;;;;;;;;;;;;;;;;;;0;4;0;0;0;724;0;0;0;0;0;0;0;0;0;0;1.38;0;0.2;0.1;0.5;0;0;0;2;0;0;0;0;0
CANCERO;2023;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;1;0;1;218;0;215;83;0;0;180004145;;;217;0;0;218;;;;;;;;;;;;;;;;;;;;4;;;0;409;0;0;0;0;0;0;0;0;0.07;0;1;0.8;;;0.5;0;0;0;0;;;;;
CANCERO;2023;360000129;CLINIQUE SAINT FRANCOIS;360000269;1;0;0;276;0;141;596;0;0;360000129;;;71;0;0;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;360000137;CH CHATEAUROUX;360000053;1;0;1;7700;0;7370;4637;0;1;;;;7331;0;45;7159;;;;;;;;;;;;;;;;;;;22;15;;;311;5415;0;0;0;0;0;0;3319;0;6.16;0;15.69;12.42;0.5;0.2;10.59;0;0;;;;;;;
CANCERO;2023;370000051;CLINIQUE JEANNE D'ARC - ST BENOIT;370000028;1;0;0;163;0;71;493;0;0;;;;10;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;1;0;1;4173;0;3411;4884;0;1;;;;3116;0;2;3032;;;;;;;;;;;;;;;;;;;;12;;;0;3370;0;0;0;1;0;0;0;0;;;2.5;;0.1;0.3;1;0;0;2;4;;;;;
CANCERO;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;1;0;1;791;0;603;1834;0;1;;;;706;0;104;505;;;;;;;;;;;;;;;;;;;2;4;;;147;1003;0;0;146;972;0;0;813;0;;2.8;7.26;2.31;0.93;0;4.85;812;0;;;;;;;
CANCERO;2023;370000531;CH DU CHINONAIS;370000606;1;0;1;1411;0;1404;114;0;0;370000861;;;1408;0;2;1404;;;;;;;;;;;;;;;;;;;;4;;;0;1507;0;0;0;0;0;0;0;0;0.4;1;3;1.99;0.28;0;1.02;0;0;;;;;;;
CANCERO;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;1;1;1;41863;0;38720;23392;0;1;;;;19217;0;1113;17376;4;;2;1384;18974;216;54;264;4.21;3;21.15;0;4.66;;;;;;36;31;;;1502;17056;0;0;26;36;0;0;10058;0;6.93;10.52;64.97;62.55;0;0.17;17.17;95;0;;;;;;;
CANCERO;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;1;0;1;941;0;903;445;0;0;370000861;;;914;0;1;877;;;;;;;;;;;;;;;;;;;0;4;0;0;0;2133;0;0;0;5;0;0;0;0;;0.9;2.03;0.1;0.1;0.06;0.67;0;0;;;;;;;
CANCERO;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;1;1;0;2205;0;900;12691;0;1;;;;833;0;16;721;0;;0;0;0;36;0;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;1;1;1;13123;0;11684;7403;0;1;;;;11615;0;275;11207;0;0;0;0;0;6;0;34;0;;;;;7;;;;;;22;;;0;12539;0;0;0;20;0;0;0;0;;;8.23;0.2;0.13;0.11;3.03;0;0;8;;;;;;
CANCERO;2023;370009938;HAD VAL DE LOIRE;440052041;1;0;0;0;164;0;0;1635;0;370000481;;;0;164;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;370013450;CORT37 (RADIOTHE) SITE PSLV;370002149;0;1;0;24371;;23210;0;;;;;;;;;;3;0;1;1161;23093;1020;117;;;2.86;18.2;3;24.7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;1;0;0;0;99;0;0;666;0;370000481;490001765;860000223;0;99;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;1;0;0;4002;0;3609;3646;0;1;;;;3709;0;80;3550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;380000067;HOPITAL NORD - CHU38;380780080;1;1;1;45740;2784;41881;33190;3587;1;;;;21653;2784;894;19885;3;;2;1209;18359;191;161;322;7;;;;29.89;;;;;;47;35;;;1968;19365;0;0;506;90;0;0;14707;0;5.8;8.24;71.95;26.87;1.86;0.6;28.17;2899;0;;;;;;;
CANCERO;2023;380000091;CH INTERCOMMUNAL VERCORS ISERE;380780171;1;0;0;173;0;171;8;0;0;380780080;260000013;260000120;173;0;0;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;1;0;0;3118;37;2825;3070;683;1;;;;2714;37;90;2547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;1;0;1;2889;2;2667;1387;4;1;;;;2565;2;1;2550;;;;;;;;;;;;;;;;;;;;10;;;0;2471;0;0;0;0;0;0;0;0;1.1;2.05;;;0.4;;;0;0;;;;;;;
CANCERO;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;1;1;1;29575;0;28899;6248;0;1;;;;11031;0;112;10822;2;0;0;785;17186;45;0;0;4.2;6.6;11.1;2;4.4;;;;;;30;29;;;630;11311;0;0;0;0;0;0;7045;0;9.6;3;20.94;12.98;1.6;;20.2;0;0;;0;;;;;
CANCERO;2023;380780197;CLINIQUE ST VINCENT DE PAUL MATERNITE;380798173;0;0;0;547;0;250;710;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;0;0;0;357;0;268;177;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;380785956;CLINIQUE DES CEDRES;380795211;1;0;0;980;0;495;2173;0;0;380780080;380012658;;39;0;0;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;380786442;CLINIQUE BELLEDONNE;380798025;0;0;0;1706;0;654;5104;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;390000040;CH LONS;390780146;1;0;1;4700;0;4450;2841;0;1;;;;4425;0;2;4315;;;;;;;;;;;;;;;;;;;;12;;;0;4458;0;0;0;0;0;0;0;0;1.9;1;18.2;14.73;0.5;;3.61;0;0;;;;;;;
CANCERO;2023;390000222;CH LOUIS PASTEUR DOLE;390780609;1;0;1;2062;0;2003;570;0;0;250006954;;;1995;0;0;1995;;;;;;;;;;;;;;;;;;;;5;;;;2031;0;0;0;0;0;0;;0;;;1;0.8;0.1;;1.21;0;0;;;;;;;
CANCERO;2023;390780575;POLYCLINIQUE DU PARC;690046339;0;0;0;1021;0;770;1310;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;400000105;CENTRE HOSPITALIER DAX;400780193;1;1;1;28538;0;27559;8278;0;1;;;;10654;0;50;10286;2;0;0;825;15866;52;0;0;6.21;5.08;10.3;0;8.08;2;3;2;0;2;;27;;;0;7481;0;0;0;0;0;0;0;0;6.66;;12.2;2.96;0;0;5.01;0;0;;;;;;;
CANCERO;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;1;0;1;9183;0;8361;6973;0;1;;;;8200;0;75;7905;;;;;;;;;;;;;;;;;;;;24;;;0;7875;0;0;0;104;0;0;0;0;3.15;0;10.95;4.7;0.98;0.65;3.2;0;0;;;;;;;
CANCERO;2023;400015236;GCS DU MARSAN;400015145;0;0;0;213;0;136;278;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;400780888;SANTE SERVICE DAX -HAD-;400000535;1;0;0;0;44;0;0;1319;1;400780193;400000105;;0;44;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;410000020;CH BLOIS SIMONE VEIL;410000087;1;0;1;7394;0;6672;6860;0;1;;;;6974;0;275;6521;;;;;;;;;;;;;;;;;;;22;;;;792;0;0;0;0;0;0;0;6389;0;2.3;1.5;13.98;12.3;0;0;4.03;0;0;0;0;0;0;0;0;0
CANCERO;2023;410000038;CH VENDOME - MONTOIRE;410000095;1;0;1;2234;0;2220;336;0;1;;;;2234;0;0;2226;;;;;;;;;;;;;;;;;;;;4;;;0;2151;0;0;0;0;0;0;0;0;2;0;10;16.4;0.6;0.4;1.5;0;0;0;0;0;0;0;0;0
CANCERO;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;1;0;1;1007;0;970;406;0;0;410000087;;;953;0;0;947;;;;;;;;;;;;;;;;;;;;3;;;0;951;0;0;0;0;0;0;0;0;0.2;0;2.6;0.2;0.1;0;0.4;0;0;0;0;0;0;0;0;0
CANCERO;2023;410000202;POLYCLINIQUE BLOIS;410000319;1;0;1;8160;0;7365;5397;0;1;;;;7229;0;25;7085;;;;;;;;;;;;;;;;;;;18;20;;;371;7614;0;0;0;0;0;0;3356;0;;;14.17;6.54;0.5;0.9;;0;0;3;;;;1;;
CANCERO;2023;410004998;CLINIQUE DU SAINT COEUR - VENDOME;410000871;1;0;0;102;0;44;504;0;1;410000038;;;23;0;0;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;410005003;HAD LOIR ET CHER;440052041;1;0;0;0;118;0;0;2964;0;370000861;940000664;750100075;0;118;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;410007371;CTRE RADIOTHERAPIE CANCEROLOGIE;410007363;0;1;0;19235;;19235;0;;;;;;;;;;2;0;0;;19235;;0;;;3;11.58;0.3;6.19;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;420000010;CH DE ROANNE;420780033;1;1;1;20933;33;20226;5875;372;1;;;;7987;33;263;7567;2;0;;532;11673;68;0;0;2.14;3;8.93;0.9;4.05;0;;;;;24;18;;;720;7655;0;0;0;0;0;0;6366;0;1.24;2.48;20.33;13.25;0.45;0.39;8.36;0;0;0;0;;;;;
CANCERO;2023;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;1;0;0;430;0;371;858;0;1;;;;342;0;1;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;420000234;CH DE FIRMINY;420780652;1;0;0;257;0;103;1245;0;0;420015091;420785453;;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;0;0;0;1341;0;438;4663;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;420010241;INSTITUT DE CANCERO ET HEMATO - CHU42;420784878;1;1;1;57182;0;56101;11591;0;1;;;;15138;0;629;13946;5;0;1;2253;38667;164;101;0;1.32;5.55;29.99;0;5.56;;5;35;0;6;31;48;;;1352;19193;0;0;3;6;0;0;11478;0;5.2;7.54;59.24;33.15;0;0;29.6;15;0;;;73;44;0;0;23
CANCERO;2023;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;1;0;0;0;57;0;0;2425;0;420785354;;;0;57;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;1;0;1;13297;0;12197;11569;0;1;;;;12090;0;91;11828;;;;;;;;;;;;;;;;;;;;5;;;0;11971;0;0;0;0;0;0;0;0;5.91;2.88;24.8;14.6;1;1;14.71;0;0;;32;;;;;
CANCERO;2023;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;0;0;0;1094;0;635;2200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;420780637;CH DU GIER - MCO;420002495;1;0;0;1020;0;888;1129;0;1;;;;931;0;28;872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;420782310;CLINIQUE DU RENAISON;420000853;0;0;0;445;0;170;2025;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;420785354;HOPITAL NORD - CHU42;420784878;1;0;1;13912;0;11522;19557;0;1;;;;11243;0;325;9964;;;;;;;;;;;;;;;;;;;6;3;;;266;9909;0;0;248;1591;0;0;776;0;;3.65;16.65;0;0.53;0.37;17.02;722;0;;;20;0;1;1;23
CANCERO;2023;430000109;CLINIQUE BON SECOURS;430000372;0;0;0;646;0;238;1498;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;430000117;CH EMILE ROUX LE PUY;430000018;1;1;1;15700;6;15303;4904;296;1;;;;5950;6;32;5816;1;0;0;470;8765;94;0;0;1.17;2.59;4.93;0.04;2.95;0;0;0;0;0;;20;;;0;5834;0;0;0;0;0;0;0;0;1.58;0.95;10.43;6.1;0;0;4.44;0;0;0;0;0;0;0;0;0
CANCERO;2023;430000190;CH DE BRIOUDE;430000034;1;0;1;562;0;547;415;0;0;630000404;;;553;0;0;546;;;;;;;;;;;;;;;;;;;;2;;;0;1011;0;0;0;1;0;0;0;0;;1.4;1.8;2.1;0.14;;1;0;0;;;;;;;
CANCERO;2023;440000016;CH DE SAINT NAZAIRE;440000057;1;0;0;3372;481;3090;1693;1839;0;440000289;;;2851;481;23;2774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;1;1;1;24317;28;20878;30349;64;1;;;;20566;28;801;18971;;;;0;0;0;0;0;;;;;;;;;;;38;50;0;0;1353;26186;0;0;302;2341;0;0;11044;0;11.45;7.7;101.9;35.93;1;0.5;45.32;1749;0;;;;;;;
CANCERO;2023;440000404;CLINIQUE SAINTE MARIE;440000925;0;0;0;69;0;26;141;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;440000412;CLINIQUE BRETECHE VIAUD;440000941;0;0;0;802;0;682;220;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;440000487;CLINIQUE UROLOGIQUE NANTES ATLANTIS;440001014;1;0;0;761;0;230;2162;0;0;440001113;;;181;0;0;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;440000503;CH CNP SITE CHATEAUBRIANT;440000313;1;0;1;292;0;288;85;0;0;440001113;;;291;0;0;288;;;;;;;;;;;;;;;;;;;;4;;;0;289;0;0;0;0;0;0;0;0;0;0.3;1.6;0.46;;;;0;0;;;;;;;
CANCERO;2023;440001113;ICO - SITE GAUDUCHEAU;490017258;1;1;1;79232;0;77116;11907;0;1;;;;24756;0;674;23755;8;;4;3567;48124;389;235;344;13.63;9.35;35.04;7.62;20.01;;;;;;41;62;27;15;1643;27471;1451;3117;0;0;0;0;11808;4265;28.94;;95.17;56.09;3.19;2.99;53.64;0;0;;;;;;;
CANCERO;2023;440002020;POLYCLINIQUE DE L'EUROPE;440001386;1;0;0;917;0;483;2232;0;0;;;;136;0;0;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;440012128;HAD NANTES ET REGION;440003960;1;0;0;0;617;0;0;4522;0;440000289;;;0;617;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;1;1;1;3330;0;2530;7623;0;1;;;;2800;0;182;2517;0;;0;0;0;59;0;6;;;;;;;;;;;12;7;0;0;407;2698;0;0;0;0;0;0;3824;0;2.6;2.3;13.32;8.45;0.4;0;1.08;0;0;;;;;;;
CANCERO;2023;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;1;0;0;1080;0;224;4117;0;0;;;;22;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;440029379;CLINIQUE JULES VERNE;440000974;0;0;0;796;0;682;303;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;440033819;SANTE ATLANTIQUE;440006344;1;0;0;2518;0;1412;4248;0;0;440001113;;;722;0;0;670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;1;1;1;24357;0;22760;12281;0;1;;;;21663;0;103;21392;4;;;0;38506;2;0;0;;3.37;17.12;3.53;8.03;5;;;;;44;30;;;669;21375;0;0;0;0;0;0;9357;0;;2.64;33.03;15.7;2.31;1.65;5.57;0;0;6;4;;;;;
CANCERO;2023;440048718;HOPITAL DU CONFLUENT-SITE JULES VERNE;440041572;1;0;1;4969;0;4969;4969;0;1;;;;4969;0;0;4969;;;;;;;;;;;;;;;;;;;;14;;;0;5112;0;0;0;0;0;0;0;0;;;3.5;1.5;0.1;0.1;3.5;0;0;6;2;;;;;
CANCERO;2023;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;1;1;1;31036;0;30196;6987;0;1;;;;10146;0;66;9874;3;0;0;1213;19158;643;0;0;3.88;4;18.11;2.83;1.47;0;0;0;0;0;32;16;0;0;435;9874;0;0;0;0;0;0;6097;0;4.71;2.18;24.8;14.9;0.9;0.6;6.5;0;0;0;0;0;0;0;0;0
CANCERO;2023;450000062;CH AGGLOMERATION MONTARGOISE;450000104;1;0;1;8275;0;7862;2380;0;1;;;;7862;0;104;7724;;;;;;;;;;;;;;;;;;;30;27;;;802;8528;0;0;0;0;0;0;9633;0;4.1;0.02;18.81;11.36;;;12.86;0;0;4;;;;;;
CANCERO;2023;450000070;CH PITHIVIERS;450000112;1;0;0;297;0;295;36;0;0;450000104;;;297;0;0;294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;450000245;CLINIQUE L'ARCHETTE;450000542;1;0;1;824;0;449;1520;0;0;450000088;;;175;0;0;175;;;;;;;;;;;;;;;;;;;;8;;;0;175;0;0;0;0;0;0;0;0;;;0.11;;;;0.17;0;0;0;;;;;;
CANCERO;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;1;1;1;43101;0;40304;22228;0;1;;;;17619;0;1103;16119;4;1;7;1271;22530;295;87;89;1.6;3.5;29.5;;7.6;;;;;;22;50;;;1006;2893;0;0;2;0;0;0;6755;0;1.6;3;21.08;20.7;0.6;;2.8;6;0;;;;;;;
CANCERO;2023;450010079;ORELIANCE - LONGUES ALLEES;450000195;1;1;1;9431;0;8541;4410;0;1;;;;8243;0;0;8242;2;0;;0;16106;440;0;0;;2.79;9.46;0.5;2.28;;;;;;;18;;;0;8242;0;0;0;0;0;0;0;0;;;3.8;;0.46;;;0;0;2;;;;;;
CANCERO;2023;450012968;CLINIQUE DE MONTARGIS;450001474;1;0;0;118;;69;165;;0;450000062;;;100;0;0;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;450018528;ASSAD HAD DU LOIRET;370001638;1;0;0;0;30;0;0;310;0;910002773;750712184;920100013;0;30;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;450018536;HAD ORLEANS MONTARGIS;440052041;1;0;0;0;413;0;0;4537;0;450002613;;;0;413;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;450019336;CTRE RADIOTHÉRAPIE/ONCOLOGIE-BOURGOINS;450018478;0;1;0;18577;;17752;0;;;;;;;;;;2;0;0;825;17752;;0;;;3.5;9;1;10;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;450021449;SITE JEANNE D'ARC GIEN - CHR ORLEANS;450000088;1;0;1;2683;0;2603;597;0;0;450000088;;;2512;0;1;2506;;;;;;;;;;;;;;;;;;;0;20;0;0;0;2667;0;0;0;0;0;0;0;0;0;0;1.79;0;0;0;0.79;0;0;0;0;0;0;0;0;0
CANCERO;2023;460000045;CH FIGEAC SITE MARTIN MALVY;460780083;1;0;0;548;0;429;1173;0;0;460780083;;;443;0;0;392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
