BOR;AN;FI;RS;FI_EJ;PSY_A22;PSY_A23;PSY_A24;PSY_A25;PSY_A26;PSY_A27;PSY_A28;PSY_B23;PSY_B24;PSY_B25;PSY_B26;PSY_B27;PSY_B28;PSY_C22;PSY_C23;PSY_C24;PSY_C25;PSY_C26;PSY_C27;PSY_C28;PSY_D22;PSY_D23;PSY_D24;PSY_D25;PSY_D26;PSY_D27;PSY_D28;PSY_E22;PSY_E23;PSY_E24;PSY_E25;PSY_E26;PSY_E27;PSY_E28;PSY_A38;PSY_B38;PSY_A39;PSY_B39;PSY_A40;PSY_B40;PSY_A41;PSY_B41;PSY_A42;PSY_B42;PSY_A43;PSY_A44
PSY2;2023;640780409;CLINIQUE MIRAMBEAU;640000154;1130;;;;;;;;;;;;;19564;;;;;;;7787;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;650000060;CH LANNEMEZAN;650780174;10934;67;9;1;9;408;515;64;7;1;10;332;446;43738;3565;1228;0;65;10126;14351;14395;455;2;0;0;708;815;132090;959;137;25;288;5168;6304;1;0.1;1;19.13;1;26.03;0;;0;;0;0
PSY2;2023;650780729;CL REPUBLIQUE;650000276;254;;;;;;;;;;;;;14171;;;;;;;1203;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;650780737;CL LE PIETAT BARBAZAN DEBAT;650000284;306;0;0;0;0;0;0;0;0;0;0;0;0;13977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;0;0
PSY2;2023;660000092;CHS LEON JEAN GREGORY THUIR;660780198;16049;162;7;;24;380;335;189;9;;31;415;391;39126;6618;1246;;483;14806;12313;20257;367;88;;2;967;817;154330;783;121;;6;2724;1752;1;6.8;1;41.21;1;50.8;0;;1;13.9;0;0
PSY2;2023;660000142;SA CL DU PRE;660000142;1014;;;;;;;;;;;;;43212;;;;;;;641;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;660780735;CL DU ROUSSILLON PERPIGNAN;920030269;858;;;;;;;;;;;;;51102;;;;;;;5328;;;;;;;;;;;;;;0;;1;;1;;0;;0;;0;0
PSY2;2023;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;10724;16;0;0;3;60;37;6;0;0;3;39;27;19182;696;0;0;0;1615;1095;10662;0;0;0;0;2;0;41148;1;0;0;2;35;10;1;2.15;0;;1;35.87;0;;0;;0;0
PSY2;2023;670000058;EPSAN BRUMATH;670013366;17846;196;51;0;29;500;665;205;61;0;24;524;779;76394;6660;2475;0;227;19916;22389;55067;1096;391;0;342;505;294;180766;4039;1066;0;888;2974;1757;1;3.2;1;118.13;1;6.72;0;;1;16.76;0;0
PSY2;2023;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;9013;72;22;1;13;330;215;28;3;1;16;297;66;44996;3407;1029;0;70;8112;4745;14452;265;206;1;0;100;31;105867;1542;839;3;25;2414;1151;1;0.37;1;41.8;1;32.78;0;;0;;0;0
PSY2;2023;670013754;UGECAM ALSACE;670013754;967;9;;;;39;17;9;;;;45;19;11619;592;;;;771;591;3363;1;;;;283;;9019;55;;;;166;4;0;;0;;0;;0;;0;;0;0
PSY2;2023;670019983;POLE MEDICAL DE L'ILL EUROPSY;920034139;21;;;;;;;;;;;;;;;;;;;;151;;;;;;;;;;;;;;;;;;1;;0;;0;;0;0
PSY2;2023;670020742;CENTRE MEDICO-PSYCHOTHERAPIQUE;670014604;132;;;;;;;;;;;;;4018;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;680000627;HOPITAL DU HASENRAIN;680020336;5311;51;;;7;105;66;20;;;1;63;39;16385;1035;;;235;2535;1631;8121;44;;;;;;58315;588;;;;109;2;1;4.54;1;1.45;1;6;0;;0;;0;0
PSY2;2023;680000684;HOPITAL LOUIS PASTEUR;680000973;4188;10;;;;9;6;99;;;;97;63;10295;;;;;;;11320;132;;;;30;7;22856;123;;;;137;98;1;5;1;1.6;1;10.8;0;;0;;0;0
PSY2;2023;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;14396;128;10;0;21;484;182;131;29;0;21;535;192;58694;7900;767;0;112;20778;7356;14557;128;0;0;0;199;67;113943;1322;65;0;80;2029;303;1;0.65;1;83.77;1;25.83;0;;0;;0;0
PSY2;2023;680001294;CLINIQUE KORIAN SOLISANA;680000890;497;;;;;;;;;;;;;19954;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690000088;CH LE VINATIER;690780101;29698;316;66;;273;990;477;332;68;;324;1087;512;75474;20584;6827;;10572;26463;12986;22362;874;208;;76;1066;802;332794;3472;1036;;1;7693;3588;0;;1;169.33;1;58.07;1;142.86;1;38.65;1;1
PSY2;2023;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;10843;46;15;0;4;272;181;46;15;;4;289;195;30210;3463;1015;;32;11001;8043;8270;91;6;;;141;142;100639;219;166;;;908;498;1;1.43;1;3.45;1;24.5;0;;0;;0;0
PSY2;2023;690000310;CLINIQUE MON REPOS;690000310;1335;;;;;;;;;;;;;49987;;;;;;;10857;;;;;;;;;;;;;;0;;1;24.42;0;;0;;0;;0;0
PSY2;2023;690000336;CLINIQUE DE L'OUEST LYONNAIS;690780564;622;;;;;;;;;;;;;17369;;;;;;;2499;;;;;;;3088;;;;;;;;;;;1;7.5;0;;0;;0;0
PSY2;2023;690002092;CLINIQUE NOTRE DAME;010783009;945;;;;;;;;;;;;;25921;;;;;;;4394;;;;;;;1116;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;490;;;;;;;;;;;;;5623;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;
PSY2;2023;690022959;HOPITAL PRIVE NATECIA;690000732;92;;;;;;;;;;;;;746;;;;;;;1193;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690036108;CENTRE AMBULATOIRE LYON;690036090;364;;;;;;;;;;;;;;;;;;;;33408;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;0
PSY2;2023;690041488;ADDIPSY;690041488;656;;;;;;;;;;;;;;;;;;;;13312;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690041579;CENTRE AMBULATOIRE VILLEFRANCHE;690044052;156;;;;;;;;;;;;;;;;;;;;5558;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690043393;C2RBP LYON METROPOLE;690043385;286;;;;;;;;;;;;;;;;;;;;7264;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690044623;CENTRE PSYPRO LYON;690042593;958;;;;;;;;;;;;;14567;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690051347;IEAJA LYON;690045117;287;;;;;;;;;;;;;11259;;;;;;;950;;;;;;;;;;;;;;0;;0;;1;41.6;0;;0;;0;0
PSY2;2023;690780093;HIA DESGENETTES;750821092;1005;;;;;;;;;;;;;1650;;;;;;;2404;;;;;;;3521;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690780507;CLINIQUE MEDICALE DE CHAMPVERT;920031721;1668;;;;;;;;;;;;;66669;;;;;;;5370;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690780515;CLINIQUE VILLA DES ROSES;690000294;677;;;;;;;;;;;;;21632;;;;;;;9358;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690780523;CLINIQUE LA CHAVANNERIE;920031739;405;;;;;;;;;;;;;19779;;;;;;;4125;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690780549;CLINIQUE LYON LUMIERE;920030269;1886;;;;;;;;;;;;;62604;;;;;;;1231;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690781745;CLINIQUE SAINT VINCENT DE PAUL LYON;690000542;1121;;;;;;;;;;;;;43657;;;;;;;7646;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690782081;CTRE DE SANTÉ MENTALE HJ MGEN;750005068;292;;;;;;;;;;;;;;;;;;;;6152;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690782172;SANTE MENTALE ET COMMUNAUTES;690782172;716;;;;;;;;;;;;;8507;;;;;;;2629;;;;;;;5908;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;690796727;FONDATION ARHM;690796727;12417;192;45;0;0;565;230;184;45;0;0;589;234;41675;12425;3848;0;0;20127;7347;17338;706;146;0;0;852;559;144764;2454;1040;0;0;3364;1951;0;;1;115.28;1;66.25;0;;0;;0;0
PSY2;2023;700780075;CHS ST REMY ET NFC SITE SAINT REMY;700004096;8094;28;2;4;2;124;53;40;2;5;2;173;55;61989;2690;10;54;18;5096;2080;12425;97;3;;;220;;90998;185;29;;3;124;42;1;1.72;1;34.88;1;37.01;0;;0;;0;0
PSY2;2023;710015587;CLINIQUE LE GOUZ;750060246;223;0;0;0;0;0;0;0;0;0;0;0;0;9716;0;0;0;0;0;0;1516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;0;0
PSY2;2023;710780818;CLINIQUE VAL DRACY;710000233;613;;;;;246;229;;;;;261;248;24858;;;;;5223;3773;6264;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;710978230;CENTRE HOSPITALIER SPECIALISE SEVREY;710781329;13005;18;13;27;13;172;177;18;13;29;14;183;188;47602;5769;3005;26;164;12404;8509;18942;7;107;;;57;;116061;640;200;1;57;1501;2995;1;2.57;1;2.5;1;0.7;0;;0;;0;0
PSY2;2023;710978289;CH LES CHANAUX MACON;710780263;484;26;5;;;101;30;26;5;;;109;30;9128;5031;1549;;;10739;3027;;;;;;;;1179;;;;;;;1;2;0;;0;;0;;0;;0;0
PSY2;2023;720000041;EPSM DE LA SARTHE;720000058;20334;113;43;2;15;290;248;114;45;2;16;308;266;52345;5771;3744;30;87;11399;8231;12950;384;111;0;0;305;273;189431;1776;1146;47;0;2380;1901;1;18.4;1;3.29;1;22;0;;0;;0;0
PSY2;2023;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;362;;;;;;;;;;;;;20958;;;;;;;1940;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;720018100;CLINIQUE FSEF SABLE SUR SARTHE;750720575;224;;;;;;;;;;;;;20894;;;;;;;1787;;;;;;;92;;;;;;;0;;0;;1;120.26;0;;0;;0;0
PSY2;2023;730000304;CHS DE LA SAVOIE;730780582;15046;46;11;1;18;350;320;48;11;1;21;395;352;35985;2478;1368;14;194;12149;10867;6251;43;21;;;136;34;138714;152;129;0;5;1028;878;1;1.82;1;5.24;1;46.91;0;;0;;0;0
PSY2;2023;730007978;CLINIQUE MEDICALE LE SERMAY;730011731;1687;;;;;;;;;;;;;44453;;;;;;;8560;;;;;;;;;;;;;;1;1;0;;0;;0;;0;;0;0
PSY2;2023;740000583;EPSM 74;740785035;9392;66;7;1;30;302;139;26;7;2;24;269;131;21448;4442;1106;22;198;11924;4445;11159;87;9;0;0;139;4;73711;426;82;3;26;806;287;1;1.64;1;1.85;1;22.11;0;;0;;0;0
PSY2;2023;740013412;UNITE D'HOSPIT PSYCHIATRIQUE ADULTE;740781133;7588;55;8;2;;222;62;89;17;2;;413;90;14959;1669;1533;16;;5652;1759;5856;0;;;;1;0;53635;378;10;;;1053;190;1;5;1;1;1;5;0;;0;;0;0
PSY2;2023;740016670;CENTRE ANNECIEN DE PSY AMBULATOIRE;690044938;66;;;;;;;;;;;;;847;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;740780184;CLINIQUE PSYCHIATRIQUE PARASSY;920030269;494;;;;;;;;;;;;;21671;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;740781026;CLINIQUE DES VALLEES;740000211;1102;;;;;;;;;;;;;37094;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;740781034;CLINIQUE REGINA;920030905;842;;;;;;;;;;;;;24490;;;;;;;10131;;;;;;;;;;;;;;0;;0;;1;26;0;;0;;0;0
PSY2;2023;750000499;CH SAINTE ANNE;750062036;59393;941;47;6;20;2168;1629;961;47;7;26;2390;1764;153588;53127;4869;74;420;74661;54855;35218;2477;182;1;;2010;869;612021;11477;990;25;47;12429;5808;0;;1;5.6;1;126.3;0;;1;;0;0
PSY2;2023;750006538;CMP CATTP ADULTE REPUBLIQUE;940016819;10795;212;21;;1;377;380;221;21;;1;401;436;27740;10629;932;;49;8133;8316;18324;;;;;;;235689;1183;0;;;379;789;0;;0;;0;;;;0;;;0
PSY2;2023;750007528;HOPITAL DE JOUR GRANGE BATELIERE;750804940;79;;;;;;;;;;;;;10754;;;;;;;;;;;;;;;;;;;;;0;;0;;1;;0;;0;;0;0
PSY2;2023;750007668;ESPACE DE TRAITEMENT ET READAPTATION;750719270;996;;;;;;;;;;;;;4294;;;;;;;29575;;;;;;;;;;;;;;0;;1;7.06;1;5.96;0;;0;;0;0
PSY2;2023;750039448;CTRE ACCUEIL FAM THERAPEUTIQUE ENFANTS;750720914;6714;117;5;;;265;202;119;5;;;298;240;17802;1844;;;;3228;1725;19947;968;;;;458;324;90751;1658;91;;;1063;667;0;;1;1.6;1;14.37;0;;0;;0;0
PSY2;2023;750052037;FONDATION SAINT JEAN DE DIEU;750052037;11275;58;4;1;6;212;134;66;4;1;7;246;148;48018;2446;901;0;28;4889;2750;14983;79;0;0;0;78;23;103559;504;83;3;0;456;109;1;0.55;1;61.81;1;37.42;0;;0;;0;0
PSY2;2023;750057028;ETB SANTE MENTALE DE PARIS MGEN;750005068;884;;;;;;;;;;;;;;;;;;;;26034;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;5023;1;;;;4;2;1;;;;4;2;6540;;;;;;;;;;;;;;9649;1;;;;4;2;1;11;0;;0;;0;;0;;0;0
PSY2;2023;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;2062;2;;3;;4;1;8;;12;;11;1;6316;142;;115;;9;16;227;;;;;;;7239;4;;10;;10;;1;0.1;0;;0;;0;;0;;0;0
PSY2;2023;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;463;;;;;1;2;;;;;3;12;;;;;;;;;;;;;;;1751;;;;;3;12;1;0;0;;0;;0;;0;;0;0
PSY2;2023;750100091;HU EST PARISIEN SITE ST ANTOINE APHP;750712184;3660;1;;;;2;2;4;;;;9;2;7167;27;;;;;;1070;;;;;;;11160;3;;;;9;2;1;1.5;0;;0;;0;;0;;0;0
PSY2;2023;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;155;;;;;;;;;;;;;;;;;;;;;;;;;;;287;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;750100125;HU PITIE SALPETRIERE APHP;750712184;7764;2;;1;;4;2;2;;2;;14;5;23358;13;;;;;;7842;;;;;;;30917;1;;2;;10;5;1;1;0;;1;1.31;0;;0;;0;0
PSY2;2023;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;3533;1;;;;2;;2;;;;4;;2262;;;;;;;1573;;;;;;;13135;2;;;;4;;1;1;0;;1;34.37;;;;;;
PSY2;2023;750100208;HU NECKER ENFANTS MALADES APHP;750712184;2198;;;;;1;;;;;;2;;;;;;;;;437;;;;;;;12857;;;;;2;;1;2;0;;1;10.54;0;;0;;0;0
PSY2;2023;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;2911;1;;1;;2;2;1;;1;;3;2;2661;;;13;;;3;1206;;;;;;;12653;1;;;;3;1;1;1.5;0;;0;;0;;0;;0;0
PSY2;2023;750100273;HU EST PARISIEN SITE TENON APHP;750712184;2885;;1;1;;8;;;5;1;;33;;4328;;;20;;74;;;;;;;;;13329;;5;;;31;;1;1.6;0;;0;;0;;0;;0;0
PSY2;2023;750140022;CLINIQUE FSEF PARIS 13;750720575;1123;;;;;;;;;;;;;10099;;;;;;;3282;;;;;;;4757;;;;;;;0;;0;;0;47.01;0;;0;;0;0
PSY2;2023;750150104;INSTITUT MUTUALISTE MONTSOURIS;750720476;2118;;;1;;;;;;1;;;;9270;;;;;;;2887;;;;;;;21524;;;8;;;;0;;0;;1;112.58;0;;0;;0;0
PSY2;2023;750170102;HDJ INSTITUT PAUL SIVADON;750721391;2794;;;;;;;;;;;;;9414;;;;;;;27350;;;;;;;33093;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;750170128;HOPITAL DE JOUR CENTRE SERGE LEBOVICI;750710428;55;;;;;;;;;;;;;;;;;;;;3567;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;750170243;HOPITAL DE JOUR GOMBAULT DARNAUD;750720922;110;;;;;;;;;;;;;107;;;;;;;12960;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;750170268;HDJ L ETINCELLE;750721334;21;;;;;;;;;;;;;;;;;;;;1557;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;750170490;HDJ ENTRAIDE UNIVERSITAIRE;750719312;20;;;;;;;;;;;;;944;;;;;;;2413;;;;;;;36;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;750310013;CLINIQUE VILLA MONTSOURIS;920030269;313;;;;;;;;;;;;;17906;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;750719361;ASSOCIATION AURORE;750719361;159;;;;;;;;;;;;;70;;;;;;;26455;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;750720674;CEREP FBG POISSONNIERE PARIS;750720674;207;;;;;;;;;;;;;0;;;;;;;14289;;;;;;;1733;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;750802985;ASSOCIATION RENE CAPITANT;750802985;537;;;;;;;;;;;;;5371;;;;;;;5605;;;;;;;5806;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;4547;;;;;13;19;;;;;15;19;;;;;;;;;;;;;;;13451;;;;;15;19;1;2;0;;0;;0;;0;;0;
PSY2;2023;750803454;HU ROBERT DEBRE APHP;750712184;5968;;;;;1;;;;;;80;;4885;;;;;;;4523;;;;;;;45074;;;;;80;;0;;0;;1;3.4;0;;0;;0;0
PSY2;2023;750813016;CMP EPE IDF;750001711;;;;;;;;;;;;;;;;;;;;;;;;;;;;1091;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;750826141;HOPITAL DE JOUR CENTRE ETIENNE MARCEL;750825960;79;;;;;;;;;;;;;;;;;;;;7625;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;750827214;CMP POPINCOURT;750815607;300;;;;;;;;;;;;;;;;;;;;;;;;;;;2857;;;;;;;0;;1;0.67;1;0.7;0;;0;;0;0
PSY2;2023;760000018;CH DIEPPE;760780023;6040;23;;;;170;33;13;;;;142;30;20891;688;;;;3273;1170;7866;20;;;;282;196;40995;491;;;;1514;452;0;;1;2.34;1;5.74;0;;0;;0;0
PSY2;2023;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;48;;;;;;;;;;;;;3112;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;0
PSY2;2023;760000190;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;31316;157;29;6;155;844;438;157;29;6;207;934;467;116530;14530;1697;46;3675;40288;21330;39250;1471;270;0;12;1588;685;299937;4367;651;0;170;9787;2945;1;5;1;46.9;1;96.75;1;89.02;1;28.06;0;0
PSY2;2023;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;5083;0;0;0;0;0;0;0;0;0;0;0;0;16197;0;0;0;0;0;0;2271;0;0;0;0;0;0;27113;0;0;0;0;0;0;0;;1;;0;;0;;0;;0;0
PSY2;2023;760026674;CLINIQUE OCEANE;750035578;692;;;;;;;;;;;;;30900;;;;;;;1617;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;760035147;CLINIQUE DES BOUCLES DE LA SEINE;760035139;581;;;;;;;;;;;;;34411;;;;;;;;;;;;;;;;;;;;;0;;1;16;1;16.5;0;;0;;0;0
PSY2;2023;760780288;HOPITAL PRIVE DE JOUR MGENASS;750005068;156;;;;;;;;;;;;;;;;;;;;8604;;;;;;;608;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;760781070;CENTRE PIERRE JANET CH LE HAVRE;760780726;14228;99;1;0;18;263;90;40;0;0;12;108;40;50380;6973;0;0;35;13737;3701;15382;475;96;0;0;742;40;110398;0;0;0;5466;0;0;1;;0;;1;50.43;0;;0;;0;0
PSY2;2023;760783563;INSTITUT DE JOUR ALFRED BINET;760919373;16;;;;;;;;;;;;;;;;;;;;2308;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;29;;;;;;;;;;;;;158;;;;;;;3834;;;;;;;;;;;;;;0;;1;2.34;1;5.74;0;;0;;0;0
PSY2;2023;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;1227;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;0;365;0;0;0;0;0;0;2015;0;0;0;0;0;0;1;;0;;1;;0;;0;;0;0
PSY2;2023;770000131;CH DE COULOMMIERS;770021145;2920;2;1;;;8;2;2;1;;;8;2;12717;245;107;;;902;8;1296;10;36;;;;;39658;2;;;;;;;;;;1;0.7;0;;0;;0;0
PSY2;2023;770000156;CH DE MELUN SITE SANTEPOLE;770110054;1113;93;1;;30;262;35;93;1;;30;262;35;18830;2641;88;;380;11080;957;786;;;;;;;;;;;;;;1;2;0;;1;9;0;;0;;0;0
PSY2;2023;770000172;CH DE PROVINS LEON BINET;770110070;1161;7;;;;70;2;13;;;;111;3;6369;140;;;;1471;9;1655;33;;;;98;;9946;178;;;;743;4;1;5;0;;0;;0;;0;;0;0
PSY2;2023;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;358;40;1;2;0;100;30;40;1;2;0;100;30;6681;1591;25;44;0;3244;936;3105;0;0;0;0;11;0;40875;349;17;41;0;430;31;1;;1;;1;;0;;0;;0;0
PSY2;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;3646;52;1;;10;135;16;52;1;;10;135;16;16522;3795;93;;109;6289;1261;6012;;;;;;;35144;2;0;;;;;;;1;1.43;1;53.87;0;;0;;0;0
PSY2;2023;770006138;CLINIQUE PSY PAYS DE SEINE INICEA;770020113;972;;;;;;;;;;;;;41087;;;;;;;12021;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;8630;111;1;;;204;12;111;1;;;204;12;27584;4362;;;;8247;560;15526;;1;;;;;72975;935;6;;;376;19;;;1;19.53;1;75.86;0;;0;;;0
PSY2;2023;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;475;;;;;;;;;;;;;5543;;;;;;;3306;;;;;;;2580;;;;;;;0;;0;;1;67.49;0;;0;;0;0
PSY2;2023;770310027;CLINIQUE PSYCHIATRIQ DE L ANGE GARDIEN;770000388;957;;;;;;;;;;;;;65735;;;;;;;880;;;;;;;;;;;;;;0;;1;0.1;0;;0;;0;;0;0
PSY2;2023;770510055;MAISON HOSPITALIERE CHANTEMERLE;750719270;329;;;;;;;;;;;;;17458;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;330;20;0;0;5;73;14;20;0;0;5;73;14;11445;694;;;173;2532;486;;;;;;;;;;;;;;;1;;0;;1;;0;;0;;0;0
PSY2;2023;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;144;;;;;;;;;;;;;1551;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;0
PSY2;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;;;;;;;;;;;;;;15084;1064;0;0;0;3474;198;2823;0;0;0;0;248;0;6368;11;0;0;0;82;0;1;6.41;0;;0;;0;;0;;0;0
PSY2;2023;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;434;44;;;3;165;18;44;;;3;165;18;6208;1231;0;0;51;3856;349;3768;74;0;0;0;382;93;110;0;0;0;0;3;0;0;;0;;0;;0;;;;0;0
PSY2;2023;780000402;CHS JEAN MARTIN CHARCOT;780024113;10762;144;12;4;17;358;131;104;16;2;12;321;125;13571;2303;555;35;140;12327;5268;21050;18;0;0;0;1;0;120385;808;39;2;2;281;42;1;10.76;1;;1;5.03;0;;1;;0;0
PSY2;2023;780000410;CHS THEOPHILE ROUSSEL;780140059;3876;36;2;3;7;149;34;36;2;3;7;149;34;15500;2420;213;141;52;6848;1812;8800;10;0;4;0;204;107;43487;69;2;0;4;379;32;1;1.2;1;3.3;1;47.09;0;;0;;0;0
PSY2;2023;780000428;CHI MEULAN (SITE DE BECHEVILLE);780002697;380;25;1;;2;70;20;17;1;;2;77;12;16453;1160;10;;10;2868;627;2838;;;;;;;14503;94;;;;154;1;1;;0;;0;;;;;;;
PSY2;2023;780020111;ARISSE;780020111;448;;;;;;;;;;;;;;;;;;;;;;;;;;;5491;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;780023909;HDJ CTRE AUBERGENVILLOIS PSY AMBUL;780025441;167;;;;;;;;;;;;;;;;;;;;8434;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;1193;9;0;4;3;86;34;9;;4;3;101;38;26330;691;;142;14;4941;2197;4804;143;;;;191;5;9306;53;;;;79;16;0;;1;;1;;0;;0;;0;0
PSY2;2023;780140042;CLINIQUE D YVELINES;780017455;1468;;;;;;;;;;;;;54086;;;;;;;2430;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;780140075;CENTRE POST CURE GILBERT RABY;750721391;359;;;;;;;;;;;;;12458;;;;;;;1102;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;780170049;HDJ POUR ENFANTS ASOIMEEP;780009528;31;;;;;;;;;;;;;3899;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;0;0
PSY2;2023;780170056;HDJ L ENVOL;780825097;34;;;;;;;;;;;;;;;;;;;;2782;;;;;;;4;;;;;;;0;;0;;1;7.5;0;;0;;0;0
PSY2;2023;780310025;CLINIQUE VILLA DES PAGES;920030269;344;;;;;;;;;;;;;12768;;;;;;;2756;;;;;;;;;;;;;;0;;0;;1;20;0;;0;;0;0
PSY2;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;5543;43;;;3;202;88;28;;;10;193;83;7934;906;;;13;2328;1365;1813;;;;;;;35117;34;;;;211;25;1;10.3;0;;1;26.83;0;;0;;0;0
PSY2;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;3389;22;1;2;1;161;14;36;1;2;1;342;42;35044;1392;363;2;7;8078;330;5933;7;;;;112;0;16467;4;;;;271;223;0;;1;53.9;1;36.05;0;;0;;0;0
