BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO
MCO;2023;750300592;CLINIQUE BLOMET;750000820;;;0;0;0;40;16790;2111;31;3103;;;0;0;0;40;16790;2111;31;3103;;0;;;3;33;7413;;0;;;33;7413;;;3
MCO;2023;750300667;MATERNITE SAINTE FELICITE;750000838;6;2019;191;4;1283;;;0;0;0;56;18980;2959;34;14911;62;20999;3150;38;16194;;0;;;2;;0;;0;;;;0;;;2
MCO;2023;750300741;CLINIQUE CHIRURGICALE VICTOR HUGO;750000861;;;0;0;0;8;2700;328;8;382;;;0;0;0;8;2700;328;8;382;4;2474;;;7;18;6201;;0;;;22;8675;;;7
MCO;2023;750300766;CLINIQUE BIZET;750056145;61;22265;2076;461;12065;59;21535;3230;262;6683;;;0;0;0;120;43800;5306;723;18748;2;15;;;4712;23;9911;;0;;;25;9926;;;4712
MCO;2023;750300774;CLINIQUE JOUVENET;750000895;;;0;0;0;75;24750;2267;2;8030;;;0;0;0;75;24750;2267;2;8030;;0;;;3;37;10345;;0;;;37;10345;;;3
MCO;2023;750300840;CLINIQUE DE LA MUETTE;750000903;0;0;0;0;0;29;9541;1641;14;2199;24;8760;1015;0;3819;53;18301;2656;14;6018;0;0;0;0;82;28;10068;0;16;0;0;28;10084;0;0;82
MCO;2023;750300857;CLINIQUE REMUSAT;750062218;;;0;0;0;15;3625;543;2;728;;;0;0;0;15;3625;543;2;728;;0;;;68;22;4438;;0;;;22;4438;;;68
MCO;2023;750300881;CLINIQUE CHIRURGICALE DU TROCADERO;750000937;;;0;0;0;34;11220;2340;231;3741;;;0;0;0;34;11220;2340;231;3741;;0;;;4;21;12432;;0;;;21;12432;;;4
MCO;2023;750300915;CLINIQUE INTERNATIONALE PARC MONCEAU;750065963;16;5000;401;1;6125;37;13044;2709;96;5380;0;0;0;0;0;53;18044;3110;97;11505;8;253;;;16738;23;7846;0;0;;;31;8099;;;16738
MCO;2023;750300931;CLINIQUE STE THERESE;750000978;6;2190;198;4;794;4;1460;9;9;0;26;9490;1057;0;4041;36;13140;1264;13;4835;;0;;;43;7;825;1;24;;;8;849;;;43
MCO;2023;750301137;CLINIQUE CHIRURG ALLERAY LABROUSTE;750071870;46;16790;2544;34;14489;20;7300;1235;0;2811;;;0;0;0;66;24090;3779;34;17300;5;2595;;;14;23;4279;;0;;;28;6874;;;14
MCO;2023;750301145;CLINIQUE DU MONT LOUIS;750001042;39;14235;2394;6;15227;51;16473;2744;341;5958;0;;0;0;0;90;30708;5138;347;21185;8;6944;;;36;42;8687;;0;;;50;15631;;;36
MCO;2023;750301160;CLINIQUE MAUSSINS NOLLET;750001067;5;1640;0;0;0;110;36080;2481;6;9349;0;0;0;0;0;115;37720;2481;6;9349;0;0;0;0;2;20;5660;0;0;;;20;5660;0;0;2
MCO;2023;750790164;CLINIQUE ROOSEVELT;750008310;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;2;112;;0;;;2;112;;;0
MCO;2023;750801441;HU PARIS CENTRE SITE BROCA APHP;750712184;50;18129;1304;9;17507;;;0;0;0;;;0;0;0;50;18129;1304;9;17507;17;3655;;;73;;0;;0;;;17;3655;;;73
MCO;2023;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;343;128199;19697;1920;115386;200;69804;8921;200;52677;12;4378;754;13;2491;555;202381;29372;2133;170554;71;15264;;;53146;18;4490;1;534;;;90;20288;;;53146
MCO;2023;750803454;HU ROBERT DEBRE APHP;750712184;196;72070;12419;1665;63148;34;12028;2719;455;7270;60;21320;3991;420;17779;290;105418;19129;2540;88197;52;8806;0;0;9086;15;3133;6;1024;0;0;73;12963;0;0;9086
MCO;2023;750831067;CENTRE DIAVERUM PARIS MONT LOUIS;690049846;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;16716;;0;;0;;;;0;;;16716
MCO;2023;760000018;CH DIEPPE;760780023;199;72635;11315;948;64206;47;17155;3138;313;12799;29;10585;1774;315;5788;275;100375;16227;1576;82793;36;3930;0;0;14593;8;3275;0;0;0;0;44;7205;0;0;14593
MCO;2023;760000042;CH EU;760780056;15;5475;661;55;5502;;;0;0;0;;;0;0;0;15;5475;661;55;5502;;0;;;5;;0;;0;;;;0;;;5
MCO;2023;760000059;CH NEUFCHATEL-EN-BRAY;760780064;0;1545;71;1;1272;;;0;0;0;;;0;0;0;0;1545;71;1;1272;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;106;47742;4289;1239;29616;;;0;0;0;;;0;0;0;106;47742;4289;1239;29616;5;3941;;;137;;0;;0;;;5;3941;;;137
MCO;2023;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;657;233702;49051;12258;224050;468;169125;17653;1147;102186;83;30295;6443;1825;21040;1208;433122;73147;15230;347276;88;21206;;;24176;73;12735;2;196;;;163;34137;;;24176
MCO;2023;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;99;34349;3162;218;29640;20;7300;829;63;4079;0;;0;0;0;119;41649;3991;281;33719;0;4742;0;0;74084;8;2737;0;0;;;8;7479;0;0;74084
MCO;2023;760000174;HL YVETOT;760780254;15;5475;319;3;3934;;;0;0;0;;;0;0;0;15;5475;319;3;3934;;0;;;23;;0;;0;;;;0;;;23
MCO;2023;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;12;4380;626;10;3103;6;2190;2663;21;8593;40;15695;2426;200;8889;58;22265;5715;231;20585;0;0;0;0;154;7;238;4;1364;0;0;11;1602;0;0;154
MCO;2023;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;20;7922;381;4;8309;;;0;0;0;;;0;0;0;20;7922;381;4;8309;10;2166;;;0;;0;;0;;;10;2166;;;0
MCO;2023;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;104;37960;6706;1709;34135;;;0;0;0;19;6935;1076;422;2352;123;44895;7782;2131;36487;;0;;;1021;;0;;0;;;;0;;;1021
MCO;2023;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;52;17700;3229;622;18344;6;2190;265;20;207;18;6588;437;48;2222;76;26478;3931;690;20773;8;1067;;;2475;;0;2;206;;;10;1273;;;2475
MCO;2023;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;185;65101;13809;2781;62159;56;20440;4211;326;16410;36;13140;2412;128;8960;277;98681;20432;3235;87529;17;3633;;;18296;20;2906;3;877;;;40;7416;;;18296
MCO;2023;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;120;48545;7736;1745;34387;94;34310;5226;443;14294;19;6935;791;31;3359;233;89790;13753;2219;52040;15;137;;;29171;50;15769;;7;;;65;15913;;;29171
MCO;2023;760025312;CLINIQUE MATHILDE ROUEN;760000315;24;8760;1380;19;9103;100;36500;5022;41;11770;59;21535;2470;0;10835;183;66795;8872;60;31708;24;7;;;7971;91;25023;1;99;;;116;25129;;;7971
MCO;2023;760027292;CLINIQUE MEGIVAL;760027300;20;7300;706;68;3524;90;32850;1242;7;2932;;;0;0;0;110;40150;1948;75;6456;5;232;;;1534;25;5197;;0;;;30;5429;;;1534
MCO;2023;760780205;CLINIQUE ST ANTOINE BOIS GUILLAUME;760000125;;;0;0;0;30;10260;1062;1;2576;;;0;0;0;30;10260;1062;1;2576;;0;;;0;31;3156;;0;;;31;3156;;;0
MCO;2023;760780510;CLINIQUE DU CEDRE;760000257;21;7665;1820;124;6838;133;48545;4865;20;14461;;;0;0;0;154;56210;6685;144;21299;5;85;;;2365;43;12720;;0;;;48;12805;;;2365
MCO;2023;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;74;25960;7449;1600;21849;76;26270;5125;81;13464;;;0;0;0;150;52230;12574;1681;35313;22;922;2;264;6392;45;14910;;0;;;67;15832;2;264;6392
MCO;2023;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;95;23;6406;0;0;0;0;24;6408;0;0;95
MCO;2023;760780783;CLINIQUE TOUS VENTS LILLEBONNE;760000406;10;912;38;0;129;10;342;413;11;649;;;0;0;0;20;1254;451;11;778;;0;;;53;16;2901;;0;;;16;2901;;;53
MCO;2023;760780791;CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE;760000414;20;7300;3091;1796;5893;37;11908;2478;18;5863;;;0;0;0;57;19208;5569;1814;11756;4;9;;;5173;47;4807;;0;;;51;4816;;;5173
MCO;2023;760780825;CLINIQUE DE L'ABBAYE FECAMP;760000430;;;0;0;0;24;8760;1192;90;3114;;;0;0;0;24;8760;1192;90;3114;;0;;;0;15;2540;;0;;;15;2540;;;0
MCO;2023;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;13;4745;353;15;3284;;;0;0;0;;;0;0;0;13;4745;353;15;3284;;0;;;8118;;0;;0;;;;0;;;8118
MCO;2023;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;20;7300;1030;3;4759;0;0;0;0;0;0;0;0;0;0;20;7300;1030;3;4759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2023;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;86;30240;3247;113;26076;;;0;0;0;;;0;0;0;86;30240;3247;113;26076;18;6425;;;14001;1;16;;0;;;19;6441;;;14001
MCO;2023;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;431;152289;24322;4903;130015;103;37595;6149;457;29075;53;19345;3763;395;15512;587;209229;34234;5755;174602;58;5146;3;411;26059;28;6033;4;147;;;90;11326;3;411;26059
MCO;2023;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;32;11680;2374;50;13319;132;48180;4540;163;16305;;;0;0;0;164;59860;6914;213;29624;4;1233;;;18468;49;12013;;0;;;53;13246;;;18468
MCO;2023;770000131;CH DE COULOMMIERS;770021145;144;51651;6247;758;44040;24;8450;1044;43;6737;15;5475;1003;55;3098;183;65576;8294;856;53875;10;1013;;;2395;10;1993;1;208;;;21;3214;;;2395
MCO;2023;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;134;48910;5904;451;39684;30;10950;2414;469;8127;26;9460;2674;518;8264;190;69320;10992;1438;56075;31;1168;;;5287;22;4186;3;52;;;56;5406;;;5287
MCO;2023;770000156;CH DE MELUN SITE SANTEPOLE;770110054;282;101940;14991;1876;88268;30;10950;1846;131;8095;69;25185;5044;682;18354;381;138075;21881;2689;114717;33;2494;;;17618;10;794;1;275;;;44;3563;;;17618
MCO;2023;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;105;38325;3974;328;33145;22;8030;1071;65;5764;15;5475;1152;234;3058;142;51830;6197;627;41967;12;157;;;1462;10;2047;1;2;;;23;2206;;;1462
MCO;2023;770000172;CH DE PROVINS LEON BINET;770110070;110;40150;6592;1690;35798;34;12410;1915;30;9452;14;5110;855;83;3038;158;57670;9362;1803;48288;8;193;1;64;2232;10;4670;1;112;;;19;4975;1;64;2232
MCO;2023;770000180;CH DE BRIE COMTE ROBERT;770110054;30;10950;377;3;6205;;;0;0;0;;;0;0;0;30;10950;377;3;6205;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;91;33215;3060;199;24375;;;0;0;0;;;0;0;0;91;33215;3060;199;24375;10;1249;;;237;;0;;0;;;10;1249;;;237
MCO;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;298;102153;12157;1203;83861;70;23584;3766;80;18848;48;17520;3620;58;15481;416;143257;19543;1341;118190;21;3561;;;21516;10;2940;1;1206;;;32;7707;;;21516
MCO;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;301;102897;21305;7243;92709;61;17849;3193;116;15415;47;17062;4735;229;15404;409;137808;29233;7588;123528;70;7591;;;7293;18;2107;1;1233;;;89;10931;;;7293
MCO;2023;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;99;36135;2578;29;24727;;;0;0;0;;;0;0;0;99;36135;2578;29;24727;15;5915;;;19766;;0;;0;;;15;5915;;;19766
MCO;2023;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;74;27010;3218;608;23742;36;13140;1616;26;6668;0;0;0;0;0;110;40150;4834;634;30410;0;0;0;0;2245;23;8251;0;0;0;0;23;8251;0;0;2245
MCO;2023;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;68;22372;2664;61;15709;38;11959;2036;23;6872;;;0;0;0;106;34331;4700;84;22581;5;1127;;;56;20;5675;;0;;;25;6802;;;56
MCO;2023;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;7;2555;46;0;432;52;18980;3657;188;11436;0;0;0;0;0;59;21535;3703;188;11868;;0;;;5388;51;15280;;0;;;51;15280;;;5388
MCO;2023;770790707;CLINIQUE DE TOURNAN;770000719;24;8760;1479;409;7439;31;13315;1296;13;3579;22;8030;464;9;1698;77;30105;3239;431;12716;0;11;;;12642;27;6657;0;89;;;27;6757;;;12642
MCO;2023;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;15;465;19;5;86;29;10585;1108;215;1708;0;0;0;0;0;44;11050;1127;220;1794;14;443;;;1282;20;9260;0;0;;;34;9703;;;1282
MCO;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;193;57012;9790;1617;61420;42;14236;1750;236;7464;36;12317;3617;624;11528;271;83565;15157;2477;80412;23;2414;;;7881;15;4012;0;0;;;38;6426;;;7881
MCO;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;60;21900;2443;132;17520;40;14600;1252;79;6733;15;5475;959;30;3567;115;41975;4654;241;27820;5;1191;;;311;7;1448;1;15;;;13;2654;;;311
MCO;2023;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;52;18980;1143;9;14244;;;0;0;0;;;0;0;0;52;18980;1143;9;14244;3;334;;;0;;0;;0;;;3;334;;;0
MCO;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;296;97757;12737;1112;80957;51;17328;3118;1005;11518;90;28970;6102;552;25387;437;144055;21957;2669;117862;21;3809;;;20862;10;825;4;1366;;;35;6000;;;20862
MCO;2023;780000329;CH DE RAMBOUILLET;780110052;123;45388;6404;646;38484;20;6327;1130;15;5298;24;8605;2134;106;7149;167;60320;9668;767;50931;19;4306;0;0;12559;10;1452;1;398;0;;30;6156;0;0;12559
MCO;2023;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;9;618;;;22520;15;1384;0;165;;;24;2167;;;22520
MCO;2023;780000345;CH DE VERSAILLES SITE RICHAUD;780110078;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;280;;;16;;0;;0;;;3;280;;;16
MCO;2023;780000378;CH LOCAL DE HOUDAN;780130027;15;5921;398;1;6039;;;0;0;0;;;0;0;0;15;5921;398;1;6039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2023;780000386;CH DE LA MAULDRE SITE SAINT LOUIS;780021788;30;4380;234;2;3213;;;0;0;0;;;0;0;0;30;4380;234;2;3213;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;780000428;CHI MEULAN (SITE DE BECHEVILLE);780002697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;497;0;0;0;;0;0;0;0;0;2;497;0;0;0
MCO;2023;780018727;CLINIQUE SAINT GERMAIN;780018719;16;5840;1101;3;5177;17;5729;875;31;1933;20;7300;598;5;2492;53;18869;2574;39;9602;0;0;0;0;14675;28;5336;0;0;;;28;5336;0;0;14675
MCO;2023;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;66;16540;1448;19;14357;0;0;0;0;0;0;0;0;0;0;66;16540;1448;19;14357;0;4;;;1;0;0;0;0;;;0;4;;;1
MCO;2023;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;37;13505;714;8;10138;;;0;0;0;;;0;0;0;37;13505;714;8;10138;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;2;730;10;0;93;;;0;0;0;;;0;0;0;2;730;10;0;93;;0;;;13396;;0;;0;;;;0;;;13396
MCO;2023;780150066;HOPITAL LA PORTE VERTE;780808614;123;44985;4647;44;41763;;;0;0;0;;;0;0;0;123;44985;4647;44;41763;5;726;;;1094;;0;;0;;;5;726;;;1094
MCO;2023;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;88;32120;3811;174;14528;;;0;0;0;;;0;0;0;88;32120;3811;174;14528;4;106;;;49;;0;;0;;;4;106;;;49
MCO;2023;780300125;CLINIQUE DE LA REGION MANTAISE;780000535;6;2052;486;1;2304;33;11286;1705;45;6493;;;0;0;0;39;13338;2191;46;8797;13;6018;;;14389;14;4041;;0;;;27;10059;;;14389
MCO;2023;780300208;CLINIQUE SAINT LOUIS;780000576;20;5875;704;0;1378;32;10120;1593;14;4628;;;0;0;0;52;15995;2297;14;6006;5;535;;;98;41;9496;;0;;;46;10031;;;98
MCO;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;25;9125;1176;181;3109;86;31390;4809;56;15746;17;6205;854;13;3284;128;46720;6839;250;22139;;3;;;1319;33;14814;;0;;;33;14817;;;1319
MCO;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;61;20335;4196;1531;15117;79;26884;3334;26;13392;29;10284;1146;25;4892;169;57503;8676;1582;33401;;0;;;26;41;15026;;0;;;41;15026;;;26
MCO;2023;780300414;CH PRIVE DE L EUROPE;780000675;71;25915;2253;98;21018;32;11680;2768;86;9752;;;0;0;0;103;37595;5021;184;30770;4;17;;;20214;45;14290;;0;;;49;14307;;;20214
MCO;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;38;13870;3505;351;17403;60;21900;4147;109;15654;19;6935;885;107;3335;117;42705;8537;567;36392;1;18;;;21034;60;20633;;0;;;61;20651;;;21034
MCO;2023;780300455;CH PRIVE DU MONTGARDE;780000717;23;8395;714;42;6270;29;10585;988;53;2783;;;0;0;0;52;18980;1702;95;9053;4;1612;;;162;29;10461;;0;;;33;12073;;;162
MCO;2023;780630026;CENTRE PEDIATRIQUE DES COTES;750803900;1;365;26;0;175;;;0;0;0;;;0;0;0;1;365;26;0;175;8;1388;;;0;;0;;0;;;8;1388;;;0
MCO;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;368;120707;19166;3049;94636;82;28871;3944;172;16023;51;18336;3700;97;14097;501;167914;26810;3318;124756;22;4909;4;540;12218;16;3724;3;1012;0;0;41;9645;4;540;12218
MCO;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;353;115696;22079;4790;103624;94;30698;4055;111;22417;47;17155;2624;223;9601;494;163549;28758;5124;135642;51;3362;;;47314;19;4757;3;499;;;73;8618;;;47314
MCO;2023;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;20;7300;391;2;5598;;;0;0;0;;;0;0;0;20;7300;391;2;5598;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;790019491;12;4380;181;0;4160;;;0;0;0;;;0;0;0;12;4380;181;0;4160;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;790003537;SITE HOSPITALIER DE THOUARS;790006654;6;2190;204;0;1379;;;0;0;0;;;0;0;0;6;2190;204;0;1379;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;43;15695;3575;1181;11145;51;18615;3496;171;10090;0;0;0;0;0;94;34310;7071;1352;21235;4;1004;;;331;30;7998;;0;;;34;9002;;;331
MCO;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;114;41466;8214;2466;43380;40;14151;2523;62;10710;16;5840;796;8;3325;170;61457;11533;2536;57415;9;1771;;;1992;10;2182;1;323;;;20;4276;;;1992
MCO;2023;800000143;CH ABBEVILLE;800000028;237;86505;11655;597;76068;47;17155;3091;277;13850;25;9125;1454;223;4720;309;112785;16200;1097;94638;28;2288;;;5488;13;2448;1;61;;;42;4797;;;5488
MCO;2023;800000184;CH ALBERT;800000036;20;7300;674;32;5263;;;0;0;0;;;0;0;0;20;7300;674;32;5263;;0;;;33;;0;;0;;;;0;;;33
MCO;2023;800000192;CHU AMIENS NORD;800000044;0;2877;357;4;3497;;;0;0;0;;;0;0;0;0;2877;357;4;3497;0;480;;;267;;0;;0;;;0;480;;;267
MCO;2023;800000200;CH CORBIE;800000051;18;6570;651;51;5940;;;0;0;0;;;0;0;0;18;6570;651;51;5940;1;203;;;90;;0;;0;;;1;203;;;90
MCO;2023;800000226;CH DOULLENS;800000069;48;17520;2697;260;14250;;;0;0;0;;;0;0;0;48;17520;2697;260;14250;10;1993;;;1443;;0;;0;;;10;1993;;;1443
MCO;2023;800000275;CH HAM;800000077;28;10220;591;20;6285;0;0;0;0;0;0;0;0;0;0;28;10220;591;20;6285;5;554;0;0;0;0;0;0;0;0;0;5;554;0;0;0
MCO;2023;800000390;CH CHIMR MONTDIDIER;800000085;35;12775;2097;491;11713;0;0;0;0;0;0;0;0;0;0;35;12775;2097;491;11713;0;0;0;0;322;0;0;0;0;0;0;0;0;0;0;322
MCO;2023;800000432;CH PÉRONNE;800000093;33;12045;2787;343;12678;15;5475;560;24;2821;15;5475;218;48;536;63;22995;3565;415;16035;6;318;;;272;3;703;1;128;;;10;1149;;;272
MCO;2023;800000440;CH CHIMR ROYE;800000085;10;3650;218;0;2457;0;0;0;0;0;0;0;0;0;0;10;3650;218;0;2457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2023;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;24;8760;316;0;6082;;;0;0;0;;;0;0;0;24;8760;316;0;6082;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;800000614;CHU AMIENS SAINT VICTOR;800000044;17;6205;325;8;5359;;;0;0;0;;;0;0;0;17;6205;325;8;5359;3;240;;;48;;0;;0;;;3;240;;;48
MCO;2023;800002503;SA SAINTE-ISABELLE;800001141;6;2190;258;7;1094;72;18720;1972;43;4243;0;;0;0;0;78;20910;2230;50;5337;0;0;;;19893;39;7391;0;0;;;39;7391;;;19893
MCO;2023;800006124;CHU AMIENS SUD;800000044;667;235745;31972;2597;192870;308;108442;17641;1383;77353;64;23212;5720;1463;18757;1039;367399;55333;5443;288980;75;12977;;;68005;33;5695;4;2343;;;112;21015;;;68005
MCO;2023;800009466;POLYCLINIQUE DE PICARDIE;800002982;;;684;5;4176;167;60955;2997;194;8229;;;0;0;0;167;60955;3681;199;12405;;0;;;22;17;11307;;0;;;17;11307;;;22
MCO;2023;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;64;23360;3715;11;23906;97;35405;5404;146;17255;61;22265;3389;34;13119;222;81030;12508;191;54280;15;2330;6;853;1048;52;14725;5;56;;;72;17111;6;853;1048
MCO;2023;800013179;CLINIQUE DE L'EUROPE;800013138;38;13870;2234;108;7303;;;0;0;0;;;0;0;0;38;13870;2234;108;7303;4;3595;;;13519;;0;;0;;;4;3595;;;13519
MCO;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;49;17885;5294;1549;10138;;;0;0;0;;;0;0;0;49;17885;5294;1549;10138;8;726;;;47;;0;;0;;;8;726;;;47
MCO;2023;800017253;CHU AMIENS IOP;800000044;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;10;3729;;0;;;10;3729;;;0
MCO;2023;800018491;IOP SOPP AMIENS;800018483;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;29;5508;;0;;;29;5508;;;0
MCO;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;145;52925;9044;991;39144;41;14965;2171;0;8107;5;1825;268;130;378;191;69715;11483;1121;47629;9;7087;;;33297;10;3197;1;8;;;20;10292;;;33297
MCO;2023;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;29;10614;616;8;7042;0;0;0;0;0;0;0;0;0;0;29;10614;616;8;7042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2023;810000505;CH ALBI;810000331;159;57280;8224;955;40171;50;17830;2902;83;14845;23;8760;1757;284;5980;232;83870;12883;1322;60996;8;939;;;9231;8;3114;1;77;;;17;4130;;;9231
MCO;2023;810000513;CH GAILLAC;810000349;30;10950;580;3;9332;;;0;0;0;;;0;0;0;30;10950;580;3;9332;;0;;;39;;0;;0;;;;0;;;39
MCO;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;207;75555;11004;1321;64823;78;28470;4405;229;19999;28;10220;1872;467;5909;313;114245;17281;2017;90731;16;1223;;;4940;19;4763;;0;;;35;5986;;;4940
MCO;2023;810000539;CH GRAULHET;810000398;18;6570;261;6;4806;;;0;0;0;;;0;0;0;18;6570;261;6;4806;;0;;;9;;0;;0;;;;0;;;9
MCO;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;37;13505;1631;82;9433;0;0;0;0;0;17;6205;1083;207;3211;54;19710;2714;289;12644;2;530;0;0;185;5;1330;0;0;0;0;7;1860;0;0;185
MCO;2023;810101170;CL TOULOUSE LAUTREC ALBI;810101162;6;2190;363;2;1734;66;24090;3419;115;8906;0;0;0;0;0;72;26280;3782;117;10640;0;0;0;0;514;39;7908;0;0;0;0;39;7908;0;0;514
MCO;2023;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;42;15330;2865;771;10991;107;39055;3238;124;11310;;;0;0;0;149;54385;6103;895;22301;3;222;;;1504;16;6866;;0;;;19;7088;;;1504
MCO;2023;820000032;CH MONTAUBAN;820000016;178;57073;10163;1510;49893;40;13112;2210;82;10925;21;7665;1634;296;5226;239;77850;14007;1888;66044;20;1277;0;0;6228;8;2117;0;0;0;0;28;3394;0;0;6228
MCO;2023;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;16;5840;2079;110;10558;51;18615;725;138;1891;15;5475;887;31;2966;82;29930;3691;279;15415;14;3815;;;716;9;2370;1;384;;;24;6569;;;716
MCO;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;97;34659;5814;407;28138;72;26280;4597;326;17077;0;0;0;0;0;169;60939;10411;733;45215;15;4215;;;26932;23;5319;0;0;;;38;9534;;;26932
MCO;2023;820000065;CL DU DR HONORE CAVE MONTAUBAN;820000156;;;0;0;0;33;12045;547;11;729;;;0;0;0;33;12045;547;11;729;;0;;;0;3;11047;;0;;;3;11047;;;0
MCO;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;42;15330;1361;181;9571;24;8760;675;119;4085;0;0;0;0;0;66;24090;2036;300;13656;1;348;0;0;166;1;315;0;0;0;0;2;663;0;0;166
