BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACT;ACTINT
IMAGES;2023;770000131;CH DE COULOMMIERS;770021145;SCAN;1;1;2184;;8072;;10256;0
IMAGES;2023;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;IRM;1;1;467;;;4772;5239;
IMAGES;2023;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;MAMM;1;1;;;;1460;1460;
IMAGES;2023;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;RADIO;3;3;4177;;;20686;24863;
IMAGES;2023;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;SCAN;1;1;1608;;;6508;8116;
IMAGES;2023;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;IRM;1;1;181;;;2178;2359;
IMAGES;2023;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;MAMM;1;1;;;;462;462;
IMAGES;2023;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;RADIO;4;4;3015;;;8376;11391;
IMAGES;2023;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;SCAN;1;1;1801;;;3035;4836;
IMAGES;2023;770000172;CH DE PROVINS LEON BINET;770110070;IRM;2;2;447;;;10868;11315;
IMAGES;2023;770000172;CH DE PROVINS LEON BINET;770110070;RADIO;2;2;4961;;;17909;22870;
IMAGES;2023;770000172;CH DE PROVINS LEON BINET;770110070;SCAN;2;2;4019;;;16183;20202;
IMAGES;2023;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;IRM;1;;;;;;;
IMAGES;2023;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;MAMM;1;1;;;;1120;1120;
IMAGES;2023;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;RADIO;3;3;1605;;;14732;16337;
IMAGES;2023;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;SCAN;1;1;1220;;;3467;4687;
IMAGES;2023;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;RADIO;1;1;1254;;;;1254;0
IMAGES;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;IRM;2;2;1926;;;6391;8317;0
IMAGES;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;MAMM;1;1;;;;336;336;
IMAGES;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;RADIO;7;7;8804;;;36826;45630;1
IMAGES;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;SCAN;2;2;5707;;;15649;21356;1
IMAGES;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;TOMO;;;;;;;;1
IMAGES;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;dtIRM2;1;1;3277;;;3277;6554;0
IMAGES;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;IRM;1;1;1066;;;3330;4396;0
IMAGES;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;MAMM;1;1;;;;6;6;
IMAGES;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;RADIO;3;3;9190;;;22486;31676;0
IMAGES;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;SCAN;2;2;4557;;;16892;21449;1
IMAGES;2023;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;IRM;1;0;;;;;;
IMAGES;2023;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;MAMM;1;0;;;;;;
IMAGES;2023;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;RADIO;1;0;;;;;;
IMAGES;2023;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;SCAN;1;1;1319;0;0;7337;8656;0
IMAGES;2023;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;IRM;1;1;255;0;0;6101;6356;0
IMAGES;2023;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;RADIO;2;2;3162;;;44262;47424;1
IMAGES;2023;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;SCAN;1;1;2136;0;0;18839;20975;1
IMAGES;2023;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;VASC;2;2;2183;;;;2183;1
IMAGES;2023;770300259;CLINIQUE LES TROIS SOLEILS;770000347;RADIO;1;1;739;;;;739;
IMAGES;2023;770790707;CLINIQUE DE TOURNAN;770000719;IRM;2;0;;;;;;
IMAGES;2023;770790707;CLINIQUE DE TOURNAN;770000719;MAMM;1;0;;;;;;
IMAGES;2023;770790707;CLINIQUE DE TOURNAN;770000719;RADIO;3;0;;;;;;
IMAGES;2023;770790707;CLINIQUE DE TOURNAN;770000719;SCAN;1;0;;;;;;
IMAGES;2023;770803989;CTRE READAPTATION CARDIAQUE DE LA BRIE;770000925;RADIO;1;1;618;;;;618;0
IMAGES;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;IRM;1;1;1376;;;1372;2748;0
IMAGES;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;MAMM;1;1;;;;926;926;
IMAGES;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;RADIO;3;3;7292;;;22351;29643;0
IMAGES;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;SCAN;1;1;2987;;;5436;8423;1
IMAGES;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;MAMM;1;1;;;;264;264;
IMAGES;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;RADIO;3;1;3758;;;16268;20026;
IMAGES;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;SCAN;1;1;1453;;;5656;7109;
IMAGES;2023;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;IRM;1;1;137;6;;995;1138;0
IMAGES;2023;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;RADIO;1;1;656;298;;91;1045;0
IMAGES;2023;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;SCAN;1;1;420;22;;878;1320;1
IMAGES;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;IRM;2;1;1135;;;5767;6902;
IMAGES;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;RADIO;3;3;8260;;;24944;33204;
IMAGES;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;SCAN;2;1;4566;;;11962;16528;
IMAGES;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;VASC;2;2;708;;;283;991;
IMAGES;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;dtIRM2;1;1;484;;;2534;3018;
IMAGES;2023;780000329;CH DE RAMBOUILLET;780110052;IRM;1;1;381;1;;4792;5174;0
IMAGES;2023;780000329;CH DE RAMBOUILLET;780110052;RADIO;2;2;2846;9;;19429;22284;
IMAGES;2023;780000329;CH DE RAMBOUILLET;780110052;SCAN;2;2;2238;4;;10194;12436;0
IMAGES;2023;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;IRM;1;1;40;;;1856;1896;
IMAGES;2023;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;MAMM;1;1;;;;693;693;
IMAGES;2023;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;RADIO;3;3;45;;;1878;1923;
IMAGES;2023;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;SCAN;1;1;2;;;3961;3963;
IMAGES;2023;780000352;HOPITAL DU VESINET CENTRE;780110094;RADIO;2;2;901;;;803;1704;
IMAGES;2023;780000386;CH DE LA MAULDRE SITE SAINT LOUIS;780021788;RADIO;1;1;180;130;;;310;
IMAGES;2023;780001657;HOPITAL PEDIATRIE REEDUCATION BULLION;780530010;RADIO;1;1;0;0;0;0;0;
IMAGES;2023;780018727;CLINIQUE SAINT GERMAIN;780018719;MAMM;1;0;;;;;;
IMAGES;2023;780018727;CLINIQUE SAINT GERMAIN;780018719;RADIO;2;0;;;;;;
IMAGES;2023;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;RADIO;1;1;598;;;;598;0
IMAGES;2023;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;RADIO;1;1;565;;;;565;0
IMAGES;2023;780150066;HOPITAL LA PORTE VERTE;780808614;IRM;2;2;811;;;;811;0
IMAGES;2023;780150066;HOPITAL LA PORTE VERTE;780808614;RADIO;1;1;2281;;;;2281;0
IMAGES;2023;780150066;HOPITAL LA PORTE VERTE;780808614;SCAN;1;1;3459;;;;3459;0
IMAGES;2023;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;IRM;1;1;155;0;53;3948;4156;0
IMAGES;2023;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;RADIO;1;1;2414;;;;2414;0
IMAGES;2023;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;SCAN;1;1;520;0;42;5011;5573;0
IMAGES;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;IRM;2;;;;;;;
IMAGES;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;MAMM;1;;;;;;;
IMAGES;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;RADIO;2;;;;;;;
IMAGES;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;SCAN;1;;;;;;;
IMAGES;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;dtIRM1;1;;;;;;;
IMAGES;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;CAM;2;2;27;;;4520;4547;0
IMAGES;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;IRM;1;1;149;;;7272;7421;0
IMAGES;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;MAMM;1;0;;;;;;
IMAGES;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;SCAN;1;1;2567;;;10270;12837;0
IMAGES;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;VASC;2;0;;;;;;
IMAGES;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;IRM;2;2;77;;;16459;16536;0
IMAGES;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;MAMM;1;;;;;;;
IMAGES;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;RADIO;3;;;;;;;0
IMAGES;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;SCAN;2;2;665;;;13348;14013;0
IMAGES;2023;780300455;CH PRIVE DU MONTGARDE;780000717;IRM;1;1;18;;;9931;9949;0
IMAGES;2023;780300455;CH PRIVE DU MONTGARDE;780000717;MAMM;1;1;;;;1562;1562;
IMAGES;2023;780300455;CH PRIVE DU MONTGARDE;780000717;RADIO;2;2;2779;;;26999;29778;0
IMAGES;2023;780300455;CH PRIVE DU MONTGARDE;780000717;SCAN;1;1;299;;;12550;12849;0
IMAGES;2023;780630026;CENTRE PEDIATRIQUE DES COTES;750803900;RADIO;1;1;149;;;;149;
IMAGES;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;CAM;2;2;235;;;2908;3143;0
IMAGES;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;IRM;2;2;4802;;;4615;9417;0
IMAGES;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;MAMM;1;1;;;;;;
IMAGES;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;RADIO;10;10;;;;;;1
IMAGES;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;SCAN;2;2;23295;;;12544;35839;1
IMAGES;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;TOMO;1;1;377;;;2766;3143;0
IMAGES;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;VASC;2;2;;;;;;
IMAGES;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;dtIRM2;1;1;2198;;;2528;4726;0
IMAGES;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;IRM;3;2;1228;;5386;11719;18333;1
IMAGES;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;MAMM;1;1;;;;2238;2238;
IMAGES;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;RADIO;6;6;21640;;;35548;57188;1
IMAGES;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;SCAN;3;2;14112;;2793;18626;35531;1
IMAGES;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;VASC;2;2;2273;;;;2273;1
IMAGES;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;dtIRM2;1;1;130;;3303;3028;6461;0
IMAGES;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;IRM;3;;;;;;;1
IMAGES;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;SCAN;2;;;;;;;1
IMAGES;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;IRM;1;1;535;40;;5149;5724;0
IMAGES;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;MAMM;1;1;;;;1033;1033;
IMAGES;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;RADIO;3;3;7682;83;2;23556;31323;0
IMAGES;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;SCAN;2;2;6427;49;7;7930;14413;0
IMAGES;2023;800000143;CH ABBEVILLE;800000028;IRM;2;2;868;;;4976;5844;
IMAGES;2023;800000143;CH ABBEVILLE;800000028;LITHO;1;1;275;;;;275;
IMAGES;2023;800000143;CH ABBEVILLE;800000028;MAMM;1;1;;;;478;478;
IMAGES;2023;800000143;CH ABBEVILLE;800000028;RADIO;6;6;12919;;;22173;35092;
IMAGES;2023;800000143;CH ABBEVILLE;800000028;SCAN;1;1;6334;;;8439;14773;
IMAGES;2023;800000143;CH ABBEVILLE;800000028;dtIRM2;1;1;156;;;2615;2771;
IMAGES;2023;800000184;CH ALBERT;800000036;RADIO;2;2;226;;;1635;1861;
IMAGES;2023;800000200;CH CORBIE;800000051;RADIO;2;2;731;;;6007;6738;
IMAGES;2023;800000226;CH DOULLENS;800000069;RADIO;1;1;418;;;8224;8642;
IMAGES;2023;800000226;CH DOULLENS;800000069;SCAN;1;1;780;;;5708;6488;
IMAGES;2023;800000275;CH HAM;800000077;RADIO;1;1;625;0;0;2809;3434;
IMAGES;2023;800000390;CH CHIMR MONTDIDIER;800000085;RADIO;1;1;374;9;0;11821;12204;0
IMAGES;2023;800000390;CH CHIMR MONTDIDIER;800000085;SCAN;1;1;455;2;0;7545;8002;0
IMAGES;2023;800000432;CH PÉRONNE;800000093;MAMM;1;1;;;;1165;1165;
IMAGES;2023;800000432;CH PÉRONNE;800000093;RADIO;2;2;2363;45;1;19336;21745;0
IMAGES;2023;800000432;CH PÉRONNE;800000093;SCAN;1;1;949;29;4;12326;13308;
IMAGES;2023;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;RADIO;1;1;511;304;;85;900;
IMAGES;2023;800006124;CHU AMIENS SUD;800000044;CAM;3;3;893;;;4690;5583;0
IMAGES;2023;800006124;CHU AMIENS SUD;800000044;IRM;4;4;4488;;138;15835;20461;1
IMAGES;2023;800006124;CHU AMIENS SUD;800000044;LITHO;1;1;265;;;;265;1
IMAGES;2023;800006124;CHU AMIENS SUD;800000044;MAMM;2;2;;;;3689;3689;
IMAGES;2023;800006124;CHU AMIENS SUD;800000044;RADIO;12;12;33559;;49;71276;104884;1
IMAGES;2023;800006124;CHU AMIENS SUD;800000044;SCAN;5;5;21802;;122;36693;58617;1
IMAGES;2023;800006124;CHU AMIENS SUD;800000044;TOMO;2;2;379;;;3547;3926;0
IMAGES;2023;800006124;CHU AMIENS SUD;800000044;VASC;5;5;6466;;2;475;6943;1
IMAGES;2023;800006124;CHU AMIENS SUD;800000044;dtIRM2;2;2;1559;;21;8257;9837;1
IMAGES;2023;800009466;POLYCLINIQUE DE PICARDIE;800002982;LITHO;1;1;114;;;;114;1
IMAGES;2023;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;LITHO;1;;;;;;;1
IMAGES;2023;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;MAMM;1;;;;;;;
IMAGES;2023;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;RADIO;5;1;2701;;;;2701;1
IMAGES;2023;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;VASC;1;1;1;;;;1;1
IMAGES;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;RADIO;2;2;463;;;23382;23845;0
IMAGES;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;VASC;2;2;2633;;;;2633;
IMAGES;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;IRM;1;;;;;;;
IMAGES;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;SCAN;1;1;7915;;;8356;16271;0
IMAGES;2023;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;MAMM;1;1;;;;988;988;
IMAGES;2023;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;RADIO;1;1;1131;;;;1131;1
IMAGES;2023;810000505;CH ALBI;810000331;CAM;2;2;172;;;5716;5888;0
IMAGES;2023;810000505;CH ALBI;810000331;IRM;2;2;385;;;2586;2971;0
IMAGES;2023;810000505;CH ALBI;810000331;MAMM;1;1;;;;602;602;
IMAGES;2023;810000505;CH ALBI;810000331;RADIO;3;3;10310;;;27928;38238;1
IMAGES;2023;810000505;CH ALBI;810000331;SCAN;1;1;7533;;;9116;16649;0
IMAGES;2023;810000505;CH ALBI;810000331;TOMO;1;1;105;;;3021;3126;1
IMAGES;2023;810000513;CH GAILLAC;810000349;RADIO;1;1;449;;;1484;1933;
IMAGES;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;IRM;2;2;8938;;;3714;12652;
IMAGES;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;RADIO;5;5;12350;61;301;26055;38767;
IMAGES;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;SCAN;2;1;8264;24;191;8739;17218;
IMAGES;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;MAMM;1;1;;;;1592;1592;
IMAGES;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;RADIO;2;2;377;39;47;13674;14137;0
IMAGES;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;SCAN;1;1;415;6;11;6107;6539;0
IMAGES;2023;810101170;CL TOULOUSE LAUTREC ALBI;810101162;LITHO;1;1;18;;;;18;0
IMAGES;2023;810101170;CL TOULOUSE LAUTREC ALBI;810101162;MAMM;1;0;;;;;;
IMAGES;2023;810101170;CL TOULOUSE LAUTREC ALBI;810101162;RADIO;2;0;;;;;;
IMAGES;2023;810101170;CL TOULOUSE LAUTREC ALBI;810101162;SCAN;1;0;;;;;;
IMAGES;2023;820000032;CH MONTAUBAN;820000016;IRM;2;1;1182;89;;6263;7534;0
IMAGES;2023;820000032;CH MONTAUBAN;820000016;MAMM;1;1;;;;1388;1388;
IMAGES;2023;820000032;CH MONTAUBAN;820000016;RADIO;3;3;11977;656;;26688;39321;1
IMAGES;2023;820000032;CH MONTAUBAN;820000016;SCAN;1;1;6631;282;;8209;15122;1
IMAGES;2023;820000032;CH MONTAUBAN;820000016;dtIRM1;1;0;;;;;;0
IMAGES;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;CAM;2;;;;;;;
IMAGES;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;IRM;2;;;;;;;
IMAGES;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;MAMM;1;;;;;;;
IMAGES;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;RADIO;2;;;;;;;
IMAGES;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;SCAN;2;;;;;;;
IMAGES;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;VASC;2;2;3176;;;;3176;1
IMAGES;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;dtIRM2;1;;;;;;;
IMAGES;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;MAMM;1;1;;;;1494;1494;
IMAGES;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;RADIO;2;2;1780;;;16681;18461;0
IMAGES;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;SCAN;1;1;1799;;;5735;7534;0
IMAGES;2023;820002350;CTRE MIDI GASCOGNE BEAUMONT DE LOMAGNE;820000578;RADIO;1;1;1191;;7;;1198;0
IMAGES;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;IRM;1;1;30;;;1816;1846;0
IMAGES;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;RADIO;2;2;1223;;;15748;16971;0
IMAGES;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;SCAN;1;1;1907;;;13796;15703;0
IMAGES;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;dtIRM2;1;1;30;;;1816;1846;0
IMAGES;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;IRM;1;1;852;3;1;2421;3277;0
IMAGES;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;RADIO;3;3;6380;84;8;14018;20490;1
IMAGES;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;SCAN;1;1;3428;47;0;5856;9331;1
IMAGES;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;IRM;1;1;395;12;152;10618;11177;0
IMAGES;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;MAMM;1;1;;;;2174;2174;
IMAGES;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;RADIO;2;2;2552;89;0;17870;20511;1
IMAGES;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;SCAN;1;1;1656;189;0;13899;15744;0
IMAGES;2023;830000303;HOPITAL LEON BERARD;830100541;RADIO;1;1;3039;;163;;3202;0
IMAGES;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;CAM;2;2;889;6;;6187;7082;0
IMAGES;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;IRM;1;1;992;14;;13969;14975;0
IMAGES;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;LITHO;1;1;;;;;;0
IMAGES;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;MAMM;1;1;;;;2;2;
IMAGES;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;RADIO;3;3;4405;62;;21401;25868;0
IMAGES;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;SCAN;2;2;5583;110;;34634;40327;0
IMAGES;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;VASC;1;1;2539;;;;2539;0
IMAGES;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;dtIRM2;1;1;992;14;;13969;14975;0
IMAGES;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;IRM;1;;;;;;;
IMAGES;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;RADIO;2;;;;;;;
IMAGES;2023;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;SCAN;1;;;;;;;
IMAGES;2023;830000345;CHITS CH SAINTE MUSSE;830100616;CAM;3;3;499;64;;8993;9556;0
IMAGES;2023;830000345;CHITS CH SAINTE MUSSE;830100616;IRM;2;2;1724;483;;9380;11587;
IMAGES;2023;830000345;CHITS CH SAINTE MUSSE;830100616;MAMM;1;1;;;;1478;1478;
IMAGES;2023;830000345;CHITS CH SAINTE MUSSE;830100616;RADIO;4;4;22119;96;;27042;49257;
IMAGES;2023;830000345;CHITS CH SAINTE MUSSE;830100616;SCAN;3;3;15103;46;;11936;27085;
IMAGES;2023;830000345;CHITS CH SAINTE MUSSE;830100616;TOMO;2;2;68;6;;6622;6696;0
IMAGES;2023;830000345;CHITS CH SAINTE MUSSE;830100616;VASC;3;3;4173;37;;59;4269;
IMAGES;2023;830016556;CLINIQUE LES ESPERELS;830000451;RADIO;1;;;;;;;
IMAGES;2023;830100012;APHP HOPITAL SAN SALVADOUR;750712184;RADIO;1;1;379;153;236;113;881;
IMAGES;2023;830100251;CLINIQUE DU CAP D'OR;830000063;IRM;2;2;77;4;1;10064;10146;0
IMAGES;2023;830100251;CLINIQUE DU CAP D'OR;830000063;MAMM;1;;;;;;;
IMAGES;2023;830100251;CLINIQUE DU CAP D'OR;830000063;RADIO;1;;;;;;;0
IMAGES;2023;830100251;CLINIQUE DU CAP D'OR;830000063;SCAN;1;1;1092;1;1;12236;13330;1
IMAGES;2023;830100251;CLINIQUE DU CAP D'OR;830000063;dtIRM2;1;1;84;4;1;10209;10298;0
IMAGES;2023;830100319;POLYCLINIQUE LES FLEURS;830020855;IRM;2;2;238;6;1;14920;15165;0
IMAGES;2023;830100319;POLYCLINIQUE LES FLEURS;830020855;RADIO;1;0;0;0;0;0;0;1
IMAGES;2023;830100319;POLYCLINIQUE LES FLEURS;830020855;SCAN;2;2;2095;5;;20602;22702;1
IMAGES;2023;830100319;POLYCLINIQUE LES FLEURS;830020855;VASC;6;;;;;;;
IMAGES;2023;830100319;POLYCLINIQUE LES FLEURS;830020855;dtIRM2;1;1;26;;1;4523;4550;0
IMAGES;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;LITHO;1;;;;;;;
IMAGES;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;RADIO;1;;;;;;;
IMAGES;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;SCAN;1;;;;;;;
IMAGES;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;VASC;1;;;;;;;
IMAGES;2023;830100459;CLINIQUE SAINT MICHEL;830000212;RADIO;1;;;;;;;1
IMAGES;2023;830100459;CLINIQUE SAINT MICHEL;830000212;SCAN;1;1;712;;;12191;12903;1
IMAGES;2023;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;MAMM;1;;;;;;;
IMAGES;2023;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;RADIO;2;0;2850;;;;2850;0
IMAGES;2023;830100558;HOPITAL RENEE SABRAN HYERES;690781810;RADIO;2;2;3435;0;0;15337;18772;0
IMAGES;2023;830100574;HIA SAINTE ANNE;750821092;CAM;2;2;119;0;0;3911;4030;0
IMAGES;2023;830100574;HIA SAINTE ANNE;750821092;IRM;2;2;1373;0;0;6621;7994;0
IMAGES;2023;830100574;HIA SAINTE ANNE;750821092;RADIO;4;4;13458;0;0;23958;37416;1
IMAGES;2023;830100574;HIA SAINTE ANNE;750821092;SCAN;2;2;5874;0;0;13471;19345;1
IMAGES;2023;830100574;HIA SAINTE ANNE;750821092;TOMO;1;1;323;0;0;3532;3855;0
IMAGES;2023;830100574;HIA SAINTE ANNE;750821092;VASC;3;3;4199;0;0;685;4884;1
IMAGES;2023;830100574;HIA SAINTE ANNE;750821092;dtIRM2;1;1;1067;0;0;4545;5612;0
IMAGES;2023;830100608;CHITS CH GEORGE SAND;830100616;RADIO;2;2;4120;18;;9597;13735;
IMAGES;2023;830100608;CHITS CH GEORGE SAND;830100616;SCAN;1;1;5627;149;;4167;9943;
IMAGES;2023;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;RADIO;1;1;977;;;;977;
