BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;JOUHP;EMSSR
SSR;2023;730780681;CRF SAINT ALBAN;750721334;SSR_A;;92;33580;20;543;27918;4304;
SSR;2023;730780681;CRF SAINT ALBAN;750721334;SSR_A50;1;32;;;;9294;0;
SSR;2023;730780681;CRF SAINT ALBAN;750721334;SSR_A51;1;32;;10;;8752;1591;
SSR;2023;730780681;CRF SAINT ALBAN;750721334;SSR_A52;1;28;;10;;9872;2713;
SSR;2023;730780681;CRF SAINT ALBAN;750721334;SSR_TOT;;92;33580;20;543;27918;4304;1
SSR;2023;730780988;CLINIQUE GUSTAV ZANDER;730002698;SSR_A;;60;21900;120;590;21218;24063;
SSR;2023;730780988;CLINIQUE GUSTAV ZANDER;730002698;SSR_A50;1;;;;;0;0;
SSR;2023;730780988;CLINIQUE GUSTAV ZANDER;730002698;SSR_A51;1;25;;58;;9232;11850;
SSR;2023;730780988;CLINIQUE GUSTAV ZANDER;730002698;SSR_A52;1;23;;36;;7837;6228;
SSR;2023;730780988;CLINIQUE GUSTAV ZANDER;730002698;SSR_A53;1;12;;26;;4149;5985;
SSR;2023;730780988;CLINIQUE GUSTAV ZANDER;730002698;SSR_E;;;;10;0;0;306;
SSR;2023;730780988;CLINIQUE GUSTAV ZANDER;730002698;SSR_E50;1;;;;;0;0;
SSR;2023;730780988;CLINIQUE GUSTAV ZANDER;730002698;SSR_E51;1;;;5;;0;76;
SSR;2023;730780988;CLINIQUE GUSTAV ZANDER;730002698;SSR_E52;1;;;5;;0;230;
SSR;2023;730780988;CLINIQUE GUSTAV ZANDER;730002698;SSR_E53;1;;;;;0;0;
SSR;2023;730780988;CLINIQUE GUSTAV ZANDER;730002698;SSR_TOT;;60;21900;130;590;21218;24369;0
SSR;2023;730783552;CHMS CHAMBERY HOTEL DIEU;730000015;SSR_A;;66;16772;4;381;15759;851;
SSR;2023;730783552;CHMS CHAMBERY HOTEL DIEU;730000015;SSR_A50;1;;;;;0;0;
SSR;2023;730783552;CHMS CHAMBERY HOTEL DIEU;730000015;SSR_A51;1;14;;2;;4921;422;
SSR;2023;730783552;CHMS CHAMBERY HOTEL DIEU;730000015;SSR_A59;1;52;;2;;10838;429;
SSR;2023;730783552;CHMS CHAMBERY HOTEL DIEU;730000015;SSR_TOT;;66;16772;4;381;15759;851;0
SSR;2023;730783644;CHMS AIX REINE HORTENSE;730000015;SSR_A;;22;7990;8;187;6589;2727;
SSR;2023;730783644;CHMS AIX REINE HORTENSE;730000015;SSR_A50;1;;;;;0;0;
SSR;2023;730783644;CHMS AIX REINE HORTENSE;730000015;SSR_A52;1;22;;8;;6589;2727;
SSR;2023;730783644;CHMS AIX REINE HORTENSE;730000015;SSR_TOT;;22;7990;8;187;6589;2727;
SSR;2023;730783974;AJD SSR ANAE - CHALET DE L'ORNON;750826307;SSR_E;;103;3066;;145;2883;0;
SSR;2023;730783974;AJD SSR ANAE - CHALET DE L'ORNON;750826307;SSR_E50;1;103;;;;2883;0;
SSR;2023;730783974;AJD SSR ANAE - CHALET DE L'ORNON;750826307;SSR_TOT;;103;3066;;145;2883;0;0
SSR;2023;740000062;CTRE MEDICAL MARTEL DE JANVILLE;740780168;SSR_A;;71;25915;10;645;22338;1731;
SSR;2023;740000062;CTRE MEDICAL MARTEL DE JANVILLE;740780168;SSR_A50;1;33;;0;;9035;0;
SSR;2023;740000062;CTRE MEDICAL MARTEL DE JANVILLE;740780168;SSR_A51;1;28;;4;;9674;804;
SSR;2023;740000062;CTRE MEDICAL MARTEL DE JANVILLE;740780168;SSR_A52;1;10;;6;;3629;927;
SSR;2023;740000062;CTRE MEDICAL MARTEL DE JANVILLE;740780168;SSR_TOT;;71;25915;10;645;22338;1731;0
SSR;2023;740000278;CH ANDREVETAN;740781182;SSR_A;;25;9125;0;207;5824;0;
SSR;2023;740000278;CH ANDREVETAN;740781182;SSR_A50;1;25;;0;;5824;0;
SSR;2023;740000278;CH ANDREVETAN;740781182;SSR_TOT;;25;9125;0;207;5824;0;0
SSR;2023;740000286;CH DUFRESNE SOMMEILLER;740781190;SSR_A;;30;10950;;236;9160;0;
SSR;2023;740000286;CH DUFRESNE SOMMEILLER;740781190;SSR_A50;1;10;;;;2277;0;
SSR;2023;740000286;CH DUFRESNE SOMMEILLER;740781190;SSR_A59;1;20;;;;6883;0;
SSR;2023;740000286;CH DUFRESNE SOMMEILLER;740781190;SSR_TOT;;30;10950;;236;9160;0;0
SSR;2023;740000294;HOPITAL GABRIEL DEPLANTE;740781208;SSR_A;;65;23725;10;498;18405;3325;
SSR;2023;740000294;HOPITAL GABRIEL DEPLANTE;740781208;SSR_A50;1;20;;;;8785;0;
SSR;2023;740000294;HOPITAL GABRIEL DEPLANTE;740781208;SSR_A52;1;30;;;;5789;0;
SSR;2023;740000294;HOPITAL GABRIEL DEPLANTE;740781208;SSR_A53;1;15;;10;;3831;3325;
SSR;2023;740000294;HOPITAL GABRIEL DEPLANTE;740781208;SSR_TOT;;65;23725;10;498;18405;3325;0
SSR;2023;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;SSR_A;;22;8030;15;89;1435;4395;
SSR;2023;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;SSR_A53;1;6;;10;;1435;4395;
SSR;2023;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;SSR_A54;1;6;;5;;0;0;
SSR;2023;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;SSR_A59;1;10;;;;0;0;
SSR;2023;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;SSR_TOT;;22;8030;15;89;1435;4395;0
SSR;2023;740004148;CLINIQUE LE MONT VEYRIER;310021373;SSR_A;;60;20895;20;460;20895;11885;
SSR;2023;740004148;CLINIQUE LE MONT VEYRIER;310021373;SSR_A50;1;;;;;0;0;
SSR;2023;740004148;CLINIQUE LE MONT VEYRIER;310021373;SSR_A51;1;25;;10;;9457;5881;
SSR;2023;740004148;CLINIQUE LE MONT VEYRIER;310021373;SSR_A52;1;35;;10;;11438;6004;
SSR;2023;740004148;CLINIQUE LE MONT VEYRIER;310021373;SSR_E;;;;7;0;0;0;
SSR;2023;740004148;CLINIQUE LE MONT VEYRIER;310021373;SSR_E50;1;;;;;0;0;
SSR;2023;740004148;CLINIQUE LE MONT VEYRIER;310021373;SSR_E51;1;;;3;;0;0;
SSR;2023;740004148;CLINIQUE LE MONT VEYRIER;310021373;SSR_E52;1;;;4;;0;0;
SSR;2023;740004148;CLINIQUE LE MONT VEYRIER;310021373;SSR_TOT;;60;20895;27;460;20895;11885;0
SSR;2023;740011481;ESIS SEYNOD;740781133;SSR_A;;40;14600;;243;9331;0;
SSR;2023;740011481;ESIS SEYNOD;740781133;SSR_A59;1;40;;;;9331;;
SSR;2023;740011481;ESIS SEYNOD;740781133;SSR_TOT;;40;14600;;243;9331;0;0
SSR;2023;740014519;CLINIQUE PIERRE DE SOLEIL;920030269;SSR_A;;108;39420;30;973;36633;13794;
SSR;2023;740014519;CLINIQUE PIERRE DE SOLEIL;920030269;SSR_A50;1;10;;;;1510;0;
SSR;2023;740014519;CLINIQUE PIERRE DE SOLEIL;920030269;SSR_A51;1;40;;10;;19397;5764;
SSR;2023;740014519;CLINIQUE PIERRE DE SOLEIL;920030269;SSR_A52;1;35;;10;;8960;5666;
SSR;2023;740014519;CLINIQUE PIERRE DE SOLEIL;920030269;SSR_A54;1;23;;10;;6766;2364;
SSR;2023;740014519;CLINIQUE PIERRE DE SOLEIL;920030269;SSR_TOT;;108;39420;30;973;36633;13794;0
SSR;2023;740016696;SSR LA MARTERAYE SITE SEYNOD;690793195;SSR_A;;80;29200;10;875;23156;2781;
SSR;2023;740016696;SSR LA MARTERAYE SITE SEYNOD;690793195;SSR_A50;1;80;;10;;23156;2781;
SSR;2023;740016696;SSR LA MARTERAYE SITE SEYNOD;690793195;SSR_TOT;;80;29200;10;875;23156;2781;0
SSR;2023;740780135;CMR DU NOIRET-SANCELLEMOZ;920030939;SSR_A;;110;40150;15;958;37743;8434;
SSR;2023;740780135;CMR DU NOIRET-SANCELLEMOZ;920030939;SSR_A50;1;28;;;;1255;0;
SSR;2023;740780135;CMR DU NOIRET-SANCELLEMOZ;920030939;SSR_A51;1;40;;5;;24363;5066;
SSR;2023;740780135;CMR DU NOIRET-SANCELLEMOZ;920030939;SSR_A52;1;30;;5;;11069;3368;
SSR;2023;740780135;CMR DU NOIRET-SANCELLEMOZ;920030939;SSR_A54;1;12;;5;;1056;0;
SSR;2023;740780135;CMR DU NOIRET-SANCELLEMOZ;920030939;SSR_TOT;;110;40150;15;958;37743;8434;0
SSR;2023;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;SSR_A;;150;54750;34;1146;45965;7179;
SSR;2023;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;SSR_A50;1;51;;0;;17113;0;
SSR;2023;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;SSR_A51;1;30;;6;;9134;1624;
SSR;2023;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;SSR_A52;1;29;;9;;8631;2688;
SSR;2023;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;SSR_A53;1;0;;13;;0;2572;
SSR;2023;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;SSR_A55;1;10;;1;;1327;0;
SSR;2023;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;SSR_A59;1;30;;5;;9760;295;
SSR;2023;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;SSR_E;;8;2920;3;46;1739;1092;
SSR;2023;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;SSR_E50;1;0;;0;;0;0;
SSR;2023;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;SSR_E51;1;4;;1;;548;141;
SSR;2023;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;SSR_E52;1;4;;2;;1191;951;
SSR;2023;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;SSR_TOT;;158;57670;37;1192;47704;8271;0
SSR;2023;740780176;CLINIQUE LES DEUX LYS;310021373;SSR_A;;123;44895;10;724;27937;1387;
SSR;2023;740780176;CLINIQUE LES DEUX LYS;310021373;SSR_A50;1;105;;10;;27936;1387;
SSR;2023;740780176;CLINIQUE LES DEUX LYS;310021373;SSR_A58;1;18;;0;;1;0;
SSR;2023;740780176;CLINIQUE LES DEUX LYS;310021373;SSR_TOT;;123;44895;10;724;27937;1387;0
SSR;2023;740780986;CLINIQUE DU CHATEAU DE BON ATTRAIT;920033180;SSR_A;;143;52195;;1208;46467;0;
SSR;2023;740780986;CLINIQUE DU CHATEAU DE BON ATTRAIT;920033180;SSR_A50;1;42;;;;8661;0;
SSR;2023;740780986;CLINIQUE DU CHATEAU DE BON ATTRAIT;920033180;SSR_A59;1;101;;;;37806;0;
SSR;2023;740780986;CLINIQUE DU CHATEAU DE BON ATTRAIT;920033180;SSR_TOT;;143;52195;;1208;46467;0;0
SSR;2023;740781166;HOPITAUX DU MONT BLANC SITE CHAMONIX;740001839;SSR_A;;13;4898;;152;3975;0;
SSR;2023;740781166;HOPITAUX DU MONT BLANC SITE CHAMONIX;740001839;SSR_A50;1;;;;;0;0;
SSR;2023;740781166;HOPITAUX DU MONT BLANC SITE CHAMONIX;740001839;SSR_A59;1;13;;;;3975;0;
SSR;2023;740781166;HOPITAUX DU MONT BLANC SITE CHAMONIX;740001839;SSR_TOT;;13;4898;;152;3975;0;
SSR;2023;750000499;CH SAINTE ANNE;750062036;SSR_A;;10;3650;8;81;3327;2161;
SSR;2023;750000499;CH SAINTE ANNE;750062036;SSR_A52;1;10;;8;;3327;2161;
SSR;2023;750000499;CH SAINTE ANNE;750062036;SSR_TOT;;10;3650;8;81;3327;2161;0
SSR;2023;750000507;HOPITAL SAINTE MARIE PARIS;750058844;SSR_A;;158;57670;52;1074;47509;11506;
SSR;2023;750000507;HOPITAL SAINTE MARIE PARIS;750058844;SSR_A50;1;22;;22;;5485;4023;
SSR;2023;750000507;HOPITAL SAINTE MARIE PARIS;750058844;SSR_A51;1;20;;10;;6089;639;
SSR;2023;750000507;HOPITAL SAINTE MARIE PARIS;750058844;SSR_A52;1;45;;10;;13337;3548;
SSR;2023;750000507;HOPITAL SAINTE MARIE PARIS;750058844;SSR_A59;1;71;;10;;22598;3296;
SSR;2023;750000507;HOPITAL SAINTE MARIE PARIS;750058844;SSR_TOT;;158;57670;52;1074;47509;11506;1
SSR;2023;750003378;CLINIQUE CANAL DE L OURCQ INICEA;310021191;SSR_A;;70;25550;;573;27711;0;
SSR;2023;750003378;CLINIQUE CANAL DE L OURCQ INICEA;310021191;SSR_A50;1;40;;;;7314;0;
SSR;2023;750003378;CLINIQUE CANAL DE L OURCQ INICEA;310021191;SSR_A59;1;30;;;;20397;0;
SSR;2023;750003378;CLINIQUE CANAL DE L OURCQ INICEA;310021191;SSR_TOT;;70;25550;;573;27711;0;0
SSR;2023;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;SSR_A;;125;45625;25;1160;44837;7676;
SSR;2023;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;SSR_A50;1;45;;;;407;0;
SSR;2023;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;SSR_A51;1;30;;5;;9254;2105;
SSR;2023;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;SSR_A52;1;20;;5;;8925;1449;
SSR;2023;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;SSR_A55;1;;;10;;0;3212;
SSR;2023;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;SSR_A59;1;30;;5;;26251;910;
SSR;2023;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;SSR_TOT;;125;45625;25;1160;44837;7676;0
SSR;2023;750014169;CLINIQUE DE LA JONQUIERE;920030269;SSR_A;;100;36500;;756;34673;0;
SSR;2023;750014169;CLINIQUE DE LA JONQUIERE;920030269;SSR_A50;1;40;;;;11788;0;
SSR;2023;750014169;CLINIQUE DE LA JONQUIERE;920030269;SSR_A59;1;60;;;;22885;0;
SSR;2023;750014169;CLINIQUE DE LA JONQUIERE;920030269;SSR_TOT;;100;36500;;756;34673;0;0
SSR;2023;750032229;HOPITAL MERE ENFANT DE L EST PARISIEN;750827933;SSR_A;;23;8395;8;114;6378;1326;
SSR;2023;750032229;HOPITAL MERE ENFANT DE L EST PARISIEN;750827933;SSR_A50;1;23;;8;;6378;1326;
SSR;2023;750032229;HOPITAL MERE ENFANT DE L EST PARISIEN;750827933;SSR_E;;17;6205;8;107;6500;1291;
SSR;2023;750032229;HOPITAL MERE ENFANT DE L EST PARISIEN;750827933;SSR_E50;1;17;;8;;6500;1291;
SSR;2023;750032229;HOPITAL MERE ENFANT DE L EST PARISIEN;750827933;SSR_TOT;;40;14600;16;221;12878;2617;0
SSR;2023;750038739;CRF PORT ROYAL;920030269;SSR_A;;102;37230;30;838;35873;5278;
SSR;2023;750038739;CRF PORT ROYAL;920030269;SSR_A50;1;;;;;0;0;
SSR;2023;750038739;CRF PORT ROYAL;920030269;SSR_A51;1;20;;10;;8209;1543;
SSR;2023;750038739;CRF PORT ROYAL;920030269;SSR_A52;1;42;;10;;12101;2622;
SSR;2023;750038739;CRF PORT ROYAL;920030269;SSR_A59;1;40;;10;;15563;1113;
SSR;2023;750038739;CRF PORT ROYAL;920030269;SSR_TOT;;102;37230;30;838;35873;5278;0
SSR;2023;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;SSR_A;;92;33921;25;616;32025;2163;
SSR;2023;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;SSR_A59;1;92;;25;;32025;2163;
SSR;2023;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;SSR_TOT;;92;33921;25;616;32025;2163;0
SSR;2023;750042830;SOINS DE SUITE FONDATION ROTHSCHILD;750710428;SSR_A;;60;21900;;423;20561;0;
SSR;2023;750042830;SOINS DE SUITE FONDATION ROTHSCHILD;750710428;SSR_A50;1;;;;;0;0;
SSR;2023;750042830;SOINS DE SUITE FONDATION ROTHSCHILD;750710428;SSR_A59;1;60;;;;20561;0;
SSR;2023;750042830;SOINS DE SUITE FONDATION ROTHSCHILD;750710428;SSR_TOT;;60;21900;;423;20561;0;0
SSR;2023;750047128;CLINIQUE DU PARC DE BELLEVILLE;920030269;SSR_A;;94;34310;30;601;33795;5921;
SSR;2023;750047128;CLINIQUE DU PARC DE BELLEVILLE;920030269;SSR_A50;1;;;;;0;0;
SSR;2023;750047128;CLINIQUE DU PARC DE BELLEVILLE;920030269;SSR_A51;1;20;;10;;7473;4007;
SSR;2023;750047128;CLINIQUE DU PARC DE BELLEVILLE;920030269;SSR_A52;1;32;;10;;10840;1715;
SSR;2023;750047128;CLINIQUE DU PARC DE BELLEVILLE;920030269;SSR_A59;1;42;;10;;15482;199;
SSR;2023;750047128;CLINIQUE DU PARC DE BELLEVILLE;920030269;SSR_TOT;;94;34310;30;601;33795;5921;0
SSR;2023;750049561;CLINIQUE DES EPINETTES;750049553;SSR_A;;60;21900;10;434;19415;2764;
SSR;2023;750049561;CLINIQUE DES EPINETTES;750049553;SSR_A50;1;;;;;0;0;
SSR;2023;750049561;CLINIQUE DES EPINETTES;750049553;SSR_A58;1;60;;10;;19415;2764;
SSR;2023;750049561;CLINIQUE DES EPINETTES;750049553;SSR_TOT;;60;21900;10;434;19415;2764;0
SSR;2023;750055287;AURA PARIS PLAISANCE;940026677;SSR_A;;12;4380;;86;2515;0;
SSR;2023;750055287;AURA PARIS PLAISANCE;940026677;SSR_A50;1;12;;;;2515;0;
SSR;2023;750055287;AURA PARIS PLAISANCE;940026677;SSR_TOT;;12;4380;;86;2515;0;0
SSR;2023;750064461;HDJ HPA-SSR ADDICTO PARIS 13;750066235;SSR_A;;;;30;0;0;9546;
SSR;2023;750064461;HDJ HPA-SSR ADDICTO PARIS 13;750066235;SSR_A50;1;;;;;0;0;
SSR;2023;750064461;HDJ HPA-SSR ADDICTO PARIS 13;750066235;SSR_A58;1;;;30;;0;9546;
SSR;2023;750064461;HDJ HPA-SSR ADDICTO PARIS 13;750066235;SSR_TOT;;;;30;0;0;9546;0
SSR;2023;750064479;HPA-SSR ADDICTO PARIS 15;750066243;SSR_A;;;;30;0;0;4018;
SSR;2023;750064479;HPA-SSR ADDICTO PARIS 15;750066243;SSR_A50;1;;;;;0;0;
SSR;2023;750064479;HPA-SSR ADDICTO PARIS 15;750066243;SSR_A58;1;;;30;;0;4018;
SSR;2023;750064479;HPA-SSR ADDICTO PARIS 15;750066243;SSR_TOT;;;;30;0;0;4018;0
SSR;2023;750064495;SSR CLINALLIANCE PARIS 13;750064487;SSR_A;;;;40;0;0;7456;
SSR;2023;750064495;SSR CLINALLIANCE PARIS 13;750064487;SSR_A50;1;;;;;0;0;
SSR;2023;750064495;SSR CLINALLIANCE PARIS 13;750064487;SSR_A55;1;;;30;;0;3490;
SSR;2023;750064495;SSR CLINALLIANCE PARIS 13;750064487;SSR_A59;1;;;10;;0;3966;
SSR;2023;750064495;SSR CLINALLIANCE PARIS 13;750064487;SSR_TOT;;;;40;0;0;7456;0
SSR;2023;750066441;HDJ SSR RUE PENAUD INCEA;310021191;SSR_A;;0;;20;0;0;8746;
SSR;2023;750066441;HDJ SSR RUE PENAUD INCEA;310021191;SSR_A50;1;0;;10;;0;2489;
SSR;2023;750066441;HDJ SSR RUE PENAUD INCEA;310021191;SSR_A59;1;;;10;;0;6257;
SSR;2023;750066441;HDJ SSR RUE PENAUD INCEA;310021191;SSR_TOT;;0;;20;0;0;8746;0
SSR;2023;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;SSR_A;;103;37549;26;713;32351;9546;
SSR;2023;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;SSR_A50;1;0;;6;;0;695;
SSR;2023;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;SSR_A51;1;0;;0;;0;0;
SSR;2023;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;SSR_A52;1;44;;10;;12946;3434;
SSR;2023;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;SSR_A53;1;;;10;;0;5417;
SSR;2023;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;SSR_A54;1;;;;;0;0;
SSR;2023;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;SSR_A59;1;59;;;;19405;0;
SSR;2023;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;SSR_TOT;;103;37549;26;713;32351;9546;1
SSR;2023;750100083;HU EST PARISIEN SITE ROTHSCHILD APHP;750712184;SSR_A;;189;68349;20;1396;60690;4966;
SSR;2023;750100083;HU EST PARISIEN SITE ROTHSCHILD APHP;750712184;SSR_A50;1;30;;;;10135;0;
SSR;2023;750100083;HU EST PARISIEN SITE ROTHSCHILD APHP;750712184;SSR_A51;1;15;;;;4855;0;
SSR;2023;750100083;HU EST PARISIEN SITE ROTHSCHILD APHP;750712184;SSR_A52;1;45;;20;;12397;4966;
SSR;2023;750100083;HU EST PARISIEN SITE ROTHSCHILD APHP;750712184;SSR_A59;1;99;;;;33303;0;
SSR;2023;750100083;HU EST PARISIEN SITE ROTHSCHILD APHP;750712184;SSR_TOT;;189;68349;20;1396;60690;4966;1
SSR;2023;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;SSR_E;;71;25915;;299;21788;0;
SSR;2023;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;SSR_E52;1;71;;;;21788;0;
SSR;2023;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;SSR_TOT;;71;25915;;299;21788;0;0
SSR;2023;750100125;HU PITIE SALPETRIERE APHP;750712184;SSR_A;;75;27375;27;615;23899;5615;
SSR;2023;750100125;HU PITIE SALPETRIERE APHP;750712184;SSR_A50;1;0;;3;;0;990;
SSR;2023;750100125;HU PITIE SALPETRIERE APHP;750712184;SSR_A51;1;0;;;;0;0;
SSR;2023;750100125;HU PITIE SALPETRIERE APHP;750712184;SSR_A52;1;53;;18;;17735;4602;
SSR;2023;750100125;HU PITIE SALPETRIERE APHP;750712184;SSR_A54;1;22;;6;;6164;23;
SSR;2023;750100125;HU PITIE SALPETRIERE APHP;750712184;SSR_TOT;;75;27375;27;615;23899;5615;
SSR;2023;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;SSR_A;;;;10;0;0;3171;
SSR;2023;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;SSR_A50;1;;;;;0;0;
SSR;2023;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;SSR_A51;1;;;10;;0;3171;
SSR;2023;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;SSR_TOT;;;;10;0;0;3171;0
SSR;2023;750100216;HU PARIS OUEST SITE VAUGIRARD APHP;750712184;SSR_A;;;;23;0;0;4474;
SSR;2023;750100216;HU PARIS OUEST SITE VAUGIRARD APHP;750712184;SSR_A50;1;;;;;0;0;
SSR;2023;750100216;HU PARIS OUEST SITE VAUGIRARD APHP;750712184;SSR_A59;1;;;23;;0;4474;
SSR;2023;750100216;HU PARIS OUEST SITE VAUGIRARD APHP;750712184;SSR_TOT;;;;23;0;0;4474;
SSR;2023;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;SSR_A;;49;18867;0;363;15153;0;
SSR;2023;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;SSR_A50;1;15;;;;5609;0;
SSR;2023;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;SSR_A51;1;;;;;0;0;
SSR;2023;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;SSR_A54;1;14;;0;;4299;0;
SSR;2023;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;SSR_A59;1;20;;0;;5245;0;
SSR;2023;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;SSR_TOT;;49;18867;0;363;15153;0;0
SSR;2023;750100299;HU PARIS IDF SITE SAINTE PERINE APHP;750712184;SSR_A;;127;46307;4;770;45661;691;
SSR;2023;750100299;HU PARIS IDF SITE SAINTE PERINE APHP;750712184;SSR_A50;1;;;;;0;0;
SSR;2023;750100299;HU PARIS IDF SITE SAINTE PERINE APHP;750712184;SSR_A59;1;127;;4;;45661;691;
SSR;2023;750100299;HU PARIS IDF SITE SAINTE PERINE APHP;750712184;SSR_TOT;;127;46307;4;770;45661;691;0
SSR;2023;750150088;HOPITAL DES GARDIENS DE LA PAIX;750000515;SSR_A;;55;18338;10;528;16573;2803;
SSR;2023;750150088;HOPITAL DES GARDIENS DE LA PAIX;750000515;SSR_A50;1;20;;;;4999;0;
SSR;2023;750150088;HOPITAL DES GARDIENS DE LA PAIX;750000515;SSR_A51;1;35;;10;;11574;2803;
SSR;2023;750150088;HOPITAL DES GARDIENS DE LA PAIX;750000515;SSR_TOT;;55;18338;10;528;16573;2803;0
SSR;2023;750150146;HOPITAL LEOPOLD BELLAN;750720609;SSR_A;;36;13140;10;471;12416;1897;
SSR;2023;750150146;HOPITAL LEOPOLD BELLAN;750720609;SSR_A50;1;;;;;0;0;
SSR;2023;750150146;HOPITAL LEOPOLD BELLAN;750720609;SSR_A59;1;36;;10;;12416;1897;
SSR;2023;750150146;HOPITAL LEOPOLD BELLAN;750720609;SSR_TOT;;36;13140;10;471;12416;1897;0
SSR;2023;750150252;CLINIQUE FSEF PARIS 16;750720575;SSR_A;;79;28888;7;467;14246;845;
SSR;2023;750150252;CLINIQUE FSEF PARIS 16;750720575;SSR_A50;1;24;;1;;6286;122;
SSR;2023;750150252;CLINIQUE FSEF PARIS 16;750720575;SSR_A51;1;12;;2;;1613;222;
SSR;2023;750150252;CLINIQUE FSEF PARIS 16;750720575;SSR_A52;1;14;;3;;572;401;
SSR;2023;750150252;CLINIQUE FSEF PARIS 16;750720575;SSR_A54;1;17;;1;;2935;100;
SSR;2023;750150252;CLINIQUE FSEF PARIS 16;750720575;SSR_A56;1;12;;;;2840;0;
SSR;2023;750150252;CLINIQUE FSEF PARIS 16;750720575;SSR_E;;73;26690;8;705;20305;1262;
SSR;2023;750150252;CLINIQUE FSEF PARIS 16;750720575;SSR_E50;1;3;;;;897;0;
SSR;2023;750150252;CLINIQUE FSEF PARIS 16;750720575;SSR_E51;1;22;;3;;8642;607;
SSR;2023;750150252;CLINIQUE FSEF PARIS 16;750720575;SSR_E52;1;6;;1;;1163;149;
SSR;2023;750150252;CLINIQUE FSEF PARIS 16;750720575;SSR_E55;1;28;;4;;6561;506;
SSR;2023;750150252;CLINIQUE FSEF PARIS 16;750720575;SSR_E56;1;14;;;;3042;0;
SSR;2023;750150252;CLINIQUE FSEF PARIS 16;750720575;SSR_TOT;;152;55578;15;1172;34551;2107;
SSR;2023;750150286;HOPITAL JEAN JAURES;570010181;SSR_A;;110;40150;0;695;26507;0;
SSR;2023;750150286;HOPITAL JEAN JAURES;570010181;SSR_A50;1;53;;0;;13732;0;
SSR;2023;750150286;HOPITAL JEAN JAURES;570010181;SSR_A56;1;30;;0;;6066;0;
SSR;2023;750150286;HOPITAL JEAN JAURES;570010181;SSR_A59;1;27;;0;;6709;0;
SSR;2023;750150286;HOPITAL JEAN JAURES;570010181;SSR_TOT;;110;40150;0;695;26507;0;0
SSR;2023;750150344;HOPITAL PRIVE COGNACQ JAY;750720468;SSR_A;;106;38690;24;1533;25338;0;
