BOR;AN;FI;RS;FI_EJ;PERSO;ETPS;NBLIB
HAD_P;2023;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;N9999;31;318
HAD_P;2023;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;NAUT;2.6;5
HAD_P;2023;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;Ncoor;12.18;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;M3050;1;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;M9999;4.63;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;MAUT;0.3;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;Mcoor;3.33;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;N2120;1;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;N2210;30.52;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;N2410;3;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;N2460;1.5;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;N2510;15.72;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;N2710;0.8;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;N3120;1.74;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;N9999;72.17;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;NAUT;11.92;
HAD_P;2023;770021251;HAD NORD SEINE ET MARNE;440052041;Ncoor;5.97;
HAD_P;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;M9999;3.14;
HAD_P;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;MAUT;0.14;
HAD_P;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;Mcoor;3;
HAD_P;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2120;1;
HAD_P;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2210;9.55;
HAD_P;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2410;7.95;
HAD_P;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2460;8.57;
HAD_P;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2510;8.83;
HAD_P;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N2710;3.03;
HAD_P;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N3120;1.96;
HAD_P;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N9999;53.94;
HAD_P;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;NAUT;10.05;
HAD_P;2023;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;Ncoor;3;
HAD_P;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;M3050;0.2;102
HAD_P;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;M9999;4.4;102
HAD_P;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;Mcoor;4.2;
HAD_P;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N2120;1;
HAD_P;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N2210;12;60
HAD_P;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N2410;1;34
HAD_P;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N2460;1;0
HAD_P;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N2510;14;
HAD_P;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N2710;1;0
HAD_P;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N3120;1;
HAD_P;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;N9999;45;94
HAD_P;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;NAUT;7;0
HAD_P;2023;780004529;HAD KORIAN YVELINES SUD INICEA;310021233;Ncoor;7;
HAD_P;2023;780023545;HAD LEOPOLD BELLAN;750720609;M3050;0.47;
HAD_P;2023;780023545;HAD LEOPOLD BELLAN;750720609;M9999;1.17;1
HAD_P;2023;780023545;HAD LEOPOLD BELLAN;750720609;MAUT;0.1;1
HAD_P;2023;780023545;HAD LEOPOLD BELLAN;750720609;Mcoor;0.6;
HAD_P;2023;780023545;HAD LEOPOLD BELLAN;750720609;N2120;0.5;
HAD_P;2023;780023545;HAD LEOPOLD BELLAN;750720609;N2210;4.84;43
HAD_P;2023;780023545;HAD LEOPOLD BELLAN;750720609;N2410;1.24;
HAD_P;2023;780023545;HAD LEOPOLD BELLAN;750720609;N2510;7.26;
HAD_P;2023;780023545;HAD LEOPOLD BELLAN;750720609;N2710;0.5;
HAD_P;2023;780023545;HAD LEOPOLD BELLAN;750720609;N3120;0.5;
HAD_P;2023;780023545;HAD LEOPOLD BELLAN;750720609;N9999;22.7;43
HAD_P;2023;780023545;HAD LEOPOLD BELLAN;750720609;NAUT;5.31;
HAD_P;2023;780023545;HAD LEOPOLD BELLAN;750720609;Ncoor;2.55;
HAD_P;2023;790017289;HAD NORD 79;790017271;M3050;;30
HAD_P;2023;790017289;HAD NORD 79;790017271;M9999;0.5;30
HAD_P;2023;790017289;HAD NORD 79;790017271;Mcoor;0.5;
HAD_P;2023;790017289;HAD NORD 79;790017271;N2120;0.25;
HAD_P;2023;790017289;HAD NORD 79;790017271;N2210;;102
HAD_P;2023;790017289;HAD NORD 79;790017271;N2410;;30
HAD_P;2023;790017289;HAD NORD 79;790017271;N2710;0.26;
HAD_P;2023;790017289;HAD NORD 79;790017271;N3120;0.5;
HAD_P;2023;790017289;HAD NORD 79;790017271;N9999;7.87;132
HAD_P;2023;790017289;HAD NORD 79;790017271;NAUT;1.86;
HAD_P;2023;790017289;HAD NORD 79;790017271;Ncoor;5;
HAD_P;2023;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;M3050;0.5;
HAD_P;2023;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;M9999;3.4;
HAD_P;2023;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;Mcoor;2.9;
HAD_P;2023;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2120;1.53;
HAD_P;2023;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2210;13.36;
HAD_P;2023;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2460;0.34;
HAD_P;2023;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2510;28.16;
HAD_P;2023;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N2710;0.2;
HAD_P;2023;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N3120;1.1;
HAD_P;2023;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;N9999;48.4;
HAD_P;2023;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;NAUT;3.71;
HAD_P;2023;800000226;CH DOULLENS;800000069;M9999;0.48;
HAD_P;2023;800000226;CH DOULLENS;800000069;Mcoor;0.48;
HAD_P;2023;800000226;CH DOULLENS;800000069;N2120;0.7;
HAD_P;2023;800000226;CH DOULLENS;800000069;N2210;11.5;
HAD_P;2023;800000226;CH DOULLENS;800000069;N2510;10.84;
HAD_P;2023;800000226;CH DOULLENS;800000069;N2710;0.2;
HAD_P;2023;800000226;CH DOULLENS;800000069;N9999;26.74;
HAD_P;2023;800000226;CH DOULLENS;800000069;NAUT;1;
HAD_P;2023;800000226;CH DOULLENS;800000069;Ncoor;2.5;
HAD_P;2023;800000523;HAD ASS BOVES;800000853;M3050;1;85
HAD_P;2023;800000523;HAD ASS BOVES;800000853;M9999;6.43;228
HAD_P;2023;800000523;HAD ASS BOVES;800000853;MAUT;;143
HAD_P;2023;800000523;HAD ASS BOVES;800000853;Mcoor;5.43;
HAD_P;2023;800000523;HAD ASS BOVES;800000853;N2120;1;
HAD_P;2023;800000523;HAD ASS BOVES;800000853;N2210;23.29;246
HAD_P;2023;800000523;HAD ASS BOVES;800000853;N2410;2.51;129
HAD_P;2023;800000523;HAD ASS BOVES;800000853;N2460;1;3
HAD_P;2023;800000523;HAD ASS BOVES;800000853;N2510;48.97;
HAD_P;2023;800000523;HAD ASS BOVES;800000853;N2710;1.87;0
HAD_P;2023;800000523;HAD ASS BOVES;800000853;N3120;2.94;
HAD_P;2023;800000523;HAD ASS BOVES;800000853;N9999;136.13;414
HAD_P;2023;800000523;HAD ASS BOVES;800000853;NAUT;29.67;36
HAD_P;2023;800000523;HAD ASS BOVES;800000853;Ncoor;24.88;
HAD_P;2023;800015448;HAD CH P…RONNE;800000093;M9999;0.6;
HAD_P;2023;800015448;HAD CH P…RONNE;800000093;Mcoor;0.6;
HAD_P;2023;800015448;HAD CH P…RONNE;800000093;N2120;0.52;
HAD_P;2023;800015448;HAD CH P…RONNE;800000093;N2210;7.77;
HAD_P;2023;800015448;HAD CH P…RONNE;800000093;N2510;7.8;
HAD_P;2023;800015448;HAD CH P…RONNE;800000093;N3120;0.23;
HAD_P;2023;800015448;HAD CH P…RONNE;800000093;N9999;19.22;
HAD_P;2023;800015448;HAD CH P…RONNE;800000093;NAUT;1.9;
HAD_P;2023;800015448;HAD CH P…RONNE;800000093;Ncoor;1;
HAD_P;2023;800015489;HAD CH ALBERT;800000036;M9999;0.43;
HAD_P;2023;800015489;HAD CH ALBERT;800000036;Mcoor;0.43;
HAD_P;2023;800015489;HAD CH ALBERT;800000036;N2210;8.1;
HAD_P;2023;800015489;HAD CH ALBERT;800000036;N2510;4.6;
HAD_P;2023;800015489;HAD CH ALBERT;800000036;N9999;13.8;
HAD_P;2023;800015489;HAD CH ALBERT;800000036;NAUT;0.1;
HAD_P;2023;800015489;HAD CH ALBERT;800000036;Ncoor;1;
HAD_P;2023;800015539;HAD CH ABBEVILLE;800000028;M9999;0.51;
HAD_P;2023;800015539;HAD CH ABBEVILLE;800000028;MAUT;0.51;
HAD_P;2023;800015539;HAD CH ABBEVILLE;800000028;N2120;1;
HAD_P;2023;800015539;HAD CH ABBEVILLE;800000028;N2210;14.57;
HAD_P;2023;800015539;HAD CH ABBEVILLE;800000028;N2510;9.11;
HAD_P;2023;800015539;HAD CH ABBEVILLE;800000028;N9999;25.7;
HAD_P;2023;800015539;HAD CH ABBEVILLE;800000028;NAUT;1.02;
HAD_P;2023;800015588;HAD CH HAM;800000077;M9999;0.3;
HAD_P;2023;800015588;HAD CH HAM;800000077;Mcoor;0.3;
HAD_P;2023;800015588;HAD CH HAM;800000077;N2120;0.05;
HAD_P;2023;800015588;HAD CH HAM;800000077;N2210;6.29;
HAD_P;2023;800015588;HAD CH HAM;800000077;N2510;7.02;
HAD_P;2023;800015588;HAD CH HAM;800000077;N3120;0.03;
HAD_P;2023;800015588;HAD CH HAM;800000077;N9999;13.77;
HAD_P;2023;800015588;HAD CH HAM;800000077;NAUT;0.18;
HAD_P;2023;800015588;HAD CH HAM;800000077;Ncoor;0.2;
HAD_P;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;M3050;0.08;15
HAD_P;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;M9999;0.81;15
HAD_P;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;Mcoor;0.73;
HAD_P;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;N2120;0.4;
HAD_P;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;N2210;6.93;19
HAD_P;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;N2410;;4
HAD_P;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;N2510;4.24;
HAD_P;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;N2710;0.4;
HAD_P;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;N3120;0.35;
HAD_P;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;N9999;16.53;23
HAD_P;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;NAUT;2.58;
HAD_P;2023;800016768;HAD PAUCHET MONTDIDIER;800003071;Ncoor;1.63;
HAD_P;2023;800016776;HAD CHIMR MONTDIDIER;800000085;M3050;0.08;17
HAD_P;2023;800016776;HAD CHIMR MONTDIDIER;800000085;M9999;0.81;17
HAD_P;2023;800016776;HAD CHIMR MONTDIDIER;800000085;Mcoor;0.73;
HAD_P;2023;800016776;HAD CHIMR MONTDIDIER;800000085;N2120;0.4;
HAD_P;2023;800016776;HAD CHIMR MONTDIDIER;800000085;N2210;6.93;21
HAD_P;2023;800016776;HAD CHIMR MONTDIDIER;800000085;N2410;;5
HAD_P;2023;800016776;HAD CHIMR MONTDIDIER;800000085;N2510;4.24;
HAD_P;2023;800016776;HAD CHIMR MONTDIDIER;800000085;N2710;0.4;
HAD_P;2023;800016776;HAD CHIMR MONTDIDIER;800000085;N3120;0.35;
HAD_P;2023;800016776;HAD CHIMR MONTDIDIER;800000085;N9999;16.53;26
HAD_P;2023;800016776;HAD CHIMR MONTDIDIER;800000085;NAUT;2.58;
HAD_P;2023;800016776;HAD CHIMR MONTDIDIER;800000085;Ncoor;1.63;
HAD_P;2023;810000505;CH ALBI;810000331;M9999;2;
HAD_P;2023;810000505;CH ALBI;810000331;MAUT;2;
HAD_P;2023;810000505;CH ALBI;810000331;N2210;13.86;
HAD_P;2023;810000505;CH ALBI;810000331;N2510;7.35;
HAD_P;2023;810000505;CH ALBI;810000331;N2710;0.44;
HAD_P;2023;810000505;CH ALBI;810000331;N3120;0.17;
HAD_P;2023;810000505;CH ALBI;810000331;N9999;22.39;
HAD_P;2023;810000505;CH ALBI;810000331;NAUT;0.57;
HAD_P;2023;810007989;HAD KORIAN PAYS D'OVALIE;310025010;M9999;1.4;
HAD_P;2023;810007989;HAD KORIAN PAYS D'OVALIE;310025010;Mcoor;1.4;
HAD_P;2023;810007989;HAD KORIAN PAYS D'OVALIE;310025010;N2120;0.66;
HAD_P;2023;810007989;HAD KORIAN PAYS D'OVALIE;310025010;N2210;;85
HAD_P;2023;810007989;HAD KORIAN PAYS D'OVALIE;310025010;N2460;0.36;
HAD_P;2023;810007989;HAD KORIAN PAYS D'OVALIE;310025010;N2510;5.53;
HAD_P;2023;810007989;HAD KORIAN PAYS D'OVALIE;310025010;N2710;0.43;
HAD_P;2023;810007989;HAD KORIAN PAYS D'OVALIE;310025010;N3120;0.73;
HAD_P;2023;810007989;HAD KORIAN PAYS D'OVALIE;310025010;N9999;16.5;85
HAD_P;2023;810007989;HAD KORIAN PAYS D'OVALIE;310025010;NAUT;0.49;
HAD_P;2023;810007989;HAD KORIAN PAYS D'OVALIE;310025010;Ncoor;8.3;
HAD_P;2023;820000032;CH MONTAUBAN;820000016;M3050;;1
HAD_P;2023;820000032;CH MONTAUBAN;820000016;M9999;1.69;21
HAD_P;2023;820000032;CH MONTAUBAN;820000016;MAUT;1.69;20
HAD_P;2023;820000032;CH MONTAUBAN;820000016;N2120;0.47;
HAD_P;2023;820000032;CH MONTAUBAN;820000016;N2210;5.94;181
HAD_P;2023;820000032;CH MONTAUBAN;820000016;N2410;;18
HAD_P;2023;820000032;CH MONTAUBAN;820000016;N2510;5;
HAD_P;2023;820000032;CH MONTAUBAN;820000016;N2710;;3
HAD_P;2023;820000032;CH MONTAUBAN;820000016;N3120;0.34;
HAD_P;2023;820000032;CH MONTAUBAN;820000016;N9999;26.24;204
HAD_P;2023;820000032;CH MONTAUBAN;820000016;NAUT;14.49;2
HAD_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;M9999;0.75;
HAD_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;Mcoor;0.75;
HAD_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2120;1;
HAD_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2210;6.55;
HAD_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2510;7.29;
HAD_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N2710;0.6;
HAD_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N3120;0.4;
HAD_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N9999;17.84;
HAD_P;2023;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;NAUT;2;
HAD_P;2023;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;M9999;1.5;
HAD_P;2023;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;Mcoor;1.5;
HAD_P;2023;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N2210;7;
HAD_P;2023;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N2510;3;
HAD_P;2023;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N3120;1;
HAD_P;2023;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;N9999;22.5;
HAD_P;2023;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;NAUT;4.5;
HAD_P;2023;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;Ncoor;7;
HAD_P;2023;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;M3050;0.04;
HAD_P;2023;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;M9999;2.44;
HAD_P;2023;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;Mcoor;2.4;
HAD_P;2023;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N2120;3;
HAD_P;2023;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N2210;25;
HAD_P;2023;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N2410;0.55;
HAD_P;2023;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N2510;27;
HAD_P;2023;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N2710;0.51;
HAD_P;2023;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N3120;2;
HAD_P;2023;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;N9999;71.1;
HAD_P;2023;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;NAUT;8.04;
HAD_P;2023;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;Ncoor;5;
HAD_P;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;M9999;2.2;
HAD_P;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;Mcoor;2.2;
HAD_P;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;N2120;1;
HAD_P;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;N2210;9;
HAD_P;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;N2510;17.13;
HAD_P;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;N2710;0.8;
HAD_P;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;N3120;0.5;
HAD_P;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;N9999;32.93;
HAD_P;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;NAUT;4.5;
HAD_P;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;M3050;0.79;417
HAD_P;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;M9999;8.34;417
HAD_P;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;MAUT;0.1;
HAD_P;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;Mcoor;7.45;
HAD_P;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2120;1;
HAD_P;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2210;57.84;1354
HAD_P;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2410;;280
HAD_P;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2510;57.27;
HAD_P;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N2710;;16
HAD_P;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N3120;5.22;
HAD_P;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;N9999;200.7;1699
HAD_P;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;NAUT;66.75;49
HAD_P;2023;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;Ncoor;12.62;
HAD_P;2023;840011340;HADAR;840003164;M3050;0.56;1
HAD_P;2023;840011340;HADAR;840003164;M9999;3.18;1
HAD_P;2023;840011340;HADAR;840003164;Mcoor;2.62;
HAD_P;2023;840011340;HADAR;840003164;N2120;1.7;
HAD_P;2023;840011340;HADAR;840003164;N2510;7.03;
HAD_P;2023;840011340;HADAR;840003164;N2710;1.19;
HAD_P;2023;840011340;HADAR;840003164;N3120;1.64;
HAD_P;2023;840011340;HADAR;840003164;N9999;29.68;
HAD_P;2023;840011340;HADAR;840003164;Ncoor;18.12;
HAD_P;2023;850006008;HAD DE VENDEE;850005968;M3050;0.68;107
HAD_P;2023;850006008;HAD DE VENDEE;850005968;M9999;7.39;384
HAD_P;2023;850006008;HAD DE VENDEE;850005968;MAUT;0.3;277
HAD_P;2023;850006008;HAD DE VENDEE;850005968;Mcoor;6.41;
HAD_P;2023;850006008;HAD DE VENDEE;850005968;N2120;2;
HAD_P;2023;850006008;HAD DE VENDEE;850005968;N2210;1.04;535
HAD_P;2023;850006008;HAD DE VENDEE;850005968;N2410;1.58;139
HAD_P;2023;850006008;HAD DE VENDEE;850005968;N2460;1.2;8
HAD_P;2023;850006008;HAD DE VENDEE;850005968;N2710;2.44;4
HAD_P;2023;850006008;HAD DE VENDEE;850005968;N3120;3.08;
HAD_P;2023;850006008;HAD DE VENDEE;850005968;N9999;82.7;1146
HAD_P;2023;850006008;HAD DE VENDEE;850005968;NAUT;28.25;460
HAD_P;2023;850006008;HAD DE VENDEE;850005968;Ncoor;43.11;
HAD_P;2023;860000223;CHU LA MILETRIE;860014208;M9999;3.91;
HAD_P;2023;860000223;CHU LA MILETRIE;860014208;MAUT;2.91;
HAD_P;2023;860000223;CHU LA MILETRIE;860014208;Mcoor;1;
HAD_P;2023;860000223;CHU LA MILETRIE;860014208;N2120;1.25;
HAD_P;2023;860000223;CHU LA MILETRIE;860014208;N2210;29.23;
HAD_P;2023;860000223;CHU LA MILETRIE;860014208;N2460;0.5;
HAD_P;2023;860000223;CHU LA MILETRIE;860014208;N2510;21.58;
HAD_P;2023;860000223;CHU LA MILETRIE;860014208;N2710;0.52;
HAD_P;2023;860000223;CHU LA MILETRIE;860014208;N3120;0.9;
HAD_P;2023;860000223;CHU LA MILETRIE;860014208;N9999;58.03;
HAD_P;2023;860000223;CHU LA MILETRIE;860014208;NAUT;4.05;
HAD_P;2023;860008929;H.A.D. DE POITIERS;860008879;M9999;3.05;
HAD_P;2023;860008929;H.A.D. DE POITIERS;860008879;Mcoor;3.05;
HAD_P;2023;860008929;H.A.D. DE POITIERS;860008879;N2120;1;
HAD_P;2023;860008929;H.A.D. DE POITIERS;860008879;N2210;12.43;
HAD_P;2023;860008929;H.A.D. DE POITIERS;860008879;N2410;1.2;
HAD_P;2023;860008929;H.A.D. DE POITIERS;860008879;N2460;0.5;
HAD_P;2023;860008929;H.A.D. DE POITIERS;860008879;N2510;21.6;
HAD_P;2023;860008929;H.A.D. DE POITIERS;860008879;N2710;0.97;
HAD_P;2023;860008929;H.A.D. DE POITIERS;860008879;N3120;0.95;
HAD_P;2023;860008929;H.A.D. DE POITIERS;860008879;N9999;43.45;
HAD_P;2023;860008929;H.A.D. DE POITIERS;860008879;NAUT;4.8;
HAD_P;2023;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;M9999;1.49;
HAD_P;2023;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;MAUT;1.49;
HAD_P;2023;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2120;0.79;
HAD_P;2023;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2210;12.77;0
HAD_P;2023;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2510;6.5;
HAD_P;2023;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N3120;0.5;
HAD_P;2023;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N9999;23.58;0
HAD_P;2023;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;NAUT;3.02;0
HAD_P;2023;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;M9999;2.09;
HAD_P;2023;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;Mcoor;2.09;
HAD_P;2023;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;N2120;0.7;
HAD_P;2023;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;N2510;24.08;
HAD_P;2023;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;N9999;42;
HAD_P;2023;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;NAUT;11.19;
HAD_P;2023;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;Ncoor;6.03;
HAD_P;2023;880000039;CHI HMV - SITE GERARDMER;880009147;M9999;1.58;
HAD_P;2023;880000039;CHI HMV - SITE GERARDMER;880009147;MAUT;1.08;
HAD_P;2023;880000039;CHI HMV - SITE GERARDMER;880009147;Mcoor;0.5;
HAD_P;2023;880000039;CHI HMV - SITE GERARDMER;880009147;N2120;0.8;
HAD_P;2023;880000039;CHI HMV - SITE GERARDMER;880009147;N2510;0.84;
HAD_P;2023;880000039;CHI HMV - SITE GERARDMER;880009147;N3120;0.05;
HAD_P;2023;880000039;CHI HMV - SITE GERARDMER;880009147;N9999;14.33;
HAD_P;2023;880000039;CHI HMV - SITE GERARDMER;880009147;NAUT;3.64;
HAD_P;2023;880000039;CHI HMV - SITE GERARDMER;880009147;Ncoor;9;
HAD_P;2023;880006606;HAD KORIAN PAYS DES IMAGES;310025010;M9999;1;
HAD_P;2023;880006606;HAD KORIAN PAYS DES IMAGES;310025010;Mcoor;1;
HAD_P;2023;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N2120;1;
HAD_P;2023;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N2210;7;
HAD_P;2023;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N2460;0.4;
HAD_P;2023;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N2510;5.8;
HAD_P;2023;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N2710;0.4;
HAD_P;2023;880006606;HAD KORIAN PAYS DES IMAGES;310025010;N9999;17.6;
HAD_P;2023;880006606;HAD KORIAN PAYS DES IMAGES;310025010;Ncoor;3;
HAD_P;2023;880006721;HAD NEUFCHATEAU;310025010;M9999;3.2;
HAD_P;2023;880006721;HAD NEUFCHATEAU;310025010;MAUT;1.2;
HAD_P;2023;880006721;HAD NEUFCHATEAU;310025010;Mcoor;2;
HAD_P;2023;880006721;HAD NEUFCHATEAU;310025010;N2120;1;
HAD_P;2023;880006721;HAD NEUFCHATEAU;310025010;N2210;5;
HAD_P;2023;880006721;HAD NEUFCHATEAU;310025010;N2410;0.1;
HAD_P;2023;880006721;HAD NEUFCHATEAU;310025010;N2510;8;
HAD_P;2023;880006721;HAD NEUFCHATEAU;310025010;N2710;0.8;
HAD_P;2023;880006721;HAD NEUFCHATEAU;310025010;N3120;0.8;
HAD_P;2023;880006721;HAD NEUFCHATEAU;310025010;N9999;18.7;
HAD_P;2023;880006721;HAD NEUFCHATEAU;310025010;Ncoor;3;
HAD_P;2023;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;M3050;0.2;79
