BOR;AN;FI;RS;FI_EJ;UNI;LIT;LIT_PROXI;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;ETPSAL_MED;EFFLIB_MED;ETPSAL_INFSP;EFFLIB_INFSP;ETPSAL_INFNS;EFFLIB_INFNS;ETPSAL_AID;EFFLIB_AID;ETPSAL_KINE;EFFLIB_KINE;ETPSAL_APNM;EFFLIB_APNM
REA;2023;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;SURVENF;20;;7300;882;;;3667;;;;3.72;;11.55;;26.95;;15.42;;;;5.01;
REA;2023;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;USIC;12;;4280;1419;;;3755;;;;2.43;;;;15.92;;8.34;;;;2;
REA;2023;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;AUTSI;30;;10880;562;;;9255;;;;2.8;;2;;42;;19;;2.8;;;
REA;2023;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;SITOT;30;;10880;562;;;9255;;;;;;;;;;;;;;;
REA;2023;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;SURVADU;4;;1460;183;;;527;;;;1;;;;7.2;;2.8;;;;;
REA;2023;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;SURVADU;7;;2555;367;;;2138;;;;1.24;;;;13.18;;4.23;;;;1.55;
REA;2023;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;REAADU;12;;4355;549;566;15;3349;15;39;37;5.84;;0;;30.89;;22.33;;0;;3.59;
REA;2023;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;SITOT;6;;2190;575;;;1673;;;;;;;;;;;;;;;
REA;2023;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;SURVADU;4;;244;36;;;79;;;;1.18;;;;;;;;;;;
REA;2023;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;USIC;6;;2190;575;;;1673;;;;3.76;;;;;;;;;;;
REA;2023;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;SITOT;12;;4380;1189;;;3633;;;;;;;;;;;;;;;
REA;2023;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;SURVADU;12;;4380;878;;;2659;;;;;;;;9.84;;6;;;;;
REA;2023;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;USIC;12;;4380;1189;;;3633;;;;19;;;;15.45;;8.6;;;;;
REA;2023;760025312;CLINIQUE MATHILDE ROUEN;760000315;SURVADU;10;0;3650;483;;;1689;;;;13;13;;;;;;;;;;
REA;2023;760027292;CLINIQUE MEGIVAL;760027300;SURVADU;8;;2920;570;;;839;;;;;3;;;;;;;;;;
REA;2023;760780510;CLINIQUE DU CEDRE;760000257;SURVADU;16;;5840;403;;;1775;;;;;9;1;;13.92;;6;;;;4;
REA;2023;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;SITOT;18;;6570;1772;;;5341;;;;;;;;;;;;;;;
REA;2023;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;SURVADU;10;;3650;1317;;;2522;;;;;4;;;7.3;;3;;;;0.25;
REA;2023;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;USIC;18;;6570;1772;;;5341;;;;0.83;17;;;15.3;;7;;;;0.25;1
REA;2023;760780783;CLINIQUE TOUS VENTS LILLEBONNE;760000406;SURVADU;3;;547;38;;;129;;;;;1;1;;;;1;;;;;
REA;2023;760780791;CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE;760000414;SURVADU;7;;2555;237;;;1073;;;;;;;;5.56;;5.56;;;;2;
REA;2023;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;SURVADU;6;;2190;337;;;2010;;;;1;;;;;;;;;;;
REA;2023;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;AUTSI;10;0;3650;906;;;3314;;;;6.64;;;;11.64;;6.43;;;;2.24;
REA;2023;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;REAADU;12;;4380;567;580;36;3526;14;43;42;7.79;;;;32.71;;14.77;;;;8.48;
REA;2023;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;SITOT;28;0;10220;3049;;;8514;;;;;;;;;;;;;;;
REA;2023;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;SIUNV;6;0;2190;828;;;1776;;;;0.3;;;;7.74;;3.75;;;;0.28;
REA;2023;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;SURVADU;6;0;2190;276;;;641;;;;;;;;5.97;;5.9;;;;;
REA;2023;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;SURVENF;2;0;730;121;;;463;;;;0.25;;1.8;;;;;;;;;
REA;2023;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;USIC;12;0;4380;1315;;;3424;;;;1.44;;;;14.1;;9.7;;;;4.1;
REA;2023;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;SURVADU;29;;10585;1084;;;5111;;;;;2;;;15.24;;16.86;;;;0.21;
REA;2023;770000131;CH DE COULOMMIERS;770021145;SURVADU;6;;2190;287;;;1241;;;;3.4;;;;11.38;;4;;;;1;
REA;2023;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;REAADU;12;;4380;286;292;15;2660;15;30;47;12.22;;;;;;;;;;;
REA;2023;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;SURVADU;4;;1460;257;;;1134;;;;1.2;;;;;;;;;;;
REA;2023;770000156;CH DE MELUN SITE SANTEPOLE;770110054;REAADU;22;;6716;1050;1105;107;5330;6;41;152;12.54;0;0;0;54.72;60;41.72;44;0;0;7.13;6
REA;2023;770000156;CH DE MELUN SITE SANTEPOLE;770110054;SURVADU;12;;4380;876;;;2727;;;;3.34;;;;;;;;;;;
REA;2023;770000156;CH DE MELUN SITE SANTEPOLE;770110054;SURVENF;4;;1460;281;;;1066;;;;0.7;;;;;;;;;;;
REA;2023;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;SURVADU;8;;2920;352;;;2461;;;;4.69;;10.48;;29.11;;17.02;;;;3.4;
REA;2023;770000172;CH DE PROVINS LEON BINET;770110070;REAADU;8;;2920;201;212;6;1948;7;40;47;4.72;;;;16.15;;7.49;;;;1.7;
REA;2023;770000172;CH DE PROVINS LEON BINET;770110070;SURVADU;4;4;1460;195;;;1063;;;;;;;;7.24;;5.75;;;;0.3;
REA;2023;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;SURVADU;;;;368;;;1719;;;;0.87;;;;;;;;;;;
REA;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;AUTSI;8;;2920;147;;;2242;;;;0.34;;;;3.92;;3;;;;0.1;
REA;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;REAADU;12;;4380;389;399;26;3031;13;49;54;5.85;;1;;35.72;;10.42;;;;2.25;
REA;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;SITOT;20;;7300;1277;;;5334;;;;;;;;;;;;;;;
REA;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;SIUNV;6;;2190;573;;;1492;;;;1.89;;;;;;2.92;;;;;
REA;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;SURVADU;6;;2190;386;;;1384;;;;1.4;;2.11;;18.12;;12.1;;;;1.24;
REA;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;SURVENF;4;;1460;774;;;2585;;;;1.53;;0.21;;9.18;;2.97;;;;0.41;
REA;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;USIC;6;;2190;557;;;1600;;;;1.73;;;;;;;;;;;
REA;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;AUTSI;8;;2920;5791;;;1;;;;2.16;;;;;;;;;;;
REA;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;REAADU;15;;5475;983;1020;50;5242;9;45;155;8.79;;;;40.15;;36.37;;;;5.26;
REA;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;SITOT;24;;8760;7180;;;4658;;;;;;;;;;;;;;;
REA;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;SURVADU;8;;2920;49;;;293;;;;;;;;40.15;;36.37;;;;5.26;
REA;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;SURVENF;4;;1460;774;;;2386;;;;1.53;;0.25;;8.28;;0.8;;;;3.09;
REA;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;USIC;16;;5840;1389;;;4657;;;;3.45;;;;18.09;;17.32;;;;0.85;
REA;2023;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;AUTSI;8;;2920;123;;;1227;;;;6.63;;;;19.29;;19.34;;1;;;
REA;2023;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;SITOT;8;;2920;123;;;1227;;;;;;;;;;;;;;;
REA;2023;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;SURVADU;12;;4380;83;;;2697;;;;3;;;;10.6;;7.9;;0.6;;;
REA;2023;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;REAADU;8;;2920;1750;1766;5;15027;60;39;411;14;;;;13.8;;9.2;;1;;;1
REA;2023;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;SURVADU;12;12;4380;1160;;;3486;;;;14;;;;25.2;;22.8;;1;;;2
REA;2023;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;SITOT;12;;4380;1059;;;3431;;;;;;;;;;;;;;;
REA;2023;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;SURVADU;16;;5110;546;;;1519;;;;;5;;;10.6;;2.4;;;1;3;
REA;2023;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;USIC;12;;4380;1059;;;3431;;;;;10;0.25;;11.8;;7.8;;;1;3;
REA;2023;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;SURVADU;6;;2190;58;;;432;;;;3;;;;;;;;;;;
REA;2023;770790707;CLINIQUE DE TOURNAN;770000719;SURVADU;8;;2920;298;;;1323;;;;;;;;3.64;;2;;;;;
REA;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;REAADU;10;;3650;367;387;33;2457;6;40;36;7.64;;;;27.36;;19.3;;0.45;;3.61;
REA;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;SITOT;12;;4380;729;;;2336;;;;;;;;;;;;;;;
REA;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;SIUNV;6;;2190;429;;;1389;;;;2.26;;;;2.96;;2.63;;;;0.81;
REA;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;SURVADU;0;;1460;0;;;0;;;;;;;;;;;;;;;
REA;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;SURVENF;4;;1460;170;;;645;;;;0.72;;1.59;;4.42;;;;;;;
REA;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;USIC;6;;2190;300;;;947;;;;0.6;;;;4.7;;5.58;;;;0.92;
REA;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;REAADU;6;;2190;186;197;5;1785;10;40;31;2.62;;;;13;;9.31;;;;1.42;
REA;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;SURVADU;2;2;730;98;;;410;;;;0.87;;;;4.36;;3.1;;;;;
REA;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;REAADU;20;;6408;812;841;70;4796;4;38;82;9.7;;;;10.58;;6.5;;0.07;;2.89;
REA;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;SITOT;16;;3918;1197;;;3753;;;;;;;;;;;;;;;
REA;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;SIUNV;6;;1336;426;;;1367;;;;1.9;;;;;;;;;;;
REA;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;SURVADU;2;;668;198;;;136;;;;;;;;;;;;;;;
REA;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;SURVENF;4;;244;48;;;104;;;;;;;;;;;;;;;
REA;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;USIC;10;;2582;771;;;2386;;;;2.89;;;;43.03;;23.83;;0.5;;6.37;
REA;2023;780000329;CH DE RAMBOUILLET;780110052;REAADU;8;;2669;194;198;8;1856;8;42;38;5;;;;17.18;;11.48;;0.3;;2.64;
REA;2023;780000329;CH DE RAMBOUILLET;780110052;SURVADU;8;8;2751;439;;;1669;;;;2.4;;;;11.13;;11.74;;;;2.64;
REA;2023;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;SURVADU;6;0;722;109;;;693;;;;2;2;;;;;;;;3;;
REA;2023;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;SITOT;16;;5840;1437;;;5049;;;;;;;;;;;;;;;
REA;2023;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;SURVADU;12;;4380;524;;;2237;;;;;7;;;9.7;;8.53;;;2;;
REA;2023;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;USIC;16;;5840;1437;;;5049;;;;;8;;;17.44;;14.18;;;2;;
REA;2023;780300125;CLINIQUE DE LA REGION MANTAISE;780000535;SURVADU;6;;2052;322;;;1559;;;;;4;;;4;;4;;;3;;
REA;2023;780300208;CLINIQUE SAINT LOUIS;780000576;SURVADU;4;;120;6;;;38;;;;0.5;;;;;;;;;;;
REA;2023;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;SURVADU;6;;2190;452;;;1389;;;;;13;;;5.45;;4.02;;;6;;
REA;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;REAADU;10;;3892;754;783;5;2899;18;35;62;0;6;;;18.72;;9.1;;;;;
REA;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;SITOT;12;;3518;1418;;;3087;;;;;;;;;;;;;;;
REA;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;SURVADU;13;13;3811;917;;;3613;;;;0;6;;;9.36;;4.55;;;;;
REA;2023;780300406;HOPITAL PRIVE DE PARLY II;780018032;USIC;12;;3518;1418;;;3087;;;;0;3;;;10.27;;4.72;;;;;
REA;2023;780300414;CH PRIVE DE L EUROPE;780000675;REAADU;8;;2920;176;190;7;2903;19;44;72;;5;1;;11.83;;10;;;1;1;
REA;2023;780300414;CH PRIVE DE L EUROPE;780000675;SITOT;10;10;3650;412;;;2766;;;;;;;;;;;;;;;
REA;2023;780300414;CH PRIVE DE L EUROPE;780000675;SURVADU;18;18;6570;427;;;3643;;;;;;;;10;;9.7;;;1;;
REA;2023;780300414;CH PRIVE DE L EUROPE;780000675;USIC;10;10;3650;412;;;2766;;;;;5;1;;6.35;;4.82;;;1;1;
REA;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;REAADU;11;;4015;295;299;16;3415;18;51;52;;4;;;21;;9.7;;;2;2.5;2
REA;2023;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;SURVADU;15;15;5475;515;;;4515;;;;;4;;;10;;7.22;;;;2;
REA;2023;780300455;CH PRIVE DU MONTGARDE;780000717;SURVADU;4;;1460;54;;;282;;;;2;;;;5;;;4;;1;;
REA;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;AUTSI;18;;6570;378;;;4619;;;;;;0.19;;13.12;;7.29;;0;;3.45;
REA;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;REAADU;16;;5376;808;824;40;4660;6;37;94;;;1.3;;33.79;;24.09;;;;1.1;
REA;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;SITOT;38;;13870;1751;;;10461;;;;;;;;;;;;;;;
REA;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;SIUNV;8;;2920;443;;;3144;;;;;;1.13;;5.63;;5.87;;;;4.78;
REA;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;SURVADU;12;4;4032;273;;;2494;;;;;;0.56;;14.48;;10.32;;;;0.47;
REA;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;SURVENF;4;;1460;590;;;1936;;;;;;;;;;;;;;;
REA;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;USIC;12;;4380;930;;;2698;;;;;;1;;15.19;;12.95;;;;;
REA;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;REAADU;10;;3650;813;824;288;3185;6;24;151;4.84;;0.92;;29.99;;19.03;;0.6;;4.4;
REA;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;SITOT;18;;6570;1690;;;5450;;;;;;;;;;;;;;;
REA;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;SIUNV;4;;1460;533;;;1349;;;;5.25;;0.29;;6.71;;5.71;;;;0.88;
REA;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;USIC;14;;5110;1157;;;4101;;;;9.27;;0.6;;13.88;;11.6;;0.15;;0.25;
REA;2023;790009948;POLYCLINIQUE D'INKERMANN;790001242;SURVADU;8;0;2920;607;;;1325;;;;0;5;0;0;7;0;3;0;0;1;0;0
REA;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;SURVADU;8;;2920;354;;;2247;;;;0.76;;;;10.53;;6.9;;;;2.86;
REA;2023;800000143;CH ABBEVILLE;800000028;REAADU;8;;2920;375;384;17;2084;3;42;41;4.44;;0.5;;22.14;;13.43;;0.29;;2;
REA;2023;800000143;CH ABBEVILLE;800000028;SITOT;6;;2190;508;;;1726;;;;;;;;;;;;;;;
REA;2023;800000143;CH ABBEVILLE;800000028;SURVADU;4;;1460;377;;;1065;;;;;;0.25;;6;;5.28;;0.15;;1.42;
REA;2023;800000143;CH ABBEVILLE;800000028;USIC;6;;2190;508;;;1726;;;;0.1;;0.25;;7.2;;9.76;;;;0.63;
REA;2023;800000226;CH DOULLENS;800000069;SURVADU;6;0;2190;212;;;1458;;;;1.1;;0.1;;6.3;;5.99;;;;0.05;
REA;2023;800000432;CH PÉRONNE;800000093;SURVADU;4;0;1460;95;;;600;;;;0.2;;;;4.02;;2.24;;0.05;;0.38;
REA;2023;800002503;SA SAINTE-ISABELLE;800001141;SURVADU;6;0;2190;258;;;1094;;;;2;2;0;0;5;0;3;0;0;0;0;0
REA;2023;800006124;CHU AMIENS SUD;800000044;AUTSI;34;;12529;933;;;10775;;;;4.54;;2.71;;47;;29.75;;;;4.33;
REA;2023;800006124;CHU AMIENS SUD;800000044;REAADU;52;;18980;2644;2816;104;18406;32;43;180;26.66;;4.21;;129.45;;78.77;;;;6.81;
REA;2023;800006124;CHU AMIENS SUD;800000044;REAENF;8;;2920;203;205;6;759;52;;;1.52;;2.58;;7.08;;7.35;;;;;
REA;2023;800006124;CHU AMIENS SUD;800000044;SITOT;58;;21249;3516;;;18362;;;;;;;;;;;;;;;
REA;2023;800006124;CHU AMIENS SUD;800000044;SIUNV;10;;3610;981;;;3021;;;;1.73;;0.5;;9.92;;9.7;;;;;
REA;2023;800006124;CHU AMIENS SUD;800000044;SURVADU;30;;10950;1547;;;5901;;;;1.73;;1;;24.67;;23.16;;;;;
REA;2023;800006124;CHU AMIENS SUD;800000044;SURVENF;8;;2920;615;;;1792;;;;1.08;;3.71;;7.43;;5.75;;;;;
REA;2023;800006124;CHU AMIENS SUD;800000044;USIC;14;;5110;1602;;;4566;;;;4.66;;1;;16.52;;17.43;;;;2;
REA;2023;800009466;POLYCLINIQUE DE PICARDIE;800002982;SURVADU;9;0;3285;803;;;4176;;;;;9;;;12.4;;8.4;;;;;
REA;2023;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;AUTSI;15;;5475;1278;;;4238;;;;;;;;12.74;;2.3;;;;1.98;
REA;2023;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;SITOT;15;;5475;1278;;;4238;;;;;;;;;;;;;;;
REA;2023;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;SURVADU;13;;4745;516;;;1993;;;;1.32;;;;3.31;;4.39;;;;;
REA;2023;800013179;CLINIQUE DE L'EUROPE;800013138;SURVADU;6;;2190;195;;;1218;;;;0.5;10;;;5.6;;5.6;;;1;0.25;
REA;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;SITOT;10;;3650;742;;;2600;;;;;;;;;;;;;;;
REA;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;SURVADU;16;;5840;1127;;;3670;;;;;;;;7.29;;4.66;;;;2.21;
REA;2023;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;USIC;10;;3650;742;;;2600;;;;;;;;8.17;;2.55;;;;2.46;
REA;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;AUTSI;4;;1460;725;;;1979;;;;;10;;;6.1;;4.33;;;;;
REA;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;REAADU;8;;2920;360;369;32;2295;11;48;82;;7;0.5;;15.6;;13;;;;;
REA;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;SITOT;15;;5475;1938;;;5358;;;;;;;;;;;;;;;
REA;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;SIUNV;4;;1460;221;;;1168;;;;;5;0.33;;4.1;;4;;;;;
REA;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;SURVADU;18;;6570;831;;;3949;;;;;35;0.5;;6.1;;6.5;;;;;
REA;2023;810000224;CL CLAUDE BERNARD ALBI;810000471;USIC;7;;2555;992;;;2211;;;;;10;0.25;;6.3;;4.33;;;;;
REA;2023;810000505;CH ALBI;810000331;AUTSI;2;;730;2;;;1;;;;0.34;;;;1.15;;0.93;;;;;
REA;2023;810000505;CH ALBI;810000331;REAADU;8;;2920;298;304;13;1997;8;37;51;4.61;;1.11;;25.81;;16.76;;0.4;;1.05;
REA;2023;810000505;CH ALBI;810000331;SITOT;14;;5110;898;;;3125;;;;;;;;;;;;;;;
REA;2023;810000505;CH ALBI;810000331;SIUNV;6;;2190;461;;;1477;;;;1;;0.22;;3.65;;1;;;;;
REA;2023;810000505;CH ALBI;810000331;SURVADU;4;;1460;241;;;702;;;;0.33;;;;;;;;;;0.38;
REA;2023;810000505;CH ALBI;810000331;USIC;6;;2190;435;;;1647;;;;;;;;11.3;;6.83;;;;1.77;
REA;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;REAADU;8;;2920;350;363;46;2066;9;41;46;3.87;;1.05;;21.8;;12.01;;0.28;;0.96;
REA;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;SITOT;12;;4380;815;;;1964;;;;;;;;;;;;;;;
REA;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;SIUNV;4;;1460;281;;;590;;;;0.89;;0.2;;3.77;;2.87;;;;0.93;
REA;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;SURVADU;5;;1825;435;;;1257;;;;1.45;;0.2;;7.97;;9.15;;0.28;;0.87;
REA;2023;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;USIC;8;;2920;534;;;1374;;;;1.81;;0.3;;5.8;;6.4;;;;;
REA;2023;810000562;CH LAVAUR SITE GUIRAUD;810000455;SURVADU;4;;1460;211;;;652;;;;1.19;;;;3.5;;5.66;;;;;
REA;2023;810101170;CL TOULOUSE LAUTREC ALBI;810101162;SURVADU;6;0;2190;481;;;1734;;;;;;0.5;;4.36;;4;;;;;
REA;2023;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;SURVADU;6;;2190;371;;;2017;;;;;;0.8;;6.5;;6.8;;;;;
REA;2023;820000032;CH MONTAUBAN;820000016;REAADU;8;;2830;243;245;8;2621;20;48;36;3.56;;;;26.78;;20.11;;1.03;;1.38;
REA;2023;820000032;CH MONTAUBAN;820000016;SITOT;12;;4160;997;;;3917;;;;;;;;;;;;;;;
REA;2023;820000032;CH MONTAUBAN;820000016;SIUNV;6;;2014;651;;;2632;;;;0.4;;;;11.09;;8.3;;1;;1.19;
REA;2023;820000032;CH MONTAUBAN;820000016;SURVADU;4;;1460;203;;;919;;;;1;;;;2;;2;;;;;
REA;2023;820000032;CH MONTAUBAN;820000016;USIC;6;;2146;346;;;1285;;;;0.2;;;;5.59;;4.97;;;;0.54;
REA;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;REAADU;10;;3128;212;218;13;1930;14;45;41;;3;;;28.2;;17.7;;;1;6.8;
REA;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;SITOT;8;;2920;1140;;;2475;;;;;;;;;;;;;;;
REA;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;SURVADU;12;12;4380;624;;;4086;;;;;3;;;12.68;;6.89;;;1;0.4;
REA;2023;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;USIC;8;;2920;1140;;;2475;;;;;10;;;12.68;;8.6;;;1;;
REA;2023;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;SURVADU;6;;2190;314;;;1348;;;;0.82;;;;12.77;;3.04;;0;;5.17;
REA;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;REAADU;6;;2190;210;214;6;1853;16;43;34;2.78;;;;17.93;;13.67;;0.39;;4.62;
REA;2023;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;SURVADU;4;4;1460;193;;;1200;;;;1.19;;;;7.06;;5.85;;;;1.38;
REA;2023;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;SURVADU;10;;3650;539;;;3080;;;;4.34;;;;19.31;;9;;;;4.36;
REA;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;AUTSI;4;;1460;3;;;59;;;;0.38;;;;;;;;;;;
REA;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;REAADU;8;;2920;522;531;26;2947;18;44;85;6.81;0;;;27.06;;14.63;;;;4.86;
REA;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;SITOT;10;;3650;970;;;3137;;;;;;;;;;;;;;;
REA;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;SURVADU;8;;2920;96;;;346;;;;1;;;;7.75;;6.1;;;;0.93;
REA;2023;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;USIC;6;;2190;967;;;3078;;;;1;0;;;6.58;;3.9;;;;4.08;
REA;2023;830000345;CHITS CH SAINTE MUSSE;830100616;REAADU;16;;5820;908;946;63;5164;32;47;99;11.76;;0.96;;56.22;;26.58;;0;;15.38;
REA;2023;830000345;CHITS CH SAINTE MUSSE;830100616;SITOT;16;;5825;1739;;;4649;;;;;;;;;;;;;;;
REA;2023;830000345;CHITS CH SAINTE MUSSE;830100616;SIUNV;4;;1460;389;;;890;;;;0.45;;0;;7.49;;2.71;;0.13;;1.03;
REA;2023;830000345;CHITS CH SAINTE MUSSE;830100616;SURVADU;8;8;2920;670;;;2484;;;;;;0;;2;;6.78;;0.6;;1;
REA;2023;830000345;CHITS CH SAINTE MUSSE;830100616;SURVENF;8;;2036;698;;;1622;;;;0.29;;5.75;;1;;5.38;;0.05;;0.28;
REA;2023;830000345;CHITS CH SAINTE MUSSE;830100616;USIC;12;;4365;1350;;;3759;;;;0.36;;0;;15.85;;7.09;;0;;4.4;
REA;2023;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;SURVADU;;;;942;;;4201;;;;;;;;;;;;;;;
REA;2023;830100251;CLINIQUE DU CAP D'OR;830000063;SURVADU;7;;2555;306;;;591;;;;;2;;;4.8;;2.4;;;;;
